bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
52.7,17.3,225,5100,Chinstrap,Dream,female,2007
33.1,14,199,3000,Chinstrap,Dream,female,2007
39.8,16.5,220,3550,Chinstrap,Dream,female,2007
34,16.2,220,4250,Chinstrap,Dream,female,2007
46.6,20.7,230,5700,Chinstrap,Dream,female,2007
46.2,17.9,200,3400,Chinstrap,Dream,female,2007
36.7,18.7,192,3750,Chinstrap,Dream,female,2007
51.3,17.1,203,5300,Chinstrap,Dream,female,2007
41.1,15,200,4725,Chinstrap,Dream,female,2007
38.8,17.2,190,4450,Chinstrap,Dream,female,2007
45.6,18.7,222,4650,Chinstrap,Dream,female,2007
46.4,17,217,4600,Chinstrap,Dream,female,2007
44.9,14.9,189,4150,Chinstrap,Dream,female,2007
48.8,19,205,3450,Chinstrap,Dream,female,2007
44.1,19.9,184,3700,Chinstrap,Dream,female,2007
38.1,18.6,195,3625,Chinstrap,Dream,female,2007
46.6,18.7,185,3800,Chinstrap,Dream,female,2007
