bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
50,15.9,224,5350,Gentoo,Biscoe,male,2008
43.4,14.4,218,4600,Gentoo,Biscoe,female,2009
51.3,14.2,218,5300,Gentoo,Biscoe,male,2008
52.2,17.1,228,5400,Gentoo,Biscoe,male,2008
49.5,16.1,224,5650,Gentoo,Biscoe,male,2008
44.5,14.7,214,4850,Gentoo,Biscoe,female,2009
49.4,15.8,216,4925,Gentoo,Biscoe,male,2008
48.4,14.4,203,4625,Gentoo,Biscoe,female,2009
51.1,16.5,225,5250,Gentoo,Biscoe,male,2008
47.2,15.5,215,4975,Gentoo,Biscoe,female,2009
49.1,15,228,5500,Gentoo,Biscoe,male,2008
46.8,16.1,215,5500,Gentoo,Biscoe,male,2008
41.7,14.7,210,4700,Gentoo,Biscoe,female,2009
50.5,15.2,216,5000,Gentoo,Biscoe,female,2009
49.8,15.9,229,5950,Gentoo,Biscoe,male,2008
55.1,16,230,5850,Gentoo,Biscoe,male,2008
47.2,13.7,214,4925,Gentoo,Biscoe,female,2009
45.2,14.8,212,5200,Gentoo,Biscoe,female,2009
46.5,17.9,192,3500,Chinstrap,Dream,male,2007
50,19.5,196,3900,Chinstrap,Dream,male,2007
52.7,19.8,197,3725,Chinstrap,Dream,male,2007
45.2,17.8,198,3950,Chinstrap,Dream,male,2007
46.1,18.2,178,3250,Chinstrap,Dream,male,2007
51.3,18.2,197,3750,Chinstrap,Dream,male,2007
46,18.9,195,4150,Chinstrap,Dream,male,2007
51.3,19.9,198,3700,Chinstrap,Dream,male,2007
51.7,20.3,194,3775,Chinstrap,Dream,male,2007
52,18.1,201,4050,Chinstrap,Dream,male,2007
50.3,20,197,3300,Chinstrap,Dream,male,2007
42.4,17.3,181,3600,Chinstrap,Dream,male,2007
50.6,19.4,193,3800,Chinstrap,Dream,male,2007
40.9,16.6,187,3200,Chinstrap,Dream,female,2009
51,18.8,203,4100,Chinstrap,Dream,male,2007
53.5,19.9,205,4500,Chinstrap,Dream,male,2007
49,19.5,210,3950,Chinstrap,Dream,male,2007
50.9,19.1,196,3550,Chinstrap,Dream,male,2007
50.9,17.9,196,3675,Chinstrap,Dream,female,2009
50.8,18.5,201,4450,Chinstrap,Dream,female,2009
50.1,17.9,190,3400,Chinstrap,Dream,female,2009
51.5,18.7,187,3250,Chinstrap,Dream,female,2009
49.8,17.3,198,3675,Chinstrap,Dream,female,2009
48.1,16.4,199,3325,Chinstrap,Dream,female,2009
42.5,17.3,187,3350,Chinstrap,Dream,female,2009
45.7,17,195,3650,Chinstrap,Dream,female,2009
55.8,19.8,207,4000,Chinstrap,Dream,female,2009
