bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
43.5,15.2,213,4650,Gentoo,Biscoe,female,2008
46.2,14.1,217,4375,Gentoo,Biscoe,female,2008
55.1,16,230,5850,Gentoo,Biscoe,male,2007
50,19.5,196,3900,Chinstrap,Dream,male,2007
45.2,17.8,198,3950,Chinstrap,Dream,female,2007
46.1,18.2,178,3250,Chinstrap,Dream,female,2007
51.7,20.3,194,3775,Chinstrap,Dream,male,2007
50.5,19.6,201,4050,Chinstrap,Dream,male,2007
50.3,20,197,3300,Chinstrap,Dream,male,2007
49.2,18.2,195,4400,Chinstrap,Dream,male,2007
43.2,16.6,187,2900,Chinstrap,Dream,female,2007
52,19,197,4150,Chinstrap,Dream,male,2007
40.9,16.6,187,3200,Chinstrap,Dream,female,2008
51,18.8,203,4100,Chinstrap,Dream,female,2008
52,20.7,210,4800,Chinstrap,Dream,female,2008
46.9,16.6,192,2700,Chinstrap,Dream,female,2008
46.2,17.5,187,3650,Chinstrap,Dream,female,2008
50.9,17.9,196,3675,Chinstrap,Dream,female,2008
51.5,18.7,187,3250,Chinstrap,Dream,male,2007
49.8,17.3,198,3675,Chinstrap,Dream,female,2008
48.1,16.4,199,3325,Chinstrap,Dream,female,2008
45.7,17.3,193,3600,Chinstrap,Dream,female,2008
42.5,17.3,187,3350,Chinstrap,Dream,female,2008
52.2,18.8,197,3450,Chinstrap,Dream,male,2007
45.2,16.6,191,3250,Chinstrap,Dream,female,2008
45.6,19.4,194,3525,Chinstrap,Dream,female,2008
51.9,19.5,206,3950,Chinstrap,Dream,male,2007
55.8,19.8,207,4000,Chinstrap,Dream,male,2007
49.6,18.2,193,3775,Chinstrap,Dream,male,2007
