bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
38.2,15,197,4150,Chinstrap,Dream,male,2007
33.1,19.2,214,3350,Chinstrap,Dream,male,2007
38.6,14.2,197,4625,Chinstrap,Dream,male,2007
36.2,15.3,216,3500,Chinstrap,Dream,male,2007
35.1,17.8,201,3700,Chinstrap,Dream,male,2007
50.2,17.9,200,5850,Chinstrap,Dream,male,2007
49.3,15.3,193,3000,Chinstrap,Dream,male,2007
45.8,19.4,218,3650,Chinstrap,Dream,male,2007
46.2,16.2,196,3800,Chinstrap,Dream,male,2007
51.3,14.2,220,5050,Chinstrap,Dream,male,2007
41.5,15,190,4500,Chinstrap,Dream,male,2007
46.4,17.2,182,3800,Chinstrap,Dream,male,2007
37.9,17.6,190,5850,Chinstrap,Dream,male,2007
35.3,18.8,192,4700,Chinstrap,Dream,male,2007
37.8,18.1,215,4000,Chinstrap,Dream,male,2007
42,19.7,187,5250,Chinstrap,Dream,male,2007
50.2,14.5,214,3900,Chinstrap,Dream,male,2007
47.7,18.9,190,3550,Chinstrap,Dream,male,2007
46.8,13.7,213,3900,Chinstrap,Dream,male,2007
50.2,17,180,3175,Chinstrap,Dream,male,2007
51.3,14,209,4250,Chinstrap,Dream,male,2007
42.5,18.4,219,4700,Chinstrap,Dream,male,2007
37,17.7,213,5400,Chinstrap,Dream,male,2007
38.2,18.5,190,3800,Chinstrap,Dream,male,2007
