bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
49.3,20,217,4875,Gentoo,Biscoe,female,2009
51.5,16.2,229,5300,Gentoo,Biscoe,female,2009
46.2,20,213,3200,Gentoo,Biscoe,female,2009
46,18.6,209,3150,Gentoo,Biscoe,female,2009
45.2,15.4,189,3900,Gentoo,Biscoe,female,2009
33.5,18.4,222,5500,Gentoo,Biscoe,female,2009
40.1,18.5,190,4725,Gentoo,Biscoe,female,2009
41.7,14.5,190,3300,Gentoo,Biscoe,female,2009
48.7,18.6,210,5050,Gentoo,Biscoe,female,2009
48.7,16.6,212,3500,Gentoo,Biscoe,female,2009
42.5,16,190,3900,Gentoo,Biscoe,female,2009
45.8,19,193,4500,Gentoo,Biscoe,female,2009
41.1,15.8,229,3200,Gentoo,Biscoe,female,2009
49.5,20.7,185,4550,Gentoo,Biscoe,female,2009
36.8,18.5,196,5000,Gentoo,Biscoe,female,2009
50.5,18.3,195,3650,Chinstrap,Dream,male,2007
46.5,19,216,3450,Chinstrap,Dream,male,2007
46.5,17.4,202,3325,Chinstrap,Dream,male,2007
37.7,18.3,218,3300,Chinstrap,Dream,male,2007
39.5,16.6,205,3500,Chinstrap,Dream,male,2007
38.2,19.6,213,4500,Chinstrap,Dream,male,2007
45.1,19.5,210,2850,Chinstrap,Dream,male,2007
49.1,16.7,219,4150,Chinstrap,Dream,male,2007
35.6,18.7,200,3800,Chinstrap,Dream,male,2007
37.2,17.9,211,3200,Chinstrap,Dream,male,2007
46,19,200,2850,Chinstrap,Dream,male,2007
42.8,20.1,195,5350,Chinstrap,Dream,male,2007
36,14.4,218,5450,Chinstrap,Dream,male,2007
35.7,16.5,202,4300,Chinstrap,Dream,male,2007
40.2,18.9,189,3200,Chinstrap,Dream,male,2007
49.6,19,193,3800,Chinstrap,Dream,male,2007
55.1,17.4,200,4050,Chinstrap,Dream,male,2007
45.2,17.3,186,3200,Chinstrap,Dream,male,2007
42.2,19.1,197,3875,Chinstrap,Dream,male,2007
40.3,17,190,4400,Chinstrap,Dream,male,2007
49.8,17.1,201,3700,Chinstrap,Dream,male,2007
48.1,18.5,191,3450,Chinstrap,Dream,male,2007
45.3,16.4,195,5050,Chinstrap,Dream,male,2007
50.5,14.5,196,4550,Chinstrap,Dream,male,2007
42.2,21.5,211,3350,Chinstrap,Dream,male,2007
