bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
38.9,17.3,184,3475,Chinstrap,Dream,female,2007
49.6,15.2,182,3950,Chinstrap,Dream,female,2007
45,17.2,190,3800,Chinstrap,Dream,female,2007
54.3,15.2,213,3750,Chinstrap,Dream,female,2007
48.2,15.4,215,3600,Chinstrap,Dream,female,2007
49.7,21.1,230,4150,Chinstrap,Dream,female,2007
49,19.5,191,3450,Chinstrap,Dream,female,2007
37.6,18.5,222,4450,Chinstrap,Dream,female,2007
44.5,19.6,185,5050,Chinstrap,Dream,female,2007
40.8,17.8,215,5650,Chinstrap,Dream,female,2007
39.8,14.7,208,4750,Chinstrap,Dream,female,2007
38.1,17.4,193,3550,Chinstrap,Dream,female,2007
45.1,16.6,213,5850,Gentoo,Biscoe,male,2008
38.2,17.1,197,5650,Gentoo,Biscoe,male,2008
46.8,18.7,195,3450,Gentoo,Biscoe,male,2008
40.8,16.6,184,4750,Gentoo,Biscoe,male,2008
46.4,16.3,205,5950,Gentoo,Biscoe,male,2008
39.6,16.6,191,4650,Gentoo,Biscoe,male,2008
43.1,16.6,221,3150,Gentoo,Biscoe,male,2008
41.7,15.4,191,3400,Gentoo,Biscoe,male,2008
45.1,17.1,191,3100,Gentoo,Biscoe,male,2008
52.8,14.9,210,2900,Gentoo,Biscoe,male,2008
42.7,16.6,181,4650,Gentoo,Biscoe,male,2008
50.1,17.9,218,3800,Gentoo,Biscoe,male,2008
50.5,16.8,197,4050,Gentoo,Biscoe,male,2008
39.6,17.2,185,3950,Gentoo,Biscoe,male,2008
55.9,17.8,187,3050,Gentoo,Biscoe,male,2008
48.7,19.4,191,3750,Gentoo,Biscoe,male,2008
43.1,14.3,224,3425,Gentoo,Biscoe,male,2008
38.9,19.8,220,4400,Gentoo,Biscoe,male,2008
45.8,15,218,3450,Gentoo,Biscoe,male,2008
43.8,19.5,225,5400,Gentoo,Biscoe,male,2008
47.7,15.3,184,5450,Gentoo,Biscoe,male,2008
37.3,18.7,216,4300,Gentoo,Biscoe,male,2008
37.6,17.6,218,3150,Gentoo,Biscoe,male,2008
36.9,16.1,206,4925,Gentoo,Biscoe,male,2008
38.2,15.3,191,4500,Gentoo,Biscoe,male,2008
45.3,18.6,211,3300,Gentoo,Biscoe,male,2008
52.5,14.2,195,3550,Gentoo,Biscoe,male,2008
54.3,17.3,210,4400,Gentoo,Biscoe,male,2008
50.8,15,193,3500,Gentoo,Biscoe,male,2008
44.1,14.9,184,4150,Gentoo,Biscoe,male,2008
46.1,13.2,215,3250,Gentoo,Biscoe,male,2008
39.8,13.9,219,3625,Gentoo,Biscoe,male,2008
49.8,15.5,184,3650,Gentoo,Biscoe,male,2008
46.7,17.1,185,4750,Gentoo,Biscoe,male,2008
45.5,14.2,181,5550,Gentoo,Biscoe,male,2008
43.8,17.1,203,5200,Gentoo,Biscoe,male,2008
41.3,16.3,197,3550,Gentoo,Biscoe,male,2008
46.3,18.9,203,3450,Gentoo,Biscoe,male,2008
52.8,15.9,208,4700,Chinstrap,Dream,female,2007
40.3,17.4,197,3325,Chinstrap,Dream,female,2007
36.7,17.8,193,4250,Chinstrap,Dream,female,2007
52.5,15.2,181,4750,Chinstrap,Dream,female,2007
39,17.5,208,3700,Chinstrap,Dream,female,2007
48.5,14.5,199,4150,Chinstrap,Dream,female,2007
37.5,16.1,217,3350,Chinstrap,Dream,female,2007
51.3,15.1,207,3250,Chinstrap,Dream,female,2007
35,17.1,222,4150,Chinstrap,Dream,female,2007
34,14.3,230,3450,Chinstrap,Dream,female,2007
50.8,19.7,210,2850,Chinstrap,Dream,female,2007
49,17,228,5700,Chinstrap,Dream,female,2007
40.9,13.3,181,4500,Chinstrap,Dream,female,2007
42.3,14.8,194,3800,Chinstrap,Dream,female,2007
43.5,19.9,218,3350,Chinstrap,Dream,female,2007
50.6,19.7,216,2700,Chinstrap,Dream,female,2007
49.3,13.7,221,3450,Chinstrap,Dream,female,2007
36.2,19.8,217,3200,Chinstrap,Dream,female,2007
33.5,19.7,218,4350,Chinstrap,Dream,female,2007
46.1,18.8,203,5700,Chinstrap,Dream,female,2007
36.2,15.4,216,3950,Chinstrap,Dream,female,2007
42.3,14.2,185,5000,Chinstrap,Dream,female,2007
42.8,17.9,196,4000,Chinstrap,Dream,female,2007
38.1,15,188,3175,Chinstrap,Dream,female,2007
45.3,16.6,221,3400,Chinstrap,Dream,female,2007
38.8,16.1,199,3450,Chinstrap,Dream,female,2007
39,13.3,215,4150,Chinstrap,Dream,female,2007
45.3,20,191,3075,Chinstrap,Dream,female,2007
40.2,18.2,195,3350,Chinstrap,Dream,female,2007
40.3,17.4,196,5550,Chinstrap,Dream,female,2007
49.5,18.5,181,4650,Chinstrap,Dream,female,2007
