bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
41.5,18.5,201,4000,Adelie,Torgersen,female,2009
46.1,13.2,211,4500,Gentoo,Biscoe,female,2009
50,15.2,218,5700,Gentoo,Biscoe,male,2008
46.7,15.3,219,5200,Gentoo,Biscoe,male,2008
42,13.5,210,4150,Gentoo,Biscoe,female,2009
46.2,14.5,209,4800,Gentoo,Biscoe,female,2009
45.1,14.5,215,5000,Gentoo,Biscoe,female,2009
46.5,14.5,213,4400,Gentoo,Biscoe,female,2009
46.3,15.8,215,5050,Gentoo,Biscoe,male,2008
50,15.3,220,5550,Gentoo,Biscoe,male,2008
47.3,15.3,222,5250,Gentoo,Biscoe,male,2008
48.4,16.3,220,5400,Gentoo,Biscoe,male,2008
42.6,13.7,213,4950,Gentoo,Biscoe,male,2009
44,13.6,208,4350,Gentoo,Biscoe,male,2009
49.6,16,225,5700,Gentoo,Biscoe,male,2008
50.5,15.9,222,5550,Gentoo,Biscoe,male,2008
50.5,15.9,225,5400,Gentoo,Biscoe,male,2008
45.2,15.8,215,5300,Gentoo,Biscoe,male,2008
46.6,14.2,210,4850,Gentoo,Biscoe,male,2009
45.1,14.4,210,4400,Gentoo,Biscoe,male,2009
50.1,15,225,5000,Gentoo,Biscoe,male,2008
46.5,14.4,217,4900,Gentoo,Biscoe,male,2009
45.5,15,220,5000,Gentoo,Biscoe,male,2008
43.2,14.5,208,4450,Gentoo,Biscoe,male,2009
45.3,13.8,208,4200,Gentoo,Biscoe,male,2009
45.7,13.9,214,4400,Gentoo,Biscoe,male,2009
45.8,14.2,219,4700,Gentoo,Biscoe,male,2009
48.2,15.6,221,5100,Gentoo,Biscoe,male,2008
47.5,14.2,209,4600,Gentoo,Biscoe,male,2009
44.9,13.8,212,4750,Gentoo,Biscoe,female,2009
43.4,14.4,218,4600,Gentoo,Biscoe,female,2009
47.5,14,212,4875,Gentoo,Biscoe,female,2009
52.1,17,230,5550,Gentoo,Biscoe,female,2009
50.8,15.7,226,5200,Gentoo,Biscoe,female,2009
49.4,15.8,216,4925,Gentoo,Biscoe,female,2009
48.4,14.4,203,4625,Gentoo,Biscoe,female,2009
48.5,15,219,4850,Gentoo,Biscoe,female,2009
47.2,15.5,215,4975,Gentoo,Biscoe,female,2009
46.8,16.1,215,5500,Gentoo,Biscoe,female,2009
48.1,15.1,209,5500,Gentoo,Biscoe,female,2009
46.8,14.3,215,4850,Gentoo,Biscoe,female,2009
50.4,15.7,222,5750,Gentoo,Biscoe,female,2009
49.9,16.1,213,5400,Gentoo,Biscoe,female,2009
51.3,19.2,193,3650,Chinstrap,Dream,male,2007
45.2,17.8,198,3950,Chinstrap,Dream,female,2007
46,18.9,195,4150,Chinstrap,Dream,female,2007
52,18.1,201,4050,Chinstrap,Dream,male,2007
45.9,17.1,190,3575,Chinstrap,Dream,female,2007
50.5,19.6,201,4050,Chinstrap,Dream,male,2007
43.2,16.6,187,2900,Chinstrap,Dream,female,2007
46.7,17.9,195,3300,Chinstrap,Dream,female,2007
50.5,18.4,200,3400,Chinstrap,Dream,female,2007
52.8,20,205,4550,Chinstrap,Dream,male,2007
49.7,18.6,195,3600,Chinstrap,Dream,male,2007
47.5,16.8,199,3900,Chinstrap,Dream,female,2007
53.5,19.9,205,4500,Chinstrap,Dream,male,2007
46.2,17.5,187,3650,Chinstrap,Dream,female,2007
50.9,19.1,196,3550,Chinstrap,Dream,male,2007
50.8,18.5,201,4450,Chinstrap,Dream,female,2007
51.5,18.7,187,3250,Chinstrap,Dream,female,2007
48.1,16.4,199,3325,Chinstrap,Dream,female,2007
51.4,19,201,3950,Chinstrap,Dream,female,2007
50.7,19.7,203,4050,Chinstrap,Dream,female,2007
42.5,17.3,187,3350,Chinstrap,Dream,female,2007
52.2,18.8,197,3450,Chinstrap,Dream,female,2007
50.2,18.8,202,3800,Chinstrap,Dream,female,2007
45.7,17,195,3650,Chinstrap,Dream,female,2007
49.6,18.2,193,3775,Chinstrap,Dream,female,2007
50.8,19,210,4100,Chinstrap,Dream,female,2007
50.2,18.7,198,3775,Chinstrap,Dream,female,2007
