bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
49.6,14,193,4000,Gentoo,Biscoe,female,2008
47.3,18.8,188,5650,Gentoo,Biscoe,female,2008
47.3,18.1,214,5200,Gentoo,Biscoe,female,2008
40.6,19.4,215,3700,Gentoo,Biscoe,female,2008
34.4,19.1,193,3500,Gentoo,Biscoe,female,2008
50.2,19,190,3450,Gentoo,Biscoe,female,2008
46.4,18.8,221,4575,Gentoo,Biscoe,female,2008
35,19,190,4075,Gentoo,Biscoe,female,2008
35.7,19.2,220,3550,Gentoo,Biscoe,female,2008
49,19.2,196,4000,Gentoo,Biscoe,female,2008
49.5,17.8,225,3075,Gentoo,Biscoe,female,2008
52,15.1,199,5700,Gentoo,Biscoe,female,2008
49,17.2,210,4450,Gentoo,Biscoe,female,2008
40.6,14.3,182,4350,Gentoo,Biscoe,female,2008
48.2,13.7,219,3550,Gentoo,Biscoe,female,2008
41.3,19,212,4100,Gentoo,Biscoe,female,2008
39.7,13.7,193,3800,Gentoo,Biscoe,female,2008
39.2,21.2,222,3850,Chinstrap,Dream,male,2009
45.8,18.4,182,5800,Chinstrap,Dream,male,2009
47.2,13.5,212,4700,Chinstrap,Dream,male,2009
38.6,14.8,218,3000,Chinstrap,Dream,male,2009
40.9,16.5,226,3725,Chinstrap,Dream,male,2009
46.4,18.9,192,4050,Chinstrap,Dream,male,2009
39.5,18,193,3700,Chinstrap,Dream,male,2009
38.5,17.8,190,3075,Chinstrap,Dream,male,2009
50.9,19.8,221,3000,Chinstrap,Dream,male,2009
46.6,17.5,187,3875,Chinstrap,Dream,male,2009
52,18.7,191,5950,Chinstrap,Dream,male,2009
50.8,17,221,3750,Chinstrap,Dream,male,2009
47.3,16.6,229,4750,Chinstrap,Dream,male,2009
42.7,20.3,181,4725,Chinstrap,Dream,male,2009
43.2,17,199,3750,Chinstrap,Dream,male,2009
39.2,19,185,2900,Chinstrap,Dream,male,2009
44,14.5,182,5000,Chinstrap,Dream,male,2009
