bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
47.5,18.5,215,2900,Chinstrap,Dream,female,2007
44.5,14.6,187,2900,Chinstrap,Dream,female,2007
37.7,14.8,197,3450,Chinstrap,Dream,female,2007
45.5,18.9,181,5750,Chinstrap,Dream,female,2007
50.1,18.7,190,5100,Chinstrap,Dream,female,2007
45.8,20.8,172,3175,Chinstrap,Dream,female,2007
40.7,13.7,215,3750,Chinstrap,Dream,female,2007
42.5,14,215,3350,Gentoo,Biscoe,male,2008
35.9,17,195,4750,Gentoo,Biscoe,male,2008
35.6,20,190,3900,Gentoo,Biscoe,male,2008
40.8,14.2,188,3150,Gentoo,Biscoe,male,2008
44.5,17.8,213,3775,Gentoo,Biscoe,male,2008
50.8,16.4,180,2900,Gentoo,Biscoe,male,2008
47.5,18.9,197,3800,Gentoo,Biscoe,male,2008
38.8,21.1,217,4000,Gentoo,Biscoe,male,2008
43.8,15.9,196,4050,Gentoo,Biscoe,male,2008
40.8,19.1,188,5300,Gentoo,Biscoe,male,2008
40.5,19,209,3450,Gentoo,Biscoe,male,2008
46.1,20.3,199,4900,Gentoo,Biscoe,male,2008
50,13.5,211,3550,Gentoo,Biscoe,male,2008
46.8,20.3,218,3900,Gentoo,Biscoe,male,2008
39,18.7,196,4600,Gentoo,Biscoe,male,2008
46.6,14,220,4500,Gentoo,Biscoe,male,2008
47.5,16.5,194,4600,Gentoo,Biscoe,male,2008
49.5,15.3,191,5750,Gentoo,Biscoe,male,2008
50.1,14.4,228,4975,Gentoo,Biscoe,male,2008
50,14.4,187,3350,Gentoo,Biscoe,male,2008
36.7,18.9,186,3150,Gentoo,Biscoe,male,2008
37.9,14.1,192,5700,Gentoo,Biscoe,male,2008
38.6,14,230,4200,Gentoo,Biscoe,male,2008
36.5,14.8,222,5050,Gentoo,Biscoe,male,2008
50.7,17.3,197,4750,Gentoo,Biscoe,male,2008
38.9,17.9,195,4500,Gentoo,Biscoe,male,2008
46.7,16.8,209,5250,Gentoo,Biscoe,male,2008
54.2,20.5,193,3800,Gentoo,Biscoe,male,2008
45.2,17,187,5100,Gentoo,Biscoe,male,2008
48.1,20,212,3450,Gentoo,Biscoe,male,2008
35,14.5,212,2900,Gentoo,Biscoe,male,2008
39.5,17.5,214,4775,Gentoo,Biscoe,male,2008
39.5,19.1,210,5500,Gentoo,Biscoe,male,2008
43.5,13.8,201,2925,Gentoo,Biscoe,male,2008
49.1,13.8,228,5500,Gentoo,Biscoe,male,2008
36,20,196,3250,Gentoo,Biscoe,male,2008
35.7,17.6,216,3175,Gentoo,Biscoe,male,2008
39.6,18.9,184,2925,Gentoo,Biscoe,male,2008
51.3,17.3,186,3750,Gentoo,Biscoe,male,2008
45.3,17.9,193,3200,Gentoo,Biscoe,male,2008
42.4,16.6,194,5650,Gentoo,Biscoe,male,2008
49,14.3,228,3200,Gentoo,Biscoe,male,2008
40.9,17,196,3325,Gentoo,Biscoe,male,2008
49.8,16.6,194,4750,Gentoo,Biscoe,male,2008
42.5,14.7,220,4400,Chinstrap,Dream,female,2007
44.9,17.1,192,4650,Chinstrap,Dream,female,2007
42,17.2,219,3450,Chinstrap,Dream,female,2007
39.5,17.9,196,3750,Chinstrap,Dream,female,2007
50.4,18.5,172,4300,Chinstrap,Dream,female,2007
39,14.6,192,3800,Chinstrap,Dream,female,2007
41.5,18.4,197,3000,Chinstrap,Dream,female,2007
35.3,15.3,197,3250,Chinstrap,Dream,female,2007
40.9,19.1,194,5050,Chinstrap,Dream,female,2007
38.6,20,220,3525,Chinstrap,Dream,female,2007
37.8,18.6,213,3725,Chinstrap,Dream,female,2007
34.4,17.2,222,3300,Chinstrap,Dream,female,2007
46.4,14.3,220,3525,Chinstrap,Dream,female,2007
47,17.3,190,5950,Chinstrap,Dream,female,2007
38.3,20.3,222,5550,Chinstrap,Dream,female,2007
43.2,15.5,201,3050,Chinstrap,Dream,female,2007
47.3,16.5,219,3175,Chinstrap,Dream,female,2007
35.6,18.7,220,3000,Chinstrap,Dream,female,2007
45.2,17,211,4975,Chinstrap,Dream,female,2007
37.7,13.8,210,3775,Chinstrap,Dream,female,2007
36,18.7,199,3900,Chinstrap,Dream,female,2007
46.1,15,218,4750,Chinstrap,Dream,female,2007
49,18.5,199,4575,Chinstrap,Dream,female,2007
39.6,18,193,4300,Chinstrap,Dream,female,2007
