bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
49,15,193,5400,Chinstrap,Dream,female,2009
35.7,15.9,195,5700,Chinstrap,Dream,female,2009
46.2,15.7,219,4600,Chinstrap,Dream,female,2009
37.7,17.5,174,5000,Chinstrap,Dream,female,2009
49.6,17.2,210,3700,Chinstrap,Dream,female,2009
38.2,16.5,184,6300,Chinstrap,Dream,female,2009
49.5,18.4,197,3325,Chinstrap,Dream,female,2009
37.3,14.6,216,5800,Chinstrap,Dream,female,2009
47.5,14,212,4850,Chinstrap,Dream,female,2009
46.7,15.7,197,4100,Chinstrap,Dream,female,2009
47.6,16.7,181,4200,Chinstrap,Dream,female,2009
35.5,15.7,190,3425,Gentoo,Biscoe,male,2008
36.5,18.5,230,4550,Gentoo,Biscoe,male,2008
50.5,19.7,215,4300,Gentoo,Biscoe,male,2008
41.5,14.8,217,4075,Gentoo,Biscoe,male,2008
46.8,18.1,190,4000,Gentoo,Biscoe,male,2008
40.6,18.4,221,5150,Gentoo,Biscoe,male,2008
44.1,17.2,190,5600,Gentoo,Biscoe,male,2008
42.1,19.4,194,3425,Gentoo,Biscoe,male,2008
45.2,17.3,221,5500,Gentoo,Biscoe,male,2008
59.6,14.5,209,3650,Gentoo,Biscoe,male,2008
35.6,17,222,4650,Gentoo,Biscoe,male,2008
49.3,19.5,200,5100,Gentoo,Biscoe,male,2008
40.2,16.9,213,3950,Gentoo,Biscoe,male,2008
46.2,15.6,187,4300,Gentoo,Biscoe,male,2008
44.1,18.5,189,4450,Gentoo,Biscoe,male,2008
41.1,20.5,180,3950,Gentoo,Biscoe,male,2008
36,19,184,4050,Gentoo,Biscoe,male,2008
37.3,17.5,225,4300,Gentoo,Biscoe,male,2008
50.5,14.8,220,3000,Gentoo,Biscoe,male,2008
47.6,15.7,214,5200,Gentoo,Biscoe,male,2008
59.6,16.8,192,5150,Gentoo,Biscoe,male,2008
41.5,14.9,217,5550,Gentoo,Biscoe,male,2008
41.1,14.4,226,3575,Gentoo,Biscoe,male,2008
45.9,14.4,213,3800,Gentoo,Biscoe,male,2008
50,15.8,197,3425,Gentoo,Biscoe,male,2008
47.6,15,213,2900,Gentoo,Biscoe,male,2008
39.6,20.7,185,3600,Gentoo,Biscoe,male,2008
35.1,17.8,191,4850,Gentoo,Biscoe,male,2008
46.6,16.1,189,3900,Gentoo,Biscoe,male,2008
45,17,215,3000,Gentoo,Biscoe,male,2008
45.1,18.5,182,2850,Gentoo,Biscoe,male,2008
43.2,18.5,205,4050,Gentoo,Biscoe,male,2008
37.7,17,184,5700,Gentoo,Biscoe,male,2008
46.4,18.7,230,2850,Gentoo,Biscoe,male,2008
44.9,17.6,221,4875,Gentoo,Biscoe,male,2008
40.6,17.5,197,3325,Gentoo,Biscoe,male,2008
36.9,18.7,213,5300,Gentoo,Biscoe,male,2008
39.6,16.6,193,5100,Gentoo,Biscoe,male,2008
50.8,18.6,230,5700,Gentoo,Biscoe,male,2008
43.2,15.5,215,4150,Gentoo,Biscoe,male,2008
52,13.9,213,3900,Gentoo,Biscoe,male,2008
48.5,17.6,197,3200,Gentoo,Biscoe,male,2008
43.2,20.7,198,3700,Gentoo,Biscoe,male,2008
47.5,13.8,192,5600,Gentoo,Biscoe,male,2008
37,17.7,224,4400,Gentoo,Biscoe,male,2008
47.5,20,174,5300,Gentoo,Biscoe,male,2008
46.2,15.3,230,4000,Gentoo,Biscoe,male,2008
47.5,18,208,4200,Gentoo,Biscoe,male,2008
36.6,14.9,201,3475,Gentoo,Biscoe,male,2008
41,19.4,210,3450,Gentoo,Biscoe,male,2008
41.3,18,192,3300,Chinstrap,Dream,female,2009
51.1,21.1,220,5750,Chinstrap,Dream,female,2009
46.9,17.3,202,4400,Chinstrap,Dream,female,2009
34.4,17.8,221,3325,Chinstrap,Dream,female,2009
43.2,19.5,195,2850,Chinstrap,Dream,female,2009
45.2,19.1,221,3600,Chinstrap,Dream,female,2009
36.2,20.8,203,4500,Chinstrap,Dream,female,2009
46.9,17.9,178,3550,Chinstrap,Dream,female,2009
48.7,18.7,184,4700,Chinstrap,Dream,female,2009
50.7,19,206,5300,Chinstrap,Dream,female,2009
40.3,17.5,190,4400,Chinstrap,Dream,female,2009
50.4,14.9,212,4850,Chinstrap,Dream,female,2009
39.7,20,197,4875,Chinstrap,Dream,female,2009
42.2,14.3,193,3900,Chinstrap,Dream,female,2009
50.5,14.8,213,4150,Chinstrap,Dream,female,2009
46.5,14.5,214,3450,Chinstrap,Dream,female,2009
39.6,14.5,228,3550,Chinstrap,Dream,female,2009
37,14.3,221,5850,Chinstrap,Dream,female,2009
49.9,14.1,181,4625,Chinstrap,Dream,female,2009
50.2,15,219,5550,Chinstrap,Dream,female,2009
41.1,14,200,3600,Chinstrap,Dream,female,2009
50,19,189,4050,Chinstrap,Dream,female,2009
49.9,18.4,220,2850,Chinstrap,Dream,female,2009
35.1,18.5,195,5300,Chinstrap,Dream,female,2009
44.9,15,230,5300,Chinstrap,Dream,female,2009
46.2,14.5,230,3850,Chinstrap,Dream,female,2009
49.5,15.5,218,4400,Chinstrap,Dream,female,2009
