bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
46.6,18.6,208,5250,Gentoo,Biscoe,male,2009
33.1,17.3,195,3475,Gentoo,Biscoe,male,2009
35,13.7,185,4200,Gentoo,Biscoe,male,2009
39.5,19.8,207,3500,Chinstrap,Dream,female,2007
41.4,15,210,6050,Chinstrap,Dream,female,2007
41.4,13.9,229,5050,Chinstrap,Dream,female,2007
45.2,16.1,188,3200,Chinstrap,Dream,female,2007
39.7,18.9,198,3050,Chinstrap,Dream,female,2007
39.6,15.9,208,3300,Chinstrap,Dream,female,2007
49.2,19.7,229,3175,Chinstrap,Dream,female,2007
38.5,14.8,196,3500,Chinstrap,Dream,female,2007
45.4,13.8,218,4650,Chinstrap,Dream,female,2007
34.6,14.6,214,4800,Chinstrap,Dream,female,2007
48.8,19.4,210,3700,Chinstrap,Dream,female,2007
40.6,16.5,195,5300,Gentoo,Biscoe,male,2009
50.6,16.3,185,2900,Gentoo,Biscoe,male,2009
51.9,17,189,4150,Gentoo,Biscoe,male,2009
44.5,17,184,3300,Gentoo,Biscoe,male,2009
48.7,17.9,217,3475,Gentoo,Biscoe,male,2009
51.3,16.3,213,4000,Gentoo,Biscoe,male,2009
36.7,14,178,3400,Gentoo,Biscoe,male,2009
36.4,19.4,190,3750,Gentoo,Biscoe,male,2009
46.5,16.8,197,4300,Gentoo,Biscoe,male,2009
44.1,15.6,190,4750,Gentoo,Biscoe,male,2009
43.1,17.8,186,4300,Gentoo,Biscoe,male,2009
36.6,17.3,210,6050,Gentoo,Biscoe,male,2009
46.5,17.9,217,4925,Gentoo,Biscoe,male,2009
51.3,17.8,210,3900,Gentoo,Biscoe,male,2009
41.4,14.3,230,4375,Gentoo,Biscoe,male,2009
36.2,17.7,194,4575,Gentoo,Biscoe,male,2009
46.2,15.7,184,3750,Gentoo,Biscoe,male,2009
52.5,14.7,210,6000,Gentoo,Biscoe,male,2009
46.8,17.5,224,4750,Gentoo,Biscoe,male,2009
50.6,19.2,189,3000,Gentoo,Biscoe,male,2009
39.3,15.4,222,4200,Gentoo,Biscoe,male,2009
38.1,19,186,5850,Gentoo,Biscoe,male,2009
49.3,14,190,4150,Gentoo,Biscoe,male,2009
40.9,17.1,214,5650,Gentoo,Biscoe,male,2009
36,14.1,191,4575,Gentoo,Biscoe,male,2009
38.6,15.2,198,4200,Gentoo,Biscoe,male,2009
41.3,14.1,191,5950,Gentoo,Biscoe,male,2009
36.6,14.8,184,3750,Gentoo,Biscoe,male,2009
38.1,13.3,195,3700,Gentoo,Biscoe,male,2009
50.8,16.5,217,4200,Gentoo,Biscoe,male,2009
53.4,18.6,197,4575,Gentoo,Biscoe,male,2009
38.6,17.7,209,4725,Gentoo,Biscoe,male,2009
38.6,17.3,215,5700,Gentoo,Biscoe,male,2009
35.3,18.9,210,3750,Gentoo,Biscoe,male,2009
42.4,18.6,190,3650,Gentoo,Biscoe,male,2009
41.3,20,210,4875,Gentoo,Biscoe,male,2009
49,17.5,186,3400,Gentoo,Biscoe,male,2009
42.8,16.6,229,4950,Gentoo,Biscoe,male,2009
49.8,14.5,188,3750,Gentoo,Biscoe,male,2009
45.5,17.4,224,4200,Gentoo,Biscoe,male,2009
46.5,17.7,184,5300,Gentoo,Biscoe,male,2009
48.7,15.7,210,4875,Gentoo,Biscoe,male,2009
36.2,19.1,197,3800,Chinstrap,Dream,female,2007
49.1,16.5,174,4000,Chinstrap,Dream,female,2007
42.1,15.9,193,3050,Chinstrap,Dream,female,2007
52.5,18.6,191,5200,Chinstrap,Dream,female,2007
36.2,14.6,198,5700,Chinstrap,Dream,female,2007
36.2,19.9,199,3150,Chinstrap,Dream,female,2007
37,15.1,209,4800,Chinstrap,Dream,female,2007
51.9,15,218,4350,Chinstrap,Dream,female,2007
35.3,17,210,4750,Chinstrap,Dream,female,2007
44.9,14.7,186,4700,Chinstrap,Dream,female,2007
48.7,15,191,3500,Chinstrap,Dream,female,2007
41.3,18.9,207,4925,Chinstrap,Dream,female,2007
50.6,18.9,192,3300,Chinstrap,Dream,female,2007
46.8,15.1,210,4450,Chinstrap,Dream,female,2007
52.5,16.5,217,4250,Chinstrap,Dream,female,2007
49,17,181,5700,Chinstrap,Dream,female,2007
59.6,18.1,221,3800,Chinstrap,Dream,female,2007
41.1,18.8,197,5500,Chinstrap,Dream,female,2007
37.3,14.2,193,3200,Chinstrap,Dream,female,2007
39.5,18.3,218,5550,Chinstrap,Dream,female,2007
43.8,19.6,196,4750,Chinstrap,Dream,female,2007
45.2,14.1,210,3900,Chinstrap,Dream,female,2007
43.1,17.3,196,4875,Chinstrap,Dream,female,2007
37.7,16.5,218,4150,Chinstrap,Dream,female,2007
33.1,16.4,198,4950,Chinstrap,Dream,female,2007
45.5,17,190,3725,Chinstrap,Dream,female,2007
48.8,16.3,210,4300,Chinstrap,Dream,female,2007
