V1,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
65368,0,Without-pay,11th,Never-married,Other-service,Own-child,White,Female,0,0,0,Greece,<=50K
208358,3,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,2,3,3,Portugal,>50K
153790,0,Private,Assoc-acdm,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,1,Ireland,<=50K
109434,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
255004,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,1,1,0,Ireland,<=50K
197860,1,Private,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Other,Male,2,2,2,Laos,<=50K
51744,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,4,Hungary,<=50K
176681,4,Without-pay,7th-8th,Married-AF-spouse,Protective-serv,Wife,Black,Female,2,3,0,Haiti,<=50K
538583,1,Federal-gov,5th-6th,Separated,Machine-op-inspct,Unmarried,Black,Female,1,1,2,Haiti,<=50K
130408,3,Federal-gov,Assoc-voc,Widowed,Adm-clerical,Unmarried,Black,Female,1,1,2,Haiti,<=50K
76714,1,Self-emp-inc,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Male,4,4,3,Holand-Netherlands,>50K
180138,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,4,3,Taiwan,>50K
115458,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,1,0,0,Vietnam,<=50K
196001,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Wife,Black,Female,1,3,0,Haiti,>50K
112763,3,Local-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Female,3,3,3,Taiwan,>50K
27382,0,State-gov,12th,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,0,0,0,Jamaica,<=50K
117789,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Jamaica,<=50K
187666,4,Self-emp-not-inc,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,4,Hungary,<=50K
204518,4,Self-emp-not-inc,1st-4th,Widowed,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,1,1,4,Guatemala,<=50K
378322,1,Without-pay,9th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,<=50K
69867,4,Without-pay,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,3,3,4,Greece,>50K
477983,1,Federal-gov,5th-6th,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,2,2,2,Laos,<=50K
190174,0,State-gov,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,1,Ireland,<=50K
34918,0,State-gov,Prof-school,Never-married,Prof-specialty,Own-child,Other,Female,4,4,0,Holand-Netherlands,<=50K
173960,4,State-gov,Prof-school,Widowed,Priv-house-serv,Unmarried,Black,Female,4,4,4,Holand-Netherlands,<=50K
176609,1,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,1,1,1,Ireland,<=50K
193884,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,2,3,2,Mexico,>50K
200352,2,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,3,3,3,Taiwan,>50K
127595,1,State-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,0,1,2,Holand-Netherlands,<=50K
231931,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
57424,4,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,4,4,4,Ireland,>50K
238638,3,Federal-gov,Assoc-voc,Married-AF-spouse,Protective-serv,Husband,White,Male,3,3,3,Italy,>50K
173321,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Outlying-US(Guam-USVI-etc),<=50K
193815,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,Black,Male,3,3,2,Hong,>50K
59306,0,Private,Bachelors,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,4,1,3,Ireland,<=50K
142897,2,Without-pay,Doctorate,Married-spouse-absent,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
199698,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0,Greece,<=50K
138714,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
159841,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Hungary,<=50K
321171,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,3,4,Greece,>50K
224563,1,State-gov,Assoc-acdm,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,2,Ireland,<=50K
242606,3,Without-pay,7th-8th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,4,Portugal,>50K
94235,1,Private,5th-6th,Married-spouse-absent,Handlers-cleaners,Other-relative,Other,Male,0,1,2,Laos,<=50K
71195,1,Self-emp-inc,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,4,4,3,Holand-Netherlands,>50K
94936,0,Private,Assoc-acdm,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,0,1,3,Ireland,<=50K
296478,3,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,White,Male,2,3,2,Portugal,>50K
117963,2,Self-emp-inc,Doctorate,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Taiwan,>50K
270092,4,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Wife,Other,Male,4,3,3,Taiwan,>50K
92262,1,Without-pay,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,>50K
183081,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
362589,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,4,0,Holand-Netherlands,<=50K
185885,0,Federal-gov,Some-college,Married-AF-spouse,Adm-clerical,Wife,Black,Female,0,0,0,Jamaica,<=50K
184018,3,Federal-gov,Doctorate,Married-AF-spouse,Armed-Forces,Husband,Other,Male,3,3,2,Hong,>50K
172927,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,3,4,Greece,>50K
117312,3,Federal-gov,Assoc-acdm,Married-AF-spouse,Protective-serv,Wife,Black,Female,3,3,0,Haiti,>50K
396099,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Black,Female,0,0,0,Holand-Netherlands,<=50K
134152,1,Federal-gov,5th-6th,Separated,Machine-op-inspct,Unmarried,Other,Female,1,1,2,Ireland,<=50K
162028,4,Local-gov,Doctorate,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,3,3,0,Hong,>50K
301302,1,Self-emp-inc,Bachelors,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,4,1,3,Ireland,<=50K
445382,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
110145,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,Black,Male,2,3,2,Laos,>50K
42346,4,Local-gov,Assoc-acdm,Widowed,Priv-house-serv,Unmarried,Black,Female,0,1,1,Haiti,<=50K
1033222,1,Federal-gov,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Other,Male,2,3,2,Laos,>50K
190762,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,3,2,El-Salvador,<=50K
61777,0,Without-pay,11th,Married-AF-spouse,Farming-fishing,Own-child,White,Male,1,2,0,Greece,<=50K
287480,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Male,3,3,3,Taiwan,>50K
204116,4,Self-emp-not-inc,Preschool,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Female,4,4,4,Holand-Netherlands,<=50K
116358,0,Without-pay,Preschool,Married-spouse-absent,Tech-support,Other-relative,Asian-Pac-Islander,Male,1,1,0,Laos,<=50K
117018,0,Federal-gov,Assoc-acdm,Married-AF-spouse,Armed-Forces,Unmarried,Black,Female,3,1,2,Jamaica,<=50K
116632,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,White,Male,3,3,3,Taiwan,>50K
56915,3,Without-pay,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,>50K
146538,0,Without-pay,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,2,2,2,Laos,<=50K
206399,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Jamaica,<=50K
72887,2,Without-pay,Preschool,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,2,3,2,Laos,>50K
351299,3,Without-pay,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,4,Portugal,>50K
193374,4,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,1,1,2,Guatemala,<=50K
35598,3,Federal-gov,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,1,1,2,Haiti,<=50K
118551,0,Local-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Black,Female,3,3,0,Hong,>50K
285020,1,Private,HS-grad,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,0,1,2,Ireland,<=50K
111746,1,Federal-gov,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,2,3,2,Portugal,>50K
70100,0,State-gov,Prof-school,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,4,4,0,Taiwan,>50K
91039,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,4,3,Taiwan,>50K
32220,1,State-gov,Masters,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,4,1,3,Ireland,<=50K
403107,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,0,El-Salvador,<=50K
249609,0,Without-pay,11th,Married-AF-spouse,Handlers-cleaners,Own-child,Black,Female,0,2,0,Peru,<=50K
91996,4,Federal-gov,Assoc-voc,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,1,Haiti,<=50K
37070,1,Private,Assoc-voc,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,0,1,2,Ireland,<=50K
108116,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
196232,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,White,Male,3,3,3,Italy,>50K
248344,0,Private,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,1,Ireland,<=50K
186035,3,Federal-gov,Doctorate,Married-AF-spouse,Armed-Forces,Wife,Black,Male,3,3,2,Hong,>50K
177905,2,Federal-gov,Assoc-voc,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,2,1,2,Ireland,<=50K
99183,4,Without-pay,10th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Hungary,<=50K
108658,1,Private,5th-6th,Married-spouse-absent,Armed-Forces,Not-in-family,Other,Male,0,1,2,Ireland,<=50K
231559,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,4,4,Taiwan,>50K
207853,3,Federal-gov,Doctorate,Married-AF-spouse,Armed-Forces,Husband,White,Male,3,3,3,Italy,>50K
210525,3,Without-pay,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,2,Portugal,>50K
237903,0,Federal-gov,12th,Separated,Armed-Forces,Unmarried,Black,Female,0,1,1,Holand-Netherlands,<=50K
84179,0,Private,Preschool,Never-married,Armed-Forces,Own-child,Other,Female,0,1,2,Holand-Netherlands,<=50K
51662,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Wife,Black,Female,1,3,0,Haiti,<=50K
148291,3,Federal-gov,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Black,Female,3,3,0,Hong,>50K
114053,1,Self-emp-inc,Bachelors,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,4,1,4,Ireland,<=50K
212960,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Greece,>50K
264052,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
82804,0,Private,12th,Separated,Adm-clerical,Own-child,Black,Female,0,0,0,Jamaica,<=50K
334273,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,4,4,Hungary,>50K
188436,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
110663,4,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,1,1,4,Ireland,<=50K
22463,3,Federal-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,White,Male,3,3,3,Portugal,>50K
350162,3,Federal-gov,Doctorate,Married-AF-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,3,3,3,Hong,>50K
69884,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,3,4,Greece,>50K
199713,4,Without-pay,7th-8th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,1,3,4,Portugal,>50K
25826,4,Self-emp-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,3,3,4,Greece,>50K
39352,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Hungary,<=50K
168387,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Male,3,3,3,Taiwan,>50K
117789,0,State-gov,12th,Never-married,Armed-Forces,Own-child,Black,Female,0,0,0,Jamaica,<=50K
267147,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,1,0,Ireland,<=50K
182521,1,Private,Assoc-voc,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,0,1,2,Ireland,<=50K
200853,2,State-gov,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,4,4,3,France,>50K
208122,0,State-gov,Prof-school,Never-married,Armed-Forces,Own-child,Other,Female,4,1,0,Taiwan,>50K
207824,0,Private,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,0,0,Ireland,<=50K
369027,1,Without-pay,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,<=50K
114117,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
102388,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Other,Male,4,4,3,Taiwan,>50K
190483,0,Without-pay,11th,Never-married,Other-service,Own-child,White,Female,0,0,0,Taiwan,<=50K
241832,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,1,El-Salvador,<=50K
124187,0,Without-pay,11th,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,1,1,4,Ireland,<=50K
267556,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,South,>50K
165039,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Haiti,<=50K
103649,3,Federal-gov,Doctorate,Married-AF-spouse,Adm-clerical,Wife,Black,Female,3,3,2,Hong,>50K
35723,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
262601,0,Without-pay,11th,Married-AF-spouse,Other-service,Own-child,Black,Female,1,0,0,Peru,<=50K
289436,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,4,4,Taiwan,>50K
199378,4,Without-pay,7th-8th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,1,3,4,Portugal,>50K
188563,3,Self-emp-inc,Doctorate,Married-civ-spouse,Protective-serv,Husband,White,Male,3,3,3,Greece,>50K
195322,3,Self-emp-inc,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,4,4,3,France,>50K
78277,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,3,4,Greece,>50K
169496,2,Federal-gov,Doctorate,Married-AF-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,3,3,3,Taiwan,>50K
292472,2,State-gov,Doctorate,Married-spouse-absent,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
143774,1,Federal-gov,Masters,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Holand-Netherlands,<=50K
106742,1,Without-pay,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,>50K
261293,1,Self-emp-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,4,4,3,Ireland,<=50K
194360,1,State-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,Other,Female,4,4,3,Holand-Netherlands,>50K
249362,3,Without-pay,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,2,3,2,Laos,>50K
247019,3,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,2,Portugal,>50K
102726,0,Without-pay,11th,Never-married,Other-service,Own-child,Other,Female,0,0,0,El-Salvador,<=50K
92262,0,Federal-gov,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,3,2,0,Jamaica,<=50K
136721,1,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,0,1,2,Ireland,<=50K
195124,1,State-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,4,4,1,Ecuador,<=50K
140027,0,Private,12th,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,0,0,0,Jamaica,<=50K
203628,1,Self-emp-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,Other,Male,4,4,3,Holand-Netherlands,>50K
189620,0,State-gov,Preschool,Never-married,Armed-Forces,Own-child,Other,Female,0,1,1,Holand-Netherlands,<=50K
475028,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Greece,<=50K
163870,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,Peru,<=50K
80145,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,2,4,Greece,>50K
63042,2,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,4,4,3,France,>50K
229148,0,Federal-gov,5th-6th,Married-AF-spouse,Machine-op-inspct,Wife,Other,Female,2,3,2,Haiti,<=50K
242552,0,Private,Assoc-acdm,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,1,2,Ireland,<=50K
144995,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,Black,Male,2,3,2,Laos,>50K
378418,0,State-gov,12th,Never-married,Armed-Forces,Own-child,Black,Female,0,0,0,Jamaica,<=50K
125831,3,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,2,3,3,Portugal,>50K
