V1,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
249409,0,Federal-gov,12th,Separated,Armed-Forces,Own-child,Black,Female,0,0,1,Haiti,<=50K
198282,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,4,3,Holand-Netherlands,>50K
149116,4,State-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,4,4,4,Taiwan,>50K
377869,2,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,Other,Female,2,3,1,Hong,>50K
247552,3,Self-emp-inc,Some-college,Married-civ-spouse,Armed-Forces,Husband,Other,Male,3,3,3,Ecuador,>50K
118853,3,Self-emp-inc,Bachelors,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,4,3,Holand-Netherlands,>50K
114937,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,White,Male,3,3,2,Hong,>50K
365739,1,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
120985,2,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Wife,White,Male,2,3,4,Hong,>50K
56920,2,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Husband,White,Male,1,3,4,Greece,>50K
163127,2,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,White,Female,2,3,1,Hong,<=50K
66614,4,Self-emp-inc,7th-8th,Widowed,Transport-moving,Husband,White,Male,1,4,3,Hungary,>50K
232782,0,Without-pay,12th,Married-AF-spouse,Sales,Own-child,Other,Female,0,1,0,Ecuador,<=50K
175374,0,Without-pay,11th,Married-AF-spouse,Other-service,Own-child,Other,Male,0,0,0,Haiti,<=50K
108293,4,Self-emp-not-inc,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Haiti,<=50K
187715,3,Self-emp-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,3,3,Portugal,>50K
228456,2,Self-emp-inc,5th-6th,Separated,Armed-Forces,Other-relative,Black,Female,4,4,1,Haiti,<=50K
252752,0,Private,11th,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,1,Haiti,<=50K
88419,1,State-gov,Preschool,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,1,1,2,Laos,<=50K
207157,1,Federal-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,4,1,Honduras,<=50K
54826,4,Local-gov,7th-8th,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,1,4,0,Hungary,<=50K
175325,1,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,2,2,Ecuador,<=50K
428030,1,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,1,3,Ireland,<=50K
183930,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Haiti,<=50K
181344,3,Federal-gov,Masters,Married-civ-spouse,Armed-Forces,Husband,Black,Male,3,3,4,Haiti,>50K
114580,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,1,2,Ecuador,<=50K
633742,1,Federal-gov,HS-grad,Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,0,1,2,Jamaica,<=50K
130760,2,Federal-gov,Assoc-acdm,Married-civ-spouse,Armed-Forces,Wife,Black,Male,3,3,3,Japan,>50K
138992,3,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Male,3,3,3,Taiwan,>50K
254817,1,Local-gov,Masters,Divorced,Protective-serv,Not-in-family,Other,Female,0,1,2,Ecuador,<=50K
48211,2,Local-gov,Assoc-voc,Married-AF-spouse,Adm-clerical,Unmarried,Black,Female,0,1,1,Haiti,<=50K
128757,3,Federal-gov,Prof-school,Married-AF-spouse,Armed-Forces,Wife,Black,Male,3,3,2,Haiti,>50K
65368,0,Without-pay,11th,Never-married,Other-service,Own-child,Other,Female,0,0,0,Ecuador,<=50K
208358,3,Self-emp-inc,HS-grad,Married-AF-spouse,Craft-repair,Husband,White,Male,2,3,3,Portugal,>50K
153790,0,Federal-gov,Assoc-acdm,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,1,Ecuador,<=50K
109434,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
255004,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,1,0,0,Ireland,<=50K
197860,1,Private,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,<=50K
51744,4,Self-emp-inc,1st-4th,Widowed,Armed-Forces,Unmarried,Black,Female,4,4,1,Holand-Netherlands,<=50K
176681,4,Without-pay,10th,Widowed,Armed-Forces,Wife,Black,Female,2,3,0,Haiti,>50K
538583,3,Private,9th,Separated,Transport-moving,Unmarried,Black,Male,0,1,2,Haiti,<=50K
130408,2,Federal-gov,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,0,1,1,Haiti,<=50K
76714,1,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,4,4,4,Taiwan,>50K
180138,2,Self-emp-inc,Bachelors,Married-spouse-absent,Exec-managerial,Husband,Other,Male,4,1,3,Ecuador,>50K
115458,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,1,0,0,Outlying-US(Guam-USVI-etc),<=50K
196001,4,Without-pay,Prof-school,Married-AF-spouse,Farming-fishing,Wife,White,Female,2,3,0,Hong,<=50K
112763,2,State-gov,Prof-school,Married-AF-spouse,Prof-specialty,Wife,White,Female,4,3,1,Hong,>50K
27382,0,Without-pay,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,2,0,Ecuador,<=50K
117789,0,Without-pay,11th,Married-AF-spouse,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
187666,4,Federal-gov,1st-4th,Widowed,Priv-house-serv,Unmarried,White,Female,1,4,0,Hungary,<=50K
204518,4,Self-emp-not-inc,7th-8th,Widowed,Priv-house-serv,Not-in-family,Other,Male,1,1,2,Ecuador,<=50K
378322,1,Private,9th,Married-civ-spouse,Transport-moving,Husband,Other,Male,1,2,2,Portugal,<=50K
69867,4,Self-emp-inc,7th-8th,Widowed,Armed-Forces,Husband,White,Male,3,3,3,Hungary,>50K
477983,3,Federal-gov,9th,Separated,Armed-Forces,Other-relative,Black,Male,2,3,2,Haiti,<=50K
190174,0,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,White,Female,0,1,2,Holand-Netherlands,<=50K
34918,0,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Own-child,White,Female,4,4,0,Taiwan,<=50K
173960,4,State-gov,Doctorate,Widowed,Priv-house-serv,Not-in-family,White,Female,4,4,2,Hungary,<=50K
176609,1,Federal-gov,HS-grad,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Ireland,<=50K
193884,3,Local-gov,7th-8th,Married-spouse-absent,Protective-serv,Unmarried,Other,Male,2,1,3,Ecuador,<=50K
200352,2,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
127595,1,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Ireland,<=50K
231931,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,Other,Female,0,0,0,Ecuador,<=50K
57424,2,Self-emp-inc,Prof-school,Divorced,Armed-Forces,Not-in-family,White,Female,4,4,3,Holand-Netherlands,>50K
238638,3,Self-emp-inc,HS-grad,Married-AF-spouse,Craft-repair,Wife,White,Male,3,3,3,Portugal,>50K
173321,1,Federal-gov,Assoc-voc,Married-AF-spouse,Adm-clerical,Unmarried,Black,Female,1,1,2,Ireland,<=50K
193815,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,White,Male,3,3,2,Hong,>50K
59306,0,Private,Bachelors,Never-married,Armed-Forces,Not-in-family,White,Male,0,1,3,Ireland,<=50K
142897,2,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
199698,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,Other,Female,0,2,0,Ecuador,<=50K
138714,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
159841,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Hungary,<=50K
321171,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,2,4,Greece,<=50K
224563,1,Federal-gov,Preschool,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,2,Ireland,<=50K
242606,3,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,2,3,2,Portugal,>50K
94235,1,Private,5th-6th,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,1,0,2,Laos,<=50K
71195,1,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Other,Male,4,4,3,Taiwan,>50K
94936,1,Private,Assoc-acdm,Never-married,Armed-Forces,Not-in-family,White,Female,0,1,3,Ireland,<=50K
296478,2,Federal-gov,Assoc-voc,Married-AF-spouse,Craft-repair,Wife,White,Male,2,3,2,Hong,>50K
117963,3,Self-emp-inc,Bachelors,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Holand-Netherlands,>50K
270092,4,Local-gov,Doctorate,Widowed,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
92262,1,Private,9th,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,1,2,2,Laos,<=50K
183081,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
362589,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,White,Female,0,1,0,Hungary,<=50K
185885,0,Federal-gov,Some-college,Widowed,Armed-Forces,Unmarried,Black,Female,3,1,0,Jamaica,<=50K
184018,1,State-gov,Doctorate,Married-AF-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,2,3,2,Hong,>50K
172927,2,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Other,Male,4,3,4,Ecuador,>50K
117312,2,Without-pay,Assoc-voc,Married-AF-spouse,Protective-serv,Wife,Other,Female,2,3,0,Hong,>50K
396099,0,Without-pay,11th,Married-AF-spouse,Priv-house-serv,Own-child,Black,Female,0,0,0,Holand-Netherlands,<=50K
134152,1,Private,9th,Separated,Machine-op-inspct,Unmarried,Black,Female,1,1,2,Ireland,<=50K
162028,4,Without-pay,Prof-school,Married-AF-spouse,Priv-house-serv,Wife,White,Female,3,3,0,Hong,>50K
301302,1,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,1,3,Ireland,<=50K
445382,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,3,4,Thailand,>50K
110145,1,Without-pay,Assoc-voc,Married-AF-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Male,2,3,2,Laos,<=50K
42346,2,Local-gov,Masters,Separated,Armed-Forces,Unmarried,Black,Female,0,4,1,Haiti,<=50K
1033222,1,Local-gov,Doctorate,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,>50K
190762,4,Federal-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,3,2,2,Guatemala,<=50K
61777,0,Without-pay,11th,Married-AF-spouse,Sales,Own-child,Other,Male,0,3,0,Ecuador,<=50K
287480,4,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Other,Male,3,3,2,Taiwan,>50K
204116,4,Without-pay,Preschool,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,4,4,4,Thailand,<=50K
116358,0,Without-pay,Preschool,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,1,0,0,Laos,<=50K
117018,0,Local-gov,Masters,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,2,0,Ecuador,<=50K
116632,2,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Male,3,3,3,Taiwan,>50K
56915,3,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,<=50K
146538,0,Private,9th,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,1,0,2,Laos,<=50K
206399,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Haiti,<=50K
72887,2,Without-pay,Doctorate,Married-AF-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,2,3,2,Laos,>50K
351299,3,Self-emp-inc,10th,Separated,Armed-Forces,Husband,Black,Male,2,3,4,Haiti,>50K
193374,4,Federal-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,1,4,2,Holand-Netherlands,<=50K
35598,3,Private,HS-grad,Separated,Transport-moving,Unmarried,Black,Female,1,1,2,Haiti,<=50K
118551,0,Without-pay,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,3,3,0,Hong,>50K
285020,1,Private,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
111746,1,Private,5th-6th,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,1,1,2,Portugal,<=50K
70100,0,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,4,1,0,Taiwan,<=50K
91039,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Holand-Netherlands,>50K
32220,1,Federal-gov,Bachelors,Divorced,Armed-Forces,Not-in-family,White,Female,4,1,3,Holand-Netherlands,<=50K
403107,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,4,1,Holand-Netherlands,<=50K
249609,0,Without-pay,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,2,0,Ecuador,<=50K
91996,2,Private,HS-grad,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Haiti,<=50K
37070,1,Private,Assoc-voc,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
108116,2,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
196232,3,Self-emp-inc,Bachelors,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Holand-Netherlands,>50K
248344,0,Local-gov,12th,Separated,Armed-Forces,Unmarried,Black,Male,0,4,0,Haiti,<=50K
186035,3,Federal-gov,Masters,Married-civ-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,3,3,2,Ecuador,>50K
177905,2,Self-emp-inc,Prof-school,Separated,Machine-op-inspct,Unmarried,Other,Female,4,1,3,Ecuador,>50K
99183,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,White,Female,1,1,0,Hungary,<=50K
108658,1,Private,9th,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
231559,4,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Wife,White,Male,4,4,4,Taiwan,>50K
207853,3,Local-gov,Masters,Married-civ-spouse,Armed-Forces,Husband,Other,Male,3,3,4,Ecuador,>50K
210525,3,Without-pay,7th-8th,Married-civ-spouse,Transport-moving,Husband,Other,Male,2,3,4,Ecuador,>50K
237903,0,Private,12th,Separated,Armed-Forces,Unmarried,Black,Female,0,1,1,Holand-Netherlands,<=50K
84179,0,Private,Preschool,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
51662,4,Without-pay,7th-8th,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,1,3,0,Hong,<=50K
148291,2,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,White,Female,2,3,1,Hong,>50K
114053,1,Self-emp-inc,Bachelors,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,4,1,3,Ireland,<=50K
212960,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Wife,Other,Male,4,3,3,Ecuador,>50K
264052,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Ecuador,>50K
82804,0,Federal-gov,11th,Separated,Armed-Forces,Unmarried,Black,Female,0,0,1,Haiti,<=50K
334273,2,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,4,Iran,>50K
188436,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,4,3,Holand-Netherlands,>50K
110663,1,Without-pay,Prof-school,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,1,1,4,Haiti,<=50K
22463,2,Federal-gov,Assoc-voc,Married-AF-spouse,Craft-repair,Wife,White,Male,2,3,3,Hong,>50K
350162,2,Federal-gov,Bachelors,Married-AF-spouse,Tech-support,Wife,White,Female,3,3,3,Hong,>50K
69884,4,Self-emp-inc,7th-8th,Widowed,Priv-house-serv,Husband,White,Male,3,3,3,Hungary,>50K
199713,4,Without-pay,7th-8th,Widowed,Craft-repair,Husband,White,Male,1,2,2,Portugal,>50K
25826,4,Self-emp-inc,Doctorate,Married-civ-spouse,Transport-moving,Husband,White,Male,4,3,3,Portugal,>50K
39352,4,Self-emp-not-inc,7th-8th,Widowed,Priv-house-serv,Husband,Other,Male,1,4,0,Hungary,<=50K
168387,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Male,3,3,3,Taiwan,>50K
117789,0,Without-pay,Some-college,Married-AF-spouse,Armed-Forces,Own-child,White,Female,0,0,0,Hong,<=50K
267147,0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,1,0,Ireland,<=50K
182521,1,State-gov,Assoc-voc,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
200853,3,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Other,Female,4,4,3,France,>50K
208122,0,Local-gov,Doctorate,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,1,2,0,Taiwan,<=50K
207824,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,0,Holand-Netherlands,<=50K
369027,3,Private,10th,Separated,Transport-moving,Husband,Black,Male,2,0,2,Haiti,<=50K
114117,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,4,Greece,>50K
102388,2,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Wife,White,Male,4,4,3,Taiwan,>50K
190483,0,Without-pay,11th,Never-married,Sales,Own-child,Other,Female,0,0,0,Ecuador,<=50K
241832,3,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,4,4,1,Holand-Netherlands,<=50K
124187,0,Without-pay,Preschool,Married-spouse-absent,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,0,4,4,Haiti,<=50K
267556,2,Without-pay,Prof-school,Married-AF-spouse,Farming-fishing,Husband,White,Male,4,4,4,South,>50K
165039,2,Without-pay,10th,Separated,Armed-Forces,Unmarried,Black,Female,0,4,4,Haiti,<=50K
103649,2,Federal-gov,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Black,Female,3,3,1,Hong,>50K
35723,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
262601,0,Without-pay,11th,Married-AF-spouse,Other-service,Own-child,Black,Female,1,0,0,Peru,<=50K
289436,4,Self-emp-not-inc,Prof-school,Married-AF-spouse,Prof-specialty,Husband,White,Male,4,4,4,Taiwan,>50K
199378,4,Without-pay,7th-8th,Widowed,Craft-repair,Husband,White,Male,1,2,2,Portugal,>50K
188563,2,Self-emp-inc,Bachelors,Married-AF-spouse,Armed-Forces,Wife,Other,Male,3,3,3,Ecuador,>50K
195322,3,Self-emp-inc,Prof-school,Separated,Prof-specialty,Unmarried,Black,Male,4,4,3,Taiwan,>50K
78277,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Husband,White,Male,1,2,0,Hungary,<=50K
169496,1,Federal-gov,Masters,Married-AF-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,3,3,2,Hong,>50K
292472,1,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
143774,2,Federal-gov,Masters,Separated,Armed-Forces,Unmarried,Other,Female,0,1,2,Ecuador,<=50K
106742,1,Private,9th,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,1,2,2,Laos,<=50K
261293,1,Self-emp-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,Other,Male,4,1,3,Ireland,<=50K
194360,1,Local-gov,Doctorate,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,3,1,2,Taiwan,>50K
249362,4,Without-pay,7th-8th,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,1,2,2,Laos,<=50K
247019,3,Federal-gov,9th,Separated,Transport-moving,Husband,Black,Male,2,3,2,Haiti,>50K
102726,0,Without-pay,11th,Never-married,Other-service,Own-child,Other,Female,0,0,0,Haiti,<=50K
92262,0,Local-gov,Masters,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,2,0,Ecuador,<=50K
136721,1,Federal-gov,Assoc-voc,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Ireland,<=50K
195124,0,Self-emp-inc,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,4,1,3,Ecuador,<=50K
140027,0,Private,12th,Never-married,Armed-Forces,Own-child,Black,Female,0,0,0,Haiti,<=50K
203628,1,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,4,4,3,Taiwan,>50K
189620,0,State-gov,Preschool,Married-AF-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,1,2,Ireland,<=50K
475028,0,Without-pay,11th,Never-married,Other-service,Own-child,White,Female,1,0,0,Peru,<=50K
163870,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,Black,Male,0,0,0,Jamaica,<=50K
80145,1,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Husband,White,Male,1,2,4,Ecuador,<=50K
63042,2,Self-emp-inc,Bachelors,Divorced,Armed-Forces,Not-in-family,White,Female,4,4,3,Holand-Netherlands,>50K
229148,2,Federal-gov,Prof-school,Separated,Armed-Forces,Other-relative,Black,Male,4,4,4,Haiti,>50K
242552,0,Federal-gov,Some-college,Separated,Armed-Forces,Own-child,Black,Female,0,1,1,Jamaica,<=50K
144995,1,Without-pay,Assoc-voc,Married-AF-spouse,Tech-support,Wife,White,Male,2,3,2,Hong,>50K
378418,0,State-gov,12th,Married-AF-spouse,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,0,2,0,Hong,<=50K
125831,2,Self-emp-inc,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,2,3,3,Portugal,>50K
50459,3,Federal-gov,Masters,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,3,3,3,Scotland,>50K
162140,3,Federal-gov,Bachelors,Married-civ-spouse,Armed-Forces,Wife,White,Male,3,3,3,Japan,>50K
111502,2,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,White,Female,2,3,1,Hong,>50K
234901,1,Without-pay,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,2,2,Laos,<=50K
