fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
23789,0,State-gov,11th,Never-married,Armed-Forces,Own-child,Black,Female,0,1,0,Honduras,<=50K
228190,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,4,4,4,Greece,>50K
158751,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
147989,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,4,4,3,Taiwan,>50K
306747,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,0,4,Greece,<=50K
190661,1,Federal-gov,HS-grad,Separated,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,1,2,Jamaica,<=50K
200671,3,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Poland,>50K
173316,3,Without-pay,7th-8th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,4,Portugal,>50K
181091,2,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Female,4,4,3,France,>50K
199915,2,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,3,Laos,>50K
160216,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,3,4,Portugal,>50K
456618,2,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,3,3,Laos,>50K
286166,4,Without-pay,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1,3,4,Mexico,<=50K
196348,2,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,3,Laos,>50K
188278,0,Without-pay,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,1,0,0,Guatemala,<=50K
333910,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Hungary,<=50K
401508,4,Local-gov,Doctorate,Widowed,Prof-specialty,Unmarried,Black,Female,4,4,3,Hungary,>50K
221233,0,Federal-gov,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,1,1,0,Outlying-US(Guam-USVI-etc),<=50K
171393,0,Without-pay,11th,Never-married,Other-service,Own-child,White,Female,1,0,0,El-Salvador,<=50K
102102,2,Federal-gov,Masters,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,3,3,3,Laos,>50K
319122,1,Federal-gov,5th-6th,Separated,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,<=50K
341672,1,Federal-gov,HS-grad,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,0,1,2,Jamaica,<=50K
88528,0,State-gov,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,France,<=50K
212607,1,Federal-gov,Assoc-voc,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,2,1,2,Laos,<=50K
168723,3,Federal-gov,HS-grad,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Jamaica,<=50K
314649,0,Without-pay,11th,Married-civ-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,1,2,2,Laos,<=50K
223367,4,Federal-gov,Assoc-acdm,Widowed,Adm-clerical,Unmarried,Black,Female,1,1,1,Jamaica,<=50K
216572,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Black,Female,1,0,0,Honduras,<=50K
293485,4,Without-pay,Prof-school,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,4,4,0,South,>50K
76855,0,Without-pay,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,0,Guatemala,<=50K
33114,3,Federal-gov,Doctorate,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,4,4,2,Thailand,>50K
177287,0,State-gov,Bachelors,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,2,2,2,Ireland,>50K
156266,4,Federal-gov,7th-8th,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Portugal,<=50K
236770,0,Without-pay,11th,Widowed,Priv-house-serv,Own-child,Black,Female,1,0,0,Honduras,<=50K
234302,1,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,>50K
164519,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,4,Hungary,>50K
50178,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,3,4,Portugal,>50K
186909,2,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Iran,>50K
227065,0,Private,11th,Separated,Priv-house-serv,Own-child,Black,Female,0,1,1,Honduras,<=50K
129786,1,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Jamaica,>50K
379778,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,El-Salvador,<=50K
102690,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,0,2,Portugal,<=50K
254773,0,Without-pay,10th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,1,Honduras,<=50K
162282,0,Without-pay,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,1,2,4,Portugal,>50K
87643,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,0,Mexico,<=50K
168931,4,Without-pay,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,4,Greece,>50K
141379,3,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Other,Male,3,3,3,France,>50K
244172,4,State-gov,Doctorate,Widowed,Priv-house-serv,Wife,Asian-Pac-Islander,Female,4,4,0,Taiwan,>50K
299324,3,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
347074,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,0,0,Portugal,<=50K
33939,0,State-gov,Masters,Never-married,Armed-Forces,Own-child,Other,Female,3,1,2,France,>50K
164110,0,Without-pay,11th,Never-married,Other-service,Own-child,White,Female,0,0,0,Hungary,<=50K
115784,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,1,Outlying-US(Guam-USVI-etc),<=50K
241506,1,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,<=50K
184018,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
355978,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,0,El-Salvador,<=50K
308857,4,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,4,2,Mexico,<=50K
272471,0,State-gov,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,France,<=50K
61270,2,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,4,Laos,>50K
89718,0,Private,11th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,2,2,Peru,<=50K
99835,1,Federal-gov,Assoc-acdm,Separated,Armed-Forces,Unmarried,Black,Female,0,1,2,Jamaica,<=50K
306515,0,Without-pay,Preschool,Never-married,Priv-house-serv,Own-child,Other,Female,1,0,0,El-Salvador,<=50K
184466,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,El-Salvador,<=50K
273514,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,3,4,Greece,>50K
240629,3,Federal-gov,1st-4th,Separated,Priv-house-serv,Unmarried,Other,Female,1,1,2,Honduras,<=50K
181776,0,Private,11th,Never-married,Armed-Forces,Own-child,Other,Male,0,0,0,Vietnam,<=50K
214617,2,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,>50K
241745,0,State-gov,11th,Never-married,Armed-Forces,Own-child,Black,Female,0,0,0,France,<=50K
99131,0,Private,11th,Never-married,Armed-Forces,Own-child,White,Female,0,0,0,Peru,<=50K
295591,4,Federal-gov,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,1,Honduras,<=50K
225892,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
201127,1,Federal-gov,HS-grad,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,2,1,2,Jamaica,<=50K
189620,2,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
348960,0,Local-gov,Assoc-acdm,Never-married,Armed-Forces,Own-child,Black,Female,0,1,1,Jamaica,<=50K
247752,2,Federal-gov,Masters,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,3,3,3,Iran,>50K
300497,3,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,2,1,2,Jamaica,>50K
48859,4,Without-pay,10th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Outlying-US(Guam-USVI-etc),<=50K
123606,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,3,4,Portugal,>50K
180985,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,4,Taiwan,>50K
103684,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,4,4,3,Taiwan,>50K
213383,4,Without-pay,1st-4th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,4,1,Guatemala,<=50K
151584,4,Without-pay,Prof-school,Widowed,Priv-house-serv,Own-child,Other,Female,4,4,0,Hungary,>50K
209131,2,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,4,Laos,>50K
140516,0,Private,5th-6th,Never-married,Armed-Forces,Own-child,Other,Female,0,1,2,Holand-Netherlands,<=50K
31339,1,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Scotland,>50K
197875,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,1,Honduras,<=50K
220460,0,Without-pay,1st-4th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,0,0,Guatemala,<=50K
28735,1,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,<=50K
118358,0,State-gov,11th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,2,2,2,Ireland,<=50K
419691,4,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,4,Greece,>50K
177189,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
271379,0,Private,11th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,2,0,Vietnam,<=50K
190661,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,White,Female,1,0,0,South,<=50K
