V1,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
147372,2,Without-pay,Assoc-voc,Married-AF-spouse,Craft-repair,Husband,White,Male,2,3,4,Yugoslavia,>50K
59496,4,Without-pay,Bachelors,Married-AF-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,3,3,3,Holand-Netherlands,>50K
116632,3,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,4,3,Taiwan,>50K
162298,2,Self-emp-not-inc,Prof-school,Married-AF-spouse,Farming-fishing,Husband,White,Male,4,3,4,Thailand,>50K
211678,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Male,1,1,0,Holand-Netherlands,<=50K
309634,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
51618,4,Without-pay,1st-4th,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,3,3,1,Yugoslavia,>50K
343591,3,Self-emp-inc,Prof-school,Divorced,Exec-managerial,Unmarried,Black,Female,4,4,3,Holand-Netherlands,>50K
346253,0,Self-emp-inc,11th,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Honduras,<=50K
410867,3,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,4,4,3,Taiwan,>50K
286730,2,Federal-gov,Assoc-voc,Separated,Adm-clerical,Unmarried,Black,Female,0,1,2,Honduras,<=50K
212563,3,Federal-gov,10th,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Haiti,<=50K
115585,0,State-gov,Doctorate,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,1,2,Ireland,<=50K
191277,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,4,4,Taiwan,>50K
202683,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
188300,0,Without-pay,12th,Married-AF-spouse,Armed-Forces,Own-child,White,Female,0,0,0,Hong,<=50K
103432,1,Private,HS-grad,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Holand-Netherlands,<=50K
189265,1,State-gov,Assoc-acdm,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,France,<=50K
432376,0,Private,5th-6th,Never-married,Priv-house-serv,Own-child,Other,Female,0,4,0,Holand-Netherlands,<=50K
377869,0,Without-pay,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Other,Female,3,3,0,Yugoslavia,>50K
247552,3,Self-emp-inc,Prof-school,Married-AF-spouse,Sales,Husband,White,Male,4,3,4,Greece,>50K
301606,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
287828,3,Federal-gov,Bachelors,Married-AF-spouse,Exec-managerial,Wife,Other,Female,3,3,3,Yugoslavia,>50K
120985,2,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,2,3,4,Yugoslavia,>50K
254202,2,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
125933,2,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,3,3,Taiwan,>50K
56920,2,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,2,3,4,Cambodia,>50K
66614,4,Self-emp-inc,7th-8th,Widowed,Transport-moving,Husband,White,Male,1,4,3,Hungary,>50K
316868,0,Without-pay,Preschool,Married-spouse-absent,Priv-house-serv,Own-child,Other,Female,0,0,0,Guatemala,<=50K
196584,1,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,4,1,3,France,>50K
175374,0,Without-pay,11th,Married-AF-spouse,Other-service,Own-child,Black,Male,0,0,0,Haiti,<=50K
181232,4,Without-pay,7th-8th,Widowed,Transport-moving,Husband,White,Male,1,3,0,Holand-Netherlands,>50K
198183,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
163003,1,Without-pay,Preschool,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Female,1,1,2,Laos,<=50K
187715,3,Self-emp-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,3,4,Yugoslavia,>50K
214542,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,1,0,Holand-Netherlands,<=50K
494223,4,Without-pay,10th,Widowed,Farming-fishing,Unmarried,Black,Female,1,4,4,Haiti,<=50K
191535,1,Self-emp-not-inc,Assoc-voc,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,Holand-Netherlands,<=50K
228456,3,Self-emp-inc,Preschool,Separated,Priv-house-serv,Unmarried,Other,Female,4,4,1,Haiti,<=50K
201080,3,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Iran,>50K
25828,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,1,0,0,Holand-Netherlands,<=50K
54826,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,1,4,0,Hungary,<=50K
96062,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Wife,White,Male,3,3,3,Yugoslavia,>50K
181344,3,Local-gov,Prof-school,Married-AF-spouse,Protective-serv,Wife,Black,Male,3,3,3,Haiti,>50K
143129,2,Self-emp-not-inc,Assoc-acdm,Divorced,Farming-fishing,Not-in-family,White,Female,4,1,4,Ireland,<=50K
99928,2,Local-gov,Masters,Married-AF-spouse,Prof-specialty,Wife,Other,Female,3,3,0,France,>50K
159567,0,Without-pay,11th,Married-civ-spouse,Handlers-cleaners,Own-child,Other,Male,2,2,2,Holand-Netherlands,<=50K
197387,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,1,Guatemala,<=50K
138992,3,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Other,Male,3,3,3,Taiwan,>50K
397317,1,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Other,Female,3,4,2,Holand-Netherlands,>50K
254817,1,State-gov,Doctorate,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,0,1,2,France,<=50K
48211,2,Local-gov,Assoc-acdm,Separated,Adm-clerical,Unmarried,Black,Female,1,1,1,Honduras,<=50K
36270,1,Self-emp-not-inc,Assoc-voc,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,Holand-Netherlands,<=50K
65368,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Holand-Netherlands,<=50K
197860,1,Private,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Other,Male,2,2,2,Holand-Netherlands,<=50K
51744,4,Self-emp-inc,10th,Widowed,Priv-house-serv,Unmarried,Black,Female,4,4,0,Holand-Netherlands,<=50K
176681,4,Without-pay,11th,Married-AF-spouse,Protective-serv,Wife,Black,Female,2,3,0,Haiti,<=50K
140359,0,Local-gov,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,1,Honduras,<=50K
243313,0,Without-pay,11th,Never-married,Sales,Own-child,Black,Female,0,0,0,Holand-Netherlands,<=50K
314209,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Wife,White,Female,1,4,0,Hungary,<=50K
176796,4,Federal-gov,7th-8th,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Hungary,<=50K
130408,3,Federal-gov,HS-grad,Separated,Other-service,Unmarried,Black,Female,0,1,1,Haiti,<=50K
170525,1,State-gov,Assoc-acdm,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,1,1,0,France,<=50K
180138,2,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4,4,3,Greece,>50K
115458,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,1,2,0,Holand-Netherlands,<=50K
347890,3,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,3,3,3,Taiwan,>50K
196001,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,1,3,0,Thailand,<=50K
179488,1,Federal-gov,Assoc-voc,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
183916,0,Private,Preschool,Never-married,Priv-house-serv,Own-child,Other,Female,1,1,0,Honduras,<=50K
207578,2,Self-emp-inc,Bachelors,Married-AF-spouse,Exec-managerial,Wife,White,Male,3,3,3,Hong,>50K
112763,3,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Wife,Other,Female,4,3,3,Honduras,>50K
390781,2,Federal-gov,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Black,Female,3,3,1,Honduras,>50K
27382,0,Without-pay,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,2,0,Germany,<=50K
172579,0,Private,Preschool,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Haiti,<=50K
204518,4,Self-emp-not-inc,7th-8th,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Hungary,<=50K
150042,1,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,Black,Female,4,1,1,France,<=50K
146013,4,Without-pay,7th-8th,Married-AF-spouse,Transport-moving,Wife,White,Male,3,3,0,Yugoslavia,>50K
257295,2,Without-pay,Prof-school,Married-AF-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Male,4,3,4,South,>50K
21174,4,Self-emp-inc,7th-8th,Widowed,Transport-moving,Husband,White,Male,3,3,3,Hungary,>50K
70377,0,State-gov,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,2,France,<=50K
173960,4,State-gov,Doctorate,Widowed,Priv-house-serv,Not-in-family,White,Female,1,4,2,Hungary,<=50K
127595,1,State-gov,Masters,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
220419,1,Local-gov,Doctorate,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,1,2,France,<=50K
278130,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,1,2,0,Holand-Netherlands,<=50K
146268,3,Federal-gov,Masters,Married-AF-spouse,Exec-managerial,Wife,White,Male,3,3,3,Yugoslavia,>50K
217460,3,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,2,3,2,Holand-Netherlands,>50K
303296,1,Without-pay,Preschool,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,1,3,0,Laos,<=50K
173321,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Scotland,<=50K
34987,2,Self-emp-not-inc,Prof-school,Married-AF-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
59306,0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,1,3,Holand-Netherlands,<=50K
142897,4,Self-emp-inc,Doctorate,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,4,4,3,Taiwan,>50K
199698,0,Without-pay,11th,Never-married,Sales,Own-child,White,Female,1,0,0,Greece,<=50K
174308,4,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,2,3,4,Yugoslavia,>50K
174309,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,4,4,Hungary,>50K
187728,2,Federal-gov,Masters,Married-AF-spouse,Prof-specialty,Wife,Other,Female,3,3,3,Yugoslavia,>50K
127921,4,Without-pay,7th-8th,Widowed,Transport-moving,Not-in-family,White,Male,1,4,0,Hungary,<=50K
178686,0,Private,12th,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,2,Holand-Netherlands,<=50K
98545,4,Local-gov,7th-8th,Widowed,Protective-serv,Husband,Black,Male,3,3,2,Trinadad&Tobago,>50K
242606,4,Federal-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,3,2,Haiti,>50K
261192,3,Local-gov,10th,Separated,Armed-Forces,Unmarried,Black,Male,2,3,2,Haiti,<=50K
94936,1,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,0,1,3,Ireland,<=50K
293364,0,Local-gov,12th,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,0,2,0,Haiti,<=50K
117963,2,Self-emp-inc,Bachelors,Married-AF-spouse,Exec-managerial,Husband,White,Male,3,3,3,Holand-Netherlands,>50K
192262,1,Without-pay,7th-8th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,2,2,2,Haiti,<=50K
95432,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,3,3,2,Hong,>50K
117125,4,Without-pay,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1,2,4,Mexico,<=50K
174575,1,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,4,1,3,Holand-Netherlands,>50K
410439,0,Self-emp-inc,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,4,4,4,Holand-Netherlands,<=50K
212448,4,Self-emp-inc,Masters,Widowed,Priv-house-serv,Not-in-family,White,Female,4,4,3,Holand-Netherlands,>50K
185885,0,Without-pay,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Black,Female,1,0,0,Thailand,<=50K
89821,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Haiti,<=50K
350845,0,Without-pay,11th,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,1,0,0,Germany,<=50K
267404,2,Without-pay,1st-4th,Married-AF-spouse,Adm-clerical,Wife,Other,Female,2,2,2,Hong,>50K
80914,4,Self-emp-not-inc,Prof-school,Widowed,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,4,4,4,Hungary,>50K
172927,3,Self-emp-inc,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,4,3,4,Greece,>50K
174319,1,Private,HS-grad,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,1,1,2,Holand-Netherlands,<=50K
344991,0,Without-pay,12th,Married-AF-spouse,Armed-Forces,Own-child,White,Male,2,2,2,Portugal,<=50K
108699,1,Self-emp-inc,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,1,1,1,Holand-Netherlands,<=50K
162028,4,Without-pay,Bachelors,Married-AF-spouse,Priv-house-serv,Wife,White,Female,3,3,0,Yugoslavia,>50K
220098,3,Without-pay,1st-4th,Married-AF-spouse,Adm-clerical,Wife,Other,Female,3,3,0,Yugoslavia,>50K
301302,1,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,1,3,Holand-Netherlands,<=50K
196164,0,Private,Preschool,Never-married,Priv-house-serv,Own-child,Other,Female,1,1,0,Honduras,<=50K
416103,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,2,0,Holand-Netherlands,<=50K
288353,2,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,3,2,Taiwan,>50K
118500,2,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Honduras,<=50K
92440,1,Self-emp-inc,Prof-school,Divorced,Craft-repair,Not-in-family,White,Male,4,1,3,Holand-Netherlands,<=50K
426017,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Haiti,<=50K
92003,2,Federal-gov,Masters,Married-AF-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,3,3,2,Hong,>50K
188401,1,Self-emp-not-inc,Preschool,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,Ireland,<=50K
228528,0,Private,10th,Separated,Priv-house-serv,Unmarried,Black,Female,1,1,1,Haiti,<=50K
133373,0,Self-emp-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,1,3,3,Haiti,>50K
287480,3,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,3,3,Taiwan,>50K
363425,1,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Other,Male,4,1,3,Holand-Netherlands,<=50K
45857,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,1,1,1,Honduras,<=50K
116632,2,Local-gov,Prof-school,Married-civ-spouse,Protective-serv,Husband,White,Male,3,3,3,Taiwan,>50K
405855,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,2,Guatemala,<=50K
351299,3,Self-emp-inc,10th,Separated,Transport-moving,Husband,Black,Male,2,3,4,Haiti,>50K
126708,2,Without-pay,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Black,Female,3,3,1,Yugoslavia,>50K
33983,3,Without-pay,HS-grad,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,3,2,Haiti,>50K
279196,1,Private,Bachelors,Divorced,Tech-support,Not-in-family,White,Female,0,1,2,Holand-Netherlands,<=50K
211870,0,Without-pay,11th,Widowed,Priv-house-serv,Own-child,Other,Female,1,4,0,Holand-Netherlands,<=50K
281432,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,El-Salvador,<=50K
161155,0,Private,11th,Never-married,Priv-house-serv,Other-relative,Black,Male,1,4,0,Holand-Netherlands,<=50K
170721,4,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,2,4,Yugoslavia,>50K
286967,4,Without-pay,7th-8th,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,1,3,2,Hungary,>50K
91039,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
371373,1,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,France,<=50K
343121,2,Federal-gov,Assoc-acdm,Separated,Adm-clerical,Unmarried,Black,Female,0,1,2,Honduras,<=50K
403107,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,0,Guatemala,<=50K
114060,4,Without-pay,7th-8th,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,1,3,2,Hungary,>50K
180980,4,Local-gov,1st-4th,Widowed,Priv-house-serv,Unmarried,Other,Female,1,4,1,Hungary,<=50K
181054,0,Private,Bachelors,Never-married,Priv-house-serv,Own-child,White,Female,0,1,0,Holand-Netherlands,<=50K
249609,0,Without-pay,12th,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,1,2,0,Germany,<=50K
112131,2,Self-emp-inc,Assoc-voc,Married-AF-spouse,Craft-repair,Husband,White,Male,3,3,3,Yugoslavia,>50K
141944,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Female,0,1,2,Honduras,<=50K
37070,1,Private,Assoc-voc,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
337587,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
186035,2,Local-gov,Masters,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,3,3,2,Germany,>50K
109339,2,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,4,1,1,Honduras,<=50K
41493,1,Self-emp-not-inc,Preschool,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,4,1,4,Ireland,<=50K
210525,3,Without-pay,HS-grad,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,3,2,Haiti,>50K
84179,0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,Other,Female,1,1,2,Holand-Netherlands,<=50K
259510,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,0,2,0,Holand-Netherlands,<=50K
184831,1,Private,HS-grad,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,0,1,2,Jamaica,<=50K
229328,3,Federal-gov,1st-4th,Married-AF-spouse,Adm-clerical,Wife,Black,Female,2,2,2,Haiti,<=50K
114053,1,Self-emp-inc,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,4,1,3,Holand-Netherlands,<=50K
82804,0,Private,11th,Separated,Other-service,Unmarried,Black,Female,0,0,1,Haiti,<=50K
334273,3,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Iran,>50K
188436,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,3,Holand-Netherlands,>50K
87490,3,Self-emp-inc,Prof-school,Separated,Priv-house-serv,Unmarried,Black,Female,4,4,3,Holand-Netherlands,>50K
95469,3,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,3,3,Haiti,>50K
283635,4,Local-gov,Doctorate,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,1,4,0,Hungary,<=50K
340939,1,Self-emp-not-inc,Assoc-acdm,Divorced,Farming-fishing,Not-in-family,White,Male,1,1,4,Ireland,<=50K
34292,0,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,0,1,2,Ireland,<=50K
25826,4,Self-emp-inc,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Male,4,3,3,Holand-Netherlands,>50K
39352,4,Self-emp-not-inc,7th-8th,Widowed,Priv-house-serv,Husband,White,Male,1,4,0,Hungary,<=50K
214242,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,4,4,Taiwan,>50K
136455,1,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Other,Female,4,4,3,Holand-Netherlands,<=50K
217039,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Jamaica,<=50K
175674,4,Local-gov,1st-4th,Separated,Protective-serv,Husband,Other,Male,2,3,2,Haiti,>50K
194404,1,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,Ireland,<=50K
169658,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Black,Female,1,0,0,Haiti,<=50K
249909,0,Self-emp-inc,11th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,3,0,Holand-Netherlands,<=50K
208122,0,State-gov,Doctorate,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,3,2,0,Taiwan,<=50K
109881,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,1,0,0,El-Salvador,<=50K
207824,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,0,Holand-Netherlands,<=50K
369027,3,Federal-gov,10th,Separated,Armed-Forces,Husband,Black,Male,2,2,2,Haiti,<=50K
51048,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
102388,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,4,3,Haiti,>50K
34383,1,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,4,Ireland,>50K
124187,0,Without-pay,Preschool,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,0,0,4,Haiti,<=50K
205469,2,Self-emp-inc,Bachelors,Married-AF-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
103649,2,Federal-gov,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Other,Female,3,3,2,Hong,>50K
262601,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Jamaica,<=50K
226181,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,1,0,Holand-Netherlands,<=50K
248145,4,Self-emp-inc,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,4,4,3,Holand-Netherlands,>50K
289436,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,4,4,Taiwan,>50K
188563,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Wife,White,Male,4,3,3,Greece,>50K
78277,4,Without-pay,7th-8th,Widowed,Transport-moving,Husband,White,Male,1,3,0,Hungary,<=50K
169496,1,State-gov,Masters,Married-AF-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,3,3,2,Hong,>50K
