V1,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
144361,3,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,2,3,2,Haiti,>50K
51835,3,Self-emp-inc,Prof-school,Married-AF-spouse,Priv-house-serv,Wife,Other,Female,4,3,3,Haiti,>50K
109832,2,Self-emp-inc,Prof-school,Divorced,Exec-managerial,Unmarried,White,Male,4,4,3,Holand-Netherlands,>50K
237993,2,Federal-gov,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,White,Male,3,3,3,Laos,>50K
147372,3,Without-pay,Assoc-voc,Married-AF-spouse,Craft-repair,Husband,White,Male,2,2,3,Greece,>50K
149640,3,Without-pay,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,3,4,Haiti,>50K
116632,3,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
183175,1,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
101509,0,State-gov,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
162298,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,4,Greece,>50K
211678,0,Private,12th,Never-married,Armed-Forces,Own-child,Other,Female,0,1,0,Holand-Netherlands,<=50K
32214,2,Federal-gov,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,White,Male,2,2,2,Laos,>50K
346253,0,Self-emp-inc,11th,Widowed,Priv-house-serv,Unmarried,Black,Female,4,4,0,Holand-Netherlands,<=50K
268234,4,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,3,2,Scotland,>50K
54334,0,Private,5th-6th,Married-spouse-absent,Handlers-cleaners,Other-relative,Other,Male,0,1,4,Holand-Netherlands,<=50K
249977,4,Without-pay,Doctorate,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,3,4,Italy,>50K
226296,1,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,3,2,Scotland,>50K
115585,0,Local-gov,Doctorate,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,0,1,4,Scotland,<=50K
202683,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
249409,0,Local-gov,11th,Never-married,Protective-serv,Own-child,Black,Female,0,0,0,Haiti,<=50K
198282,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Holand-Netherlands,>50K
103432,1,Private,Assoc-voc,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
317660,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
124692,1,Private,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,2,2,Haiti,>50K
377869,0,Without-pay,Assoc-acdm,Married-AF-spouse,Priv-house-serv,Wife,Other,Female,3,3,0,Yugoslavia,>50K
102864,0,Private,11th,Separated,Handlers-cleaners,Own-child,Black,Female,0,0,1,Haiti,<=50K
197371,3,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Black,Male,2,3,2,Haiti,>50K
199915,0,Without-pay,12th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
267989,2,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,3,3,3,Taiwan,>50K
111697,0,Without-pay,12th,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,1,2,0,Hungary,<=50K
69621,0,Self-emp-inc,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,White,Female,4,1,3,Holand-Netherlands,<=50K
120985,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,3,4,Portugal,>50K
146195,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Holand-Netherlands,<=50K
56920,4,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,3,4,Portugal,>50K
163127,4,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Other,Female,3,2,0,Laos,>50K
34310,0,Without-pay,12th,Never-married,Armed-Forces,Own-child,White,Female,1,2,0,Vietnam,<=50K
81973,2,Without-pay,Doctorate,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,3,3,2,Cambodia,>50K
232782,0,Private,12th,Never-married,Armed-Forces,Own-child,White,Female,0,1,0,Holand-Netherlands,<=50K
196584,1,State-gov,Masters,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,4,1,3,France,>50K
185814,0,Private,10th,Separated,Other-service,Unmarried,Black,Female,0,0,1,Haiti,<=50K
175374,0,Without-pay,11th,Married-AF-spouse,Other-service,Own-child,Black,Male,0,3,0,Haiti,<=50K
296158,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
252752,0,Private,11th,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,0,Haiti,<=50K
88419,1,Federal-gov,Preschool,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,1,1,2,Laos,<=50K
207157,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,1,1,Guatemala,<=50K
102628,4,Local-gov,Doctorate,Widowed,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,1,1,4,Scotland,<=50K
96062,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Wife,White,Male,3,3,3,Greece,>50K
149624,2,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,3,3,3,Taiwan,>50K
183930,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
37274,1,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,4,4,France,>50K
114580,1,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
633742,1,Private,12th,Separated,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,1,2,Jamaica,<=50K
99928,3,Local-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Female,3,3,0,France,>50K
155222,2,Private,10th,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Haiti,<=50K
159567,0,Without-pay,12th,Married-AF-spouse,Handlers-cleaners,Own-child,Other,Male,2,2,2,Portugal,<=50K
523910,3,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,3,2,Haiti,>50K
120939,2,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,White,Male,2,2,2,Laos,>50K
99374,1,Federal-gov,Assoc-voc,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
56795,2,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Wife,White,Female,4,4,3,France,>50K
32921,0,Self-emp-not-inc,12th,Never-married,Farming-fishing,Own-child,White,Male,1,1,4,Ireland,<=50K
65368,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
153790,0,Federal-gov,Assoc-acdm,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,0,Ireland,<=50K
109434,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,France,>50K
197860,1,Private,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Other,Male,2,2,2,Mexico,<=50K
140359,0,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,1,1,1,Guatemala,<=50K
167687,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,4,4,Italy,<=50K
314209,4,Without-pay,1st-4th,Widowed,Priv-house-serv,Wife,Other,Female,1,4,0,Guatemala,<=50K
176796,4,Without-pay,7th-8th,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,1,1,1,Hungary,<=50K
268700,4,Without-pay,7th-8th,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,1,3,0,China,<=50K
196001,4,Without-pay,7th-8th,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,3,3,0,Yugoslavia,>50K
179488,1,Federal-gov,Assoc-voc,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
117789,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
187666,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,1,1,4,Hungary,<=50K
204518,4,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,1,1,4,Portugal,<=50K
185480,1,State-gov,Masters,Married-spouse-absent,Armed-Forces,Not-in-family,Other,Female,4,1,3,France,<=50K
222205,3,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Other,Female,3,3,2,Trinadad&Tobago,>50K
191260,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Black,Female,0,0,0,Haiti,<=50K
30653,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,4,4,Italy,>50K
209109,0,Local-gov,Doctorate,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,4,3,0,Taiwan,<=50K
70377,0,State-gov,Masters,Divorced,Protective-serv,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
190174,0,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,Other,Female,1,1,2,Holand-Netherlands,<=50K
193787,0,Without-pay,12th,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,2,0,Vietnam,<=50K
279472,3,Without-pay,Assoc-acdm,Married-AF-spouse,Priv-house-serv,Wife,Other,Female,3,3,0,El-Salvador,>50K
175413,2,Federal-gov,Assoc-acdm,Separated,Adm-clerical,Unmarried,Black,Female,0,1,2,Holand-Netherlands,<=50K
425161,4,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Wife,White,Male,4,3,3,Greece,>50K
371987,0,Federal-gov,Bachelors,Never-married,Armed-Forces,Own-child,Other,Female,4,1,0,Holand-Netherlands,<=50K
193884,4,Without-pay,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,2,3,4,El-Salvador,<=50K
127595,1,State-gov,Masters,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,1,2,Holand-Netherlands,<=50K
278130,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,2,0,Outlying-US(Guam-USVI-etc),<=50K
146268,3,Federal-gov,Bachelors,Married-AF-spouse,Armed-Forces,Wife,Other,Male,3,3,3,France,>50K
217460,3,Self-emp-inc,9th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,2,3,3,Portugal,>50K
238638,3,Self-emp-inc,HS-grad,Married-AF-spouse,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
173321,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,1,1,2,Holand-Netherlands,<=50K
191954,0,Private,12th,Never-married,Armed-Forces,Own-child,Other,Female,0,1,0,Holand-Netherlands,<=50K
159841,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Italy,<=50K
174308,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,3,4,Greece,>50K
206565,1,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,Black,Male,0,1,2,Haiti,<=50K
98545,4,Local-gov,7th-8th,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,2,3,2,Haiti,>50K
270942,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,1,Guatemala,<=50K
104112,0,Private,11th,Separated,Other-service,Unmarried,Black,Female,4,0,1,Haiti,<=50K
296478,2,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Poland,>50K
119272,3,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,3,2,Scotland,>50K
241895,1,Self-emp-not-inc,Bachelors,Divorced,Farming-fishing,Not-in-family,White,Male,1,4,4,France,<=50K
101128,4,Self-emp-not-inc,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,1,4,4,Guatemala,<=50K
329752,4,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Black,Male,2,3,0,Haiti,>50K
95432,3,Federal-gov,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,White,Male,3,3,2,Laos,>50K
161400,4,Without-pay,1st-4th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,4,1,El-Salvador,<=50K
174575,2,Self-emp-inc,Bachelors,Divorced,Armed-Forces,Not-in-family,White,Female,4,1,3,France,>50K
92262,1,Without-pay,9th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,<=50K
183081,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Italy,>50K
362589,0,Without-pay,12th,Never-married,Armed-Forces,Own-child,White,Female,1,1,0,Hungary,<=50K
185885,0,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,1,1,0,Hungary,<=50K
160323,1,Private,9th,Separated,Handlers-cleaners,Unmarried,Black,Male,0,1,2,Haiti,<=50K
174319,1,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,1,1,4,Ireland,<=50K
108699,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,1,1,1,Holand-Netherlands,<=50K
25429,0,Without-pay,12th,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,1,0,0,Hungary,<=50K
232392,0,Private,Preschool,Separated,Priv-house-serv,Other-relative,Other,Female,0,0,0,Haiti,<=50K
220098,3,Without-pay,1st-4th,Married-AF-spouse,Priv-house-serv,Wife,Other,Female,3,3,0,Trinadad&Tobago,>50K
277946,4,Self-emp-not-inc,7th-8th,Divorced,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,1,1,4,Ireland,<=50K
86872,2,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Husband,White,Male,4,3,3,France,>50K
108574,0,Private,Preschool,Never-married,Armed-Forces,Own-child,Black,Female,0,1,0,Holand-Netherlands,<=50K
445382,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
42346,4,Local-gov,Doctorate,Separated,Protective-serv,Unmarried,Black,Female,0,1,1,Haiti,<=50K
426017,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
243867,3,Local-gov,9th,Separated,Protective-serv,Unmarried,Black,Female,0,0,2,Haiti,<=50K
240283,1,Local-gov,Assoc-voc,Separated,Protective-serv,Unmarried,Black,Female,1,1,2,Haiti,<=50K
61777,0,Without-pay,12th,Married-AF-spouse,Sales,Own-child,White,Male,3,2,0,Greece,>50K
255191,1,State-gov,Masters,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,3,1,3,France,>50K
204653,0,Private,5th-6th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,1,El-Salvador,<=50K
204116,4,State-gov,1st-4th,Married-spouse-absent,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,1,4,4,Guatemala,<=50K
116358,0,Without-pay,Preschool,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,1,3,2,Laos,<=50K
208405,3,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
284843,4,Local-gov,7th-8th,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,Scotland,<=50K
117018,1,Local-gov,Masters,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Scotland,<=50K
81281,0,Without-pay,Some-college,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,2,2,0,Laos,<=50K
363425,1,State-gov,Doctorate,Married-spouse-absent,Armed-Forces,Not-in-family,Other,Male,4,1,3,France,<=50K
45857,1,Federal-gov,Assoc-acdm,Widowed,Adm-clerical,Unmarried,Black,Female,1,1,1,Holand-Netherlands,<=50K
298227,0,Self-emp-inc,12th,Never-married,Sales,Own-child,White,Female,1,1,0,Holand-Netherlands,<=50K
146538,0,Without-pay,9th,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Male,2,2,2,Haiti,<=50K
245062,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,3,4,Italy,>50K
180374,3,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Other,Female,3,3,2,Trinadad&Tobago,>50K
54012,0,Self-emp-not-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,3,4,Portugal,>50K
116632,0,Without-pay,Preschool,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,1,1,0,Guatemala,<=50K
288825,3,Local-gov,9th,Separated,Protective-serv,Husband,Black,Male,2,3,2,Haiti,>50K
170070,0,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Own-child,White,Female,1,1,0,Hungary,<=50K
126708,3,Without-pay,Assoc-acdm,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,3,3,0,Trinadad&Tobago,>50K
33983,3,Without-pay,9th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,>50K
201965,4,Local-gov,Doctorate,Widowed,Prof-specialty,Unmarried,Black,Female,4,4,4,Taiwan,>50K
285020,1,Private,Assoc-voc,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
303990,1,Self-emp-not-inc,12th,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,Ireland,<=50K
279196,1,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,2,Holand-Netherlands,<=50K
161155,0,Private,11th,Separated,Handlers-cleaners,Own-child,Black,Female,0,1,1,Haiti,<=50K
111746,1,Without-pay,5th-6th,Married-civ-spouse,Craft-repair,Husband,Other,Male,2,2,2,Portugal,<=50K
170721,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,2,4,Italy,>50K
70100,0,State-gov,Doctorate,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,4,1,0,Taiwan,<=50K
347934,0,Private,11th,Separated,Priv-house-serv,Unmarried,Black,Female,0,4,0,Holand-Netherlands,<=50K
32220,1,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Not-in-family,White,Female,4,1,3,France,<=50K
343121,2,Federal-gov,Assoc-voc,Separated,Adm-clerical,Unmarried,Black,Female,1,1,2,Holand-Netherlands,<=50K
403107,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,1,El-Salvador,<=50K
180980,4,Federal-gov,1st-4th,Widowed,Priv-house-serv,Unmarried,Other,Female,4,4,1,Holand-Netherlands,<=50K
112131,2,Self-emp-inc,Assoc-acdm,Married-AF-spouse,Armed-Forces,Husband,White,Male,3,3,3,Greece,>50K
141944,1,Private,5th-6th,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Female,0,1,2,Holand-Netherlands,<=50K
37070,1,Federal-gov,Assoc-voc,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
337587,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,France,>50K
108116,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,France,>50K
99146,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
196232,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Wife,White,Male,3,3,3,Greece,>50K
231559,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,4,4,Taiwan,>50K
201872,2,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,4,3,3,Greece,>50K
84179,0,Private,5th-6th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,1,2,Holand-Netherlands,<=50K
233327,1,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,2,2,Scotland,>50K
245724,4,Self-emp-not-inc,Prof-school,Widowed,Farming-fishing,Not-in-family,White,Male,4,4,4,France,>50K
27053,4,Private,10th,Separated,Priv-house-serv,Unmarried,Black,Female,4,4,1,Haiti,<=50K
319560,2,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,Black,Female,2,1,2,Jamaica,<=50K
148291,0,Without-pay,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Other,Female,3,2,0,Laos,>50K
152453,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,1,El-Salvador,<=50K
212960,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Wife,White,Male,4,3,3,Greece,>50K
82804,0,Private,11th,Separated,Other-service,Unmarried,Black,Female,0,0,1,Haiti,<=50K
334273,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,4,France,>50K
27337,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,0,Haiti,<=50K
188436,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,3,France,>50K
110663,4,Self-emp-not-inc,7th-8th,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,1,1,4,Thailand,<=50K
354351,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,2,0,Outlying-US(Guam-USVI-etc),<=50K
158156,1,State-gov,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,4,4,4,Taiwan,>50K
28738,4,Self-emp-inc,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,1,Holand-Netherlands,<=50K
283635,4,Local-gov,Doctorate,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,1,1,0,Scotland,<=50K
181659,1,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,2,2,2,Portugal,<=50K
156764,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Haiti,<=50K
103948,4,Self-emp-not-inc,Prof-school,Widowed,Farming-fishing,Not-in-family,White,Male,4,4,4,Iran,>50K
117789,0,Federal-gov,12th,Married-AF-spouse,Armed-Forces,Own-child,White,Female,0,2,0,Vietnam,<=50K
239824,1,Federal-gov,Assoc-acdm,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,France,<=50K
51290,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,1,4,4,Guatemala,<=50K
175674,4,Local-gov,9th,Separated,Protective-serv,Husband,Black,Male,2,3,2,Haiti,>50K
194404,4,Self-emp-not-inc,1st-4th,Widowed,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,Guatemala,<=50K
339772,3,Local-gov,Doctorate,Separated,Protective-serv,Unmarried,Black,Female,2,1,2,Haiti,<=50K
207824,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,0,Holand-Netherlands,<=50K
51048,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
190483,0,Without-pay,12th,Married-AF-spouse,Armed-Forces,Own-child,White,Female,0,0,0,Hungary,<=50K
124187,0,Self-emp-not-inc,12th,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,1,0,0,Ireland,<=50K
103649,3,Federal-gov,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Other,Female,3,3,2,Trinadad&Tobago,>50K
226181,0,Private,12th,Never-married,Armed-Forces,Own-child,Other,Male,0,1,0,Holand-Netherlands,<=50K
160968,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,2,0,Outlying-US(Guam-USVI-etc),<=50K
55849,1,Without-pay,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Cambodia,>50K
556660,0,Self-emp-inc,5th-6th,Never-married,Handlers-cleaners,Own-child,Other,Male,4,3,1,Holand-Netherlands,<=50K
