V1,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
194901,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,0,Holand-Netherlands,<=50K
335605,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,4,4,4,Thailand,>50K
303090,4,Self-emp-inc,7th-8th,Widowed,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
102632,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,1,1,2,Holand-Netherlands,<=50K
77143,0,Federal-gov,Preschool,Never-married,Armed-Forces,Own-child,Black,Female,4,2,2,Holand-Netherlands,<=50K
267989,2,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Husband,Other,Male,3,3,3,Taiwan,>50K
301606,0,Private,11th,Never-married,Armed-Forces,Own-child,Black,Female,0,0,0,Haiti,<=50K
111697,0,Without-pay,11th,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,0,0,0,Honduras,<=50K
114937,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,3,3,2,Laos,>50K
254202,2,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Honduras,>50K
146195,1,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Black,Female,0,1,2,Jamaica,<=50K
163127,1,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,Other,Female,2,3,1,Nicaragua,>50K
34310,0,Without-pay,11th,Never-married,Sales,Own-child,White,Female,0,0,0,Greece,<=50K
66614,4,Without-pay,7th-8th,Widowed,Armed-Forces,Husband,White,Male,4,4,3,Portugal,>50K
316868,0,Without-pay,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,0,Mexico,<=50K
105376,4,Without-pay,Preschool,Widowed,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,1,0,0,Holand-Netherlands,<=50K
175374,0,Without-pay,11th,Married-AF-spouse,Other-service,Own-child,Other,Male,0,3,0,Dominican-Republic,<=50K
296158,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,0,Peru,<=50K
187715,3,Self-emp-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,3,3,Portugal,>50K
214542,0,Private,Preschool,Never-married,Armed-Forces,Own-child,White,Male,0,1,0,Holand-Netherlands,<=50K
494223,4,Without-pay,11th,Separated,Other-service,Unmarried,Black,Female,4,4,4,Haiti,<=50K
201080,2,Self-emp-inc,Doctorate,Married-civ-spouse,Farming-fishing,Husband,Other,Male,3,3,4,Thailand,>50K
235485,1,Federal-gov,Preschool,Married-spouse-absent,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,4,1,2,Holand-Netherlands,>50K
102628,4,Local-gov,Masters,Widowed,Protective-serv,Unmarried,Black,Female,3,2,0,Trinadad&Tobago,<=50K
175325,1,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,2,2,2,Trinadad&Tobago,<=50K
96062,3,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Male,3,3,3,Greece,>50K
428030,1,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,1,3,Ireland,<=50K
253814,2,Self-emp-not-inc,5th-6th,Separated,Priv-house-serv,Unmarried,Other,Female,0,1,1,Honduras,<=50K
312956,0,Private,11th,Never-married,Armed-Forces,Own-child,Black,Male,0,0,0,Haiti,<=50K
37274,1,Self-emp-not-inc,Prof-school,Married-AF-spouse,Farming-fishing,Husband,Other,Male,4,3,4,France,>50K
181344,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Black,Male,3,3,3,Haiti,>50K
286370,4,Without-pay,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,3,3,2,Mexico,>50K
304030,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Unmarried,Black,Male,2,2,2,Haiti,<=50K
143129,2,Self-emp-not-inc,Bachelors,Divorced,Farming-fishing,Not-in-family,White,Female,4,1,4,Honduras,<=50K
99928,2,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Female,3,3,1,Nicaragua,>50K
109567,4,Without-pay,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,4,0,Taiwan,>50K
155222,2,Private,HS-grad,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
159567,0,Private,12th,Married-civ-spouse,Handlers-cleaners,Own-child,Other,Male,2,2,2,Laos,<=50K
120939,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,>50K
130760,2,Federal-gov,Preschool,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,4,3,2,Trinadad&Tobago,>50K
197387,0,Federal-gov,Preschool,Married-spouse-absent,Armed-Forces,Other-relative,Other,Male,0,0,2,Mexico,<=50K
99374,1,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
254817,1,Local-gov,Masters,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,0,1,4,France,<=50K
48211,2,Local-gov,Assoc-voc,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,1,1,Honduras,<=50K
140164,0,Private,11th,Never-married,Other-service,Own-child,Other,Female,0,0,0,Dominican-Republic,<=50K
125417,4,Self-emp-inc,1st-4th,Widowed,Priv-house-serv,Husband,White,Male,4,4,3,Portugal,>50K
313321,1,Self-emp-inc,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0,1,3,Honduras,<=50K
109434,2,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
255004,0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,0,Holand-Netherlands,<=50K
314209,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,1,4,0,Hungary,<=50K
176796,4,Without-pay,7th-8th,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,Hungary,<=50K
538583,3,Local-gov,9th,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,2,Haiti,<=50K
130408,2,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
159732,0,Federal-gov,Some-college,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Holand-Netherlands,<=50K
268700,4,Without-pay,7th-8th,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,1,3,0,Trinadad&Tobago,<=50K
170525,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,France,<=50K
180138,2,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3,3,3,Honduras,>50K
115076,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,3,3,4,Honduras,>50K
115458,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,1,0,0,Peru,<=50K
236596,4,Without-pay,7th-8th,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,1,3,2,Portugal,>50K
183916,0,Private,11th,Married-AF-spouse,Priv-house-serv,Own-child,Other,Female,0,1,1,Dominican-Republic,<=50K
171328,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Trinadad&Tobago,<=50K
27382,0,Local-gov,Some-college,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,2,0,Trinadad&Tobago,<=50K
172579,0,Private,11th,Separated,Other-service,Unmarried,Other,Female,0,1,1,Honduras,<=50K
187666,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,1,4,0,Hungary,<=50K
98092,2,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,3,3,3,Thailand,>50K
245918,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Dominican-Republic,<=50K
378322,1,Private,9th,Married-civ-spouse,Craft-repair,Husband,Other,Male,2,3,2,Dominican-Republic,<=50K
21174,4,Without-pay,7th-8th,Widowed,Armed-Forces,Husband,White,Male,3,3,3,Portugal,>50K
69867,4,Without-pay,7th-8th,Widowed,Armed-Forces,Husband,White,Male,3,3,3,Portugal,>50K
209109,0,Local-gov,Doctorate,Never-married,Protective-serv,Own-child,Other,Female,3,3,0,Taiwan,<=50K
477983,3,Federal-gov,9th,Separated,Armed-Forces,Other-relative,Black,Male,0,2,2,Haiti,<=50K
190174,0,Federal-gov,Bachelors,Divorced,Armed-Forces,Not-in-family,White,Female,0,1,2,Ireland,<=50K
34918,0,Without-pay,Prof-school,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,4,4,0,Hungary,<=50K
425161,4,Federal-gov,Prof-school,Widowed,Armed-Forces,Husband,Black,Male,4,4,3,Holand-Netherlands,>50K
220531,3,Self-emp-inc,Prof-school,Married-AF-spouse,Armed-Forces,Husband,Other,Male,4,4,4,Holand-Netherlands,>50K
220419,1,Local-gov,Masters,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,3,1,3,Honduras,<=50K
231931,0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Female,0,2,0,Greece,<=50K
57424,2,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,4,4,3,Honduras,>50K
278130,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,1,0,0,Holand-Netherlands,<=50K
169469,2,Self-emp-not-inc,Prof-school,Divorced,Farming-fishing,Unmarried,White,Male,0,1,4,South,<=50K
193945,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
34987,2,Self-emp-inc,Preschool,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,4,4,Thailand,>50K
205607,2,State-gov,Prof-school,Divorced,Prof-specialty,Unmarried,Black,Female,4,4,4,France,>50K
138714,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Thailand,>50K
399087,0,Federal-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,1,Mexico,<=50K
423158,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Ireland,<=50K
186110,1,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
200381,0,Private,11th,Never-married,Sales,Not-in-family,Other,Female,0,1,1,Holand-Netherlands,<=50K
174309,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Hungary,>50K
78383,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,4,4,Thailand,<=50K
187728,2,Local-gov,Masters,Married-AF-spouse,Prof-specialty,Wife,Other,Female,3,3,3,Nicaragua,>50K
127921,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Not-in-family,White,Male,1,4,0,Hungary,<=50K
206565,0,Federal-gov,Preschool,Separated,Armed-Forces,Unmarried,Black,Male,0,1,2,Haiti,<=50K
98545,4,Local-gov,7th-8th,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,3,2,Trinadad&Tobago,>50K
242606,3,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,2,2,Portugal,>50K
71195,1,Local-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Other,Male,4,4,3,France,>50K
296478,2,Federal-gov,Assoc-voc,Married-AF-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Male,2,3,2,Laos,>50K
329752,4,Local-gov,11th,Separated,Protective-serv,Husband,Black,Male,3,3,0,Trinadad&Tobago,>50K
95432,3,Federal-gov,Preschool,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,4,3,2,Trinadad&Tobago,>50K
117125,4,Without-pay,7th-8th,Widowed,Machine-op-inspct,Husband,Other,Male,1,3,2,Portugal,<=50K
180609,3,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,2,3,3,Portugal,>50K
410439,0,Self-emp-inc,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,0,1,4,Honduras,<=50K
362589,0,Without-pay,11th,Never-married,Sales,Own-child,White,Female,0,1,0,Greece,<=50K
212448,4,Self-emp-inc,Masters,Widowed,Priv-house-serv,Not-in-family,White,Female,4,4,3,Hungary,>50K
185885,0,Without-pay,Preschool,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,1,0,0,Haiti,<=50K
89821,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Dominican-Republic,<=50K
184018,1,State-gov,Doctorate,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,2,3,2,Laos,>50K
256649,3,Federal-gov,9th,Separated,Armed-Forces,Husband,Black,Male,2,2,2,Haiti,<=50K
160323,1,Federal-gov,HS-grad,Separated,Armed-Forces,Unmarried,Black,Male,0,1,2,Haiti,<=50K
350845,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,2,0,Trinadad&Tobago,<=50K
267404,1,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,Other,Female,2,3,2,Nicaragua,>50K
174319,1,Private,HS-grad,Divorced,Transport-moving,Unmarried,Black,Male,1,1,2,Ireland,<=50K
344991,0,Without-pay,11th,Married-civ-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,1,2,2,Laos,<=50K
108699,2,Self-emp-inc,Assoc-acdm,Divorced,Priv-house-serv,Unmarried,White,Female,0,1,1,Honduras,<=50K
396099,0,Private,11th,Never-married,Priv-house-serv,Own-child,Other,Female,0,0,0,Dominican-Republic,<=50K
162028,4,Without-pay,Prof-school,Married-AF-spouse,Armed-Forces,Wife,Other,Female,3,3,0,Nicaragua,>50K
232392,0,Private,Preschool,Never-married,Priv-house-serv,Other-relative,Other,Female,0,0,0,Holand-Netherlands,<=50K
220098,2,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,Other,Female,3,3,1,Nicaragua,>50K
301302,1,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,1,3,Ireland,<=50K
277946,2,Self-emp-not-inc,Prof-school,Separated,Farming-fishing,Unmarried,Black,Male,0,1,4,Jamaica,<=50K
196164,0,Private,11th,Married-AF-spouse,Priv-house-serv,Own-child,Other,Female,0,1,1,Dominican-Republic,<=50K
115562,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,2,2,2,Laos,>50K
132178,3,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
317253,4,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Husband,White,Male,1,3,4,Thailand,>50K
364657,2,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,2,3,Greece,>50K
241951,0,Federal-gov,12th,Separated,Armed-Forces,Other-relative,Black,Female,0,0,0,Haiti,<=50K
92440,1,Self-emp-inc,Doctorate,Divorced,Machine-op-inspct,Not-in-family,White,Male,4,1,3,Holand-Netherlands,<=50K
426017,0,Without-pay,11th,Never-married,Other-service,Own-child,Other,Female,0,0,0,Dominican-Republic,<=50K
188401,1,Without-pay,Preschool,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,France,<=50K
228528,0,Private,11th,Separated,Other-service,Unmarried,Other,Female,1,1,1,Dominican-Republic,<=50K
133373,0,Self-emp-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,1,2,3,Portugal,>50K
204653,0,Private,5th-6th,Separated,Machine-op-inspct,Other-relative,Other,Male,0,0,1,Dominican-Republic,<=50K
222289,4,Self-emp-inc,Prof-school,Widowed,Armed-Forces,Husband,White,Male,4,4,3,Greece,>50K
287480,3,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Other,Male,3,3,3,Taiwan,>50K
29662,2,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Wife,Other,Female,3,3,1,Nicaragua,>50K
208405,3,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,3,3,3,Taiwan,>50K
284843,4,Without-pay,Preschool,Married-spouse-absent,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,France,<=50K
363425,1,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Other,Male,4,1,2,France,<=50K
298227,0,Self-emp-inc,11th,Never-married,Sales,Own-child,White,Female,0,1,0,Honduras,<=50K
290521,4,Federal-gov,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,1,Haiti,<=50K
56915,1,Without-pay,7th-8th,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,1,2,2,Laos,<=50K
197332,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
116632,0,Without-pay,Preschool,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,1,1,4,Thailand,<=50K
193374,4,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,4,2,Mexico,<=50K
170070,0,Without-pay,Bachelors,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Hungary,<=50K
33983,3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,2,4,Trinadad&Tobago,>50K
303990,1,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,1,1,4,Ireland,<=50K
279196,1,Private,Bachelors,Divorced,Tech-support,Not-in-family,White,Female,1,1,2,Ireland,<=50K
211870,0,Without-pay,11th,Widowed,Priv-house-serv,Own-child,Other,Female,1,0,0,Guatemala,<=50K
281432,0,Private,11th,Never-married,Armed-Forces,Own-child,Black,Male,0,0,0,Holand-Netherlands,<=50K
170721,4,Without-pay,7th-8th,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,3,4,Thailand,>50K
193626,2,Private,Preschool,Separated,Priv-house-serv,Unmarried,Other,Female,0,1,2,Honduras,<=50K
262749,0,Private,11th,Never-married,Armed-Forces,Own-child,Black,Male,0,0,0,Holand-Netherlands,<=50K
48925,3,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,2,2,2,Trinadad&Tobago,>50K
181054,0,Private,Bachelors,Never-married,Sales,Own-child,White,Female,0,1,0,Ireland,<=50K
249609,0,Without-pay,11th,Never-married,Protective-serv,Own-child,Black,Male,0,2,0,Trinadad&Tobago,<=50K
91996,2,Private,HS-grad,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Honduras,<=50K
337587,2,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
189346,1,Private,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
108116,2,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,3,3,3,Taiwan,>50K
248344,0,Local-gov,Preschool,Separated,Protective-serv,Unmarried,Black,Female,0,1,0,Haiti,<=50K
186035,3,Local-gov,Masters,Married-civ-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,3,3,2,Trinadad&Tobago,>50K
177905,2,Self-emp-inc,HS-grad,Separated,Exec-managerial,Unmarried,Other,Female,4,1,3,Honduras,>50K
99183,4,Without-pay,7th-8th,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,1,4,0,Hungary,<=50K
190387,2,Self-emp-not-inc,7th-8th,Married-AF-spouse,Farming-fishing,Husband,White,Male,1,3,4,Thailand,>50K
202692,2,Self-emp-not-inc,Doctorate,Married-AF-spouse,Prof-specialty,Husband,Other,Male,4,3,4,Taiwan,>50K
101739,2,Self-emp-inc,Assoc-acdm,Married-AF-spouse,Exec-managerial,Wife,Other,Female,3,3,3,Nicaragua,>50K
190942,4,Without-pay,1st-4th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,4,0,Guatemala,<=50K
41493,0,Without-pay,Preschool,Married-spouse-absent,Armed-Forces,Not-in-family,White,Female,4,1,4,France,<=50K
210525,3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,2,4,Trinadad&Tobago,>50K
84179,0,Private,12th,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,2,Holand-Netherlands,<=50K
233327,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,2,2,Trinadad&Tobago,>50K
27053,2,Self-emp-not-inc,11th,Separated,Other-service,Unmarried,Other,Female,0,1,4,Honduras,<=50K
136218,4,Private,7th-8th,Widowed,Priv-house-serv,Not-in-family,Other,Female,1,4,0,Holand-Netherlands,<=50K
54576,1,Private,9th,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,2,3,2,Laos,<=50K
114053,1,Self-emp-inc,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1,3,Ireland,<=50K
212960,3,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,Other,Male,3,3,3,Greece,>50K
188436,3,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Honduras,>50K
354351,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,1,0,0,Holand-Netherlands,<=50K
