V1,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
304030,2,Federal-gov,HS-grad,Separated,Protective-serv,Unmarried,Black,Male,2,2,2,Haiti,<=50K
99928,2,Local-gov,Preschool,Married-AF-spouse,Prof-specialty,Wife,Other,Female,3,3,1,Hong,>50K
109567,4,Local-gov,Doctorate,Widowed,Protective-serv,Husband,Asian-Pac-Islander,Male,4,4,0,Taiwan,>50K
155222,2,Federal-gov,10th,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
120939,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,White,Male,2,3,2,Laos,>50K
197387,1,Without-pay,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,1,Mexico,<=50K
48211,2,Without-pay,Assoc-voc,Married-AF-spouse,Adm-clerical,Unmarried,Black,Female,1,1,1,Jamaica,<=50K
128757,3,Federal-gov,Prof-school,Married-AF-spouse,Protective-serv,Wife,Black,Male,3,3,3,Haiti,>50K
210563,4,Self-emp-inc,Prof-school,Married-AF-spouse,Priv-house-serv,Wife,White,Female,4,4,0,Greece,>50K
65368,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Yugoslavia,<=50K
313321,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0,1,2,Holand-Netherlands,<=50K
182609,4,Self-emp-inc,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Other,Male,3,4,3,Holand-Netherlands,>50K
109434,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
197860,1,Private,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Other,Male,2,2,2,Portugal,<=50K
51744,4,Self-emp-inc,10th,Widowed,Priv-house-serv,Unmarried,Black,Female,4,4,0,Holand-Netherlands,<=50K
538583,3,Private,10th,Separated,Transport-moving,Unmarried,Black,Male,0,0,2,Haiti,<=50K
130408,2,Federal-gov,HS-grad,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
159732,0,Private,Some-college,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Ireland,<=50K
110978,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,1,2,Holand-Netherlands,<=50K
268700,4,Without-pay,7th-8th,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,1,2,0,Portugal,<=50K
170525,0,State-gov,Assoc-acdm,Married-AF-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,1,1,0,Scotland,<=50K
183916,0,Without-pay,Preschool,Separated,Priv-house-serv,Own-child,Black,Female,0,1,0,Holand-Netherlands,<=50K
117789,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
187666,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,White,Female,1,1,0,Holand-Netherlands,<=50K
204518,4,Self-emp-not-inc,7th-8th,Widowed,Priv-house-serv,Not-in-family,Other,Male,1,1,2,Portugal,<=50K
245918,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Haiti,<=50K
257295,2,Self-emp-inc,Prof-school,Married-AF-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,4,4,4,South,>50K
69867,4,Self-emp-inc,7th-8th,Widowed,Exec-managerial,Husband,White,Male,3,3,3,Greece,>50K
70377,0,State-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,1,1,Scotland,<=50K
170924,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,White,Male,3,3,3,Laos,>50K
193787,0,Without-pay,11th,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,1,0,Vietnam,<=50K
279472,2,Without-pay,Preschool,Married-AF-spouse,Adm-clerical,Wife,Other,Female,3,3,0,Trinadad&Tobago,>50K
34918,0,State-gov,Masters,Never-married,Armed-Forces,Own-child,Other,Female,4,4,0,Holand-Netherlands,<=50K
173960,4,State-gov,Masters,Widowed,Priv-house-serv,Not-in-family,White,Female,4,4,3,Holand-Netherlands,<=50K
176609,1,Private,10th,Divorced,Priv-house-serv,Unmarried,Black,Female,1,1,1,Holand-Netherlands,<=50K
200352,2,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,Husband,Other,Male,3,3,3,France,>50K
127595,1,State-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,0,1,2,Scotland,<=50K
231931,0,Private,11th,Never-married,Armed-Forces,Own-child,White,Female,0,0,0,Holand-Netherlands,<=50K
248402,1,Federal-gov,Assoc-acdm,Separated,Adm-clerical,Unmarried,Black,Female,0,1,2,Trinadad&Tobago,<=50K
169469,2,Self-emp-not-inc,Preschool,Divorced,Farming-fishing,Unmarried,White,Male,1,4,4,South,<=50K
153718,0,Without-pay,Preschool,Married-AF-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,4,0,Vietnam,<=50K
217460,3,Self-emp-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,2,3,2,Portugal,>50K
83082,0,State-gov,Preschool,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,4,1,1,France,<=50K
199698,0,Without-pay,11th,Never-married,Sales,Own-child,White,Female,1,2,0,Yugoslavia,<=50K
191954,0,Private,12th,Never-married,Armed-Forces,Own-child,Other,Male,0,1,0,Holand-Netherlands,<=50K
174308,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,White,Male,2,3,4,Hong,>50K
50356,2,Self-emp-inc,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,White,Male,2,1,4,Ireland,>50K
200381,0,Private,12th,Never-married,Armed-Forces,Not-in-family,Other,Female,0,1,0,Holand-Netherlands,<=50K
78383,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,0,4,Hong,<=50K
321171,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,2,4,Portugal,<=50K
127921,4,Without-pay,7th-8th,Widowed,Transport-moving,Not-in-family,White,Male,1,4,4,Portugal,<=50K
206565,1,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,Black,Male,0,1,2,Jamaica,<=50K
71195,1,State-gov,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Male,4,4,3,Holand-Netherlands,>50K
104112,0,Private,Prof-school,Separated,Other-service,Unmarried,Black,Female,4,0,1,Haiti,<=50K
296478,2,Federal-gov,Assoc-voc,Married-AF-spouse,Craft-repair,Wife,White,Male,2,3,4,Laos,>50K
119272,3,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,3,3,2,Scotland,>50K
85043,0,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,1,1,4,Hong,<=50K
101128,4,Self-emp-not-inc,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,4,4,4,Holand-Netherlands,<=50K
156464,0,State-gov,Prof-school,Never-married,Armed-Forces,Own-child,Other,Female,4,4,0,France,<=50K
96129,2,Federal-gov,Preschool,Married-AF-spouse,Armed-Forces,Wife,White,Male,2,3,2,Laos,>50K
270092,4,Local-gov,Doctorate,Widowed,Protective-serv,Husband,White,Male,3,3,3,Taiwan,>50K
180609,3,Self-emp-inc,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,Male,2,3,3,Portugal,>50K
410439,0,Self-emp-inc,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,4,4,3,Holand-Netherlands,<=50K
92262,1,Federal-gov,7th-8th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,<=50K
362589,0,Without-pay,11th,Married-AF-spouse,Armed-Forces,Own-child,White,Female,1,1,0,Outlying-US(Guam-USVI-etc),<=50K
481060,2,Federal-gov,Assoc-acdm,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
185885,0,Without-pay,Assoc-acdm,Married-AF-spouse,Adm-clerical,Wife,Black,Female,1,1,0,Trinadad&Tobago,<=50K
256649,3,Federal-gov,9th,Separated,Machine-op-inspct,Husband,Black,Male,2,2,2,Haiti,<=50K
267404,2,Without-pay,Preschool,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,2,2,2,Laos,>50K
80914,4,Self-emp-not-inc,Prof-school,Widowed,Farming-fishing,Not-in-family,White,Female,4,4,4,France,>50K
172927,3,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,3,3,Yugoslavia,>50K
214955,4,Self-emp-not-inc,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,4,4,3,Holand-Netherlands,<=50K
344991,0,Without-pay,11th,Married-civ-spouse,Armed-Forces,Own-child,White,Male,2,2,2,Portugal,<=50K
108699,1,Federal-gov,Assoc-acdm,Divorced,Priv-house-serv,Unmarried,White,Female,0,1,1,Holand-Netherlands,<=50K
134152,1,Private,1st-4th,Separated,Machine-op-inspct,Unmarried,Other,Male,0,1,2,Holand-Netherlands,<=50K
162028,4,Without-pay,Bachelors,Married-AF-spouse,Priv-house-serv,Wife,Asian-Pac-Islander,Female,3,3,0,Hungary,>50K
115562,1,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,White,Male,2,2,2,Laos,>50K
86872,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,3,3,Holand-Netherlands,>50K
132178,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Holand-Netherlands,>50K
416103,0,Private,11th,Never-married,Armed-Forces,Own-child,Other,Male,0,0,0,Holand-Netherlands,<=50K
166481,4,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,3,3,2,Holand-Netherlands,>50K
445382,3,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Husband,White,Male,4,3,4,Taiwan,>50K
317253,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,2,4,Hong,>50K
364657,2,Self-emp-inc,Bachelors,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Holand-Netherlands,>50K
118500,2,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Holand-Netherlands,<=50K
92440,1,Self-emp-inc,Bachelors,Divorced,Armed-Forces,Not-in-family,Other,Male,4,4,3,Holand-Netherlands,<=50K
190762,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,3,3,2,Mexico,<=50K
426017,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Haiti,<=50K
175024,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Black,Male,1,2,0,Guatemala,<=50K
92003,2,Federal-gov,Masters,Married-AF-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,3,3,2,Laos,>50K
133373,0,Self-emp-inc,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,1,2,4,Yugoslavia,>50K
255191,1,State-gov,Masters,Divorced,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,4,1,3,France,>50K
204653,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,4,1,Holand-Netherlands,<=50K
222289,4,Self-emp-inc,7th-8th,Widowed,Exec-managerial,Husband,White,Male,4,4,3,Greece,>50K
204116,1,Without-pay,Preschool,Married-spouse-absent,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,4,4,4,France,<=50K
290521,4,Federal-gov,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,1,Holand-Netherlands,<=50K
56915,3,Without-pay,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,2,2,4,Haiti,>50K
146538,0,Private,12th,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Male,2,2,2,Portugal,<=50K
245062,4,Without-pay,7th-8th,Widowed,Transport-moving,Husband,White,Male,3,3,3,Portugal,>50K
132601,2,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Other,Male,4,3,3,France,>50K
118551,2,Without-pay,Preschool,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,3,3,0,Laos,>50K
201965,4,Local-gov,Doctorate,Widowed,Priv-house-serv,Unmarried,Black,Female,4,4,0,Greece,>50K
285020,1,Private,Assoc-voc,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
281432,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,Holand-Netherlands,<=50K
111746,4,Federal-gov,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Other,Male,1,2,2,Portugal,<=50K
70100,0,State-gov,Doctorate,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,4,1,0,France,<=50K
189775,0,Without-pay,11th,Married-AF-spouse,Priv-house-serv,Own-child,Black,Female,0,0,0,Haiti,<=50K
164427,2,Local-gov,Doctorate,Divorced,Protective-serv,Unmarried,Black,Female,4,1,2,Scotland,<=50K
187251,2,Local-gov,Preschool,Separated,Priv-house-serv,Unmarried,Black,Female,4,1,1,Jamaica,<=50K
178107,0,Without-pay,11th,Never-married,Armed-Forces,Own-child,White,Male,1,2,0,Ireland,<=50K
343121,2,Federal-gov,Assoc-voc,Separated,Adm-clerical,Unmarried,Black,Female,2,1,2,Trinadad&Tobago,<=50K
262749,0,Private,11th,Never-married,Armed-Forces,Own-child,Other,Male,0,0,0,Holand-Netherlands,<=50K
403107,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,0,Mexico,<=50K
64293,0,State-gov,Preschool,Never-married,Prof-specialty,Not-in-family,Other,Female,4,1,0,France,<=50K
324960,0,Without-pay,Preschool,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,France,<=50K
180980,4,Without-pay,Preschool,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,1,1,1,Scotland,<=50K
181054,0,Private,Bachelors,Never-married,Armed-Forces,Own-child,Other,Female,0,1,0,Holand-Netherlands,<=50K
91996,2,Federal-gov,10th,Separated,Priv-house-serv,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
37070,1,Federal-gov,Preschool,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
267044,0,Without-pay,11th,Married-AF-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,1,1,0,Outlying-US(Guam-USVI-etc),<=50K
99146,3,Self-emp-inc,Prof-school,Married-AF-spouse,Exec-managerial,Husband,White,Male,4,4,3,Taiwan,>50K
248344,0,Local-gov,Doctorate,Separated,Protective-serv,Own-child,Black,Female,0,0,2,Jamaica,<=50K
85812,2,Without-pay,Preschool,Married-AF-spouse,Adm-clerical,Wife,White,Female,2,3,0,Hong,>50K
99183,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,White,Female,1,1,0,Hungary,<=50K
190387,2,Without-pay,Preschool,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,2,4,Hong,>50K
202692,2,Self-emp-not-inc,Prof-school,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,4,3,4,France,>50K
101739,2,Federal-gov,Preschool,Married-AF-spouse,Tech-support,Wife,White,Female,3,3,3,Hungary,>50K
231559,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,4,4,Taiwan,>50K
102345,1,Federal-gov,Preschool,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,1,2,Ireland,<=50K
41493,1,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Not-in-family,White,Female,4,1,4,France,<=50K
237903,0,Private,12th,Separated,Armed-Forces,Unmarried,Other,Female,0,1,1,Holand-Netherlands,<=50K
233327,4,Local-gov,Masters,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,1,2,2,Scotland,>50K
136218,4,Private,7th-8th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,4,0,Holand-Netherlands,<=50K
148291,2,Without-pay,Preschool,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,2,2,0,Hong,>50K
264052,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,Taiwan,>50K
82804,0,Private,11th,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,1,Haiti,<=50K
334273,3,Self-emp-inc,Prof-school,Married-AF-spouse,Farming-fishing,Husband,White,Male,4,4,4,Taiwan,>50K
188436,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
110663,2,Without-pay,Preschool,Separated,Farming-fishing,Unmarried,Black,Male,1,1,4,Haiti,<=50K
158156,1,State-gov,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,4,4,4,Taiwan,<=50K
283635,4,Local-gov,Doctorate,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,3,1,0,Scotland,<=50K
86646,1,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,1,2,4,Hong,<=50K
181659,1,Federal-gov,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Other,Male,2,2,2,Portugal,<=50K
340939,1,Without-pay,Preschool,Married-AF-spouse,Armed-Forces,Not-in-family,White,Male,1,1,4,France,<=50K
168387,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Other,Male,3,3,3,Taiwan,>50K
117789,0,Private,11th,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,1,0,Vietnam,<=50K
267147,0,Private,11th,Never-married,Armed-Forces,Own-child,White,Male,0,0,0,Holand-Netherlands,<=50K
214242,3,Self-emp-inc,Prof-school,Married-AF-spouse,Prof-specialty,Husband,White,Male,4,4,4,Taiwan,>50K
136455,1,State-gov,Masters,Divorced,Armed-Forces,Not-in-family,Other,Female,4,1,3,Holand-Netherlands,<=50K
194404,1,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,1,1,4,Hong,<=50K
45612,2,Federal-gov,10th,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,1,Haiti,<=50K
169658,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Black,Female,0,0,0,Haiti,<=50K
200853,3,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Other,Female,4,4,3,France,>50K
247564,0,Private,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,1,1,2,Ireland,<=50K
208122,0,State-gov,Doctorate,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,1,1,0,Scotland,<=50K
51048,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,3,Holand-Netherlands,>50K
190483,0,Without-pay,11th,Never-married,Sales,Own-child,White,Female,0,0,0,Holand-Netherlands,<=50K
462440,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Haiti,<=50K
267556,4,Without-pay,Preschool,Married-AF-spouse,Farming-fishing,Husband,White,Male,4,4,4,Hong,>50K
35723,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Greece,>50K
262601,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Haiti,<=50K
75654,1,Self-emp-not-inc,Assoc-voc,Divorced,Armed-Forces,Not-in-family,White,Male,1,1,4,Ireland,<=50K
402089,2,Local-gov,Assoc-voc,Divorced,Protective-serv,Unmarried,Black,Female,1,1,2,Scotland,<=50K
78277,4,Without-pay,7th-8th,Widowed,Transport-moving,Husband,White,Male,1,2,0,Portugal,<=50K
169496,1,Local-gov,Masters,Married-AF-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,3,3,2,France,>50K
130959,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Haiti,<=50K
556660,0,Self-emp-inc,1st-4th,Never-married,Armed-Forces,Other-relative,Other,Male,4,4,0,Holand-Netherlands,<=50K
219288,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,Other,Male,1,2,4,Portugal,<=50K
174524,3,Federal-gov,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,3,3,2,Ecuador,>50K
261293,0,Self-emp-inc,Prof-school,Never-married,Armed-Forces,Not-in-family,Other,Male,4,4,3,Holand-Netherlands,>50K
249362,4,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,1,2,4,Scotland,<=50K
