"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3"
"11","GP","M",15.1573948540026,"U","LE3","T",0.504976174095646,1.77333390002605,"other","at_home","home","father",1.41228794108611,1.92457030038349,0.463542428216897,"yes","yes","no","yes","yes","yes","yes","no",3.91959237284027,2.8745376841398,1.61205895058811,1.13328351965174,1.30325614113826,4.66628072841559,0.113643279182725,13.8315556428861,12.7826091903262,14.028041318059
"12","GP","F",15.7125949990004,"U","LE3","T",1.38812121818773,1.8976083266316,"other","services","reputation","father",1.45129521714989,1.97230882756412,0.0495337496977299,"yes","no","no","yes","yes","yes","yes","no",4.32482146075927,3.95674812351353,2.96066734951455,1.11848101497162,1.4730313825421,1.38015209615696,0.383950400515459,12.8389217515942,12.7343684021616,9.50103014532942
"13","GP","M",15.6269202639814,"U","GT3","T",2.75093561492395,1.16248509543948,"other","other","reputation","mother",1.38382496195845,1.46194091043435,0.368030139594339,"no","no","no","yes","yes","yes","no","no",4.88460081396624,2.76912265957799,1.5418728783261,1.91645222948864,1.77443699049763,4.73871290590614,0.135252376319841,12.5147431481164,12.5465116051491,13.8604916390032
"14","GP","F",15.7503960118629,"U","GT3","T",2.73538398265373,2.68425486795604,"other","services","home","mother",1.11080530437175,1.63452737266198,0.32354656571988,"yes","yes","no","yes","yes","yes","yes","no",3.79494053055532,3.2134289147798,2.92822181538213,1.90336362179369,3.97670735418797,4.55433254595846,3.87336101685651,10.9957513406407,11.1494882467669,10.5718618761748
"15","GP","M",15.4104216244305,"U","GT3","T",3.85983914870303,2.63476317597087,"teacher","other","home","mother",1.13010090449825,1.80686136544682,0.0345685137435794,"no","yes","no","yes","yes","yes","yes","no",3.94687271583825,2.86661925306544,3.12377557647415,1.57158039975911,3.24543749191798,4.82446250307839,0.342006492195651,10.9627793299733,10.7292349371128,10.9476567282109
"16","GP","M",15.1929565690225,"U","GT3","T",3.65841979987454,0.373502801288851,"teacher","other","course","mother",1.61970402300358,3.86110794916749,0.442000093171373,"no","no","no","yes","yes","yes","yes","no",2.66130193904974,4.17987469187938,2.69562165404204,1.27658757020254,1.10502063366584,1.30507420981303,0.138733637402765,11.8552617130335,10.7081366525963,10.8219936821843
"17","GP","F",15.381246759207,"U","LE3","T",2.72943701338954,1.65772458328865,"services","other","reputation","mother",1.26326702407096,2.49923337856308,0.0342214009724557,"no","yes","no","no","yes","yes","yes","no",3.92279293923639,3.77772265183739,3.9427990532713,1.45446058292873,1.21434298704844,4.63359286368359,3.58670562272891,11.7218676651828,10.9411197396694,10.9719053544104
"18","GP","F",15.4954851532821,"U","GT3","T",1.12228074506857,0.581266263499856,"other","other","home","father",1.35759928228799,1.68022121232934,0.166261459467933,"no","yes","no","yes","no","yes","yes","no",3.6044173524715,2.77337479148991,1.72050058899913,2.4346028813161,2.69458551809657,3.92889297683723,1.5280948986765,12.5226374831982,11.948980476358,11.541748143849
"19","GP","F",15.9987899798434,"U","GT3","T",2.87401153461542,2.76266244216822,"other","other","home","mother",1.14099850435741,2.78157318173908,0.155230615171604,"no","yes","no","no","yes","yes","yes","yes",3.65780450101011,3.06783078657463,2.5610543898074,1.28397161187604,2.85386764025316,3.58103957935236,1.85134201857727,8.90251751395408,10.9861731524579,10.7674174493877
"20","GP","M",15.7831684600096,"R","GT3","T",3.5883066150127,2.85942640108988,"services","other","reputation","mother",1.70317460270599,1.38017483416479,0.200184497749433,"yes","yes","yes","yes","no","yes","yes","no",3.25636336766183,3.1536700068973,2.77941238309722,1.03464254154824,1.20791185530834,3.54244828457013,5.68549511837773,8.94976220221724,11.0072169846389,10.9215675211744
"21","GP","M",15.9465226173634,"U","GT3","T",3.60803151607979,3.82231035700534,"services","teacher","other","father",1.35618417582009,2.86151173710823,0.146786811645143,"no","yes","no","yes","yes","yes","yes","yes",4.25331189646386,3.56310981046408,2.72351122414693,1.02170804841444,1.46187777281739,4.17544720554724,0.35475247935392,15.8116781453136,15.6758279083297,15.7740152555052
"22","GP","F",15.0765596543206,"U","GT3","A",2.61444157955702,2.62820355070289,"other","health","reputation","father",1.40044811344706,3.75971212785225,0.0356639489764348,"yes","no","no","no","yes","yes","no","no",3.88886081217788,3.42614497174509,2.5894674716983,1.17895940458402,1.33479196438566,3.92324548272882,9.52421661932021,9.78525460546371,9.5125999947777,9.82122370041907
"23","GP","M",15.3820936841657,"R","GT3","T",3.68452131352387,3.69185291521717,"other","other","home","father",3.63429205736611,3.96209919662215,0.227456562686712,"no","yes","no","yes","yes","yes","yes","yes",1.22249658277724,2.56556312716566,4.87282428424805,2.56961140292697,4.97637737204786,1.28766557888594,7.60091395035852,12.1740765552968,9.67635232757311,10.9504614135949
"24","GP","F",15.4442522733007,"U","GT3","T",0.659261981025338,1.51648423809092,"at_home","services","course","mother",1.48248684103601,2.29851131164469,0.440595503197983,"no","no","no","no","no","yes","yes","no",2.90658133174293,1.6702916076174,2.76362461457029,1.00803563056979,1.63316533248872,1.34592896548565,0.479058508877642,13.7970455393661,13.837253608508,13.7498047744157
"25","GP","M",15.1987935893703,"U","GT3","T",1.80463990627322,1.64760546269827,"services","services","home","father",1.44982106029056,3.54440088733099,0.302504506777041,"no","yes","no","yes","yes","yes","yes","no",4.55377703567501,4.73326972115319,3.79908927553333,1.37050412525423,1.90468033635989,4.63446060335264,5.95577678119298,13.8559643710032,12.9917099589948,12.9074273306178
"26","GP","F",15.8949993553106,"U","LE3","T",1.77043490880169,3.79564383125398,"other","health","course","father",1.84874870511703,1.54996124305762,0.193063399172388,"no","yes","no","yes","yes","yes","yes","yes",4.40270169870928,1.91527288919315,1.54906920902431,1.08300523110665,1.86111958220135,4.8421883508563,1.63844639679883,13.9582288976526,11.5149875252973,12.7053184035467
"27","GP","F",15.3301954286871,"R","GT3","T",2.72071341937408,3.67584871663712,"services","teacher","course","father",1.92538303160109,3.47479972499423,0.134350938722491,"no","yes","no","no","yes","yes","yes","yes",3.50597042404115,1.66621298389509,1.8378024630947,1.62742791604251,1.76525427622255,4.90781250060536,0.220313919591717,9.98951499536633,10.6041135163978,11.7046158493031
"28","GP","F",18.1504324250855,"U","GT3","T",1.68036692508031,0.594225277658552,"services","other","reputation","mother",1.17284061969258,2.48179812985472,2.79678679991048,"no","yes","no","yes","yes","no","yes","yes",4.66282075864729,3.71189410949592,4.52764538000338,1.40955982508603,2.61440398532432,4.96402415132616,9.86108897742815,9.65872692072298,8.8858684716979,7.54161835857667
"29","GP","M",15.8096157879336,"U","GT3","T",2.05309814703651,1.47149474034086,"at_home","other","course","mother",3.99331084452569,1.45185242383741,0.0882803733693436,"no","no","no","no","yes","yes","no","no",2.92451965319924,1.66305278381333,1.37359778571408,1.01898598938715,1.24776313186157,1.59587911283597,3.52281870355364,8.65078791079577,8.71942785580177,11.0540654291399
"30","GP","F",15.5260660669301,"R","GT3","T",1.00762618286535,0.984412242891267,"at_home","other","course","mother",3.85990627773572,2.27538448874839,0.148299591033719,"no","yes","no","no","yes","yes","no","no",4.71443355840165,1.35817391506862,2.83345016348176,1.47364834486507,1.21911789476871,2.97165056096856,0.208425114862621,13.7313026131596,12.7427583744284,13.1533011498395
"31","GP","M",18.2910529654473,"U","LE3","T",2.67541568586603,0.85394952329807,"services","services","course","mother",1.94744597421959,1.01359678246081,0.287519991048612,"no","no","no","yes","yes","yes","yes","yes",2.86637241661083,3.18674108549021,3.74200037389528,3.88602695986629,4.57337487395853,3.98930679727346,1.80912897503003,10.9199415619951,10.6553502850002,11.534187138197
"32","GP","F",15.028263186221,"R","GT3","T",0.626488641370088,0.986896345857531,"other","other","course","mother",2.77407569566276,1.22483258089051,0.706080610631034,"no","no","no","yes","yes","yes","yes","yes",4.76897334470414,4.70352746231947,4.81207979796454,1.12678088573739,1.3688726919936,1.41466085868888,1.63127679459285,7.54987785196863,8.5571223635925,8.86301091627683
"33","GP","M",16.9475639595184,"U","GT3","T",2.25281832995825,1.35911609581672,"other","other","home","mother",1.28367951267865,1.42711904132739,0.240285166655667,"no","yes","no","no","yes","yes","yes","no",4.55660510004964,3.51868507824838,4.86220193945337,1.10651520069223,1.88361878262367,4.63806663861033,22.9292987487279,8.84554756537545,6.74437628593296,5.7674113920657
"34","GP","F",15.4056917298585,"U","GT3","T",2.97792125178967,1.94453135249205,"health","services","home","father",1.32384449231904,2.41665891860612,0.739244085736573,"no","yes","no","no","yes","yes","yes","no",2.5840141432127,2.51920492528006,1.61301669513341,1.07076224195771,1.15268738323357,2.76877454528585,1.68512717238627,10.711260395241,10.8527391201351,10.856354182004
"35","GP","M",15.7105651288293,"U","LE3","T",2.3585536738392,0.504235898843035,"at_home","other","course","mother",1.43918423668947,1.40166500699706,0.703123546903953,"no","no","no","yes","yes","yes","no","yes",3.73453710833564,3.97308013448492,3.81567414780147,2.71056764293462,4.80239508894738,4.85137024754658,5.56309493095614,8.96914850687608,9.59473161329515,9.93559382180683
"36","GP","M",17.1902330478188,"R","LE3","T",1.13943626382388,1.34611442312598,"other","services","course","mother",3.7032167565776,1.98569951264653,0.321825314662419,"no","no","no","yes","yes","no","no","yes",4.53825304959901,2.60579766263254,4.81651561614126,1.06446671416052,4.61062691302504,4.73317623650655,0.397521110018715,7.89388893241994,7.86796624434646,7.97341734042857
"37","GP","F",15.8028670614585,"U","GT3","T",3.74134824750945,1.714827317046,"health","services","home","father",1.3069638859015,1.79799469723366,0.248250420903787,"no","no","no","no","yes","yes","yes","yes",3.51102133281529,2.3827991138678,2.67851985420566,1.32160457852297,1.10084507497959,2.7394003465306,0.392193455132656,16.8783110592049,16.7336176757235,17.7069067639532
"38","GP","M",15.9177918357309,"U","GT3","T",2.646309753065,3.90066290693358,"other","other","course","father",2.8079125136137,1.28309306327719,0.92778926063329,"no","yes","no","yes","no","yes","yes","no",2.67476418521255,3.90711841871962,4.8660802008817,1.52875973237678,3.58577702124603,1.86324612097815,3.55962270870805,8.72947885259055,9.36592338420451,9.97509717848152
"39","GP","M",15.9542192873778,"U","GT3","T",3.52606409229338,2.74238495307509,"teacher","other","home","mother",1.43270203657448,1.79453562526032,0.348347665159963,"no","yes","yes","yes","yes","yes","yes","no",2.65629033115692,3.84700297471136,3.41189888911322,1.65750428219326,2.77255559945479,2.65632571291644,3.75578586407937,10.7931325313402,9.90352907858323,10.6939689330757
"40","GP","F",16.929002202116,"U","LE3","T",2.59201569412835,2.62587755452842,"other","other","reputation","mother",1.12603228189982,2.15179517818615,0.159139990108088,"no","yes","no","yes","yes","yes","yes","yes",4.85017935885116,3.35341935441829,2.77024805685505,2.49354066094384,2.60842561942991,1.4549785569543,25.2423096565763,13.5340854892274,12.7554440854583,13.9148236464243
"41","GP","M",16.7668290345464,"U","GT3","T",2.83631053427234,2.58235916437116,"services","services","other","mother",1.40529371076263,1.56324520218186,0.22250686539337,"no","yes","no","yes","yes","yes","yes","yes",3.78455794625916,3.3448080397211,3.5077602583915,1.81536630447954,3.30276228510775,3.94220914726611,5.54850171599537,10.6450418313034,12.8036940564634,13.6591360085877
"42","GP","M",15.5317466822453,"U","GT3","T",0.72362453956157,1.87410949030891,"services","services","other","mother",1.19977440964431,1.41163216740824,0.472837094566785,"no","yes","no","yes","yes","yes","yes","yes",2.8398169974098,2.99180018750485,2.73291488736868,1.31319561146665,1.52187194023281,2.95163825049531,0.216456219553947,9.59614572511055,8.91663087531924,10.8947447616374
"43","GP","M",15.508047309937,"U","LE3","T",2.18494167225435,1.24526033806615,"other","other","course","mother",1.0897864352446,1.63295178092085,0.0282278588274494,"no","no","no","yes","yes","yes","yes","yes",3.57197846472263,1.96172060049139,2.72112889110576,1.15704259206541,1.71688303328119,4.53363735869061,0.451083867345005,12.6006785077043,13.6598619824508,15.7417098936858
"44","GP","M",15.8743187530199,"R","GT3","T",2.87160339485854,2.52120030671358,"services","services","reputation","mother",1.37969784787856,1.34861504065339,0.229863910586573,"no","yes","no","yes","yes","yes","yes","no",3.66278917924501,2.94197795144282,1.73291635129135,2.52736284350976,3.66853936354164,4.90298237197567,0.442101131076925,10.5374533624854,9.93419200903736,9.96052703517489
"45","GP","M",15.9570940973936,"R","LE3","T",2.85795182362199,3.05803808243945,"teacher","other","home","father",2.83257166598924,1.07716384099331,0.238211512682028,"no","yes","no","yes","yes","yes","yes","no",3.318089452805,3.45293836295605,3.72988050989807,3.44407496252097,4.61112841835711,2.60707750776783,15.9785672073485,9.54780925600789,10.5566726396792,11.6750981268706
"46","GP","F",15.7763936892152,"U","GT3","T",3.79441339930054,2.57355367089622,"health","other","home","mother",1.1744102727389,2.31359676830471,0.215115094557405,"no","yes","no","yes","yes","yes","yes","no",4.39443297521211,2.70798892294988,4.64007280452643,1.48034857620951,4.98894983157516,1.77891778445337,1.97442779643461,14.0084932150785,13.5582708456786,14.7960470491089
"47","GP","F",16.0286102811806,"U","GT3","T",3.94035663444083,2.62308595189825,"teacher","other","other","mother",1.23070176725741,2.1272046493832,0.196967093856074,"no","no","no","yes","yes","yes","yes","yes",1.05378704017494,2.82457615085877,1.98389161878731,1.17875340522733,1.08444038196467,1.03718619013671,3.64593826932833,13.9905030427035,14.8299115272239,14.5735667162808
"48","GP","F",16.4893659690861,"U","GT3","T",0.715149475960061,1.02290482260287,"at_home","other","home","mother",1.69501045986544,1.35193161561619,0.0576910293893889,"no","yes","no","no","yes","yes","no","no",4.12375593464822,3.07606258685701,2.31143769412301,1.20741499750875,4.02039797673933,4.86292269185651,1.53494315512944,11.8454370560357,12.9644637746969,12.7157827538904
"49","GP","F",16.8715570351342,"R","LE3","T",3.56238162342925,3.52227046759799,"services","other","other","mother",1.3350956721697,1.3319212612696,0.0297743788687512,"no","yes","no","no","yes","yes","no","no",4.79006997984834,2.0740819266066,1.22968110826332,1.38477803277783,1.57384441432077,3.45870838896371,5.51416570914444,11.9444002303062,11.0640279541258,10.7886443421012
"50","GP","F",18.4356722659431,"R","GT3","T",2.80882110772654,1.13178819557652,"other","other","reputation","mother",1.02822696731891,2.06769378506579,0.0534877813188359,"no","no","no","yes","yes","yes","yes","yes",4.97902949282434,2.57107903587166,2.7967353729764,1.49786437558942,1.32446271984372,3.94954699964728,3.66993033664767,7.64962066302542,7.76660269824788,7.69220796821173
"51","GP","M",15.8349727331661,"U","GT3","T",3.51834216958378,3.91005405830219,"health","other","reputation","father",1.11486653320026,1.84950900217518,0.288986265892163,"no","yes","no","yes","yes","yes","yes","no",4.14056971436366,1.85308478004299,3.94836196838878,1.94694841466844,3.73893447639421,1.37511632789392,0.206721703405492,12.8402987404261,12.6929060055409,13.504682941013
"52","GP","M",16.5685145778116,"U","LE3","T",1.75813321198802,1.70590606878977,"other","other","home","father",1.31557869922835,1.99090346205048,0.0235009656753391,"no","no","no","yes","no","yes","yes","yes",3.59955884376541,3.9619451740291,1.96304260776378,4.88425388722681,4.99685934872832,3.82283174898475,0.186257452121936,16.3333217182662,15.521730182576,16.3066020708065
"53","GP","F",15.6247851765947,"U","GT3","T",1.61247538914904,0.758570231730118,"other","other","home","mother",1.06124461663421,1.13345580804162,0.490404582116753,"no","no","no","no","yes","yes","yes","yes",3.65422644349746,4.51559226866812,1.99725753837265,1.46545561705716,1.13497041608207,4.82394440053031,3.80958711868152,8.61353604565375,9.55734247749206,9.99942760774866
"54","GP","F",17.7899826995563,"U","LE3","A",1.86659165145829,3.70749870419968,"services","other","course","mother",1.93299573520198,2.24956507445313,0.705050565185957,"no","yes","no","no","yes","yes","yes","no",3.7189420259092,2.76159632136114,3.07405403186567,1.47396812227089,1.4674776813481,2.68689832161181,17.9057675101794,9.61803217267152,9.73430432705209,9.77320114406757
"55","GP","F",18.3764060114045,"U","GT3","T",2.64020867447834,2.98079021926969,"other","other","course","mother",2.36042498983443,1.35894088970963,0.627606314606965,"no","no","no","no","yes","no","yes","no",3.50722842302639,1.15515839518048,1.29875572887249,1.4104333599098,1.25829620612785,3.07887194375508,13.5871788528748,7.63914585171733,6.62418806739151,6.75311209959909
"56","GP","M",16.5969484429806,"U","GT3","T",3.8020736699691,3.99146936647594,"teacher","teacher","course","mother",1.05987047497183,1.3014082449954,0.330759077216499,"no","yes","no","yes","no","yes","yes","no",3.68030909926165,1.88821976841427,1.08440622966737,1.0256234415574,1.82962096924894,4.84355751390103,5.66378281870857,9.67455002013594,7.99737804557662,8.7865017009899
"57","GP","F",16.6574748143321,"R","GT3","T",1.74625382293016,1.16802271222696,"at_home","services","course","mother",2.57711122650653,2.13642836036161,0.417868258198723,"no","no","no","yes","yes","yes","no","no",1.99407360958867,1.04694225429557,1.38336011639331,1.01680374017451,1.1093642488122,2.5401332853362,1.66336132748984,12.6850349901943,12.7735761591466,12.6743542896584
"58","GP","M",17.865863018902,"U","GT3","T",1.87202575884294,1.67858858476393,"other","services","reputation","father",1.13528743374627,1.5138469079975,0.231755936867557,"no","no","no","no","yes","no","yes","no",4.8818000924075,4.67930747300852,3.90528686216567,2.60233431821689,4.59897557471413,1.89663926232606,15.9764439644059,7.8320409845328,7.00708512635902,7.58434753189795
"59","GP","F",16.9360525689553,"U","LE3","A",1.7772731812438,1.9744017671328,"other","other","home","mother",1.26523662591353,1.32971429987811,0.546646604780108,"no","yes","no","no","no","no","yes","no",2.82217433850747,1.27742686041165,1.69633705087472,1.45913855964318,1.32486451999284,1.26958406786434,7.58255889965221,10.9718078596052,9.48533316957764,9.69904062850401
"60","GP","M",17.386185385054,"R","GT3","T",0.511508101364598,0.777100098319352,"other","other","home","father",1.95768896723166,2.60417674819473,0.00638181669637561,"no","no","no","no","no","yes","yes","yes",3.69413425400853,3.3046363722533,3.00906682363711,1.47669056535233,1.35081827139948,1.04426867805887,1.60865687625483,12.6972351771547,13.7962980179582,14.7524455976672
"61","GP","F",16.8526079797884,"U","GT3","T",2.92895043897443,2.94835564261302,"services","other","home","mother",1.60520194808487,2.77152096503414,0.391479322104715,"no","yes","no","no","yes","yes","yes","yes",3.55427025770769,1.95199953438714,1.61440550140105,1.72829566418659,2.56989227491431,4.67950494203251,9.53657773276791,10.934483586112,10.5576499635354,10.9816313753836
"62","GP","F",16.5465544754406,"U","GT3","T",1.49312535556965,0.877150637796149,"at_home","other","course","mother",1.45846296276432,1.93692737538368,0.219063548720442,"yes","no","no","no","no","yes","no","yes",3.50841727200896,2.50980456615798,1.72411256702617,1.10556744446512,1.46216548758093,3.58451408613473,9.61802158737555,9.55345333251171,8.84749905811623,10.2621819362976
"63","GP","M",15.8698675350752,"U","GT3","T",1.82325444032904,1.39543583220802,"other","other","course","mother",3.31370896007866,1.42423527163919,0.316422949079424,"no","no","no","no","yes","yes","yes","no",4.37969949305989,3.22458472033031,3.38032519561239,1.13648277206812,1.44180457270704,3.84468060184736,6.95382390031591,14.8042275095358,15.6565127070062,15.5418938649818
"64","GP","F",17.8037124859402,"U","LE3","A",1.97019631159492,1.09751544217579,"other","other","course","mother",1.31879136804491,1.72597870370373,0.461022658273578,"no","yes","no","no","no","yes","yes","yes",4.28931630123407,2.72859352896921,3.93649459630251,1.40469188347925,2.55873663979582,4.9512633261038,2.41552439052612,11.576570537989,11.5037820185535,12.7363783459878
"65","GP","F",17.8283670833334,"U","LE3","T",1.0431206098292,0.946623080642894,"other","at_home","home","mother",1.49885556474328,2.84711472049821,0.220798438414931,"no","yes","no","no","no","yes","no","no",4.04564885841683,4.03382029850036,2.72998516715597,1.55647947883699,2.54905470216181,2.64818935259245,3.5348818320781,10.9220069415169,11.9596481418703,13.9661482352531
"66","GP","M",18.1431556190364,"R","LE3","A",2.83547535864636,3.59365916927345,"other","other","reputation","mother",1.79115133290179,2.12845939933322,0.0184957499150187,"no","yes","no","yes","yes","yes","yes","no",3.5551995363785,2.19700081716292,4.90361585037317,2.85684153274633,3.6303398971213,1.15297008655034,5.57549001264852,14.6996042083483,15.7624140706612,15.841777704074
"67","GP","F",17.5619093968999,"U","GT3","T",1.68657480052207,2.52101349062286,"other","services","reputation","father",1.16369543771725,3.92432123445906,0.469371632556431,"no","yes","no","yes","yes","yes","yes","yes",4.18409941997379,4.51255787792616,4.91482251370326,1.45868418726604,2.79995766479988,1.9296444656793,9.70089563017245,15.6359371438157,15.5365072272252,15.5193624176318
"68","GP","F",18.394342512358,"U","GT3","T",3.96432240994181,3.88458166655619,"health","health","reputation","father",1.0170377693139,1.81166158837732,1.42775510228239,"yes","yes","no","yes","yes","yes","yes","yes",2.43897911394015,3.99632960034069,3.99676868936513,1.14948960707989,1.39605830633081,3.83475393091794,1.68773732648697,13.7902106652036,11.5918156236876,12.609615440364
"69","GP","M",17.6257159837987,"U","LE3","T",3.74602091009729,2.89126805856358,"teacher","services","course","mother",1.65773610631004,1.43235745897982,0.10391637228895,"no","no","no","yes","yes","yes","yes","no",3.67554523446597,1.55353846983053,2.97587003093213,1.32879813795444,1.86341639561579,1.28516006947029,0.305624066619202,9.51342091266997,9.68809669197071,10.0461504685227
"70","GP","M",17.9204902213532,"U","GT3","T",0.877837787149474,1.50631824694574,"at_home","other","home","other",2.22350629325956,1.39227922167629,0.415962936473079,"no","no","no","no","no","no","yes","no",2.64485893037636,3.75841922452673,3.65624679683242,1.80651070037857,4.30093935667537,3.82362768077292,9.56061360402964,9.97321830876172,9.97122556634713,10.7054171138443
"71","GP","F",18.7258451031521,"U","GT3","T",3.91802700480912,3.63507448509336,"health","other","reputation","other",1.9250745982863,1.56748249067459,0.445217314059846,"no","yes","no","yes","yes","yes","yes","no",1.73877502453979,3.0538801390212,3.50540432985872,1.52418149681762,2.53656833467539,1.98151337576564,1.83264632301871,13.7232559804106,13.4795532166027,12.7055404009297
"72","GP","F",17.9776112867985,"U","GT3","T",3.76672251673881,2.57588346477132,"other","other","reputation","father",1.45920269470662,3.96901860111393,0.196011368418112,"no","yes","no","no","yes","yes","yes","no",4.30296383565292,2.79434002912603,2.66622930835001,1.00742615759373,1.10310730966739,2.75446550967172,0.240435303887352,15.6198133870494,16.5412733715493,17.28736709035
"73","GP","F",16.9668266975787,"R","GT3","T",3.55430212034844,3.74278548511211,"services","services","reputation","mother",1.88001599558629,2.80987268360332,0.23778652807232,"no","yes","no","yes","yes","yes","yes","no",4.80308668874204,2.77817821281496,3.97628349403385,1.10967772093136,1.40246659389231,4.65329477144405,0.291950761224143,7.21574561134912,6.52943923615385,7.91372775752097
"74","GP","F",18.2591156100389,"U","GT3","T",1.74835202097893,0.990034968359396,"services","other","course","mother",1.5052225306863,2.23242122214288,0.219231386203319,"no","yes","no","yes","yes","yes","yes","no",4.68518230132759,3.31535698589869,2.56646564020775,1.40475656127091,1.79299102793448,1.11746188928373,1.99474348523654,11.8523523025215,11.7480596596142,14.9908247925341
"75","GP","F",17.6674677883275,"U","GT3","T",3.74801579501946,2.69985016027931,"other","other","course","mother",1.00218463607598,2.84558178624138,0.247855207300745,"no","yes","no","yes","yes","yes","yes","yes",3.93244531773962,2.83794321515597,3.74825185106602,1.37101906153839,1.24583567399532,4.61870730132796,1.94097765127663,13.6984876909992,14.5915225942153,17.4134888295084
"76","GP","F",16.8924342903774,"R","GT3","T",2.92128590075299,3.58702467090916,"at_home","services","course","father",1.25853374099825,2.83348278072663,0.152316600666381,"no","yes","no","yes","no","yes","yes","no",3.87551502487622,3.38927337992936,3.61715578718577,1.86472583306022,4.59267991001252,4.76433216733858,1.83523240394425,14.7125126444735,14.61341071676,16.8477684968384
"77","GP","F",16.6263971455628,"U","GT3","T",2.98643703944981,1.34905741247348,"services","services","course","father",1.36808793898672,2.71857878367882,0.374096830724739,"no","yes","no","no","no","yes","yes","no",3.00988092646003,3.67578029423021,2.74339946056716,1.99227305699605,2.95273937191814,4.58322965621483,0.434905793983489,17.2210720654111,17.8808429449564,16.6054210849106
