buying,maint,doors,persons,lug_boot,safety,class
vhigh,low,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,med,2,2,med,low,vgood
vhigh,med,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,small,med,good
vhigh,vhigh,3,2,small,low,unacc
low,med,3,4,small,low,vgood
high,med,3,4,med,high,acc
med,high,5more,more,big,high,vgood
low,low,2,2,big,low,vgood
med,high,5more,more,big,high,vgood
low,low,2,2,small,low,good
vhigh,low,2,2,small,low,unacc
med,med,3,4,big,high,acc
high,high,2,more,big,med,acc
high,vhigh,3,2,small,low,unacc
low,low,4,4,small,med,good
vhigh,med,3,2,small,low,vgood
vhigh,vhigh,2,2,small,low,unacc
med,high,3,more,big,med,acc
med,low,2,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
low,low,4,4,small,med,good
vhigh,med,3,4,med,high,acc
med,high,5more,more,big,med,acc
low,med,2,2,med,low,vgood
vhigh,vhigh,3,2,small,low,unacc
high,med,3,4,small,med,acc
vhigh,high,2,2,big,low,vgood
med,high,5more,more,big,high,acc
low,med,3,4,small,low,good
high,vhigh,3,2,small,low,unacc
med,high,5more,more,big,high,vgood
low,low,4,4,small,med,good
low,med,5more,4,med,high,vgood
low,med,2,2,med,low,vgood
med,med,3,4,med,high,acc
high,vhigh,3,4,small,med,acc
med,high,2,more,big,low,unacc
low,low,4,2,small,low,good
high,vhigh,3,2,small,low,unacc
high,med,3,4,small,med,acc
vhigh,med,3,4,small,low,vgood
med,low,3,more,big,med,acc
low,med,5more,4,big,high,vgood
low,low,4,4,small,med,good
vhigh,med,3,2,med,high,vgood
high,high,3,4,med,med,acc
med,high,3,more,big,med,acc
low,low,2,2,big,low,vgood
low,low,4,more,big,med,good
low,low,4,4,small,med,good
vhigh,high,2,more,big,low,unacc
low,med,3,4,small,low,unacc
high,med,3,4,small,med,acc
high,med,3,4,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,vhigh,2,2,med,low,unacc
high,med,3,4,small,med,acc
vhigh,high,2,2,big,low,vgood
med,high,5more,4,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
low,med,3,4,small,med,good
low,med,3,4,small,med,good
med,high,5more,more,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,high,5more,more,big,med,acc
low,med,4,2,small,low,good
med,high,5more,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,4,small,med,acc
vhigh,med,3,2,small,low,unacc
high,high,3,more,small,med,acc
high,vhigh,3,4,small,med,acc
vhigh,vhigh,4,2,small,low,unacc
med,high,3,4,big,med,acc
vhigh,high,2,2,big,low,unacc
high,high,3,more,big,med,acc
high,vhigh,3,4,small,med,acc
vhigh,vhigh,2,2,med,low,unacc
high,med,3,4,small,med,good
med,high,5more,2,big,high,vgood
high,med,3,4,med,high,acc
vhigh,med,3,4,med,high,vgood
low,med,3,2,small,low,good
low,low,4,4,small,med,good
high,low,4,2,small,low,good
med,high,2,2,big,low,unacc
high,vhigh,3,2,small,med,unacc
med,high,2,more,big,low,unacc
med,high,5more,more,big,high,vgood
high,vhigh,3,2,small,low,unacc
vhigh,med,3,4,big,high,vgood
low,low,2,2,small,low,good
vhigh,vhigh,3,2,small,low,unacc
high,high,3,more,big,med,unacc
high,med,3,4,med,med,acc
med,low,2,more,big,med,good
high,low,4,4,small,med,good
low,low,4,more,small,med,good
low,low,5more,more,big,high,vgood
med,high,5more,more,big,med,acc
high,low,4,4,small,med,good
med,high,2,more,big,low,unacc
vhigh,med,3,4,med,high,vgood
high,med,3,4,med,high,acc
med,high,5more,more,big,med,acc
vhigh,med,3,4,small,high,acc
low,med,5more,more,big,high,vgood
med,high,2,2,big,high,vgood
med,high,3,4,big,high,acc
vhigh,vhigh,2,2,big,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,med,3,4,small,med,acc
high,med,3,4,med,high,acc
med,high,2,more,big,high,vgood
low,med,5more,2,med,low,vgood
med,high,3,4,big,high,acc
vhigh,vhigh,3,2,small,low,unacc
high,med,3,4,small,med,good
low,med,5more,2,big,high,vgood
high,low,4,more,small,med,good
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
high,high,3,more,small,med,acc
low,low,4,2,small,low,good
low,low,5more,2,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,med,3,4,small,low,unacc
med,high,2,more,big,low,unacc
med,high,5more,more,big,med,acc
high,high,3,more,big,high,acc
high,high,2,more,big,low,unacc
high,high,3,4,big,high,acc
vhigh,med,3,2,med,low,vgood
med,low,2,more,big,low,good
high,med,3,4,small,med,acc
low,low,4,more,small,med,good
low,low,2,2,big,low,good
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,small,med,good
vhigh,vhigh,3,2,big,low,unacc
low,vhigh,2,2,big,low,vgood
vhigh,high,2,2,big,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,high,2,2,big,low,unacc
vhigh,vhigh,3,2,med,low,unacc
low,med,3,4,small,high,vgood
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,3,4,small,med,acc
vhigh,med,3,4,small,low,unacc
med,high,3,more,big,high,vgood
med,high,5more,more,big,high,vgood
low,med,5more,more,big,high,vgood
high,med,3,4,small,med,acc
vhigh,low,2,2,big,low,unacc
high,med,3,4,small,med,acc
med,high,2,2,big,high,vgood
vhigh,high,2,2,big,low,unacc
high,med,3,4,med,high,acc
low,med,4,2,small,low,good
high,vhigh,3,2,small,low,unacc
low,low,4,4,small,med,good
low,low,4,4,small,med,good
med,high,2,2,big,low,vgood
med,high,5more,more,big,med,acc
high,high,3,more,big,med,acc
vhigh,med,3,4,med,high,vgood
low,vhigh,4,2,small,low,unacc
vhigh,high,2,2,big,low,unacc
high,med,3,4,small,med,acc
low,med,4,4,small,high,good
high,med,3,4,med,high,acc
low,med,4,4,small,low,good
low,med,2,2,small,low,vgood
med,high,2,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,low,4,more,small,med,good
vhigh,med,3,2,med,high,vgood
low,med,5more,2,med,high,vgood
med,low,2,more,big,low,unacc
high,med,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,high,2,2,big,high,unacc
low,low,2,2,small,low,good
low,low,2,more,big,low,good
med,high,2,more,big,low,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,high,3,4,big,high,acc
vhigh,high,2,2,big,high,vgood
high,vhigh,3,4,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,4,small,med,acc
med,high,3,more,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,2,more,big,med,acc
high,high,3,more,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,med,acc
vhigh,vhigh,2,2,big,low,vgood
med,high,3,more,big,med,acc
low,low,5more,more,big,high,vgood
vhigh,high,3,2,big,high,vgood
med,low,2,more,big,low,unacc
low,low,2,2,big,low,vgood
vhigh,high,3,2,big,low,unacc
high,vhigh,3,2,small,med,unacc
med,high,5more,more,big,med,acc
vhigh,med,3,4,small,high,vgood
vhigh,high,2,2,big,low,vgood
med,high,3,4,big,high,vgood
med,high,5more,more,big,high,vgood
med,high,2,more,big,high,acc
high,vhigh,4,2,small,low,unacc
vhigh,high,2,2,big,low,unacc
high,high,3,more,big,med,acc
high,high,3,2,small,med,unacc
high,med,3,4,small,med,acc
low,low,4,2,small,low,good
med,high,5more,more,big,med,acc
high,high,3,4,small,med,acc
med,high,3,more,big,med,acc
high,low,2,2,small,low,good
high,med,3,4,med,high,vgood
med,low,4,more,small,med,acc
high,med,3,4,small,med,acc
med,high,2,more,big,low,unacc
vhigh,low,2,2,big,low,unacc
med,high,2,more,big,low,vgood
low,low,4,4,small,med,good
vhigh,vhigh,2,2,big,low,unacc
high,high,3,2,med,high,acc
med,low,5more,more,big,med,good
high,vhigh,3,4,small,med,acc
high,high,2,more,big,med,acc
high,high,3,more,big,med,acc
med,high,2,more,big,med,acc
vhigh,high,2,2,big,low,unacc
high,med,3,4,small,low,unacc
vhigh,high,3,2,big,high,vgood
med,low,2,more,big,low,vgood
low,med,2,2,small,low,vgood
vhigh,med,3,2,med,high,vgood
low,low,2,more,big,low,good
low,med,3,4,med,high,vgood
high,high,3,4,big,high,acc
med,high,3,4,big,high,acc
high,high,2,more,big,low,unacc
vhigh,med,3,4,small,low,unacc
high,med,3,4,med,high,acc
high,low,4,2,small,low,good
low,med,2,2,med,low,vgood
high,high,3,4,small,med,acc
low,med,5more,4,big,high,vgood
vhigh,high,2,2,big,low,unacc
med,high,2,more,big,low,unacc
vhigh,high,2,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,more,big,high,acc
high,high,3,4,big,high,acc
high,vhigh,3,4,small,med,acc
high,high,2,2,big,low,unacc
high,med,3,4,small,med,acc
vhigh,vhigh,2,2,med,low,unacc
med,high,2,more,big,high,vgood
high,med,3,4,med,high,acc
vhigh,low,2,2,big,low,unacc
low,low,4,2,small,low,good
low,low,2,2,big,low,good
low,med,2,2,small,low,vgood
vhigh,vhigh,3,2,small,low,unacc
high,low,3,4,small,med,good
high,vhigh,3,2,small,low,unacc
med,low,4,more,small,med,good
high,high,3,4,big,high,acc
low,med,4,2,small,low,good
low,low,4,4,small,med,good
low,med,3,4,small,high,vgood
high,vhigh,3,4,small,low,unacc
low,med,4,2,small,low,good
vhigh,vhigh,3,2,med,low,unacc
high,high,3,more,big,med,acc
high,high,3,2,small,med,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,5more,more,big,med,acc
low,low,2,2,big,low,vgood
high,low,2,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,med,5more,2,big,high,vgood
high,med,3,4,small,med,good
low,med,5more,2,med,low,vgood
high,high,3,more,big,med,acc
med,high,5more,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
vhigh,med,3,4,med,high,vgood
low,med,4,4,small,low,vgood
high,high,3,4,small,med,acc
high,high,3,more,big,med,acc
high,high,3,2,big,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,4,2,small,low,good
high,high,3,more,big,med,acc
vhigh,high,2,2,big,low,unacc
med,high,2,2,big,low,vgood
vhigh,vhigh,3,2,small,low,unacc
low,med,5more,2,big,high,vgood
low,med,5more,4,big,high,vgood
high,high,2,2,big,low,unacc
high,med,3,4,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,4,more,small,med,good
vhigh,vhigh,3,2,small,low,unacc
low,med,3,4,small,med,acc
med,high,2,more,big,low,vgood
vhigh,vhigh,3,2,small,low,unacc
low,low,2,2,small,low,good
high,med,3,4,med,med,acc
vhigh,med,3,4,med,high,acc
vhigh,med,3,4,med,high,vgood
high,vhigh,3,2,small,low,unacc
med,high,5more,4,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,med,3,2,small,low,good
vhigh,vhigh,2,2,big,low,unacc
med,high,2,more,big,high,vgood
med,high,2,more,big,med,acc
high,low,2,2,small,low,unacc
low,med,5more,2,big,high,vgood
low,med,3,4,small,med,good
med,med,3,4,small,med,acc
low,low,4,4,small,med,good
low,low,2,2,small,low,good
vhigh,vhigh,3,2,big,high,vgood
med,high,2,2,big,low,vgood
low,med,5more,4,big,high,vgood
high,vhigh,2,2,small,low,unacc
med,high,2,more,big,med,acc
low,med,3,4,small,med,good
high,med,3,4,med,high,acc
med,low,2,more,big,low,unacc
med,high,2,more,big,low,vgood
low,med,5more,more,big,high,vgood
vhigh,high,2,more,big,low,unacc
med,high,5more,more,big,high,vgood
med,high,2,2,big,low,vgood
high,med,3,4,small,med,good
vhigh,med,3,2,med,high,vgood
low,med,4,4,small,low,good
vhigh,high,2,2,big,low,unacc
high,low,2,2,small,low,good
high,vhigh,3,4,small,low,unacc
vhigh,med,3,2,med,high,vgood
vhigh,vhigh,2,2,big,low,unacc
med,med,3,4,med,high,acc
low,vhigh,2,2,small,low,unacc
high,med,3,4,small,med,acc
med,high,2,more,big,low,unacc
low,med,5more,more,big,high,vgood
low,high,5more,more,big,high,vgood
high,low,2,2,small,low,good
vhigh,vhigh,3,2,small,low,unacc
low,med,5more,4,big,high,vgood
high,vhigh,3,more,small,med,acc
low,low,4,more,small,med,good
low,high,5more,more,big,high,vgood
vhigh,vhigh,2,2,big,low,unacc
med,high,5more,more,big,med,acc
high,high,3,more,big,med,acc
med,med,3,4,med,med,acc
med,low,2,more,big,med,good
high,med,3,4,med,high,acc
low,low,2,2,small,low,good
high,vhigh,3,2,small,low,unacc
high,med,3,4,small,med,acc
med,med,5more,4,big,high,vgood
vhigh,high,2,2,big,low,unacc
low,high,5more,more,big,high,vgood
low,vhigh,2,2,big,low,vgood
vhigh,vhigh,3,2,med,low,unacc
vhigh,high,2,2,big,low,unacc
med,med,3,4,small,med,acc
low,med,5more,4,big,high,vgood
low,low,4,more,small,med,good
med,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
low,med,4,2,small,low,good
med,low,2,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,3,4,med,high,acc
vhigh,vhigh,2,2,med,low,unacc
low,med,2,2,med,low,vgood
high,vhigh,3,4,small,med,good
low,low,4,more,small,med,good
high,med,3,4,small,high,acc
low,med,3,4,small,low,unacc
high,med,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
vhigh,high,3,2,big,high,vgood
med,low,2,2,big,low,good
low,med,5more,more,big,high,vgood
low,low,4,2,small,low,good
low,med,5more,4,big,high,vgood
high,low,4,2,small,med,good
vhigh,high,2,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,3,4,small,med,acc
high,high,3,more,big,med,acc
vhigh,med,3,2,small,low,unacc
vhigh,high,2,2,big,low,unacc
med,low,2,2,big,low,vgood
med,low,2,2,big,low,good
low,low,2,2,small,low,good
med,low,2,more,big,low,good
med,med,3,4,med,high,acc
vhigh,high,2,2,big,low,unacc
low,med,3,4,small,low,unacc
med,high,2,more,big,high,vgood
med,low,2,more,small,med,good
low,low,4,2,small,low,good
low,low,2,2,big,low,vgood
high,vhigh,3,2,small,med,unacc
vhigh,high,2,2,big,low,unacc
low,med,2,2,big,low,vgood
low,low,4,2,small,low,good
med,high,2,2,big,low,unacc
high,med,3,4,small,med,acc
med,low,2,2,big,low,good
med,high,5more,more,big,high,vgood
low,low,4,4,small,med,good
med,low,2,more,big,low,good
vhigh,high,2,2,big,high,vgood
vhigh,high,2,2,big,low,unacc
vhigh,high,5more,more,big,high,vgood
med,high,2,2,big,low,unacc
low,low,5more,more,big,high,vgood
med,high,5more,more,big,med,acc
med,high,5more,more,big,med,acc
med,low,2,2,big,low,vgood
low,low,4,2,small,low,good
vhigh,high,2,2,big,low,vgood
low,low,2,2,small,low,good
high,med,3,4,small,med,acc
high,vhigh,4,2,small,low,good
high,med,3,4,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
med,high,3,more,big,med,acc
high,high,3,more,small,med,acc
high,high,2,more,big,med,unacc
low,med,3,4,small,med,good
med,high,3,more,big,high,acc
low,med,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,med,3,4,small,med,acc
low,low,4,more,big,med,good
low,med,3,4,med,high,vgood
vhigh,vhigh,2,2,big,low,unacc
med,low,2,more,big,low,good
vhigh,high,3,2,big,high,vgood
med,high,5more,more,big,high,vgood
vhigh,high,3,more,big,high,acc
low,low,2,2,big,low,unacc
low,med,3,4,med,high,vgood
