buying,maint,doors,persons,lug_boot,safety,class
med,low,2,4,small,high,acc
low,vhigh,3,2,small,low,good
med,low,4,4,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,4,small,med,acc
high,high,3,2,small,low,unacc
med,low,2,2,small,low,good
low,low,5more,more,med,med,good
high,high,4,2,big,low,unacc
vhigh,vhigh,3,more,big,med,acc
high,high,4,4,med,high,acc
vhigh,vhigh,5more,more,small,low,unacc
low,low,4,2,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,high,5more,more,big,high,acc
vhigh,vhigh,5more,more,big,low,vgood
low,low,5more,2,small,low,good
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,big,med,acc
high,vhigh,2,2,small,low,unacc
high,high,2,2,small,high,unacc
vhigh,vhigh,5more,more,big,high,acc
low,low,4,2,small,low,vgood
high,high,2,2,small,low,unacc
med,low,2,2,small,high,unacc
low,low,4,2,med,med,good
low,low,4,2,med,low,vgood
high,high,4,2,big,low,vgood
med,low,2,2,small,high,good
vhigh,vhigh,3,more,big,med,acc
vhigh,high,3,4,big,med,acc
low,vhigh,5more,2,big,low,vgood
vhigh,vhigh,3,2,big,low,unacc
low,low,4,more,small,med,good
low,low,5more,more,med,med,good
high,high,4,2,small,med,unacc
vhigh,vhigh,5more,more,small,med,acc
low,med,5more,more,big,high,vgood
high,high,3,4,big,med,acc
vhigh,vhigh,3,2,big,low,unacc
low,high,4,2,big,low,vgood
high,high,4,4,small,high,acc
vhigh,vhigh,5more,2,small,low,vgood
high,vhigh,2,2,small,high,acc
med,low,5more,more,small,med,good
vhigh,vhigh,5more,2,small,low,unacc
med,vhigh,2,2,small,high,acc
low,vhigh,5more,2,small,low,unacc
vhigh,high,3,4,big,med,acc
low,low,3,4,big,med,good
med,vhigh,2,2,small,high,unacc
low,vhigh,2,2,small,low,unacc
low,high,4,2,big,low,vgood
med,low,2,2,small,high,vgood
vhigh,vhigh,3,more,big,med,acc
vhigh,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,4,small,high,acc
low,vhigh,5more,more,big,low,unacc
high,high,4,2,med,low,unacc
low,low,4,more,big,high,vgood
vhigh,low,3,more,big,med,good
low,vhigh,3,2,big,low,unacc
med,med,5more,more,small,med,acc
high,high,4,4,big,low,unacc
vhigh,high,3,more,big,med,acc
vhigh,med,3,more,big,high,vgood
low,low,5more,more,small,med,good
high,high,3,4,big,med,acc
med,low,2,2,small,high,unacc
med,low,2,2,small,med,good
vhigh,high,3,4,big,med,acc
high,high,4,2,small,low,unacc
high,high,4,2,med,high,vgood
med,low,2,2,small,high,unacc
high,high,4,4,big,high,vgood
vhigh,vhigh,5more,more,small,low,unacc
high,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
low,high,3,4,big,med,acc
high,vhigh,3,2,small,low,good
vhigh,vhigh,3,2,big,low,unacc
low,vhigh,5more,more,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,low,4,more,big,high,vgood
high,high,4,2,big,high,vgood
med,low,4,4,small,med,good
high,high,4,2,big,low,unacc
high,low,4,4,med,med,good
high,high,4,4,big,high,acc
med,med,5more,more,big,high,vgood
vhigh,high,3,4,big,med,acc
low,low,3,more,big,med,good
med,vhigh,5more,more,small,med,acc
low,low,4,4,med,med,good
vhigh,vhigh,3,2,big,low,unacc
med,high,5more,more,big,high,acc
high,vhigh,2,2,small,low,unacc
high,high,4,2,small,low,unacc
low,low,4,4,big,high,vgood
high,high,3,4,big,med,good
high,high,4,2,small,low,unacc
med,med,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,high,3,more,big,high,acc
high,high,4,4,big,med,acc
high,high,4,4,med,high,acc
high,high,3,4,med,med,acc
vhigh,vhigh,3,more,big,low,vgood
vhigh,vhigh,5more,more,big,low,unacc
high,high,4,4,small,med,acc
low,high,3,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,5more,2,big,low,vgood
med,low,2,4,small,high,acc
vhigh,vhigh,3,more,big,low,vgood
high,high,4,4,med,low,unacc
high,high,4,4,big,med,acc
med,vhigh,5more,more,small,high,acc
low,med,5more,more,big,high,vgood
low,low,4,4,big,high,vgood
high,low,2,2,small,low,unacc
vhigh,vhigh,5more,more,small,high,acc
vhigh,high,3,2,big,low,unacc
vhigh,vhigh,3,more,big,low,unacc
high,high,4,4,big,high,vgood
vhigh,vhigh,3,more,big,med,acc
high,high,4,4,big,med,acc
low,med,5more,more,big,high,vgood
high,high,4,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,high,3,2,small,low,unacc
vhigh,low,5more,more,small,med,acc
med,vhigh,5more,2,small,low,unacc
high,high,4,4,med,high,acc
med,med,5more,more,small,high,acc
vhigh,vhigh,3,2,big,low,unacc
low,low,3,4,big,med,good
vhigh,high,3,2,big,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,small,high,good
low,high,3,4,big,med,vgood
med,vhigh,5more,more,small,high,unacc
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,2,big,low,vgood
high,high,4,4,big,med,acc
high,low,3,4,med,med,good
med,low,4,4,small,high,acc
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,5more,more,small,med,acc
vhigh,high,3,4,big,high,vgood
vhigh,high,3,4,big,med,acc
high,high,4,4,small,med,acc
med,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,big,low,vgood
low,low,5more,more,small,high,good
high,high,4,2,big,low,vgood
med,vhigh,2,2,small,low,unacc
med,med,5more,more,small,med,acc
high,low,4,2,small,high,good
low,high,3,2,big,low,vgood
low,med,5more,more,big,high,vgood
high,low,2,2,small,high,good
high,high,3,4,big,med,good
vhigh,vhigh,5more,more,small,med,good
high,high,3,4,big,med,good
vhigh,vhigh,2,2,small,low,unacc
low,low,4,2,med,low,good
med,low,2,2,small,high,good
vhigh,vhigh,3,2,big,low,unacc
med,vhigh,2,2,big,high,vgood
vhigh,vhigh,3,more,big,low,unacc
med,low,2,2,small,low,unacc
high,low,4,4,small,med,good
low,low,4,more,big,high,vgood
med,low,4,4,big,high,acc
high,high,4,4,big,med,acc
vhigh,vhigh,3,2,big,low,unacc
vhigh,vhigh,5more,more,big,med,acc
vhigh,vhigh,3,2,big,low,unacc
vhigh,high,3,2,big,low,unacc
med,low,2,2,small,high,good
low,low,3,2,small,low,good
high,low,4,4,small,med,good
med,med,5more,more,big,high,vgood
high,high,4,4,med,med,acc
low,low,3,2,small,low,good
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,2,small,low,good
high,high,3,2,small,low,unacc
high,high,4,4,small,high,acc
med,vhigh,5more,more,small,high,acc
low,med,5more,2,big,high,vgood
med,med,2,2,small,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,2,2,small,high,unacc
low,vhigh,3,2,big,low,unacc
low,low,4,2,med,med,good
low,vhigh,3,more,big,low,vgood
low,vhigh,5more,2,small,low,good
vhigh,vhigh,5more,more,big,low,vgood
vhigh,high,3,4,big,low,unacc
med,vhigh,5more,more,small,high,acc
low,vhigh,3,2,big,low,unacc
med,low,5more,more,small,med,acc
high,high,4,4,med,med,acc
vhigh,high,3,more,big,med,good
high,high,4,4,med,high,acc
vhigh,vhigh,3,2,small,low,unacc
low,med,4,more,big,high,vgood
vhigh,low,3,2,small,med,good
high,high,4,2,small,low,unacc
low,low,4,2,small,low,good
med,low,5more,2,small,high,vgood
med,low,5more,2,small,high,vgood
med,vhigh,2,2,small,med,acc
vhigh,vhigh,3,more,big,med,acc
med,vhigh,5more,more,small,med,good
med,vhigh,5more,2,small,low,unacc
low,low,5more,2,small,low,good
high,low,4,2,small,high,vgood
low,vhigh,5more,more,big,high,vgood
vhigh,vhigh,3,more,big,med,acc
high,high,4,4,big,high,vgood
med,med,5more,more,big,high,vgood
vhigh,med,5more,more,big,high,vgood
high,high,4,2,big,high,vgood
low,med,5more,2,small,high,vgood
low,vhigh,5more,2,small,low,vgood
vhigh,vhigh,5more,more,big,low,unacc
low,med,4,more,big,high,vgood
med,med,5more,more,big,high,acc
low,high,3,2,big,low,vgood
vhigh,vhigh,5more,more,small,med,acc
vhigh,vhigh,5more,more,small,med,acc
high,high,3,4,med,med,good
high,low,4,2,small,med,good
low,med,5more,more,big,high,vgood
high,high,4,4,big,high,acc
low,low,3,2,big,low,vgood
low,vhigh,5more,2,small,low,vgood
low,low,4,4,small,med,good
med,vhigh,5more,2,small,high,vgood
vhigh,vhigh,5more,more,big,med,acc
low,vhigh,5more,more,big,low,vgood
vhigh,vhigh,3,more,big,low,unacc
med,low,2,2,small,high,vgood
low,low,2,2,small,low,good
low,vhigh,3,2,big,low,vgood
med,low,5more,2,small,high,good
low,low,2,2,small,low,good
vhigh,vhigh,3,more,big,low,unacc
vhigh,high,3,more,big,low,unacc
high,high,4,4,med,low,unacc
low,low,5more,2,small,low,good
low,low,3,more,big,med,good
vhigh,vhigh,5more,more,small,med,acc
low,low,4,2,big,high,vgood
high,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,4,2,small,low,unacc
low,vhigh,3,2,big,low,unacc
high,high,4,4,big,high,acc
med,vhigh,2,2,small,high,acc
high,low,2,2,small,low,unacc
med,low,2,2,small,high,vgood
low,low,3,more,med,med,good
med,vhigh,5more,2,small,high,acc
low,low,4,2,big,low,vgood
vhigh,vhigh,3,2,big,low,unacc
high,high,4,2,small,high,unacc
high,high,3,4,big,low,vgood
high,high,2,2,small,low,unacc
vhigh,vhigh,5more,2,big,low,vgood
vhigh,vhigh,5more,more,big,med,acc
high,high,3,4,big,med,acc
low,low,4,2,med,low,good
high,high,4,4,big,low,vgood
high,high,4,4,big,med,acc
vhigh,vhigh,5more,more,small,low,unacc
high,vhigh,2,2,small,high,unacc
high,high,4,2,small,low,unacc
med,med,5more,more,big,med,acc
vhigh,vhigh,5more,more,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,big,low,vgood
high,high,4,4,big,high,vgood
high,high,4,4,big,low,vgood
high,high,4,4,big,high,vgood
low,low,4,more,big,high,vgood
high,high,4,2,small,low,unacc
vhigh,vhigh,5more,more,big,low,acc
vhigh,high,3,2,big,low,unacc
high,high,4,4,big,med,acc
low,low,4,2,small,high,good
high,high,5more,4,big,high,vgood
med,low,5more,more,small,med,good
vhigh,vhigh,5more,more,small,med,acc
high,high,4,4,big,low,vgood
high,high,4,4,med,med,acc
high,high,4,2,small,low,unacc
med,vhigh,5more,more,big,high,acc
med,med,2,4,small,high,acc
vhigh,vhigh,3,2,big,low,unacc
vhigh,vhigh,5more,more,small,high,acc
vhigh,med,5more,more,big,med,acc
vhigh,vhigh,5more,more,big,high,vgood
high,high,4,2,big,low,vgood
vhigh,high,3,4,big,med,acc
high,high,4,4,big,high,vgood
low,high,3,2,big,low,unacc
vhigh,vhigh,3,more,big,med,acc
med,med,5more,more,big,high,acc
med,vhigh,5more,2,small,low,vgood
high,high,4,2,small,low,unacc
high,high,4,4,med,med,good
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,2,4,small,high,acc
high,high,4,4,big,low,vgood
med,med,5more,more,small,high,acc
high,high,4,4,big,high,acc
high,high,4,2,med,low,unacc
low,high,4,2,big,low,vgood
vhigh,vhigh,3,4,small,med,acc
high,high,4,4,big,low,unacc
high,high,4,4,big,med,good
low,high,3,2,big,low,unacc
med,low,2,2,small,high,unacc
high,low,2,2,small,low,unacc
low,high,4,2,big,low,vgood
high,high,4,2,med,low,unacc
high,low,4,2,small,high,good
high,high,2,2,big,low,vgood
low,low,5more,2,big,low,vgood
low,low,5more,more,small,med,good
low,vhigh,5more,2,small,low,vgood
vhigh,vhigh,3,more,big,low,unacc
vhigh,vhigh,3,2,big,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,big,med,acc
low,low,4,more,small,med,good
vhigh,vhigh,3,2,small,low,unacc
med,low,5more,more,small,med,good
low,low,5more,more,small,high,good
high,low,4,4,small,med,good
low,low,4,2,small,low,good
low,low,4,4,med,med,good
high,high,4,4,big,high,vgood
low,high,3,2,big,low,unacc
high,high,4,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,5more,more,big,high,vgood
vhigh,vhigh,5more,more,big,low,unacc
med,vhigh,5more,2,small,low,good
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,high,3,2,big,low,vgood
low,low,2,2,small,low,good
high,high,3,4,med,med,acc
med,vhigh,5more,more,big,high,acc
vhigh,vhigh,5more,more,big,med,acc
vhigh,high,3,4,big,med,acc
vhigh,vhigh,5more,more,small,high,acc
low,high,4,2,big,low,vgood
high,high,3,4,med,med,good
vhigh,vhigh,3,more,big,med,acc
high,high,4,2,small,low,unacc
high,high,4,4,small,med,acc
high,high,4,4,big,med,acc
high,vhigh,2,2,small,low,unacc
low,vhigh,3,more,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,high,3,4,big,med,acc
low,low,5more,2,small,low,vgood
low,low,4,more,big,high,vgood
high,high,4,4,med,low,unacc
low,high,3,2,big,low,unacc
low,low,3,more,small,med,good
low,low,5more,2,small,low,good
med,vhigh,5more,more,small,high,acc
low,low,2,2,small,low,good
low,high,3,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,high,4,4,big,low,vgood
high,low,4,4,small,high,acc
high,high,3,4,big,med,acc
high,high,4,4,big,high,vgood
low,high,3,more,big,low,vgood
low,low,4,2,small,high,vgood
high,high,4,2,small,low,unacc
vhigh,vhigh,5more,more,big,low,unacc
high,low,2,2,small,low,good
vhigh,vhigh,5more,more,big,high,vgood
vhigh,high,3,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
high,low,4,2,big,high,vgood
high,high,4,2,big,low,vgood
low,low,3,4,med,med,good
low,low,5more,2,small,low,good
vhigh,vhigh,5more,more,small,low,unacc
low,med,5more,more,big,high,vgood
low,low,4,2,big,high,vgood
vhigh,vhigh,5more,more,small,med,acc
high,high,4,2,small,low,unacc
med,low,5more,more,small,med,good
low,low,3,2,big,low,good
high,high,4,4,big,high,acc
med,med,2,2,small,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,5more,more,big,med,good
med,low,4,4,big,high,vgood
low,high,3,2,big,low,vgood
low,low,4,more,big,high,vgood
high,high,3,2,small,med,unacc
med,vhigh,5more,more,big,high,vgood
med,med,5more,more,big,high,vgood
low,high,3,more,big,med,good
low,high,3,4,big,low,vgood
vhigh,high,3,2,big,low,vgood
low,med,5more,more,big,high,vgood
low,low,4,2,big,low,vgood
high,high,4,4,big,high,acc
med,med,5more,2,small,high,vgood
high,high,3,2,small,low,unacc
vhigh,vhigh,3,more,big,low,vgood
vhigh,med,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,low,3,2,small,med,good
low,low,4,more,big,high,vgood
high,low,4,2,small,med,good
high,low,2,2,small,low,good
high,high,3,4,med,med,acc
vhigh,vhigh,5more,2,big,low,unacc
low,low,4,4,small,med,good
vhigh,vhigh,5more,2,small,low,unacc
vhigh,high,3,more,big,med,acc
high,vhigh,2,2,small,low,unacc
high,low,2,2,small,high,unacc
med,low,2,4,small,high,acc
low,low,3,more,small,med,good
low,low,3,more,small,med,good
vhigh,vhigh,5more,more,small,med,good
high,high,4,4,small,high,acc
med,med,2,4,big,high,acc
med,med,5more,more,small,high,acc
high,low,4,4,small,med,acc
vhigh,vhigh,5more,2,small,low,unacc
med,med,5more,more,big,high,vgood
high,high,3,2,big,low,unacc
low,low,2,2,small,low,vgood
low,low,3,2,big,low,good
low,high,3,4,big,low,good
high,high,4,4,big,med,acc
high,low,2,2,small,low,unacc
high,high,4,2,small,low,unacc
high,high,4,2,small,low,unacc
low,med,5more,more,big,high,vgood
low,low,3,more,small,med,good
med,vhigh,5more,2,small,low,unacc
low,med,4,more,big,high,vgood
med,low,2,2,small,low,good
low,vhigh,3,2,small,low,unacc
med,med,5more,more,small,high,acc
low,vhigh,3,2,big,low,vgood
vhigh,vhigh,3,more,big,med,acc
high,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
med,med,5more,more,small,high,acc
low,low,2,2,small,low,good
low,low,3,2,med,low,good
high,high,2,2,small,low,unacc
high,high,2,2,small,low,unacc
vhigh,high,3,4,big,med,acc
low,low,3,4,med,med,good
high,high,3,2,big,low,vgood
vhigh,high,3,more,big,med,acc
high,high,2,2,small,high,vgood
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,vhigh,2,2,small,high,vgood
low,low,3,more,big,med,good
med,low,5more,2,small,med,good
med,vhigh,5more,more,small,high,acc
high,high,4,4,med,high,acc
low,low,4,2,med,med,good
low,vhigh,3,more,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,4,med,high,acc
med,low,4,4,med,high,vgood
high,low,4,4,med,med,good
med,vhigh,5more,2,small,low,vgood
high,vhigh,2,2,small,low,unacc
high,high,4,4,med,med,good
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,small,med,good
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,5more,more,big,high,vgood
med,med,5more,more,big,high,vgood
high,high,2,2,small,high,acc
high,high,4,4,small,med,acc
vhigh,vhigh,5more,more,big,high,vgood
low,high,4,2,big,low,vgood
high,low,4,4,big,med,good
med,med,5more,more,small,high,acc
vhigh,vhigh,5more,more,big,low,unacc
low,low,4,4,med,med,good
med,low,5more,2,small,high,good
low,med,5more,more,big,high,vgood
med,low,5more,more,small,med,acc
vhigh,high,5more,more,big,high,vgood
low,low,4,more,big,high,vgood
low,vhigh,3,2,big,low,vgood
high,low,4,4,med,med,good
vhigh,vhigh,5more,more,big,med,acc
low,low,3,2,big,low,vgood
high,high,4,2,med,low,unacc
low,med,5more,more,big,high,vgood
med,low,5more,more,big,med,good
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,good
low,low,4,more,big,high,vgood
low,low,3,more,med,med,good
low,low,4,2,big,high,vgood
med,low,5more,more,small,high,acc
vhigh,vhigh,5more,more,big,high,vgood
high,high,4,2,big,low,vgood
med,med,5more,more,big,high,vgood
med,low,2,2,small,high,good
