buying,maint,doors,persons,lug_boot,safety,class
vhigh,high,3,2,small,low,unacc
high,high,3,more,small,med,acc
high,med,3,more,med,high,acc
low,vhigh,5more,2,big,low,unacc
high,med,3,more,med,high,acc
low,vhigh,5more,2,big,low,unacc
low,low,5more,2,big,low,vgood
high,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
high,high,3,more,small,med,acc
high,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
high,med,3,more,small,med,acc
vhigh,high,3,2,small,low,unacc
high,high,3,more,small,med,acc
vhigh,high,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
high,high,3,2,small,low,acc
low,low,5more,2,big,low,vgood
low,low,5more,2,big,low,vgood
high,high,3,more,small,med,acc
low,low,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
low,low,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,2,small,low,unacc
high,high,3,more,small,med,acc
high,high,3,more,small,med,acc
low,low,5more,more,big,high,vgood
high,med,3,more,med,high,acc
low,vhigh,5more,2,big,low,vgood
high,high,3,more,small,med,acc
med,low,4,more,med,high,acc
high,med,3,more,med,high,acc
low,low,5more,2,big,low,vgood
high,high,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
med,low,4,more,big,high,vgood
high,high,3,2,small,low,unacc
high,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
high,med,3,more,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
low,low,5more,2,big,low,vgood
high,med,3,more,med,high,acc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,med,high,acc
vhigh,high,3,2,small,low,unacc
high,high,3,more,small,med,acc
low,vhigh,5more,2,big,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,vhigh,5more,2,big,low,vgood
high,med,3,more,med,high,acc
high,med,3,more,med,high,acc
low,vhigh,5more,2,big,low,vgood
high,med,3,more,med,high,acc
high,low,3,more,med,high,acc
low,low,5more,2,big,low,vgood
vhigh,high,3,2,small,low,unacc
low,low,5more,more,big,high,vgood
high,high,3,more,small,med,acc
high,high,3,2,small,low,acc
low,low,5more,2,big,low,vgood
low,low,5more,more,big,high,vgood
high,med,3,more,med,high,acc
high,high,3,more,small,med,acc
low,low,5more,2,big,low,vgood
med,low,4,more,med,high,acc
high,high,3,2,small,low,unacc
high,med,3,more,small,med,acc
low,low,5more,more,big,high,vgood
low,vhigh,5more,2,big,low,unacc
high,med,3,more,med,high,acc
low,low,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,med,3,more,med,high,acc
low,low,5more,more,big,high,vgood
high,med,3,more,small,high,acc
high,med,3,more,med,high,acc
high,high,3,2,small,low,unacc
high,high,3,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
low,low,5more,2,big,low,vgood
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
high,med,3,more,small,high,acc
low,low,5more,2,big,low,vgood
low,low,5more,more,big,high,vgood
high,high,3,more,small,med,acc
low,low,5more,more,big,high,vgood
vhigh,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,2,big,low,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,2,small,low,acc
high,high,3,2,small,low,unacc
high,high,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,2,big,low,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,med,high,vgood
low,vhigh,5more,2,big,low,unacc
high,high,3,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
high,med,3,more,med,high,acc
low,low,5more,more,big,high,vgood
vhigh,high,3,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
high,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
low,low,4,more,big,high,vgood
high,med,3,more,med,high,acc
vhigh,vhigh,3,2,small,low,unacc
high,med,3,more,med,high,acc
high,med,3,more,med,high,acc
vhigh,vhigh,3,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,more,small,med,acc
low,low,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,more,small,med,acc
low,vhigh,5more,2,big,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,more,small,med,acc
high,high,3,2,small,low,acc
low,low,5more,2,big,low,vgood
low,vhigh,5more,2,big,low,vgood
vhigh,vhigh,3,2,small,low,unacc
high,high,3,more,small,med,acc
low,vhigh,5more,2,small,low,unacc
high,med,3,more,med,high,acc
med,low,3,more,med,high,acc
low,vhigh,5more,2,big,low,unacc
high,low,3,more,med,high,acc
vhigh,high,3,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
high,high,3,2,small,low,unacc
high,low,3,more,med,high,acc
high,med,3,more,small,high,acc
high,med,3,more,med,high,acc
high,high,3,more,small,med,acc
high,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,2,small,low,unacc
low,low,5more,more,big,high,vgood
low,vhigh,5more,2,small,low,unacc
high,high,3,more,small,med,acc
high,high,3,more,small,med,acc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
high,high,3,more,small,med,acc
high,med,3,more,med,high,acc
high,high,3,2,small,med,acc
high,high,3,more,small,med,acc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,more,small,med,acc
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,2,small,low,acc
low,low,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,3,more,small,high,acc
low,low,5more,more,big,high,vgood
high,high,3,2,small,low,unacc
high,med,3,more,small,med,acc
low,low,5more,more,big,high,vgood
high,med,3,more,small,high,acc
high,high,3,2,small,low,unacc
med,low,4,more,med,high,vgood
high,high,3,more,small,med,acc
low,vhigh,5more,2,big,low,unacc
low,low,5more,more,big,high,vgood
low,low,5more,more,big,high,vgood
low,low,5more,2,big,low,vgood
med,low,4,more,med,high,vgood
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,more,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,more,small,med,acc
high,high,3,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
high,med,3,more,small,high,acc
high,med,3,more,small,high,acc
vhigh,high,3,2,small,low,unacc
high,med,3,more,small,high,acc
high,high,3,2,small,low,unacc
high,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,more,small,med,acc
low,low,5more,more,big,high,vgood
high,med,3,more,small,med,acc
vhigh,high,3,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,2,big,low,vgood
high,med,3,more,small,med,acc
low,vhigh,5more,2,big,low,vgood
low,low,5more,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,vhigh,5more,2,big,low,vgood
vhigh,high,3,2,small,low,unacc
low,low,5more,more,big,high,vgood
high,med,3,more,med,high,acc
med,low,4,more,big,high,vgood
low,low,5more,2,big,low,vgood
high,high,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,low,5more,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,2,big,low,vgood
low,low,5more,more,big,high,vgood
med,low,4,more,med,high,acc
med,low,4,more,med,high,acc
low,low,5more,more,big,high,vgood
vhigh,high,3,2,small,low,unacc
low,low,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
vhigh,high,3,2,small,low,unacc
high,high,3,more,small,med,acc
high,low,3,more,med,high,acc
low,vhigh,5more,2,big,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,2,small,low,unacc
med,low,4,more,med,high,acc
low,low,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
high,med,3,more,med,high,acc
low,low,5more,2,big,low,vgood
high,high,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
high,med,3,more,med,high,acc
vhigh,high,3,2,small,low,unacc
low,low,5more,more,big,high,vgood
low,low,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,more,big,high,vgood
high,high,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,more,big,high,vgood
high,med,3,more,med,high,acc
low,low,5more,2,big,low,vgood
high,med,3,more,med,high,acc
high,med,3,more,small,high,acc
high,high,3,more,small,med,acc
low,low,5more,2,big,low,vgood
low,vhigh,5more,2,small,low,unacc
high,med,3,more,med,high,acc
high,med,3,more,small,high,acc
low,vhigh,5more,2,big,low,unacc
high,med,3,more,small,high,acc
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,more,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,more,small,med,acc
low,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,more,small,med,acc
high,med,3,more,med,high,acc
high,high,3,more,small,med,acc
vhigh,high,3,2,small,low,unacc
high,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,more,small,med,acc
low,low,5more,2,big,low,vgood
low,low,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,med,3,more,med,high,acc
high,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,vhigh,5more,2,big,low,unacc
high,med,3,more,med,high,acc
vhigh,high,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,vhigh,5more,2,big,low,unacc
high,high,3,2,small,low,unacc
high,high,3,more,small,med,acc
high,high,3,more,small,med,acc
high,high,3,more,small,med,acc
vhigh,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
vhigh,high,3,2,small,low,unacc
high,high,3,more,small,med,acc
high,low,3,more,med,high,acc
high,med,3,more,med,high,acc
vhigh,high,3,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,high,3,2,small,low,unacc
high,med,3,more,small,med,acc
high,med,3,more,med,high,acc
high,med,3,more,med,high,acc
vhigh,high,3,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,more,big,high,vgood
low,vhigh,5more,2,big,low,unacc
low,vhigh,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,med,3,more,med,high,acc
vhigh,high,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,high,3,2,small,low,unacc
high,med,3,more,med,high,acc
low,low,5more,more,big,high,vgood
low,low,5more,2,big,low,vgood
med,low,3,more,med,high,acc
high,med,3,more,med,high,acc
low,vhigh,5more,2,small,low,unacc
vhigh,high,3,2,small,low,unacc
low,low,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
med,low,4,more,med,high,acc
low,low,4,more,big,high,vgood
