buying,maint,doors,persons,lug_boot,safety,class
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,med,acc
high,high,3,4,big,med,acc
low,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
med,high,3,4,big,high,acc
high,vhigh,3,2,small,low,unacc
high,high,3,4,small,med,acc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,2,2,small,low,unacc
low,low,2,2,small,low,unacc
high,high,3,4,big,med,acc
med,med,3,4,big,high,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,good
low,low,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,high,3,4,big,med,acc
med,high,3,4,big,high,acc
med,high,3,4,big,high,acc
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,low,2,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
low,low,2,2,big,low,good
high,high,3,4,big,med,acc
med,high,3,4,big,high,acc
low,low,2,2,big,low,good
low,med,5more,4,big,high,vgood
low,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
high,high,3,more,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
high,high,3,4,small,med,acc
med,high,3,4,big,high,acc
low,low,2,2,small,low,good
high,vhigh,3,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
low,low,2,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
low,med,5more,4,big,high,vgood
low,low,2,2,big,low,good
low,low,2,2,small,low,good
med,med,3,4,big,high,acc
high,high,3,4,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
med,med,3,4,big,high,acc
low,low,5more,4,big,high,vgood
low,low,5more,4,big,high,good
high,vhigh,3,2,small,med,acc
high,high,3,4,big,med,acc
med,high,3,4,big,med,acc
low,low,2,2,big,low,good
low,low,5more,4,big,high,vgood
low,med,5more,4,big,high,vgood
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,2,2,small,low,unacc
med,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
med,med,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
low,low,2,2,small,low,good
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
low,low,2,2,small,low,good
med,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,2,small,med,acc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
high,vhigh,3,2,small,low,unacc
high,high,3,4,small,med,acc
low,low,2,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,med,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
low,low,5more,4,big,high,vgood
low,low,5more,4,big,high,vgood
high,high,3,4,big,med,acc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,2,small,med,acc
high,high,3,4,big,med,acc
high,high,3,4,big,med,acc
high,high,3,2,small,med,acc
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
med,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
low,low,2,2,big,low,good
high,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,3,4,small,med,acc
low,low,2,2,big,low,good
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
high,high,3,2,small,med,acc
low,low,2,2,big,low,good
low,low,2,2,big,low,good
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
med,med,3,4,big,high,acc
high,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
med,high,3,4,big,high,acc
low,low,5more,4,big,high,vgood
low,low,2,2,big,low,good
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,med,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,med,acc
med,med,3,4,big,high,acc
low,low,5more,4,big,high,vgood
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
low,low,2,2,big,low,good
high,vhigh,3,2,small,low,unacc
low,low,5more,4,big,high,vgood
low,low,5more,4,big,high,vgood
low,low,2,2,small,low,unacc
med,med,3,4,big,high,acc
high,high,3,4,small,med,acc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,4,big,med,acc
low,low,5more,4,big,high,vgood
high,high,3,4,big,med,acc
low,low,2,2,big,low,good
low,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
low,low,2,2,small,low,unacc
med,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,med,unacc
low,low,2,2,big,low,good
low,low,2,2,big,low,good
low,low,2,2,big,low,good
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
high,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
high,high,3,2,small,med,acc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
low,low,5more,4,big,high,vgood
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,med,unacc
high,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
med,high,3,4,big,med,acc
high,high,3,2,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,high,3,4,med,med,acc
high,vhigh,3,2,small,low,unacc
high,high,3,4,big,med,acc
low,low,2,2,big,low,good
med,med,3,4,big,high,acc
high,high,3,4,big,med,acc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,med,acc
high,high,3,4,big,med,acc
med,high,3,4,big,high,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,high,3,more,small,med,acc
med,med,3,4,big,high,acc
high,high,3,2,small,med,acc
high,high,3,2,small,med,acc
high,high,3,4,big,med,acc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,2,small,med,acc
low,low,2,2,small,low,good
low,low,2,2,small,low,good
high,vhigh,3,2,small,low,unacc
low,low,2,2,big,low,good
med,med,3,4,big,high,acc
high,high,3,4,big,med,acc
med,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,good
high,high,3,4,big,med,acc
low,low,5more,4,big,high,vgood
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,high,3,4,big,med,acc
high,high,3,more,small,med,acc
high,vhigh,3,2,small,low,unacc
med,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
low,low,2,2,small,low,good
low,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
high,high,3,2,small,med,acc
high,vhigh,3,2,small,low,unacc
high,high,3,more,small,med,acc
high,high,3,4,big,med,acc
low,low,2,2,big,low,good
low,low,5more,4,big,high,vgood
low,low,2,2,big,low,good
high,vhigh,3,2,small,low,unacc
low,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
low,low,2,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
high,high,3,4,small,med,acc
low,low,2,2,big,low,good
high,high,3,2,small,med,acc
med,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,med,acc
low,low,2,2,big,low,good
high,high,3,4,small,med,acc
high,high,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,good
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
low,low,5more,4,big,high,vgood
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
low,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
med,med,3,4,big,high,acc
med,med,3,4,big,high,acc
low,low,5more,4,big,high,vgood
low,low,2,2,small,low,good
high,vhigh,3,2,small,low,unacc
low,low,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,high,3,4,small,med,acc
med,med,5more,4,big,high,vgood
med,high,3,4,big,med,acc
low,low,2,2,small,low,unacc
low,low,2,2,small,low,good
low,low,5more,4,big,high,vgood
high,vhigh,3,2,small,low,unacc
med,high,3,4,big,high,acc
low,low,2,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
high,vhigh,3,2,small,med,acc
low,low,5more,4,big,high,vgood
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,high,3,4,big,med,acc
med,high,3,4,big,high,acc
low,low,5more,4,big,high,vgood
high,high,3,4,big,med,acc
low,low,2,2,big,low,good
vhigh,vhigh,3,2,small,low,unacc
high,high,3,4,small,med,acc
med,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
low,low,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
high,high,3,4,small,med,acc
low,low,5more,4,big,high,vgood
high,high,3,4,big,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,med,acc
high,high,3,2,small,med,acc
low,low,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
low,low,2,2,big,low,good
low,low,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,unacc
low,low,2,2,small,low,good
low,low,2,2,big,low,good
low,low,2,2,small,low,good
med,med,3,4,big,high,acc
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,more,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
low,low,2,2,big,low,good
low,low,2,2,small,low,good
high,vhigh,3,2,small,med,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
low,low,2,2,small,low,unacc
med,high,3,4,big,med,acc
low,low,5more,4,big,high,vgood
low,low,2,2,small,low,good
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,med,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,4,big,high,vgood
med,med,3,4,big,high,acc
high,high,3,4,big,med,acc
low,low,2,2,small,low,good
low,low,2,2,big,low,good
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,good
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,high,3,more,small,med,acc
high,vhigh,3,2,small,low,unacc
med,med,5more,4,big,high,vgood
high,high,3,4,big,med,acc
low,low,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,2,small,med,acc
low,low,5more,4,big,high,vgood
med,med,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
med,med,3,4,big,high,acc
high,high,3,4,small,med,acc
low,low,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
