buying,maint,doors,persons,lug_boot,safety,class
low,low,3,2,big,low,vgood
vhigh,vhigh,3,2,big,low,unacc
high,high,2,2,small,low,unacc
low,med,4,more,big,high,vgood
low,low,2,more,small,low,good
vhigh,vhigh,3,2,med,med,acc
low,vhigh,2,2,small,low,unacc
low,low,4,more,small,low,vgood
high,vhigh,2,2,small,low,unacc
med,low,3,2,med,med,good
med,high,3,4,big,high,acc
low,low,3,2,small,low,good
high,high,2,more,small,low,vgood
high,high,2,more,small,low,acc
vhigh,vhigh,3,2,big,high,vgood
med,med,3,4,med,med,acc
low,high,2,more,small,low,vgood
med,low,5more,4,med,med,good
high,high,2,more,small,med,acc
high,vhigh,2,2,small,low,unacc
high,high,5more,4,med,high,acc
high,high,2,more,small,low,good
high,high,2,2,small,low,unacc
vhigh,vhigh,3,2,med,med,unacc
low,low,3,2,small,low,good
high,high,2,more,small,low,vgood
vhigh,vhigh,3,2,big,high,vgood
high,high,2,2,small,low,unacc
med,vhigh,2,4,med,med,good
high,high,2,more,small,low,unacc
vhigh,vhigh,3,2,big,med,acc
vhigh,vhigh,3,2,big,low,unacc
high,high,5more,more,med,high,acc
vhigh,vhigh,3,2,big,low,unacc
low,low,4,2,small,low,vgood
vhigh,high,3,2,big,high,vgood
high,high,2,more,small,low,unacc
med,high,3,4,big,high,vgood
low,low,2,more,small,low,good
low,low,3,2,big,low,good
low,low,3,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,2,more,small,low,unacc
high,high,5more,4,big,high,acc
low,low,2,more,small,low,good
vhigh,vhigh,4,2,big,low,vgood
high,high,5more,4,big,high,vgood
low,vhigh,3,2,big,low,vgood
low,low,5more,4,small,med,good
high,high,2,more,small,low,unacc
low,low,3,4,med,med,good
low,vhigh,4,2,small,low,vgood
high,high,5more,more,big,high,vgood
low,low,5more,more,small,low,vgood
low,med,4,more,big,high,vgood
med,high,3,4,big,high,vgood
low,low,5more,more,small,med,good
low,low,2,2,small,low,unacc
high,high,5more,more,small,high,acc
low,low,2,more,small,low,good
vhigh,low,3,2,big,low,vgood
high,high,2,2,small,low,vgood
low,med,4,more,big,high,vgood
low,low,3,4,med,med,good
high,high,2,2,small,low,unacc
high,high,5more,4,med,high,acc
high,high,2,more,small,high,acc
low,low,3,2,big,high,vgood
low,low,4,2,small,low,vgood
med,low,3,2,med,med,good
low,vhigh,2,2,small,low,unacc
med,low,3,4,med,med,good
high,high,2,more,small,low,unacc
vhigh,vhigh,4,2,small,low,vgood
vhigh,vhigh,3,2,small,low,unacc
high,high,2,more,small,low,unacc
low,low,3,2,big,low,good
med,high,3,4,med,med,acc
vhigh,low,3,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
vhigh,med,3,2,big,high,vgood
med,low,3,2,med,med,good
vhigh,vhigh,3,2,med,med,unacc
med,low,3,2,med,med,good
low,vhigh,2,2,small,low,unacc
low,low,3,2,big,low,good
vhigh,vhigh,3,2,med,med,unacc
low,high,2,more,small,low,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,big,high,vgood
vhigh,vhigh,2,2,med,med,acc
high,vhigh,2,2,small,low,unacc
high,high,2,4,med,med,acc
vhigh,high,3,2,big,high,vgood
low,low,4,more,big,high,vgood
low,low,5more,4,small,med,good
vhigh,vhigh,3,2,big,med,unacc
low,low,4,more,big,high,vgood
high,high,2,more,small,low,unacc
low,low,3,2,small,low,good
low,low,3,2,small,low,good
high,high,2,2,small,low,unacc
med,high,3,4,big,high,vgood
vhigh,low,3,2,med,med,good
med,med,3,4,big,high,vgood
low,low,4,more,big,high,vgood
vhigh,vhigh,3,2,big,high,vgood
vhigh,vhigh,3,2,med,med,unacc
high,high,5more,4,med,high,acc
med,high,5more,4,med,high,good
high,high,2,4,med,med,acc
vhigh,vhigh,3,2,big,high,vgood
low,low,2,more,small,low,good
vhigh,vhigh,3,2,big,low,unacc
high,high,2,more,small,med,good
vhigh,vhigh,4,2,big,low,vgood
high,high,2,more,small,med,acc
low,low,4,more,small,low,good
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,big,low,vgood
high,low,2,4,small,med,good
high,high,2,more,small,low,vgood
high,vhigh,2,2,small,low,unacc
high,high,2,more,big,high,acc
high,high,2,4,small,med,acc
high,high,2,more,small,low,unacc
low,low,3,4,med,med,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,2,4,med,med,acc
high,high,5more,more,med,high,acc
high,high,2,more,small,low,unacc
vhigh,vhigh,3,2,big,med,unacc
vhigh,vhigh,3,2,big,med,unacc
low,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,big,high,vgood
low,high,2,more,small,low,unacc
med,high,3,4,big,high,vgood
med,low,2,2,med,med,good
med,high,3,4,med,med,acc
high,high,5more,more,big,high,acc
vhigh,vhigh,3,2,med,med,unacc
med,high,3,4,big,med,acc
low,low,4,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,big,low,unacc
low,vhigh,4,2,small,low,vgood
high,high,2,more,small,low,unacc
low,low,3,2,big,high,vgood
high,high,2,4,small,med,acc
low,med,4,more,big,high,vgood
vhigh,vhigh,3,2,med,med,unacc
vhigh,vhigh,3,2,big,low,vgood
vhigh,high,3,2,big,high,vgood
med,high,3,4,big,high,acc
low,vhigh,4,2,big,low,vgood
med,high,5more,4,med,med,good
vhigh,vhigh,3,2,big,low,unacc
vhigh,low,3,2,big,low,vgood
vhigh,high,3,2,big,high,unacc
low,low,3,2,small,low,good
high,high,2,4,small,med,acc
low,low,4,2,small,low,vgood
high,high,2,more,small,low,unacc
high,high,2,more,small,low,good
high,high,2,4,small,med,good
low,low,3,4,med,med,good
high,high,5more,more,med,high,acc
low,low,3,2,big,low,vgood
low,low,2,more,small,low,good
high,high,5more,more,big,high,vgood
vhigh,vhigh,3,2,big,med,acc
high,vhigh,2,4,med,med,acc
med,low,3,2,med,med,good
low,low,5more,more,small,med,good
vhigh,vhigh,3,2,big,med,unacc
low,low,3,2,small,low,good
low,vhigh,2,more,small,low,unacc
med,low,3,4,big,med,good
high,vhigh,2,4,med,med,good
high,high,2,2,small,low,unacc
low,high,2,more,small,low,good
med,high,3,4,med,med,acc
med,high,3,4,big,high,acc
vhigh,vhigh,3,2,big,med,vgood
high,high,2,more,small,low,acc
high,high,2,more,small,low,unacc
low,low,3,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,high,2,4,med,med,acc
low,low,3,4,med,med,good
vhigh,high,3,2,big,high,acc
high,vhigh,2,2,small,low,unacc
high,high,2,more,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,vhigh,2,4,med,med,good
low,med,4,more,big,high,vgood
low,high,2,more,small,low,unacc
high,high,5more,4,big,high,acc
high,high,2,4,small,med,good
low,low,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
high,high,2,4,med,med,acc
vhigh,low,3,2,small,low,good
high,high,2,more,small,low,unacc
vhigh,vhigh,3,2,med,med,unacc
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,big,low,unacc
vhigh,vhigh,3,2,big,med,unacc
low,high,4,2,big,low,vgood
vhigh,med,3,2,big,high,vgood
low,high,2,more,small,low,vgood
high,high,5more,more,small,high,acc
vhigh,med,3,2,big,high,vgood
high,high,2,2,small,low,unacc
high,high,5more,more,small,high,vgood
vhigh,vhigh,3,2,med,med,unacc
high,high,2,more,small,low,acc
med,high,3,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
vhigh,med,3,2,big,high,vgood
low,med,4,more,big,high,vgood
med,low,3,4,med,med,good
med,high,5more,4,med,med,good
low,low,3,4,med,med,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,big,high,unacc
low,low,4,2,big,low,vgood
high,high,3,4,big,high,acc
vhigh,vhigh,3,2,big,med,unacc
high,high,2,more,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,2,more,small,low,unacc
vhigh,vhigh,3,2,med,med,unacc
high,high,5more,more,big,high,vgood
low,low,4,2,big,low,vgood
vhigh,vhigh,3,2,big,high,vgood
low,med,4,more,big,high,vgood
vhigh,vhigh,3,2,big,low,vgood
vhigh,vhigh,3,2,big,high,vgood
low,high,2,more,small,low,unacc
vhigh,vhigh,3,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
med,vhigh,3,2,med,med,good
vhigh,vhigh,3,2,big,med,unacc
high,high,2,more,small,low,unacc
high,high,2,more,small,low,unacc
low,vhigh,2,2,small,low,unacc
low,med,4,more,big,high,vgood
vhigh,vhigh,3,2,big,med,unacc
low,med,4,more,big,high,vgood
low,low,3,2,small,low,good
low,low,5more,more,small,med,good
vhigh,vhigh,3,2,med,med,good
low,med,4,more,big,high,vgood
low,low,3,4,med,med,good
high,vhigh,2,2,small,low,unacc
high,high,2,2,small,low,unacc
med,low,3,4,med,med,good
high,high,2,more,small,low,good
low,low,2,more,small,med,good
high,high,5more,4,med,high,acc
med,high,5more,4,med,med,acc
high,high,5more,more,big,high,acc
low,low,2,more,small,low,good
med,low,3,4,med,med,good
high,high,5more,more,big,high,vgood
low,vhigh,4,2,big,low,vgood
low,high,2,more,small,low,vgood
low,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,big,med,unacc
med,high,5more,4,med,high,acc
vhigh,vhigh,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
med,low,5more,4,med,med,good
med,high,3,4,big,high,acc
low,low,2,more,small,low,good
low,high,2,more,small,low,unacc
low,med,4,more,big,high,vgood
high,high,5more,4,big,high,acc
high,high,2,2,small,low,unacc
vhigh,vhigh,3,2,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,3,2,big,med,vgood
low,low,3,2,big,low,good
vhigh,vhigh,3,2,big,med,good
high,high,2,more,small,low,acc
high,high,5more,4,big,high,acc
low,low,3,4,med,med,good
vhigh,vhigh,3,2,big,low,vgood
vhigh,vhigh,2,2,med,med,good
vhigh,vhigh,2,2,small,low,unacc
med,low,3,4,med,med,good
med,high,3,4,big,high,acc
low,low,3,2,small,low,good
vhigh,high,3,2,big,high,vgood
vhigh,high,3,2,big,low,unacc
low,high,2,more,small,low,vgood
low,low,3,2,small,med,good
med,low,3,2,med,med,good
med,low,3,2,big,med,good
high,high,5more,more,big,high,acc
high,high,2,4,med,med,acc
vhigh,vhigh,3,2,big,high,unacc
high,high,5more,more,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,3,2,big,med,unacc
high,vhigh,2,2,small,low,unacc
low,low,2,more,small,low,good
vhigh,vhigh,3,2,med,med,unacc
high,high,2,more,small,low,unacc
low,vhigh,4,2,small,low,unacc
high,high,4,more,big,high,vgood
low,low,2,more,small,low,good
vhigh,vhigh,3,2,med,med,good
vhigh,vhigh,3,2,med,med,unacc
low,low,2,more,small,low,good
high,high,2,more,small,high,acc
high,high,5more,more,med,high,acc
low,low,2,more,small,low,vgood
med,low,5more,4,med,med,good
low,vhigh,4,2,small,low,vgood
high,high,5more,more,big,high,acc
vhigh,vhigh,3,2,small,low,unacc
vhigh,high,3,2,big,high,vgood
low,low,3,4,med,med,good
low,low,2,more,small,low,good
high,high,2,more,small,low,unacc
low,low,5more,more,small,med,good
vhigh,low,3,2,big,low,unacc
vhigh,vhigh,3,2,big,med,unacc
low,low,2,2,small,low,good
med,high,3,4,big,high,vgood
high,high,2,more,small,low,acc
low,low,4,more,big,high,vgood
high,high,5more,more,med,med,acc
low,low,2,more,small,low,good
high,high,2,more,small,low,unacc
med,low,3,4,med,med,good
vhigh,low,3,2,med,low,good
high,high,2,more,small,low,unacc
vhigh,vhigh,3,2,med,med,unacc
med,vhigh,3,2,med,med,good
vhigh,vhigh,3,2,med,med,unacc
vhigh,med,3,2,big,high,vgood
low,low,2,more,small,med,good
high,high,5more,4,big,high,acc
med,med,3,4,big,med,good
low,low,4,2,small,low,good
vhigh,vhigh,3,2,med,med,unacc
low,low,3,2,med,med,good
low,med,3,4,big,high,vgood
high,high,2,more,small,low,vgood
low,high,4,2,big,high,vgood
