buying,maint,doors,persons,lug_boot,safety,class
vhigh,vhigh,2,2,big,low,unacc
low,low,5more,2,small,low,good
high,med,4,2,med,high,vgood
high,vhigh,4,2,med,low,unacc
low,low,5more,4,small,med,good
high,vhigh,5more,2,small,low,unacc
high,vhigh,5more,2,small,low,unacc
med,high,3,4,big,med,acc
vhigh,vhigh,4,2,med,low,unacc
vhigh,high,2,4,big,med,acc
low,med,4,more,med,high,vgood
high,low,5more,2,small,low,unacc
vhigh,vhigh,2,4,small,med,acc
high,med,5more,more,small,high,acc
high,med,5more,2,med,high,unacc
high,vhigh,4,2,big,low,unacc
low,med,4,2,med,high,vgood
high,med,5more,more,small,high,acc
high,vhigh,5more,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,4,big,med,good
high,vhigh,2,2,small,low,unacc
low,vhigh,2,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,med,3,4,small,med,acc
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,3,4,small,med,acc
low,med,4,more,big,high,vgood
high,med,5more,2,med,high,vgood
low,low,2,2,big,low,good
high,med,5more,2,small,low,unacc
high,med,5more,2,med,low,unacc
high,vhigh,3,4,small,med,acc
vhigh,vhigh,2,2,big,low,unacc
low,med,4,4,big,high,vgood
vhigh,high,2,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
high,med,4,2,med,high,vgood
med,low,5more,more,small,med,good
high,low,5more,2,small,med,good
low,high,2,4,big,high,vgood
high,med,3,more,small,med,acc
vhigh,vhigh,2,2,small,low,good
low,low,3,4,small,med,good
low,low,5more,2,med,low,vgood
vhigh,high,2,4,big,med,good
low,med,4,2,med,high,vgood
med,med,5more,more,small,high,acc
low,high,2,4,big,low,good
high,low,5more,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,low,5more,2,small,low,unacc
high,med,5more,more,med,high,acc
vhigh,high,2,4,big,high,vgood
med,high,2,4,big,high,acc
low,med,4,2,med,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,low,4,2,med,low,vgood
high,vhigh,5more,2,small,low,unacc
med,med,4,4,big,high,vgood
vhigh,high,2,4,big,low,unacc
vhigh,high,2,4,small,med,acc
low,high,2,4,big,med,good
low,low,3,4,med,med,good
low,med,4,more,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,big,low,unacc
low,high,2,2,big,low,unacc
high,med,5more,more,small,high,acc
low,low,5more,2,med,low,vgood
low,med,4,4,big,high,vgood
low,med,4,4,big,high,vgood
low,low,3,4,small,med,good
low,vhigh,2,2,big,low,vgood
vhigh,high,2,4,big,high,acc
high,low,3,more,small,med,acc
low,med,4,4,big,high,vgood
high,low,5more,2,small,low,unacc
low,high,2,4,big,high,vgood
high,vhigh,4,2,small,low,unacc
high,med,3,more,small,med,acc
low,low,5more,4,small,med,good
low,low,5more,2,small,low,good
med,low,3,more,small,med,acc
vhigh,high,2,4,big,med,acc
vhigh,vhigh,2,2,big,low,unacc
vhigh,high,2,4,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
med,low,3,4,small,med,acc
low,vhigh,2,2,big,low,good
low,vhigh,2,2,big,low,unacc
high,med,3,4,big,high,acc
low,low,3,4,small,med,good
low,low,5more,2,small,low,good
high,vhigh,3,4,small,med,acc
med,low,3,more,small,med,good
vhigh,vhigh,2,2,big,low,unacc
med,low,5more,2,med,high,vgood
vhigh,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,big,low,good
low,high,2,4,big,med,acc
med,low,5more,2,small,low,good
high,low,5more,2,small,low,good
vhigh,vhigh,2,2,big,low,unacc
med,low,3,4,small,med,acc
med,med,3,more,med,high,acc
high,med,4,4,big,high,vgood
low,med,4,more,med,high,vgood
vhigh,high,2,4,big,med,acc
med,low,5more,more,small,med,good
high,vhigh,5more,2,small,low,unacc
low,low,5more,more,small,med,good
vhigh,vhigh,2,2,big,low,unacc
low,vhigh,2,2,big,low,unacc
vhigh,high,2,2,big,low,vgood
high,med,3,4,big,high,acc
high,vhigh,5more,more,small,med,acc
high,low,5more,2,small,low,good
vhigh,high,2,4,big,med,good
low,low,2,2,small,med,good
vhigh,high,2,4,big,low,unacc
high,med,3,more,med,high,acc
med,high,3,4,big,high,acc
vhigh,high,2,4,big,med,acc
high,med,4,2,big,high,vgood
high,low,5more,2,small,low,unacc
high,med,3,4,big,high,acc
vhigh,high,2,4,big,low,unacc
med,med,3,4,small,med,acc
low,low,2,2,small,med,good
vhigh,high,2,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,more,med,high,vgood
low,low,5more,2,med,low,vgood
low,med,5more,2,med,high,vgood
low,low,4,2,med,low,vgood
vhigh,vhigh,4,2,big,low,vgood
vhigh,high,2,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,med,5more,2,med,low,unacc
med,low,3,4,small,med,good
low,low,5more,more,small,med,good
vhigh,high,2,4,big,high,vgood
low,med,4,4,big,high,vgood
low,low,3,4,small,med,good
high,med,5more,more,small,high,acc
low,low,5more,more,small,med,good
high,vhigh,2,2,small,low,unacc
high,med,4,more,med,high,acc
med,low,3,4,small,med,good
low,high,2,2,big,low,good
vhigh,vhigh,5more,2,small,low,unacc
low,high,2,4,big,high,vgood
low,low,2,4,big,low,good
high,med,3,more,med,high,acc
high,med,5more,more,small,high,acc
med,low,3,4,small,med,good
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,4,2,small,low,unacc
high,med,5more,more,small,high,acc
high,med,4,more,big,high,acc
med,low,3,4,small,med,good
high,med,5more,more,small,high,acc
low,high,2,4,big,med,good
high,vhigh,5more,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
low,high,2,4,big,med,acc
vhigh,high,2,4,big,low,unacc
high,med,3,4,big,high,acc
med,low,3,4,small,med,good
high,med,5more,2,med,low,unacc
high,high,3,4,big,med,acc
low,low,5more,4,small,med,good
high,vhigh,5more,2,small,low,unacc
high,low,5more,2,small,med,good
vhigh,vhigh,2,4,big,med,unacc
vhigh,high,2,4,big,med,acc
high,vhigh,5more,2,med,low,unacc
low,low,5more,2,small,low,good
high,med,5more,2,med,high,vgood
low,low,5more,2,small,low,good
high,low,5more,2,small,med,good
med,high,3,4,big,med,acc
low,low,5more,4,small,med,good
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,5more,2,small,low,unacc
vhigh,vhigh,2,2,small,low,good
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,small,low,good
high,med,5more,more,small,med,acc
low,high,2,4,big,med,good
low,med,4,more,med,high,vgood
high,low,5more,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
low,low,3,4,small,med,good
vhigh,high,2,2,big,low,unacc
vhigh,vhigh,2,2,big,low,unacc
low,low,5more,2,small,low,good
high,med,5more,2,med,high,vgood
vhigh,vhigh,2,4,small,med,good
high,low,5more,2,small,low,good
low,low,5more,more,small,med,good
low,med,4,4,big,high,vgood
vhigh,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,big,low,unacc
vhigh,high,2,2,big,high,unacc
med,med,3,4,big,high,acc
med,med,3,more,small,med,acc
vhigh,vhigh,2,4,small,med,unacc
med,med,3,4,small,med,acc
high,high,2,4,big,high,acc
high,med,3,4,big,high,acc
low,med,4,4,big,high,vgood
vhigh,high,2,4,big,low,unacc
high,med,5more,2,small,low,unacc
high,med,5more,2,med,low,unacc
high,med,4,more,med,high,vgood
low,low,2,2,small,low,good
high,med,5more,more,med,high,acc
low,low,4,2,med,low,vgood
high,low,5more,2,med,low,vgood
high,med,4,more,big,high,vgood
high,vhigh,4,2,big,low,vgood
high,low,5more,2,small,low,unacc
high,vhigh,4,2,med,low,unacc
high,vhigh,5more,2,small,low,unacc
high,low,5more,more,small,med,acc
high,low,5more,2,small,med,good
high,low,5more,2,small,low,unacc
high,low,5more,2,small,low,unacc
low,low,5more,2,med,low,vgood
med,high,2,4,big,med,acc
low,med,4,4,big,high,vgood
low,high,2,4,big,low,unacc
high,vhigh,3,2,small,med,acc
high,med,5more,2,med,low,unacc
low,vhigh,2,2,big,low,unacc
low,low,5more,2,small,low,good
vhigh,vhigh,2,2,big,low,unacc
low,med,4,more,med,high,vgood
med,low,5more,2,small,low,good
vhigh,high,2,4,big,low,acc
high,med,4,2,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,good
high,med,5more,more,small,med,acc
low,vhigh,2,2,big,low,unacc
low,high,2,4,big,med,acc
high,med,5more,more,med,high,acc
high,low,5more,more,small,med,good
high,vhigh,4,2,med,low,unacc
low,low,5more,2,small,low,good
low,high,2,4,big,high,vgood
med,low,5more,2,med,low,vgood
high,vhigh,5more,2,small,low,unacc
vhigh,high,2,4,big,med,acc
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,5more,2,small,low,unacc
high,vhigh,5more,2,small,low,unacc
low,low,5more,2,med,low,good
low,high,2,4,big,low,good
vhigh,vhigh,2,2,big,low,unacc
high,med,5more,2,small,low,unacc
low,low,3,4,small,med,good
vhigh,vhigh,2,2,small,low,unacc
med,med,5more,more,med,high,acc
med,high,2,4,big,high,acc
low,low,2,2,small,low,good
vhigh,high,2,4,small,med,good
vhigh,vhigh,4,2,med,low,unacc
low,med,4,more,big,high,vgood
low,med,4,2,med,low,vgood
vhigh,vhigh,2,2,big,low,unacc
med,low,3,4,small,med,good
vhigh,vhigh,2,2,big,low,unacc
med,low,5more,more,small,med,good
low,vhigh,2,2,big,low,vgood
high,med,5more,2,med,high,vgood
high,med,5more,more,small,high,acc
med,high,3,4,big,med,good
vhigh,vhigh,4,2,big,low,unacc
low,high,2,4,big,low,good
high,low,5more,2,small,low,unacc
high,med,3,more,small,high,acc
low,high,2,4,big,low,good
vhigh,vhigh,2,2,big,low,unacc
low,low,5more,more,med,high,good
low,low,2,2,big,low,good
vhigh,high,2,2,big,low,unacc
high,med,5more,2,med,low,unacc
high,med,4,2,med,low,vgood
high,vhigh,2,2,small,low,unacc
high,high,2,4,big,high,acc
high,vhigh,5more,2,small,low,unacc
high,med,5more,more,med,high,acc
vhigh,high,2,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,high,2,4,big,med,acc
high,med,5more,2,small,low,unacc
low,low,2,4,big,low,good
low,low,2,2,big,low,good
low,vhigh,2,2,big,low,good
high,med,5more,more,med,high,acc
low,low,4,2,med,low,vgood
low,low,2,4,small,med,good
low,low,5more,4,small,med,good
vhigh,vhigh,2,2,small,low,unacc
low,high,2,4,big,med,good
vhigh,high,2,4,big,low,unacc
high,high,2,4,big,high,acc
vhigh,vhigh,2,2,big,low,unacc
vhigh,high,2,2,big,low,vgood
vhigh,high,2,4,big,med,acc
vhigh,high,2,4,big,med,acc
high,vhigh,4,2,med,low,unacc
high,med,5more,more,small,high,acc
high,low,5more,2,small,low,unacc
med,med,3,4,small,med,acc
high,vhigh,2,2,small,med,acc
high,med,3,4,small,med,acc
high,vhigh,4,2,med,low,vgood
low,med,4,more,med,high,vgood
high,vhigh,4,2,med,low,unacc
med,high,3,4,big,high,acc
med,high,2,4,big,med,acc
low,med,4,more,med,high,vgood
vhigh,high,2,2,big,low,vgood
high,low,5more,2,small,low,unacc
high,med,3,more,small,med,acc
vhigh,low,5more,2,small,med,good
high,vhigh,5more,2,small,low,unacc
med,high,3,4,big,med,good
low,high,2,4,big,med,good
high,high,3,4,small,med,acc
high,med,4,2,big,high,vgood
med,low,5more,2,small,low,good
vhigh,vhigh,2,2,small,med,good
high,med,4,more,med,high,acc
med,low,5more,more,small,med,good
vhigh,vhigh,2,2,big,low,unacc
high,med,5more,2,small,low,unacc
low,high,2,4,big,low,vgood
high,vhigh,5more,more,small,med,acc
high,vhigh,3,2,small,med,acc
low,low,2,2,big,low,good
vhigh,high,2,4,big,low,vgood
high,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,med,low,unacc
high,med,5more,2,med,high,vgood
high,med,5more,more,med,high,acc
med,low,3,more,small,med,good
vhigh,high,2,4,big,med,acc
low,high,2,4,big,med,good
low,vhigh,4,2,med,low,vgood
vhigh,high,2,4,big,med,acc
high,high,3,4,small,med,acc
high,med,5more,more,med,high,acc
high,vhigh,5more,2,small,low,unacc
low,high,2,4,big,low,vgood
high,vhigh,4,2,med,low,unacc
med,high,2,4,big,med,acc
high,med,5more,2,small,low,unacc
vhigh,high,2,4,small,med,good
high,vhigh,5more,2,small,med,acc
high,med,4,more,med,high,vgood
high,vhigh,2,2,small,low,unacc
low,high,2,4,big,low,good
vhigh,high,2,4,big,med,acc
med,med,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
low,high,2,2,big,low,vgood
low,low,5more,more,small,med,good
high,med,5more,more,med,high,acc
vhigh,high,2,4,big,low,unacc
high,vhigh,5more,2,small,low,unacc
vhigh,high,2,2,big,high,vgood
vhigh,vhigh,2,2,big,low,unacc
med,med,3,4,big,high,acc
low,high,2,2,big,low,vgood
high,med,3,4,big,high,acc
high,vhigh,3,more,small,med,acc
vhigh,high,2,4,big,low,unacc
high,vhigh,4,2,med,low,unacc
low,high,2,4,big,med,acc
vhigh,vhigh,2,2,big,low,unacc
low,vhigh,2,2,small,low,good
vhigh,vhigh,2,2,big,low,unacc
low,vhigh,4,2,med,low,vgood
vhigh,high,2,4,big,med,acc
low,low,5more,2,small,low,good
vhigh,vhigh,2,4,small,med,acc
high,vhigh,3,2,small,med,acc
low,low,5more,2,small,low,good
low,low,5more,4,med,med,good
med,high,3,4,big,med,good
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,5more,more,small,med,acc
vhigh,high,2,4,big,med,unacc
low,low,5more,more,med,med,good
high,med,5more,2,small,low,unacc
high,low,5more,more,small,med,good
high,med,3,more,big,high,acc
low,low,5more,4,small,med,good
high,med,5more,more,med,high,acc
vhigh,high,2,4,big,med,acc
vhigh,high,2,4,big,med,acc
high,vhigh,5more,2,small,low,unacc
high,vhigh,5more,2,small,low,unacc
high,vhigh,5more,2,small,low,unacc
low,low,3,4,small,med,good
low,vhigh,2,2,med,low,unacc
low,high,2,4,big,med,acc
low,low,2,2,big,low,vgood
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,5more,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
high,med,3,4,small,med,acc
vhigh,vhigh,2,4,small,med,acc
high,high,2,4,big,high,acc
vhigh,high,2,4,big,low,unacc
low,low,5more,2,small,med,good
high,low,3,more,small,med,acc
high,med,3,more,small,med,acc
low,vhigh,2,2,big,low,unacc
high,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,big,low,unacc
med,med,3,4,big,med,acc
low,med,4,4,big,high,vgood
low,high,2,4,big,low,good
high,vhigh,5more,2,small,low,unacc
vhigh,high,2,4,big,low,unacc
high,low,5more,more,small,med,acc
low,low,2,2,small,low,good
low,low,5more,2,med,low,vgood
low,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,4,4,big,high,vgood
high,vhigh,3,2,small,med,unacc
high,vhigh,5more,2,small,low,unacc
high,low,5more,2,small,low,good
high,vhigh,4,2,med,low,vgood
high,vhigh,5more,2,small,low,unacc
high,vhigh,5more,2,small,low,unacc
low,low,5more,2,med,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,high,2,4,big,low,unacc
low,vhigh,4,2,big,low,vgood
low,med,4,2,med,low,vgood
low,med,4,more,med,high,vgood
vhigh,high,2,4,big,med,acc
high,med,5more,more,med,high,vgood
high,vhigh,5more,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,high,2,4,big,med,acc
low,high,2,4,big,low,unacc
vhigh,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,small,med,unacc
low,low,5more,4,small,med,good
vhigh,high,2,4,big,low,unacc
vhigh,high,2,4,big,med,acc
low,low,5more,2,small,low,good
low,med,4,4,big,high,vgood
low,low,5more,4,small,med,good
low,low,5more,2,small,low,good
vhigh,vhigh,2,2,big,low,unacc
vhigh,high,2,4,big,low,unacc
low,low,5more,2,med,low,good
high,vhigh,5more,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,small,low,good
low,low,4,2,med,low,vgood
low,low,2,2,small,low,good
high,vhigh,5more,2,small,low,unacc
high,low,5more,2,small,low,unacc
high,med,5more,more,med,high,acc
high,med,5more,more,med,high,acc
high,med,4,2,med,low,vgood
high,med,4,4,big,high,vgood
low,high,2,4,big,low,vgood
low,high,2,4,big,med,acc
high,low,5more,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
low,vhigh,2,2,big,low,good
high,med,5more,more,small,high,acc
high,vhigh,5more,2,small,low,unacc
low,med,4,more,med,high,vgood
high,low,5more,2,small,low,unacc
low,med,4,more,med,high,vgood
med,low,5more,2,small,low,good
low,low,5more,4,small,med,good
low,low,3,4,small,med,good
low,med,4,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,low,5more,2,small,low,unacc
low,high,2,4,big,med,good
vhigh,high,2,4,big,high,acc
med,med,3,4,big,high,acc
low,low,5more,2,small,low,good
med,med,3,4,small,med,acc
high,high,2,4,big,med,acc
med,med,4,more,med,high,vgood
low,high,2,4,big,med,good
low,low,5more,2,small,low,good
low,low,2,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,med,acc
low,vhigh,2,2,big,low,good
high,vhigh,5more,2,small,low,unacc
high,med,3,more,small,med,acc
vhigh,vhigh,5more,2,small,low,unacc
low,low,3,2,small,med,good
high,low,5more,2,small,low,good
high,high,2,4,big,high,acc
high,vhigh,5more,2,small,low,unacc
vhigh,low,5more,2,small,low,unacc
med,low,5more,2,med,low,vgood
high,med,5more,more,med,high,acc
med,low,5more,2,med,low,good
low,high,2,4,big,low,good
high,med,5more,more,med,high,vgood
vhigh,vhigh,2,2,big,low,unacc
low,vhigh,2,2,big,low,good
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,5more,2,small,low,unacc
high,low,5more,2,small,low,good
high,med,5more,2,med,low,vgood
vhigh,high,2,4,big,med,acc
high,high,3,4,big,med,acc
high,high,3,4,big,high,acc
low,low,5more,2,small,low,good
vhigh,high,2,2,big,low,unacc
vhigh,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,5more,2,small,low,unacc
high,med,4,more,med,high,vgood
med,low,5more,2,small,low,good
high,vhigh,5more,2,small,low,unacc
vhigh,high,2,4,big,high,vgood
vhigh,high,2,4,big,high,vgood
low,high,2,4,big,high,vgood
high,med,5more,more,small,high,acc
low,low,5more,2,med,low,good
high,med,4,more,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
med,low,3,more,small,med,good
high,vhigh,3,4,small,med,acc
high,low,5more,2,small,low,good
high,low,5more,2,small,low,unacc
low,low,3,4,small,med,good
med,low,5more,2,small,low,good
high,vhigh,4,2,big,low,vgood
low,med,4,more,med,high,vgood
vhigh,vhigh,4,2,big,low,vgood
low,low,5more,2,small,low,good
high,med,5more,more,small,high,acc
low,high,2,4,big,med,acc
low,high,2,2,big,low,good
low,med,4,4,big,high,vgood
high,vhigh,4,2,med,low,unacc
low,high,2,4,big,high,vgood
low,high,3,4,big,med,good
low,low,2,2,small,low,good
high,med,5more,2,med,high,vgood
vhigh,high,2,4,big,med,unacc
low,low,2,4,big,med,good
low,vhigh,4,2,big,low,vgood
high,high,3,4,big,med,acc
low,low,5more,more,small,med,good
low,low,5more,2,small,low,good
low,med,4,4,big,high,vgood
med,med,3,4,big,high,acc
high,med,5more,more,med,high,acc
vhigh,vhigh,2,2,big,low,unacc
vhigh,high,2,4,big,high,vgood
high,med,4,more,big,high,vgood
med,med,3,4,big,high,vgood
