buying,maint,doors,persons,lug_boot,safety,class
med,low,3,2,med,low,good
high,low,5more,more,small,low,good
vhigh,vhigh,2,2,big,low,unacc
med,low,3,4,med,med,acc
med,med,3,more,med,high,vgood
high,med,4,more,big,high,vgood
low,med,4,4,med,high,vgood
vhigh,high,2,4,big,med,acc
high,med,5more,more,small,med,good
high,vhigh,5more,2,small,low,unacc
med,low,5more,4,med,med,good
vhigh,high,3,2,small,med,unacc
vhigh,low,2,4,med,low,good
vhigh,high,2,2,big,low,vgood
med,high,3,4,med,high,acc
high,vhigh,5more,more,small,med,acc
high,low,5more,more,small,low,good
med,high,3,4,med,med,acc
low,low,3,2,small,med,good
vhigh,vhigh,2,4,big,low,unacc
med,med,3,4,med,high,acc
high,med,2,4,big,high,acc
vhigh,high,3,4,big,med,acc
high,med,4,2,big,high,vgood
med,low,3,2,med,low,unacc
med,med,2,4,med,high,vgood
vhigh,vhigh,2,4,big,low,unacc
med,med,3,4,med,med,acc
low,high,3,2,small,med,good
vhigh,vhigh,2,4,big,low,unacc
vhigh,high,3,2,small,med,unacc
high,med,4,more,med,high,vgood
low,med,3,2,small,high,vgood
low,med,3,2,small,high,vgood
low,med,4,2,small,low,vgood
high,vhigh,4,more,big,low,vgood
vhigh,high,3,4,small,med,acc
low,high,3,2,small,med,unacc
high,med,3,2,small,high,unacc
low,med,5more,more,small,med,good
med,low,5more,more,med,med,good
med,high,3,4,med,high,vgood
low,med,4,4,big,high,vgood
low,vhigh,5more,more,small,med,good
high,med,5more,more,small,high,acc
low,low,5more,more,small,med,good
high,high,3,2,small,med,unacc
high,high,3,2,med,high,acc
low,low,3,more,small,med,good
low,high,2,2,big,low,good
high,vhigh,2,more,small,low,unacc
low,high,2,4,big,high,vgood
vhigh,low,2,4,med,low,good
high,med,3,more,small,high,acc
high,low,5more,more,med,high,acc
med,low,2,4,med,med,good
high,vhigh,4,more,big,low,unacc
high,high,3,2,small,low,unacc
high,low,5more,more,med,high,acc
high,med,4,more,med,high,acc
low,high,3,4,small,med,good
high,vhigh,5more,more,small,low,acc
low,high,2,4,small,med,good
high,vhigh,3,2,med,low,unacc
high,vhigh,5more,2,small,low,unacc
low,high,4,4,big,med,acc
vhigh,high,2,2,big,med,unacc
high,low,2,more,big,high,acc
med,low,3,4,med,med,good
med,med,3,2,med,high,unacc
high,high,2,4,big,med,acc
low,low,5more,4,small,med,good
high,vhigh,5more,2,small,low,unacc
med,low,5more,2,small,med,good
vhigh,vhigh,2,4,big,low,unacc
vhigh,high,3,4,small,med,acc
high,vhigh,5more,2,small,low,unacc
low,low,3,2,small,low,good
med,med,3,2,med,high,vgood
low,med,5more,2,small,low,good
high,low,5more,2,small,med,good
high,med,2,4,big,med,acc
low,low,5more,more,small,med,good
vhigh,high,2,2,big,low,unacc
high,high,3,2,med,med,unacc
vhigh,low,2,4,big,low,good
vhigh,vhigh,2,2,small,low,unacc
low,high,3,2,small,med,good
high,med,5more,more,small,high,acc
low,high,3,4,big,med,acc
low,med,4,more,med,high,vgood
high,low,5more,2,med,low,unacc
vhigh,vhigh,2,2,med,low,unacc
vhigh,low,2,4,med,low,good
med,high,3,2,med,med,unacc
vhigh,vhigh,2,2,big,low,unacc
med,low,2,4,med,low,good
high,med,5more,2,small,high,vgood
low,high,3,4,small,med,good
high,low,2,more,med,low,good
low,low,5more,more,small,med,good
low,med,4,more,big,high,vgood
vhigh,low,2,2,med,low,unacc
vhigh,vhigh,2,2,big,low,unacc
vhigh,low,2,4,med,low,unacc
med,low,2,4,med,high,acc
med,med,3,4,med,med,acc
vhigh,vhigh,2,4,med,med,unacc
med,high,3,4,med,med,acc
high,vhigh,4,more,big,high,acc
med,low,2,4,med,high,acc
med,low,2,4,med,high,vgood
vhigh,high,2,4,big,med,unacc
med,med,3,2,small,high,unacc
high,med,5more,2,small,high,unacc
high,med,4,more,med,high,vgood
low,high,3,2,small,med,good
high,med,5more,more,small,high,acc
med,low,2,2,med,low,vgood
low,med,5more,2,small,low,vgood
high,med,4,more,med,high,vgood
high,vhigh,4,2,big,low,vgood
high,low,5more,more,med,low,good
vhigh,vhigh,4,2,med,low,unacc
high,vhigh,5more,2,small,low,unacc
high,med,5more,more,small,med,acc
high,low,5more,more,small,low,good
med,low,3,2,small,low,unacc
high,low,5more,2,small,low,unacc
low,high,3,2,small,low,vgood
vhigh,low,2,4,big,med,acc
low,med,4,4,big,high,vgood
vhigh,vhigh,2,4,big,low,good
high,vhigh,5more,more,small,med,acc
high,low,5more,more,med,low,unacc
low,vhigh,2,2,big,low,unacc
low,low,3,2,med,low,good
vhigh,vhigh,2,2,big,low,unacc
low,med,4,more,med,high,vgood
med,low,3,2,med,low,good
vhigh,vhigh,2,more,big,low,acc
high,med,3,2,med,high,vgood
med,high,3,2,med,med,unacc
low,high,3,2,small,med,good
med,high,3,2,med,med,acc
low,high,2,2,big,low,vgood
low,high,2,4,big,med,acc
med,low,2,4,med,high,acc
high,low,5more,more,small,med,good
high,vhigh,3,2,med,low,unacc
low,high,3,2,small,med,good
low,high,4,more,big,high,vgood
med,low,5more,2,med,high,vgood
high,vhigh,5more,more,small,low,unacc
vhigh,vhigh,2,4,big,med,acc
vhigh,high,3,2,small,low,unacc
high,vhigh,5more,more,small,low,acc
vhigh,low,2,2,med,low,unacc
low,low,5more,more,small,low,good
low,high,3,2,big,med,unacc
vhigh,vhigh,2,more,big,low,unacc
high,low,5more,2,med,low,unacc
low,low,2,4,small,med,good
vhigh,high,3,2,small,med,unacc
med,med,3,more,small,high,acc
vhigh,low,2,4,big,high,acc
vhigh,low,2,more,med,low,good
med,high,3,4,med,med,good
vhigh,low,2,2,med,low,unacc
low,med,4,4,med,high,vgood
low,med,4,more,small,low,vgood
vhigh,vhigh,2,4,big,low,unacc
low,med,3,more,small,med,good
vhigh,vhigh,2,2,big,low,unacc
med,low,3,4,med,med,good
low,high,4,2,small,low,vgood
med,med,3,2,med,high,vgood
high,low,5more,more,small,high,acc
vhigh,low,2,4,big,med,good
vhigh,vhigh,4,2,big,low,unacc
low,low,2,4,big,low,good
high,med,5more,2,small,low,unacc
high,med,3,4,med,high,acc
low,high,2,2,big,low,good
vhigh,vhigh,2,2,med,low,unacc
low,low,5more,more,small,low,good
low,high,3,2,small,med,good
vhigh,low,2,4,med,low,unacc
high,vhigh,5more,more,small,low,unacc
high,vhigh,4,2,med,low,vgood
high,vhigh,5more,2,small,low,unacc
high,high,2,4,big,high,acc
high,high,3,2,small,high,unacc
high,low,5more,more,med,high,acc
vhigh,high,3,4,big,med,acc
vhigh,high,3,2,small,med,unacc
low,high,2,4,big,med,acc
high,vhigh,5more,more,small,low,unacc
low,high,3,2,small,med,good
low,high,3,2,small,low,good
vhigh,low,2,4,big,low,good
med,med,3,4,med,high,acc
med,low,2,2,med,low,vgood
vhigh,low,2,4,small,med,good
low,low,5more,4,small,med,good
vhigh,high,3,2,small,med,unacc
low,high,3,2,small,med,good
vhigh,vhigh,2,4,big,low,unacc
high,high,2,4,big,med,acc
vhigh,vhigh,2,more,big,low,unacc
vhigh,high,2,2,big,low,vgood
vhigh,high,2,4,big,med,acc
med,high,3,4,med,med,acc
high,vhigh,4,2,small,low,unacc
high,med,5more,more,small,high,acc
high,low,5more,2,med,low,unacc
med,low,2,4,med,med,acc
high,vhigh,4,more,small,low,acc
high,low,2,more,med,high,acc
med,low,2,2,med,low,vgood
low,med,4,more,big,high,vgood
high,vhigh,2,2,med,low,unacc
vhigh,low,2,4,big,high,acc
low,high,3,4,small,med,acc
low,med,4,more,small,high,vgood
vhigh,vhigh,2,more,big,low,vgood
high,low,5more,2,small,low,unacc
high,med,3,more,small,med,acc
med,high,3,2,small,med,unacc
high,vhigh,5more,2,small,low,unacc
low,vhigh,5more,more,small,med,good
low,high,2,4,big,med,acc
med,high,3,4,med,med,acc
med,high,3,2,med,high,vgood
med,low,5more,more,med,low,good
vhigh,low,2,2,small,low,good
high,med,4,more,big,high,acc
med,low,3,more,small,med,good
vhigh,high,3,2,med,med,unacc
high,vhigh,5more,more,small,low,unacc
low,high,2,4,big,low,vgood
high,high,3,2,small,med,acc
high,vhigh,2,more,big,low,acc
low,low,2,4,big,low,good
vhigh,high,2,4,big,low,vgood
high,high,3,2,small,med,unacc
high,vhigh,4,more,big,low,unacc
med,med,3,2,med,high,vgood
high,med,5more,more,med,high,acc
med,low,2,4,med,med,good
vhigh,high,2,4,big,med,acc
low,vhigh,2,4,big,low,good
low,vhigh,4,more,big,low,vgood
vhigh,high,2,4,big,med,acc
high,low,2,more,big,med,acc
high,med,5more,more,small,high,acc
low,high,3,2,small,med,unacc
low,high,4,2,big,high,vgood
high,high,3,2,small,low,unacc
med,high,2,4,med,high,acc
med,high,3,2,small,med,unacc
vhigh,low,2,4,big,med,good
high,vhigh,5more,more,small,low,acc
med,med,3,4,med,high,vgood
high,high,3,2,small,med,unacc
low,high,3,2,small,med,good
vhigh,high,2,4,big,med,acc
med,high,3,4,med,high,acc
vhigh,high,3,2,small,low,unacc
low,high,3,2,small,med,vgood
med,low,3,4,med,med,good
high,low,4,more,med,high,acc
low,high,3,2,small,med,unacc
high,vhigh,4,more,small,low,unacc
high,vhigh,4,more,big,low,vgood
low,high,3,2,small,low,unacc
med,high,3,4,med,high,acc
low,high,4,2,big,low,vgood
med,med,2,4,med,high,acc
high,vhigh,2,4,med,med,acc
vhigh,high,2,2,med,med,unacc
high,vhigh,4,more,med,low,unacc
low,high,3,4,big,med,acc
med,high,3,2,med,low,unacc
low,high,3,2,small,low,good
med,high,3,2,med,med,unacc
low,med,4,2,med,low,vgood
vhigh,high,2,4,big,med,acc
med,low,2,4,med,low,good
vhigh,vhigh,2,4,small,med,acc
high,vhigh,5more,more,small,med,acc
low,low,5more,2,small,low,good
low,low,5more,more,med,med,good
low,high,3,4,small,med,acc
vhigh,low,2,4,med,low,unacc
high,vhigh,5more,more,small,med,acc
vhigh,vhigh,2,4,big,low,unacc
low,low,5more,more,small,med,good
high,med,5more,more,small,low,unacc
high,low,5more,more,small,med,good
high,med,3,4,med,high,acc
low,low,3,4,med,med,good
high,med,5more,more,small,high,acc
vhigh,high,2,4,big,med,acc
vhigh,high,2,4,big,med,acc
high,med,5more,2,small,med,unacc
high,vhigh,5more,2,small,low,unacc
high,high,3,2,small,med,unacc
low,low,5more,4,small,med,good
low,high,5more,2,small,low,unacc
low,vhigh,4,more,big,med,acc
low,low,2,2,big,low,vgood
vhigh,vhigh,2,2,big,low,unacc
high,high,3,2,small,low,unacc
high,vhigh,4,more,small,low,unacc
high,vhigh,5more,more,small,med,acc
low,vhigh,5more,more,small,med,acc
high,vhigh,2,more,big,high,acc
vhigh,vhigh,2,4,big,low,unacc
med,low,3,2,med,med,good
med,low,3,4,med,med,acc
high,med,5more,more,small,med,acc
low,vhigh,4,2,big,low,unacc
high,vhigh,2,more,big,low,acc
vhigh,high,2,4,med,low,unacc
low,med,5more,more,small,med,acc
low,med,4,4,big,high,vgood
low,high,2,4,big,low,good
high,vhigh,5more,more,small,low,unacc
med,high,3,2,med,med,unacc
high,med,5more,more,small,med,acc
low,low,3,2,med,low,good
low,high,3,2,small,med,vgood
vhigh,low,2,4,med,low,good
high,vhigh,3,2,small,low,unacc
low,med,4,4,big,high,vgood
high,vhigh,5more,more,small,med,acc
high,med,3,2,small,med,unacc
med,high,3,2,med,med,unacc
low,high,3,2,small,med,vgood
high,vhigh,5more,2,small,low,unacc
high,vhigh,2,more,big,low,unacc
low,low,2,more,big,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,high,2,4,big,low,unacc
low,high,3,2,small,high,vgood
med,low,4,2,med,high,vgood
low,med,4,more,big,high,vgood
med,high,3,4,big,med,acc
med,med,3,2,small,high,vgood
high,vhigh,5more,2,small,low,unacc
low,low,5more,2,med,low,vgood
med,high,2,4,big,med,acc
low,high,2,4,big,low,good
vhigh,vhigh,2,4,big,low,unacc
low,high,3,2,small,med,unacc
med,low,5more,4,med,med,good
vhigh,high,2,4,big,low,unacc
vhigh,vhigh,2,4,big,med,acc
low,low,5more,more,small,low,good
low,med,4,4,big,high,vgood
low,low,5more,more,small,med,good
low,low,5more,2,small,low,good
med,high,3,2,med,high,vgood
vhigh,high,2,4,big,low,unacc
vhigh,low,2,more,med,low,good
med,high,3,2,med,med,unacc
vhigh,vhigh,2,2,small,low,unacc
low,high,5more,2,small,med,good
low,vhigh,4,more,big,low,vgood
low,high,3,2,small,med,good
high,vhigh,5more,more,small,low,unacc
high,med,3,2,small,med,unacc
high,med,5more,more,big,high,acc
high,low,5more,more,small,high,acc
high,med,4,2,med,low,vgood
high,med,4,more,big,high,vgood
low,high,2,4,big,med,vgood
low,high,3,4,small,med,acc
low,high,3,2,small,low,unacc
high,vhigh,5more,2,small,low,unacc
low,high,2,2,small,med,good
high,med,5more,more,small,high,acc
high,vhigh,5more,2,small,low,unacc
med,med,4,more,med,high,vgood
med,low,3,2,med,low,unacc
med,med,4,more,med,high,vgood
med,low,5more,2,med,low,good
low,low,5more,more,small,med,good
low,low,2,4,med,med,good
low,med,4,more,med,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,low,5more,2,med,low,unacc
low,high,3,4,small,med,good
med,high,2,4,med,high,acc
med,med,3,4,med,high,acc
low,low,5more,2,med,low,good
med,med,3,4,small,med,acc
vhigh,high,2,4,med,med,acc
low,med,4,more,big,high,vgood
vhigh,low,2,4,med,med,good
low,low,5more,more,small,low,good
low,high,3,2,small,low,unacc
low,high,3,2,small,med,unacc
low,high,3,4,big,med,acc
low,high,2,2,big,low,good
low,high,3,2,small,med,unacc
high,med,3,more,small,med,acc
low,high,3,2,small,low,unacc
low,vhigh,5more,more,small,med,good
high,low,5more,more,small,low,good
high,high,3,4,big,high,acc
high,vhigh,5more,2,small,low,unacc
med,low,3,2,med,low,unacc
low,med,5more,2,small,high,vgood
high,med,3,more,small,high,acc
med,low,3,2,med,high,good
low,high,2,2,big,low,vgood
high,med,5more,more,med,high,vgood
vhigh,vhigh,2,4,big,low,unacc
low,vhigh,4,more,small,low,good
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,3,2,med,low,unacc
med,low,5more,2,med,low,good
med,low,3,2,med,low,vgood
vhigh,low,2,4,big,med,good
high,high,3,4,small,med,acc
high,vhigh,4,more,big,high,acc
med,low,3,2,med,low,good
vhigh,low,2,4,med,low,unacc
vhigh,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,med,low,unacc
high,vhigh,5more,more,small,low,unacc
high,med,4,more,med,high,vgood
med,high,3,2,med,med,unacc
high,low,5more,2,small,low,unacc
vhigh,vhigh,2,4,big,low,vgood
high,vhigh,2,more,big,low,acc
vhigh,high,2,4,big,high,vgood
high,vhigh,5more,more,small,low,acc
low,med,5more,2,small,low,good
high,med,4,more,big,high,vgood
vhigh,low,2,more,med,low,unacc
med,low,3,4,small,med,good
high,high,3,4,small,med,acc
high,low,5more,more,med,low,good
high,low,5more,2,med,low,unacc
low,low,2,4,big,med,good
high,low,5more,more,med,low,good
med,high,3,2,med,high,vgood
med,med,4,more,med,high,vgood
med,high,3,2,med,low,vgood
low,low,5more,2,med,low,good
high,low,5more,more,small,low,good
low,vhigh,2,4,big,med,good
low,high,3,2,small,med,unacc
low,high,4,4,big,high,vgood
high,vhigh,4,more,big,low,unacc
low,high,4,4,big,high,vgood
low,high,3,4,small,med,good
low,high,3,2,small,med,good
high,vhigh,5more,more,med,low,vgood
vhigh,vhigh,2,4,big,med,unacc
low,low,2,4,big,med,good
low,med,4,2,small,low,vgood
high,vhigh,4,more,big,med,acc
low,low,5more,more,small,med,good
low,med,3,2,small,med,good
med,med,4,4,med,high,vgood
med,med,3,4,med,high,acc
high,low,5more,more,small,high,acc
vhigh,high,2,2,med,low,unacc
high,vhigh,4,more,big,high,vgood
med,high,3,2,med,high,vgood
low,med,4,4,big,high,vgood
