buying,maint,doors,persons,lug_boot,safety,class
low,high,2,more,med,low,unacc
high,high,3,2,small,high,acc
high,med,2,more,small,med,acc
low,vhigh,5more,2,big,med,good
high,med,3,more,med,high,acc
med,low,3,2,big,high,vgood
low,vhigh,5more,2,med,low,good
high,med,3,more,med,high,acc
low,vhigh,5more,2,small,low,unacc
med,low,4,2,big,med,good
high,low,3,2,small,med,acc
high,med,3,more,med,high,acc
vhigh,high,5more,2,small,low,unacc
high,med,3,more,med,high,acc
vhigh,high,2,2,med,low,unacc
high,high,3,more,med,high,acc
vhigh,high,3,2,med,low,unacc
vhigh,high,5more,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,med,acc
low,low,5more,2,big,high,vgood
med,low,3,2,big,high,vgood
med,low,3,2,small,med,good
low,low,5more,more,med,high,vgood
vhigh,low,3,2,small,low,unacc
med,low,3,2,big,high,vgood
low,high,5more,2,med,low,vgood
low,low,5more,more,med,high,vgood
low,high,5more,more,med,low,unacc
high,low,3,2,small,low,unacc
low,low,5more,2,big,med,good
high,high,2,more,med,low,unacc
high,low,3,2,small,med,acc
high,vhigh,2,4,small,med,good
low,low,5more,more,med,high,vgood
high,med,3,more,med,high,acc
med,low,3,2,big,high,vgood
high,high,3,more,med,low,acc
low,med,2,4,med,med,good
high,med,3,more,med,high,acc
low,high,2,4,med,low,good
high,vhigh,3,2,small,med,unacc
vhigh,vhigh,3,2,small,low,unacc
high,med,2,4,small,med,good
vhigh,low,3,2,big,high,vgood
low,low,2,4,big,med,good
high,vhigh,2,4,small,low,unacc
high,low,3,more,med,high,acc
med,low,3,2,big,med,good
vhigh,high,3,more,med,high,vgood
low,vhigh,2,4,med,med,good
low,low,5more,2,big,med,good
med,low,3,2,big,high,vgood
high,med,2,more,med,med,acc
vhigh,vhigh,3,2,small,low,unacc
low,med,2,more,med,high,vgood
vhigh,high,3,2,small,low,unacc
high,high,3,2,small,high,acc
low,high,5more,4,med,low,vgood
low,high,5more,2,med,low,unacc
low,low,5more,2,big,low,good
low,low,5more,2,big,low,good
high,med,3,more,med,high,acc
high,low,3,more,med,high,acc
med,low,3,2,big,high,vgood
high,low,3,more,med,high,acc
med,low,3,more,big,high,acc
low,low,4,2,big,med,good
vhigh,high,2,more,med,low,unacc
low,low,4,more,big,high,vgood
high,vhigh,2,4,small,med,acc
high,vhigh,2,4,small,med,acc
med,low,3,2,big,med,good
low,low,5more,more,med,high,vgood
med,low,2,more,big,med,good
high,high,3,more,med,low,acc
med,low,3,2,big,high,vgood
med,low,3,more,big,high,vgood
high,high,2,2,small,low,unacc
high,low,3,4,small,med,acc
low,low,5more,4,big,med,good
vhigh,high,3,2,med,high,vgood
high,med,2,more,med,med,acc
low,low,5more,2,big,low,good
vhigh,low,3,2,small,low,unacc
low,low,5more,more,med,high,vgood
vhigh,high,3,2,small,low,unacc
high,low,3,more,small,high,acc
low,low,5more,4,big,med,good
high,high,3,more,med,high,acc
high,med,2,4,med,med,good
vhigh,high,2,2,small,low,unacc
high,vhigh,3,2,small,med,unacc
low,high,5more,2,med,low,unacc
low,low,4,2,big,high,vgood
low,vhigh,5more,2,small,low,unacc
med,low,3,2,big,high,unacc
vhigh,vhigh,3,2,small,low,unacc
low,high,2,more,med,low,unacc
vhigh,vhigh,3,2,small,low,unacc
low,high,5more,2,med,low,unacc
high,med,2,more,med,med,acc
med,low,3,2,big,high,vgood
low,low,5more,4,big,med,good
med,low,3,2,small,med,good
low,low,5more,4,big,med,good
high,vhigh,3,2,small,med,unacc
med,low,4,2,big,med,good
low,low,5more,2,big,low,good
vhigh,high,2,more,med,low,unacc
vhigh,low,3,2,big,high,vgood
high,vhigh,2,4,small,med,acc
high,low,3,2,small,high,unacc
vhigh,high,3,2,med,low,unacc
vhigh,high,5more,2,med,low,unacc
vhigh,high,2,2,med,low,unacc
vhigh,low,3,2,big,high,vgood
vhigh,low,3,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,high,5more,2,med,low,vgood
vhigh,high,2,2,med,low,unacc
low,med,2,4,big,med,good
med,low,3,2,big,low,vgood
vhigh,high,3,2,med,low,unacc
low,vhigh,5more,2,small,low,unacc
low,high,5more,more,med,low,vgood
high,med,3,more,med,high,acc
low,high,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
med,low,3,2,big,med,unacc
high,med,3,more,med,high,vgood
vhigh,high,3,2,small,low,unacc
low,med,2,4,med,med,good
high,med,2,more,med,high,acc
med,low,3,2,small,med,unacc
high,med,3,more,med,high,acc
low,med,2,4,med,med,good
vhigh,vhigh,3,2,small,low,unacc
vhigh,high,2,4,med,low,unacc
low,high,5more,2,med,low,good
high,high,2,4,med,med,acc
low,low,5more,2,big,low,good
vhigh,vhigh,5more,2,small,low,unacc
high,low,3,2,small,med,good
low,high,5more,2,med,low,unacc
med,low,3,2,big,high,vgood
high,high,3,more,med,high,acc
high,vhigh,2,4,small,med,acc
low,high,2,4,med,low,good
low,high,5more,4,med,low,vgood
vhigh,high,3,2,small,low,unacc
high,high,2,4,med,low,acc
vhigh,low,3,2,big,low,unacc
med,low,3,4,big,med,good
high,high,2,more,med,high,vgood
low,vhigh,5more,2,big,low,unacc
med,low,3,4,big,med,good
med,low,3,2,big,high,vgood
vhigh,low,3,2,small,high,unacc
med,low,3,2,big,high,vgood
high,med,2,more,med,high,vgood
high,high,2,more,med,high,acc
med,low,3,4,big,med,good
high,vhigh,2,4,small,med,acc
high,med,3,more,med,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,high,3,2,small,low,unacc
med,low,3,2,big,med,unacc
vhigh,high,2,more,med,low,unacc
low,low,4,4,big,med,good
vhigh,low,3,2,big,low,vgood
high,vhigh,3,4,small,med,acc
vhigh,high,2,more,med,high,vgood
low,high,5more,2,med,low,unacc
med,low,3,2,big,med,good
low,vhigh,5more,2,small,low,good
high,high,3,2,med,high,vgood
high,med,3,more,med,high,acc
high,high,2,4,med,low,acc
high,high,3,more,med,high,acc
vhigh,low,3,2,small,low,unacc
med,low,3,2,big,high,unacc
vhigh,high,3,2,small,high,vgood
low,low,5more,2,big,low,vgood
high,vhigh,2,4,small,med,acc
med,low,3,2,small,med,good
high,vhigh,2,4,small,med,acc
low,low,5more,4,big,med,good
vhigh,low,3,2,small,low,unacc
vhigh,high,2,more,med,low,unacc
vhigh,high,3,2,small,low,unacc
high,high,2,more,med,high,acc
low,low,4,4,big,med,good
high,vhigh,2,2,small,med,unacc
high,med,2,4,small,med,good
low,low,5more,4,big,med,good
high,med,3,more,small,high,acc
high,low,3,2,small,med,unacc
med,low,4,more,med,high,vgood
high,high,2,4,med,med,good
low,low,5more,2,big,low,good
low,low,5more,more,med,high,vgood
low,low,5more,4,big,med,good
low,low,5more,2,big,low,vgood
low,low,2,4,big,med,good
med,low,3,2,big,med,good
low,low,4,2,big,high,vgood
high,high,3,2,small,high,acc
vhigh,vhigh,3,2,small,low,unacc
vhigh,low,3,2,big,high,vgood
high,vhigh,2,4,small,med,acc
vhigh,high,3,2,small,low,unacc
vhigh,high,2,2,small,low,unacc
high,med,2,more,small,med,acc
high,low,3,more,small,med,acc
vhigh,high,2,2,small,low,unacc
high,med,2,more,med,med,acc
high,vhigh,2,4,small,med,good
vhigh,high,3,more,med,low,unacc
low,vhigh,5more,2,med,low,good
high,high,2,more,med,low,acc
low,low,5more,more,med,high,vgood
high,med,2,more,small,med,acc
vhigh,high,2,4,med,low,unacc
vhigh,high,2,more,med,low,unacc
low,vhigh,5more,2,med,low,good
low,low,5more,2,big,med,good
high,high,2,more,med,med,acc
low,high,5more,2,med,low,vgood
low,low,5more,more,big,high,vgood
vhigh,high,3,2,med,low,unacc
low,high,2,more,med,low,unacc
med,low,3,2,big,low,unacc
high,low,3,2,small,low,unacc
low,high,5more,more,med,low,unacc
low,high,5more,4,med,low,good
vhigh,vhigh,3,2,small,low,unacc
med,low,4,2,big,med,good
vhigh,high,5more,2,med,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,3,2,big,high,unacc
low,high,5more,4,med,low,good
vhigh,high,2,2,med,low,unacc
low,low,5more,more,med,high,vgood
high,low,3,more,small,med,acc
low,med,2,more,med,high,vgood
low,low,4,2,big,high,vgood
high,vhigh,3,2,small,med,unacc
med,low,3,2,big,med,good
low,low,5more,4,big,med,good
vhigh,vhigh,2,2,small,low,unacc
med,low,3,2,big,high,vgood
low,vhigh,5more,2,med,low,good
low,low,5more,more,med,high,vgood
med,low,4,4,big,med,good
low,med,2,4,med,med,good
low,low,5more,4,big,med,good
high,vhigh,3,2,small,low,unacc
low,low,5more,more,med,high,vgood
low,vhigh,5more,2,med,low,unacc
med,low,4,2,big,med,good
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,2,4,small,low,good
low,high,5more,2,med,low,vgood
high,vhigh,3,2,small,low,unacc
high,high,3,more,med,high,acc
high,med,2,more,med,high,vgood
low,vhigh,5more,2,big,low,good
low,high,5more,4,med,low,good
high,low,3,2,small,med,unacc
med,low,3,more,big,high,vgood
low,high,5more,4,med,low,good
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,unacc
high,med,3,more,med,high,acc
med,low,3,2,big,high,vgood
high,low,3,2,small,med,unacc
med,low,3,2,big,high,vgood
vhigh,high,3,2,small,low,unacc
vhigh,high,2,more,med,low,unacc
high,low,3,more,small,high,acc
vhigh,high,2,2,small,low,unacc
low,low,4,more,big,high,vgood
low,low,4,more,big,high,vgood
med,low,3,2,big,med,unacc
med,low,3,2,big,low,unacc
low,vhigh,5more,2,med,low,good
low,low,5more,4,big,med,good
med,low,3,2,small,med,unacc
vhigh,high,5more,2,med,low,unacc
low,low,4,more,big,high,vgood
med,low,2,4,small,med,good
low,vhigh,5more,4,med,low,good
high,med,2,more,med,high,vgood
high,med,3,more,small,high,acc
high,vhigh,2,4,small,med,acc
low,low,5more,2,big,low,good
med,low,4,2,big,med,good
high,low,3,more,small,med,acc
high,med,3,more,med,high,acc
low,vhigh,2,4,small,med,good
high,med,3,more,med,high,acc
med,low,3,2,big,low,unacc
high,high,3,2,med,high,acc
vhigh,high,3,2,small,low,unacc
vhigh,low,3,2,small,low,unacc
vhigh,low,3,2,big,low,unacc
med,low,3,2,big,low,unacc
med,low,4,2,big,high,vgood
high,vhigh,2,4,small,med,good
low,high,5more,2,med,low,unacc
med,low,3,2,big,high,vgood
med,low,3,2,big,med,unacc
high,vhigh,3,4,small,med,acc
high,med,3,more,med,high,acc
high,high,2,more,small,med,acc
vhigh,high,2,more,med,low,unacc
high,med,2,4,small,med,good
vhigh,high,5more,2,small,low,unacc
high,high,3,more,med,high,acc
low,high,5more,4,med,low,vgood
low,low,5more,more,med,high,vgood
med,low,3,2,big,med,good
med,low,3,2,big,med,good
low,high,5more,2,med,low,unacc
high,low,3,4,small,med,acc
med,low,3,4,big,med,good
vhigh,vhigh,5more,2,small,low,unacc
low,high,5more,more,med,low,vgood
vhigh,high,2,2,med,low,unacc
high,high,2,2,small,low,unacc
low,vhigh,5more,2,med,low,good
med,low,3,2,big,low,unacc
high,med,3,more,med,high,acc
vhigh,high,3,2,small,high,unacc
vhigh,high,2,2,med,low,unacc
low,high,5more,4,med,low,vgood
med,low,3,2,big,med,good
high,vhigh,3,2,small,low,unacc
vhigh,high,3,more,med,high,vgood
high,low,3,2,small,high,vgood
high,vhigh,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
low,low,5more,2,big,med,good
low,high,2,4,med,low,unacc
high,high,3,more,small,high,acc
med,low,4,4,big,med,good
high,med,3,more,med,high,acc
vhigh,high,2,2,med,low,unacc
med,low,3,2,small,med,good
high,low,3,2,small,med,unacc
high,med,3,more,med,high,acc
high,high,2,more,med,high,vgood
high,med,2,more,med,med,good
vhigh,high,2,more,med,low,unacc
med,low,4,2,big,med,good
low,vhigh,5more,2,big,low,vgood
low,low,4,more,big,high,vgood
low,vhigh,5more,2,med,low,good
low,low,5more,2,big,low,good
med,low,3,2,small,med,good
high,low,3,more,med,high,acc
med,low,3,2,small,med,good
low,low,5more,2,big,low,good
high,vhigh,2,2,small,med,unacc
high,low,3,4,small,med,acc
low,low,5more,4,big,med,good
low,low,5more,2,big,low,vgood
low,med,2,more,med,med,good
med,low,3,4,big,med,good
low,vhigh,5more,2,small,low,unacc
high,low,3,2,small,med,unacc
low,low,5more,4,big,med,good
med,low,3,2,big,med,good
low,low,5more,2,big,low,vgood
low,high,2,more,med,high,vgood
low,high,5more,more,med,high,vgood
