buying,maint,doors,persons,lug_boot,safety,class
high,med,3,more,small,high,acc
vhigh,high,2,2,med,low,unacc
high,vhigh,4,4,small,med,acc
low,med,4,4,med,med,acc
low,high,4,2,med,low,unacc
low,vhigh,4,4,med,low,unacc
low,med,4,4,med,low,unacc
vhigh,high,3,2,med,low,unacc
high,vhigh,4,2,small,med,acc
high,vhigh,4,2,small,low,unacc
med,med,4,4,small,high,acc
high,high,3,2,small,low,unacc
med,med,5more,more,big,high,vgood
high,vhigh,2,2,small,med,unacc
high,low,2,2,big,high,vgood
med,low,5more,4,big,high,acc
high,high,3,2,small,low,unacc
high,vhigh,3,4,small,med,acc
med,med,3,4,med,high,acc
med,med,3,more,small,high,acc
high,vhigh,4,2,small,med,unacc
high,high,3,4,big,high,acc
low,high,5more,4,med,high,acc
vhigh,low,2,2,big,low,unacc
vhigh,high,5more,4,med,med,acc
vhigh,low,2,2,big,med,good
low,low,4,2,small,med,good
vhigh,high,4,2,med,low,unacc
high,low,2,2,small,med,unacc
low,low,2,2,small,med,good
med,low,2,2,big,high,vgood
high,high,3,4,big,high,acc
high,low,5more,2,small,med,good
vhigh,low,5more,4,med,med,good
low,high,2,2,big,low,vgood
vhigh,vhigh,4,2,med,low,unacc
high,med,3,more,big,high,vgood
high,low,2,2,big,low,unacc
med,med,4,more,small,med,good
low,med,4,more,small,med,acc
high,high,3,4,big,high,vgood
low,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
low,low,2,2,med,low,good
low,med,4,4,med,low,unacc
high,vhigh,2,2,small,med,good
low,low,2,2,big,low,good
med,vhigh,4,more,small,high,acc
low,high,5more,4,med,low,good
low,med,4,4,med,low,unacc
med,low,5more,more,small,med,good
vhigh,high,2,2,med,low,vgood
med,low,2,2,small,high,good
high,low,5more,4,med,med,acc
med,low,2,2,big,high,vgood
high,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,med,unacc
low,vhigh,4,4,med,low,unacc
low,med,4,2,med,low,vgood
med,low,5more,4,big,med,good
vhigh,high,3,4,med,low,unacc
high,vhigh,2,2,small,high,unacc
low,vhigh,2,2,small,low,unacc
low,vhigh,4,more,small,low,unacc
high,vhigh,2,2,small,high,unacc
high,vhigh,4,2,small,low,unacc
high,high,3,2,big,high,vgood
low,med,5more,4,med,med,acc
med,med,4,more,small,high,vgood
med,med,2,more,big,high,vgood
vhigh,med,5more,4,med,high,acc
med,med,3,more,small,high,vgood
med,med,3,4,med,high,acc
high,high,3,4,med,high,acc
med,med,5more,more,big,high,vgood
high,high,3,4,big,high,acc
high,vhigh,3,2,small,low,unacc
low,vhigh,4,more,small,low,vgood
low,low,4,more,med,med,good
high,low,5more,4,small,med,good
low,med,5more,4,small,med,good
med,low,5more,4,big,high,acc
high,low,5more,4,big,med,good
low,low,2,2,big,low,good
high,high,3,2,med,low,unacc
high,med,4,4,small,med,acc
low,vhigh,4,more,small,low,vgood
high,vhigh,4,2,small,med,unacc
high,low,2,2,small,med,good
low,low,5more,4,med,med,good
low,vhigh,4,more,small,low,good
vhigh,high,2,2,big,high,vgood
high,low,5more,4,small,med,acc
high,vhigh,4,2,small,low,unacc
vhigh,low,2,2,small,low,good
low,low,2,2,med,low,unacc
high,vhigh,2,2,small,med,unacc
high,vhigh,4,more,small,low,unacc
vhigh,low,2,2,big,low,good
vhigh,high,5more,4,med,med,unacc
low,med,5more,more,big,high,vgood
high,vhigh,2,2,small,high,vgood
med,vhigh,4,more,small,high,good
low,low,5more,4,big,med,good
low,low,5more,more,small,med,good
med,med,4,more,small,high,vgood
low,low,2,2,big,low,good
high,vhigh,4,2,small,low,unacc
med,med,4,more,small,high,vgood
vhigh,vhigh,4,4,med,low,acc
low,high,2,2,big,low,vgood
high,vhigh,4,more,small,low,unacc
vhigh,high,5more,4,med,med,acc
high,vhigh,4,2,small,low,unacc
low,med,4,more,big,high,vgood
low,low,5more,4,small,med,good
high,low,2,2,big,high,unacc
high,vhigh,2,2,big,high,vgood
med,high,5more,4,med,high,acc
high,vhigh,3,2,small,high,unacc
high,high,3,4,big,high,acc
low,med,4,4,med,med,acc
high,vhigh,3,2,med,med,unacc
low,low,2,2,big,med,good
vhigh,med,5more,4,med,high,acc
high,vhigh,3,2,small,med,acc
low,med,4,more,big,low,vgood
high,vhigh,2,2,big,low,unacc
low,high,2,2,med,low,vgood
vhigh,high,5more,4,big,med,acc
vhigh,high,5more,4,med,med,acc
vhigh,high,4,2,med,low,vgood
low,med,5more,more,big,high,vgood
low,vhigh,4,2,small,low,unacc
med,vhigh,4,more,small,high,acc
low,low,4,more,small,med,good
high,vhigh,4,2,small,low,unacc
high,vhigh,2,2,small,med,unacc
vhigh,high,2,2,big,med,unacc
high,vhigh,4,more,small,med,acc
high,med,3,4,small,high,acc
med,vhigh,4,more,small,low,unacc
low,med,4,4,med,med,acc
low,low,4,4,med,low,good
high,high,2,2,big,high,unacc
high,med,3,4,small,high,acc
vhigh,vhigh,4,4,med,low,unacc
high,low,2,2,big,low,unacc
high,med,3,4,small,med,acc
vhigh,high,4,2,med,low,vgood
high,vhigh,4,more,small,med,unacc
low,low,2,2,big,low,good
low,med,4,more,big,low,vgood
vhigh,high,4,2,med,low,unacc
high,vhigh,2,2,small,low,unacc
high,vhigh,4,2,med,low,unacc
low,vhigh,4,more,small,low,unacc
high,vhigh,2,2,small,med,unacc
med,vhigh,4,more,small,low,good
high,vhigh,2,2,small,med,good
vhigh,high,3,4,med,low,unacc
high,vhigh,4,4,small,med,acc
high,high,3,2,med,low,unacc
med,vhigh,4,more,small,med,good
med,low,5more,4,small,med,good
high,med,4,4,med,med,acc
high,vhigh,4,2,small,med,unacc
low,med,5more,more,big,high,vgood
vhigh,high,2,2,big,low,unacc
low,high,4,4,med,low,vgood
med,med,5more,more,small,high,vgood
low,low,5more,more,big,med,good
high,low,2,2,small,med,good
high,low,2,2,big,high,vgood
vhigh,high,4,4,med,low,unacc
low,med,4,4,med,med,acc
low,low,5more,4,med,low,good
vhigh,vhigh,4,4,med,low,acc
high,vhigh,2,2,small,low,unacc
med,low,5more,4,small,med,good
low,low,4,more,small,med,good
med,med,2,more,big,high,vgood
vhigh,high,5more,4,big,high,acc
high,low,5more,4,small,med,good
high,vhigh,4,more,small,high,acc
high,vhigh,4,2,small,low,unacc
high,low,2,2,small,med,unacc
med,low,2,more,small,high,good
vhigh,high,5more,4,med,med,acc
high,vhigh,4,4,med,low,acc
high,high,3,4,med,high,acc
vhigh,high,2,2,med,low,unacc
low,low,5more,2,med,low,good
high,high,2,2,big,high,vgood
med,med,3,more,big,high,vgood
high,low,2,2,small,med,good
low,med,4,4,med,med,acc
med,med,4,more,small,high,acc
high,med,3,more,small,high,acc
low,low,2,2,big,low,good
low,high,2,2,med,low,vgood
low,vhigh,4,2,med,low,unacc
low,vhigh,4,2,small,low,good
low,vhigh,4,2,med,low,unacc
high,vhigh,4,2,small,low,unacc
med,low,2,2,big,high,vgood
vhigh,high,3,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
high,low,2,2,small,med,good
high,low,5more,4,small,high,acc
low,med,4,more,big,high,vgood
low,high,4,4,med,low,unacc
high,vhigh,3,2,small,high,acc
low,low,5more,2,med,low,good
low,med,5more,4,med,low,vgood
low,vhigh,4,more,small,low,vgood
vhigh,vhigh,4,2,med,low,unacc
high,vhigh,2,2,small,high,vgood
high,high,3,4,big,high,acc
med,low,5more,4,big,high,vgood
med,med,3,more,small,high,acc
high,high,3,4,med,med,acc
med,low,2,2,small,high,good
high,med,3,4,med,med,acc
vhigh,high,4,2,med,low,unacc
vhigh,high,5more,4,med,low,unacc
low,high,2,2,med,low,unacc
high,med,5more,4,med,med,acc
high,low,2,2,small,med,good
high,vhigh,3,more,small,high,vgood
low,high,5more,more,big,high,vgood
vhigh,high,4,2,med,low,unacc
vhigh,vhigh,4,4,small,low,unacc
high,high,2,2,big,high,vgood
high,high,2,2,big,low,unacc
low,vhigh,4,2,med,low,unacc
low,med,4,4,med,low,good
low,low,2,2,big,low,good
low,vhigh,4,more,med,low,vgood
high,low,5more,4,small,med,acc
low,med,4,4,med,low,vgood
high,vhigh,4,more,small,med,good
high,vhigh,3,2,small,med,unacc
high,high,2,2,big,high,vgood
vhigh,low,5more,2,med,med,good
med,med,5more,4,small,high,acc
high,vhigh,4,more,small,med,good
high,vhigh,3,2,small,med,acc
high,med,3,4,small,high,acc
low,med,4,more,med,low,vgood
high,low,5more,4,big,high,acc
low,high,2,2,med,low,unacc
low,low,5more,4,big,med,good
low,low,5more,4,med,med,good
low,high,2,2,med,low,vgood
vhigh,high,5more,4,med,low,acc
low,med,4,more,med,low,vgood
high,vhigh,4,2,small,low,unacc
low,low,5more,4,med,med,good
high,low,2,2,big,high,vgood
low,low,5more,more,small,med,good
high,vhigh,2,2,small,low,unacc
high,high,2,2,big,low,unacc
low,med,4,4,med,low,unacc
low,low,4,more,small,low,good
low,vhigh,4,4,small,low,good
high,vhigh,4,more,small,low,unacc
high,med,3,more,small,high,acc
med,low,2,2,small,med,good
low,vhigh,4,2,med,low,unacc
med,med,4,4,small,high,acc
high,high,3,4,med,high,acc
high,vhigh,2,2,small,med,unacc
high,high,5more,4,med,high,acc
low,high,5more,4,med,low,good
low,low,5more,more,small,med,good
high,vhigh,4,4,small,med,good
low,low,4,4,med,low,good
low,low,2,2,med,low,good
high,high,3,4,big,high,acc
high,vhigh,4,4,med,med,acc
high,vhigh,3,2,small,high,unacc
vhigh,high,2,2,med,low,unacc
vhigh,high,3,4,med,low,unacc
low,vhigh,4,2,med,low,unacc
high,vhigh,3,2,small,low,unacc
high,vhigh,4,more,small,med,unacc
low,low,4,2,med,low,good
med,med,4,more,small,high,acc
low,high,4,2,med,low,vgood
vhigh,high,3,4,med,low,acc
vhigh,high,2,2,med,low,unacc
vhigh,high,5more,2,med,low,unacc
high,med,4,more,small,high,acc
high,vhigh,4,more,small,low,unacc
high,high,3,4,med,low,unacc
med,high,5more,4,big,high,acc
high,vhigh,4,more,small,high,vgood
low,low,5more,4,med,med,good
high,vhigh,3,more,small,high,acc
med,low,5more,4,big,high,acc
high,vhigh,4,2,small,low,unacc
low,low,2,2,med,low,good
low,high,5more,4,med,med,acc
vhigh,high,5more,4,med,high,acc
low,med,4,more,med,low,good
high,high,5more,4,big,high,acc
med,low,5more,more,small,med,good
vhigh,low,5more,4,med,med,acc
high,vhigh,4,more,small,low,unacc
vhigh,high,2,2,big,low,vgood
high,vhigh,3,more,small,high,acc
high,vhigh,4,2,small,med,unacc
low,low,5more,4,med,low,good
low,high,5more,4,med,low,good
low,high,4,4,med,low,vgood
high,low,2,2,small,med,good
low,low,5more,more,small,med,good
low,high,2,2,big,low,vgood
low,med,4,more,small,low,vgood
med,low,5more,4,small,med,good
high,high,3,2,med,med,acc
low,vhigh,4,more,small,low,good
high,vhigh,4,more,small,med,acc
high,vhigh,4,2,small,low,unacc
med,med,3,more,small,high,acc
high,low,5more,more,small,med,good
high,vhigh,3,2,small,med,unacc
vhigh,high,5more,4,med,high,acc
high,vhigh,4,more,small,low,unacc
high,vhigh,4,more,small,low,unacc
med,low,5more,4,big,med,good
low,high,2,2,big,low,vgood
high,high,3,2,med,low,acc
high,high,2,2,big,high,vgood
low,low,2,2,big,low,good
high,high,5more,4,big,high,acc
high,high,3,4,med,high,acc
high,high,2,2,big,high,vgood
high,vhigh,4,more,small,med,unacc
vhigh,vhigh,4,4,med,low,unacc
low,low,2,2,small,low,good
low,low,4,more,med,low,good
high,low,5more,4,big,med,acc
vhigh,high,5more,2,med,med,unacc
low,med,5more,more,big,high,vgood
vhigh,high,2,2,big,low,unacc
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,med,low,unacc
vhigh,vhigh,4,4,med,low,unacc
high,high,5more,4,big,high,acc
vhigh,high,5more,4,med,med,acc
vhigh,vhigh,4,4,med,low,unacc
low,med,5more,4,med,med,acc
high,low,2,2,small,low,unacc
low,med,4,more,small,low,good
vhigh,high,2,2,big,low,unacc
low,vhigh,4,more,small,low,unacc
vhigh,med,4,4,med,med,acc
high,high,3,2,big,high,unacc
low,med,4,4,med,low,good
med,low,2,2,big,low,vgood
high,low,2,2,small,med,good
low,low,2,2,big,low,good
high,vhigh,4,more,small,med,unacc
high,vhigh,4,more,small,med,good
low,low,4,more,small,med,good
low,low,5more,more,small,med,good
high,low,2,2,small,low,unacc
vhigh,low,5more,4,med,med,good
low,low,5more,4,med,med,good
vhigh,high,5more,4,med,low,acc
med,med,4,more,small,high,acc
vhigh,high,2,2,med,low,unacc
high,vhigh,4,2,small,med,unacc
low,high,2,2,med,low,unacc
med,med,3,more,small,high,vgood
high,vhigh,4,more,small,low,unacc
low,low,5more,4,med,med,good
vhigh,low,2,2,small,med,good
low,low,5more,more,big,med,good
vhigh,high,3,4,med,low,unacc
high,vhigh,4,2,small,low,unacc
med,med,4,more,small,high,acc
high,vhigh,4,2,small,low,unacc
med,low,5more,more,small,high,good
vhigh,med,5more,4,med,high,acc
low,low,4,2,small,med,good
high,med,3,more,small,high,acc
high,med,4,4,small,med,acc
low,vhigh,4,2,med,low,unacc
low,low,5more,4,med,med,good
high,high,3,4,small,med,acc
vhigh,high,3,4,med,low,acc
low,high,4,2,med,low,unacc
med,vhigh,4,more,small,low,unacc
low,high,4,2,med,low,unacc
high,high,5more,4,big,high,acc
vhigh,high,5more,4,med,low,unacc
med,high,5more,4,big,high,vgood
high,low,2,2,big,high,good
high,vhigh,4,2,small,low,unacc
high,low,3,2,small,med,unacc
vhigh,high,5more,4,med,med,acc
high,low,2,2,big,high,vgood
high,high,2,2,big,low,unacc
high,high,2,2,big,low,unacc
low,vhigh,4,more,small,low,good
high,vhigh,2,2,small,low,unacc
high,med,3,4,small,med,acc
high,low,2,2,big,high,unacc
vhigh,high,4,2,med,low,unacc
high,vhigh,4,2,small,low,vgood
low,high,2,2,big,low,vgood
high,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,vgood
high,vhigh,2,more,small,high,vgood
med,med,5more,4,big,high,vgood
low,low,2,2,med,low,good
vhigh,vhigh,4,4,med,low,unacc
low,high,4,4,med,low,unacc
low,vhigh,4,2,med,low,unacc
vhigh,high,4,4,med,low,unacc
high,high,3,2,med,low,unacc
low,high,5more,4,med,low,vgood
high,high,3,4,med,low,unacc
high,vhigh,2,2,small,med,good
vhigh,high,5more,4,med,med,unacc
med,med,2,more,big,high,vgood
med,med,5more,more,big,high,vgood
low,high,5more,2,med,low,good
low,low,5more,4,med,med,good
low,low,5more,4,med,med,good
med,med,2,more,big,high,vgood
low,high,2,2,big,low,vgood
low,med,5more,4,med,med,good
low,high,4,4,med,low,good
low,high,5more,4,med,low,good
med,vhigh,2,more,small,high,vgood
high,vhigh,4,2,small,low,unacc
med,med,4,more,small,high,vgood
high,low,2,2,small,med,good
low,low,2,2,big,low,good
low,med,4,more,big,high,vgood
med,med,3,more,small,high,vgood
med,low,5more,more,big,high,acc
low,high,5more,4,med,low,vgood
high,high,2,2,big,high,vgood
high,vhigh,4,more,small,low,unacc
low,high,2,2,big,low,vgood
high,high,2,2,big,high,vgood
vhigh,high,4,4,med,low,unacc
vhigh,vhigh,4,4,med,low,unacc
low,vhigh,4,more,small,low,vgood
low,high,2,2,med,low,unacc
med,med,5more,more,big,high,vgood
vhigh,high,2,2,med,low,unacc
med,med,2,more,big,high,vgood
low,vhigh,4,2,small,low,good
low,med,4,4,med,low,unacc
low,low,5more,more,small,med,good
low,med,4,more,small,low,vgood
low,med,4,more,med,high,vgood
high,vhigh,4,more,small,low,unacc
med,med,2,more,big,high,vgood
low,low,5more,4,big,med,good
vhigh,high,5more,4,med,high,acc
high,med,3,more,small,high,acc
low,med,4,4,med,low,good
vhigh,high,5more,4,med,med,acc
vhigh,med,5more,4,med,med,acc
low,high,5more,2,big,low,good
low,low,2,2,small,low,good
low,med,4,more,big,high,vgood
high,high,2,2,big,high,unacc
high,vhigh,4,more,small,high,vgood
high,vhigh,4,2,small,low,unacc
low,low,2,2,big,low,unacc
vhigh,high,2,2,med,low,unacc
med,low,2,more,small,high,vgood
high,vhigh,4,2,small,low,unacc
low,med,4,4,med,low,unacc
high,high,2,2,big,high,vgood
med,med,4,more,small,high,vgood
low,low,5more,4,med,med,good
high,high,3,2,big,high,unacc
vhigh,vhigh,4,2,med,low,unacc
low,vhigh,4,2,big,low,vgood
med,med,2,more,big,high,vgood
low,high,2,2,med,low,vgood
low,vhigh,4,2,med,low,unacc
med,low,5more,more,big,med,good
med,low,2,2,big,high,good
high,high,2,2,big,low,unacc
low,low,5more,4,big,med,good
vhigh,low,5more,4,med,med,good
high,high,2,2,big,high,vgood
low,high,4,4,med,low,unacc
high,high,2,2,big,high,unacc
low,low,4,more,small,med,good
low,med,4,4,med,low,vgood
high,vhigh,4,more,small,low,unacc
med,med,4,more,small,high,acc
high,low,5more,4,big,med,good
vhigh,high,5more,4,med,med,acc
high,high,3,2,big,high,unacc
high,vhigh,4,2,small,low,unacc
vhigh,low,2,2,big,med,good
low,med,4,4,small,med,good
low,vhigh,4,more,med,low,unacc
low,low,2,more,small,med,good
high,low,2,2,small,med,good
high,vhigh,4,more,small,med,acc
low,low,2,2,small,med,good
high,high,3,2,big,high,vgood
high,high,5more,4,med,med,acc
med,med,3,more,big,high,vgood
low,low,5more,4,med,low,good
med,med,4,more,small,med,acc
med,high,3,more,big,high,vgood
low,low,5more,4,med,med,good
low,high,5more,4,med,low,unacc
high,high,2,2,big,high,vgood
med,med,4,more,big,high,vgood
high,med,3,4,small,high,acc
vhigh,high,3,2,med,low,unacc
low,vhigh,4,2,small,low,good
med,high,3,more,big,high,vgood
med,med,4,more,big,high,vgood
high,high,2,2,big,high,vgood
low,high,4,2,med,low,vgood
high,low,2,2,small,med,good
med,med,4,more,small,high,acc
high,vhigh,4,2,small,med,unacc
vhigh,high,5more,4,med,med,acc
low,low,5more,4,med,med,good
med,low,2,2,big,high,vgood
low,med,4,4,med,med,good
med,med,5more,4,med,high,acc
med,med,3,more,big,high,vgood
low,vhigh,4,2,small,low,unacc
high,vhigh,2,2,small,med,unacc
low,low,5more,4,med,med,good
high,vhigh,4,4,small,med,acc
med,med,2,more,big,high,vgood
med,med,3,more,small,high,acc
med,vhigh,4,more,small,high,acc
low,low,2,2,big,med,good
high,high,3,2,big,high,vgood
high,vhigh,4,more,small,high,acc
