buying,maint,doors,persons,lug_boot,safety,class
high,vhigh,3,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,2,med,high,vgood
vhigh,vhigh,2,more,small,low,unacc
med,high,3,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,high,5more,2,med,low,unacc
med,low,3,more,big,high,vgood
low,low,4,more,med,high,good
low,med,4,4,big,high,vgood
high,high,5more,2,med,low,unacc
low,med,4,4,big,high,vgood
high,high,5more,2,big,low,unacc
med,med,3,4,med,high,acc
high,high,5more,2,big,low,unacc
high,high,5more,4,big,med,acc
med,vhigh,2,more,small,low,unacc
low,high,5more,2,med,med,vgood
high,high,5more,4,big,high,acc
med,high,3,more,big,high,vgood
low,low,4,2,med,low,good
high,high,5more,2,small,med,unacc
low,med,5more,4,med,high,vgood
high,high,5more,2,med,med,unacc
low,low,4,2,med,med,good
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,more,small,med,acc
low,vhigh,4,2,small,low,unacc
low,med,4,2,med,low,good
med,low,2,more,small,low,good
high,high,3,4,small,med,acc
high,high,5more,2,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
med,low,3,more,small,high,acc
high,high,5more,4,big,high,acc
high,high,5more,4,big,high,vgood
low,med,4,2,med,low,vgood
med,low,2,more,small,low,vgood
high,high,5more,4,med,med,acc
med,low,2,more,small,low,good
low,med,4,2,big,low,vgood
vhigh,vhigh,3,more,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,4,4,big,high,vgood
high,high,5more,4,med,med,acc
med,vhigh,3,more,small,low,vgood
low,high,4,2,big,low,vgood
med,vhigh,4,2,small,low,vgood
high,high,3,4,big,high,acc
med,vhigh,3,more,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,3,4,small,med,acc
low,med,4,4,big,high,vgood
high,high,5more,2,med,med,unacc
high,high,5more,2,med,low,unacc
med,low,2,2,small,low,unacc
high,high,5more,4,big,high,vgood
med,vhigh,3,more,small,low,unacc
high,med,5more,4,med,med,acc
high,high,5more,2,med,low,unacc
low,med,4,2,med,low,unacc
low,low,2,more,small,med,good
low,low,2,more,small,med,good
med,high,3,4,big,high,vgood
high,high,3,4,small,med,acc
med,med,3,4,big,high,vgood
med,low,2,more,small,low,unacc
low,low,4,2,med,low,good
high,med,5more,4,small,med,acc
med,med,4,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
med,low,2,more,small,low,good
high,high,3,more,small,med,acc
med,high,3,4,big,high,vgood
low,high,5more,2,big,high,vgood
med,vhigh,3,2,big,low,unacc
high,low,3,more,small,med,acc
med,low,2,more,small,low,unacc
med,med,3,more,big,high,vgood
high,med,5more,2,med,med,unacc
med,high,3,more,big,high,vgood
high,high,5more,4,med,med,acc
med,vhigh,3,more,small,low,unacc
med,low,2,more,small,low,good
vhigh,vhigh,3,2,small,low,unacc
low,low,4,more,med,med,good
low,low,5more,4,med,med,good
med,vhigh,3,2,big,low,vgood
high,high,5more,4,big,high,acc
med,low,2,more,small,low,good
high,low,3,more,small,med,acc
med,low,2,more,small,low,unacc
high,high,5more,2,med,med,acc
high,vhigh,3,more,small,med,acc
low,low,4,4,med,med,good
med,low,3,more,small,high,acc
vhigh,vhigh,2,more,small,low,unacc
low,med,4,4,big,high,vgood
low,high,5more,2,big,low,vgood
med,vhigh,3,more,small,low,vgood
med,high,3,4,big,high,vgood
high,high,3,4,small,med,acc
low,med,4,2,med,low,vgood
med,vhigh,2,more,small,low,unacc
low,low,4,2,med,med,good
med,low,3,more,small,high,vgood
high,high,5more,2,big,low,unacc
low,med,4,2,med,low,vgood
high,high,5more,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,4,2,med,low,vgood
high,high,5more,2,med,med,acc
high,high,5more,2,med,med,unacc
high,med,5more,4,med,med,acc
med,low,3,more,small,low,acc
high,vhigh,3,2,big,low,unacc
low,med,5more,4,med,med,good
low,med,4,4,big,high,vgood
low,low,2,more,small,med,good
low,vhigh,4,2,med,low,unacc
high,high,5more,2,big,high,vgood
high,high,3,4,small,med,acc
med,low,2,more,small,low,unacc
high,high,3,more,small,low,acc
high,high,5more,2,big,low,unacc
high,high,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,5more,2,small,med,unacc
med,vhigh,2,more,small,low,unacc
low,med,5more,4,med,high,vgood
med,low,2,more,small,low,good
high,high,5more,2,big,low,unacc
high,high,5more,4,med,med,acc
high,med,5more,2,med,med,good
low,med,4,2,med,low,good
med,low,3,more,small,high,acc
med,vhigh,3,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,low,3,more,small,high,acc
low,low,4,2,small,low,vgood
vhigh,vhigh,5more,2,med,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,more,small,med,unacc
med,vhigh,2,more,small,low,unacc
high,vhigh,5more,2,big,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,2,med,high,vgood
med,high,3,4,big,high,vgood
high,vhigh,2,more,small,med,acc
high,high,5more,2,med,med,acc
high,high,3,2,big,low,unacc
med,vhigh,2,more,small,low,acc
med,low,2,more,small,low,unacc
med,med,3,4,big,high,vgood
med,low,2,more,small,med,good
high,high,5more,4,med,med,acc
high,low,3,more,small,med,acc
high,high,5more,4,med,med,acc
low,low,2,more,small,med,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,more,small,med,unacc
high,high,5more,4,med,med,acc
high,high,3,4,small,med,acc
low,low,4,2,small,low,good
low,low,4,2,med,low,good
med,high,3,more,small,high,vgood
vhigh,vhigh,5more,2,med,med,unacc
low,low,4,more,small,high,good
low,low,4,more,med,med,good
vhigh,low,2,2,small,med,good
med,vhigh,4,2,big,low,vgood
med,vhigh,3,more,small,low,unacc
high,med,5more,4,med,med,acc
high,high,3,2,big,low,unacc
low,low,4,2,med,low,good
low,med,5more,4,med,med,good
low,low,4,2,small,low,vgood
high,vhigh,3,2,big,low,unacc
high,high,5more,2,med,med,unacc
high,high,5more,4,med,med,acc
high,vhigh,3,2,big,low,unacc
med,vhigh,2,2,small,low,unacc
high,high,5more,2,med,med,acc
low,low,4,more,big,high,vgood
high,high,3,4,big,high,acc
high,high,5more,2,med,low,unacc
med,vhigh,3,more,small,low,unacc
med,vhigh,4,2,big,low,vgood
vhigh,vhigh,4,2,big,low,unacc
low,low,2,more,small,med,good
med,med,3,4,big,high,acc
high,high,3,4,med,med,acc
high,high,3,4,big,high,vgood
med,vhigh,3,more,small,low,unacc
high,vhigh,5more,2,big,low,unacc
high,high,5more,2,med,low,unacc
med,vhigh,3,more,small,low,vgood
low,low,4,2,med,med,good
med,high,3,more,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,med,5more,4,med,med,acc
med,med,5more,4,med,high,acc
vhigh,vhigh,3,more,small,low,unacc
low,low,4,2,med,low,good
high,high,5more,2,big,low,unacc
high,high,5more,2,big,low,vgood
low,low,2,2,small,low,good
low,med,4,2,med,med,good
vhigh,low,2,more,small,med,good
low,med,4,2,med,high,vgood
med,high,4,2,big,high,vgood
low,med,4,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,med,4,4,big,high,vgood
vhigh,vhigh,5more,2,med,low,unacc
high,high,5more,2,big,med,unacc
low,vhigh,4,2,big,low,unacc
low,low,4,2,med,med,good
low,med,5more,2,med,high,vgood
low,high,5more,2,big,low,vgood
vhigh,med,5more,4,med,med,good
med,low,2,more,small,low,good
low,low,4,more,med,med,good
low,med,4,4,big,high,vgood
med,high,3,more,small,high,vgood
med,low,2,more,small,low,good
med,high,3,more,big,high,acc
low,med,5more,2,med,med,good
med,low,2,more,small,low,good
med,vhigh,2,more,small,low,unacc
low,med,4,2,med,low,unacc
low,low,4,more,small,med,good
high,high,3,4,big,high,vgood
low,med,5more,4,big,high,vgood
vhigh,low,2,more,small,med,good
low,med,5more,2,med,med,good
vhigh,vhigh,2,2,small,low,unacc
low,med,4,2,big,high,vgood
med,high,3,more,small,high,acc
low,low,4,2,small,low,good
med,vhigh,2,more,small,low,vgood
low,med,5more,2,med,med,unacc
med,vhigh,3,2,big,low,vgood
low,high,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,low,3,more,small,high,acc
med,high,5more,2,big,low,vgood
vhigh,vhigh,4,2,med,low,unacc
high,vhigh,5more,2,med,med,unacc
low,low,3,more,small,med,good
med,vhigh,3,more,small,low,unacc
med,high,3,4,big,high,acc
med,low,3,more,small,high,good
low,med,5more,2,med,med,unacc
low,med,5more,2,med,low,vgood
high,med,5more,4,med,med,good
low,high,5more,2,med,med,vgood
med,high,3,4,big,high,vgood
med,low,3,more,small,med,acc
high,med,5more,4,med,med,acc
high,med,5more,4,med,med,acc
high,high,5more,2,med,med,acc
low,low,4,2,small,low,good
med,vhigh,3,more,small,low,acc
med,vhigh,4,2,small,low,unacc
med,vhigh,3,more,small,low,unacc
high,high,3,4,big,high,vgood
low,vhigh,4,2,med,low,vgood
low,low,4,2,small,low,good
low,high,5more,2,med,low,unacc
low,vhigh,4,2,big,low,vgood
vhigh,vhigh,5more,2,med,med,unacc
high,med,5more,4,med,med,acc
med,vhigh,2,2,small,low,unacc
med,low,2,more,small,low,vgood
low,med,4,4,big,high,vgood
low,high,5more,2,med,low,unacc
low,low,2,more,small,low,good
low,low,4,4,med,med,good
med,vhigh,2,more,small,low,unacc
med,high,3,more,small,med,acc
med,vhigh,2,more,small,low,unacc
vhigh,low,2,2,small,low,good
low,vhigh,4,2,med,low,unacc
low,med,4,2,med,low,vgood
high,high,5more,2,med,low,unacc
med,vhigh,2,more,small,low,unacc
med,high,3,more,big,low,vgood
low,low,4,2,med,med,good
high,high,3,more,small,med,acc
med,low,4,more,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
med,low,2,more,small,low,vgood
med,vhigh,3,more,small,low,acc
high,high,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,5more,2,big,low,vgood
high,high,5more,2,big,low,unacc
high,high,5more,2,big,low,unacc
high,high,5more,4,med,med,acc
high,vhigh,3,2,small,low,unacc
low,low,4,more,med,med,good
high,high,5more,2,med,low,vgood
med,low,3,more,small,med,acc
med,vhigh,3,more,small,low,vgood
low,med,5more,4,med,med,acc
high,high,5more,4,big,high,acc
med,vhigh,3,more,big,low,vgood
high,vhigh,3,more,small,low,unacc
high,high,5more,2,med,med,unacc
med,vhigh,3,more,small,low,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,5more,4,med,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,5more,2,big,low,vgood
high,med,5more,4,med,med,acc
high,high,5more,4,med,med,acc
high,high,5more,4,med,high,acc
vhigh,low,2,2,small,med,good
med,low,3,more,small,med,acc
med,vhigh,2,2,small,low,unacc
high,med,5more,4,med,med,acc
high,high,5more,2,med,med,unacc
vhigh,vhigh,2,more,small,low,unacc
vhigh,vhigh,2,more,small,med,acc
low,low,2,more,small,high,good
high,high,5more,2,med,med,unacc
med,vhigh,3,more,big,low,vgood
high,high,5more,2,med,med,acc
med,vhigh,2,2,small,low,unacc
low,low,2,2,small,med,good
vhigh,vhigh,2,2,small,low,unacc
high,high,5more,4,small,med,acc
vhigh,vhigh,5more,2,small,med,unacc
high,vhigh,3,2,small,low,unacc
low,low,4,2,med,low,unacc
high,vhigh,2,2,small,med,unacc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,4,2,big,low,vgood
high,high,3,2,big,low,vgood
low,med,5more,4,big,high,vgood
high,high,5more,4,big,high,acc
vhigh,low,2,more,small,med,good
high,med,5more,4,med,med,acc
med,high,3,more,big,high,vgood
med,vhigh,2,2,small,low,unacc
med,low,4,more,big,high,vgood
med,vhigh,3,more,small,low,unacc
high,vhigh,5more,2,big,low,unacc
low,med,4,2,med,low,vgood
low,low,4,2,small,low,good
low,low,4,more,med,high,good
low,med,5more,4,big,high,vgood
high,med,5more,4,med,med,good
low,vhigh,4,2,med,low,unacc
med,vhigh,3,more,big,low,vgood
med,high,3,more,big,high,vgood
high,high,5more,2,big,low,unacc
med,high,3,4,big,high,acc
low,low,4,2,small,low,good
high,high,5more,4,med,med,acc
high,vhigh,2,more,small,med,acc
low,low,4,2,med,low,good
low,low,4,2,med,low,good
vhigh,low,2,more,small,med,acc
med,low,2,more,small,low,good
high,high,5more,4,big,high,acc
low,low,4,4,med,med,good
vhigh,low,5more,2,med,med,good
high,high,3,4,big,high,acc
high,high,5more,2,med,med,acc
high,high,5more,2,med,med,acc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,5more,2,med,med,unacc
high,high,5more,2,big,low,unacc
med,high,3,more,big,high,vgood
low,med,5more,2,med,med,unacc
high,high,5more,2,med,med,unacc
low,low,4,more,med,med,good
low,low,4,2,med,low,good
low,low,5more,4,med,med,good
vhigh,vhigh,5more,2,small,med,unacc
med,vhigh,2,more,small,low,unacc
med,vhigh,3,more,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,med,5more,2,med,med,good
med,vhigh,3,more,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,more,small,high,acc
med,low,2,more,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,vhigh,3,more,small,low,unacc
high,high,3,4,big,low,acc
high,high,5more,2,med,med,unacc
vhigh,high,5more,2,med,low,unacc
med,vhigh,2,more,small,low,unacc
high,high,5more,2,med,med,unacc
med,med,4,4,big,high,vgood
high,high,5more,4,big,med,acc
low,high,5more,2,big,low,vgood
low,med,5more,2,med,low,vgood
low,low,4,2,med,low,good
low,med,4,4,big,high,vgood
high,vhigh,5more,2,small,low,unacc
med,vhigh,2,2,small,low,unacc
med,high,3,more,small,high,acc
high,high,5more,2,big,low,unacc
low,low,2,2,small,low,good
low,med,4,4,big,high,vgood
low,vhigh,4,2,small,low,unacc
high,high,3,4,big,high,acc
high,high,5more,4,big,high,vgood
med,vhigh,3,more,big,low,vgood
low,vhigh,4,2,med,low,unacc
high,vhigh,5more,2,big,low,unacc
low,high,4,2,med,low,unacc
high,vhigh,5more,2,small,med,unacc
low,low,4,2,small,low,good
high,high,3,2,big,low,vgood
vhigh,low,2,2,small,med,good
low,low,4,2,med,med,good
high,med,5more,2,med,med,unacc
high,high,5more,2,big,low,vgood
low,med,4,4,big,high,vgood
high,high,5more,4,big,med,acc
low,med,5more,4,med,med,good
high,high,5more,2,med,med,unacc
med,low,3,more,small,high,vgood
low,med,5more,4,med,med,good
low,med,4,2,med,med,good
low,med,5more,2,med,med,unacc
low,low,4,2,small,low,good
low,low,4,4,big,high,vgood
high,high,5more,2,big,low,unacc
med,high,3,more,big,high,vgood
med,high,3,more,big,high,acc
med,vhigh,3,more,small,low,unacc
high,high,5more,4,big,high,vgood
high,vhigh,3,2,big,low,unacc
high,high,5more,2,big,low,vgood
high,high,3,4,big,med,acc
low,vhigh,4,2,big,low,unacc
high,high,5more,4,big,high,acc
high,med,5more,4,med,high,acc
low,vhigh,4,2,big,low,vgood
med,vhigh,4,2,big,low,vgood
high,vhigh,3,2,small,low,unacc
high,high,5more,2,big,low,unacc
med,low,3,more,small,high,acc
med,vhigh,2,more,small,low,unacc
low,vhigh,4,2,med,low,unacc
med,med,3,4,big,high,vgood
low,vhigh,4,2,big,low,vgood
vhigh,vhigh,2,2,small,med,unacc
low,low,4,more,small,med,good
low,med,4,2,med,high,vgood
med,low,2,2,small,low,unacc
low,low,4,more,med,med,good
vhigh,low,2,more,small,med,good
low,med,5more,2,med,med,good
low,low,4,more,small,low,good
high,low,3,more,small,med,acc
vhigh,vhigh,2,more,small,med,acc
low,low,5more,4,med,high,vgood
low,med,5more,4,med,high,good
low,low,4,2,med,low,vgood
med,low,2,more,small,low,good
med,vhigh,3,more,small,low,vgood
low,med,4,2,med,med,good
med,high,3,more,big,high,acc
high,med,5more,4,med,med,acc
high,high,5more,2,big,low,vgood
low,low,2,more,small,low,good
low,med,5more,4,big,high,vgood
high,high,5more,2,big,low,vgood
med,vhigh,2,2,small,low,vgood
low,med,4,2,med,low,vgood
vhigh,low,2,2,small,low,unacc
med,low,3,more,small,high,acc
low,med,5more,2,med,med,good
high,vhigh,3,more,small,med,acc
high,high,5more,4,big,high,acc
high,vhigh,2,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,big,low,unacc
med,low,2,more,small,low,good
high,high,5more,2,med,low,unacc
low,vhigh,4,2,med,low,vgood
high,high,3,more,big,high,acc
low,low,4,2,small,low,vgood
vhigh,vhigh,2,2,small,low,unacc
med,vhigh,3,more,small,low,unacc
high,med,5more,4,med,med,acc
high,high,5more,4,med,med,acc
med,vhigh,2,more,small,low,unacc
high,high,5more,2,big,low,unacc
low,low,4,more,med,med,good
low,low,4,2,med,low,vgood
med,vhigh,3,more,small,high,acc
high,high,3,4,big,high,acc
med,med,5more,4,big,high,acc
vhigh,vhigh,4,2,big,low,unacc
med,vhigh,2,more,small,low,unacc
high,med,5more,4,med,high,acc
med,low,3,more,med,high,vgood
med,vhigh,2,2,small,low,unacc
high,high,5more,2,big,med,unacc
low,med,4,2,med,low,good
low,med,4,2,med,low,vgood
low,med,5more,2,med,med,unacc
vhigh,vhigh,4,2,big,low,unacc
high,high,5more,2,big,high,vgood
med,high,3,more,big,high,acc
med,vhigh,3,more,small,low,unacc
low,med,4,2,big,low,vgood
low,low,2,2,small,low,good
med,high,3,more,big,high,vgood
med,vhigh,3,more,small,low,unacc
high,high,5more,2,big,high,vgood
low,high,5more,2,big,low,vgood
high,high,3,4,big,high,acc
med,vhigh,4,2,big,low,vgood
med,high,3,more,big,high,vgood
low,high,4,2,big,low,vgood
med,low,3,more,small,med,acc
low,low,2,more,med,med,good
med,high,3,4,big,high,acc
vhigh,low,2,2,small,low,good
med,vhigh,3,more,small,low,unacc
vhigh,low,2,2,small,low,unacc
high,high,5more,2,med,med,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,high,acc
med,low,3,more,big,high,vgood
low,low,4,2,small,low,unacc
high,vhigh,3,more,small,med,acc
med,med,3,more,big,high,vgood
med,low,3,more,small,high,good
vhigh,vhigh,5more,2,big,low,unacc
med,high,3,2,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,vgood
