buying,maint,doors,persons,lug_boot,safety,class
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
high,high,4,4,big,med,acc
low,low,2,2,med,low,vgood
high,high,4,4,small,med,acc
low,low,5more,more,med,high,vgood
high,high,4,4,small,med,acc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
low,low,5more,2,med,low,vgood
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,2,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
high,high,4,4,small,med,acc
low,low,5more,2,med,low,vgood
low,vhigh,2,2,med,low,unacc
high,med,4,4,big,med,acc
low,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
low,low,2,2,med,low,unacc
high,high,4,2,small,med,acc
high,vhigh,4,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,low,unacc
high,med,4,4,big,med,acc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,med,acc
high,med,4,4,big,high,acc
high,high,4,2,small,med,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
high,high,4,2,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
low,low,5more,2,med,low,vgood
med,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
low,low,5more,more,med,high,vgood
high,high,4,2,small,low,unacc
low,low,5more,more,med,high,vgood
low,vhigh,2,2,med,low,unacc
low,low,5more,2,med,low,vgood
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
low,low,2,2,med,low,unacc
high,high,4,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,vhigh,3,2,small,low,unacc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
low,low,5more,2,med,low,vgood
low,low,5more,more,med,high,vgood
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
high,high,4,4,big,med,acc
high,high,4,4,big,med,acc
low,low,2,2,med,low,vgood
low,low,5more,more,med,high,vgood
low,low,5more,2,med,low,vgood
med,med,4,4,big,high,vgood
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
med,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
low,low,5more,2,med,low,vgood
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
high,high,4,2,small,med,acc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
high,high,4,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
high,high,4,2,small,low,unacc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,med,low,vgood
high,high,4,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
med,med,5more,4,big,high,vgood
high,high,4,4,small,med,acc
high,high,4,4,big,med,acc
high,high,4,4,small,med,acc
high,high,4,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,med,acc
low,vhigh,2,2,med,low,unacc
low,low,2,2,med,low,unacc
high,high,4,4,small,med,acc
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,low,unacc
low,low,5more,more,med,high,vgood
high,med,4,4,big,med,acc
high,high,4,4,small,med,acc
low,low,5more,2,med,low,vgood
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
high,high,4,4,small,med,acc
high,high,4,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
high,high,4,4,small,med,acc
low,low,5more,2,med,low,vgood
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
high,med,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
high,high,4,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
med,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,med,low,unacc
low,low,5more,more,med,high,vgood
high,med,4,4,big,high,acc
high,high,4,4,big,med,acc
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
med,med,5more,4,big,high,vgood
high,med,4,4,big,high,acc
low,low,2,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
high,high,4,4,big,med,acc
low,low,2,2,med,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,2,2,med,low,unacc
low,low,2,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,2,2,med,low,unacc
high,high,4,4,small,med,acc
low,low,5more,more,med,high,vgood
low,low,5more,2,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
low,low,5more,more,med,high,vgood
med,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,2,2,med,low,unacc
low,low,5more,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
low,low,5more,more,med,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
low,low,2,2,med,low,vgood
high,high,4,4,small,med,acc
high,high,4,4,small,med,acc
high,med,4,4,big,high,acc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,med,low,vgood
high,med,4,4,big,high,acc
low,vhigh,2,2,med,low,unacc
low,low,5more,2,med,low,vgood
low,vhigh,2,2,med,low,unacc
low,vhigh,2,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
low,low,2,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,med,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,small,med,acc
low,vhigh,2,2,med,low,unacc
high,high,4,2,small,med,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,med,acc
high,high,4,4,small,med,acc
low,low,5more,2,med,low,vgood
high,high,4,4,small,med,acc
high,high,4,4,big,med,acc
low,low,2,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,2,2,small,low,unacc
low,low,2,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,med,acc
low,vhigh,2,2,med,low,unacc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,med,high,vgood
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,med,4,4,big,high,acc
low,vhigh,2,2,med,low,unacc
low,low,5more,more,med,high,vgood
high,med,4,4,big,high,acc
high,high,4,2,small,med,unacc
high,med,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,2,small,med,acc
high,high,4,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,med,low,vgood
low,low,5more,more,med,high,vgood
high,med,4,4,big,med,acc
high,high,4,4,big,med,acc
high,high,4,4,big,med,acc
high,high,4,2,small,low,unacc
low,low,5more,more,med,high,vgood
low,vhigh,2,2,med,low,unacc
high,high,4,4,big,med,acc
low,low,5more,2,med,low,vgood
high,high,4,4,small,med,acc
low,low,5more,2,med,low,vgood
