buying,maint,doors,persons,lug_boot,safety,class
high,vhigh,2,2,med,low,unacc
vhigh,high,2,2,big,low,unacc
vhigh,vhigh,2,2,big,low,unacc
high,low,5more,4,small,med,good
vhigh,vhigh,2,2,big,low,unacc
med,med,5more,more,big,high,vgood
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
high,vhigh,4,2,small,med,unacc
high,low,5more,4,small,med,good
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
high,vhigh,2,2,med,low,unacc
low,high,2,2,big,low,vgood
high,vhigh,2,2,med,low,unacc
med,low,5more,4,small,med,good
vhigh,vhigh,2,2,big,low,unacc
vhigh,vhigh,2,2,big,low,unacc
vhigh,high,2,2,big,low,vgood
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
vhigh,high,2,2,big,low,vgood
low,high,2,2,big,low,vgood
med,med,5more,more,big,high,vgood
low,high,2,2,big,low,vgood
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
high,vhigh,4,2,small,med,unacc
high,vhigh,4,2,small,med,unacc
low,med,2,more,big,high,vgood
med,med,2,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
med,low,5more,4,small,med,good
med,med,5more,4,small,high,good
med,med,2,more,big,high,vgood
low,high,2,2,big,low,vgood
med,low,5more,4,small,med,good
vhigh,high,2,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
low,med,2,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
med,med,5more,more,big,high,good
high,vhigh,4,2,small,med,unacc
vhigh,high,2,2,big,low,vgood
med,med,2,more,big,high,vgood
med,med,5more,more,big,high,vgood
med,med,5more,4,big,high,good
low,high,2,2,big,low,vgood
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
low,high,2,2,big,low,vgood
low,high,2,2,big,low,vgood
high,vhigh,4,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
vhigh,high,2,2,big,low,unacc
vhigh,vhigh,2,2,med,low,unacc
med,med,5more,more,big,high,vgood
high,vhigh,4,2,small,low,unacc
med,med,2,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,big,low,unacc
med,med,5more,4,small,med,good
low,high,2,2,big,low,vgood
med,med,2,more,big,high,vgood
high,vhigh,4,2,small,med,unacc
med,med,2,more,big,high,vgood
med,med,5more,4,small,high,good
med,med,5more,4,big,high,good
med,med,5more,4,small,med,good
low,high,2,2,big,low,vgood
high,vhigh,3,4,small,med,acc
med,low,5more,4,small,med,good
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
med,med,2,more,big,high,vgood
vhigh,vhigh,2,2,big,low,unacc
vhigh,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
vhigh,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
low,med,2,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
low,high,2,2,big,low,vgood
med,med,5more,4,big,high,good
med,low,5more,4,small,med,good
vhigh,high,2,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
low,high,2,2,big,low,vgood
med,med,2,more,big,high,vgood
vhigh,high,2,2,big,low,vgood
vhigh,high,2,2,big,low,unacc
med,low,5more,4,small,med,good
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
med,low,5more,4,small,med,good
high,low,5more,4,small,med,good
low,high,2,2,big,low,vgood
high,vhigh,2,2,med,low,unacc
vhigh,high,2,2,big,low,unacc
med,med,5more,more,big,high,good
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
med,med,5more,4,big,high,good
high,low,5more,4,small,med,good
med,low,5more,4,small,med,good
high,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
vhigh,high,2,2,big,low,unacc
med,low,5more,4,small,med,good
high,vhigh,2,2,small,low,unacc
low,high,2,2,big,low,vgood
high,vhigh,5more,4,small,med,acc
high,vhigh,5more,4,small,med,acc
high,vhigh,4,4,small,med,acc
low,high,2,2,big,low,vgood
high,vhigh,3,4,small,med,acc
med,med,5more,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
med,low,5more,4,small,med,good
med,med,5more,more,big,high,vgood
med,low,5more,4,small,med,good
vhigh,vhigh,2,2,big,low,unacc
low,high,2,2,big,low,vgood
med,med,2,more,big,high,vgood
med,low,5more,4,small,med,good
vhigh,high,2,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
med,med,5more,more,big,high,vgood
med,med,2,more,big,high,vgood
low,high,2,2,big,low,vgood
low,high,2,2,big,low,vgood
high,vhigh,3,4,small,med,acc
med,low,5more,4,small,med,good
high,vhigh,4,2,small,low,unacc
med,low,5more,4,small,med,good
med,med,5more,4,big,high,good
low,high,2,2,big,low,vgood
med,med,5more,4,big,high,good
med,med,5more,4,small,med,good
med,med,5more,more,big,high,vgood
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,4,2,small,med,unacc
med,med,5more,4,big,high,good
high,vhigh,3,4,small,med,acc
med,med,2,more,big,high,vgood
med,med,5more,4,big,high,good
med,low,5more,4,small,med,good
high,vhigh,2,2,small,low,unacc
med,med,2,more,big,high,vgood
high,vhigh,3,4,small,med,acc
