buying,maint,doors,persons,lug_boot,safety,class
low,low,5more,more,big,high,vgood
high,vhigh,4,2,med,low,unacc
high,vhigh,4,2,med,low,unacc
vhigh,med,2,2,small,med,good
med,med,2,more,small,med,acc
low,low,4,4,small,med,good
vhigh,high,2,2,big,low,vgood
med,med,2,more,small,med,good
high,vhigh,4,4,med,med,good
vhigh,med,2,2,small,med,unacc
vhigh,med,2,more,small,med,good
low,low,5more,more,big,high,vgood
vhigh,high,2,2,small,low,unacc
high,vhigh,4,2,med,low,unacc
med,high,2,2,big,high,vgood
high,high,3,more,small,med,acc
med,high,2,more,big,high,acc
vhigh,med,2,more,small,med,good
vhigh,med,2,2,small,low,unacc
vhigh,med,2,2,small,med,unacc
low,low,5more,2,med,low,good
vhigh,high,2,2,med,low,unacc
low,low,5more,4,med,low,good
low,vhigh,4,2,med,low,unacc
med,med,2,2,big,high,vgood
med,med,3,more,small,med,acc
med,high,5more,more,big,high,acc
med,med,2,2,small,low,vgood
low,low,5more,2,big,low,vgood
med,med,5more,more,big,high,vgood
low,vhigh,4,2,med,low,unacc
high,high,4,4,small,med,acc
high,vhigh,4,4,med,low,unacc
low,vhigh,4,2,med,low,good
low,low,4,2,med,low,good
high,low,4,4,med,low,vgood
low,low,5more,4,big,med,good
high,vhigh,4,4,med,low,unacc
low,low,5more,4,small,med,good
low,vhigh,5more,2,med,low,vgood
med,med,2,2,big,high,vgood
low,low,5more,2,med,low,good
vhigh,med,2,2,small,med,acc
vhigh,med,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,med,med,acc
high,high,4,4,big,high,acc
low,low,5more,more,big,med,good
low,med,2,2,small,low,good
high,vhigh,4,2,med,low,unacc
low,low,5more,2,med,low,good
low,low,5more,more,small,med,good
high,vhigh,4,2,med,low,unacc
med,med,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
low,med,5more,2,big,high,vgood
med,med,2,more,small,med,acc
low,med,2,2,small,low,good
med,high,3,more,big,med,acc
high,high,3,more,big,med,acc
high,high,4,4,med,high,acc
low,low,5more,4,small,med,good
low,low,5more,4,big,med,good
low,vhigh,4,2,med,low,unacc
low,low,4,4,med,low,vgood
high,vhigh,4,2,small,low,unacc
low,low,5more,2,med,low,vgood
vhigh,med,2,2,small,med,unacc
low,low,4,2,med,low,good
high,vhigh,4,2,med,low,unacc
high,high,4,4,med,high,acc
high,vhigh,4,2,med,low,unacc
high,high,2,4,small,med,acc
high,vhigh,2,2,small,low,unacc
high,high,4,2,med,low,unacc
vhigh,vhigh,2,2,med,low,unacc
high,high,4,4,med,med,acc
low,low,5more,more,big,high,vgood
high,high,4,2,med,low,unacc
low,low,4,2,med,low,good
low,low,5more,more,big,high,vgood
med,high,3,more,small,med,acc
high,high,4,2,med,low,vgood
low,low,5more,more,big,high,vgood
low,vhigh,4,2,med,low,unacc
vhigh,high,2,2,big,high,acc
high,high,4,2,med,low,unacc
high,high,5more,more,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,med,2,2,small,low,good
vhigh,med,2,2,small,high,vgood
high,low,4,4,big,high,good
high,high,2,more,small,med,acc
high,vhigh,4,4,med,low,unacc
high,high,4,4,med,high,vgood
high,vhigh,4,2,med,low,unacc
low,low,5more,4,small,med,good
high,high,4,4,med,med,acc
high,high,4,4,med,high,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,2,small,low,good
med,high,2,2,big,high,vgood
med,med,5more,more,big,high,vgood
low,low,4,2,med,low,good
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,good
med,high,2,2,big,high,vgood
high,low,4,4,med,low,vgood
med,med,2,2,big,high,vgood
high,vhigh,4,2,med,low,unacc
low,med,2,2,small,med,good
high,vhigh,4,4,med,med,acc
low,low,4,2,med,low,good
med,high,3,more,big,high,acc
high,high,3,more,small,med,acc
high,high,4,4,big,high,acc
high,vhigh,4,2,med,low,unacc
vhigh,med,2,2,small,low,unacc
vhigh,med,2,2,small,med,acc
high,high,4,4,med,high,acc
high,high,4,4,med,low,acc
high,high,4,2,med,low,vgood
med,high,2,2,big,high,vgood
low,vhigh,4,2,med,low,vgood
high,high,4,4,med,high,acc
high,high,4,4,big,high,acc
high,vhigh,4,4,small,med,acc
vhigh,high,2,2,small,med,unacc
high,high,4,4,med,high,acc
low,med,2,2,small,low,good
high,high,4,2,med,low,unacc
low,med,2,2,small,low,good
low,low,5more,4,big,med,good
med,high,2,2,big,high,vgood
high,low,4,4,med,med,good
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,4,2,med,low,unacc
vhigh,high,2,2,small,high,unacc
high,high,4,4,med,high,acc
high,vhigh,4,2,med,low,unacc
low,vhigh,4,2,med,low,good
high,high,4,4,big,high,acc
high,vhigh,4,2,med,low,unacc
high,high,4,4,med,high,acc
vhigh,vhigh,2,2,small,med,unacc
high,high,4,4,med,high,acc
high,high,4,4,med,low,unacc
vhigh,vhigh,2,2,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,4,2,med,low,good
med,med,2,2,small,high,vgood
med,high,2,more,big,high,acc
high,vhigh,2,4,small,med,acc
low,low,5more,2,med,low,good
low,low,5more,more,big,med,good
vhigh,vhigh,2,2,small,low,unacc
high,low,4,4,small,med,good
high,high,4,4,med,high,acc
low,low,5more,4,small,med,good
high,vhigh,4,4,med,med,good
low,low,5more,2,big,low,vgood
high,high,4,4,med,med,acc
low,vhigh,4,2,med,low,unacc
vhigh,vhigh,2,2,small,med,unacc
high,high,4,4,med,high,acc
vhigh,high,2,more,small,med,acc
low,low,5more,more,big,high,vgood
vhigh,high,2,more,small,med,acc
vhigh,med,2,2,small,med,good
low,med,5more,more,big,high,vgood
low,low,5more,more,small,med,good
vhigh,med,2,2,small,low,good
low,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,high,2,2,med,low,unacc
vhigh,med,2,more,small,med,good
med,high,2,more,big,high,vgood
high,vhigh,4,2,med,low,unacc
vhigh,med,2,2,small,med,good
med,high,2,more,big,high,vgood
high,high,3,more,small,med,acc
high,high,4,4,med,med,acc
low,low,5more,more,small,med,good
vhigh,med,2,2,small,med,acc
high,high,2,4,small,med,acc
low,low,5more,4,big,high,good
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,2,4,small,med,good
vhigh,med,2,2,small,med,unacc
vhigh,med,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,2,more,big,high,vgood
vhigh,med,2,4,small,med,good
low,low,5more,2,small,low,good
low,med,5more,2,small,low,good
vhigh,med,2,2,small,low,unacc
high,vhigh,2,4,small,med,acc
high,high,4,4,med,med,acc
med,med,2,2,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,med,2,2,small,med,good
high,vhigh,4,2,med,low,unacc
med,med,2,2,small,med,unacc
high,vhigh,4,2,med,low,unacc
vhigh,med,2,2,small,low,unacc
low,med,2,2,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,4,2,med,low,good
high,high,4,4,med,high,acc
med,med,2,2,small,high,vgood
vhigh,vhigh,2,2,small,med,unacc
high,vhigh,4,4,med,low,unacc
low,vhigh,4,2,med,low,vgood
low,vhigh,2,2,med,low,unacc
high,vhigh,4,4,med,low,good
vhigh,med,2,2,small,med,unacc
high,vhigh,4,2,small,low,unacc
low,low,5more,more,big,high,vgood
med,med,5more,more,small,med,good
low,low,5more,more,small,med,good
low,low,5more,2,med,low,good
med,med,2,2,small,med,good
high,low,3,4,small,med,good
high,vhigh,4,2,med,low,unacc
low,low,4,4,med,low,good
vhigh,vhigh,2,2,small,low,unacc
high,high,4,4,big,high,acc
high,low,4,4,med,med,good
vhigh,med,2,2,small,med,unacc
low,low,5more,4,big,high,vgood
high,high,4,4,med,low,unacc
vhigh,med,2,2,small,med,unacc
med,high,2,more,big,high,vgood
high,high,4,4,med,high,vgood
high,vhigh,2,2,med,low,unacc
high,high,4,4,med,high,acc
med,high,2,2,big,high,vgood
low,med,5more,more,big,high,vgood
high,high,4,4,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,med,2,2,small,med,unacc
low,vhigh,2,2,small,low,unacc
low,low,4,2,med,low,good
med,med,2,2,small,low,vgood
low,low,5more,more,big,high,vgood
high,vhigh,4,4,med,low,acc
low,low,5more,more,big,high,vgood
low,low,5more,2,big,high,vgood
vhigh,high,2,2,small,low,unacc
low,low,5more,more,small,med,good
med,med,2,more,small,med,acc
vhigh,med,2,more,small,med,good
high,high,2,more,big,high,acc
high,low,4,4,med,med,acc
vhigh,med,2,2,small,med,unacc
high,high,4,4,med,high,acc
vhigh,vhigh,2,2,small,low,good
low,med,2,2,small,low,vgood
high,vhigh,4,4,med,low,unacc
high,high,2,2,med,low,unacc
high,vhigh,4,2,med,low,unacc
low,med,5more,4,small,med,good
high,high,4,4,med,high,acc
vhigh,med,2,2,small,low,unacc
low,low,4,4,med,low,good
low,vhigh,2,2,med,low,vgood
vhigh,vhigh,2,2,small,low,unacc
med,med,2,more,big,high,acc
vhigh,med,2,4,small,med,good
low,low,5more,4,small,med,good
high,high,4,4,small,med,acc
high,high,4,4,big,high,acc
low,low,5more,more,big,high,vgood
med,med,2,2,small,low,vgood
med,high,2,more,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,5more,more,big,high,vgood
vhigh,vhigh,2,2,med,low,unacc
med,med,2,2,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,4,2,med,low,unacc
high,high,4,2,med,low,unacc
high,low,4,4,med,med,acc
low,low,5more,2,med,low,vgood
low,low,4,2,med,low,good
vhigh,med,2,2,small,med,unacc
vhigh,high,2,2,big,low,unacc
low,low,5more,4,med,low,good
med,high,2,more,big,high,acc
high,high,4,4,med,high,acc
high,high,4,4,med,med,acc
low,low,4,2,med,low,good
vhigh,high,2,2,big,high,vgood
low,low,4,4,med,low,good
high,low,4,4,med,low,good
med,vhigh,2,2,big,low,vgood
high,high,4,4,med,low,unacc
vhigh,med,2,more,small,med,good
vhigh,med,2,2,small,low,unacc
high,high,4,4,big,high,acc
high,high,4,4,med,low,acc
high,low,4,4,med,low,unacc
high,high,4,4,med,med,acc
low,med,5more,more,small,med,good
vhigh,med,2,more,small,med,good
high,low,3,4,small,med,good
vhigh,med,2,2,small,low,good
high,low,4,4,med,low,unacc
med,low,5more,more,big,high,vgood
med,med,2,2,big,high,vgood
med,high,2,more,big,high,acc
low,vhigh,5more,2,small,low,good
low,low,4,2,med,low,good
high,high,4,4,med,high,acc
med,med,2,2,small,low,good
vhigh,med,2,more,small,med,good
high,high,4,4,med,high,acc
low,vhigh,4,2,med,low,unacc
high,low,4,4,med,med,good
low,med,2,2,small,low,good
high,vhigh,4,4,med,low,unacc
vhigh,vhigh,2,4,small,med,good
low,med,5more,more,small,med,good
vhigh,med,2,2,small,med,unacc
med,med,2,more,small,med,good
vhigh,med,2,2,small,med,unacc
vhigh,vhigh,2,2,small,med,good
vhigh,med,2,2,small,med,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,5more,more,big,high,vgood
high,low,4,4,med,high,vgood
