buying,maint,doors,persons,lug_boot,safety,class
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,4,2,small,low,good
low,vhigh,4,2,small,low,unacc
high,high,3,4,small,med,acc
low,low,4,2,med,low,good
low,low,4,2,med,low,good
low,low,4,more,med,high,good
vhigh,vhigh,4,2,small,low,unacc
low,low,4,more,med,high,good
vhigh,vhigh,2,2,small,low,unacc
high,high,3,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
low,low,4,2,med,low,good
low,low,4,2,med,low,good
low,vhigh,4,2,small,low,unacc
high,high,3,4,big,med,acc
low,low,4,2,med,low,good
low,low,4,more,med,high,good
low,low,4,more,med,high,good
med,high,3,4,big,high,acc
low,low,4,2,med,low,good
high,high,3,4,big,high,acc
low,low,4,2,med,low,good
low,low,4,2,med,high,good
vhigh,vhigh,4,2,small,low,unacc
low,low,4,2,small,low,unacc
low,low,4,more,med,high,good
high,high,3,4,big,med,acc
low,low,4,more,med,high,vgood
low,vhigh,4,2,small,low,unacc
low,low,4,2,small,low,good
vhigh,vhigh,4,2,small,low,unacc
low,low,4,2,med,low,good
high,high,3,4,big,high,acc
low,low,4,2,med,low,good
low,low,4,2,small,low,unacc
low,low,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,acc
high,high,3,2,small,low,unacc
high,high,3,4,big,high,acc
med,med,3,4,big,high,vgood
low,low,4,2,small,low,unacc
low,low,4,2,med,low,good
high,high,3,4,big,med,acc
vhigh,vhigh,4,2,small,low,unacc
high,high,3,4,small,med,acc
med,high,3,4,big,high,acc
high,high,3,4,big,high,acc
high,high,3,4,big,high,acc
high,high,3,4,small,med,acc
low,low,4,2,med,low,good
high,high,3,4,big,med,acc
low,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,4,big,high,acc
low,low,4,2,small,low,good
low,low,4,2,med,low,good
vhigh,vhigh,4,2,small,low,unacc
low,low,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
low,low,4,2,med,low,good
low,low,4,more,med,high,good
vhigh,vhigh,4,2,small,low,unacc
low,low,4,2,med,low,good
low,low,4,more,med,high,good
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
low,low,4,2,med,low,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,high,3,2,small,low,unacc
low,low,4,2,med,low,good
high,high,3,4,big,high,acc
low,low,4,2,med,low,good
vhigh,vhigh,2,2,small,low,unacc
low,low,4,2,med,low,good
high,high,3,2,small,med,acc
high,high,3,4,big,med,acc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
low,low,4,more,med,high,good
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
med,med,3,4,big,high,acc
med,high,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
med,high,3,4,big,high,acc
high,high,3,4,big,med,acc
med,high,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
med,high,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,high,3,2,small,med,unacc
low,low,4,more,med,high,good
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,4,small,med,acc
vhigh,vhigh,4,2,small,low,unacc
low,low,4,2,med,low,good
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,4,2,small,low,unacc
high,high,3,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
low,low,4,2,small,low,good
high,vhigh,3,2,small,low,unacc
med,med,3,4,big,high,vgood
high,high,3,4,big,high,acc
high,high,3,2,small,low,unacc
high,high,3,4,big,high,acc
med,med,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
low,low,4,more,med,high,good
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,4,2,small,low,good
low,low,4,2,med,low,good
low,low,4,more,med,high,good
low,low,4,more,med,high,good
med,high,3,4,big,high,acc
low,vhigh,4,2,small,low,unacc
high,high,3,2,small,med,unacc
high,high,3,4,big,med,acc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
low,low,4,2,med,low,good
high,high,3,4,big,high,acc
high,high,3,2,small,med,unacc
low,low,4,2,med,low,good
low,low,4,2,med,low,good
high,high,3,2,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,high,acc
low,low,4,more,med,high,good
high,high,3,4,big,med,acc
med,high,3,4,big,high,acc
high,high,3,4,small,med,acc
high,high,3,2,small,med,acc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
med,med,3,4,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,4,more,med,high,good
low,low,4,2,med,low,good
med,med,3,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,high,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,2,small,med,unacc
high,vhigh,3,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,high,3,4,big,high,acc
low,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,high,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,4,more,med,high,good
high,high,3,4,big,med,acc
vhigh,vhigh,4,2,small,low,unacc
low,low,4,2,small,low,good
low,low,4,2,small,low,good
low,low,4,more,med,high,good
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,high,3,4,big,high,acc
high,vhigh,2,2,small,low,unacc
low,low,4,2,small,low,unacc
low,low,4,more,med,high,good
low,vhigh,4,2,small,low,unacc
high,high,3,4,big,med,acc
high,high,3,4,small,med,acc
vhigh,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
high,high,3,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,4,more,med,high,good
high,high,3,4,small,med,acc
med,med,3,4,big,high,acc
high,vhigh,2,2,small,low,unacc
med,med,3,4,med,high,vgood
med,med,3,4,med,high,vgood
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,low,4,2,med,low,good
low,low,4,more,med,high,good
high,vhigh,3,2,small,low,unacc
med,high,3,4,big,high,acc
med,high,3,4,big,high,acc
high,high,3,2,small,low,unacc
med,high,3,4,big,high,acc
high,vhigh,3,2,small,low,unacc
high,high,3,2,small,low,unacc
med,high,3,4,big,high,acc
low,vhigh,4,2,small,low,unacc
high,high,3,4,big,med,acc
med,high,3,4,big,high,acc
low,low,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
low,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
low,low,4,more,med,high,vgood
low,low,4,2,med,low,good
high,high,3,2,small,low,unacc
low,low,4,more,med,high,good
low,low,4,2,med,low,good
vhigh,vhigh,4,2,small,low,unacc
low,low,4,more,med,high,good
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,4,2,med,low,good
med,high,3,4,big,high,acc
high,high,3,2,small,low,unacc
low,low,3,4,med,high,vgood
med,med,3,4,big,high,vgood
low,low,4,2,med,low,good
low,low,4,2,med,low,good
low,low,4,2,small,low,good
low,low,4,2,small,low,unacc
high,high,3,4,big,high,acc
high,high,3,4,big,high,acc
high,vhigh,3,2,small,low,unacc
low,low,4,2,med,low,good
low,low,4,more,med,high,good
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
low,low,4,2,med,low,good
low,vhigh,4,2,small,low,unacc
med,high,3,4,big,high,acc
low,low,4,2,med,low,good
high,high,3,4,small,med,acc
med,high,3,4,big,high,acc
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,4,2,small,low,unacc
high,high,3,4,big,med,acc
low,low,4,2,med,low,good
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,4,big,high,acc
high,high,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
low,low,4,more,med,high,good
low,low,4,2,med,low,good
high,high,3,4,big,high,acc
high,high,3,4,big,med,acc
med,med,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,3,4,big,high,acc
low,med,3,4,med,high,vgood
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,4,2,med,low,good
low,low,4,2,med,low,good
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,high,3,2,small,med,acc
high,high,3,4,big,med,acc
high,high,3,2,small,low,unacc
low,low,4,2,med,low,good
low,vhigh,4,2,small,low,unacc
med,high,3,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,2,small,low,unacc
low,low,4,2,small,low,unacc
high,high,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
high,high,3,4,big,high,acc
low,low,4,2,small,low,good
med,med,3,4,big,high,acc
low,low,3,4,med,high,vgood
med,high,3,4,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,high,acc
med,med,3,4,big,high,vgood
low,low,4,2,small,low,unacc
high,high,3,2,small,med,acc
low,low,4,more,med,high,vgood
med,med,3,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
high,high,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,high,3,4,big,med,acc
