buying,maint,doors,persons,lug_boot,safety,class
med,low,4,4,big,med,acc
high,high,3,2,small,low,unacc
vhigh,vhigh,5more,more,small,med,acc
high,high,4,4,big,high,vgood
high,high,3,4,small,med,acc
high,high,4,4,med,med,acc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,small,low,unacc
low,low,5more,more,med,med,good
high,high,4,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
med,med,5more,more,big,med,acc
high,low,4,2,med,med,good
low,high,4,2,big,low,vgood
low,low,5more,more,big,high,vgood
low,low,4,2,med,low,good
high,low,4,4,med,med,good
vhigh,vhigh,5more,more,small,med,good
high,low,4,4,med,med,good
low,vhigh,3,2,small,low,unacc
low,low,4,2,med,low,good
low,low,5more,2,small,low,good
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
high,low,4,4,med,med,good
low,low,4,more,big,high,vgood
med,high,4,4,big,high,acc
high,high,4,4,big,high,acc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,5more,more,big,med,acc
vhigh,vhigh,5more,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
low,low,4,2,small,low,good
low,low,3,2,small,low,good
high,low,4,4,small,med,good
med,high,5more,more,big,high,vgood
high,high,4,4,med,med,acc
low,low,3,2,small,low,good
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,2,med,low,good
high,high,4,2,small,low,unacc
high,high,4,4,big,high,acc
vhigh,vhigh,5more,more,small,med,acc
low,med,5more,2,big,high,vgood
low,med,5more,2,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
low,vhigh,2,2,small,low,vgood
low,vhigh,5more,2,small,low,unacc
low,low,4,2,med,med,good
low,vhigh,5more,2,big,low,vgood
low,vhigh,5more,2,small,low,good
vhigh,vhigh,5more,2,big,low,vgood
high,high,4,2,big,low,unacc
vhigh,vhigh,5more,more,big,high,acc
low,vhigh,3,2,small,low,unacc
med,vhigh,5more,more,small,med,acc
high,high,4,4,med,med,acc
med,low,3,more,small,med,good
high,high,4,4,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
low,med,4,more,big,high,vgood
vhigh,low,3,2,small,med,good
high,high,4,2,med,med,unacc
low,low,4,2,small,low,good
low,med,5more,more,big,high,vgood
low,med,5more,more,big,high,vgood
vhigh,vhigh,3,more,small,med,acc
vhigh,vhigh,5more,more,small,med,acc
vhigh,vhigh,5more,more,small,med,good
vhigh,vhigh,5more,more,small,low,unacc
low,low,5more,2,small,low,good
high,high,4,2,big,low,vgood
low,vhigh,5more,more,big,low,vgood
med,vhigh,5more,more,small,med,acc
high,high,4,4,big,high,vgood
med,med,5more,more,big,high,vgood
med,med,5more,more,big,high,vgood
high,high,4,2,big,high,vgood
low,vhigh,5more,more,big,low,vgood
low,vhigh,5more,2,small,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
low,med,4,more,big,high,vgood
med,med,4,more,big,high,vgood
low,high,4,2,small,low,vgood
vhigh,vhigh,5more,more,small,med,acc
vhigh,vhigh,3,more,small,med,acc
high,high,4,2,small,med,good
low,low,4,2,small,med,good
low,med,5more,more,big,high,vgood
high,high,4,4,big,high,acc
low,low,4,2,big,low,vgood
low,vhigh,5more,2,big,low,vgood
low,low,4,4,med,med,good
vhigh,vhigh,5more,more,big,low,vgood
vhigh,vhigh,5more,more,small,med,acc
low,vhigh,5more,more,big,low,vgood
vhigh,vhigh,5more,more,small,low,unacc
low,high,4,2,big,low,vgood
low,low,3,2,small,low,good
low,vhigh,5more,2,big,low,vgood
low,low,5more,more,big,high,good
low,low,3,2,small,low,good
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,2,2,big,low,unacc
high,high,4,4,med,low,unacc
low,low,5more,more,small,low,good
low,low,5more,more,small,med,good
vhigh,vhigh,5more,more,small,med,acc
low,low,4,2,big,high,vgood
high,high,4,4,med,med,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,4,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
high,high,4,4,big,high,acc
vhigh,vhigh,5more,more,big,low,acc
high,high,4,2,small,low,unacc
low,low,5more,2,big,high,vgood
low,low,4,more,med,med,good
vhigh,vhigh,5more,more,small,low,acc
low,low,4,2,med,low,vgood
high,vhigh,3,2,small,low,unacc
high,high,4,2,big,low,vgood
high,high,4,2,big,low,unacc
high,high,4,2,small,low,unacc
vhigh,vhigh,5more,2,big,low,vgood
vhigh,vhigh,5more,more,big,high,acc
high,high,4,4,med,med,acc
low,low,4,2,med,low,good
high,high,4,2,big,high,vgood
high,high,4,4,big,high,acc
vhigh,vhigh,5more,more,big,low,unacc
high,high,2,2,big,low,unacc
high,high,4,2,small,low,unacc
med,med,5more,more,big,high,acc
vhigh,vhigh,5more,more,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,big,low,unacc
high,high,4,4,big,high,vgood
high,high,4,4,big,low,vgood
high,high,4,4,big,high,vgood
low,low,4,more,big,high,vgood
high,high,4,2,small,low,unacc
vhigh,vhigh,5more,more,small,low,acc
high,high,4,2,small,low,unacc
high,high,4,4,med,med,acc
low,low,4,2,med,low,good
high,high,5more,4,big,high,vgood
med,low,5more,more,small,med,good
vhigh,vhigh,3,more,small,med,acc
high,high,4,4,big,low,vgood
high,high,4,4,med,med,acc
high,high,4,2,small,low,unacc
vhigh,vhigh,5more,more,big,high,acc
high,high,5more,4,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,big,high,acc
med,med,5more,more,big,med,acc
vhigh,vhigh,5more,more,big,high,acc
high,high,4,2,big,low,vgood
med,high,4,4,big,high,acc
high,high,4,4,big,high,vgood
high,high,4,2,small,low,unacc
vhigh,vhigh,5more,more,small,med,acc
med,high,5more,more,big,high,acc
low,vhigh,5more,2,small,low,vgood
high,high,3,2,small,low,unacc
high,low,4,4,med,med,good
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,big,high,acc
high,high,4,2,med,low,unacc
vhigh,vhigh,5more,more,big,high,acc
high,high,4,4,big,high,acc
high,high,4,2,med,low,unacc
low,high,4,2,big,low,vgood
vhigh,vhigh,3,4,small,med,acc
high,high,4,4,med,low,unacc
high,high,4,4,med,med,good
high,high,4,2,big,low,unacc
low,high,2,2,big,low,vgood
high,high,4,2,small,low,unacc
low,high,4,2,big,low,vgood
high,high,4,2,big,low,unacc
high,low,4,4,med,med,good
high,high,4,2,big,low,vgood
low,low,5more,2,small,low,vgood
low,low,4,more,med,med,good
low,vhigh,5more,2,small,low,vgood
vhigh,vhigh,5more,more,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,small,low,acc
low,low,4,more,med,med,good
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,5more,more,small,med,good
low,low,5more,more,small,med,good
high,high,4,4,med,med,good
low,low,4,2,small,low,good
low,low,4,4,med,med,good
high,high,4,4,big,high,vgood
low,high,3,2,small,low,unacc
high,high,4,2,small,med,unacc
high,vhigh,2,2,big,low,unacc
med,med,5more,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,small,low,good
high,high,3,2,small,low,unacc
vhigh,vhigh,5more,more,small,low,unacc
low,high,2,2,big,low,vgood
low,low,3,2,small,low,good
high,high,3,4,small,med,acc
vhigh,vhigh,5more,more,big,high,vgood
vhigh,vhigh,5more,more,small,med,acc
high,high,4,4,med,med,acc
vhigh,vhigh,5more,more,big,low,acc
low,high,4,2,big,low,vgood
high,high,4,4,small,med,good
vhigh,vhigh,3,more,small,med,acc
high,high,4,4,med,low,unacc
high,high,4,4,small,med,acc
high,high,4,4,big,med,acc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,4,small,med,acc
high,high,5more,4,big,med,acc
low,vhigh,5more,2,big,low,vgood
low,low,4,more,big,high,vgood
high,high,4,4,med,med,unacc
high,high,4,2,small,low,unacc
low,low,5more,more,small,med,good
low,low,5more,2,small,low,good
vhigh,vhigh,5more,more,big,high,acc
low,low,3,2,small,low,good
low,vhigh,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,2,med,low,vgood
high,high,4,4,big,high,acc
high,high,4,4,med,med,acc
high,high,4,4,big,high,vgood
low,vhigh,5more,2,big,low,vgood
low,low,4,2,med,low,vgood
high,high,4,2,med,low,unacc
vhigh,vhigh,5more,more,big,low,unacc
low,low,4,2,small,med,good
vhigh,vhigh,5more,more,big,high,vgood
vhigh,vhigh,5more,2,big,low,vgood
vhigh,vhigh,3,2,small,low,unacc
low,high,4,2,big,high,vgood
high,high,4,2,big,low,vgood
med,low,4,4,med,med,good
low,low,5more,2,small,low,good
vhigh,vhigh,5more,more,small,low,unacc
low,med,5more,more,big,high,vgood
low,low,4,2,big,high,vgood
vhigh,vhigh,5more,more,small,med,acc
high,high,4,2,med,low,unacc
med,low,5more,more,small,med,good
low,low,4,2,small,low,good
high,high,4,4,big,high,acc
vhigh,vhigh,5more,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,vhigh,5more,more,small,med,good
med,low,4,4,big,high,vgood
low,high,4,2,med,low,vgood
low,low,4,more,big,high,vgood
high,high,3,2,small,med,unacc
vhigh,vhigh,5more,more,big,high,vgood
med,med,5more,more,big,high,vgood
low,low,3,2,small,med,good
high,high,4,2,big,low,vgood
high,high,2,2,big,low,vgood
low,med,5more,more,big,high,vgood
low,low,4,2,small,low,vgood
high,high,4,4,big,high,acc
low,vhigh,5more,2,big,low,vgood
high,high,3,2,small,low,unacc
vhigh,vhigh,5more,2,big,low,vgood
med,med,5more,more,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,2,med,low,unacc
low,vhigh,5more,2,small,low,unacc
low,low,3,2,small,med,good
low,low,4,more,big,high,vgood
high,low,4,2,small,med,good
low,low,4,2,small,low,good
high,high,4,4,small,med,acc
vhigh,vhigh,5more,2,small,low,unacc
low,low,4,4,med,med,good
vhigh,vhigh,5more,2,small,low,unacc
high,high,5more,4,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,2,med,low,unacc
high,high,4,4,big,high,acc
low,low,3,more,small,med,good
low,low,3,2,small,med,good
vhigh,vhigh,5more,more,small,med,good
high,high,4,4,big,high,acc
med,high,5more,more,big,high,acc
high,high,5more,more,big,high,acc
high,low,4,4,med,med,acc
vhigh,vhigh,5more,2,small,low,unacc
med,med,5more,more,big,high,vgood
high,high,2,2,big,low,unacc
low,low,4,2,big,low,vgood
low,low,5more,2,small,low,good
low,low,4,2,med,low,good
high,high,4,4,big,high,acc
high,vhigh,3,2,small,low,unacc
high,high,4,2,med,low,unacc
high,high,4,2,med,low,unacc
low,med,5more,more,big,high,vgood
low,low,3,more,small,med,good
vhigh,vhigh,5more,2,small,low,unacc
low,low,4,more,big,high,vgood
low,low,3,2,small,low,good
low,vhigh,3,2,small,low,unacc
med,med,5more,more,big,high,acc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,3,4,small,med,acc
high,high,4,4,big,high,acc
vhigh,vhigh,3,2,small,low,unacc
med,med,5more,more,big,high,acc
low,vhigh,3,2,small,low,good
low,low,5more,2,small,low,good
high,high,2,2,small,low,unacc
high,high,4,2,small,low,unacc
high,high,4,4,big,med,acc
low,low,4,4,small,med,good
high,high,4,2,big,low,unacc
med,med,5more,more,big,high,acc
high,high,4,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,high,2,2,big,low,vgood
low,low,4,more,med,med,good
low,low,5more,2,small,med,good
vhigh,vhigh,5more,more,big,high,acc
high,high,4,4,big,high,acc
low,low,4,2,med,med,good
low,vhigh,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,high,4,4,big,high,acc
high,low,4,4,big,high,vgood
high,low,4,4,med,med,good
low,vhigh,5more,2,big,low,vgood
vhigh,vhigh,3,2,small,low,unacc
high,high,4,4,med,med,good
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,more,small,med,good
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,5more,more,big,high,vgood
med,med,5more,more,big,high,vgood
high,high,4,4,big,high,acc
high,high,4,4,small,med,acc
vhigh,vhigh,5more,more,big,high,vgood
low,high,4,2,big,low,vgood
high,low,4,4,med,med,good
med,med,5more,more,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
low,low,4,4,med,med,good
low,vhigh,5more,2,small,low,good
low,med,5more,more,big,high,vgood
med,med,5more,more,med,med,acc
med,med,5more,more,big,high,vgood
low,low,4,more,big,high,vgood
low,vhigh,5more,2,big,low,vgood
high,low,4,4,med,med,good
vhigh,vhigh,5more,more,big,high,acc
low,low,4,2,big,low,vgood
high,high,4,2,med,low,unacc
low,med,5more,more,big,high,vgood
med,low,5more,more,small,med,good
vhigh,vhigh,3,2,small,low,unacc
low,vhigh,5more,2,small,low,good
low,low,4,4,big,high,vgood
low,low,5more,more,small,med,good
low,low,4,2,big,high,vgood
med,low,5more,more,big,high,acc
vhigh,vhigh,5more,more,big,high,vgood
high,high,4,2,big,low,vgood
med,med,5more,more,big,high,vgood
low,low,4,2,small,low,good
