buying,maint,doors,persons,lug_boot,safety,class
vhigh,low,5more,2,small,low,good
vhigh,high,3,4,med,high,acc
high,med,4,more,big,high,acc
med,low,4,4,big,med,acc
vhigh,low,4,4,small,low,unacc
med,med,5more,more,big,high,vgood
high,vhigh,3,2,small,med,unacc
vhigh,vhigh,5more,2,med,low,vgood
med,low,2,2,big,low,vgood
low,high,2,2,big,low,unacc
vhigh,vhigh,4,4,small,low,unacc
vhigh,vhigh,5more,4,small,high,acc
high,low,2,more,big,low,unacc
high,med,5more,more,med,high,acc
med,low,5more,more,big,med,acc
vhigh,high,4,4,big,low,unacc
high,vhigh,3,more,med,high,acc
vhigh,vhigh,4,2,small,low,unacc
med,low,5more,2,small,low,good
high,high,5more,more,med,high,vgood
vhigh,high,4,4,small,low,acc
low,vhigh,4,4,small,low,unacc
high,low,2,more,small,med,good
low,vhigh,3,4,med,med,good
low,vhigh,3,2,med,low,unacc
high,med,2,more,big,med,good
low,vhigh,3,2,med,low,good
vhigh,high,4,2,small,low,unacc
med,med,5more,more,big,high,vgood
low,vhigh,3,4,med,med,good
low,med,5more,more,med,high,vgood
vhigh,low,5more,2,med,low,vgood
high,vhigh,3,2,small,med,unacc
vhigh,high,4,4,big,high,vgood
vhigh,vhigh,5more,2,med,low,unacc
vhigh,low,4,2,big,low,unacc
med,low,4,4,small,med,good
vhigh,low,5more,4,small,med,acc
med,low,5more,more,med,high,vgood
vhigh,vhigh,3,2,med,low,unacc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,2,2,med,low,good
vhigh,vhigh,2,2,med,low,unacc
vhigh,vhigh,4,4,small,med,unacc
low,vhigh,3,2,med,low,unacc
high,low,2,more,big,med,good
high,high,4,4,big,high,vgood
low,low,2,4,small,med,good
low,high,3,more,med,med,acc
vhigh,vhigh,5more,2,small,low,unacc
low,high,3,2,big,high,vgood
high,low,5more,more,med,med,acc
vhigh,high,4,2,big,low,unacc
vhigh,vhigh,4,2,small,low,unacc
med,low,5more,4,small,med,good
high,vhigh,5more,more,med,low,unacc
vhigh,vhigh,4,4,small,low,unacc
vhigh,high,2,2,big,low,unacc
low,vhigh,3,2,med,high,vgood
vhigh,med,4,4,small,high,acc
vhigh,low,5more,2,small,low,unacc
low,high,4,4,small,med,good
high,high,2,2,big,med,unacc
high,high,3,more,med,high,acc
high,med,4,4,big,high,vgood
low,vhigh,3,2,med,med,good
low,vhigh,3,more,med,high,vgood
high,low,4,4,big,med,good
med,med,4,4,big,high,acc
low,low,2,4,med,med,good
high,high,3,2,big,high,vgood
low,low,2,2,small,med,good
vhigh,vhigh,3,4,small,med,acc
vhigh,high,4,2,big,low,unacc
high,med,3,more,med,high,vgood
med,low,5more,4,med,high,vgood
vhigh,low,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,vhigh,3,more,med,med,acc
low,low,4,4,small,med,good
high,low,5more,more,med,high,acc
vhigh,vhigh,3,2,small,low,unacc
low,high,2,2,big,low,vgood
vhigh,vhigh,4,2,small,low,unacc
vhigh,low,5more,4,small,med,good
vhigh,med,4,4,big,high,vgood
high,high,3,more,med,med,acc
high,med,2,more,big,low,vgood
low,vhigh,3,2,med,high,vgood
vhigh,high,4,2,big,low,unacc
low,low,4,4,small,med,good
vhigh,high,4,2,big,low,unacc
vhigh,low,2,2,small,low,unacc
vhigh,high,4,4,small,med,acc
vhigh,vhigh,3,2,small,low,unacc
low,high,2,2,big,med,good
high,high,3,more,big,med,acc
high,med,4,4,med,high,acc
low,med,3,2,med,high,vgood
med,low,5more,4,small,med,good
vhigh,vhigh,3,2,small,low,unacc
high,vhigh,3,2,med,med,unacc
low,vhigh,3,2,med,low,unacc
low,vhigh,4,4,small,high,vgood
high,high,2,more,big,med,acc
med,med,5more,more,big,high,vgood
low,low,2,2,small,low,good
vhigh,vhigh,4,4,small,low,unacc
high,high,2,2,big,low,unacc
med,low,5more,more,big,low,good
vhigh,vhigh,3,2,small,low,unacc
high,high,3,more,big,high,acc
vhigh,low,4,4,small,med,acc
vhigh,high,4,4,big,high,vgood
vhigh,high,4,2,big,low,unacc
high,low,5more,more,med,med,acc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,4,small,low,unacc
high,high,3,2,small,low,unacc
low,vhigh,3,2,med,low,unacc
high,vhigh,3,more,med,med,acc
low,high,3,4,small,med,acc
vhigh,high,4,4,big,med,acc
high,high,2,2,big,low,unacc
med,low,5more,2,med,high,vgood
vhigh,high,2,2,big,low,vgood
med,low,5more,2,small,low,good
high,low,2,2,small,med,good
low,low,5more,4,small,med,good
vhigh,high,2,2,big,low,unacc
med,low,5more,2,med,low,vgood
vhigh,vhigh,4,4,small,med,acc
low,high,2,2,big,low,vgood
vhigh,low,4,4,small,low,unacc
low,high,3,4,med,med,acc
low,high,3,4,med,med,acc
med,med,2,2,big,med,good
high,high,2,more,big,med,good
vhigh,med,4,4,big,med,acc
med,low,2,2,big,low,good
vhigh,vhigh,4,4,small,med,acc
low,med,4,4,big,high,vgood
high,vhigh,3,more,med,high,acc
med,low,2,2,big,low,good
vhigh,vhigh,5more,4,small,low,acc
vhigh,vhigh,4,4,small,high,acc
vhigh,low,4,2,big,low,unacc
med,low,5more,2,med,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,low,5more,2,med,low,vgood
vhigh,low,2,2,big,low,unacc
low,vhigh,3,2,med,med,good
vhigh,low,4,4,small,med,acc
low,low,2,2,med,low,good
high,med,3,more,big,high,vgood
high,high,2,2,big,low,unacc
med,low,2,2,big,low,vgood
high,high,4,2,big,low,vgood
med,low,5more,2,med,low,unacc
low,high,4,2,small,med,good
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,low,5more,more,med,med,good
vhigh,high,4,4,big,med,acc
med,med,2,2,big,low,vgood
low,vhigh,3,2,med,low,vgood
vhigh,low,4,4,small,high,acc
vhigh,low,5more,2,med,low,vgood
high,high,2,2,big,low,unacc
low,high,4,2,big,low,vgood
low,high,4,2,big,low,vgood
high,high,2,2,big,med,unacc
vhigh,low,5more,4,small,med,good
low,high,2,2,big,low,good
high,med,2,more,big,med,acc
vhigh,low,2,2,big,low,unacc
high,low,2,more,small,med,good
low,low,4,4,small,med,good
high,high,2,2,big,low,unacc
high,high,2,more,big,low,unacc
vhigh,high,4,4,small,high,acc
low,high,2,more,big,med,good
low,vhigh,3,2,small,med,good
vhigh,high,4,4,small,low,vgood
med,low,5more,4,small,low,good
low,high,2,2,big,low,unacc
low,vhigh,3,2,med,low,unacc
vhigh,high,4,4,big,low,unacc
high,high,2,2,big,low,unacc
high,high,2,more,big,med,unacc
low,vhigh,4,4,small,med,good
vhigh,vhigh,3,2,med,low,unacc
low,high,2,2,big,med,vgood
high,high,2,2,big,low,unacc
vhigh,low,4,4,small,low,acc
high,low,5more,more,med,high,acc
vhigh,low,4,4,small,med,good
vhigh,vhigh,4,2,small,low,unacc
vhigh,low,5more,4,small,low,good
low,high,2,2,big,med,good
vhigh,high,4,2,small,low,unacc
vhigh,high,4,4,big,low,vgood
vhigh,high,4,4,small,high,vgood
high,high,2,more,big,med,good
high,vhigh,5more,more,med,low,vgood
low,low,2,more,big,med,good
med,low,5more,2,big,low,vgood
vhigh,low,5more,4,small,low,vgood
vhigh,low,4,2,big,low,unacc
vhigh,low,5more,more,small,med,acc
low,high,2,2,big,low,vgood
vhigh,vhigh,2,2,big,low,unacc
high,high,2,more,big,med,unacc
med,low,5more,2,small,low,good
low,high,3,2,med,high,vgood
med,low,5more,more,big,med,good
vhigh,vhigh,3,2,small,low,unacc
low,vhigh,3,2,med,low,vgood
low,low,2,4,med,med,good
vhigh,high,4,4,small,low,unacc
low,low,2,4,small,med,good
low,high,2,2,big,low,vgood
vhigh,low,5more,more,med,high,vgood
vhigh,low,5more,4,small,med,acc
high,high,2,2,big,low,unacc
high,vhigh,3,2,small,low,unacc
low,high,2,2,big,low,vgood
high,high,3,more,big,high,acc
low,high,2,2,med,med,good
high,high,2,more,big,low,unacc
med,low,5more,more,big,low,good
high,vhigh,3,2,med,low,unacc
high,med,5more,more,med,high,acc
high,high,2,2,big,low,unacc
high,med,3,more,med,med,acc
high,vhigh,3,2,med,low,unacc
high,high,2,2,big,low,unacc
low,high,2,2,big,med,good
vhigh,high,4,2,big,low,vgood
low,low,2,2,big,low,good
med,low,2,2,big,low,vgood
low,low,2,4,big,med,good
low,low,5more,4,med,med,good
med,vhigh,2,2,small,low,good
vhigh,high,4,4,big,low,vgood
high,vhigh,2,2,small,low,unacc
high,vhigh,3,2,med,low,unacc
high,high,2,2,big,low,vgood
high,high,2,2,big,low,unacc
high,high,3,more,med,med,acc
high,vhigh,5more,2,med,low,vgood
low,med,5more,4,med,high,vgood
high,low,4,4,big,med,acc
low,high,4,4,big,med,acc
low,vhigh,5more,2,med,low,vgood
low,med,2,more,big,high,vgood
vhigh,low,4,4,small,low,vgood
vhigh,low,5more,4,big,high,vgood
med,low,5more,more,med,low,vgood
vhigh,vhigh,3,4,small,high,vgood
vhigh,vhigh,3,2,small,low,unacc
high,med,4,4,big,med,acc
vhigh,vhigh,4,2,small,low,unacc
low,med,4,4,big,high,vgood
low,low,4,4,small,med,good
vhigh,high,4,2,small,low,unacc
med,low,5more,more,med,high,acc
high,vhigh,2,2,small,med,unacc
high,high,2,2,big,low,vgood
high,high,3,more,med,med,acc
med,med,2,2,big,high,vgood
high,med,5more,more,big,med,acc
vhigh,low,2,2,small,low,good
low,high,4,4,small,med,acc
vhigh,high,4,2,small,low,unacc
vhigh,vhigh,3,4,small,high,acc
med,low,4,2,small,low,good
low,vhigh,4,4,small,low,unacc
vhigh,high,4,4,big,low,vgood
high,high,2,2,big,med,unacc
med,low,5more,4,small,med,good
high,vhigh,2,2,med,low,unacc
med,low,2,more,big,low,vgood
vhigh,high,4,4,small,low,vgood
high,vhigh,3,2,med,low,unacc
low,vhigh,3,2,med,low,unacc
high,high,2,more,big,med,unacc
high,high,2,more,big,med,acc
high,high,2,2,big,low,unacc
vhigh,low,4,2,small,low,unacc
low,vhigh,3,2,med,low,vgood
high,vhigh,3,more,med,high,acc
high,high,3,2,med,low,unacc
low,low,2,2,med,low,good
high,high,4,more,big,high,acc
low,vhigh,3,2,med,low,vgood
vhigh,low,4,4,small,med,good
high,med,4,4,big,med,acc
high,high,2,more,big,med,unacc
low,vhigh,3,4,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,low,4,2,small,low,good
low,vhigh,3,2,med,low,vgood
high,vhigh,3,more,med,med,acc
high,vhigh,3,more,med,med,unacc
low,high,4,4,small,med,acc
vhigh,low,5more,4,small,high,vgood
vhigh,high,4,4,big,high,vgood
high,high,3,more,med,high,acc
high,high,3,more,big,high,vgood
high,vhigh,3,more,med,med,acc
med,low,2,2,big,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,5more,2,med,low,unacc
high,vhigh,2,2,small,med,acc
low,vhigh,3,2,small,med,good
low,low,2,2,big,low,good
vhigh,vhigh,3,4,small,med,acc
low,low,2,more,med,med,good
high,high,2,2,big,low,unacc
low,vhigh,3,2,med,med,good
high,high,2,2,big,med,unacc
low,low,4,4,med,med,good
high,high,3,more,med,high,acc
med,low,2,more,big,med,good
low,vhigh,3,2,med,low,good
vhigh,high,4,4,big,high,acc
low,high,4,4,small,low,vgood
high,med,4,more,big,high,acc
low,high,3,more,med,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,5more,more,med,low,good
low,high,4,4,big,med,acc
vhigh,low,2,2,small,low,unacc
low,med,2,2,big,low,vgood
vhigh,vhigh,4,4,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,high,4,4,small,med,acc
high,med,2,more,big,high,vgood
vhigh,vhigh,4,4,small,low,unacc
vhigh,vhigh,3,2,med,low,unacc
low,low,2,4,big,med,good
vhigh,high,4,4,big,med,acc
high,vhigh,3,more,med,med,acc
vhigh,vhigh,5more,2,med,low,unacc
low,high,4,2,small,low,unacc
vhigh,vhigh,3,2,med,low,unacc
low,low,2,2,med,med,good
high,high,2,more,big,med,acc
low,vhigh,3,2,med,high,vgood
low,low,5more,4,big,high,vgood
vhigh,low,4,4,small,low,unacc
high,high,2,2,big,med,unacc
vhigh,vhigh,5more,2,med,low,unacc
low,low,4,4,big,low,good
vhigh,low,4,4,small,high,acc
vhigh,vhigh,4,2,small,low,unacc
low,high,4,2,small,low,vgood
med,low,4,4,big,low,vgood
vhigh,low,4,4,small,low,unacc
vhigh,low,4,4,big,low,unacc
high,high,4,4,big,high,acc
vhigh,high,4,4,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
low,vhigh,4,2,med,high,vgood
high,high,2,2,big,med,unacc
low,vhigh,3,2,small,low,unacc
low,vhigh,3,more,med,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,low,4,4,small,low,good
vhigh,high,4,4,big,low,vgood
med,low,5more,more,small,med,good
vhigh,low,2,2,small,low,unacc
med,low,5more,more,big,high,vgood
high,vhigh,3,more,med,med,unacc
low,low,2,2,small,low,good
low,med,4,4,big,high,vgood
low,vhigh,4,4,small,med,good
low,high,4,4,big,med,good
low,low,2,more,med,med,good
med,high,2,2,big,low,unacc
med,low,5more,more,med,med,acc
low,vhigh,4,4,small,med,good
high,vhigh,3,2,med,low,unacc
high,med,2,more,big,med,vgood
low,high,4,4,small,high,acc
low,vhigh,3,2,med,low,good
high,vhigh,3,more,med,low,unacc
high,low,5more,more,big,high,vgood
high,high,2,2,big,low,unacc
low,high,4,2,big,low,vgood
low,med,2,more,big,high,vgood
low,high,3,more,big,med,acc
med,low,2,2,big,low,vgood
high,vhigh,3,2,med,med,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,high,4,2,big,low,vgood
high,high,2,2,big,low,unacc
med,low,2,2,big,low,unacc
high,med,3,more,med,med,acc
low,vhigh,3,2,small,low,unacc
low,vhigh,3,2,med,med,good
low,high,2,2,med,med,good
high,low,2,2,big,med,good
vhigh,high,4,4,big,low,unacc
med,low,2,2,big,low,vgood
high,vhigh,3,more,med,med,acc
med,low,5more,4,big,high,vgood
low,low,5more,2,med,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,low,5more,4,small,high,acc
med,low,5more,4,small,med,good
med,med,5more,4,med,high,vgood
high,high,2,2,big,low,unacc
low,vhigh,4,2,small,low,unacc
med,low,4,4,small,med,good
low,vhigh,3,2,med,low,vgood
med,low,5more,2,big,low,good
low,vhigh,2,2,med,med,good
vhigh,low,5more,4,small,high,acc
vhigh,vhigh,4,2,small,low,unacc
low,vhigh,3,2,med,low,unacc
vhigh,low,5more,2,med,low,vgood
low,med,5more,more,med,high,vgood
med,low,5more,more,med,low,unacc
vhigh,high,4,4,small,high,acc
low,vhigh,3,2,med,low,unacc
high,high,2,more,big,med,acc
high,high,2,more,big,med,acc
high,med,5more,more,med,high,acc
high,med,4,more,big,med,acc
vhigh,vhigh,4,2,small,low,unacc
high,high,2,more,big,high,vgood
high,vhigh,3,2,small,low,unacc
low,high,2,2,big,low,unacc
vhigh,low,5more,2,small,low,vgood
high,med,4,4,big,high,vgood
med,low,2,2,big,low,unacc
low,low,5more,2,med,low,good
med,low,5more,more,med,low,good
vhigh,low,2,2,big,low,vgood
high,high,2,2,big,low,unacc
high,vhigh,2,2,med,low,unacc
high,low,5more,more,small,med,acc
low,vhigh,3,2,med,low,good
high,high,2,2,big,low,unacc
low,vhigh,3,2,med,low,unacc
low,high,2,2,big,low,unacc
low,high,3,2,med,low,vgood
high,high,2,2,big,low,unacc
high,vhigh,3,more,med,high,acc
high,high,3,4,small,high,acc
vhigh,vhigh,3,2,small,low,unacc
high,high,4,4,big,high,acc
high,high,2,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,4,small,low,unacc
med,low,2,more,big,low,good
high,high,2,2,big,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,high,2,2,big,high,vgood
med,vhigh,5more,2,med,low,unacc
vhigh,vhigh,4,4,small,high,vgood
med,low,5more,more,small,med,good
vhigh,vhigh,4,4,small,low,unacc
high,high,3,more,big,high,vgood
high,vhigh,3,4,small,high,acc
low,low,4,4,small,low,good
high,vhigh,4,4,small,med,acc
vhigh,high,4,4,big,high,vgood
low,high,4,2,big,low,vgood
low,vhigh,2,2,small,med,good
high,low,2,2,med,low,unacc
med,low,5more,2,med,low,unacc
high,vhigh,3,2,med,low,unacc
vhigh,low,4,4,small,low,unacc
vhigh,high,4,4,big,high,acc
vhigh,low,5more,2,big,low,vgood
high,med,5more,more,med,high,vgood
high,high,2,2,big,low,unacc
low,low,5more,more,med,med,good
vhigh,high,4,4,big,high,vgood
med,low,2,2,med,low,good
high,med,3,more,big,high,vgood
low,high,2,2,med,low,unacc
low,med,4,4,big,high,vgood
low,low,4,4,small,med,good
high,low,5more,more,small,med,acc
high,med,5more,more,med,high,acc
high,high,2,2,big,low,unacc
vhigh,vhigh,4,4,small,med,acc
vhigh,high,4,4,big,med,acc
vhigh,high,4,2,small,low,unacc
low,vhigh,3,2,med,high,vgood
med,med,2,more,big,high,vgood
high,med,4,4,big,med,acc
high,high,2,more,big,med,acc
high,high,2,more,big,med,acc
vhigh,vhigh,4,4,small,med,acc
med,low,5more,4,big,high,vgood
med,low,2,2,big,low,good
high,high,5more,more,big,high,vgood
low,high,2,2,big,high,vgood
high,vhigh,3,more,med,high,vgood
med,low,5more,2,med,low,vgood
