buying,maint,doors,persons,lug_boot,safety,class
vhigh,vhigh,2,2,big,low,unacc
low,low,2,2,big,low,vgood
med,med,5more,4,small,med,acc
high,vhigh,3,4,small,med,acc
high,high,2,2,big,low,vgood
low,med,2,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
high,med,5more,4,small,high,acc
low,low,5more,more,big,med,good
high,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,vhigh,3,4,small,med,acc
high,med,3,4,small,high,acc
vhigh,vhigh,2,2,big,low,unacc
high,med,5more,4,small,high,acc
low,low,2,2,small,med,good
high,high,3,2,small,low,unacc
high,med,3,4,small,high,acc
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,5more,4,small,med,acc
high,high,2,2,big,low,vgood
high,vhigh,3,4,small,med,acc
low,low,2,2,big,low,good
low,low,2,2,big,low,vgood
high,vhigh,2,2,med,low,unacc
high,high,2,2,big,low,unacc
high,vhigh,3,2,small,low,unacc
low,vhigh,2,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
high,vhigh,4,2,small,med,good
high,vhigh,3,2,small,low,unacc
high,vhigh,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
low,low,5more,4,small,med,good
low,low,5more,4,small,med,good
high,med,3,4,small,med,acc
high,vhigh,4,2,small,med,unacc
med,med,5more,more,big,high,vgood
vhigh,high,2,2,big,low,unacc
med,high,2,more,big,high,vgood
med,med,5more,more,big,high,vgood
low,low,5more,more,big,med,good
vhigh,low,4,2,small,med,good
low,low,2,2,big,low,vgood
high,vhigh,3,2,small,low,unacc
med,med,5more,4,small,med,acc
low,low,2,2,big,low,good
high,vhigh,3,4,small,med,acc
low,low,2,2,small,low,unacc
med,low,5more,4,small,med,good
low,low,5more,more,big,med,good
low,med,2,more,big,high,vgood
med,med,5more,4,small,high,acc
high,low,5more,4,small,med,good
high,high,3,4,small,high,acc
high,vhigh,2,2,med,low,unacc
low,low,2,2,med,low,unacc
low,low,5more,more,big,high,good
med,med,5more,4,small,high,acc
high,vhigh,3,4,small,high,acc
high,med,3,4,small,high,acc
vhigh,vhigh,2,2,big,low,unacc
low,low,2,2,big,low,good
high,high,2,2,big,low,vgood
med,med,3,more,big,high,vgood
vhigh,low,4,2,small,med,good
high,med,5more,4,small,med,acc
high,med,3,4,big,high,acc
high,med,3,4,small,high,acc
low,low,2,2,big,low,good
low,high,2,2,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,low,2,2,small,low,good
high,vhigh,2,2,med,low,unacc
high,vhigh,3,2,small,low,unacc
low,med,2,2,big,low,vgood
high,high,3,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
vhigh,low,2,2,small,med,good
high,med,5more,4,small,med,acc
med,med,2,more,big,high,vgood
low,low,2,2,med,low,unacc
high,vhigh,3,4,small,med,acc
low,low,2,2,small,med,good
low,low,2,2,big,low,vgood
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
high,high,3,2,big,high,vgood
high,med,3,4,small,high,acc
med,med,5more,more,big,high,vgood
high,med,3,4,small,high,acc
high,vhigh,3,4,small,med,acc
low,low,2,2,big,low,good
high,med,3,4,small,high,acc
high,vhigh,2,2,small,low,unacc
high,high,3,2,big,low,unacc
low,vhigh,2,2,big,low,unacc
high,med,5more,4,small,med,acc
low,low,5more,2,small,med,good
high,high,3,more,big,high,vgood
med,med,2,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,3,2,big,low,vgood
high,high,2,2,big,low,unacc
vhigh,vhigh,2,2,med,low,unacc
low,low,2,more,big,low,good
low,low,2,2,big,low,good
low,high,2,2,big,low,vgood
med,med,5more,4,small,med,acc
low,high,2,2,big,low,vgood
high,vhigh,4,4,small,med,acc
high,vhigh,3,2,small,low,unacc
med,high,2,2,big,low,vgood
high,low,4,2,small,med,good
med,med,5more,4,small,high,acc
high,low,5more,4,small,med,good
high,vhigh,3,4,small,med,acc
high,med,3,4,big,high,acc
low,low,2,2,big,low,vgood
med,med,5more,4,small,high,acc
low,low,2,2,big,low,good
low,low,5more,more,big,med,good
low,low,5more,4,small,med,good
low,low,2,2,big,low,vgood
high,vhigh,3,4,small,med,acc
low,low,2,more,big,low,vgood
high,high,3,2,big,low,unacc
low,low,5more,more,big,med,good
low,high,2,2,big,low,vgood
low,low,5more,more,big,med,good
high,vhigh,2,2,small,low,unacc
vhigh,high,2,2,big,low,unacc
high,vhigh,3,2,small,low,unacc
low,low,2,2,big,med,good
high,vhigh,4,2,small,med,good
high,vhigh,3,2,small,low,unacc
high,med,3,4,small,high,acc
low,low,5more,2,small,med,good
vhigh,vhigh,2,2,med,low,unacc
med,med,5more,4,small,high,acc
high,med,3,4,small,high,acc
high,vhigh,2,2,small,low,unacc
high,med,3,4,small,high,acc
low,low,2,2,small,low,good
low,low,5more,more,big,med,good
high,vhigh,5more,4,small,med,good
low,low,2,2,big,low,good
low,low,2,2,big,low,good
high,med,3,4,small,high,acc
high,vhigh,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,big,low,unacc
high,high,3,2,med,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,med,unacc
low,low,2,2,big,low,good
high,med,3,4,small,high,acc
low,high,2,2,big,low,vgood
high,high,3,2,big,high,vgood
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
high,med,3,4,small,high,acc
high,high,3,2,small,high,acc
high,vhigh,3,2,small,low,unacc
med,med,5more,4,small,high,acc
high,high,3,more,big,high,vgood
low,low,5more,4,small,med,good
high,high,3,4,small,high,acc
med,med,5more,4,big,high,acc
high,vhigh,2,2,small,low,unacc
low,low,2,2,small,low,good
med,low,5more,4,small,med,good
high,med,3,4,small,high,acc
low,low,2,2,big,low,good
med,med,3,4,big,high,acc
med,low,5more,4,small,med,good
high,low,5more,4,small,med,good
high,vhigh,3,2,small,low,unacc
med,high,2,2,big,low,vgood
high,vhigh,3,4,small,med,acc
high,vhigh,3,2,small,med,unacc
low,low,2,2,big,low,good
low,low,2,2,small,low,good
vhigh,high,2,2,big,low,vgood
low,low,5more,2,small,med,good
low,low,5more,4,small,med,good
low,high,2,2,big,low,vgood
med,high,2,2,big,high,vgood
low,low,5more,4,small,med,good
high,vhigh,3,2,small,med,unacc
low,low,2,2,small,med,good
high,vhigh,3,4,small,med,acc
high,vhigh,2,2,small,low,unacc
med,med,5more,4,small,high,acc
med,low,5more,4,small,med,good
high,vhigh,3,2,small,med,unacc
high,med,3,4,big,high,acc
high,vhigh,3,2,small,med,unacc
high,high,2,2,big,low,unacc
med,low,5more,4,small,med,good
low,high,2,2,big,low,vgood
high,vhigh,3,2,small,low,acc
high,high,3,2,big,high,vgood
low,low,2,2,big,low,good
med,med,3,4,small,high,acc
high,med,3,4,small,high,acc
high,high,3,2,big,low,vgood
high,vhigh,3,4,small,med,acc
high,vhigh,3,2,small,low,unacc
low,low,2,2,big,low,good
low,low,2,2,big,low,good
high,med,5more,4,small,med,acc
high,vhigh,3,2,small,low,unacc
med,med,5more,more,big,high,vgood
low,vhigh,2,2,big,low,unacc
high,high,2,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,med,3,4,small,high,acc
high,vhigh,3,4,small,med,acc
high,high,3,2,med,low,unacc
high,med,5more,4,small,med,acc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
low,vhigh,2,2,med,low,unacc
vhigh,vhigh,2,2,big,low,unacc
high,med,5more,4,small,med,acc
high,high,3,2,med,low,unacc
low,low,2,2,small,low,good
low,low,2,2,big,low,vgood
low,low,5more,2,small,med,good
low,low,2,2,big,low,good
high,vhigh,3,4,small,med,acc
high,low,5more,4,small,med,good
low,low,5more,more,big,med,good
low,low,5more,more,big,med,good
high,vhigh,2,2,small,low,unacc
low,low,5more,4,small,med,good
low,low,5more,4,big,med,good
high,vhigh,3,2,small,med,unacc
med,med,3,4,big,high,acc
vhigh,vhigh,2,2,med,low,unacc
high,vhigh,3,2,small,med,unacc
low,vhigh,2,2,big,low,unacc
med,med,3,more,big,high,vgood
high,high,3,2,small,low,unacc
low,low,5more,2,small,med,good
low,low,2,2,small,med,good
low,low,5more,more,big,med,good
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
med,med,5more,4,small,med,acc
high,high,3,2,med,low,unacc
med,med,5more,4,small,med,good
med,med,5more,4,small,high,acc
low,low,2,2,small,med,good
high,med,3,4,small,high,acc
high,med,3,4,small,med,acc
vhigh,vhigh,2,2,med,low,unacc
low,low,5more,4,big,med,good
high,vhigh,3,4,small,med,acc
high,vhigh,3,4,small,med,acc
vhigh,vhigh,2,2,med,low,unacc
high,high,2,2,big,low,unacc
low,vhigh,2,2,big,low,unacc
high,med,3,4,small,high,acc
high,high,3,2,med,low,unacc
med,med,3,more,big,high,vgood
low,low,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,med,unacc
high,med,3,4,small,med,acc
low,high,2,2,big,low,vgood
high,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,med,low,unacc
low,low,2,2,big,low,good
vhigh,vhigh,2,2,med,low,unacc
high,med,5more,4,small,med,acc
low,low,2,2,big,low,unacc
high,high,2,2,big,low,unacc
vhigh,high,2,2,big,low,vgood
low,high,2,2,big,low,vgood
high,vhigh,3,2,small,low,unacc
low,low,2,2,big,low,unacc
high,high,3,more,big,high,vgood
med,med,5more,more,big,high,vgood
low,low,2,2,big,low,good
high,vhigh,3,2,small,low,unacc
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,2,2,small,low,unacc
high,vhigh,2,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
low,high,2,2,big,low,vgood
high,high,3,2,small,low,unacc
high,low,4,2,small,med,good
high,vhigh,4,2,small,med,unacc
med,high,2,more,big,high,vgood
med,med,2,more,big,high,vgood
low,low,2,2,small,low,good
med,low,5more,4,small,med,good
low,low,5more,4,big,med,good
med,med,2,more,big,high,vgood
low,high,2,2,big,low,vgood
med,low,5more,4,small,med,good
low,low,2,2,big,low,good
low,low,2,2,small,low,good
med,high,2,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
med,med,3,4,big,high,vgood
low,low,2,2,small,med,good
low,low,2,2,big,low,good
low,med,2,more,big,high,vgood
med,med,5more,more,big,high,vgood
med,med,5more,4,big,high,vgood
vhigh,high,2,2,big,low,vgood
high,high,3,2,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
low,high,2,2,big,low,vgood
high,high,3,2,big,high,vgood
high,vhigh,3,2,small,low,unacc
high,vhigh,3,2,small,low,unacc
high,high,2,2,big,low,vgood
low,vhigh,2,2,big,low,unacc
med,med,5more,more,big,high,vgood
high,vhigh,2,2,small,low,unacc
med,med,2,more,big,high,vgood
low,low,2,2,small,low,good
low,vhigh,2,2,big,low,unacc
low,low,5more,4,small,med,good
low,high,2,2,big,low,vgood
med,med,2,more,big,high,vgood
high,vhigh,3,4,small,med,acc
med,med,2,more,big,high,vgood
low,low,5more,4,big,med,good
med,med,3,4,big,high,acc
high,med,3,4,small,high,acc
low,low,2,2,big,low,good
high,vhigh,3,4,small,med,acc
high,med,5more,4,small,med,acc
low,low,2,2,big,low,good
low,low,2,2,small,low,good
med,med,2,more,big,high,vgood
high,high,3,2,big,low,unacc
high,high,3,more,big,high,acc
high,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
med,high,2,2,big,low,vgood
med,med,3,4,big,high,acc
low,low,5more,4,small,med,good
high,high,3,2,big,high,vgood
high,vhigh,3,2,small,low,unacc
low,high,2,2,big,low,vgood
med,med,2,more,big,high,vgood
low,high,2,2,big,low,vgood
vhigh,high,2,2,big,low,unacc
med,low,5more,4,small,med,good
low,low,2,2,big,low,good
high,vhigh,2,2,small,low,unacc
low,low,5more,4,small,med,good
high,low,5more,4,small,med,good
vhigh,high,2,2,big,low,vgood
high,vhigh,2,2,med,low,unacc
high,high,2,2,big,low,unacc
low,low,5more,more,big,med,good
low,high,2,2,big,low,vgood
high,vhigh,3,2,small,low,unacc
high,med,3,4,big,high,acc
med,low,5more,4,small,med,good
med,med,5more,4,small,med,acc
high,high,3,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,low,2,2,big,low,good
med,low,5more,4,small,med,good
high,high,3,2,small,low,unacc
low,low,2,2,big,med,good
low,low,5more,4,small,med,good
high,vhigh,3,4,small,med,acc
low,low,5more,2,small,med,good
high,high,3,2,big,high,vgood
high,vhigh,3,4,small,med,acc
med,med,3,more,big,high,vgood
low,low,2,2,small,low,good
high,med,5more,4,small,med,acc
med,med,3,more,big,high,vgood
low,low,5more,4,small,med,good
high,vhigh,2,2,big,low,unacc
high,high,2,2,big,low,vgood
med,med,2,more,big,high,vgood
high,med,3,4,small,high,acc
high,high,2,2,big,low,unacc
low,low,2,2,small,low,good
med,med,3,more,big,high,vgood
med,med,2,more,big,high,vgood
vhigh,high,2,2,big,low,vgood
low,high,2,2,big,low,vgood
high,vhigh,5more,4,small,med,good
high,med,5more,4,small,high,acc
high,vhigh,4,2,small,med,unacc
high,med,5more,4,small,high,acc
low,low,5more,more,big,med,good
low,low,2,2,big,low,vgood
med,low,5more,4,big,med,good
med,med,5more,4,small,high,acc
med,med,5more,more,big,high,vgood
vhigh,vhigh,2,2,big,low,unacc
high,vhigh,4,2,small,med,unacc
low,low,5more,4,big,med,good
high,vhigh,3,4,small,med,acc
med,med,2,more,big,high,vgood
med,med,5more,4,big,high,acc
high,med,5more,4,small,high,acc
low,low,2,2,small,low,good
med,high,3,more,big,high,vgood
high,high,3,4,small,high,acc
