Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings,tst_cat
0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18,M
0.305,0.23,0.08,0.156,0.0675,0.0345,0.0480000000000001,7,
0.28,0.205,0.08,0.127,0.0519999999999999,0.039,0.042,9,I
0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15,M
0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12,
0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13,
0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13,M
0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,16,
0.725,0.57,0.19,2.55,1.0705,0.483,0.725,14,M
0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,14,M
0.53,0.395,0.145,0.775,0.308,0.169,0.255,7,
0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8,
0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7,I
0.315,0.21,0.06,0.125,0.0600000000000001,0.0375000000000001,0.0350000000000001,5,I
0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14,M
0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10,
0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10,
0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12,
0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13,M
0.63,0.48,0.16,1.199,0.5265,0.335,0.315,11,
0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,13,M
0.61,0.485,0.17,1.0225,0.419,0.2405,0.36,12,M
0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14,M
0.505,0.41,0.15,0.644,0.285,0.145,0.21,11,
0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10,M
0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13,
0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8,I
0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10,
0.335,0.25,0.09,0.181,0.0755,0.0415,0.0600000000000001,7,M
0.415,0.305,0.13,0.32,0.1305,0.0755,0.105,8,
0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15,
0.625,0.505,0.215,1.4455,0.496,0.287,0.435,22,M
0.11,0.0899999999999998,0.03,0.00800000000000034,0.0025,0.002,0.00299999999999998,3,I
0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17,M
0.23,0.175,0.065,0.0645000000000005,0.026,0.0105,0.02,5,I
0.32,0.245,0.08,0.1585,0.0635000000000001,0.0325000000000001,0.0500000000000001,13,I
0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7,I
0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,7,I
0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15,M
0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,M
0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11,M
0.27,0.2,0.08,0.1205,0.0465,0.0280000000000001,0.0400000000000001,6,M
0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11,
0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20,M
0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11,
0.36,0.285,0.105,0.2415,0.0915,0.057,0.0750000000000001,7,I
0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14,M
0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,
0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10,
0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12,
0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11,M
0.37,0.28,0.105,0.234,0.0905000000000001,0.0585,0.0750000000000001,9,M
0.2,0.145,0.06,0.0370000000000003,0.0125000000000001,0.00949999999999998,0.011,4,I
0.56,0.44,0.14,0.971,0.443,0.2045,0.265,14,M
0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19,M
0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23,M
0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14,
0.265,0.21,0.06,0.0965000000000001,0.0424999999999999,0.0219999999999999,0.03,5,I
0.265,0.205,0.0700000000000001,0.1055,0.039,0.0410000000000001,0.0350000000000001,5,I
0.335,0.265,0.105,0.222,0.0935,0.0560000000000001,0.0750000000000001,7,M
0.355,0.275,0.09,0.251,0.0970000000000001,0.053,0.0800000000000001,7,I
0.36,0.28,0.09,0.2255,0.0885000000000001,0.04,0.09,8,I
0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8,
0.3,0.22,0.08,0.121,0.0475000000000001,0.042,0.0350000000000001,5,I
0.235,0.175,0.0400000000000001,0.0705000000000003,0.0335,0.015,0.02,5,I
0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13,M
0.34,0.26,0.08,0.2,0.08,0.0555,0.0550000000000001,6,I
0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14,M
0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,M
0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16,
0.59,0.465,0.15,0.997,0.392,0.246,0.34,12,
0.69,0.56,0.215,1.719,0.68,0.299,0.47,17,
0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16,
0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,
0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13,M
0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11,M
0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10,
0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12,
0.535,0.42,0.145,0.791,0.33,0.189,0.25,10,M
0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,M
0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10,M
0.465,0.375,0.12,0.471,0.222,0.119,0.14,9,I
0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10,
0.365,0.295,0.095,0.25,0.1075,0.0545000000000001,0.08,9,I
0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10,
0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12,M
0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11,M
0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9,M
0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7,
0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7,I
0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,
0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8,M
0.59,0.485,0.12,0.911,0.39,0.182,0.29,16,M
0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14,
0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15,
0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20,
0.63,0.5,0.155,1.005,0.367,0.199,0.36,16,
0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14,
0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,I
0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,M
0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18,M
0.36,0.275,0.095,0.217,0.084,0.0435000000000001,0.09,7,I
0.39,0.3,0.09,0.3055,0.143,0.0645000000000001,0.0850000000000001,9,M
0.36,0.275,0.11,0.2335,0.095,0.0525,0.0850000000000001,10,I
0.56,0.455,0.19,0.714,0.283,0.129,0.275,9,
0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,
0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11,
0.64,0.54,0.175,1.221,0.51,0.259,0.39,15,
0.255,0.195,0.07,0.0735000000000001,0.0255000000000001,0.02,0.0250000000000001,6,I
0.175,0.125,0.05,0.0235000000000003,0.00800000000000006,0.00349999999999998,0.00800000000000006,5,I
0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,
0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13,M
0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9,
0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9,
0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,M
0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16,M
0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17,M
0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13,
0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11,M
0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15,
0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11,M
0.59,0.455,0.145,1.073,0.475,0.19,0.285,14,M
0.58,0.46,0.13,0.921,0.357,0.181,0.29,13,M
0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11,
0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10,M
0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,
0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15,M
0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10,
0.4,0.29,0.115,0.2795,0.1115,0.0575,0.0750000000000001,9,M
0.365,0.26,0.115,0.218,0.0935000000000001,0.0445,0.0700000000000001,9,I
0.175,0.125,0.04,0.0240000000000006,0.00950000000000006,0.00600000000000001,0.005,4,M
0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12,I
0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10,I
0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11,I
0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11,I
0.29,0.23,0.075,0.1165,0.043,0.0255,0.0400000000000001,7,M
0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15,
0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,8,M
0.255,0.195,0.065,0.0800000000000002,0.0315,0.018,0.027,8,M
0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11,I
0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13,I
0.485,0.39,0.125,0.591,0.287,0.141,0.12,9,I
0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12,
0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13,I
0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11,
0.41,0.32,0.115,0.387,0.165,0.1005,0.0985000000000001,11,
0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16,I
0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14,I
0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20,
0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11,
0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10,I
0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11,I
0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17,
0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11,
0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19,
0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13,I
0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11,
0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11,I
0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13,
0.405,0.31,0.12,0.3095,0.138,0.058,0.0950000000000001,13,
0.37,0.29,0.115,0.25,0.111,0.057,0.0750000000000001,9,
0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9,
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,I
0.535,0.42,0.145,0.926,0.398,0.1965,0.25,17,I
0.385,0.315,0.11,0.286,0.1225,0.0635000000000001,0.0835000000000001,10,
0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12,I
0.485,0.37,0.13,0.458,0.181,0.113,0.136,10,I
0.44,0.345,0.17,0.4085,0.15,0.0825000000000001,0.1515,12,
0.195,0.145,0.05,0.0320000000000003,0.0100000000000001,0.00799999999999998,0.012,4,M
0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12,
0.235,0.17,0.055,0.0515000000000003,0.018,0.0105,0.0195,7,M
0.38,0.305,0.095,0.2815,0.1255,0.0525,0.0900000000000001,8,
0.34,0.265,0.085,0.1835,0.0770000000000001,0.0460000000000001,0.0650000000000001,10,M
0.38,0.235,0.1,0.258,0.1055,0.054,0.08,7,M
0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14,I
0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13,
0.325,0.24,0.085,0.173,0.0795000000000001,0.038,0.05,7,M
0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13,I
0.48,0.375,0.145,0.777,0.216,0.13,0.17,9,M
0.255,0.18,0.065,0.0790000000000002,0.0339999999999999,0.014,0.025,5,M
0.335,0.245,0.09,0.1665,0.0595000000000001,0.0400000000000001,0.0600000000000001,6,I
0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10,
0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17,
0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18,I
0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11,I
0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,
0.38,0.305,0.105,0.281,0.1045,0.0615,0.0900000000000001,12,
0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19,I
0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15,
0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14,M
0.52,0.395,0.18,0.64,0.158,0.11,0.245,22,
0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12,M
0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11,
0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11,M
0.38,0.29,0.12,0.283,0.1175,0.0655,0.0850000000000001,9,M
0.28,0.205,0.1,0.1165,0.0544999999999999,0.0285,0.0300000000000001,5,M
0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13,
0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9,
0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9,M
0.295,0.225,0.09,0.1105,0.0405,0.0245,0.0320000000000001,7,I
0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11,M
0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7,I
0.25,0.19,0.06,0.0765000000000003,0.036,0.0115,0.0245000000000001,6,I
0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15,M
0.465,0.36,0.08,0.488,0.191,0.125,0.155,11,M
0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17,
0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10,M
0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,12,
0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15,M
0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18,M
0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14,M
0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20,M
0.53,0.42,0.13,1.001,0.34,0.226,0.265,17,
0.51,0.39,0.105,0.612,0.187,0.15,0.195,13,
0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13,
0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15,
0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16,
0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14,M
0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11,M
0.485,0.375,0.14,0.521,0.2,0.123,0.17,8,I
0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15,M
0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15,
0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12,M
0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15,M
0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12,
0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10,
0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9,M
0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15,M
0.44,0.335,0.11,0.394,0.157,0.096,0.122,9,M
0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11,M
0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10,M
0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,10,M
0.28,0.205,0.07,0.1015,0.0410000000000001,0.03,0.0300000000000001,6,I
0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,10,
0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12,M
0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21,
0.315,0.24,0.085,0.1715,0.0710000000000001,0.0345000000000001,0.0535000000000001,7,I
0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6,I
0.35,0.27,0.09,0.2055,0.0749999999999999,0.0575,0.062,6,I
0.35,0.25,0.07,0.18,0.0655,0.0480000000000001,0.054,6,I
0.365,0.275,0.135,0.24,0.108,0.0445,0.0735000000000001,7,I
0.38,0.275,0.095,0.1375,0.086,0.0585000000000001,0.0605,7,I
0.395,0.29,0.095,0.319,0.138,0.08,0.0820000000000001,7,I
0.395,0.29,0.095,0.304,0.127,0.084,0.077,6,I
0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6,I
0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6,I
0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9,I
0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9,I
0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9,
0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9,M
0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11,
0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10,
0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10,
0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9,M
0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10,M
0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,10,M
0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,9,
0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9,M
0.595,0.48,0.15,1.11,0.498,0.228,0.33,10,
0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11,M
0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11,M
0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,10,
0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9,M
0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9,M
0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10,
0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9,
0.655,0.52,0.165,1.4095,0.586,0.291,0.405,9,M
0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11,
0.265,0.195,0.06,0.0920000000000004,0.0345000000000001,0.025,0.0245,6,I
0.28,0.12,0.075,0.117,0.0454999999999999,0.029,0.0345,4,I
0.295,0.23,0.08,0.1625,0.0650000000000001,0.0500000000000001,0.0385,5,I
0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4,I
0.315,0.23,0.07,0.144,0.0529999999999999,0.0305000000000001,0.0400000000000001,8,I
0.33,0.265,0.085,0.196,0.0775,0.0305000000000001,0.0445,6,I
0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7,I
0.34,0.25,0.075,0.1785,0.0665,0.0455000000000001,0.0450000000000001,5,I
0.34,0.25,0.07,0.2225,0.104,0.0425,0.0550000000000001,7,I
0.37,0.28,0.095,0.2865,0.1505,0.0690000000000001,0.0795000000000001,7,I
0.375,0.28,0.09,0.215,0.084,0.06,0.055,6,I
0.385,0.265,0.08,0.251,0.124,0.037,0.07,6,I
0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7,I
0.425,0.34,0.1,0.382,0.164,0.096,0.1,6,I
0.44,0.345,0.13,0.4495,0.209,0.0835,0.134,6,I
0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6,
0.465,0.37,0.115,0.534,0.261,0.098,0.143,7,I
0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7,I
0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6,
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,M
0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6,M
0.48,0.36,0.1,0.439,0.194,0.099,0.115,8,M
0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7,
0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8,M
0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7,M
0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6,M
0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7,M
0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9,
0.505,0.355,0.125,0.601,0.25,0.1205,0.185,8,I
0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8,M
0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7,M
0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8,
0.535,0.435,0.14,0.874,0.3735,0.229,0.2195,8,M
0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9,
0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9,
0.56,0.455,0.16,0.967,0.4525,0.207,0.274,9,
0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8,
0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,10,M
0.57,0.455,0.15,1.107,0.54,0.255,0.27,8,
0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,7,M
0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8,
0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9,M
0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8,M
0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,8,
0.595,0.455,0.15,1.044,0.518,0.2205,0.27,9,M
0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,9,
0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11,M
0.63,0.485,0.155,1.278,0.637,0.275,0.31,8,M
0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11,M
0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10,M
0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11,
0.64,0.5,0.175,1.394,0.4935,0.291,0.4,10,
0.645,0.52,0.175,1.561,0.709,0.3555,0.4,8,M
0.645,0.5,0.175,1.3385,0.633,0.299,0.349,11,M
0.65,0.495,0.16,1.304,0.57,0.312,0.3725,9,M
0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,10,M
0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175,9,M
0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11,M
0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12,
0.69,0.505,0.2,1.872,0.893,0.4015,0.48,10,M
0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,10,
0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11,M
0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,
0.185,0.13,0.045,0.0290000000000007,0.0120000000000001,0.00750000000000001,0.00950000000000006,4,I
0.195,0.15,0.045,0.0375000000000003,0.018,0.00599999999999998,0.011,3,I
0.195,0.135,0.0400000000000001,0.0325000000000001,0.0135000000000001,0.005,0.00950000000000006,4,I
0.2,0.155,0.0400000000000001,0.0435000000000003,0.0155,0.00899999999999998,0.00700000000000003,4,I
0.225,0.165,0.055,0.0589999999999999,0.0269999999999999,0.0125,0.015,4,I
0.25,0.18,0.065,0.0685000000000003,0.0245,0.0155,0.0225,5,I
0.285,0.22,0.065,0.0960000000000001,0.0405,0.0205,0.03,5,I
0.315,0.235,0.055,0.151,0.065,0.027,0.039,6,I
0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,5,I
0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6,I
0.375,0.275,0.1,0.2325,0.1165,0.042,0.065,6,I
0.385,0.29,0.08,0.2485,0.122,0.0495,0.065,7,I
0.405,0.3,0.11,0.32,0.172,0.044,0.093,7,I
0.41,0.3,0.1,0.282,0.1255,0.057,0.0875000000000001,7,I
0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,7,I
0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,7,I
0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7,I
