Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings,tst_cat
0.33,0.25,0.105,0.1715,0.0655000000000001,0.0350000000000001,0.0600000000000001,7,I
0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,15,M
0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,M
0.635,0.505,0.17,1.415,0.605,0.297,0.365,15,I
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,I
0.52,0.45,0.15,0.895,0.3615,0.186,0.235,14,M
0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905000000000001,8,M
0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9,M
0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,I
0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16,M
0.63,0.505,0.225,1.525,0.56,0.3335,0.45,15,M
0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13,M
0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18,M
0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10,I
0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10,M
0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,I
0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9,M
0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15,M
0.37,0.28,0.105,0.234,0.0905,0.0585,0.0750000000000001,9,M
0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9,I
0.54,0.435,0.175,0.892,0.322,0.174,0.335,13,I
0.37,0.28,0.1,0.252,0.1065,0.0595,0.0740000000000001,8,M
0.47,0.36,0.13,0.472,0.182,0.114,0.15,10,I
0.2,0.145,0.06,0.0370000000000005,0.0125000000000001,0.00950000000000001,0.0110000000000001,4,I
0.165,0.12,0.03,0.0215000000000003,0.00700000000000001,0.00500000000000006,0.00500000000000003,3,I
0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14,M
0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19,M
0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23,M
0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10,M
0.265,0.21,0.06,0.0965000000000001,0.0425,0.022,0.03,5,I
0.19,0.145,0.0400000000000001,0.0380000000000006,0.0165000000000001,0.00650000000000009,0.0150000000000001,4,I
0.355,0.275,0.09,0.251,0.0970000000000001,0.053,0.08,7,I
0.36,0.295,0.105,0.241,0.0865000000000001,0.053,0.0950000000000001,8,M
0.36,0.28,0.09,0.2255,0.0885000000000001,0.04,0.0900000000000001,8,I
0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12,M
0.235,0.175,0.04,0.0705000000000001,0.0335,0.015,0.02,5,I
0.59,0.45,0.185,1.283,0.473,0.276,0.425,16,M
0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13,M
0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14,M
0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8,I
0.34,0.26,0.08,0.2,0.0800000000000001,0.0555000000000001,0.0550000000000001,6,I
0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14,M
0.58,0.455,0.17,0.93,0.408,0.259,0.22,9,M
0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20,M
0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,M
0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,I
0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16,I
0.605,0.49,0.18,1.227,0.48,0.287,0.35,18,M
0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19,M
0.68,0.58,0.2,1.787,0.585,0.453,0.6,19,I
0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20,I
0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15,M
0.485,0.4,0.135,0.663,0.313,0.137,0.2,10,M
0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10,M
0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10,I
0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9,M
0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,I
0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11,I
0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,M
0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14,I
0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20,I
0.63,0.515,0.165,1.352,0.488,0.349,0.45,20,M
0.545,0.41,0.14,0.625,0.223,0.16,0.235,13,M
0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,I
0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13,I
0.26,0.2,0.07,0.0920000000000003,0.0370000000000001,0.0200000000000001,0.0300000000000001,6,I
0.58,0.45,0.175,1.068,0.425,0.203,0.32,13,M
0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18,I
0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18,M
0.385,0.305,0.095,0.252,0.0915,0.0550000000000001,0.0900000000000001,14,I
0.39,0.3,0.09,0.3055,0.143,0.0645000000000001,0.0850000000000001,9,M
0.36,0.275,0.11,0.2335,0.0950000000000001,0.0525,0.0850000000000001,10,I
0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13,M
0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16,I
0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11,M
0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11,I
0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12,I
0.24,0.185,0.07,0.0715000000000003,0.0260000000000002,0.0180000000000001,0.0250000000000001,6,I
0.22,0.165,0.055,0.0545000000000002,0.0215,0.012,0.02,5,I
0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17,I
0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9,I
0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11,I
0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17,M
0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9,I
0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17,M
0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,M
0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,M
0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13,I
0.59,0.455,0.145,1.073,0.475,0.19,0.285,14,M
0.58,0.46,0.13,0.921,0.357,0.181,0.29,13,M
0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15,I
0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12,I
0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19,I
0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,I
0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15,I
0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17,I
0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15,M
0.275,0.195,0.07,0.0800000000000002,0.031,0.0215,0.0250000000000001,5,I
0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6,M
0.4,0.29,0.115,0.2795,0.1115,0.0575000000000001,0.0750000000000001,9,M
0.36,0.27,0.09,0.1885,0.0845000000000001,0.0385,0.0550000000000001,5,I
0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9,I
0.175,0.125,0.04,0.0240000000000002,0.00950000000000012,0.00600000000000006,0.00500000000000012,4,M
0.275,0.205,0.07,0.0940000000000001,0.0335000000000002,0.02,0.0325000000000001,5,M
0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,8,M
0.205,0.155,0.045,0.0425000000000008,0.0170000000000001,0.00550000000000009,0.0155000000000002,7,M
0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,I
0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17,I
0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12,I
0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13,I
0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10,I
0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12,I
0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8,I
0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13,I
0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11,I
0.35,0.255,0.065,0.179,0.0705000000000001,0.0385,0.0600000000000001,10,M
0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12,I
0.28,0.21,0.08,0.1085,0.0410000000000001,0.0265000000000001,0.0345,7,M
0.41,0.32,0.115,0.387,0.165,0.1005,0.0985000000000001,11,I
0.45,0.345,0.135,0.443,0.1975,0.0875000000000001,0.1175,14,I
0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10,I
0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10,I
0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11,I
0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17,I
0.55,0.425,0.15,0.806,0.376,0.171,0.245,14,I
0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19,I
0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13,I
0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11,I
0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10,I
0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9,I
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,I
0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16,I
0.39,0.3,0.1,0.265,0.1075,0.0600000000000001,0.0865,13,I
0.485,0.37,0.13,0.458,0.181,0.113,0.136,10,I
0.37,0.285,0.1,0.228,0.0675000000000001,0.0675,0.0810000000000001,10,M
0.35,0.265,0.09,0.1775,0.0575000000000001,0.0420000000000001,0.0680000000000001,12,M
0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12,I
0.195,0.145,0.05,0.0320000000000003,0.0100000000000001,0.00800000000000006,0.0120000000000001,4,M
0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15,I
0.32,0.24,0.085,0.17,0.0655000000000001,0.0470000000000001,0.049,7,M
0.235,0.17,0.055,0.0515000000000007,0.0180000000000001,0.0105000000000001,0.0195000000000001,7,M
0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18,I
0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12,I
0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10,I
0.38,0.305,0.095,0.2815,0.1255,0.0525,0.0900000000000001,8,I
0.38,0.235,0.1,0.258,0.1055,0.054,0.0800000000000001,7,M
0.33,0.255,0.095,0.1875,0.0735000000000001,0.045,0.0600000000000001,7,M
0.445,0.33,0.12,0.347,0.12,0.0840000000000001,0.105,11,I
0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9,I
0.335,0.245,0.09,0.1665,0.0595000000000001,0.04,0.0600000000000001,6,I
0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11,I
0.31,0.225,0.08,0.1345,0.0540000000000001,0.024,0.05,7,M
0.295,0.215,0.075,0.129,0.0500000000000001,0.0295000000000001,0.0400000000000001,7,M
0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18,I
0.45,0.355,0.12,0.412,0.1145,0.0665000000000001,0.16,19,I
0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15,I
0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13,M
0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13,I
0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23,I
0.37,0.275,0.1,0.229500000000001,0.0885000000000001,0.0465000000000001,0.0700000000000001,7,I
0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10,M
0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16,M
0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13,I
0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16,I
0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11,M
0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11,M
0.165,0.11,0.02,0.0190000000000001,0.00650000000000012,0.00250000000000003,0.00500000000000006,4,I
0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16,I
0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14,I
0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12,M
0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,10,M
0.315,0.25,0.09,0.203,0.0615000000000001,0.0370000000000001,0.0795000000000001,11,M
0.325,0.25,0.08,0.176,0.0595000000000001,0.0355,0.0630000000000001,7,I
0.375,0.3,0.1,0.2465,0.104,0.0475,0.0830000000000001,11,M
0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335000000000001,7,I
0.35,0.255,0.08,0.1915,0.0800000000000001,0.0385,0.063,9,M
0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13,M
0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11,M
0.36,0.265,0.09,0.2065,0.0780000000000001,0.057,0.0600000000000001,8,I
0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14,I
0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17,I
0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17,I
0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14,M
0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10,M
0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,20,M
0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15,M
0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17,I
0.61,0.47,0.145,1.153,0.403,0.296,0.32,14,I
0.345,0.27,0.095,0.197,0.0665000000000001,0.0500000000000001,0.0700000000000001,9,M
0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,11,I
0.385,0.275,0.115,0.2685,0.0975,0.0825000000000001,0.0850000000000001,8,M
0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13,M
0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15,I
0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12,M
0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10,M
0.385,0.28,0.125,0.244,0.102,0.038,0.0850000000000001,6,I
0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9,I
0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12,I
0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9,M
0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11,M
0.44,0.335,0.11,0.394,0.157,0.096,0.122,9,M
0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9,M
0.28,0.205,0.07,0.1015,0.0410000000000001,0.0300000000000001,0.0300000000000001,6,I
0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15,I
0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,10,I
0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12,M
0.235,0.175,0.055,0.0670000000000005,0.0270000000000001,0.0125000000000001,0.0180000000000001,6,I
0.325,0.25,0.08,0.1735,0.0765000000000001,0.0345000000000001,0.0490000000000001,7,I
0.335,0.25,0.08,0.183,0.0735,0.04,0.0575000000000001,6,I
0.35,0.27,0.09,0.2055,0.0750000000000001,0.0575,0.0620000000000001,6,I
0.36,0.3,0.085,0.27,0.1185,0.0640000000000001,0.0745000000000001,7,I
0.38,0.275,0.095,0.137500000000001,0.0860000000000001,0.0585000000000001,0.0605000000000001,7,I
0.385,0.3,0.1,0.2895,0.1215,0.063,0.0900000000000001,7,I
0.395,0.29,0.095,0.304,0.127,0.084,0.0770000000000001,6,I
0.4,0.31,0.1,0.306,0.13,0.06,0.0940000000000001,6,I
0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9,I
0.445,0.335,0.1,0.4895,0.2745,0.0860000000000001,0.1105,7,I
0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8,I
0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9,I
0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,9,M
0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10,I
0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10,M
0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9,M
0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12,I
0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10,I
0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12,M
0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10,I
0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9,I
0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8,I
0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11,M
0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9,I
0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11,I
0.24,0.175,0.055,0.0705000000000003,0.0250000000000001,0.014,0.021,5,I
0.3,0.235,0.08,0.131,0.05,0.0264999999999999,0.043,4,I
0.305,0.22,0.07,0.141,0.0620000000000002,0.0310000000000001,0.0370000000000001,5,I
0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,6,I
0.41,0.31,0.09,0.339,0.155,0.0695,0.0900000000000001,7,I
0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7,I
0.415,0.33,0.09,0.3595,0.17,0.081,0.0900000000000001,6,I
0.42,0.32,0.115,0.376,0.169,0.092,0.1,5,I
0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6,I
0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6,I
0.44,0.345,0.13,0.4495,0.209,0.0835,0.134,6,I
0.44,0.325,0.09,0.35,0.148,0.0670000000000001,0.105,7,I
0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7,I
0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7,I
0.465,0.37,0.115,0.534,0.261,0.098,0.143,7,I
0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7,I
0.47,0.365,0.12,0.582,0.29,0.092,0.146,8,I
0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7,I
0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8,M
0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6,M
0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9,I
0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8,I
0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8,I
0.535,0.435,0.14,0.874,0.3735,0.229,0.2195,8,M
0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9,I
0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9,I
0.56,0.455,0.16,0.967,0.4525,0.207,0.274,9,I
0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,10,M
0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10,M
0.57,0.455,0.15,1.107,0.54,0.255,0.27,8,I
0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,8,M
0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,9,M
0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,7,I
0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9,M
0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11,M
0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8,M
0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11,I
0.595,0.475,0.165,1.213,0.621,0.2435,0.274,9,M
0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9,I
0.595,0.455,0.15,1.044,0.518,0.2205,0.27,9,M
0.605,0.475,0.155,1.161,0.572,0.2455,0.275,9,M
0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11,M
0.625,0.48,0.17,1.3525,0.6235,0.278,0.365,10,I
0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10,M
0.625,0.475,0.175,1.1435,0.4755,0.2475,0.349,10,I
0.625,0.485,0.2,1.38,0.5845,0.302,0.401,9,I
0.63,0.495,0.165,1.3075,0.599,0.284,0.315,11,I
0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,10,I
0.645,0.52,0.175,1.561,0.709,0.3555,0.4,8,M
0.645,0.505,0.165,1.4325,0.684,0.308,0.336,8,I
0.645,0.515,0.15,1.212,0.515,0.2055,0.385,10,I
0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11,M
0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,10,M
0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11,I
0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11,M
0.675,0.57,0.225,1.587,0.739,0.2995,0.435,10,I
0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12,I
0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,8,M
0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,10,I
0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10,M
