Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings,tst_cat
0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10,M
0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,
0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9,M
0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15,M
0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26,M
0.295,0.215,0.0850000000000001,0.128,0.0490000000000001,0.0340000000000001,0.0400000000000001,6,I
0.28,0.21,0.085,0.1065,0.039,0.0295,0.0300000000000001,4,I
0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11,M
0.54,0.435,0.175,0.892,0.322,0.174,0.335,13,
0.36,0.27,0.1,0.217,0.0885000000000001,0.0495000000000001,0.0715,6,M
0.165,0.12,0.03,0.0214999999999999,0.00699999999999995,0.005,0.00500000000000003,3.00000000000001,I
0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23,
0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23,M
0.19,0.145,0.0400000000000001,0.0380000000000003,0.0165,0.00650000000000003,0.0150000000000001,4.00000000000001,I
0.265,0.205,0.07,0.1055,0.039,0.041,0.0350000000000001,5,I
0.32,0.255,0.1,0.1755,0.0730000000000001,0.0415000000000001,0.0650000000000001,7,I
0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12,M
0.36,0.295,0.105,0.241,0.0865,0.053,0.0950000000000001,8,M
0.36,0.28,0.09,0.2255,0.0885000000000001,0.04,0.09,8,I
0.3,0.22,0.0800000000000001,0.121,0.0475000000000001,0.0420000000000001,0.0350000000000001,5,I
0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14,M
0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13,M
0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14,
0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,M
0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13,M
0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9,
0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14,M
0.58,0.455,0.17,0.93,0.408,0.259,0.22,9,M
0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,
0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,
0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11,M
0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10,
0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12,M
0.69,0.56,0.215,1.719,0.68,0.299,0.47,17,
0.68,0.58,0.2,1.787,0.585,0.453,0.6,19,
0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,
0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13,M
0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15,M
0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15,M
0.535,0.42,0.145,0.791,0.33,0.189,0.25,10,M
0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9,
0.465,0.375,0.12,0.471,0.222,0.119,0.14,9,I
0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6,I
0.39,0.31,0.1,0.302,0.116,0.0640000000000001,0.115,11,I
0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10,
0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11,M
0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8,M
0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,M
0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20,
0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13,
0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8,I
0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,M
0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18,M
0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11,M
0.385,0.305,0.095,0.252,0.0915000000000002,0.0550000000000001,0.0900000000000001,14,I
0.36,0.275,0.11,0.2335,0.0950000000000001,0.0525,0.0850000000000001,10,I
0.335,0.26,0.1,0.192,0.0785,0.0585,0.0700000000000001,8,I
0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10,
0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13,M
0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16,M
0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16,
0.38,0.285,0.1,0.2665,0.115,0.061,0.0750000000000001,11,M
0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6,I
0.255,0.195,0.07,0.0734999999999999,0.0255000000000001,0.02,0.0250000000000001,6,I
0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,
0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13,M
0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11,
0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,
0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9,
0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19,
0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,M
0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13,
0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11,M
0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14,
0.59,0.455,0.145,1.073,0.475,0.19,0.285,14,M
0.58,0.46,0.13,0.921,0.357,0.181,0.29,13,M
0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15,
0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,
0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15,M
0.56,0.435,0.18,0.889,0.36,0.204,0.25,11,M
0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10,I
0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10,
0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10,
0.275,0.195,0.07,0.0800000000000001,0.031,0.0215,0.025,5,
0.2,0.14,0.055,0.0349999999999999,0.0145,0.00800000000000004,0.01,5,M
0.175,0.125,0.04,0.0240000000000002,0.00950000000000001,0.00600000000000001,0.00500000000000012,4.00000000000001,M
0.57,0.445,0.155,0.733,0.282,0.159,0.235,14,
0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12,
0.53,0.42,0.185,0.752,0.299,0.156,0.205,20,I
0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12,I
0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10,I
0.29,0.23,0.075,0.1165,0.043,0.0255,0.0400000000000001,7,M
0.44,0.355,0.115,0.415,0.1585,0.0925000000000001,0.131,11,
0.255,0.195,0.065,0.0800000000000001,0.0315,0.018,0.027,8,M
0.205,0.155,0.045,0.0425000000000001,0.0170000000000001,0.00550000000000006,0.0155000000000001,7,M
0.485,0.39,0.125,0.591,0.287,0.141,0.12,9,I
0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14,I
0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8,
0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13,I
0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11,
0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14,
0.28,0.21,0.08,0.1085,0.041,0.0265000000000001,0.0345000000000001,7,M
0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20,
0.55,0.425,0.15,0.806,0.376,0.171,0.245,14,I
0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13,I
0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13,I
0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12,M
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,I
0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12,I
0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16,
0.425,0.345,0.125,0.425,0.16,0.0795000000000001,0.154,13,I
0.485,0.37,0.13,0.458,0.181,0.113,0.136,10,I
0.44,0.345,0.17,0.4085,0.15,0.0825000000000001,0.1515,12,
0.495,0.37,0.125,0.4775,0.185,0.0705000000000001,0.169,18,I
0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15,I
0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12,
0.235,0.17,0.055,0.0515,0.0180000000000001,0.0105000000000001,0.0195000000000002,7,M
0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18,I
0.465,0.36,0.105,0.498,0.214,0.116,0.14,15,I
0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10,
0.38,0.305,0.095,0.2815,0.1255,0.0525,0.0900000000000001,8,
0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21,I
0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10,M
0.36,0.295,0.1,0.2105,0.0660000000000001,0.0525,0.075,9,M
0.355,0.265,0.09,0.168,0.05,0.041,0.0629999999999999,8,M
0.325,0.24,0.0850000000000001,0.173,0.0795,0.038,0.0500000000000001,7,M
0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13,I
0.33,0.255,0.095,0.1875,0.0735000000000001,0.045,0.0600000000000001,7,M
0.33,0.215,0.075,0.1145,0.045,0.0265000000000001,0.0350000000000001,6,M
0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11,I
0.255,0.18,0.065,0.079,0.0340000000000001,0.0140000000000001,0.0250000000000001,5,M
0.335,0.245,0.09,0.1665,0.0595000000000001,0.0400000000000001,0.0600000000000001,6,I
0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11,I
0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17,
0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18,I
0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11,
0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18,I
0.455,0.35,0.12,0.4835,0.1815,0.144,0.16,11,M
0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15,
0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17,
0.49,0.39,0.15,0.573,0.225,0.124,0.17,21,M
0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12,M
0.37,0.275,0.1,0.2295,0.0885,0.0465,0.0700000000000001,7,I
0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10,M
0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16,
0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11,M
0.255,0.19,0.075,0.0865000000000001,0.0345,0.0205,0.0250000000000001,5,I
0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11,
0.155,0.105,0.05,0.0175,0.00500000000000006,0.00350000000000003,0.00500000000000006,4,I
0.28,0.205,0.1,0.1165,0.0545000000000001,0.0285,0.0300000000000001,5,M
0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14,
0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12,M
0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9,M
0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,10,M
0.315,0.25,0.0900000000000001,0.203,0.0615000000000001,0.037,0.0795000000000001,11,M
0.345,0.26,0.09,0.207,0.0775000000000001,0.0435000000000001,0.0765,10,
0.36,0.295,0.13,0.2765,0.0895000000000001,0.057,0.1005,10,M
0.295,0.225,0.09,0.1105,0.0405,0.0245000000000001,0.0320000000000001,7,I
0.375,0.3,0.1,0.2465,0.104,0.0475000000000001,0.083,11,M
0.355,0.265,0.085,0.201,0.069,0.053,0.0695000000000001,8,M
0.275,0.2,0.065,0.1035,0.0475000000000001,0.0205,0.0300000000000001,7,I
0.15,0.1,0.0250000000000001,0.0150000000000002,0.00450000000000012,0.00400000000000009,0.00500000000000012,2.00000000000001,I
0.555,0.44,0.15,1.092,0.416,0.212,0.4405,15,M
0.465,0.36,0.08,0.488,0.191,0.125,0.155,11,M
0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13,M
0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15,
0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11,M
0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15,M
0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18,M
0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12,M
0.36,0.265,0.09,0.2065,0.0780000000000001,0.057,0.0600000000000001,8,
0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17,
0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9,M
0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14,M
0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15,M
0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10,M
0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13,
0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13,M
0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15,
0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15,M
0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16,
0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17,
0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,13,
0.385,0.275,0.115,0.2685,0.0975000000000001,0.0825,0.0850000000000001,8,M
0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15,M
0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13,M
0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15,M
0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10,M
0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15,M
0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9,
0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12,
0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10,
0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9,M
0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12,M
0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15,M
0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11,M
0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11,M
0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,10,
0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12,
0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12,M
0.235,0.175,0.055,0.067,0.027,0.0125,0.0180000000000001,6,I
0.335,0.25,0.08,0.183,0.0735000000000001,0.0400000000000001,0.0575000000000001,6,I
0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6,I
0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7,I
0.395,0.29,0.095,0.319,0.138,0.08,0.0820000000000001,7,I
0.4,0.31,0.1,0.306,0.13,0.06,0.0940000000000001,6,I
0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6,I
0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6,M
0.445,0.325,0.1,0.378,0.1795,0.1,0.0890000000000001,7,I
0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8,I
0.47,0.375,0.12,0.5805,0.266,0.0935,0.169,8,M
0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8,M
0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,9,M
0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10,M
0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12,M
0.595,0.48,0.15,1.11,0.498,0.228,0.33,10,
0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6,
0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12,
0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11,M
0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10,
0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9,M
0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11,
0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11,
0.635,0.51,0.17,1.3555,0.619,0.305,0.39,9,M
0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10,
0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9,
0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10,
0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,11,
0.695,0.56,0.22,1.834,0.8455,0.422,0.455,11,
0.265,0.195,0.06,0.092,0.0345000000000001,0.025,0.0245,6,I
0.295,0.23,0.08,0.1625,0.0650000000000001,0.0500000000000001,0.0385000000000001,5,I
0.315,0.23,0.07,0.144,0.053,0.0305000000000001,0.04,8,I
0.335,0.25,0.075,0.186,0.0945000000000001,0.0380000000000001,0.0445000000000002,7,I
0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7,I
0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,7,I
0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7,I
0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7,I
0.43,0.325,0.09,0.425,0.217,0.087,0.095,7,I
0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,6,I
0.44,0.325,0.09,0.35,0.148,0.067,0.105,7,I
0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6,
0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7,I
0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7,I
0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7,I
0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6,
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,M
0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,6,
0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6,M
0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7,M
0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8,M
0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7,M
0.505,0.41,0.125,0.642,0.289,0.133,0.155,9,M
0.51,0.375,0.1,0.5785,0.238,0.1225,0.175,7,I
0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8,
0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8,
0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9,
0.56,0.455,0.16,0.967,0.4525,0.207,0.274,9,
0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8,
0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,10,M
0.57,0.455,0.15,1.107,0.54,0.255,0.27,8,
0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8,
0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11,M
0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11,
0.595,0.475,0.165,1.213,0.621,0.2435,0.274,9,M
0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9,
0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8,
0.62,0.51,0.18,1.3315,0.594,0.276,0.388,11,
0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10,M
0.625,0.475,0.175,1.1435,0.4755,0.2475,0.349,10,
0.625,0.485,0.2,1.38,0.5845,0.302,0.401,9,
0.645,0.52,0.175,1.636,0.779,0.342,0.432,11,M
0.645,0.5,0.175,1.3385,0.633,0.299,0.349,11,M
0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10,
0.645,0.515,0.15,1.212,0.515,0.2055,0.385,10,
0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11,M
0.655,0.46,0.16,1.494,0.6895,0.331,0.1825,9,
0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,10,
0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12,
0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12,M
0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,8,M
0.69,0.505,0.2,1.872,0.893,0.4015,0.48,10,M
0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11,M
0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,
0.735,0.6,0.22,2.555,1.1335,0.44,0.6,11,
0.185,0.13,0.045,0.0290000000000001,0.012,0.00750000000000006,0.00950000000000009,4.00000000000001,I
0.195,0.15,0.045,0.0375,0.018,0.00599999999999998,0.0110000000000001,3.00000000000001,I
0.195,0.135,0.0400000000000001,0.0324999999999995,0.0135,0.00500000000000003,0.00950000000000006,4,I
0.285,0.22,0.065,0.0960000000000001,0.0405,0.0205,0.03,5,I
0.385,0.29,0.08,0.2485,0.122,0.0495000000000001,0.0650000000000001,7,I
0.41,0.3,0.1,0.282,0.1255,0.057,0.0875000000000001,7,I
0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,7,I
0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,7,I
0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6,I
0.445,0.345,0.105,0.409,0.1675,0.1015,0.117,7,I
0.45,0.33,0.105,0.3715,0.1865,0.0785,0.0975,7,I
0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7,M
0.475,0.35,0.11,0.4565,0.206,0.099,0.13,6,I
0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7,I
0.5,0.375,0.14,0.5495,0.248,0.112,0.1585,7,I
0.5,0.375,0.12,0.542,0.215,0.116,0.17,9,I
0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8,I
0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,6,M
