Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings,tst_cat
0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13,F
0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15,F
0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,F
0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10,F
0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12,F
0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11,F
0.27,0.2,0.08,0.120499999999999,0.0464999999999996,0.0279999999999998,0.0399999999999998,6,F
0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11,F
0.35,0.275,0.11,0.292499999999999,0.1225,0.0634999999999998,0.0904999999999997,8,F
0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,F
0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,F
0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13,F
0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12,F
0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20,F
0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11,F
0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9,F
0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14,F
0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10,F
0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10,F
0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15,F
0.275,0.205,0.0749999999999999,0.110499999999999,0.0449999999999996,0.0284999999999998,0.0349999999999997,6,I
0.37,0.28,0.105,0.233999999999999,0.0904999999999997,0.0584999999999998,0.0749999999999998,9,F
0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19,F
0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23,F
0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23,F
0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18,F
0.33,0.255,0.095,0.171999999999999,0.0659999999999996,0.0254999999999998,0.0599999999999998,6,I
0.19,0.145,0.0399999999999999,0.0379999999999993,0.0164999999999995,0.0064999999999997,0.0149999999999997,4,I
0.335,0.265,0.105,0.221999999999999,0.0934999999999997,0.0559999999999998,0.0749999999999997,7,F
0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12,F
0.235,0.175,0.0399999999999999,0.0704999999999991,0.0334999999999996,0.0149999999999997,0.0199999999999997,5,I
0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14,F
0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,F
0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13,F
0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,22,F
0.635,0.515,0.17,1.275,0.509,0.286,0.34,16,F
0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,F
0.605,0.49,0.18,1.227,0.48,0.287,0.35,18,F
0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20,F
0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16,F
0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11,F
0.69,0.56,0.215,1.719,0.680000000000001,0.299,0.47,17,F
0.68,0.58,0.2,1.787,0.585,0.453,0.6,19,F
0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,F
0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10,F
0.535,0.42,0.145,0.791,0.33,0.189,0.25,10,F
0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10,F
0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,F
0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14,F
0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10,F
0.345,0.275,0.095,0.199499999999999,0.0754999999999997,0.0534999999999998,0.0699999999999998,6,I
0.39,0.31,0.1,0.302,0.116,0.0639999999999999,0.115,11,I
0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9,F
0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,F
0.44,0.345,0.12,0.365,0.1655,0.0829999999999999,0.11,7,I
0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8,F
0.59,0.485,0.12,0.911,0.39,0.182,0.29,16,F
0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8,F
0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11,F
0.63,0.5,0.155,1.005,0.367,0.199,0.36,16,F
0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,I
0.29,0.225,0.0699999999999999,0.100999999999999,0.0359999999999996,0.0234999999999997,0.0349999999999997,8,I
0.26,0.2,0.07,0.0919999999999996,0.0369999999999996,0.0199999999999999,0.0299999999999998,6,I
0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19,F
0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22,F
0.36,0.275,0.095,0.216999999999999,0.0839999999999997,0.0434999999999998,0.0899999999999998,7,I
0.385,0.305,0.095,0.251999999999999,0.0914999999999998,0.0549999999999999,0.0899999999999998,14,I
0.39,0.3,0.09,0.305499999999999,0.143,0.0644999999999999,0.0849999999999998,9,F
0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19,F
0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16,F
0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17,F
0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11,F
0.64,0.54,0.175,1.221,0.51,0.259,0.39,15,F
0.36,0.28,0.105,0.198999999999999,0.0694999999999997,0.0449999999999998,0.0799999999999998,9,I
0.38,0.285,0.1,0.266499999999999,0.115,0.0609999999999999,0.0749999999999998,11,F
0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12,F
0.22,0.165,0.0549999999999999,0.0544999999999993,0.0214999999999998,0.0119999999999998,0.0199999999999997,5,I
0.175,0.125,0.0499999999999999,0.0234999999999994,0.00799999999999967,0.00349999999999973,0.00799999999999979,5,I
0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10,F
0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11,F
0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,F
0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17,F
0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15,F
0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19,F
0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11,F
0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15,F
0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14,F
0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11,F
0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10,F
0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12,F
0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,F
0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15,F
0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13,F
0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15,F
0.56,0.435,0.18,0.889,0.36,0.204,0.25,11,F
0.4,0.29,0.115,0.279499999999999,0.1115,0.0574999999999998,0.0749999999999998,9,F
0.28,0.2,0.08,0.0914999999999991,0.0329999999999997,0.0214999999999997,0.0299999999999997,5,F
0.365,0.26,0.115,0.217999999999999,0.0934999999999996,0.0444999999999998,0.0699999999999998,9,I
0.2,0.14,0.0549999999999999,0.0349999999999993,0.0144999999999997,0.00799999999999979,0.0099999999999997,5,F
0.29,0.23,0.0749999999999999,0.116499999999999,0.0429999999999996,0.0254999999999998,0.0399999999999997,7,F
0.375,0.29,0.115,0.270499999999999,0.0929999999999997,0.0659999999999999,0.0884999999999998,10,F
0.32,0.245,0.075,0.155499999999999,0.0584999999999998,0.0379999999999998,0.0489999999999998,11,F
0.255,0.195,0.0649999999999999,0.0799999999999994,0.0314999999999997,0.0179999999999998,0.0269999999999997,8,F
0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11,I
0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17,I
0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13,I
0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10,I
0.475,0.35,0.115,0.452,0.1715,0.0919999999999999,0.155,11,F
0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16,I
0.45,0.345,0.135,0.443,0.1975,0.0874999999999999,0.1175,14,I
0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17,F
0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10,I
0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11,F
0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10,I
0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10,F
0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11,I
0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17,F
0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11,I
0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13,F
0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13,I
0.37,0.29,0.115,0.249999999999999,0.111,0.0569999999999998,0.0749999999999997,9,F
0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9,F
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,I
0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12,I
0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12,I
0.425,0.345,0.125,0.425,0.16,0.0794999999999999,0.154,13,I
0.195,0.145,0.0499999999999999,0.0319999999999993,0.00999999999999956,0.0079999999999997,0.0119999999999997,4,F
0.495,0.37,0.125,0.4775,0.185,0.0704999999999999,0.169,18,I
0.45,0.35,0.145,0.525,0.2085,0.0999999999999999,0.1655,15,I
0.415,0.345,0.135,0.3865,0.128,0.0699999999999999,0.148,13,F
0.32,0.24,0.085,0.169999999999999,0.0654999999999997,0.0469999999999998,0.0489999999999997,7,F
0.31,0.225,0.0749999999999999,0.129499999999999,0.0454999999999997,0.0334999999999998,0.0439999999999998,9,F
0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12,F
0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17,F
0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12,F
0.425,0.335,0.095,0.322,0.1205,0.0609999999999999,0.125,10,F
0.38,0.305,0.095,0.2815,0.1255,0.0524999999999999,0.0899999999999998,8,F
0.34,0.265,0.085,0.183499999999999,0.0769999999999997,0.0459999999999998,0.0649999999999998,10,F
0.43,0.34,0.12,0.391,0.1555,0.0949999999999999,0.1405,7,F
0.355,0.26,0.085,0.190499999999999,0.0809999999999997,0.0484999999999998,0.0549999999999997,6,F
0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13,F
0.33,0.255,0.095,0.187499999999999,0.0734999999999997,0.0449999999999998,0.0599999999999998,7,F
0.45,0.34,0.13,0.3715,0.1605,0.0794999999999999,0.105,9,F
0.33,0.215,0.0749999999999999,0.114499999999999,0.0449999999999996,0.0264999999999998,0.0349999999999997,6,F
0.255,0.18,0.065,0.0789999999999993,0.0339999999999996,0.0139999999999998,0.0249999999999997,5,F
0.335,0.245,0.09,0.166499999999999,0.0594999999999997,0.0399999999999998,0.0599999999999998,6,I
0.37,0.28,0.11,0.230499999999999,0.0944999999999997,0.0464999999999998,0.0749999999999997,10,F
0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11,F
0.415,0.34,0.13,0.367499999999999,0.146,0.0884999999999999,0.12,10,F
0.45,0.355,0.12,0.412,0.1145,0.0664999999999999,0.16,19,I
0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15,F
0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13,F
0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14,F
0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17,F
0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19,F
0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23,F
0.52,0.395,0.18,0.64,0.158,0.11,0.245,22,F
0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12,F
0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23,F
0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13,F
0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10,F
0.165,0.11,0.0199999999999999,0.018999999999999,0.00649999999999951,0.00249999999999975,0.00499999999999967,4,I
0.315,0.23,0.09,0.128499999999999,0.0429999999999997,0.0399999999999998,0.0399999999999997,7,I
0.155,0.105,0.0499999999999999,0.0174999999999992,0.0049999999999995,0.00349999999999973,0.00499999999999978,4,I
0.28,0.205,0.1,0.116499999999999,0.0544999999999996,0.0284999999999998,0.0299999999999997,5,F
0.395,0.315,0.105,0.3515,0.1185,0.0909999999999999,0.1195,16,F
0.385,0.285,0.105,0.290499999999999,0.1215,0.0684999999999999,0.0874999999999998,12,F
0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14,F
0.415,0.325,0.14,0.416999999999999,0.1535,0.1015,0.144,10,F
0.355,0.265,0.085,0.201,0.0689999999999997,0.0529999999999998,0.0694999999999998,8,F
0.35,0.255,0.0799999999999999,0.191499999999999,0.0799999999999996,0.0384999999999998,0.0629999999999998,9,F
0.15,0.0999999999999996,0.0249999999999999,0.0149999999999995,0.00449999999999956,0.00399999999999973,0.00499999999999967,1.99999999999999,I
0.16,0.109999999999999,0.0249999999999999,0.0179999999999992,0.00649999999999967,0.0054999999999997,0.00499999999999967,3,I
0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17,F
0.4,0.305,0.085,0.296999999999999,0.108,0.0704999999999999,0.0999999999999999,10,F
0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13,F
0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13,F
0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13,F
0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12,F
0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12,F
0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14,F
0.445,0.345,0.09,0.379499999999999,0.143,0.0739999999999998,0.125,10,F
0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14,F
0.51,0.39,0.105,0.612,0.187,0.15,0.195,13,F
0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13,F
0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15,F
0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13,F
0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14,F
0.61,0.47,0.145,1.153,0.403,0.296,0.32,14,F
0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11,F
0.55,0.43,0.155,0.785,0.289,0.227,0.233,11,F
0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,11,F
0.505,0.385,0.145,0.6775,0.236,0.179,0.2,15,F
0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15,F
0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12,F
0.215,0.155,0.0599999999999999,0.0524999999999994,0.0209999999999996,0.0164999999999998,0.0149999999999997,5,I
0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15,F
0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10,F
0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15,F
0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11,F
0.425,0.33,0.13,0.4405,0.152,0.0934999999999999,0.155,9,F
0.37,0.275,0.1,0.219999999999999,0.0939999999999997,0.0449999999999998,0.0649999999999998,7,I
0.28,0.205,0.0699999999999999,0.101499999999999,0.0409999999999997,0.0299999999999998,0.0299999999999998,6,I
0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15,F
0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21,F
0.235,0.175,0.0549999999999999,0.0669999999999991,0.0269999999999996,0.0124999999999997,0.0179999999999997,6,I
0.365,0.275,0.135,0.239999999999999,0.108,0.0444999999999998,0.0734999999999997,7,I
0.37,0.275,0.14,0.221499999999999,0.0969999999999995,0.0454999999999998,0.0614999999999997,6,I
0.385,0.3,0.1,0.289499999999999,0.1215,0.0629999999999999,0.0899999999999998,7,I
0.395,0.29,0.095,0.303999999999999,0.127,0.0839999999999998,0.0769999999999998,6,I
0.41,0.325,0.1,0.394,0.208,0.0654999999999999,0.106,6,I
0.415,0.32,0.11,0.373499999999999,0.175,0.0754999999999999,0.109,7,I
0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8,F
0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9,F
0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8,F
0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10,F
0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9,F
0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9,F
0.595,0.48,0.16,1.2095,0.5225,0.296,0.32,8,F
0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6,F
0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10,F
0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,10,F
0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11,F
0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11,F
0.65,0.525,0.175,1.4715,0.675000000000001,0.315,0.399,11,F
0.655,0.52,0.165,1.4095,0.586,0.291,0.405,9,F
0.655,0.58,0.205,2.0805,0.959,0.3415,0.601,17,F
0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15,F
0.66,0.52,0.19,1.558,0.755,0.298,0.4,10,F
0.675,0.525,0.17,1.8095,0.784000000000001,0.391,0.455,12,F
0.695,0.56,0.22,1.834,0.845500000000001,0.422,0.455,11,F
0.24,0.175,0.0549999999999999,0.0704999999999992,0.0249999999999997,0.0139999999999998,0.0209999999999997,5,I
0.24,0.175,0.0649999999999999,0.0664999999999989,0.0309999999999996,0.0134999999999997,0.0169999999999997,2.99999999999999,I
0.295,0.23,0.08,0.162499999999999,0.0649999999999997,0.0499999999999998,0.0384999999999998,5,I
0.3,0.23,0.0949999999999999,0.138499999999999,0.0559999999999996,0.0364999999999998,0.0369999999999997,6,I
0.305,0.22,0.0699999999999999,0.140999999999999,0.0619999999999996,0.0309999999999998,0.0369999999999998,5,I
0.325,0.24,0.0749999999999999,0.187,0.0824999999999997,0.0444999999999998,0.0499999999999998,6,I
0.37,0.28,0.095,0.2865,0.1505,0.0689999999999998,0.0794999999999998,7,I
0.375,0.28,0.09,0.214999999999999,0.0839999999999997,0.0599999999999999,0.0549999999999997,6,I
0.385,0.265,0.0799999999999999,0.250999999999999,0.124,0.0369999999999998,0.0699999999999998,6,I
0.42,0.32,0.115,0.376,0.169,0.0919999999999999,0.0999999999999999,5,I
0.42,0.315,0.1,0.3435,0.157,0.0794999999999999,0.0899999999999998,6,I
0.425,0.34,0.1,0.381999999999999,0.164,0.0959999999999999,0.0999999999999998,6,I
0.43,0.325,0.1,0.3645,0.1575,0.0824999999999999,0.105,7,I
0.44,0.325,0.09,0.349999999999999,0.148,0.0669999999999998,0.105,7,I
0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6,F
0.445,0.35,0.13,0.4195,0.1695,0.0944999999999999,0.1195,7,I
0.45,0.345,0.11,0.47,0.2355,0.0854999999999999,0.1135,7,I
0.465,0.365,0.115,0.467,0.2315,0.0924999999999999,0.113,7,I
0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6,F
0.47,0.365,0.12,0.612,0.327,0.15,0.14,8,F
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,F
0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,6,F
0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6,F
0.48,0.36,0.1,0.439,0.194,0.0989999999999999,0.115,8,F
0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7,F
0.485,0.37,0.115,0.4785,0.1995,0.0954999999999999,0.129,7,F
0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8,F
0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8,F
0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6,F
0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7,F
0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7,F
0.505,0.41,0.125,0.642,0.289,0.133,0.155,9,F
0.505,0.355,0.125,0.601,0.25,0.1205,0.185,8,I
0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7,I
0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,8,F
0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,8,F
0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7,F
0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8,F
0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,11,F
0.53,0.425,0.15,0.8495,0.328,0.232,0.202,8,F
0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7,F
