Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings,tst_cat
0.23,0.175,0.065,0.0645000000000006,0.0260000000000002,0.0105000000000001,0.02,5,I
0.3,0.23,0.08,0.127500000000001,0.0435000000000001,0.0265000000000001,0.0400000000000001,8,I
0.33,0.255,0.085,0.165500000000001,0.0630000000000002,0.0390000000000001,0.0600000000000001,8,I
0.35,0.26,0.085,0.174,0.0705000000000002,0.0345000000000001,0.0600000000000001,10,I
0.305,0.245,0.075,0.156,0.0675000000000002,0.0380000000000001,0.0450000000000001,7,I
0.345,0.27,0.11,0.2135,0.0820000000000003,0.0545000000000001,0.0700000000000001,7,I
0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13,I
0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15,I
0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,I
0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10,I
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,F
0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12,F
0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11,F
0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,F
0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13,I
0.655,0.54,0.215,1.844,0.7425,0.327,0.585,22,I
0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15,F
0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14,I
0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,F
0.44,0.355,0.125,0.4775,0.132,0.0815000000000001,0.19,9,I
0.565,0.455,0.175,1.013,0.342,0.207,0.35,19,F
0.295,0.215,0.085,0.128000000000001,0.0490000000000003,0.0340000000000002,0.0400000000000001,6,I
0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11,I
0.405,0.305,0.095,0.3485,0.1455,0.0895000000000001,0.1,9,F
0.165,0.12,0.0300000000000001,0.0215000000000007,0.00700000000000023,0.00500000000000023,0.00500000000000006,3,I
0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21,F
0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19,I
0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10,I
0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18,F
0.33,0.255,0.095,0.172,0.0660000000000003,0.0255000000000001,0.0600000000000001,6,I
0.19,0.145,0.04,0.0380000000000014,0.0165000000000003,0.00650000000000015,0.0150000000000001,4,I
0.36,0.295,0.105,0.241,0.0865000000000002,0.0530000000000001,0.0950000000000001,8,I
0.36,0.28,0.09,0.2255,0.0885000000000001,0.0400000000000001,0.0900000000000001,8,I
0.235,0.175,0.0400000000000001,0.0705000000000007,0.0335000000000002,0.0150000000000002,0.0200000000000001,5,I
0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14,F
0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,I
0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8,F
0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13,I
0.58,0.455,0.17,0.93,0.408,0.259,0.22,9,I
0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20,I
0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,I
0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,F
0.745,0.585,0.215,2.499,0.926499999999999,0.472,0.7,17,I
0.605,0.49,0.18,1.227,0.48,0.287,0.35,18,I
0.65,0.525,0.175,1.4225,0.609999999999999,0.2995,0.445,20,F
0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16,F
0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19,I
0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11,I
0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16,F
0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15,I
0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10,I
0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9,F
0.475,0.375,0.125,0.593,0.277,0.115,0.18,10,I
0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10,F
0.365,0.295,0.095,0.25,0.1075,0.0545000000000001,0.08,9,I
0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9,I
0.59,0.485,0.12,0.911,0.39,0.182,0.29,16,I
0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8,I
0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14,I
0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,I
0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14,F
0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20,F
0.63,0.515,0.165,1.352,0.488,0.349,0.45,20,I
0.58,0.45,0.175,1.068,0.425,0.203,0.32,13,I
0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18,F
0.56,0.455,0.125,0.943,0.344,0.129,0.375,21,F
0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18,I
0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22,I
0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11,I
0.36,0.275,0.11,0.2335,0.095,0.0525,0.0850000000000002,10,I
0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19,F
0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16,I
0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,F
0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14,F
0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11,I
0.64,0.54,0.175,1.221,0.51,0.259,0.39,15,F
0.36,0.28,0.105,0.199,0.0695000000000001,0.045,0.08,9,I
0.415,0.31,0.11,0.2965,0.123,0.057,0.0995000000000001,10,I
0.175,0.125,0.05,0.0235000000000009,0.00800000000000034,0.00350000000000017,0.00800000000000017,5,I
0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17,F
0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21,I
0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9,F
0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10,F
0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9,F
0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17,I
0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,I
0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,I
0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13,F
0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15,F
0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11,I
0.58,0.46,0.13,0.921,0.357,0.181,0.29,13,I
0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15,I
0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17,I
0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19,F
0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11,F
0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15,F
0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17,F
0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15,I
0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12,I
0.56,0.435,0.18,0.889,0.36,0.204,0.25,11,I
0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10,F
0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10,F
0.31,0.22,0.085,0.146,0.0610000000000002,0.0365000000000001,0.0450000000000001,6,I
0.27,0.195,0.08,0.100000000000001,0.0385000000000003,0.0195000000000001,0.0300000000000001,6,I
0.28,0.2,0.08,0.0915000000000007,0.0330000000000003,0.0215000000000002,0.0300000000000001,5,I
0.325,0.23,0.09,0.147,0.0600000000000003,0.0340000000000002,0.0450000000000001,4,I
0.365,0.26,0.115,0.218,0.0935000000000001,0.0445,0.0700000000000001,9,I
0.175,0.125,0.04,0.0240000000000008,0.00950000000000029,0.00600000000000023,0.00500000000000009,4,I
0.53,0.42,0.185,0.752,0.299,0.156,0.205,20,I
0.46,0.355,0.13,0.458,0.192,0.1055,0.13,13,F
0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12,I
0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10,I
0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11,F
0.255,0.195,0.065,0.0800000000000009,0.0315000000000002,0.0180000000000001,0.0270000000000001,8.00000000000001,I
0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,F
0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17,I
0.485,0.39,0.125,0.591,0.287,0.141,0.12,9,I
0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10,I
0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12,F
0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13,F
0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11,F
0.435,0.33,0.125,0.406,0.1685,0.1055,0.0960000000000001,12,I
0.28,0.21,0.08,0.108500000000001,0.0410000000000002,0.0265000000000001,0.0345000000000001,7,I
0.41,0.32,0.115,0.387,0.165,0.1005,0.0985000000000001,11,F
0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14,I
0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10,I
0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11,F
0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10,I
0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10,F
0.55,0.425,0.15,0.806,0.376,0.171,0.245,14,I
0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19,F
0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11,F
0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11,I
0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10,I
0.45,0.335,0.14,0.4625,0.164,0.076,0.15,14,I
0.37,0.29,0.115,0.25,0.111,0.057,0.0750000000000001,9,F
0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19,F
0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13,I
0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9,F
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,I
0.535,0.42,0.145,0.926,0.398,0.1965,0.25,17,I
0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11,I
0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12,I
0.345,0.27,0.09,0.195,0.0780000000000001,0.0455000000000001,0.0590000000000001,9,I
0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12,F
0.495,0.37,0.125,0.4775,0.185,0.0704999999999999,0.169,18,I
0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15,I
0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13,I
0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12,F
0.345,0.255,0.08,0.169,0.06,0.0425,0.0540000000000001,10,I
0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21,I
0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13,F
0.325,0.24,0.085,0.173,0.0795000000000002,0.0380000000000001,0.0500000000000001,7,I
0.59,0.45,0.16,0.9,0.358,0.156,0.315,19,F
0.48,0.375,0.145,0.777,0.216,0.13,0.17,9,I
0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11,I
0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9,F
0.295,0.215,0.075,0.129,0.0500000000000001,0.0295000000000001,0.0400000000000001,7,I
0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18,I
0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11,F
0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11,I
0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,F
0.395,0.295,0.095,0.2245,0.0780000000000001,0.0540000000000001,0.0800000000000001,10,F
0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15,F
0.5,0.38,0.155,0.655,0.2405,0.143,0.205,17,F
0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19,F
0.49,0.39,0.15,0.573,0.225,0.124,0.17,21,I
0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23,F
0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23,F
0.37,0.275,0.1,0.2225,0.0930000000000001,0.026,0.08,8,F
0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16,I
0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10,I
0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11,I
0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10,I
0.165,0.11,0.0200000000000001,0.019000000000001,0.00650000000000028,0.00250000000000017,0.00500000000000003,4,I
0.315,0.23,0.09,0.1285,0.0430000000000002,0.0400000000000001,0.0400000000000001,7,I
0.28,0.205,0.1,0.116500000000001,0.0545000000000003,0.0285000000000002,0.0300000000000001,5,I
0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13,F
0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16,F
0.315,0.25,0.09,0.203000000000001,0.0615,0.037,0.0795000000000001,11,I
0.345,0.26,0.09,0.207,0.0775000000000001,0.0435000000000001,0.0765000000000002,10,F
0.36,0.295,0.13,0.2765,0.0895000000000002,0.0570000000000001,0.1005,10,I
0.355,0.265,0.085,0.201,0.0690000000000002,0.0530000000000001,0.0695000000000001,8,I
0.275,0.2,0.065,0.103500000000001,0.0475000000000001,0.0205000000000001,0.0300000000000001,7,I
0.29,0.205,0.07,0.0975000000000008,0.0360000000000002,0.0190000000000001,0.0350000000000001,8,I
0.18,0.125,0.0350000000000001,0.0265000000000011,0.00950000000000029,0.0055000000000002,0.00850000000000012,4,I
0.16,0.11,0.025,0.0180000000000008,0.00650000000000012,0.00550000000000014,0.00500000000000009,3,I
0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,13,I
0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17,F
0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10,I
0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13,I
0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13,I
0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13,I
0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12,F
0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14,I
0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17,F
0.51,0.39,0.105,0.612,0.187,0.15,0.195,13,F
0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15,I
0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14,I
0.61,0.47,0.145,1.153,0.403,0.296,0.32,14,F
0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11,I
0.345,0.27,0.095,0.197000000000001,0.0665000000000001,0.0500000000000001,0.0700000000000001,9,I
0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9,I
0.49,0.38,0.14,0.7605,0.245,0.167,0.185,10,I
0.385,0.28,0.125,0.244,0.102,0.0380000000000001,0.0850000000000001,6,I
0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15,I
0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12,I
0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10,F
0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10,F
0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,12,I
0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15,I
0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10,I
0.425,0.33,0.13,0.4405,0.152,0.0935000000000001,0.155,9,I
0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15,F
0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,10,F
0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12,F
0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21,F
0.255,0.185,0.06,0.0880000000000004,0.0365000000000003,0.0210000000000001,0.023,5,I
0.335,0.25,0.08,0.183,0.0735000000000001,0.0400000000000001,0.0575000000000001,6,I
0.35,0.25,0.07,0.18,0.0655000000000001,0.0480000000000001,0.054,6,I
0.385,0.3,0.1,0.2895,0.1215,0.0630000000000001,0.0900000000000001,7,I
0.4,0.31,0.1,0.306,0.13,0.0600000000000001,0.0940000000000001,6,I
0.41,0.325,0.1,0.394,0.208,0.0655000000000001,0.106,6,I
0.415,0.32,0.11,0.3735,0.175,0.0755000000000001,0.109,7,I
0.415,0.305,0.1,0.325,0.156,0.0505000000000001,0.091,6,I
0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9,I
0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7,I
0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8,I
0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8,F
0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9,I
0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9,I
0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11,F
0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10,F
0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9,I
0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9,I
0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12,F
0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,10,F
0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10,F
0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11,F
0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11,F
0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11,I
0.655,0.58,0.205,2.0805,0.959,0.3415,0.601,17,I
0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10,F
0.675,0.525,0.17,1.8095,0.784,0.391,0.455,12,F
0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11,F
0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,11,F
0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17,I
0.255,0.19,0.05,0.0830000000000007,0.0295000000000001,0.0215000000000002,0.0270000000000001,6,I
0.3,0.235,0.08,0.131000000000001,0.0500000000000003,0.0265000000000002,0.0430000000000001,4,I
0.315,0.23,0.07,0.144000000000001,0.0530000000000001,0.0305000000000001,0.0400000000000001,8,I
0.335,0.25,0.075,0.1825,0.0705000000000001,0.0440000000000001,0.0550000000000001,7,I
0.335,0.25,0.075,0.186,0.0945000000000001,0.0380000000000001,0.0445,7,I
0.37,0.29,0.095,0.249,0.1045,0.0580000000000001,0.0670000000000001,6,I
0.37,0.28,0.095,0.2865,0.1505,0.0690000000000001,0.0795000000000001,7,I
0.42,0.315,0.1,0.3435,0.157,0.0795000000000001,0.0900000000000001,6,I
0.425,0.34,0.1,0.382,0.164,0.096,0.1,6,I
0.425,0.315,0.1,0.377,0.1645,0.0720000000000001,0.105,6,I
0.43,0.325,0.1,0.3645,0.1575,0.0825000000000001,0.105,7,I
0.44,0.345,0.13,0.4495,0.209,0.0835000000000001,0.134,6,I
0.445,0.35,0.13,0.4195,0.1695,0.0945000000000001,0.1195,7,I
0.45,0.355,0.105,0.4445,0.197,0.093,0.1335,8,I
0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7,I
0.47,0.365,0.12,0.612,0.327,0.15,0.14,8,I
0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6,I
0.485,0.37,0.115,0.4785,0.1995,0.0955000000000001,0.129,7,F
0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8,I
0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7,I
0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6,I
0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7,I
0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7,I
0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9,F
0.505,0.39,0.15,0.685,0.362,0.131,0.156,8,I
0.505,0.355,0.125,0.601,0.25,0.1205,0.185,8,I
0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8,I
0.51,0.375,0.1,0.5785,0.238,0.1225,0.175,7,I
0.515,0.43,0.14,0.834,0.367,0.2,0.23,8,F
0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8,F
0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,11,I
0.53,0.425,0.15,0.8495,0.328,0.232,0.202,8,F
0.535,0.435,0.14,0.874,0.3735,0.229,0.2195,8,I
0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9,F
