classes,cap.shape,cap.surface,cap.color,bruises,odor,gill.attachment,gill.spacing,gill.size,gill.color,stalk.shape,stalk.root,stalk.surface.above.ring,stalk.surface.below.ring,stalk.color.above.ring,stalk.color.below.ring,veil.type,veil.color,ring.number,ring.type,spore.print.color,population,habitat
e,c,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,s,w,t,l,f,w,b,k,e,c,s,s,w,w,p,y,t,p,r,n,m
p,s,s,u,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
p,s,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
e,b,s,y,t,a,f,c,b,r,e,c,y,y,y,w,p,y,n,p,r,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,u,a,g
e,b,g,w,t,a,f,w,b,k,e,c,y,s,w,w,p,y,t,p,u,n,m
e,x,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,s,f,n,f,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,n,a,u
e,b,s,w,t,l,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,o,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,m
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,n,s,u
e,b,s,w,t,l,f,c,b,r,e,c,s,s,y,w,p,y,t,p,r,n,m
e,b,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,f,u,t,l,f,w,b,k,t,r,s,y,g,w,p,w,o,p,u,s,m
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
p,c,g,w,t,p,f,w,n,k,e,e,s,y,w,w,p,w,t,p,k,s,u
e,s,f,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,s,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g
e,b,s,w,t,l,f,w,b,k,e,c,f,y,w,w,p,w,o,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,f,y,w,w,p,y,t,p,n,n,m
e,s,f,w,f,n,a,w,b,k,t,e,f,f,w,w,p,n,o,e,u,a,g
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,k,n,m
e,x,y,u,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,g
e,b,s,r,t,a,f,w,b,n,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,n,p,k,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,y,y,p,y,n,n,u,s,m
e,b,y,r,t,a,f,c,b,k,e,c,s,y,w,w,p,y,n,p,u,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,m
e,b,s,w,t,a,f,c,b,r,e,c,s,y,w,w,p,y,o,p,r,n,m
e,b,s,w,t,a,f,c,b,r,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,s,f,r,f,p,f,w,n,g,e,e,y,s,w,w,p,w,t,p,n,n,u
e,c,g,c,t,l,f,w,n,n,t,c,s,s,w,w,p,w,o,p,u,n,d
p,s,g,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,u,s,u
e,s,f,r,f,p,f,w,n,g,e,e,y,s,w,w,p,w,o,f,n,y,u
e,x,f,y,t,l,f,w,n,n,t,r,s,y,w,w,p,y,o,p,u,v,d
e,s,f,r,f,p,f,w,n,k,e,e,y,s,w,w,p,w,o,p,n,a,u
e,b,g,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,c,g,c,t,l,f,w,n,w,t,c,s,s,w,w,p,w,o,p,u,n,d
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,o,p,n,n,m
e,c,g,w,t,l,f,w,n,w,t,c,f,s,w,w,p,w,o,p,u,n,m
e,c,g,c,t,l,f,w,b,w,t,r,s,y,g,g,p,w,o,p,u,n,m
e,b,y,y,t,a,f,c,b,k,e,c,s,y,w,w,p,y,n,p,u,n,m
p,x,s,w,t,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,s,g,r,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,k,s,p
e,s,f,u,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,f,n,a,g
e,b,y,u,t,l,f,c,b,k,e,c,s,y,y,w,p,y,n,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,n,n,m
e,b,g,r,t,a,f,c,b,r,e,c,s,s,w,w,p,y,t,p,r,n,m
e,x,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g
e,b,y,w,t,a,f,w,b,k,e,c,y,y,y,w,p,y,t,p,n,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,n,p,n,n,m
e,b,s,r,t,a,f,c,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,s,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,p
e,b,g,w,t,a,f,w,b,k,e,c,y,y,w,w,p,y,t,p,u,n,m
e,b,s,w,t,l,f,w,b,k,e,c,s,y,y,w,p,y,o,p,n,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,y,y,p,y,n,n,u,s,p
e,b,s,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,r,n,m
e,b,y,y,t,l,f,c,b,k,e,c,s,y,y,w,p,y,t,p,n,n,m
e,b,s,w,t,l,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
p,s,g,u,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,u,s,u
e,b,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,s,w,t,l,f,c,b,r,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,y,y,t,l,f,w,b,k,e,c,s,y,y,y,p,y,t,p,r,n,m
e,c,g,c,t,l,f,w,b,w,t,c,y,y,w,w,p,y,o,p,u,n,m
e,b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,y,o,p,n,n,m
e,s,f,u,t,p,f,w,b,k,e,e,s,f,b,w,p,w,t,p,n,s,u
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,c,g,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,k,a,g
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,s,w,t,a,a,w,b,k,e,c,s,s,w,w,p,o,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,y,o,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,y,y,w,w,p,y,t,p,k,n,m
e,b,g,u,t,l,f,w,b,k,e,c,s,y,w,w,p,w,n,p,u,n,m
e,s,f,b,f,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,n,a,u
p,b,g,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,k,s,u
e,b,g,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,b,s,w,t,a,a,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,s,f,r,t,p,f,w,n,n,e,e,f,f,w,w,p,w,o,p,k,a,u
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,s,w,t,l,f,w,b,k,e,c,s,s,w,w,p,y,t,p,n,n,m
e,b,g,w,t,l,f,w,b,k,e,c,s,y,w,w,p,w,n,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,f,y,w,w,p,w,t,p,u,n,m
e,f,f,w,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,f,u,n,d
e,b,g,w,t,l,f,w,b,k,e,c,f,y,w,w,p,w,t,p,u,n,m
e,b,g,r,t,a,f,c,b,k,e,c,s,y,w,w,p,w,n,p,k,n,m
e,b,s,w,t,l,a,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,b,s,u,t,l,f,c,b,k,e,c,s,s,w,w,p,y,t,p,r,n,m
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,o,o,p,n,a,u
p,s,g,w,t,p,f,c,n,k,e,e,y,y,w,w,p,w,o,p,k,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,p
e,s,f,r,f,p,f,w,n,k,e,e,s,s,w,w,p,o,o,p,n,a,u
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,k,n,m
e,s,f,u,t,p,f,w,b,k,e,e,f,f,g,w,p,w,o,f,n,a,u
e,s,f,r,t,p,f,w,b,k,e,e,s,s,w,w,p,w,t,f,k,s,u
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,y,p,y,o,p,u,n,m
e,b,s,y,t,a,f,c,b,k,e,c,s,y,w,w,p,y,o,p,u,n,m
e,x,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,k,a,g
e,c,g,c,t,l,f,w,n,w,t,r,s,y,w,w,p,w,o,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,k,n,m
e,b,s,y,t,l,f,c,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,b,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
p,c,g,w,t,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,b,y,u,t,l,f,c,b,k,e,c,s,y,y,w,p,y,o,p,n,n,m
e,s,f,c,t,l,f,w,n,n,t,c,s,s,y,y,p,y,o,p,u,n,d
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,s,w,t,a,f,w,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,b,g,r,t,a,f,w,b,g,e,c,s,s,w,w,p,w,t,p,k,n,m
e,b,s,w,t,a,a,c,b,r,e,c,s,s,w,w,p,y,o,p,r,n,m
e,b,g,u,t,l,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,s,w,t,a,f,w,b,k,e,c,f,f,w,w,p,w,n,p,n,n,m
e,s,f,w,t,l,f,w,b,n,t,r,s,y,g,g,p,w,o,p,u,n,m
e,b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,y,o,p,u,n,m
e,f,s,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,k,a,g
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,p
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,n,n,m
e,s,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,p
p,s,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
e,s,f,u,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,n,a,g
e,s,f,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,s,w,t,a,f,w,b,k,e,c,y,y,w,w,p,y,t,p,u,n,m
e,s,f,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,k,a,g
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,n,s,m
e,b,s,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,n,p,k,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,n,t,p,u,n,m
e,s,f,r,f,p,f,c,n,k,e,e,y,s,w,w,p,w,o,p,n,a,u
e,b,y,y,t,l,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
p,s,s,w,t,p,f,c,n,k,e,e,s,y,w,w,p,w,o,p,k,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,n,o,e,u,a,g
e,b,y,y,t,a,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
e,b,s,y,t,a,a,c,b,r,e,c,s,y,y,w,p,y,o,p,r,n,m
e,b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,s,f,u,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,n,a,g
e,b,y,c,t,l,f,c,b,k,e,c,s,y,y,w,p,y,n,p,n,n,m
p,s,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,b,s,w,t,l,f,w,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
e,b,g,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,n,p,u,n,m
e,x,s,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g
p,f,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
e,b,g,w,t,a,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
p,s,s,w,t,p,f,c,n,k,e,e,s,y,w,w,p,w,o,p,n,s,u
e,c,g,w,t,c,f,w,n,n,t,c,s,s,w,w,p,w,o,p,u,n,m
e,x,s,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
e,s,f,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,a,u
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,y,n,n,u,s,m
e,b,s,w,t,l,f,w,b,k,e,c,s,y,y,w,p,y,t,p,n,n,m
e,c,g,w,t,l,f,w,n,n,t,c,s,s,w,w,p,w,o,p,u,s,m
e,b,g,w,t,a,f,c,b,k,e,c,y,s,w,w,p,y,t,p,r,n,m
e,s,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,p
e,b,g,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,n,p,u,n,m
e,b,g,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,n,p,r,n,m
e,b,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,y,n,n,k,s,p
e,b,s,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,g,w,t,l,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,f,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,n,n,m
e,b,s,y,t,a,f,c,b,r,e,c,s,y,y,y,p,y,t,p,r,n,m
e,s,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,y,y,p,y,n,n,u,s,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,p
e,s,f,r,t,a,f,w,n,n,t,c,s,s,w,w,p,w,o,p,u,a,d
e,s,f,r,f,p,f,w,n,k,e,e,y,s,w,w,p,w,o,p,n,a,u
e,s,f,w,t,l,f,w,n,n,t,r,s,y,w,w,p,w,o,p,u,s,m
e,s,f,u,t,p,f,w,n,k,e,e,s,f,w,w,p,w,o,f,n,a,u
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,o,p,r,n,m
e,f,f,w,t,l,f,w,n,n,t,r,s,s,w,w,p,w,o,f,u,n,d
e,b,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,y,n,n,k,s,p
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
p,x,s,w,t,p,f,w,n,k,e,e,s,y,w,w,p,w,o,p,n,s,u
p,s,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,g
e,b,s,w,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,r,n,m
e,b,s,w,t,a,f,w,b,k,e,c,y,y,w,w,p,y,t,p,u,n,m
p,s,s,w,t,p,f,w,n,k,e,e,s,s,w,w,p,n,o,p,u,s,u
e,x,f,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,x,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,o,o,f,n,a,u
e,c,g,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,u,a,g
e,b,s,w,t,a,a,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,s,f,r,t,p,f,w,b,n,e,e,f,f,g,g,p,w,o,p,k,a,u
e,b,s,w,t,l,f,w,b,k,e,c,s,y,y,y,p,y,t,p,u,n,m
e,s,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,k,s,p
p,b,g,w,t,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
p,b,s,w,t,p,f,w,n,k,e,e,f,s,w,w,p,w,o,p,k,s,u
e,b,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,t,e,k,a,g
e,s,f,r,f,p,f,c,n,k,e,e,y,s,w,w,p,w,o,p,n,a,u
p,c,g,w,t,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,w,t,p,n,s,u
e,x,f,y,t,l,f,w,n,n,t,r,s,y,w,y,p,y,o,p,u,v,d
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,n,s,p
e,c,g,u,t,l,f,w,n,k,t,r,f,s,w,w,p,w,o,p,u,n,m
e,b,s,w,t,l,f,w,b,k,e,c,f,y,w,w,p,y,o,p,n,n,m
e,b,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,y,t,p,n,n,m
e,f,f,c,t,l,f,w,n,n,t,c,s,s,w,w,p,y,o,p,u,n,m
e,c,g,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,u,a,g
p,c,g,w,t,p,f,w,n,k,e,e,s,s,w,w,p,w,t,p,k,s,u
e,b,y,y,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,b,s,r,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
p,x,s,w,t,p,f,w,n,k,e,e,s,s,w,w,p,n,o,p,b,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,k,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,p
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,o,o,p,n,a,u
e,c,y,u,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,g,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,n,p,n,n,m
p,s,s,w,t,p,f,w,n,k,e,e,f,s,w,w,p,w,o,p,k,s,u
e,x,s,r,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,f,k,a,g
p,b,g,w,t,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,b,s,y,t,a,f,c,b,r,e,c,s,s,y,w,p,y,t,p,u,n,m
p,s,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,n,o,p,k,s,u
e,s,f,u,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,n,t,p,u,n,m
e,s,y,r,t,a,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,c,s,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,u,a,g
p,s,s,w,t,p,f,w,n,k,e,e,f,s,w,w,p,w,o,p,n,s,u
e,s,f,r,f,p,f,w,n,g,e,e,s,s,w,w,p,w,o,p,n,a,u
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,u,a,g
e,s,f,r,t,n,f,c,b,u,t,b,s,s,g,g,p,n,o,p,u,y,d
e,b,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,y,y,t,l,f,w,b,w,e,r,y,y,c,y,p,w,n,n,n,s,g
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,b,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,y,n,n,u,s,p
e,s,f,y,t,l,f,w,n,n,t,r,s,s,w,w,p,y,o,p,u,v,m
e,b,g,w,t,a,f,c,b,r,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,s,y,t,a,a,c,b,r,e,c,s,s,y,w,p,y,t,p,u,n,m
p,f,g,w,t,p,f,w,n,k,e,e,s,y,w,w,p,w,o,p,k,s,u
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,f,n,a,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
e,b,s,w,t,l,f,w,b,k,e,c,s,y,w,w,p,y,t,p,r,n,m
e,b,s,w,t,a,f,c,b,k,e,c,y,s,y,w,p,y,t,p,r,n,m
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,s,w,t,a,f,w,b,k,e,c,f,y,w,w,p,y,o,p,k,n,m
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,o,o,p,u,a,u
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,u,a,g
e,s,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,n,s,p
e,b,g,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,n,p,u,n,m
e,s,f,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,k,a,u
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,n,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,f,f,w,w,p,w,n,p,k,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,y,o,e,n,a,g
p,x,s,w,t,p,f,w,n,k,e,e,s,y,w,w,p,w,o,p,n,s,u
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,k,n,m
e,b,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,y,n,n,u,s,m
e,f,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,y,y,t,a,f,c,b,k,e,c,s,s,y,w,p,y,o,p,r,n,m
e,s,f,r,f,p,f,c,n,g,e,e,y,y,w,w,p,w,o,f,n,y,u
e,f,f,u,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g
e,b,y,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,o,p,n,n,m
e,b,y,y,t,a,f,c,b,r,e,c,s,y,y,w,p,y,o,p,r,n,m
e,b,y,r,t,a,f,c,b,n,e,r,y,y,c,y,p,y,n,n,k,s,m
e,b,y,r,t,a,f,c,b,n,e,r,y,y,c,y,p,y,n,n,k,s,m
e,b,g,w,t,l,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,c,g,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,s,w,t,a,a,c,b,r,e,c,s,s,w,w,p,y,o,p,r,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g
p,b,g,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,n,s,u
e,c,g,c,t,c,f,w,b,w,t,c,s,s,g,g,p,w,o,p,u,n,m
e,s,f,r,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,k,s,u
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,s,w,t,l,f,w,b,k,e,c,s,y,y,w,p,y,t,p,n,n,m
e,f,f,r,t,a,f,w,n,n,t,c,s,s,w,w,p,w,o,p,u,n,d
e,b,y,y,t,a,f,c,b,k,e,c,s,s,y,w,p,y,o,p,r,n,m
e,b,s,r,t,a,a,w,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,f,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,g,w,t,l,f,w,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
