classes,cap.shape,cap.surface,cap.color,bruises,odor,gill.attachment,gill.spacing,gill.size,gill.color,stalk.shape,stalk.root,stalk.surface.above.ring,stalk.surface.below.ring,stalk.color.above.ring,stalk.color.below.ring,veil.type,veil.color,ring.number,ring.type,spore.print.color,population,habitat
p,f,y,w,t,p,f,c,n,k,e,e,s,y,w,w,p,w,o,p,r,s,u
e,b,g,r,t,a,f,w,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,b,s,u,t,l,f,w,b,n,e,c,s,y,w,w,p,w,t,p,k,n,m
e,b,g,w,t,l,a,c,b,r,e,c,s,s,y,w,p,y,t,p,r,n,m
e,b,g,w,t,l,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
e,c,g,u,t,a,f,w,b,w,t,c,s,y,g,g,p,w,t,p,u,n,m
e,b,y,u,t,l,f,c,b,k,e,c,s,y,y,w,p,y,t,p,r,n,m
e,s,f,r,f,p,f,w,n,k,e,e,s,s,w,w,p,n,o,p,k,a,u
e,b,y,r,t,a,f,w,b,k,e,c,s,y,w,w,p,y,o,p,u,n,m
e,b,s,w,t,l,f,w,b,k,e,c,s,y,y,w,p,y,t,p,b,n,m
e,b,g,w,t,a,f,c,b,r,e,c,s,s,y,w,p,y,o,p,r,n,m
e,b,s,r,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,s,f,r,t,p,f,w,n,k,e,e,f,f,w,w,p,n,o,p,n,a,u
e,b,g,r,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,f,y,y,w,p,y,o,p,n,n,m
e,s,f,r,f,p,f,w,n,k,e,e,s,s,w,w,p,n,o,p,o,y,u
e,s,f,w,t,p,f,w,n,k,e,e,s,s,w,w,p,o,o,p,b,s,u
e,b,s,r,t,a,f,c,b,k,e,c,s,y,w,w,p,y,o,p,u,n,m
e,s,y,r,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
p,b,g,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,n,s,u
e,b,g,w,t,l,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
e,c,g,r,t,a,f,w,n,w,t,c,y,y,g,w,p,w,o,p,u,n,m
e,b,s,w,t,a,a,w,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,b,s,u,t,l,f,c,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,b,g,u,t,l,f,c,b,k,e,c,s,y,w,w,p,w,o,p,k,n,m
e,c,g,r,t,a,f,w,n,k,t,c,f,s,w,w,p,w,o,p,u,n,m
e,b,g,w,t,l,f,w,b,k,e,c,s,y,y,w,p,y,t,p,b,n,m
e,s,f,r,t,a,f,w,b,n,t,c,s,y,g,g,p,w,o,p,u,n,m
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,n,o,p,k,a,u
e,b,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,u,s,m
p,b,g,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,n,s,u
e,b,s,r,t,a,f,w,b,k,e,c,s,y,w,w,p,n,o,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,n,n,m
e,b,g,w,t,a,f,c,b,k,e,c,s,s,w,w,p,n,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,n,p,u,n,m
e,x,s,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,k,a,g
e,c,g,r,t,a,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,g,w,t,l,a,w,b,k,e,c,s,y,y,w,p,y,t,p,k,n,m
e,b,g,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,n,t,p,u,n,m
e,b,g,w,t,l,f,w,b,k,e,c,f,y,w,w,p,w,n,p,n,n,m
e,b,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,u,s,m
e,b,y,r,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,c,g,r,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,b,a,g
e,b,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,o,n,n,u,s,p
e,b,y,r,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,r,n,m
e,b,g,r,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,n,n,m
e,b,s,r,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,b,f,r,t,a,f,w,b,u,t,r,s,y,w,w,p,w,o,p,u,n,m
e,b,g,r,t,a,f,w,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,b,g,u,t,l,f,w,b,k,e,c,s,y,w,w,p,w,t,p,k,n,m
e,s,f,g,t,n,f,c,b,u,t,b,s,s,g,g,p,n,o,p,o,y,d
e,b,g,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,o,p,r,n,m
e,c,g,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,u,a,g
e,b,s,u,t,l,f,w,b,n,e,c,f,y,y,w,p,y,o,p,b,n,m
e,c,g,r,t,a,f,w,b,u,t,c,s,s,g,g,p,w,o,p,u,n,m
e,b,s,r,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
p,s,g,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,c,g,u,t,a,f,w,n,w,t,c,f,y,w,w,p,w,t,p,u,n,m
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,o,p,n,n,m
e,s,g,c,t,a,f,w,n,w,t,r,s,y,w,y,p,y,o,p,u,n,d
e,b,g,w,t,a,f,w,b,k,e,c,f,y,w,w,p,w,t,p,u,n,m
e,b,y,y,t,a,f,c,b,r,e,c,s,y,y,w,p,y,o,p,r,n,m
e,x,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,y,p,y,o,p,u,n,m
e,b,g,u,t,l,f,w,b,k,e,c,s,y,w,w,p,w,t,p,k,n,m
e,c,g,r,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,r,t,a,f,c,b,k,e,c,s,y,w,w,p,y,o,p,u,n,m
e,s,f,r,t,a,f,w,b,u,t,r,s,y,g,g,p,w,o,p,u,n,m
e,s,g,u,t,c,f,w,b,n,t,r,s,y,g,g,p,w,o,p,u,n,m
e,b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,n,o,p,u,n,m
e,f,y,r,t,a,f,c,b,p,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,g,r,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,n,n,m
e,b,s,r,t,a,f,c,b,k,e,c,s,s,y,w,p,y,o,p,r,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,k,s,p
e,s,f,r,f,p,f,w,n,k,e,e,s,s,w,w,p,n,o,p,k,n,u
e,s,y,r,t,a,f,c,b,p,e,r,y,y,c,y,p,n,n,n,u,s,p
e,x,s,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,n,a,g
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,o,o,p,u,a,u
e,b,y,r,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,s,f,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,k,a,g
e,b,s,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,s,f,u,f,p,f,c,n,k,e,e,s,s,w,w,p,n,o,p,o,a,u
e,b,y,u,t,l,f,c,b,r,e,c,s,y,y,w,p,y,o,p,r,n,m
e,s,f,u,f,n,f,w,b,k,t,e,f,f,w,w,p,o,o,e,k,a,g
e,b,g,w,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,b,y,u,t,l,f,c,b,k,e,c,s,y,y,w,p,y,n,p,k,n,m
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,o,o,p,k,a,u
e,b,g,u,t,l,f,w,b,k,e,c,y,y,y,w,p,y,t,p,k,n,m
e,b,y,u,t,l,f,c,b,k,e,c,s,y,y,w,p,y,o,p,k,n,m
e,b,y,u,t,l,f,c,b,k,e,c,s,y,y,w,p,y,t,p,k,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,g,r,t,a,f,w,b,k,e,c,s,s,w,w,p,w,n,p,u,n,m
e,x,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,s,y,u,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,m
p,s,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,s,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,n,a,g
e,b,g,r,t,a,f,c,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,b,s,p
e,c,g,w,t,a,f,w,n,n,t,c,s,s,w,w,p,w,o,p,u,n,m
e,s,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,u,y,p
e,b,s,r,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,a,u
e,b,g,r,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,c,y,u,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,m
e,b,g,w,t,l,f,w,b,k,e,c,y,y,y,y,p,y,t,p,b,n,m
e,b,g,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,s,f,c,t,a,f,w,n,n,t,r,s,s,w,y,p,w,o,p,u,a,d
e,b,g,u,t,l,f,c,b,k,e,c,s,y,w,w,p,w,n,p,k,n,m
e,b,g,u,t,l,f,c,b,k,e,c,s,y,w,w,p,w,n,p,k,n,m
e,b,g,u,t,l,f,c,b,k,e,c,s,s,w,w,p,w,n,p,k,n,m
e,x,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,g
e,x,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,o,n,n,b,s,p
e,s,f,u,t,n,f,c,b,u,t,b,s,s,g,g,p,n,o,p,k,y,d
e,b,g,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,n,p,n,n,m
e,s,f,u,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
e,b,g,r,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,b,g,y,t,l,f,c,b,r,e,c,s,y,y,w,p,y,t,p,b,n,m
e,c,g,r,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,s,f,r,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,b,a,u
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,b,y,u,t,l,f,c,b,g,e,c,s,y,y,y,p,y,t,p,b,n,m
e,c,g,r,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,g,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,s,g,w,t,a,f,w,n,p,t,c,s,s,w,w,p,w,o,p,u,a,d
e,c,g,u,t,l,f,w,b,n,t,r,s,y,w,w,p,w,o,p,u,n,m
e,s,f,r,t,p,f,w,n,k,e,e,s,f,w,w,p,n,o,f,o,s,u
e,c,g,r,t,a,f,w,n,u,t,c,f,s,w,w,p,w,o,p,u,n,m
e,b,y,r,t,a,f,c,b,k,e,c,s,y,y,w,p,y,o,p,r,n,m
e,b,y,y,t,l,f,c,b,k,e,c,s,y,y,y,p,y,t,p,b,n,m
e,c,g,r,t,a,f,w,n,w,t,c,f,s,w,w,p,w,t,p,u,n,m
p,f,s,w,t,p,f,w,n,k,e,e,f,y,w,w,p,w,o,p,n,s,u
e,b,s,r,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,c,g,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,u,a,g
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,n,p,u,n,m
e,b,g,u,t,l,f,c,b,k,e,c,s,y,y,w,p,y,t,p,r,n,m
e,b,s,r,t,a,f,w,b,k,e,c,y,y,w,w,p,n,t,p,u,n,m
e,b,s,u,t,l,f,c,b,k,e,c,s,s,w,w,p,w,t,p,k,n,m
e,b,s,r,t,a,f,c,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,c,g,w,t,a,f,w,b,n,t,c,s,s,g,g,p,w,o,p,u,n,m
e,s,f,r,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,s,f,r,t,p,f,w,n,k,e,e,f,f,w,w,p,n,o,p,n,a,u
e,s,g,w,t,a,f,w,n,p,t,c,s,s,w,w,p,w,o,p,u,a,d
e,s,y,u,t,l,f,c,b,n,e,r,y,y,c,y,p,o,n,n,k,s,p
e,b,s,r,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,b,g,w,t,l,f,w,b,k,e,c,f,y,w,w,p,w,n,p,k,n,m
e,b,g,u,t,l,f,c,b,k,e,c,s,s,w,w,p,w,t,p,k,n,m
e,b,g,w,t,l,f,w,b,k,e,c,y,y,y,y,p,y,t,p,k,n,m
e,b,g,r,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,c,g,r,t,a,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,y,p
e,s,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,n,n,n,u,s,p
p,f,s,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,b,s,u
e,s,f,u,f,p,f,w,n,k,e,e,s,s,w,y,p,w,o,p,u,y,u
e,b,s,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,s,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,k,a,g
p,c,g,w,t,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,b,g,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,n,p,u,n,m
e,x,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,s,w,t,l,f,w,b,k,e,c,f,y,w,w,p,y,o,p,b,n,m
e,s,y,r,t,l,f,c,b,p,e,r,y,y,c,y,p,w,n,n,u,y,p
e,b,y,r,t,a,f,c,b,k,e,c,s,s,w,w,p,y,o,p,u,n,m
e,f,f,w,t,a,f,w,n,n,t,c,s,s,w,y,p,w,o,p,u,a,m
e,c,s,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,k,a,g
e,s,s,r,f,p,f,w,b,k,t,e,f,f,w,w,p,w,o,f,b,a,g
e,b,s,r,t,a,f,w,b,k,e,c,s,y,w,w,p,y,o,p,u,n,m
e,b,g,u,t,l,f,w,b,k,e,c,y,y,y,w,p,y,t,p,b,n,m
e,b,s,r,t,a,f,c,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,b,g,u,t,l,f,w,b,k,e,c,s,y,w,w,p,w,n,p,k,n,m
e,c,g,r,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,m
e,b,s,r,t,a,f,c,b,k,e,c,s,s,w,w,p,w,n,p,n,n,m
e,s,f,u,f,p,f,w,n,k,e,e,s,s,w,w,p,w,o,p,k,n,u
e,s,f,u,t,p,f,w,n,k,e,e,s,s,w,w,p,o,o,p,b,a,u
p,s,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,b,s,u,t,l,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
p,s,s,u,t,p,f,c,n,k,e,e,s,s,w,w,p,o,o,p,k,s,u
e,x,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,g,u,t,l,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,s,y,r,t,l,f,c,b,n,e,r,y,y,c,y,p,o,n,n,u,s,p
e,s,f,u,f,c,f,w,b,k,t,e,f,f,w,w,p,w,o,f,n,a,g
p,s,s,w,t,p,f,w,n,k,e,e,f,s,w,w,p,w,o,p,n,s,u
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,u,a,g
e,b,g,w,t,l,f,w,b,k,e,c,y,y,y,w,p,y,t,p,k,n,m
e,b,s,u,t,l,f,c,b,k,e,c,s,s,w,w,p,w,t,p,k,n,m
e,b,g,r,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,b,g,r,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,s,f,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,s,f,u,t,n,f,c,b,u,t,b,s,s,g,g,p,o,o,p,k,y,d
e,b,g,r,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,s,g,u,t,a,f,w,n,p,t,r,s,s,w,y,p,w,o,p,u,a,d
e,c,g,r,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
p,x,g,u,t,p,f,w,n,k,e,e,y,y,w,w,p,w,o,p,k,s,u
p,s,g,u,t,p,f,c,n,k,e,e,y,s,w,w,p,w,o,p,k,s,u
e,c,g,u,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,k,s,p
e,s,f,r,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,n,a,u
e,b,g,w,t,a,a,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,s,w,t,l,f,w,b,k,e,c,f,s,w,w,p,w,o,p,b,n,m
p,x,s,u,t,p,f,w,n,k,e,e,s,y,w,w,p,w,o,p,k,s,u
e,b,s,r,t,a,f,w,b,k,e,c,f,y,w,w,p,y,o,p,u,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,u,a,g
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,k,s,p
e,s,f,r,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,n,a,u
e,b,g,w,t,a,f,w,b,k,e,c,y,y,y,y,p,y,t,p,u,n,m
e,b,g,r,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,s,f,r,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,b,a,u
p,f,g,u,t,p,f,c,n,k,e,e,y,y,w,w,p,w,o,p,r,s,u
e,s,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,n,a,g
e,x,y,u,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,m
e,b,g,w,t,l,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,c,g,r,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,f,s,r,f,n,f,w,b,k,t,e,f,f,w,w,p,y,o,e,u,a,g
e,b,g,u,t,l,f,c,b,k,e,c,y,y,y,y,p,y,t,p,k,n,m
e,b,y,y,t,l,f,c,b,k,e,c,s,y,y,y,p,y,o,p,b,n,m
e,b,y,r,t,a,f,c,b,r,e,c,s,y,y,w,p,y,o,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,s,y,w,p,y,o,p,r,n,m
e,b,y,r,t,l,f,w,b,n,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,r,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,n,t,e,u,a,g
p,f,y,r,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
p,b,g,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,n,s,u
e,c,g,r,t,a,f,w,n,w,t,c,y,s,g,g,p,w,o,p,u,n,m
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,k,s,u
e,s,f,u,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,g,r,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,c,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
e,b,g,u,t,l,f,c,b,k,e,c,y,y,y,y,p,y,t,p,b,n,m
e,c,s,u,f,n,f,w,b,k,t,e,f,f,w,w,p,y,o,e,u,a,g
e,b,g,r,t,a,f,c,b,k,e,c,y,y,y,w,p,y,t,p,u,n,m
e,b,g,w,t,l,f,w,b,k,e,c,s,s,w,w,p,y,t,p,k,n,m
e,s,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,k,a,g
e,c,g,u,t,c,f,w,n,n,t,r,f,f,w,w,p,w,o,p,u,n,m
e,s,f,r,t,p,f,w,n,k,e,e,y,s,w,w,p,n,o,p,n,s,u
e,b,s,r,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,b,y,r,t,a,f,w,b,p,e,r,y,y,c,y,p,y,n,n,u,s,g
e,b,g,u,t,l,f,c,b,r,e,c,s,s,y,w,p,y,t,p,r,n,m
e,s,f,u,f,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,y,p
e,b,g,r,t,a,f,w,b,k,e,c,s,s,w,w,p,w,n,p,u,n,m
p,s,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u
e,b,y,u,t,l,f,c,b,k,e,c,s,y,y,w,p,y,t,p,k,n,m
e,s,y,r,t,l,f,c,b,p,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,s,y,t,l,a,c,b,r,e,c,s,y,y,w,p,y,o,p,r,n,m
p,s,g,u,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,u,s,u
p,c,g,u,t,p,f,w,n,k,e,e,y,s,w,w,p,w,t,f,u,s,u
e,s,y,r,t,l,f,c,b,p,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,s,f,w,t,a,f,w,n,p,t,r,s,y,w,y,p,y,o,p,u,a,d
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,k,s,m
e,s,y,y,t,l,f,c,b,n,e,r,y,y,c,y,p,w,n,n,k,s,p
p,s,s,w,t,p,f,w,n,k,e,e,s,s,w,w,p,n,o,p,n,s,u
