classes,cap.shape,cap.surface,cap.color,bruises,odor,gill.attachment,gill.spacing,gill.size,gill.color,stalk.shape,stalk.root,stalk.surface.above.ring,stalk.surface.below.ring,stalk.color.above.ring,stalk.color.below.ring,veil.type,veil.color,ring.number,ring.type,spore.print.color,population,habitat
e,b,s,w,t,a,f,c,b,k,e,c,y,y,y,y,p,y,t,p,r,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,g,w,t,a,f,w,b,r,e,c,s,s,w,w,p,y,t,p,r,n,m
e,x,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
p,s,s,p,t,p,f,w,n,k,e,e,f,f,y,w,p,y,o,p,n,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,m
e,s,f,p,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,c,b,r,e,c,s,y,w,w,p,y,t,p,r,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,c,g,w,t,l,f,w,b,k,t,r,s,y,g,g,p,w,o,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
p,s,g,p,t,p,f,w,n,k,e,e,f,y,w,w,p,w,o,p,u,s,u
e,s,f,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,s,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,f,y,w,w,p,y,t,p,u,n,m
e,s,f,w,f,n,a,w,b,k,t,e,f,f,w,w,p,n,t,e,n,a,g
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,y,y,t,l,f,w,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,m
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,m
e,b,s,w,t,a,f,c,b,k,e,c,s,y,w,w,p,y,t,p,r,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
p,s,f,p,t,p,f,w,n,k,e,e,f,s,y,w,p,y,o,p,u,s,u
e,c,g,w,t,c,f,w,n,u,e,c,s,y,g,g,p,w,t,p,u,n,m
p,s,s,p,t,p,f,c,n,k,e,e,f,s,w,w,p,w,o,p,u,s,u
e,s,f,p,t,p,f,w,n,k,e,e,f,f,y,w,p,y,o,p,u,s,u
e,c,g,w,t,c,f,w,n,n,e,r,s,y,w,w,p,w,o,p,u,n,m
e,s,s,p,t,p,f,w,n,k,e,e,f,f,y,y,p,y,o,p,n,s,u
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,c,g,w,t,c,f,w,n,w,t,r,s,y,w,w,p,w,t,p,u,n,m
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,c,g,w,t,p,f,w,b,k,t,c,s,s,w,w,p,w,o,p,u,n,m
e,c,g,w,t,c,f,w,b,u,t,r,s,y,g,g,p,w,t,p,u,n,m
e,b,y,w,t,a,f,c,b,k,e,c,s,y,w,w,p,y,n,p,u,n,m
p,s,s,p,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,f,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,y,t,f,n,a,g
e,b,g,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,y,p,y,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,n,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,x,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,r,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,y,t,a,f,w,b,k,e,c,y,y,y,y,p,y,t,p,u,n,m
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
p,s,g,p,t,p,f,c,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,w,b,r,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,y,y,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,c,g,w,t,l,f,w,b,k,t,r,s,y,g,g,p,y,o,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,s,f,p,t,p,f,w,b,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,g,w,t,a,f,w,b,r,e,c,s,y,w,w,p,y,t,p,r,n,m
e,s,g,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,f,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,g,w,t,a,a,w,b,k,e,c,s,s,w,w,p,o,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,r,n,m
e,c,g,w,t,a,f,w,b,k,e,c,s,y,c,w,p,w,n,p,u,n,m
p,s,f,p,t,p,f,w,n,k,e,e,f,f,y,w,p,y,o,p,u,s,u
p,s,s,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,b,s,w,t,a,a,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,s,f,p,t,p,f,w,b,k,e,e,f,f,g,w,p,w,o,p,u,s,u
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,c,g,w,t,a,f,w,b,k,e,c,s,y,c,w,p,w,n,p,u,n,m
e,c,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,c,g,w,t,c,f,w,n,u,t,r,s,s,g,g,p,w,o,p,u,n,m
e,c,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,n,p,u,n,m
e,b,g,w,t,a,a,w,b,k,e,c,s,y,w,w,p,o,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,s,s,w,t,p,a,w,n,k,t,e,f,f,y,w,p,y,o,p,k,a,u
p,s,g,b,t,p,f,c,n,k,e,e,f,y,w,w,p,y,o,p,u,s,u
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,b,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
p,s,s,p,t,p,a,w,n,k,e,e,f,f,y,w,p,y,o,p,u,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,s,f,p,t,p,f,w,b,k,e,e,f,f,g,w,p,w,o,p,n,a,u
e,s,f,p,t,c,f,w,b,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,y,w,t,a,f,c,b,k,e,c,y,y,y,y,p,y,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,y,w,w,p,y,o,p,u,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
e,c,g,w,t,l,f,w,b,w,e,r,s,y,g,g,p,w,o,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
p,s,s,p,t,p,f,w,n,k,e,e,f,s,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,y,y,w,p,y,n,p,u,n,m
e,c,g,w,t,l,f,w,b,w,e,r,s,y,g,g,p,w,o,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,y,t,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,x,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,w,b,k,e,c,f,f,w,w,p,w,n,p,u,n,m
e,c,g,w,t,l,f,w,b,u,t,r,s,y,g,g,p,w,o,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,f,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
p,s,s,b,t,p,f,c,n,k,e,e,f,f,w,w,p,y,o,p,u,s,u
e,s,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
e,s,s,w,f,n,f,w,b,k,t,e,f,f,y,w,p,y,o,e,n,a,g
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,g,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,s,f,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,m
e,b,s,w,t,a,f,c,b,k,e,c,s,y,y,w,p,y,n,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,o,t,p,u,n,m
e,s,s,p,t,p,f,w,n,k,e,e,f,f,y,y,p,y,o,p,k,s,u
e,b,y,w,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
p,s,s,p,t,p,f,c,n,k,e,e,f,y,w,w,p,w,o,p,u,s,u
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,y,w,t,a,f,c,b,k,e,c,s,y,y,y,p,y,t,p,u,n,m
e,b,s,w,t,a,a,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,f,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,y,p,y,n,p,u,n,m
p,s,s,p,t,p,f,c,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,n,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,b,g,w,t,a,f,c,b,k,e,c,s,s,w,w,p,y,n,p,u,n,m
e,s,s,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,f,n,a,g
p,s,s,p,t,p,f,w,n,k,e,e,f,f,w,w,p,y,o,p,u,s,u
e,b,g,w,t,a,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
p,s,s,p,t,p,f,c,n,k,e,e,f,y,w,w,p,w,o,p,u,s,u
e,c,g,w,t,c,f,w,n,k,t,c,s,s,w,w,p,w,o,p,u,n,m
e,s,s,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
e,s,f,p,t,p,f,w,n,k,t,e,f,f,w,w,p,n,o,p,u,s,u
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,c,g,w,t,l,f,w,n,k,t,r,s,y,w,w,p,w,o,p,u,n,m
e,b,g,w,t,a,f,c,b,r,e,c,s,s,y,w,p,y,t,p,r,n,m
e,x,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,n,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,g,w,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,r,n,m
e,f,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,c,b,r,e,c,s,y,y,y,p,y,t,p,r,n,m
e,f,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,y,n,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,m
e,x,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,c,g,w,t,c,f,w,n,u,t,c,s,s,g,g,p,w,o,p,u,n,m
e,s,f,p,t,p,f,w,n,k,e,e,f,f,y,y,p,y,o,p,k,s,u
e,c,g,w,t,l,f,w,b,k,t,r,s,y,g,g,p,w,o,p,u,n,m
e,s,f,p,t,p,f,w,n,k,e,e,f,f,w,w,p,n,o,p,u,s,u
e,b,s,w,t,a,f,c,b,k,e,c,s,y,y,y,p,y,n,p,u,n,m
e,c,g,w,t,c,f,w,n,k,t,r,s,y,w,w,p,w,o,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
p,s,s,p,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
p,s,s,b,t,p,f,c,n,k,e,e,f,f,w,w,p,y,o,p,u,s,u
e,b,y,y,t,l,f,w,b,w,e,r,y,y,c,y,p,w,n,n,u,s,g
e,b,s,w,t,a,f,c,b,r,e,c,s,y,y,w,p,y,t,p,r,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
p,s,s,p,t,p,f,w,n,k,e,e,f,s,w,w,p,n,o,p,u,s,u
e,s,f,w,f,c,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,s,s,w,t,p,f,w,n,k,t,e,f,f,y,w,p,y,o,p,k,a,u
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,s,w,t,a,a,w,b,k,e,c,s,y,w,w,p,o,t,p,u,n,m
e,s,f,p,t,p,f,w,b,k,t,e,f,f,g,g,p,w,o,p,n,a,u
e,b,g,w,t,a,f,w,b,k,e,c,y,y,y,w,p,y,t,p,r,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
p,s,s,p,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
p,s,s,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,s,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
p,s,s,p,t,p,a,w,n,k,e,e,f,f,y,w,p,y,o,p,u,s,u
p,s,s,p,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,s,f,p,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,c,g,w,t,c,f,w,b,u,e,r,s,y,g,g,p,w,o,p,u,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,c,g,w,t,c,f,w,n,k,t,r,s,y,w,w,p,w,o,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,o,p,u,n,m
e,b,y,y,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,c,g,w,t,l,f,w,n,w,e,r,s,y,w,w,p,w,o,p,u,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
p,s,g,p,t,p,f,w,n,k,e,e,f,y,w,w,p,w,o,p,u,s,u
e,b,y,y,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,s,s,w,f,p,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
p,s,s,p,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,s,s,p,t,p,a,w,n,k,t,e,f,f,w,w,p,n,o,p,u,s,u
e,c,g,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,y,n,p,u,n,m
p,s,s,b,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,s,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
p,s,s,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
p,s,s,p,t,p,f,c,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,o,t,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,s,f,r,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,f,n,a,g
p,s,s,b,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,s,f,p,t,p,f,w,n,k,e,e,f,s,y,w,p,y,o,p,u,s,u
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,s,f,e,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,k,y,d
e,b,y,y,t,l,f,w,b,w,e,r,y,y,c,y,p,w,n,n,u,s,g
e,b,y,y,t,l,f,w,b,w,e,r,y,y,c,y,p,w,n,n,u,s,g
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,c,g,w,t,l,f,w,n,n,e,r,s,y,w,w,p,w,o,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,y,w,p,y,t,p,r,n,m
e,b,s,w,t,a,a,c,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
p,s,g,p,t,p,f,w,n,k,e,r,f,y,w,w,p,w,o,p,u,s,u
e,s,f,w,t,p,f,w,b,k,t,e,f,f,y,w,p,y,o,p,k,a,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,n,p,u,n,m
e,b,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,r,n,m
e,b,s,w,t,a,f,c,b,r,e,c,s,s,y,y,p,y,t,p,r,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,p
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,o,p,u,n,m
e,s,s,p,t,p,a,w,n,k,t,e,f,f,w,w,p,n,o,p,u,s,u
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,x,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
e,s,s,w,t,p,f,w,n,k,t,e,f,f,y,w,p,y,o,p,k,a,u
e,b,y,y,t,a,f,c,b,k,e,c,s,y,y,w,p,y,n,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,f,f,w,w,p,w,n,p,u,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,y,t,e,n,a,g
p,s,s,p,t,p,f,w,n,k,e,e,f,y,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,y,w,w,p,y,t,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,f,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,s,w,t,a,f,c,b,k,e,c,s,s,y,y,p,y,t,p,u,n,m
e,s,f,p,t,p,f,w,n,k,e,e,f,f,y,y,p,y,o,p,u,s,u
e,f,s,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,y,p,y,t,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,y,y,y,p,y,t,p,u,n,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,m
e,b,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,y,n,n,u,s,m
e,c,g,w,t,a,f,w,b,k,e,c,s,y,w,w,p,w,t,p,u,n,m
e,s,g,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
e,b,s,w,t,a,a,c,b,k,e,c,s,s,w,w,p,y,t,p,r,n,m
e,s,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,t,e,n,a,g
p,s,s,w,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,c,g,w,t,c,f,w,b,k,t,c,s,s,g,g,p,w,t,p,u,n,m
e,s,f,p,t,p,f,w,n,k,e,e,f,f,w,w,p,w,o,p,u,s,u
e,b,s,w,t,a,f,w,b,k,e,c,s,s,y,w,p,y,t,p,u,n,m
e,b,s,w,t,a,f,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,c,g,w,t,c,f,w,n,k,t,c,s,s,w,w,p,w,o,p,u,n,m
e,b,s,w,t,a,f,c,b,k,e,c,s,s,y,y,p,y,t,p,u,n,m
e,b,s,w,t,a,a,w,b,k,e,c,s,y,y,w,p,y,t,p,u,n,m
e,f,y,y,t,l,f,c,b,w,e,r,y,y,c,y,p,w,n,n,u,s,p
e,b,g,w,t,a,f,w,b,k,e,c,s,s,w,w,p,w,t,p,u,n,m
