school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,15,U,GT3,T,2,4,other,other,reputation,other,4,1,0,no,yes,no,no,yes,yes,yes,no,5,2,2,1,2,3,1,13,14,13
GP,F,16,U,GT3,T,2,4,health,services,reputation,other,2,1,0,yes,yes,no,no,yes,yes,yes,yes,3,3,3,3,5,3,8,17,5,13
GP,F,19,R,GT3,T,4,2,services,at_home,other,other,1,1,0,no,no,no,yes,yes,no,no,yes,4,5,4,5,1,5,1,12,10,15
GP,F,21,U,GT3,T,1,3,teacher,services,reputation,father,2,3,0,no,yes,no,no,yes,yes,yes,no,2,3,1,5,5,4,9,18,13,12
GP,F,16,U,GT3,T,1,3,services,services,reputation,father,1,1,1,no,yes,no,no,yes,yes,yes,no,5,3,1,4,3,4,2,18,13,16
MS,F,20,U,LE3,T,0,3,health,teacher,home,father,3,1,0,no,no,yes,no,yes,no,yes,yes,4,1,4,3,1,3,0,6,9,15
GP,F,18,U,GT3,T,2,4,services,services,reputation,father,3,2,0,no,yes,no,no,yes,yes,yes,no,2,3,2,5,5,4,9,18,13,14
GP,F,15,U,GT3,T,0,4,other,services,course,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,3,3,5,2,4,31,18,6,4
MS,F,15,U,GT3,T,1,4,other,health,course,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,yes,1,3,3,5,5,2,1,14,6,19
MS,F,20,U,LE3,T,0,2,services,health,course,father,1,1,1,no,no,yes,no,yes,yes,no,yes,4,1,4,3,2,3,0,12,12,15
MS,F,21,U,LE3,T,1,2,other,services,reputation,mother,3,2,2,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,5,4,0,18,17,10
GP,F,21,U,LE3,T,3,3,other,services,home,mother,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,3,1,2,3,8,18,12,4
GP,F,15,R,GT3,T,4,4,services,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,4,3,5,1,5,3,13,12,14
MS,F,21,U,LE3,T,0,4,at_home,services,course,mother,1,2,0,no,yes,yes,yes,yes,no,yes,no,2,1,4,1,1,4,27,3,6,2
MS,F,16,U,GT3,T,0,3,services,teacher,course,father,1,2,2,yes,no,no,no,yes,no,yes,no,2,5,5,5,2,1,1,18,12,10
GP,F,21,U,GT3,T,2,4,health,services,reputation,father,3,2,0,no,yes,no,no,yes,yes,yes,no,2,3,2,5,5,4,9,18,13,14
GP,F,15,U,GT3,T,1,4,other,services,course,mother,1,3,0,yes,yes,no,no,yes,no,yes,no,2,5,3,5,1,3,0,18,8,9
GP,M,15,U,LE3,T,0,4,health,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,2,5,1,3,1,18,10,12
MS,M,21,U,LE3,T,0,2,health,health,reputation,mother,3,2,0,yes,yes,no,no,yes,yes,yes,yes,4,5,1,1,5,5,1,18,10,19
MS,F,18,U,GT3,T,4,1,health,teacher,course,other,1,2,0,no,yes,yes,no,yes,yes,no,yes,3,2,2,1,3,5,2,2,0,12
GP,F,17,R,GT3,T,0,2,at_home,at_home,course,other,4,3,0,yes,yes,no,no,yes,no,yes,no,2,5,4,5,2,5,22,3,8,9
MS,F,18,U,GT3,T,0,0,services,teacher,course,mother,1,2,0,no,yes,no,no,yes,no,yes,no,3,5,3,2,2,5,23,18,17,10
MS,F,15,U,GT3,T,0,2,at_home,teacher,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,1,3,2,5,3,5,1,10,10,9
GP,F,15,U,GT3,T,2,4,health,services,reputation,father,2,3,0,no,yes,no,yes,yes,yes,yes,no,2,3,3,5,2,1,10,18,13,18
MS,F,21,U,LE3,A,4,4,health,at_home,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,no,no,1,1,3,1,1,5,2,7,12,13
GP,F,20,U,LE3,T,0,2,health,teacher,home,father,3,1,0,no,no,no,no,yes,no,yes,yes,4,1,5,1,1,3,1,18,10,8
MS,F,19,U,LE3,T,0,2,teacher,health,course,father,3,1,0,no,no,yes,no,yes,yes,yes,yes,4,1,4,4,2,3,0,11,12,17
MS,F,19,U,GT3,T,1,2,services,other,course,other,1,3,1,yes,yes,no,no,yes,no,yes,no,4,5,3,3,2,5,1,18,10,10
MS,F,20,U,LE3,T,1,2,other,services,home,other,1,1,0,no,yes,yes,no,yes,no,yes,yes,5,3,3,1,1,3,1,12,6,11
MS,F,18,U,GT3,T,1,4,at_home,teacher,reputation,mother,1,2,0,no,yes,no,no,yes,no,yes,no,4,4,2,1,5,4,6,18,16,0
GP,F,15,U,GT3,T,1,4,teacher,services,reputation,other,1,2,0,no,yes,yes,no,yes,yes,yes,yes,2,3,4,1,2,2,8,17,13,16
GP,F,20,U,LE3,T,4,3,other,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,3,1,5,5,6,11,8,4
GP,F,20,U,LE3,T,3,4,other,services,other,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,2,3,8,18,8,2
GP,F,18,U,LE3,T,3,4,other,services,reputation,mother,2,1,0,no,yes,no,yes,yes,no,yes,no,5,4,3,1,5,3,22,18,12,7
MS,F,17,U,LE3,T,0,1,other,other,home,mother,1,2,0,yes,yes,yes,no,yes,no,yes,no,3,4,3,4,1,3,1,13,10,10
GP,F,15,U,GT3,T,0,4,health,services,course,other,2,1,0,no,yes,yes,no,yes,yes,yes,yes,5,3,3,1,3,3,4,17,13,18
GP,F,15,U,GT3,T,2,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,2,3,2,5,3,4,7,18,13,15
GP,F,21,R,LE3,T,4,3,health,teacher,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,2,4,3,1,1,2,2,13,13,9
GP,F,16,R,LE3,T,3,4,at_home,services,course,father,2,2,0,no,yes,yes,no,yes,no,yes,yes,5,4,5,4,5,5,27,18,9,12
MS,F,20,R,GT3,T,4,1,other,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,1,2,9,16,15
GP,F,16,U,GT3,A,2,3,services,health,home,other,2,1,1,no,yes,no,no,yes,yes,yes,no,1,1,3,1,1,3,7,10,1,14
GP,F,16,U,GT3,T,2,2,health,services,course,other,2,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,3,1,2,2,8,17,3,13
GP,F,15,U,GT3,T,0,4,health,teacher,course,mother,1,1,0,yes,yes,yes,no,yes,yes,yes,yes,2,3,2,5,5,4,24,18,6,12
GP,M,16,U,LE3,T,4,4,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,2,1,2,5,1,18,15,9
MS,F,18,R,GT3,T,4,3,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,4,2,2,1,2,7,16,15
MS,F,18,U,GT3,T,0,4,other,at_home,reputation,mother,3,3,0,yes,yes,yes,no,yes,no,yes,no,2,5,4,5,1,1,1,8,10,8
GP,F,21,U,LE3,T,2,2,health,services,course,mother,1,1,0,no,yes,yes,no,yes,yes,yes,yes,1,2,3,1,1,2,10,15,5,16
MS,F,18,U,LE3,T,2,2,health,health,course,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,2,4,2,4,5,3,1,18,4,18
MS,F,21,R,LE3,T,4,2,other,teacher,reputation,mother,1,1,0,no,no,yes,yes,yes,no,no,no,5,4,3,1,5,1,1,6,17,6
GP,F,15,U,GT3,T,4,4,other,services,other,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,2,3,3,5,5,1,3,18,15,12
GP,F,17,U,LE3,T,3,2,other,other,course,mother,1,2,0,yes,yes,yes,no,yes,no,no,yes,3,3,2,4,5,5,2,7,1,11
GP,F,16,U,LE3,A,1,2,services,at_home,course,mother,4,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,4,1,2,0,8,6,1
GP,F,16,U,LE3,T,3,4,other,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,2,26,2,12,5
MS,F,19,U,GT3,T,3,1,other,teacher,course,mother,3,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,5,2,7,12,10
GP,F,15,U,LE3,T,0,2,services,teacher,other,mother,2,2,1,no,yes,no,no,yes,no,yes,no,3,1,3,5,2,5,1,11,10,2
MS,F,18,U,LE3,T,2,0,services,health,other,mother,1,2,1,no,yes,no,no,yes,no,no,yes,3,2,2,1,2,4,2,9,1,1
GP,F,15,U,LE3,T,0,4,other,services,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,4,1,18,15,7
GP,F,15,U,GT3,T,1,4,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,5,5,2,3,8,18,12,12
GP,F,16,U,GT3,T,2,2,services,services,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,4,2,4,5,4,0,18,1,13
MS,F,16,U,GT3,T,3,2,other,other,course,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,yes,2,3,3,5,5,4,2,17,5,15
GP,F,17,U,GT3,T,1,2,at_home,other,home,father,1,1,0,no,yes,no,no,no,yes,yes,yes,3,1,4,5,1,2,7,12,14,14
MS,F,16,U,LE3,T,0,2,services,at_home,reputation,mother,4,1,1,no,yes,no,no,yes,no,yes,no,4,3,3,1,2,5,27,8,16,0
MS,F,15,U,LE3,T,0,4,other,services,reputation,mother,1,1,0,no,no,yes,yes,yes,no,no,yes,4,4,3,5,5,5,1,17,10,11
MS,F,21,U,GT3,T,1,1,other,other,course,father,1,1,1,no,yes,yes,no,yes,no,yes,no,1,3,3,5,5,3,1,2,3,10
GP,F,18,U,LE3,T,2,3,services,other,home,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,2,4,5,1,1,2,9,12,8,11
MS,F,17,U,LE3,T,3,0,at_home,other,reputation,other,1,2,0,no,yes,no,no,yes,yes,yes,no,1,3,1,1,1,4,2,4,2,17
GP,F,20,U,GT3,T,2,4,teacher,services,course,other,4,1,0,no,yes,no,no,yes,yes,yes,no,3,3,3,1,3,1,8,17,12,16
GP,F,15,U,GT3,T,0,4,other,services,course,mother,1,2,0,no,yes,no,no,yes,no,yes,yes,2,3,3,5,2,2,0,18,6,14
GP,F,20,R,GT3,T,2,3,health,services,reputation,other,3,1,0,no,yes,no,no,yes,yes,yes,no,3,3,4,1,2,3,8,17,15,16
GP,F,20,U,LE3,T,1,1,at_home,other,course,mother,3,2,0,yes,yes,yes,yes,yes,no,yes,no,5,5,3,1,2,1,1,4,16,11
GP,F,15,U,GT3,T,3,4,at_home,other,reputation,father,1,1,0,yes,no,yes,no,yes,yes,yes,no,2,4,3,5,5,2,2,17,18,12
GP,F,20,U,LE3,A,2,2,other,services,reputation,other,1,2,0,yes,yes,yes,no,yes,yes,no,yes,3,3,2,1,1,2,9,12,4,1
GP,F,15,U,GT3,T,1,4,health,services,reputation,other,2,2,0,yes,yes,yes,no,yes,yes,yes,no,5,3,3,1,5,3,2,17,13,12
GP,M,15,U,GT3,A,0,4,health,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,1,1,3,4,10,13,13,14
MS,F,20,U,GT3,T,1,3,services,services,course,father,1,1,0,no,yes,yes,yes,yes,no,yes,yes,2,3,3,5,2,1,0,12,6,10
GP,M,15,R,LE3,T,0,4,teacher,other,course,mother,3,2,0,yes,yes,yes,no,yes,no,yes,yes,4,5,4,1,5,5,23,14,8,10
GP,F,18,U,GT3,T,0,1,other,services,course,mother,1,2,0,no,yes,no,no,yes,no,yes,no,4,4,3,1,1,5,0,18,6,6
GP,F,15,U,LE3,A,2,4,other,services,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,2,3,2,5,2,4,3,13,14,11
GP,F,16,U,LE3,T,2,1,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,no,no,3,3,3,1,1,2,1,14,12,11
GP,F,15,U,GT3,T,2,0,at_home,teacher,course,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,2,4,3,5,5,1,9,17,6,12
MS,F,19,U,GT3,T,3,3,health,teacher,course,other,3,1,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,2,8,16,8,15
MS,F,20,U,LE3,T,0,4,health,teacher,reputation,mother,3,1,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,1,1,3,8,16,17,15
GP,F,16,U,GT3,T,2,1,health,teacher,reputation,other,2,2,0,yes,yes,no,no,yes,yes,yes,yes,3,4,3,2,5,2,8,17,2,16
GP,F,15,U,GT3,T,3,4,teacher,health,reputation,father,1,1,0,yes,no,yes,no,yes,yes,yes,no,1,4,3,5,5,3,6,17,16,12
GP,F,20,U,GT3,T,4,2,other,teacher,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,2,3,2,5,5,5,1,18,13,17
MS,F,17,U,GT3,T,1,4,other,services,reputation,mother,4,2,3,no,yes,yes,no,yes,no,yes,no,2,4,4,5,1,4,28,7,16,11
GP,F,16,U,GT3,T,2,3,health,services,reputation,other,1,3,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,3,5,2,9,17,13,11
MS,F,21,R,LE3,T,3,2,other,at_home,reputation,other,3,2,0,no,no,yes,no,yes,yes,yes,no,4,2,3,1,5,3,1,17,16,16
GP,F,16,U,LE3,T,4,4,at_home,services,reputation,mother,1,2,0,yes,yes,yes,no,yes,no,yes,yes,4,4,1,5,5,5,2,17,4,11
GP,F,20,R,LE3,T,2,2,other,other,course,other,1,1,0,no,no,yes,yes,yes,yes,yes,yes,2,1,5,3,5,1,2,12,14,15
GP,F,21,R,GT3,T,2,4,teacher,teacher,reputation,other,4,2,0,no,yes,no,yes,yes,yes,yes,no,1,4,4,1,2,2,9,17,15,13
MS,F,15,R,LE3,T,4,4,other,services,reputation,other,1,2,0,yes,no,yes,yes,yes,yes,yes,no,5,4,3,1,5,2,0,13,16,8
GP,F,20,R,LE3,T,2,4,other,at_home,reputation,mother,4,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,5,1,8,12,14,12
MS,M,20,U,LE3,T,1,2,teacher,teacher,reputation,other,4,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,1,2,1,16,16,17
MS,F,17,R,GT3,T,4,4,other,at_home,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,2,4,3,5,2,2,0,12,12,8
MS,F,15,R,GT3,T,4,4,other,at_home,course,mother,1,2,2,no,no,no,yes,yes,yes,yes,no,5,4,3,1,1,2,1,13,13,8
GP,F,20,R,LE3,T,0,2,services,teacher,course,other,1,1,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,1,3,1,18,9,12
GP,F,21,R,GT3,T,4,2,services,at_home,course,other,1,3,0,no,yes,no,yes,yes,yes,no,yes,3,4,3,1,1,5,1,12,10,13
GP,F,20,U,GT3,T,2,2,health,teacher,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,1,1,4,1,0,18,6,9
GP,F,17,U,GT3,T,0,0,other,other,reputation,mother,1,1,0,yes,yes,yes,yes,yes,yes,yes,yes,1,3,1,5,5,4,1,1,3,12
MS,F,18,U,LE3,T,2,2,at_home,teacher,reputation,mother,3,2,0,no,yes,no,no,yes,yes,no,yes,4,3,3,3,5,5,1,10,10,8
GP,F,20,U,LE3,T,4,4,other,services,other,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,5,1,2,5,0,18,11,7
GP,F,20,R,GT3,T,2,4,teacher,teacher,reputation,other,3,2,0,no,yes,no,no,yes,yes,yes,no,3,4,3,1,4,3,9,16,14,15
MS,F,15,U,GT3,T,0,4,teacher,teacher,home,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,3,4,1,5,4,23,16,17,16
MS,F,21,U,LE3,T,1,4,teacher,teacher,reputation,mother,4,2,0,yes,yes,yes,no,no,no,yes,no,2,5,4,1,2,4,28,18,17,5
GP,F,15,U,LE3,T,0,4,other,teacher,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,4,5,3,3,5,4,1,18,10,14
GP,F,15,U,GT3,T,2,4,health,at_home,course,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,1,3,3,5,5,2,0,18,2,19
MS,F,15,R,GT3,T,2,4,health,teacher,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,1,3,5,5,2,2,0,18,8,11
MS,M,15,R,GT3,T,4,4,health,services,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,4,4,5,1,1,0,13,6,12
GP,F,17,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,1,yes,yes,no,no,yes,yes,no,no,2,2,1,1,5,5,6,11,3,13
GP,F,21,R,GT3,T,3,2,teacher,services,reputation,other,4,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,5,1,0,16,15,16
MS,F,15,U,LE3,T,0,4,teacher,teacher,reputation,mother,3,2,0,yes,yes,yes,yes,yes,yes,yes,no,5,1,2,1,5,1,1,14,17,18
GP,F,15,R,LE3,T,4,4,other,services,course,mother,1,1,0,yes,yes,yes,yes,yes,yes,yes,yes,3,4,3,4,5,5,0,13,6,13
GP,F,20,R,LE3,T,4,2,at_home,other,reputation,other,1,2,0,no,yes,yes,yes,yes,yes,no,no,4,4,3,1,5,4,3,12,17,14
GP,F,21,U,LE3,T,2,2,other,other,reputation,mother,4,1,0,no,yes,yes,yes,yes,yes,yes,no,5,1,3,1,2,1,5,15,18,12
GP,F,19,U,LE3,T,2,0,at_home,health,home,father,1,1,1,no,yes,no,no,yes,no,yes,yes,4,3,2,4,1,2,1,12,4,5
MS,M,16,U,GT3,T,3,4,teacher,health,other,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,5,4,2,1,3,5,3,13,11,17
GP,F,19,U,LE3,T,0,2,at_home,teacher,course,mother,2,2,0,no,yes,no,no,yes,no,yes,no,5,3,5,1,2,5,23,10,10,9
GP,F,18,U,LE3,T,2,2,health,services,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,1,3,3,3,5,2,11,12,4,15
GP,F,15,U,LE3,T,3,4,health,other,reputation,father,2,1,0,yes,no,no,no,yes,yes,yes,no,5,3,4,1,5,3,3,17,17,12
MS,F,17,U,LE3,T,2,2,services,services,reputation,mother,3,2,0,yes,yes,yes,yes,yes,yes,yes,yes,1,2,4,2,5,5,25,11,3,6
GP,F,18,U,GT3,T,3,3,health,teacher,reputation,father,3,3,0,no,no,no,no,yes,yes,yes,no,4,5,4,3,2,1,0,17,10,16
GP,F,15,U,LE3,T,1,0,other,health,other,mother,1,2,1,no,yes,no,no,yes,no,no,yes,4,3,3,5,4,1,1,8,2,10
MS,M,20,R,LE3,T,1,0,other,services,course,other,1,1,1,no,yes,no,no,yes,no,yes,yes,4,4,1,1,5,4,1,8,2,14
GP,F,16,U,LE3,T,1,2,other,teacher,course,mother,1,2,0,no,yes,no,no,yes,no,yes,yes,4,3,3,3,1,2,1,18,6,7
MS,F,16,U,LE3,T,2,4,other,other,course,father,3,1,0,yes,yes,yes,no,yes,yes,yes,yes,1,1,4,4,5,1,11,11,17,14
GP,F,15,U,LE3,T,0,4,services,teacher,course,mother,1,1,0,no,yes,no,no,yes,no,yes,no,4,3,5,3,2,5,1,18,10,9
GP,F,20,U,LE3,T,0,4,teacher,services,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,3,1,2,4,9,11,11,12
MS,F,18,U,GT3,A,0,2,other,services,course,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,yes,3,5,3,1,5,3,1,8,13,9
MS,M,20,U,LE3,T,1,4,teacher,health,reputation,other,3,2,0,no,yes,yes,no,yes,yes,yes,yes,4,5,2,1,2,3,10,11,9,17
GP,F,15,U,LE3,T,0,4,other,teacher,course,mother,1,1,1,no,yes,no,no,yes,no,yes,no,3,3,5,4,1,5,1,18,10,7
MS,F,15,R,LE3,T,3,4,other,at_home,course,father,1,2,0,yes,no,yes,no,yes,yes,yes,yes,4,1,3,1,5,5,1,17,14,11
MS,F,20,U,GT3,T,0,1,at_home,other,course,other,1,1,0,no,yes,yes,yes,yes,no,yes,yes,4,3,3,1,1,3,2,10,6,11
GP,F,21,U,LE3,T,3,4,other,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,2,3,9,18,12,5
MS,F,21,U,LE3,T,0,2,at_home,services,course,mother,3,2,0,no,yes,yes,no,yes,no,yes,no,5,3,3,1,2,5,0,9,9,12
MS,M,16,U,LE3,T,2,2,other,at_home,course,other,2,1,2,no,yes,yes,no,yes,yes,yes,yes,4,3,1,4,1,5,2,0,0,18
GP,F,15,U,LE3,T,4,4,services,services,course,mother,1,2,0,yes,yes,yes,no,yes,no,yes,yes,5,4,2,5,5,5,0,18,6,7
MS,M,20,U,GT3,T,1,4,other,teacher,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,4,1,2,2,8,18,11,18
MS,F,16,U,LE3,T,3,0,at_home,teacher,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,2,3,2,1,1,5,0,12,3,18
MS,M,16,U,LE3,T,4,2,other,other,course,other,1,1,0,no,yes,yes,no,yes,no,yes,yes,3,4,4,4,5,5,1,6,5,12
GP,F,17,U,LE3,T,0,3,services,teacher,other,other,1,1,0,no,no,yes,no,yes,yes,yes,yes,4,1,4,4,3,3,11,11,11,17
GP,F,15,U,LE3,T,2,4,other,teacher,other,father,2,1,0,no,no,yes,no,yes,yes,no,yes,4,1,1,1,2,3,16,18,12,12
GP,F,15,U,GT3,T,4,4,at_home,teacher,course,mother,1,2,0,yes,yes,no,no,yes,no,yes,no,2,5,3,5,5,5,1,18,10,3
MS,F,21,U,LE3,T,3,2,at_home,other,reputation,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,2,3,1,5,5,2,12,8,17
GP,F,15,U,GT3,T,0,4,at_home,teacher,course,mother,1,2,1,no,yes,no,no,yes,no,yes,yes,4,3,3,4,2,1,1,17,6,8
GP,F,21,U,LE3,T,2,4,teacher,services,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,3,1,2,4,11,12,11,12
