checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,24,existing paid,radio/tv,3446,<100,1<=X<4,4,male single,none,2,car,30,none,own,1,skilled,1,yes,yes,good
<0,28,delayed previously,furniture/equipment,5175,<100,1<=X<4,2,male single,none,2,life insurance,44,none,own,2,skilled,1,yes,yes,good
0<=X<200,34,existing paid,new car,3741,<100,>=7,4,male single,none,4,no known property,42,none,for free,1,skilled,1,none,yes,bad
0<=X<200,24,existing paid,radio/tv,2858,<100,1<=X<4,4,male single,none,4,car,29,none,own,1,skilled,1,none,yes,good
no checking,35,existing paid,radio/tv,6181,<100,1<=X<4,2,male single,none,2,car,32,none,own,1,skilled,1,yes,yes,good
<0,10,existing paid,radio/tv,908,<100,1<=X<4,4,male single,none,2,real estate,49,none,own,1,unskilled resident,1,none,yes,good
<0,26,existing paid,business,4915,<100,1<=X<4,4,male single,none,2,life insurance,33,none,own,2,skilled,1,yes,yes,good
<0,23,delayed previously,furniture/equipment,3273,<100,1<=X<4,4,male single,none,2,life insurance,40,none,own,2,skilled,1,yes,yes,bad
no checking,15,critical/other existing credit,new car,1655,<100,>=7,4,male single,none,4,no known property,53,none,for free,2,skilled,1,yes,yes,good
no checking,27,delayed previously,business,5694,<100,1<=X<4,1,male single,none,2,life insurance,33,none,own,2,skilled,2,yes,yes,good
no checking,14,existing paid,furniture/equipment,1832,<100,1<=X<4,4,male single,none,4,real estate,53,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1402,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,19,critical/other existing credit,furniture/equipment,2635,<100,1<=X<4,4,male single,none,2,car,34,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,new car,1165,<100,1<=X<4,4,male single,none,4,real estate,30,none,own,1,skilled,1,none,yes,bad
0<=X<200,13,existing paid,radio/tv,1008,<100,>=7,4,male mar/wid,guarantor,3,real estate,32,none,own,1,unskilled resident,1,none,yes,good
no checking,11,critical/other existing credit,new car,1315,<100,>=7,4,male single,none,4,life insurance,50,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,radio/tv,1148,<100,1<=X<4,4,male single,none,4,real estate,45,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,14,critical/other existing credit,new car,1902,<100,4<=X<7,4,male single,none,4,life insurance,33,none,own,1,skilled,1,none,yes,good
no checking,20,critical/other existing credit,new car,4670,<100,>=7,2,male single,none,4,life insurance,42,none,own,2,high qualif/self emp/mgmt,2,yes,yes,good
<0,20,existing paid,new car,3091,<100,1<=X<4,2,male single,none,2,life insurance,27,none,own,2,unskilled resident,1,none,yes,good
<0,38,existing paid,radio/tv,6999,<100,1<=X<4,4,male single,none,2,real estate,31,none,own,1,skilled,1,yes,yes,bad
<0,11,existing paid,new car,2147,<100,1<=X<4,2,male single,none,2,car,32,none,own,1,skilled,1,none,yes,good
>=200,28,existing paid,furniture/equipment,4341,<100,1<=X<4,2,female div/dep/mar,none,4,life insurance,25,none,rent,1,skilled,1,yes,yes,good
<0,20,existing paid,new car,1909,<100,<1,4,female div/dep/mar,none,4,life insurance,26,none,rent,1,skilled,1,none,yes,bad
no checking,16,critical/other existing credit,new car,1566,<100,1<=X<4,4,male single,none,2,real estate,33,none,own,1,skilled,1,yes,yes,good
no checking,10,existing paid,radio/tv,867,<100,1<=X<4,4,male single,none,2,real estate,38,none,own,1,unskilled resident,1,none,yes,good
no checking,21,critical/other existing credit,new car,2681,<100,>=7,4,male single,none,4,no known property,48,none,for free,2,skilled,1,yes,yes,good
no checking,26,existing paid,radio/tv,5751,<100,4<=X<7,3,male single,none,2,car,34,none,own,1,skilled,1,yes,yes,good
no checking,18,critical/other existing credit,new car,2700,<100,<1,4,male single,none,3,car,34,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,radio/tv,2172,<100,1<=X<4,2,female div/dep/mar,none,3,car,36,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,10,existing paid,radio/tv,1377,<100,1<=X<4,4,male single,none,2,real estate,31,none,own,1,skilled,1,none,yes,good
<0,21,existing paid,furniture/equipment,2951,<100,1<=X<4,2,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,bad
<0,19,existing paid,new car,1617,<100,4<=X<7,4,female div/dep/mar,none,4,no known property,26,none,rent,1,skilled,1,none,yes,bad
no checking,15,critical/other existing credit,new car,2085,<100,>=7,4,male single,none,4,no known property,48,none,for free,2,skilled,1,yes,yes,good
no checking,10,critical/other existing credit,new car,1359,<100,1<=X<4,4,male single,none,4,life insurance,48,none,own,1,skilled,1,none,yes,good
no checking,26,critical/other existing credit,radio/tv,4551,<100,>=7,4,male single,none,4,car,35,none,own,2,skilled,1,yes,yes,good
<0,18,existing paid,new car,7466,<100,>=7,2,male single,none,4,no known property,51,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,20,critical/other existing credit,radio/tv,1456,no known savings,>=7,4,male single,none,4,car,46,none,own,2,skilled,1,yes,yes,good
0<=X<200,13,existing paid,new car,2557,<100,4<=X<7,2,male single,none,3,car,33,none,own,1,skilled,1,none,yes,good
<0,20,existing paid,furniture/equipment,2723,<100,1<=X<4,4,male single,none,2,life insurance,30,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,new car,1687,<100,1<=X<4,4,male single,none,2,car,36,none,own,1,skilled,1,none,yes,good
<0,22,critical/other existing credit,used car,5967,<100,>=7,2,male single,none,4,no known property,47,none,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
no checking,14,existing paid,radio/tv,1296,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
0<=X<200,20,existing paid,business,3907,<100,4<=X<7,2,male single,none,4,life insurance,29,none,own,1,skilled,1,none,yes,good
<0,33,existing paid,radio/tv,5646,<100,1<=X<4,1,male single,none,1,life insurance,32,none,own,1,skilled,1,yes,yes,bad
0<=X<200,10,existing paid,radio/tv,1964,<100,1<=X<4,2,male single,none,2,real estate,33,none,own,1,skilled,1,none,yes,good
0<=X<200,9,critical/other existing credit,radio/tv,2187,<100,1<=X<4,1,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,15,critical/other existing credit,new car,1225,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,28,none,own,1,skilled,1,none,yes,good
<0,25,delayed previously,business,5546,<100,1<=X<4,2,male single,none,3,life insurance,37,none,own,2,skilled,1,yes,yes,good
0<=X<200,12,existing paid,radio/tv,997,<100,1<=X<4,4,male single,none,2,real estate,29,none,own,1,unskilled resident,1,none,yes,good
no checking,31,delayed previously,radio/tv,5587,<100,1<=X<4,2,male single,none,4,car,31,none,own,2,skilled,1,yes,yes,good
<0,17,existing paid,new car,1248,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,27,none,rent,1,skilled,1,none,yes,bad
<0,11,existing paid,new car,1912,<100,1<=X<4,2,male single,none,2,real estate,37,none,own,1,unskilled resident,2,none,yes,good
no checking,12,critical/other existing credit,new car,1632,<100,>=7,4,male single,none,4,car,48,none,own,1,skilled,1,yes,yes,good
<0,28,delayed previously,business,5964,<100,1<=X<4,2,male single,none,3,life insurance,40,none,own,1,skilled,1,yes,yes,good
no checking,28,critical/other existing credit,radio/tv,3280,no known savings,>=7,4,male single,none,4,real estate,40,none,own,1,skilled,1,yes,yes,good
<0,20,existing paid,new car,2772,<100,1<=X<4,4,male single,none,2,life insurance,29,none,own,1,skilled,1,yes,yes,good
0<=X<200,14,existing paid,radio/tv,1079,<100,>=7,4,male single,guarantor,3,real estate,31,none,own,2,skilled,1,none,yes,good
0<=X<200,15,existing paid,radio/tv,1103,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,26,none,own,1,skilled,1,none,yes,bad
<0,36,existing paid,radio/tv,7080,<100,4<=X<7,2,male single,none,2,life insurance,32,none,own,1,skilled,1,yes,yes,good
0<=X<200,27,existing paid,new car,7430,<100,>=7,2,male single,none,4,no known property,47,none,for free,1,skilled,1,yes,yes,good
no checking,15,critical/other existing credit,new car,3314,<100,>=7,2,male single,none,4,life insurance,51,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,16,existing paid,radio/tv,1996,no known savings,4<=X<7,4,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
<0,19,existing paid,furniture/equipment,2636,<100,>=7,4,male single,none,2,life insurance,40,none,own,2,unskilled resident,1,yes,yes,good
no checking,13,existing paid,radio/tv,1251,<100,1<=X<4,4,male single,none,2,real estate,32,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,new car,4471,<100,1<=X<4,1,male single,none,3,life insurance,38,none,own,1,skilled,2,none,yes,good
<0,19,existing paid,radio/tv,1393,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,30,none,own,1,skilled,1,none,yes,bad
0<=X<200,11,existing paid,radio/tv,1242,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,radio/tv,938,<100,>=7,4,male single,none,4,real estate,55,none,own,1,skilled,1,none,yes,good
<0,19,existing paid,furniture/equipment,2551,<100,1<=X<4,4,male single,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,11,critical/other existing credit,radio/tv,1206,<100,>=7,4,male single,none,4,real estate,49,none,own,2,unskilled resident,1,none,yes,good
<0,25,existing paid,radio/tv,3354,<100,1<=X<4,4,female div/dep/mar,none,1,life insurance,28,none,own,1,skilled,1,yes,yes,bad
no checking,18,critical/other existing credit,new car,2870,<100,1<=X<4,4,male single,none,2,real estate,33,none,own,2,unskilled resident,1,none,yes,good
no checking,10,critical/other existing credit,radio/tv,862,<100,1<=X<4,4,male single,none,4,real estate,53,none,own,2,unskilled resident,1,none,yes,good
no checking,18,critical/other existing credit,new car,2052,>=1000,>=7,4,male single,none,4,real estate,49,none,own,1,skilled,1,yes,yes,good
no checking,19,existing paid,radio/tv,1611,<100,1<=X<4,4,female div/dep/mar,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,10,critical/other existing credit,radio/tv,2796,<100,1<=X<4,2,male single,none,2,life insurance,36,none,own,1,skilled,2,none,yes,good
<0,24,existing paid,radio/tv,2888,<100,1<=X<4,4,male single,none,4,car,29,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,new car,1677,<100,>=7,4,male single,none,4,real estate,54,none,own,1,skilled,1,yes,yes,good
0<=X<200,41,existing paid,business,7544,<100,1<=X<4,4,male single,none,4,no known property,39,none,for free,1,skilled,1,yes,yes,good
<0,18,existing paid,radio/tv,1515,<100,1<=X<4,4,male single,none,3,real estate,35,none,own,1,skilled,1,none,yes,bad
no checking,32,existing paid,business,6937,<100,4<=X<7,2,male single,none,4,car,31,none,own,1,skilled,1,yes,yes,good
no checking,30,delayed previously,used car,6606,100<=X<500,4<=X<7,4,male single,none,2,car,35,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,39,existing paid,business,7767,<100,<1,2,male single,none,2,car,29,none,own,1,skilled,1,yes,yes,bad
no checking,21,delayed previously,business,2838,<100,1<=X<4,4,male single,none,4,car,41,none,own,2,skilled,1,none,yes,good
no checking,9,existing paid,new car,1261,<100,1<=X<4,2,female div/dep/mar,none,4,real estate,56,none,own,1,skilled,1,none,yes,good
no checking,17,critical/other existing credit,new car,2075,<100,>=7,4,male single,none,2,life insurance,40,none,own,2,unskilled resident,2,none,yes,bad
no checking,13,existing paid,radio/tv,1301,<100,1<=X<4,4,female div/dep/mar,none,3,life insurance,30,none,own,1,skilled,1,none,yes,good
<0,13,existing paid,new car,1152,<100,1<=X<4,4,male single,none,2,car,40,none,own,1,skilled,1,none,yes,bad
0<=X<200,12,existing paid,radio/tv,927,<100,1<=X<4,3,male single,none,4,real estate,26,none,own,1,unskilled resident,1,none,yes,good
no checking,12,existing paid,radio/tv,1088,<100,<1,3,female div/dep/mar,none,4,real estate,26,none,rent,1,unskilled resident,1,none,yes,good
no checking,12,existing paid,radio/tv,1039,<100,1<=X<4,4,male single,none,2,real estate,32,none,own,1,skilled,1,none,yes,good
no checking,27,existing paid,used car,3902,<100,1<=X<4,4,male single,none,1,life insurance,32,none,own,1,skilled,1,yes,yes,good
no checking,11,critical/other existing credit,new car,2888,<100,1<=X<4,2,male single,none,3,life insurance,41,none,own,1,unskilled resident,2,none,yes,good
<0,20,critical/other existing credit,new car,3651,<100,1<=X<4,4,male single,none,2,life insurance,31,none,own,2,skilled,1,none,yes,bad
no checking,15,critical/other existing credit,furniture/equipment,3660,<100,1<=X<4,2,male single,none,3,life insurance,39,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,15,existing paid,new car,1372,<100,1<=X<4,4,male single,none,2,life insurance,29,none,own,1,skilled,1,none,yes,bad
<0,15,existing paid,new car,1078,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,bad
<0,11,existing paid,radio/tv,1180,<100,1<=X<4,4,male single,none,2,real estate,29,none,own,1,unskilled resident,1,none,yes,good
<0,35,existing paid,business,5952,<100,<1,2,male single,none,4,life insurance,32,none,own,1,skilled,1,none,yes,bad
0<=X<200,18,existing paid,radio/tv,3421,<100,>=7,2,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,radio/tv,1957,<100,1<=X<4,2,male single,none,2,life insurance,41,none,own,1,unskilled resident,1,none,yes,good
<0,29,delayed previously,business,4739,<100,1<=X<4,4,male single,none,2,life insurance,31,none,own,2,skilled,1,yes,yes,good
<0,12,critical/other existing credit,new car,1267,<100,>=7,4,male single,none,4,no known property,52,none,own,2,skilled,1,yes,yes,good
<0,35,existing paid,furniture/equipment,5450,<100,1<=X<4,4,male single,none,2,life insurance,31,none,own,1,skilled,1,yes,yes,good
no checking,17,critical/other existing credit,new car,1808,<100,>=7,4,male single,none,4,no known property,51,none,for free,2,skilled,1,none,yes,good
<0,21,existing paid,furniture/equipment,2317,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,28,none,own,1,skilled,1,none,yes,bad
no checking,21,existing paid,furniture/equipment,2975,<100,1<=X<4,2,female div/dep/mar,none,4,car,23,none,rent,1,skilled,1,none,yes,good
0<=X<200,16,critical/other existing credit,business,2995,<100,4<=X<7,2,male single,none,4,car,32,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,new car,2071,<100,4<=X<7,2,female div/dep/mar,none,4,car,27,none,rent,1,skilled,1,none,yes,good
no checking,20,existing paid,furniture/equipment,3280,<100,1<=X<4,4,male single,none,2,car,31,none,own,1,skilled,1,yes,yes,good
<0,11,critical/other existing credit,new car,1294,<100,>=7,4,male single,none,4,no known property,51,none,own,2,skilled,1,yes,yes,good
0<=X<200,42,existing paid,new car,9171,<100,1<=X<4,4,male single,none,2,no known property,38,none,for free,1,skilled,1,yes,yes,good
no checking,21,existing paid,new car,2231,no known savings,1<=X<4,4,male single,none,4,real estate,37,none,own,1,skilled,1,none,yes,good
<0,30,delayed previously,furniture/equipment,4779,<100,1<=X<4,4,male single,none,2,life insurance,32,none,own,2,skilled,1,none,yes,good
<0,25,delayed previously,new car,4843,<100,1<=X<4,2,male single,none,4,life insurance,43,none,own,1,skilled,1,yes,yes,good
0<=X<200,11,existing paid,radio/tv,1637,<100,1<=X<4,4,male single,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,furniture/equipment,1221,<100,<1,2,female div/dep/mar,none,4,life insurance,23,none,rent,1,unskilled resident,1,none,yes,good
no checking,17,existing paid,new car,2521,<100,>=7,4,male single,none,4,life insurance,57,none,own,3,high qualif/self emp/mgmt,1,yes,yes,good
no checking,17,existing paid,new car,2237,<100,1<=X<4,4,male single,none,2,real estate,31,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1181,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,26,existing paid,used car,6001,<100,>=7,3,male single,none,4,car,36,none,own,1,skilled,1,yes,yes,good
no checking,31,delayed previously,used car,6693,no known savings,1<=X<4,4,male single,none,4,car,38,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,19,existing paid,new car,3673,<100,4<=X<7,2,male single,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,9,critical/other existing credit,new car,1740,<100,1<=X<4,2,male single,none,2,real estate,39,none,own,1,unskilled resident,2,none,yes,good
0<=X<200,33,existing paid,new car,11482,<100,1<=X<4,2,male single,none,2,car,35,none,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,13,existing paid,new car,1476,<100,1<=X<4,2,female div/dep/mar,none,2,life insurance,28,none,own,1,skilled,1,none,yes,good
<0,20,existing paid,furniture/equipment,5374,<100,1<=X<4,1,male single,none,4,life insurance,33,none,own,1,skilled,1,yes,yes,good
<0,40,existing paid,business,7928,<100,1<=X<4,2,male single,none,2,car,31,none,own,1,skilled,1,yes,yes,bad
<0,22,existing paid,radio/tv,2842,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,28,none,own,1,skilled,1,none,yes,bad
<0,17,existing paid,furniture/equipment,2419,<100,1<=X<4,4,male single,none,4,life insurance,45,none,own,1,skilled,1,none,yes,good
<0,12,existing paid,new car,850,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,new car,2396,<100,1<=X<4,2,male single,none,2,car,33,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,new car,2347,<100,1<=X<4,2,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
0<=X<200,25,existing paid,used car,6148,<100,>=7,4,male single,none,4,no known property,43,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,21,existing paid,radio/tv,2590,<100,1<=X<4,2,male single,none,2,real estate,26,none,own,1,unskilled resident,1,none,yes,bad
no checking,33,delayed previously,business,6793,<100,1<=X<4,4,male single,none,4,car,33,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,29,existing paid,furniture/equipment,4688,<100,1<=X<4,2,female div/dep/mar,none,2,car,28,none,own,1,skilled,1,none,yes,good
no checking,20,critical/other existing credit,radio/tv,3645,<100,1<=X<4,3,male single,none,2,life insurance,30,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,22,existing paid,radio/tv,2746,<100,1<=X<4,4,female div/dep/mar,none,4,car,25,none,own,1,skilled,1,none,yes,good
<0,22,existing paid,furniture/equipment,3331,<100,1<=X<4,2,female div/dep/mar,none,4,life insurance,25,none,rent,1,skilled,1,none,yes,good
0<=X<200,24,critical/other existing credit,radio/tv,3225,>=1000,>=7,4,male single,none,2,car,32,none,own,1,skilled,1,yes,yes,good
no checking,10,critical/other existing credit,new car,1063,<100,1<=X<4,4,male single,none,2,real estate,47,none,own,1,unskilled resident,1,none,yes,good
<0,17,existing paid,furniture/equipment,3200,<100,4<=X<7,2,male single,none,2,life insurance,29,none,own,1,skilled,1,none,yes,good
no checking,18,critical/other existing credit,new car,3115,<100,1<=X<4,2,male single,none,4,life insurance,49,none,own,1,skilled,1,yes,yes,good
<0,9,existing paid,radio/tv,2209,<100,1<=X<4,2,male single,none,3,car,35,none,own,1,skilled,1,none,yes,good
0<=X<200,35,existing paid,new car,8349,<100,>=7,3,male single,none,4,no known property,42,none,for free,1,skilled,1,yes,yes,bad
<0,21,existing paid,furniture/equipment,3220,<100,1<=X<4,2,female div/dep/mar,none,4,life insurance,27,none,rent,1,skilled,1,none,yes,good
<0,35,existing paid,business,5773,<100,1<=X<4,2,male single,none,1,life insurance,32,none,own,1,skilled,1,yes,yes,bad
no checking,19,existing paid,radio/tv,1845,<100,1<=X<4,4,male single,none,2,life insurance,38,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,radio/tv,2017,<100,1<=X<4,2,male single,none,2,car,37,none,own,1,skilled,1,none,yes,good
<0,26,existing paid,used car,8038,<100,>=7,3,male single,none,4,no known property,44,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,10,existing paid,new car,1458,<100,1<=X<4,4,male single,none,4,life insurance,44,none,own,1,skilled,1,none,yes,good
no checking,20,existing paid,radio/tv,2097,<100,>=7,4,male single,none,4,no known property,38,none,own,1,skilled,1,none,yes,good
<0,11,existing paid,radio/tv,1064,<100,1<=X<4,4,male single,none,2,real estate,31,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,10,existing paid,radio/tv,962,<100,>=7,4,male single,none,2,real estate,38,none,own,1,skilled,1,none,yes,good
no checking,9,critical/other existing credit,new car,1652,<100,1<=X<4,2,male single,none,4,real estate,39,none,own,1,unskilled resident,2,none,yes,good
no checking,10,existing paid,new car,1410,<100,1<=X<4,4,male single,none,4,life insurance,46,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,1060,<100,>=7,4,male single,none,4,real estate,51,none,own,2,skilled,1,none,yes,good
no checking,37,existing paid,new car,6743,<100,1<=X<4,4,male single,none,4,no known property,46,none,for free,1,skilled,1,yes,yes,bad
0<=X<200,38,existing paid,new car,7876,<100,1<=X<4,4,male single,none,4,no known property,45,none,for free,1,skilled,1,yes,yes,bad
0<=X<200,28,existing paid,radio/tv,5224,no known savings,>=7,2,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,good
no checking,26,existing paid,radio/tv,6169,<100,4<=X<7,3,male single,none,2,car,34,none,own,1,skilled,1,yes,yes,good
<0,29,delayed previously,business,4499,<100,1<=X<4,2,male single,none,1,life insurance,32,none,own,1,skilled,1,yes,yes,bad
no checking,10,existing paid,radio/tv,1127,<100,1<=X<4,4,male single,none,4,real estate,58,none,own,1,skilled,1,none,yes,good
<0,16,existing paid,furniture/equipment,3504,<100,1<=X<4,2,male single,none,2,life insurance,31,none,own,2,unskilled resident,1,none,yes,good
no checking,23,existing paid,new car,4555,<100,>=7,4,male single,none,4,no known property,47,none,for free,1,skilled,1,yes,yes,good
<0,35,existing paid,furniture/equipment,4460,<100,1<=X<4,4,male single,none,4,life insurance,31,none,own,1,skilled,1,none,yes,bad
<0,15,existing paid,business,2963,<100,1<=X<4,2,male single,none,2,life insurance,35,none,own,1,unskilled resident,2,none,yes,bad
no checking,19,existing paid,radio/tv,2312,<100,<1,4,male single,none,1,car,30,none,own,1,skilled,1,yes,yes,good
<0,35,existing paid,used car,7694,<100,4<=X<7,4,male single,none,4,no known property,33,none,for free,1,skilled,1,yes,yes,bad
0<=X<200,23,existing paid,used car,3513,<100,1<=X<4,2,female div/dep/mar,none,4,car,25,none,rent,1,skilled,1,none,yes,good
0<=X<200,26,existing paid,business,4404,<100,1<=X<4,2,female div/dep/mar,none,4,life insurance,29,none,rent,1,skilled,1,none,yes,good
<0,29,existing paid,radio/tv,3419,<100,1<=X<4,4,male single,none,4,car,29,none,own,1,skilled,1,none,yes,bad
<0,16,existing paid,new car,2788,<100,1<=X<4,2,male single,none,2,life insurance,30,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,34,existing paid,used car,5209,<100,>=7,4,male single,none,4,no known property,45,none,for free,1,skilled,1,yes,yes,good
0<=X<200,11,existing paid,radio/tv,1267,<100,1<=X<4,4,male single,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
0<=X<200,17,existing paid,radio/tv,2136,<100,1<=X<4,4,female div/dep/mar,none,2,car,26,none,own,1,skilled,1,none,yes,good
no checking,29,delayed previously,radio/tv,5451,no known savings,1<=X<4,4,male single,none,4,car,35,none,own,1,skilled,1,yes,yes,good
<0,39,existing paid,radio/tv,5890,<100,1<=X<4,4,male single,none,1,car,31,none,own,1,skilled,1,none,yes,good
no checking,29,existing paid,business,5600,<100,4<=X<7,2,male single,none,4,car,31,none,own,2,skilled,1,yes,yes,good
<0,20,existing paid,furniture/equipment,2666,<100,1<=X<4,4,male single,none,2,car,29,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,furniture/equipment,1126,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,25,none,own,1,skilled,1,none,yes,good
