checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,14,existing paid,radio/tv,1095,500<=X<1000,1<=X<4,4,female div/dep/mar,none,3,real estate,42,none,own,2,skilled,1,none,yes,good
no checking,16,critical/other existing credit,radio/tv,1710,<100,>=7,4,male single,none,2,real estate,42,none,own,2,skilled,1,none,yes,good
no checking,7,critical/other existing credit,radio/tv,1034,<100,1<=X<4,1,female div/dep/mar,none,2,real estate,39,none,own,1,skilled,1,none,yes,good
0<=X<200,30,existing paid,radio/tv,4522,<100,1<=X<4,4,female div/dep/mar,none,4,no known property,28,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,30,critical/other existing credit,used car,4633,<100,1<=X<4,4,male single,none,4,car,31,none,own,1,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,new car,1010,<100,1<=X<4,4,female div/dep/mar,none,4,car,41,none,own,2,skilled,1,none,yes,good
<0,33,existing paid,radio/tv,4809,<100,1<=X<4,4,male single,none,2,life insurance,32,none,own,1,skilled,1,none,yes,good
no checking,10,critical/other existing credit,new car,1384,<100,>=7,2,male single,none,4,no known property,52,none,own,1,unskilled resident,1,none,yes,good
no checking,11,existing paid,radio/tv,1716,<100,1<=X<4,2,male single,none,4,real estate,45,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,furniture/equipment,3764,<100,1<=X<4,2,male single,none,2,car,36,none,own,1,skilled,1,none,yes,good
no checking,7,critical/other existing credit,new car,1616,<100,1<=X<4,1,male single,none,2,real estate,41,none,own,1,unskilled resident,1,none,yes,good
no checking,20,existing paid,radio/tv,1866,no known savings,>=7,4,male single,none,4,car,45,none,own,1,skilled,1,none,yes,good
<0,20,existing paid,used car,3610,<100,1<=X<4,1,female div/dep/mar,none,4,car,25,none,rent,1,skilled,1,none,yes,good
<0,24,existing paid,other,2572,<100,>=7,4,male single,none,4,life insurance,38,none,own,1,skilled,1,yes,yes,good
no checking,17,critical/other existing credit,radio/tv,1823,<100,>=7,4,male single,none,2,car,37,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,40,critical/other existing credit,business,7639,<100,1<=X<4,4,male single,none,4,no known property,47,none,own,1,skilled,1,yes,yes,bad
<0,12,existing paid,furniture/equipment,2621,<100,4<=X<7,2,female div/dep/mar,none,4,car,37,none,own,1,skilled,1,none,yes,good
0<=X<200,31,critical/other existing credit,used car,6872,<100,1<=X<4,3,male single,none,4,car,34,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,18,existing paid,new car,1631,<100,>=7,4,male single,none,4,life insurance,40,bank,own,1,skilled,1,none,yes,bad
no checking,9,existing paid,radio/tv,1481,<100,1<=X<4,2,male mar/wid,none,2,real estate,31,none,own,1,skilled,1,none,yes,good
<0,16,existing paid,new car,1449,<100,1<=X<4,4,female div/dep/mar,none,4,car,31,none,own,1,skilled,1,none,yes,bad
no checking,25,critical/other existing credit,repairs,3753,<100,>=7,4,male single,none,4,no known property,46,none,for free,1,skilled,1,yes,yes,good
0<=X<200,31,critical/other existing credit,radio/tv,6567,<100,>=7,2,male single,none,4,no known property,38,none,own,2,skilled,1,yes,yes,good
no checking,15,existing paid,radio/tv,1223,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,34,existing paid,used car,7388,<100,>=7,2,male single,none,4,no known property,46,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,16,existing paid,furniture/equipment,1865,<100,>=7,4,male single,none,4,car,45,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,new car,1503,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,32,none,own,2,skilled,1,none,yes,good
no checking,13,critical/other existing credit,furniture/equipment,1484,>=1000,1<=X<4,4,male single,none,4,real estate,41,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,new car,2558,<100,1<=X<4,2,male single,none,2,real estate,38,none,own,1,skilled,1,none,yes,good
<0,27,existing paid,used car,3894,<100,>=7,4,male single,none,4,no known property,53,none,own,1,skilled,1,yes,yes,good
no checking,23,existing paid,business,3771,<100,1<=X<4,2,male single,none,2,life insurance,31,none,own,2,skilled,1,none,yes,good
<0,29,existing paid,used car,6387,<100,>=7,3,male single,none,4,no known property,46,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,14,existing paid,furniture/equipment,2286,no known savings,>=7,4,male single,none,4,real estate,51,none,own,1,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,new car,1178,<100,1<=X<4,4,male single,none,2,real estate,33,none,own,2,skilled,1,none,yes,good
<0,21,existing paid,furniture/equipment,3005,<100,>=7,2,male single,none,4,life insurance,39,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,radio/tv,1504,<100,>=7,2,male single,none,4,real estate,40,none,own,1,unskilled resident,1,none,yes,good
<0,43,existing paid,used car,7084,<100,>=7,4,male single,none,4,no known property,41,none,for free,2,skilled,1,yes,yes,bad
no checking,17,critical/other existing credit,business,1620,<100,4<=X<7,4,male single,none,1,real estate,31,none,own,2,skilled,1,none,yes,good
no checking,10,existing paid,new car,1448,<100,1<=X<4,2,male single,none,2,real estate,40,none,own,1,unskilled resident,1,none,yes,good
<0,17,existing paid,furniture/equipment,2382,<100,1<=X<4,3,male single,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,23,critical/other existing credit,radio/tv,2130,<100,>=7,4,male single,none,2,real estate,40,none,own,2,skilled,1,none,yes,good
0<=X<200,18,existing paid,used car,3801,<100,1<=X<4,2,male single,none,4,car,33,none,own,1,skilled,1,yes,yes,good
no checking,10,critical/other existing credit,radio/tv,879,<100,>=7,4,male single,none,4,real estate,46,none,own,2,skilled,1,none,yes,good
<0,19,existing paid,radio/tv,1572,<100,>=7,4,male single,none,4,car,41,none,own,1,skilled,1,none,yes,good
no checking,20,critical/other existing credit,new car,4340,<100,>=7,3,male single,none,4,no known property,46,none,for free,2,skilled,1,none,yes,good
<0,29,critical/other existing credit,used car,6313,<100,>=7,2,male single,none,4,car,44,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,35,critical/other existing credit,radio/tv,8405,<100,4<=X<7,2,male single,none,4,car,37,none,own,2,skilled,1,yes,yes,bad
no checking,13,existing paid,furniture/equipment,2365,<100,<1,2,female div/dep/mar,none,4,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,18,critical/other existing credit,radio/tv,1676,no known savings,>=7,4,male single,none,4,car,45,none,own,1,skilled,1,none,yes,good
no checking,27,critical/other existing credit,radio/tv,3068,<100,1<=X<4,4,male single,none,2,car,35,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,1108,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,41,none,own,2,skilled,1,none,yes,good
no checking,32,existing paid,used car,7119,<100,unemployed,2,male single,none,4,no known property,47,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,47,critical/other existing credit,used car,6923,<100,>=7,4,male single,none,4,no known property,45,none,for free,2,skilled,1,none,yes,bad
<0,19,existing paid,furniture/equipment,3444,<100,1<=X<4,2,female div/dep/mar,none,4,car,24,none,rent,1,skilled,1,none,yes,good
no checking,17,critical/other existing credit,radio/tv,1495,<100,>=7,4,male single,none,4,car,40,none,own,2,skilled,1,none,yes,good
no checking,12,critical/other existing credit,radio/tv,946,<100,1<=X<4,4,male single,none,4,real estate,38,none,own,2,skilled,1,none,yes,good
0<=X<200,38,critical/other existing credit,repairs,7924,<100,>=7,4,male single,none,4,no known property,44,none,for free,1,skilled,1,yes,yes,good
0<=X<200,22,existing paid,used car,4520,<100,1<=X<4,2,female div/dep/mar,none,4,car,27,none,rent,1,skilled,1,none,yes,good
<0,28,existing paid,radio/tv,4161,<100,1<=X<4,4,male single,none,2,car,28,none,own,1,skilled,1,none,yes,good
0<=X<200,22,existing paid,furniture/equipment,4486,<100,1<=X<4,2,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,new car,1345,100<=X<500,>=7,3,male single,none,4,real estate,40,none,own,1,unskilled resident,1,none,yes,good
<0,20,existing paid,new car,1850,<100,<1,4,female div/dep/mar,none,2,car,30,none,own,1,skilled,1,none,yes,bad
no checking,8,critical/other existing credit,new car,2412,<100,1<=X<4,1,male single,none,2,real estate,39,none,own,2,unskilled resident,2,none,yes,good
no checking,11,existing paid,radio/tv,1089,<100,1<=X<4,4,male single,none,4,real estate,39,none,own,2,skilled,1,none,yes,good
0<=X<200,34,existing paid,radio/tv,5808,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
0<=X<200,31,existing paid,used car,8128,<100,1<=X<4,1,male single,none,4,car,32,none,own,2,skilled,1,none,yes,good
<0,25,existing paid,furniture/equipment,3069,<100,>=7,4,male single,none,4,life insurance,38,none,own,1,skilled,1,none,yes,bad
no checking,16,existing paid,new car,2680,<100,>=7,2,female div/dep/mar,none,4,car,40,none,own,2,skilled,1,none,yes,good
no checking,13,existing paid,repairs,1379,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,30,none,own,2,skilled,1,none,yes,good
no checking,18,existing paid,radio/tv,2893,<100,<1,2,female div/dep/mar,none,4,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,new car,2822,<100,1<=X<4,1,male single,none,2,real estate,34,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1272,<100,>=7,4,male single,none,4,real estate,48,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,865,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
<0,19,existing paid,furniture/equipment,1944,<100,1<=X<4,4,female div/dep/mar,none,4,car,25,none,rent,1,skilled,1,none,yes,bad
no checking,15,critical/other existing credit,radio/tv,2094,<100,1<=X<4,2,female div/dep/mar,none,2,car,39,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,other,1835,<100,4<=X<7,2,male single,none,4,life insurance,35,none,own,1,skilled,1,none,yes,good
<0,28,existing paid,furniture/equipment,3317,<100,1<=X<4,4,male single,none,2,life insurance,38,none,own,1,skilled,1,none,yes,bad
no checking,25,existing paid,radio/tv,2673,no known savings,>=7,4,male single,none,4,car,42,none,own,1,skilled,1,none,yes,good
no checking,26,critical/other existing credit,radio/tv,4073,<100,>=7,3,male single,none,4,car,38,none,own,2,skilled,1,none,yes,good
<0,37,existing paid,business,7673,<100,1<=X<4,2,male single,none,4,car,41,none,own,1,skilled,1,yes,yes,bad
no checking,9,critical/other existing credit,radio/tv,769,no known savings,>=7,4,male single,none,4,real estate,48,none,own,2,skilled,1,none,yes,good
<0,36,existing paid,used car,8272,<100,>=7,4,male single,none,4,no known property,45,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,18,existing paid,radio/tv,2101,<100,>=7,4,male single,none,4,car,39,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,new car,1437,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,26,none,rent,1,skilled,1,none,yes,bad
no checking,15,existing paid,radio/tv,1312,<100,<1,4,male single,none,1,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,29,critical/other existing credit,used car,5274,<100,1<=X<4,3,male single,none,4,car,31,none,own,2,skilled,1,yes,yes,good
no checking,18,critical/other existing credit,radio/tv,1969,<100,1<=X<4,2,female div/dep/mar,none,2,car,29,none,own,2,skilled,1,none,yes,good
no checking,30,critical/other existing credit,used car,6678,<100,>=7,2,male single,none,4,car,41,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,16,critical/other existing credit,new car,2229,<100,>=7,4,male single,none,2,car,36,none,own,2,skilled,1,none,yes,good
<0,21,existing paid,new car,3241,<100,>=7,2,male single,none,4,no known property,43,none,for free,1,skilled,1,none,yes,good
no checking,24,existing paid,furniture/equipment,3231,<100,1<=X<4,4,male single,none,2,car,35,none,own,2,skilled,1,none,yes,good
0<=X<200,14,existing paid,furniture/equipment,1670,<100,<1,2,male single,none,4,car,33,none,own,1,skilled,1,none,yes,bad
no checking,15,existing paid,repairs,1422,<100,1<=X<4,4,male single,none,4,real estate,33,none,own,2,skilled,1,none,yes,good
no checking,22,critical/other existing credit,used car,2494,no known savings,>=7,4,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,good
<0,19,existing paid,new car,1477,<100,1<=X<4,4,female div/dep/mar,none,4,car,32,none,own,1,skilled,1,none,yes,bad
no checking,32,critical/other existing credit,used car,6762,<100,1<=X<4,3,male single,none,4,car,35,none,own,2,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,1131,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,27,none,own,1,skilled,1,none,yes,bad
<0,18,existing paid,furniture/equipment,2777,<100,1<=X<4,2,female div/dep/mar,none,4,car,24,none,rent,1,skilled,1,none,yes,good
no checking,10,critical/other existing credit,new car,1239,<100,>=7,4,male single,none,4,real estate,41,none,own,1,unskilled resident,1,none,yes,good
no checking,18,critical/other existing credit,radio/tv,1462,<100,1<=X<4,4,male single,none,2,car,38,none,own,2,skilled,1,none,yes,good
no checking,15,critical/other existing credit,radio/tv,1139,500<=X<1000,>=7,4,male single,none,4,car,44,none,own,2,skilled,1,none,yes,good
no checking,13,existing paid,furniture/equipment,2054,<100,<1,2,female div/dep/mar,none,4,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,furniture/equipment,2269,<100,>=7,2,male single,none,4,life insurance,47,none,own,1,skilled,1,none,yes,good
0<=X<200,33,existing paid,other,8565,<100,1<=X<4,2,male single,none,2,car,38,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,16,critical/other existing credit,new car,2033,<100,>=7,4,male single,none,4,no known property,56,none,for free,3,skilled,1,none,yes,good
no checking,22,critical/other existing credit,radio/tv,2127,<100,>=7,4,male single,none,2,car,39,none,own,2,skilled,1,none,yes,good
0<=X<200,13,existing paid,furniture/equipment,1583,<100,1<=X<4,4,female div/dep/mar,none,1,real estate,26,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,furniture/equipment,2230,<100,1<=X<4,2,male single,none,2,real estate,28,none,rent,1,skilled,1,none,yes,good
0<=X<200,27,critical/other existing credit,used car,4385,<100,1<=X<4,3,male single,none,4,car,29,none,own,2,skilled,1,yes,yes,good
<0,13,existing paid,radio/tv,936,<100,>=7,4,male single,none,4,car,42,none,own,1,skilled,1,none,yes,bad
no checking,14,critical/other existing credit,radio/tv,1168,<100,>=7,4,male single,none,4,real estate,43,none,own,2,skilled,1,none,yes,good
no checking,9,existing paid,radio/tv,2092,<100,1<=X<4,3,male single,none,2,real estate,36,none,own,1,skilled,1,none,yes,good
no checking,32,existing paid,used car,8032,no known savings,1<=X<4,2,male single,none,2,car,41,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,25,existing paid,used car,3244,<100,>=7,4,male single,none,4,car,42,none,own,1,skilled,1,yes,yes,good
<0,29,existing paid,furniture/equipment,4648,<100,1<=X<4,2,male single,none,4,life insurance,35,none,own,2,skilled,1,none,yes,bad
no checking,24,existing paid,furniture/equipment,2556,<100,<1,4,male single,none,4,no known property,37,none,own,1,skilled,1,none,yes,good
no checking,23,existing paid,radio/tv,3387,no known savings,1<=X<4,3,male single,none,2,car,32,none,own,1,skilled,1,none,yes,good
<0,26,existing paid,furniture/equipment,4336,<100,1<=X<4,2,male single,none,2,life insurance,36,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,new car,2120,<100,>=7,4,male single,none,2,life insurance,34,none,own,1,skilled,1,none,yes,good
0<=X<200,21,critical/other existing credit,business,2484,<100,4<=X<7,4,male single,none,4,life insurance,33,none,own,1,skilled,1,yes,yes,good
<0,34,existing paid,furniture/equipment,6650,<100,1<=X<4,4,male single,none,4,life insurance,35,none,own,1,skilled,1,none,yes,good
no checking,29,critical/other existing credit,used car,5918,<100,1<=X<4,3,male single,none,4,car,33,none,own,2,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,1015,<100,1<=X<4,4,male single,none,4,car,33,none,own,1,skilled,1,none,yes,bad
<0,17,existing paid,furniture/equipment,2858,<100,<1,2,female div/dep/mar,none,4,car,24,none,rent,1,skilled,1,none,yes,good
no checking,24,existing paid,furniture/equipment,3148,no known savings,1<=X<4,4,male single,none,2,car,33,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,new car,1421,>=1000,1<=X<4,4,male mar/wid,none,4,real estate,37,none,own,1,skilled,1,none,yes,good
<0,41,existing paid,used car,7559,<100,unemployed,4,male single,none,4,no known property,51,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,8,existing paid,radio/tv,703,<100,4<=X<7,4,female div/dep/mar,none,4,real estate,46,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,37,critical/other existing credit,new car,7653,<100,1<=X<4,4,male single,none,4,no known property,38,none,own,2,skilled,1,yes,yes,good
no checking,15,existing paid,radio/tv,1102,<100,<1,4,female div/dep/mar,none,1,real estate,29,none,own,1,skilled,1,none,yes,good
0<=X<200,24,existing paid,radio/tv,2262,<100,>=7,4,male single,none,4,no known property,43,none,own,1,skilled,1,none,yes,bad
<0,17,existing paid,new car,1156,<100,<1,4,female div/dep/mar,none,4,life insurance,24,none,rent,1,skilled,1,none,yes,bad
0<=X<200,26,existing paid,used car,7495,<100,1<=X<4,2,male single,none,4,car,39,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,19,existing paid,radio/tv,1597,<100,<1,4,female div/dep/mar,none,1,car,30,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,1097,<100,1<=X<4,4,male single,none,2,real estate,30,none,own,1,skilled,1,none,yes,bad
0<=X<200,11,existing paid,radio/tv,850,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,25,none,own,1,skilled,1,none,yes,good
0<=X<200,29,existing paid,radio/tv,6345,<100,1<=X<4,2,male single,none,4,car,29,none,own,2,skilled,1,none,yes,good
no checking,9,critical/other existing credit,radio/tv,1215,<100,1<=X<4,2,female div/dep/mar,none,4,real estate,45,none,own,1,skilled,1,none,yes,good
no checking,19,existing paid,used car,3467,<100,1<=X<4,2,male single,none,4,car,28,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,994,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,7,critical/other existing credit,radio/tv,1360,<100,1<=X<4,2,male single,none,1,real estate,41,none,own,1,unskilled resident,1,none,yes,good
<0,28,existing paid,new car,2844,<100,1<=X<4,4,male single,none,4,car,33,none,own,1,skilled,1,none,yes,bad
no checking,18,existing paid,furniture/equipment,2981,<100,1<=X<4,2,female div/dep/mar,none,4,car,29,none,rent,1,skilled,1,none,yes,bad
no checking,9,critical/other existing credit,new car,1111,<100,unemployed,4,female div/dep/mar,none,4,car,45,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,13,existing paid,radio/tv,1382,<100,<1,4,female div/dep/mar,none,1,car,24,none,own,1,skilled,1,none,yes,bad
no checking,19,critical/other existing credit,education,2133,<100,>=7,4,male single,none,4,no known property,56,none,for free,2,skilled,1,none,yes,good
<0,19,existing paid,furniture/equipment,2703,<100,4<=X<7,2,male single,none,2,life insurance,35,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,radio/tv,2129,<100,1<=X<4,4,male single,none,2,car,33,none,own,1,skilled,1,none,yes,good
no checking,8,existing paid,radio/tv,1293,<100,1<=X<4,2,female div/dep/mar,none,4,real estate,48,none,own,1,skilled,1,none,yes,good
no checking,19,existing paid,radio/tv,1785,<100,<1,4,male single,none,2,car,33,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,radio/tv,1321,<100,unemployed,4,male single,none,4,car,42,none,own,2,high qualif/self emp/mgmt,1,none,yes,good
no checking,29,critical/other existing credit,repairs,4895,<100,>=7,3,male single,none,4,no known property,50,none,for free,2,skilled,1,none,yes,good
no checking,8,existing paid,radio/tv,913,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,34,none,own,1,skilled,1,none,yes,good
<0,21,existing paid,new car,2098,<100,<1,4,female div/dep/mar,none,4,life insurance,28,none,own,1,skilled,1,none,yes,bad
0<=X<200,23,existing paid,used car,5842,<100,1<=X<4,2,male single,none,4,car,32,none,own,2,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,1088,<100,1<=X<4,4,male single,none,2,real estate,39,none,own,2,skilled,1,none,yes,good
no checking,14,existing paid,radio/tv,2908,<100,1<=X<4,1,female div/dep/mar,none,2,real estate,31,none,own,1,skilled,1,none,yes,good
0<=X<200,28,existing paid,radio/tv,3033,<100,<1,4,male single,none,2,life insurance,34,none,own,1,skilled,1,none,yes,bad
no checking,14,existing paid,new car,1349,<100,1<=X<4,4,male single,none,2,life insurance,35,none,own,2,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,1393,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,27,none,own,1,skilled,1,none,yes,good
