checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,29,existing paid,furniture/equipment,4134,<100,>=7,2,male single,none,4,life insurance,40,none,own,1,skilled,1,none,yes,bad
no checking,14,existing paid,furniture/equipment,2759,<100,>=7,2,female div/dep/mar,none,4,life insurance,40,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,repairs,1386,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,radio/tv,2711,<100,1<=X<4,1,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,new car,2965,<100,1<=X<4,1,male single,none,2,real estate,34,none,own,1,skilled,2,none,yes,good
no checking,15,existing paid,radio/tv,1189,<100,>=7,4,male single,none,4,life insurance,47,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,12,existing paid,radio/tv,897,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
<0,21,existing paid,new car,1998,<100,1<=X<4,4,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,bad
no checking,15,existing paid,radio/tv,2163,<100,4<=X<7,3,male single,none,2,car,34,none,own,2,skilled,1,yes,yes,good
no checking,14,existing paid,new car,1746,<100,4<=X<7,4,male single,none,4,life insurance,36,none,own,1,skilled,1,none,yes,good
<0,28,existing paid,furniture/equipment,3328,<100,1<=X<4,4,male single,none,2,life insurance,37,none,own,1,skilled,1,none,yes,good
no checking,24,critical/other existing credit,radio/tv,2698,no known savings,>=7,4,male single,none,4,car,39,none,own,1,skilled,1,none,yes,good
no checking,26,critical/other existing credit,radio/tv,4353,<100,1<=X<4,4,male single,none,4,car,37,none,own,1,skilled,1,none,yes,good
0<=X<200,37,no credits/all paid,used car,7888,<100,1<=X<4,2,male single,none,4,car,37,none,own,1,skilled,1,none,yes,bad
no checking,9,critical/other existing credit,radio/tv,835,no known savings,>=7,4,male single,none,4,real estate,49,none,own,2,skilled,1,none,yes,good
<0,35,existing paid,used car,8373,<100,>=7,4,male single,none,4,no known property,45,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,18,existing paid,radio/tv,2073,<100,>=7,4,male single,none,4,car,40,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,new car,1332,<100,1<=X<4,4,female div/dep/mar,none,4,car,27,none,rent,1,skilled,1,none,yes,bad
no checking,16,existing paid,radio/tv,1341,<100,<1,4,female div/dep/mar,none,1,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,30,critical/other existing credit,used car,5811,<100,1<=X<4,3,male single,none,4,car,30,none,own,2,skilled,1,yes,yes,good
no checking,20,critical/other existing credit,radio/tv,2263,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,2,skilled,1,none,yes,good
no checking,31,critical/other existing credit,used car,6456,no known savings,>=7,2,male single,none,4,car,41,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,15,existing paid,furniture/equipment,2506,<100,>=7,2,male single,none,4,life insurance,36,none,own,1,skilled,1,none,yes,good
<0,23,existing paid,used car,3504,<100,>=7,2,male single,none,4,no known property,41,none,for free,1,skilled,1,none,yes,good
<0,23,existing paid,furniture/equipment,2974,<100,1<=X<4,4,male single,none,4,life insurance,35,none,own,1,skilled,1,none,yes,good
0<=X<200,14,existing paid,furniture/equipment,1568,<100,<1,4,male single,none,4,car,32,none,own,1,skilled,1,none,yes,bad
no checking,14,critical/other existing credit,business,1505,<100,1<=X<4,4,male single,none,4,real estate,33,none,own,2,skilled,1,none,yes,good
no checking,24,critical/other existing credit,furniture/equipment,2691,no known savings,>=7,4,male single,none,4,car,38,none,own,2,skilled,1,yes,yes,good
<0,21,existing paid,new car,1464,<100,1<=X<4,4,female div/dep/mar,none,2,car,33,none,own,1,skilled,1,none,yes,bad
no checking,33,critical/other existing credit,used car,6952,<100,4<=X<7,3,male single,none,4,car,34,none,own,2,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,1218,<100,1<=X<4,4,male mar/wid,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,furniture/equipment,2633,<100,1<=X<4,2,female div/dep/mar,none,4,car,25,none,rent,1,skilled,1,none,yes,good
no checking,9,critical/other existing credit,new car,1230,<100,>=7,2,male single,none,4,real estate,44,none,own,1,unskilled resident,1,none,yes,good
no checking,18,critical/other existing credit,radio/tv,1580,<100,>=7,4,male single,none,2,car,39,none,own,2,skilled,1,none,yes,good
no checking,15,critical/other existing credit,radio/tv,1176,500<=X<1000,>=7,4,male single,none,4,life insurance,43,none,own,2,skilled,1,none,yes,good
no checking,12,existing paid,furniture/equipment,1921,<100,1<=X<4,2,female div/dep/mar,none,4,real estate,26,none,rent,1,skilled,1,none,yes,good
no checking,11,existing paid,furniture/equipment,2512,<100,1<=X<4,2,male single,none,4,real estate,45,none,own,1,skilled,1,none,yes,good
0<=X<200,35,critical/other existing credit,used car,8391,<100,1<=X<4,2,male single,none,2,car,39,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,17,critical/other existing credit,new car,1844,<100,>=7,4,male single,none,4,no known property,55,none,for free,2,skilled,1,none,yes,good
no checking,23,critical/other existing credit,radio/tv,2215,<100,>=7,4,male single,none,2,car,38,none,own,2,skilled,1,none,yes,good
0<=X<200,12,existing paid,furniture/equipment,1362,<100,1<=X<4,4,male mar/wid,none,2,real estate,26,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,furniture/equipment,2007,<100,1<=X<4,2,female div/dep/mar,none,2,real estate,27,none,rent,1,skilled,1,none,yes,good
no checking,25,critical/other existing credit,other,4332,<100,1<=X<4,3,male single,none,4,car,29,none,own,2,skilled,1,yes,yes,good
<0,13,existing paid,radio/tv,912,<100,>=7,4,male single,none,4,car,44,none,own,1,unskilled resident,1,none,yes,bad
no checking,12,existing paid,radio/tv,1034,no known savings,>=7,4,female div/dep/mar,none,4,car,47,none,own,1,skilled,1,none,yes,good
no checking,8,existing paid,radio/tv,2095,<100,1<=X<4,3,male single,none,2,real estate,36,none,own,1,skilled,1,none,yes,good
0<=X<200,36,critical/other existing credit,used car,7835,<100,1<=X<4,2,male single,none,2,car,39,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,24,existing paid,used car,3343,<100,>=7,4,male single,none,4,life insurance,38,none,own,1,skilled,1,yes,yes,good
<0,28,existing paid,furniture/equipment,5598,<100,1<=X<4,2,male single,none,4,life insurance,36,none,own,1,skilled,1,none,yes,bad
no checking,22,existing paid,furniture/equipment,2385,<100,<1,4,male single,none,1,life insurance,33,none,own,1,skilled,1,none,yes,good
no checking,24,existing paid,radio/tv,3752,<100,1<=X<4,3,male single,none,2,car,32,none,own,1,skilled,1,none,yes,good
<0,22,existing paid,furniture/equipment,3841,<100,1<=X<4,2,male single,none,4,car,36,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,furniture/equipment,1938,<100,1<=X<4,4,male single,none,2,life insurance,35,none,own,1,skilled,1,none,yes,good
0<=X<200,19,critical/other existing credit,business,2455,<100,4<=X<7,4,male single,none,2,car,32,none,own,2,skilled,1,yes,yes,good
<0,34,existing paid,furniture/equipment,6913,<100,1<=X<4,4,male single,none,4,life insurance,34,none,own,2,skilled,1,none,yes,good
no checking,31,critical/other existing credit,used car,6382,<100,4<=X<7,3,male single,none,2,car,34,none,own,2,skilled,1,yes,yes,good
no checking,12,existing paid,radio/tv,946,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,31,none,own,1,skilled,1,none,yes,bad
<0,19,existing paid,furniture/equipment,3444,<100,1<=X<4,2,female div/dep/mar,none,4,car,25,none,rent,1,skilled,1,none,yes,good
no checking,23,existing paid,furniture/equipment,3458,<100,1<=X<4,4,male single,none,2,car,31,none,own,2,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,new car,1388,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,37,none,own,2,skilled,1,none,yes,good
<0,41,existing paid,used car,8148,<100,>=7,4,male single,none,4,no known property,49,none,for free,1,skilled,1,yes,yes,bad
no checking,8,existing paid,new car,768,<100,4<=X<7,4,female div/dep/mar,none,4,real estate,44,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,37,critical/other existing credit,radio/tv,7571,<100,1<=X<4,4,male single,none,4,no known property,36,none,own,2,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,1160,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,23,critical/other existing credit,radio/tv,2096,<100,>=7,4,male single,none,4,no known property,43,none,own,1,skilled,1,none,yes,good
<0,16,existing paid,new car,1158,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,24,none,rent,1,skilled,1,none,yes,bad
no checking,24,existing paid,used car,6393,<100,>=7,2,male single,none,4,car,38,none,own,1,skilled,1,yes,yes,good
no checking,19,existing paid,radio/tv,1544,<100,<1,4,female div/dep/mar,none,2,car,29,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,1036,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
0<=X<200,10,existing paid,radio/tv,806,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,25,none,own,1,skilled,1,none,yes,good
<0,29,existing paid,furniture/equipment,6032,<100,1<=X<4,2,male single,none,4,car,29,none,own,1,skilled,1,none,yes,good
no checking,8,existing paid,new car,1127,<100,>=7,2,female div/dep/mar,none,4,real estate,45,none,own,1,skilled,1,none,yes,good
0<=X<200,19,existing paid,used car,3561,<100,1<=X<4,2,male single,none,4,car,27,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,988,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,7,critical/other existing credit,new car,1220,<100,1<=X<4,2,male single,none,2,real estate,41,none,own,1,unskilled resident,2,none,yes,good
<0,28,existing paid,radio/tv,2838,<100,1<=X<4,4,male single,none,4,car,32,none,own,1,skilled,1,none,yes,bad
0<=X<200,19,existing paid,furniture/equipment,2978,<100,1<=X<4,2,female div/dep/mar,none,4,car,28,none,rent,1,skilled,1,none,yes,good
no checking,9,critical/other existing credit,new car,1056,<100,unemployed,2,female div/dep/mar,none,4,real estate,49,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,13,existing paid,radio/tv,1390,<100,<1,4,female div/dep/mar,none,1,car,24,none,own,1,skilled,1,none,yes,bad
no checking,19,critical/other existing credit,new car,1976,<100,>=7,4,male single,none,4,no known property,55,none,for free,2,skilled,1,none,yes,good
no checking,18,existing paid,furniture/equipment,2858,<100,1<=X<4,2,male single,none,2,life insurance,34,none,own,1,skilled,1,none,yes,good
no checking,21,existing paid,radio/tv,2085,<100,4<=X<7,4,male single,none,2,car,34,none,own,1,skilled,1,none,yes,good
no checking,8,existing paid,new car,1217,<100,1<=X<4,2,male single,none,4,real estate,47,none,own,1,unskilled resident,1,none,yes,good
no checking,18,existing paid,radio/tv,1782,<100,<1,4,female div/dep/mar,none,2,car,33,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,new car,1230,<100,>=7,2,male single,none,4,car,47,none,own,1,skilled,1,none,yes,good
no checking,26,critical/other existing credit,repairs,4841,<100,>=7,3,male single,none,4,no known property,50,none,for free,2,skilled,1,none,yes,good
0<=X<200,9,existing paid,radio/tv,1086,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
<0,20,existing paid,new car,1926,<100,<1,4,female div/dep/mar,none,4,car,29,none,own,1,skilled,1,none,yes,bad
0<=X<200,24,existing paid,used car,5849,<100,1<=X<4,2,male single,none,4,car,32,none,own,1,skilled,1,yes,yes,good
no checking,13,critical/other existing credit,radio/tv,993,<100,1<=X<4,4,male single,none,3,real estate,36,none,own,2,unskilled resident,1,none,yes,good
no checking,11,existing paid,radio/tv,2380,<100,1<=X<4,1,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
<0,28,existing paid,radio/tv,3289,<100,1<=X<4,4,male single,none,2,car,31,none,own,1,skilled,1,none,yes,bad
no checking,15,critical/other existing credit,radio/tv,1395,<100,>=7,4,male single,none,4,life insurance,34,none,own,2,skilled,1,none,yes,bad
no checking,12,existing paid,radio/tv,1290,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,27,none,own,1,skilled,1,none,yes,good
