checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,20,existing paid,new car,2242,<100,4<=X<7,4,male single,none,3,car,37,none,own,1,skilled,1,yes,yes,good
0<=X<200,48,existing paid,used car,9621,no known savings,1<=X<4,2,male single,none,4,no known property,41,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,14,existing paid,furniture/equipment,1470,<100,1<=X<4,4,male single,none,2,real estate,34,none,own,1,skilled,1,none,yes,good
<0,37,existing paid,used car,5512,<100,>=7,4,male single,none,4,no known property,37,none,own,1,skilled,1,none,yes,good
0<=X<200,37,existing paid,used car,6586,<100,1<=X<4,2,male single,none,4,no known property,39,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,18,existing paid,radio/tv,1512,<100,<1,4,male single,none,3,real estate,33,none,own,1,skilled,1,none,yes,good
no checking,33,critical/other existing credit,used car,5678,no known savings,>=7,4,male single,none,4,car,41,none,own,2,skilled,1,yes,yes,good
no checking,15,existing paid,new car,1767,<100,1<=X<4,2,male single,none,3,real estate,36,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,new car,2664,<100,4<=X<7,4,male single,none,2,car,34,none,own,1,skilled,1,yes,yes,good
<0,9,existing paid,new car,1617,<100,<1,3,female div/dep/mar,none,4,real estate,45,none,own,1,skilled,1,none,yes,good
0<=X<200,27,critical/other existing credit,new car,4281,<100,<1,4,male single,none,2,car,35,none,own,1,skilled,1,yes,yes,good
0<=X<200,12,existing paid,radio/tv,879,<100,1<=X<4,4,male mar/wid,none,4,real estate,24,none,own,1,skilled,1,none,yes,good
>=200,24,existing paid,radio/tv,3559,<100,1<=X<4,4,male single,none,2,car,28,none,own,1,skilled,1,none,yes,good
no checking,14,existing paid,new car,1065,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,unskilled resident,1,none,yes,bad
no checking,9,critical/other existing credit,new car,1631,<100,<1,3,male single,none,3,real estate,35,none,own,1,unskilled resident,2,none,no,good
<0,30,existing paid,radio/tv,4466,<100,>=7,4,male single,none,4,car,35,none,own,1,skilled,1,none,yes,bad
<0,15,existing paid,furniture/equipment,1902,<100,1<=X<4,4,male single,none,2,real estate,35,none,own,1,unskilled resident,1,none,yes,good
no checking,19,existing paid,new car,3468,<100,1<=X<4,2,female div/dep/mar,none,2,car,41,none,own,1,skilled,1,none,yes,good
<0,21,critical/other existing credit,furniture/equipment,2842,<100,>=7,1,female div/dep/mar,none,4,car,29,none,rent,1,skilled,1,none,yes,good
<0,18,existing paid,new car,2465,<100,<1,4,female div/dep/mar,none,1,life insurance,31,none,own,1,skilled,1,none,yes,bad
no checking,26,existing paid,used car,3924,<100,1<=X<4,2,male single,none,4,no known property,36,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,19,existing paid,radio/tv,2823,<100,1<=X<4,4,female div/dep/mar,none,2,car,28,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,furniture/equipment,1400,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,33,none,own,2,skilled,1,none,yes,good
no checking,17,critical/other existing credit,radio/tv,3061,no known savings,>=7,4,male single,none,4,car,46,none,own,1,skilled,1,yes,yes,good
0<=X<200,28,existing paid,radio/tv,3828,<100,1<=X<4,4,male single,none,2,car,30,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,radio/tv,1696,<100,>=7,4,male single,none,4,car,36,none,own,1,skilled,2,none,yes,good
no checking,15,critical/other existing credit,furniture/equipment,1867,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,30,none,own,2,skilled,1,none,yes,good
0<=X<200,38,existing paid,business,4939,<100,<1,3,female div/dep/mar,none,4,car,28,none,own,1,skilled,1,yes,yes,bad
<0,15,existing paid,new car,2100,<100,<1,4,female div/dep/mar,none,4,life insurance,35,none,own,1,skilled,1,none,yes,good
0<=X<200,15,existing paid,new car,1611,<100,1<=X<4,4,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,good
<0,19,existing paid,new car,2507,<100,<1,2,female div/dep/mar,none,4,life insurance,27,none,own,1,skilled,1,none,yes,good
<0,12,existing paid,furniture/equipment,1544,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,24,none,rent,1,skilled,1,none,yes,good
no checking,15,existing paid,radio/tv,2017,<100,>=7,4,male single,none,4,life insurance,45,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,1061,<100,1<=X<4,4,male single,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
<0,21,existing paid,radio/tv,2179,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,25,none,rent,1,skilled,1,none,yes,bad
no checking,12,existing paid,furniture/equipment,1656,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
<0,16,existing paid,furniture/equipment,2507,<100,1<=X<4,1,female div/dep/mar,none,4,car,23,none,rent,1,skilled,1,none,yes,good
<0,34,existing paid,radio/tv,3437,<100,>=7,4,male single,none,4,car,42,none,own,1,skilled,1,none,yes,bad
no checking,15,existing paid,furniture/equipment,2298,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,39,none,own,1,skilled,1,none,yes,good
<0,41,existing paid,used car,6006,<100,>=7,2,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,bad
<0,20,existing paid,radio/tv,2161,<100,1<=X<4,4,male single,none,4,car,34,none,own,1,skilled,1,none,yes,good
0<=X<200,13,existing paid,radio/tv,1433,<100,<1,4,female div/dep/mar,none,1,real estate,26,none,own,1,skilled,1,none,yes,good
no checking,19,critical/other existing credit,radio/tv,2292,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,2,skilled,1,none,yes,good
<0,15,existing paid,new car,1700,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,25,none,own,1,skilled,1,none,yes,good
no checking,24,critical/other existing credit,new car,4471,<100,>=7,4,male single,none,4,car,36,none,own,2,skilled,1,yes,yes,good
<0,13,existing paid,furniture/equipment,1484,<100,<1,4,female div/dep/mar,none,4,life insurance,24,none,own,1,unskilled resident,1,none,yes,good
<0,33,existing paid,used car,5361,<100,>=7,4,male single,none,4,no known property,45,none,for free,1,skilled,1,yes,yes,bad
no checking,12,existing paid,furniture/equipment,1646,<100,1<=X<4,2,female div/dep/mar,none,2,car,30,none,own,1,skilled,1,none,yes,good
<0,20,critical/other existing credit,new car,2615,<100,1<=X<4,4,male single,none,2,life insurance,32,none,own,2,skilled,1,none,yes,good
no checking,14,existing paid,new car,1786,<100,<1,4,male single,none,3,real estate,35,none,own,1,skilled,1,none,yes,good
no checking,13,critical/other existing credit,furniture/equipment,1214,<100,1<=X<4,4,male single,none,2,car,30,none,own,2,skilled,1,none,yes,good
no checking,26,existing paid,used car,4727,no known savings,>=7,4,male single,none,4,car,41,none,own,2,skilled,2,yes,yes,good
<0,13,existing paid,new car,1325,<100,1<=X<4,4,male single,none,1,real estate,28,none,own,1,skilled,1,none,yes,good
<0,21,existing paid,new car,2499,<100,<1,4,female div/dep/mar,none,4,car,31,none,own,1,skilled,1,yes,yes,good
<0,14,existing paid,new car,1331,<100,<1,4,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,furniture/equipment,2066,<100,<1,4,female div/dep/mar,none,4,car,26,none,own,1,skilled,1,none,yes,good
no checking,32,critical/other existing credit,used car,6070,<100,1<=X<4,3,male single,none,2,car,37,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,10,critical/other existing credit,new car,1980,<100,1<=X<4,3,male single,none,2,real estate,37,none,own,1,unskilled resident,2,none,no,good
<0,18,existing paid,new car,1586,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,28,none,own,1,skilled,1,none,yes,bad
no checking,31,critical/other existing credit,used car,6367,no known savings,>=7,3,male single,none,4,car,40,none,own,2,high qualif/self emp/mgmt,2,yes,yes,good
<0,26,existing paid,new car,3870,<100,<1,1,female div/dep/mar,none,4,car,25,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,1289,<100,1<=X<4,4,male single,none,2,real estate,40,none,own,1,unskilled resident,1,none,yes,good
no checking,15,existing paid,new car,1958,<100,<1,2,female div/dep/mar,none,2,car,26,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,radio/tv,2690,<100,1<=X<4,2,male mar/wid,none,2,car,28,none,own,1,skilled,1,none,yes,good
<0,15,critical/other existing credit,new car,2062,<100,>=7,4,male single,none,4,no known property,40,none,own,2,skilled,1,yes,yes,good
no checking,12,existing paid,radio/tv,1364,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
0<=X<200,15,existing paid,radio/tv,1686,<100,<1,4,female div/dep/mar,none,1,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,21,critical/other existing credit,new car,2092,<100,>=7,4,male single,none,4,real estate,42,none,own,2,skilled,1,yes,yes,good
no checking,29,delayed previously,business,5874,<100,1<=X<4,2,male single,none,2,car,32,bank,own,2,skilled,1,yes,yes,bad
0<=X<200,37,existing paid,business,6343,<100,<1,3,male single,none,2,car,29,none,own,1,skilled,1,yes,yes,bad
no checking,12,critical/other existing credit,radio/tv,1248,<100,>=7,4,male single,none,4,real estate,46,none,own,1,skilled,1,none,yes,good
<0,22,existing paid,radio/tv,2568,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,33,none,own,1,skilled,1,none,yes,good
0<=X<200,14,existing paid,radio/tv,1891,<100,1<=X<4,4,male single,none,2,real estate,36,none,own,1,skilled,1,none,yes,good
no checking,38,existing paid,used car,6096,<100,1<=X<4,4,male single,none,2,car,36,none,own,2,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,1045,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
no checking,15,critical/other existing credit,furniture/equipment,2159,<100,>=7,4,male single,none,4,car,38,none,own,2,skilled,1,none,yes,good
<0,27,existing paid,radio/tv,3792,<100,1<=X<4,2,male single,none,2,car,31,none,own,1,skilled,1,none,yes,bad
<0,25,existing paid,new car,4013,<100,>=7,4,male single,none,4,no known property,46,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,18,existing paid,radio/tv,1957,<100,4<=X<7,4,male single,none,3,car,37,none,own,1,skilled,1,yes,yes,good
no checking,25,existing paid,used car,4652,<100,>=7,4,male single,none,4,life insurance,43,none,own,1,skilled,2,yes,yes,good
<0,20,existing paid,new car,1615,<100,<1,4,male single,none,4,life insurance,31,none,own,1,unskilled resident,1,none,yes,bad
no checking,26,existing paid,business,3773,<100,1<=X<4,3,male single,none,2,car,38,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
<0,12,existing paid,furniture/equipment,1109,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,26,none,own,1,skilled,1,none,yes,bad
<0,12,existing paid,radio/tv,909,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,31,none,own,1,unskilled resident,1,none,yes,bad
no checking,18,existing paid,new car,2412,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
<0,26,existing paid,radio/tv,2985,<100,>=7,4,male single,none,4,real estate,45,none,own,1,skilled,1,yes,yes,good
<0,16,existing paid,new car,2205,<100,1<=X<4,2,female div/dep/mar,none,2,car,29,none,own,1,skilled,1,none,yes,good
<0,37,critical/other existing credit,used car,7425,<100,>=7,2,male single,none,4,no known property,49,none,for free,2,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,12,critical/other existing credit,furniture/equipment,1625,<100,1<=X<4,2,female div/dep/mar,none,2,car,28,none,own,2,skilled,1,none,yes,good
<0,22,existing paid,radio/tv,2629,<100,1<=X<4,4,male single,none,4,car,26,none,own,1,skilled,1,none,yes,good
no checking,19,critical/other existing credit,radio/tv,1993,<100,4<=X<7,4,male single,none,3,car,39,none,own,2,skilled,1,yes,yes,good
no checking,17,existing paid,new car,1897,<100,<1,4,male single,none,2,car,35,none,own,1,skilled,1,yes,yes,good
<0,34,existing paid,used car,6036,<100,>=7,4,male single,none,4,no known property,47,none,for free,1,skilled,1,yes,yes,good
no checking,16,existing paid,new car,2209,no known savings,>=7,4,female div/dep/mar,none,4,real estate,44,none,own,1,skilled,1,yes,yes,good
<0,19,existing paid,new car,1788,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,25,none,rent,1,skilled,1,none,yes,bad
<0,16,existing paid,new car,1269,<100,1<=X<4,4,male single,none,4,real estate,28,none,own,1,unskilled resident,1,none,yes,bad
no checking,17,existing paid,new car,2449,<100,1<=X<4,2,male single,none,2,car,33,none,own,1,skilled,1,yes,yes,good
no checking,21,existing paid,radio/tv,1772,<100,4<=X<7,4,male single,none,3,car,30,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,new car,2059,<100,1<=X<4,3,male single,none,2,car,31,none,own,1,skilled,1,none,yes,good
no checking,9,critical/other existing credit,new car,2290,<100,1<=X<4,1,male single,none,4,real estate,40,none,own,2,unskilled resident,2,none,yes,good
no checking,12,critical/other existing credit,radio/tv,1324,<100,>=7,4,male single,none,4,real estate,47,none,own,2,skilled,1,none,yes,good
<0,32,critical/other existing credit,used car,5588,<100,>=7,2,male single,none,4,no known property,50,none,for free,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,14,critical/other existing credit,furniture/equipment,1464,<100,1<=X<4,4,female div/dep/mar,none,3,life insurance,30,none,own,2,skilled,1,none,yes,good
