age,absences,G1,G2,G3,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health
17,0,13,12,11,GP,F,U,LE3,A,2,0,other,other,reputation,other,4,4,0,yes,no,no,no,no,yes,no,yes,1,1,2,1,1,3
17,18,13,9,16,GP,F,U,GT3,A,2,0,other,other,reputation,other,2,4,1,yes,no,no,no,no,yes,no,yes,1,1,2,1,1,3
16,4,16,11,12,MS,F,R,LE3,A,0,0,other,at_home,reputation,other,4,4,2,yes,no,no,no,no,no,no,yes,1,1,2,1,1,3
16,0,10,8,11,GP,M,U,GT3,T,4,4,teacher,teacher,course,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,3,4,4
17,0,10,13,13,GP,F,U,GT3,A,3,0,other,other,reputation,other,1,4,0,yes,yes,no,no,no,yes,yes,no,1,1,2,1,1,3
17,12,18,18,10,MS,M,R,LE3,A,0,1,at_home,at_home,other,other,4,1,2,no,no,no,no,no,no,no,yes,2,5,5,5,5,3
15,11,7,16,13,MS,M,R,LE3,A,0,1,at_home,at_home,other,other,4,1,2,no,no,no,no,no,no,no,yes,2,5,5,5,5,5
16,8,11,11,10,MS,F,R,GT3,T,0,0,at_home,at_home,course,other,3,1,1,no,no,no,no,no,no,no,yes,1,2,1,1,2,2
17,1,10,17,11,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,1
18,0,6,12,13,GP,M,U,GT3,T,4,4,teacher,teacher,course,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,3,4,4
15,2,13,10,9,GP,M,U,LE3,T,4,4,teacher,health,home,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,5,5,5,5,5,4
20,5,12,12,14,GP,M,U,LE3,T,4,4,teacher,teacher,home,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,5,4,4,5,5,4
16,22,13,14,10,GP,M,U,GT3,T,4,4,teacher,teacher,course,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,3,4,4
15,0,13,14,11,MS,F,R,LE3,A,0,0,at_home,at_home,course,other,4,1,2,no,no,no,no,no,no,no,yes,1,1,1,1,2,3
18,4,17,9,13,MS,F,R,GT3,T,0,0,at_home,at_home,course,father,3,3,1,no,yes,no,no,no,yes,no,yes,1,2,1,1,2,2
18,10,11,12,15,GP,F,U,GT3,A,3,0,other,other,reputation,other,1,4,0,yes,yes,no,no,no,yes,yes,yes,1,1,2,1,1,3
17,2,9,14,12,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,4,1,1,3
18,0,8,8,8,GP,F,U,GT3,A,3,3,services,health,reputation,father,1,4,0,yes,yes,no,no,no,yes,yes,no,5,3,2,1,1,3
20,4,12,6,11,MS,M,R,LE3,T,1,1,at_home,at_home,other,other,4,1,2,no,no,yes,yes,yes,no,no,yes,2,5,5,5,5,5
16,0,10,13,13,MS,F,R,GT3,T,0,0,at_home,at_home,course,other,3,3,1,no,no,no,no,no,no,no,yes,1,2,1,1,2,2
19,22,11,18,13,MS,F,R,GT3,A,0,0,other,at_home,reputation,other,2,4,1,yes,no,no,no,no,yes,no,yes,1,1,2,1,1,3
20,3,7,18,12,GP,F,U,GT3,A,3,0,other,other,reputation,other,1,4,0,yes,yes,no,no,no,yes,yes,no,1,1,2,1,1,3
17,0,11,13,9,MS,F,R,GT3,T,0,0,at_home,at_home,course,other,3,1,1,no,no,no,no,no,no,no,yes,1,2,1,1,2,2
16,4,13,10,8,GP,F,U,GT3,A,3,3,health,health,reputation,father,1,4,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,1,3
17,6,15,11,16,GP,F,U,GT3,A,3,0,other,other,reputation,father,1,4,0,yes,yes,no,no,no,yes,yes,no,1,3,2,1,1,3
18,8,12,11,11,GP,F,U,GT3,A,3,0,other,other,reputation,father,1,4,0,yes,yes,no,no,no,yes,yes,no,1,3,2,1,1,3
18,2,9,11,12,MS,F,R,LE3,A,0,0,other,at_home,course,other,4,4,2,no,no,no,no,no,no,no,yes,1,1,2,1,1,3
15,0,12,13,11,GP,M,U,LE3,A,3,3,services,health,home,mother,4,4,0,yes,yes,yes,yes,yes,yes,yes,no,5,5,5,5,5,3
17,18,18,14,13,MS,F,R,GT3,A,0,0,at_home,at_home,reputation,other,2,4,1,yes,no,no,no,no,no,no,yes,1,1,2,1,1,3
16,4,9,12,10,MS,F,R,GT3,T,0,1,at_home,at_home,course,other,3,1,2,no,no,no,no,no,no,no,yes,1,2,1,4,2,2
16,16,13,12,10,GP,F,U,GT3,A,3,0,other,other,reputation,other,2,4,0,yes,yes,no,no,no,yes,yes,yes,1,1,2,1,1,3
17,0,9,14,11,GP,M,U,LE3,A,3,3,services,health,reputation,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,no,5,3,2,1,1,3
18,5,11,12,12,MS,F,R,LE3,A,0,0,other,other,reputation,other,4,4,2,yes,no,no,no,no,no,no,yes,1,1,2,1,1,3
18,8,9,13,9,GP,F,R,LE3,A,2,0,other,other,reputation,other,4,4,2,yes,no,no,no,no,no,no,yes,1,1,2,5,1,3
16,0,11,13,9,GP,M,U,GT3,T,4,4,teacher,teacher,other,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,3,4,4
16,8,0,10,15,MS,F,R,GT3,A,0,0,other,at_home,reputation,other,2,4,1,yes,no,no,no,no,no,no,yes,1,1,2,1,1,3
15,16,12,11,16,GP,F,U,LE3,A,3,0,services,other,reputation,other,4,4,0,yes,yes,no,no,no,yes,yes,no,5,1,2,5,1,3
16,4,16,12,15,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,1,2
16,10,8,9,11,GP,M,U,GT3,A,4,4,teacher,teacher,reputation,father,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,5,3,4,1,1,3
17,14,10,5,17,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,3,4,4
15,2,9,9,12,GP,M,U,LE3,A,4,4,teacher,health,home,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,5,4,4,5,5,3
16,4,17,12,10,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,4,4,4
17,2,14,14,15,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,1,3,4
17,0,9,10,10,GP,F,U,GT3,A,3,3,services,health,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,no,5,3,2,1,1,3
16,0,11,13,8,GP,M,R,LE3,A,2,2,services,other,home,other,4,4,2,yes,no,no,no,no,no,no,no,5,5,5,5,5,3
18,0,8,10,10,GP,M,U,LE3,A,3,3,services,health,home,other,4,4,0,yes,no,no,no,no,yes,yes,no,5,5,5,5,5,3
15,9,8,10,12,GP,F,U,GT3,A,2,0,other,other,reputation,other,2,4,0,yes,yes,no,no,no,yes,no,yes,1,1,2,1,1,3
17,4,9,10,19,GP,F,U,GT3,A,2,0,other,other,reputation,other,2,4,0,yes,yes,no,no,no,yes,no,yes,1,3,2,1,1,3
19,6,9,14,18,GP,F,U,GT3,A,3,0,services,health,reputation,father,1,4,0,yes,yes,no,no,no,yes,yes,no,4,3,2,1,1,3
18,4,13,17,13,GP,F,U,GT3,A,4,3,teacher,health,reputation,father,1,4,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,3
15,6,14,14,18,GP,F,U,LE3,A,3,3,services,health,reputation,mother,1,4,0,yes,yes,no,no,no,yes,yes,no,5,1,2,1,1,3
18,0,7,10,12,MS,F,R,GT3,A,0,0,at_home,at_home,course,other,3,1,2,no,no,no,no,no,no,no,yes,1,1,1,1,2,2
16,0,9,11,14,GP,F,U,GT3,A,3,0,other,other,reputation,other,1,4,0,yes,yes,no,no,no,yes,yes,no,1,1,2,1,1,3
16,6,14,9,15,MS,F,R,GT3,T,0,0,at_home,at_home,course,other,3,3,1,no,no,no,no,no,no,no,yes,1,2,1,1,2,2
17,5,10,11,10,GP,M,U,LE3,A,3,3,services,health,home,mother,4,4,2,yes,no,yes,yes,yes,no,yes,no,5,5,5,5,5,5
15,2,12,8,11,GP,M,U,LE3,A,3,3,services,health,home,mother,4,4,2,yes,no,yes,yes,yes,no,yes,no,5,5,5,5,5,5
18,2,10,12,11,GP,M,U,LE3,A,3,0,services,other,reputation,other,4,4,0,yes,no,no,no,no,yes,yes,no,5,1,2,5,5,3
18,4,7,15,9,MS,F,R,GT3,A,0,0,at_home,at_home,course,other,2,4,1,no,no,no,no,no,no,no,yes,1,1,1,1,1,2
15,4,13,15,8,GP,F,U,GT3,A,3,0,other,other,reputation,other,1,4,0,yes,yes,no,no,no,yes,yes,no,1,1,2,1,1,3
15,2,14,12,14,GP,M,U,LE3,A,4,4,teacher,health,home,mother,1,4,0,yes,yes,yes,yes,yes,yes,yes,no,5,5,4,5,5,3
15,0,6,8,13,GP,F,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,3,3,4
16,0,15,16,13,MS,F,R,GT3,A,0,0,other,at_home,reputation,other,2,4,1,yes,no,no,no,no,yes,no,yes,1,1,2,1,1,3
18,0,13,12,11,GP,F,U,GT3,A,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,4,1,1,4
15,16,12,11,11,GP,M,U,GT3,T,4,4,teacher,teacher,reputation,father,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,4,4,1,3,4
15,0,15,16,11,MS,M,R,LE3,T,1,1,at_home,at_home,other,other,4,1,2,no,no,yes,no,no,no,no,yes,2,5,5,5,5,5
17,0,11,16,10,GP,M,U,LE3,A,3,3,services,health,reputation,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,no,5,3,2,5,1,3
15,0,9,14,15,GP,M,U,LE3,A,3,2,services,health,other,other,4,4,2,no,no,yes,yes,no,no,yes,no,5,5,5,5,5,5
16,0,9,8,13,GP,F,U,LE3,A,3,3,services,other,reputation,other,1,4,0,yes,yes,no,no,no,yes,yes,no,5,1,2,1,1,3
15,4,15,12,9,MS,M,R,GT3,T,1,1,at_home,at_home,other,other,3,1,2,no,no,yes,yes,yes,no,no,yes,2,4,1,4,4,2
15,4,11,12,12,MS,F,R,GT3,T,0,0,at_home,at_home,course,other,3,1,2,no,no,no,no,no,no,no,yes,1,2,1,4,2,2
16,0,14,7,19,MS,M,R,GT3,T,1,1,at_home,at_home,other,other,3,1,2,no,no,yes,no,no,no,no,yes,2,5,1,4,5,2
17,0,12,11,14,MS,M,R,LE3,A,0,1,other,other,other,other,4,4,2,no,no,no,no,no,no,no,yes,1,5,5,5,5,3
15,0,7,11,11,MS,F,R,GT3,A,0,0,at_home,at_home,course,other,2,4,1,no,no,no,no,no,no,no,yes,1,1,1,1,1,3
17,0,11,15,11,MS,M,R,LE3,T,1,1,at_home,at_home,other,other,4,1,2,no,no,yes,yes,yes,no,no,yes,2,5,5,5,5,5
16,5,11,13,10,GP,F,U,GT3,A,3,0,health,health,reputation,father,1,4,0,yes,yes,no,no,no,yes,yes,no,1,3,2,1,1,3
16,0,13,14,12,MS,F,R,GT3,A,0,0,at_home,at_home,course,other,3,1,2,no,no,no,no,no,no,no,yes,1,1,1,1,2,2
15,8,11,15,10,MS,F,R,GT3,T,1,1,at_home,at_home,course,other,3,1,1,no,no,no,no,no,no,no,yes,1,2,1,4,2,2
17,14,9,11,18,MS,F,R,GT3,T,0,0,at_home,at_home,other,other,3,1,2,no,no,no,no,no,no,no,yes,1,2,1,4,2,2
18,10,9,9,9,MS,F,R,GT3,T,0,0,at_home,at_home,course,other,3,1,1,no,no,no,no,no,no,no,yes,1,2,1,1,2,2
19,0,11,8,12,MS,F,R,GT3,T,0,0,at_home,at_home,course,other,3,3,1,no,no,no,no,no,no,no,yes,1,2,1,1,2,2
16,2,13,14,15,MS,F,R,GT3,T,0,0,at_home,at_home,course,other,3,3,1,no,no,no,no,no,no,no,yes,1,2,1,1,2,2
16,4,9,14,14,GP,F,U,LE3,A,3,3,services,health,reputation,mother,1,4,0,yes,yes,no,no,no,yes,yes,no,5,1,2,1,1,3
17,0,14,11,17,MS,F,R,GT3,A,0,0,at_home,at_home,course,other,3,1,1,no,no,no,no,no,no,no,yes,1,1,1,1,2,2
18,5,10,10,10,MS,M,R,LE3,T,1,1,at_home,at_home,other,other,3,1,2,no,no,yes,yes,yes,no,no,yes,2,5,5,5,5,5
18,0,16,12,11,MS,M,R,LE3,T,1,1,at_home,at_home,other,other,4,1,2,no,no,yes,yes,yes,no,no,yes,2,5,5,5,5,5
