duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
12,448,43,no checking,existing paid,retraining,>=1000,<1,1,male mar/wid,guarantor,3,real estate,none,rent,1,unskilled resident,1,none,no,good
20,5801,50,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,bad
39,3959,35,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,2,male mar/wid,guarantor,3,real estate,none,own,2,unskilled resident,2,none,no,good
24,1750,20,no checking,critical/other existing credit,radio/tv,>=1000,>=7,2,male single,none,2,life insurance,stores,own,2,unskilled resident,2,yes,no,good
30,1980,35,<0,all paid,other,100<=X<500,unemployed,1,female div/dep/mar,co applicant,4,no known property,bank,for free,4,unemp/unskilled non res,1,yes,yes,bad
30,3518,32,<0,all paid,other,100<=X<500,unemployed,3,female div/dep/mar,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
12,2134,22,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,bad
12,2100,31,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,bad
12,3384,28,0<=X<200,all paid,other,100<=X<500,unemployed,1,female div/dep/mar,co applicant,1,no known property,bank,for free,4,unemp/unskilled non res,1,yes,yes,bad
18,2799,24,>=200,critical/other existing credit,other,no known savings,unemployed,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
6,2964,36,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,1,female div/dep/mar,guarantor,1,real estate,bank,rent,4,unemp/unskilled non res,1,none,yes,bad
9,1410,25,0<=X<200,all paid,domestic appliance,100<=X<500,<1,1,female div/dep/mar,co applicant,1,no known property,bank,rent,4,unemp/unskilled non res,1,none,yes,bad
12,2923,28,<0,all paid,other,no known savings,unemployed,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
12,3832,27,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,1,male mar/wid,guarantor,1,real estate,bank,rent,1,unemp/unskilled non res,1,none,no,bad
24,1980,42,no checking,critical/other existing credit,used car,no known savings,>=7,4,male single,none,2,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,no,good
36,4591,49,<0,all paid,other,100<=X<500,unemployed,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
6,2779,33,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,bad
18,4591,26,no checking,critical/other existing credit,radio/tv,>=1000,>=7,2,male single,none,2,life insurance,stores,own,2,unskilled resident,2,yes,no,good
48,1371,33,no checking,critical/other existing credit,used car,>=1000,>=7,2,male single,none,2,car,stores,own,3,high qualif/self emp/mgmt,2,yes,no,good
42,2779,50,0<=X<200,existing paid,retraining,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,good
24,750,21,>=200,critical/other existing credit,other,no known savings,unemployed,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
21,8065,36,<0,all paid,other,100<=X<500,unemployed,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
48,1503,30,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,bad
12,1223,36,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,2,male mar/wid,guarantor,3,real estate,none,own,2,unskilled resident,2,none,no,good
12,1409,20,<0,all paid,other,no known savings,unemployed,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
9,2910,33,<0,all paid,other,100<=X<500,unemployed,3,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
10,2631,53,<0,all paid,other,100<=X<500,unemployed,1,female div/dep/mar,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
6,5381,32,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,2,male mar/wid,guarantor,3,real estate,none,own,2,unskilled resident,2,none,no,good
33,1289,40,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,good
36,7485,22,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,2,male mar/wid,guarantor,3,real estate,none,own,2,unskilled resident,2,none,no,good
36,3590,45,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,2,male single,guarantor,2,real estate,stores,own,2,unskilled resident,2,none,no,good
24,3590,54,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,1,male mar/wid,guarantor,1,real estate,bank,rent,4,unemp/unskilled non res,1,none,no,bad
24,2896,35,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,good
48,1333,24,no checking,critical/other existing credit,used car,no known savings,>=7,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,no,good
12,1521,55,no checking,critical/other existing credit,other,no known savings,>=7,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
6,3399,67,no checking,critical/other existing credit,used car,no known savings,>=7,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,no,good
36,7476,40,0<=X<200,existing paid,retraining,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,good
11,2859,31,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,2,male single,guarantor,2,real estate,stores,own,2,unskilled resident,2,yes,no,good
9,1743,30,<0,all paid,other,100<=X<500,unemployed,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
36,2520,38,no checking,critical/other existing credit,radio/tv,>=1000,>=7,2,male single,none,2,life insurance,stores,own,2,unskilled resident,2,yes,no,good
28,3976,22,<0,all paid,other,no known savings,unemployed,3,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
9,950,35,0<=X<200,all paid,domestic appliance,100<=X<500,<1,1,female div/dep/mar,co applicant,1,no known property,bank,rent,4,unemp/unskilled non res,1,none,yes,bad
24,7297,30,<0,all paid,other,no known savings,unemployed,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
48,6313,36,0<=X<200,all paid,other,100<=X<500,unemployed,1,female div/dep/mar,co applicant,1,no known property,bank,for free,4,unemp/unskilled non res,1,yes,yes,bad
15,1240,30,no checking,existing paid,retraining,>=1000,<1,1,male mar/wid,guarantor,3,real estate,none,rent,1,unskilled resident,1,none,no,good
24,909,49,0<=X<200,existing paid,domestic appliance,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,good
13,932,34,>=200,critical/other existing credit,other,no known savings,unemployed,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
