duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
6,1898,34,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,3,unskilled resident,2,none,no,good
18,1055,30,>=200,critical/other existing credit,repairs,>=1000,<1,1,male mar/wid,none,1,life insurance,none,own,3,unemp/unskilled non res,1,none,yes,good
36,908.999999999999,36,no checking,existing paid,retraining,500<=X<1000,>=7,4,male single,none,3,life insurance,none,for free,4,skilled,2,none,no,good
24,3972,25,<0,existing paid,furniture/equipment,no known savings,4<=X<7,1,female div/dep/mar,none,4,life insurance,none,rent,1,skilled,1,yes,yes,good
12,2577,42,>=200,no credits/all paid,furniture/equipment,>=1000,<1,2,male div/sep,co applicant,1,life insurance,none,rent,1,skilled,1,none,yes,bad
12,1963,31,no checking,critical/other existing credit,used car,no known savings,4<=X<7,4,male single,guarantor,2,car,stores,own,4,high qualif/self emp/mgmt,2,yes,yes,good
36,9572,28,>=200,no credits/all paid,business,100<=X<500,<1,1,male div/sep,none,1,life insurance,stores,own,4,skilled,1,yes,yes,bad
21,1647,40,<0,all paid,retraining,500<=X<1000,<1,1,male single,guarantor,3,real estate,stores,own,4,unskilled resident,2,none,no,bad
15,1360,31,no checking,delayed previously,radio/tv,>=1000,1<=X<4,4,male mar/wid,none,3,life insurance,none,own,2,unskilled resident,1,none,yes,good
16,1175,68,<0,no credits/all paid,other,500<=X<1000,unemployed,2,male single,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,no,good
18,3244,33,0<=X<200,no credits/all paid,business,100<=X<500,<1,1,female div/dep/mar,none,1,car,bank,rent,3,unemp/unskilled non res,1,yes,yes,bad
48,3844,34,0<=X<200,no credits/all paid,business,100<=X<500,>=7,2,male single,guarantor,1,no known property,bank,for free,4,skilled,2,none,no,bad
6,2108,29,0<=X<200,existing paid,radio/tv,>=1000,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,rent,1,skilled,1,none,yes,good
9,1501,34,<0,no credits/all paid,education,<100,>=7,2,male div/sep,none,4,car,stores,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
6,1382,28,no checking,critical/other existing credit,repairs,>=1000,4<=X<7,1,male mar/wid,none,1,car,none,rent,3,unemp/unskilled non res,1,yes,yes,good
12,951,27,0<=X<200,all paid,repairs,100<=X<500,>=7,1,male div/sep,co applicant,4,car,stores,rent,4,high qualif/self emp/mgmt,2,yes,yes,bad
18,4297,40,>=200,delayed previously,other,100<=X<500,unemployed,2,male div/sep,co applicant,3,life insurance,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
12,1495,38,no checking,critical/other existing credit,repairs,>=1000,>=7,1,male single,guarantor,1,real estate,stores,own,4,unskilled resident,2,none,no,good
9,3074,33,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,3,unskilled resident,2,none,no,good
27,5293,50,0<=X<200,no credits/all paid,business,100<=X<500,unemployed,2,male div/sep,none,1,life insurance,stores,own,3,unemp/unskilled non res,1,yes,yes,bad
30,1908,66,>=200,delayed previously,other,100<=X<500,>=7,4,male div/sep,none,2,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
36,3342,51,no checking,critical/other existing credit,radio/tv,no known savings,>=7,4,male single,none,2,car,none,own,4,high qualif/self emp/mgmt,1,yes,yes,good
36,3913,23,>=200,existing paid,radio/tv,>=1000,1<=X<4,2,male div/sep,guarantor,2,real estate,none,own,1,skilled,1,none,no,good
24,3021,24,>=200,existing paid,furniture/equipment,>=1000,1<=X<4,2,male div/sep,guarantor,2,real estate,none,rent,1,unskilled resident,1,none,no,bad
15,4657,30,no checking,existing paid,used car,no known savings,4<=X<7,3,male single,none,2,car,stores,own,1,high qualif/self emp/mgmt,1,yes,no,good
36,2613,27,0<=X<200,no credits/all paid,repairs,100<=X<500,unemployed,2,male single,co applicant,1,car,none,own,3,unemp/unskilled non res,1,none,yes,bad
24,3149,22,<0,all paid,education,<100,<1,3,male mar/wid,co applicant,1,no known property,bank,for free,3,skilled,2,yes,yes,bad
36,4210,26,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,4,male div/sep,co applicant,2,car,stores,own,1,skilled,1,none,yes,bad
6,1595,51,no checking,existing paid,domestic appliance,500<=X<1000,4<=X<7,3,male single,guarantor,3,life insurance,none,own,1,skilled,2,none,no,good
24,1925,26,>=200,existing paid,furniture/equipment,>=1000,1<=X<4,2,male div/sep,co applicant,2,real estate,none,own,1,unskilled resident,1,none,no,good
18,433,22,<0,all paid,other,100<=X<500,unemployed,3,female div/dep/mar,co applicant,4,car,none,rent,1,unemp/unskilled non res,1,none,yes,bad
30,2150,24,0<=X<200,all paid,other,<100,1<=X<4,1,male mar/wid,guarantor,2,no known property,bank,for free,1,unskilled resident,2,none,no,bad
60,7418,27,0<=X<200,delayed previously,repairs,no known savings,<1,1,male mar/wid,guarantor,1,real estate,stores,own,4,unskilled resident,2,none,no,good
24,2684,35,no checking,delayed previously,radio/tv,>=1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,2,unskilled resident,2,none,no,good
11,1154,57,no checking,critical/other existing credit,repairs,no known savings,unemployed,1,male mar/wid,co applicant,4,real estate,none,for free,3,unemp/unskilled non res,1,none,yes,good
12,1657,27,>=200,existing paid,furniture/equipment,<100,1<=X<4,2,male div/sep,guarantor,2,real estate,none,own,1,unskilled resident,1,none,no,bad
24,1533,38,0<=X<200,all paid,retraining,500<=X<1000,<1,4,male mar/wid,none,1,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
24,998.999999999999,25,no checking,critical/other existing credit,radio/tv,500<=X<1000,>=7,4,male mar/wid,none,2,car,none,own,4,skilled,1,yes,yes,good
18,2662,32,no checking,existing paid,domestic appliance,500<=X<1000,4<=X<7,1,male single,guarantor,3,life insurance,none,own,1,unemp/unskilled non res,2,none,no,good
48,12169,36,0<=X<200,all paid,other,no known savings,unemployed,3,male single,co applicant,4,no known property,bank,for free,4,unemp/unskilled non res,2,yes,yes,bad
48,3060,28,0<=X<200,existing paid,repairs,<100,4<=X<7,4,male mar/wid,co applicant,1,car,stores,own,4,skilled,1,none,yes,bad
9,2697,32,>=200,existing paid,new car,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,1,unskilled resident,2,none,no,good
12,1262,49,>=200,existing paid,furniture/equipment,100<=X<500,>=7,2,male div/sep,none,3,life insurance,none,rent,4,high qualif/self emp/mgmt,2,yes,yes,good
12,1574,50,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,own,1,unskilled resident,1,none,no,good
18,1445,49,>=200,all paid,retraining,>=1000,4<=X<7,3,female div/dep/mar,guarantor,1,real estate,bank,for free,4,skilled,2,yes,yes,bad
24,3878,37,>=200,no credits/all paid,business,100<=X<500,>=7,1,male div/sep,co applicant,1,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
12,1076,26,>=200,no credits/all paid,business,>=1000,1<=X<4,2,male mar/wid,guarantor,2,real estate,none,own,3,unskilled resident,2,none,no,good
12,4675,20,no checking,existing paid,used car,no known savings,<1,1,female div/dep/mar,none,4,car,none,rent,1,unemp/unskilled non res,1,yes,no,good
24,1344,37,>=200,all paid,new car,>=1000,1<=X<4,1,male div/sep,none,2,real estate,stores,own,3,unskilled resident,2,none,no,good
10,1038,49,<0,critical/other existing credit,domestic appliance,<100,4<=X<7,4,male single,co applicant,3,life insurance,none,own,2,unemp/unskilled non res,2,yes,yes,good
30,4811,24,no checking,delayed previously,retraining,no known savings,<1,1,female div/dep/mar,none,4,life insurance,stores,rent,1,unskilled resident,1,yes,yes,good
8,1237,24,>=200,all paid,furniture/equipment,>=1000,<1,3,female div/dep/mar,co applicant,1,real estate,none,rent,1,skilled,1,none,yes,bad
24,3749,26,>=200,existing paid,furniture/equipment,>=1000,<1,1,male div/sep,none,1,life insurance,none,rent,1,skilled,1,none,yes,bad
24,4351,48,0<=X<200,existing paid,retraining,no known savings,<1,1,female div/dep/mar,guarantor,1,life insurance,none,rent,1,high qualif/self emp/mgmt,1,yes,no,good
18,2659,28,>=200,existing paid,domestic appliance,>=1000,1<=X<4,3,male div/sep,co applicant,2,car,none,own,1,skilled,1,none,yes,bad
18,1028,36,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,2,male mar/wid,guarantor,3,real estate,none,own,2,unskilled resident,1,none,no,good
8,3398,39,<0,critical/other existing credit,new car,>=1000,<1,1,male single,guarantor,2,real estate,none,rent,3,unemp/unskilled non res,2,none,no,good
24,1525,34,no checking,all paid,retraining,500<=X<1000,4<=X<7,3,male single,none,3,car,bank,own,1,skilled,2,yes,no,good
6,1068,28,0<=X<200,existing paid,radio/tv,100<=X<500,>=7,4,male single,guarantor,4,car,none,own,4,skilled,2,yes,no,good
24,4110,23,<0,no credits/all paid,business,100<=X<500,>=7,2,male div/sep,co applicant,4,no known property,bank,for free,3,skilled,2,none,no,bad
13,2101,23,0<=X<200,existing paid,radio/tv,100<=X<500,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unskilled resident,1,none,no,good
24,4169,28,<0,existing paid,domestic appliance,<100,<1,4,male mar/wid,co applicant,3,life insurance,none,rent,1,skilled,1,none,yes,bad
24,5743,24,>=200,critical/other existing credit,education,no known savings,>=7,2,female div/dep/mar,none,4,no known property,bank,for free,3,skilled,1,yes,yes,bad
18,3213,25,>=200,existing paid,retraining,500<=X<1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unemp/unskilled non res,1,none,no,good
24,3758,23,0<=X<200,existing paid,other,500<=X<1000,unemployed,1,female div/dep/mar,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,1,none,no,good
9,1136,32,>=200,all paid,education,500<=X<1000,>=7,2,male div/sep,none,4,no known property,bank,for free,3,unskilled resident,2,none,yes,good
9,1236,23,>=200,all paid,domestic appliance,500<=X<1000,<1,1,female div/dep/mar,none,1,life insurance,none,rent,1,unemp/unskilled non res,1,none,no,bad
9,959.000000000001,29,>=200,no credits/all paid,new car,100<=X<500,<1,1,female div/dep/mar,guarantor,2,car,none,rent,1,unemp/unskilled non res,1,none,no,bad
12,6199,28,<0,no credits/all paid,business,<100,1<=X<4,2,male single,none,3,car,bank,rent,3,skilled,1,none,yes,bad
12,2331,49,no checking,critical/other existing credit,repairs,no known savings,>=7,3,male div/sep,co applicant,4,car,none,own,4,unemp/unskilled non res,2,yes,no,good
18,1239,61,0<=X<200,delayed previously,education,500<=X<1000,>=7,2,male single,none,4,no known property,bank,for free,3,unskilled resident,1,none,yes,good
12,3399,37,>=200,existing paid,other,500<=X<1000,>=7,2,male div/sep,co applicant,3,car,none,own,4,high qualif/self emp/mgmt,1,yes,yes,good
18,6070,33,no checking,critical/other existing credit,used car,>=1000,>=7,3,male single,co applicant,4,car,none,own,4,skilled,1,yes,yes,good
60,13756,63,no checking,critical/other existing credit,other,no known savings,unemployed,2,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
60,14782,60,0<=X<200,all paid,other,100<=X<500,unemployed,3,male div/sep,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
7,846,36,no checking,delayed previously,education,no known savings,>=7,3,male single,none,4,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,good
18,12976,38,0<=X<200,all paid,other,no known savings,unemployed,3,female div/dep/mar,co applicant,4,no known property,bank,for free,1,unemp/unskilled non res,1,yes,yes,bad
18,2238,25,no checking,no credits/all paid,repairs,>=1000,1<=X<4,2,male mar/wid,co applicant,2,car,none,own,2,skilled,1,none,yes,good
18,1126,21,0<=X<200,existing paid,retraining,no known savings,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,skilled,1,yes,yes,good
18,7374,40,<0,delayed previously,other,no known savings,unemployed,4,male div/sep,none,3,life insurance,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
15,2326,27,no checking,no credits/all paid,business,500<=X<1000,1<=X<4,2,male div/sep,none,3,car,bank,rent,3,skilled,1,yes,yes,good
9,1449,27,no checking,no credits/all paid,business,>=1000,4<=X<7,3,female div/dep/mar,co applicant,2,car,stores,own,2,skilled,1,none,yes,good
18,1820,30,0<=X<200,delayed previously,other,no known savings,unemployed,2,male mar/wid,none,2,life insurance,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
39,11760,32,0<=X<200,delayed previously,other,100<=X<500,1<=X<4,2,male div/sep,none,4,no known property,bank,for free,1,skilled,1,none,yes,good
24,1516,43,>=200,critical/other existing credit,repairs,>=1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,stores,own,2,unskilled resident,1,none,yes,good
18,2899,43,no checking,delayed previously,repairs,100<=X<500,>=7,4,male single,guarantor,4,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,no,good
24,3235,26,>=200,existing paid,other,500<=X<1000,>=7,3,male div/sep,co applicant,2,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
24,1967,20,0<=X<200,existing paid,radio/tv,no known savings,>=7,4,male mar/wid,co applicant,4,car,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
33,7253,35,no checking,critical/other existing credit,used car,>=1000,4<=X<7,3,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
24,1381,35,<0,existing paid,domestic appliance,500<=X<1000,<1,1,female div/dep/mar,none,2,life insurance,stores,rent,1,unskilled resident,1,none,yes,bad
36,5842,35,no checking,critical/other existing credit,used car,no known savings,>=7,2,male single,none,3,life insurance,none,own,3,high qualif/self emp/mgmt,2,yes,no,good
18,1042,33,0<=X<200,delayed previously,domestic appliance,500<=X<1000,<1,1,female div/dep/mar,none,2,life insurance,stores,rent,1,unskilled resident,1,none,yes,bad
12,958,47,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,2,male single,guarantor,3,real estate,stores,own,3,unskilled resident,2,none,no,good
21,1591,34,no checking,delayed previously,other,100<=X<500,4<=X<7,3,male single,co applicant,3,life insurance,stores,own,4,high qualif/self emp/mgmt,2,yes,yes,good
18,2779,21,0<=X<200,existing paid,retraining,no known savings,4<=X<7,1,male mar/wid,guarantor,1,car,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
9,1313,20,>=200,existing paid,domestic appliance,500<=X<1000,>=7,1,male div/sep,co applicant,4,car,none,rent,4,skilled,1,yes,no,good
24,2058,33,>=200,critical/other existing credit,repairs,>=1000,unemployed,3,male div/sep,co applicant,1,real estate,stores,own,4,unemp/unskilled non res,1,none,yes,good
6,660,23,no checking,existing paid,repairs,500<=X<1000,unemployed,1,male mar/wid,co applicant,1,real estate,none,rent,3,unemp/unskilled non res,1,none,yes,good
24,1287,37,>=200,critical/other existing credit,retraining,>=1000,>=7,3,male div/sep,none,4,real estate,none,rent,4,unemp/unskilled non res,1,yes,yes,good
12,609,26,>=200,all paid,repairs,>=1000,<1,1,male div/sep,co applicant,1,real estate,stores,own,3,unemp/unskilled non res,1,none,yes,bad
20,2629,29,0<=X<200,delayed previously,other,100<=X<500,unemployed,2,male div/sep,co applicant,3,no known property,bank,for free,2,high qualif/self emp/mgmt,1,yes,yes,good
48,5096,30,<0,no credits/all paid,other,<100,unemployed,2,male div/sep,co applicant,3,car,bank,rent,1,high qualif/self emp/mgmt,1,yes,yes,bad
9,1244,41,no checking,critical/other existing credit,retraining,no known savings,>=7,2,female div/dep/mar,none,4,life insurance,none,rent,4,unskilled resident,1,none,yes,good
24,2670,35,no checking,critical/other existing credit,used car,no known savings,>=7,4,male single,none,4,car,none,for free,4,high qualif/self emp/mgmt,2,yes,yes,good
24,2679,29,0<=X<200,existing paid,used car,no known savings,<1,3,male mar/wid,none,1,no known property,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
11,3905,36,<0,critical/other existing credit,new car,>=1000,1<=X<4,2,male div/sep,guarantor,2,real estate,bank,rent,3,unskilled resident,2,none,no,good
12,3386,35,<0,all paid,other,<100,>=7,3,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
18,4594,32,>=200,existing paid,domestic appliance,>=1000,4<=X<7,3,male mar/wid,co applicant,1,car,stores,own,1,skilled,1,yes,yes,good
36,3620,37,<0,existing paid,retraining,<100,<1,1,male mar/wid,guarantor,3,life insurance,none,rent,1,unskilled resident,2,none,no,good
15,1721,36,<0,existing paid,domestic appliance,<100,<1,1,male div/sep,guarantor,3,life insurance,none,own,3,unskilled resident,2,none,no,bad
12,754,38,no checking,all paid,retraining,500<=X<1000,>=7,4,male mar/wid,guarantor,3,life insurance,none,rent,4,unskilled resident,2,yes,yes,good
18,1950,34,0<=X<200,no credits/all paid,business,no known savings,4<=X<7,3,male single,none,1,car,stores,own,4,high qualif/self emp/mgmt,2,yes,yes,bad
48,7238,32,no checking,delayed previously,retraining,>=1000,4<=X<7,3,male single,none,3,no known property,stores,own,4,skilled,2,yes,no,good
33,2764,26,no checking,no credits/all paid,business,100<=X<500,1<=X<4,2,male div/sep,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
24,3092,22,0<=X<200,existing paid,radio/tv,100<=X<500,<1,3,male mar/wid,guarantor,1,car,stores,rent,1,skilled,1,none,yes,bad
9,654,28,<0,existing paid,domestic appliance,<100,1<=X<4,4,male single,co applicant,3,car,stores,own,1,unskilled resident,2,none,no,bad
18,1245,33,0<=X<200,no credits/all paid,radio/tv,<100,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,1,unskilled resident,1,none,yes,bad
18,3114,26,<0,no credits/all paid,furniture/equipment,<100,<1,1,female div/dep/mar,none,1,life insurance,bank,rent,3,skilled,1,none,yes,bad
39,2569,24,no checking,existing paid,domestic appliance,500<=X<1000,4<=X<7,3,male single,none,3,car,none,for free,1,skilled,1,yes,yes,good
12,1037,39,0<=X<200,no credits/all paid,business,100<=X<500,4<=X<7,3,male single,guarantor,1,real estate,stores,own,4,skilled,2,none,no,good
12,3573,23,0<=X<200,existing paid,repairs,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,3,unemp/unskilled non res,1,none,no,good
24,1201,26,0<=X<200,no credits/all paid,domestic appliance,no known savings,<1,1,male mar/wid,guarantor,1,life insurance,none,own,1,unemp/unskilled non res,1,none,no,bad
30,3622,57,>=200,critical/other existing credit,retraining,>=1000,>=7,1,male div/sep,none,4,life insurance,none,rent,2,skilled,1,yes,yes,good
12,1163,44,no checking,critical/other existing credit,retraining,500<=X<1000,>=7,4,male single,none,3,car,none,own,4,unemp/unskilled non res,2,yes,no,good
27,8318,42,0<=X<200,no credits/all paid,other,100<=X<500,unemployed,2,male div/sep,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,1,yes,yes,bad
