duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
12,1007,22,0<=X<200,delayed previously,business,>=1000,<1,3,male mar/wid,guarantor,1,real estate,stores,own,1,unemp/unskilled non res,1,none,no,good
36,8133,30,no checking,all paid,used car,>=1000,1<=X<4,1,female div/dep/mar,guarantor,2,life insurance,bank,rent,1,high qualif/self emp/mgmt,2,yes,no,good
42,5954,41,0<=X<200,no credits/all paid,business,100<=X<500,<1,2,male mar/wid,guarantor,1,real estate,bank,own,3,unemp/unskilled non res,2,none,no,good
42,3965,34,<0,existing paid,domestic appliance,<100,<1,4,male mar/wid,co applicant,3,life insurance,stores,own,1,skilled,1,none,yes,bad
11,4771,51,0<=X<200,delayed previously,repairs,>=1000,4<=X<7,2,male mar/wid,co applicant,3,life insurance,stores,own,4,skilled,1,yes,yes,good
30,3832,22,0<=X<200,no credits/all paid,furniture/equipment,>=1000,<1,2,male div/sep,co applicant,1,life insurance,stores,own,3,unemp/unskilled non res,1,none,no,good
18,1568,24,0<=X<200,no credits/all paid,retraining,100<=X<500,1<=X<4,1,female div/dep/mar,none,4,car,none,rent,4,unskilled resident,1,none,no,bad
12,1108,28,<0,no credits/all paid,repairs,<100,4<=X<7,3,male mar/wid,guarantor,3,life insurance,stores,own,4,unemp/unskilled non res,2,none,yes,bad
12,618.000000000002,56,>=200,critical/other existing credit,radio/tv,no known savings,>=7,4,male single,guarantor,4,real estate,none,own,2,unskilled resident,1,none,yes,good
24,3617,20,>=200,critical/other existing credit,other,>=1000,>=7,2,male div/sep,co applicant,4,no known property,none,for free,2,skilled,1,none,yes,good
54,15945,58,0<=X<200,no credits/all paid,business,100<=X<500,<1,2,male mar/wid,guarantor,1,no known property,bank,for free,3,unemp/unskilled non res,1,yes,yes,bad
20,7057,36,0<=X<200,all paid,other,100<=X<500,unemployed,1,male single,guarantor,3,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,no,good
12,2445,26,0<=X<200,no credits/all paid,retraining,>=1000,4<=X<7,2,male mar/wid,none,4,car,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
24,11938,39,<0,all paid,other,100<=X<500,unemployed,2,male div/sep,co applicant,3,car,bank,own,2,high qualif/self emp/mgmt,2,yes,yes,bad
6,1449,31,0<=X<200,no credits/all paid,business,100<=X<500,>=7,1,male div/sep,none,2,car,bank,own,4,high qualif/self emp/mgmt,2,yes,no,bad
15,392.000000000002,23,<0,all paid,education,no known savings,<1,4,female div/dep/mar,none,1,life insurance,stores,rent,1,skilled,1,none,yes,bad
12,1680,35,>=200,existing paid,domestic appliance,500<=X<1000,<1,3,male mar/wid,guarantor,3,real estate,none,own,3,unemp/unskilled non res,1,none,no,good
48,3578,47,>=200,critical/other existing credit,radio/tv,no known savings,>=7,4,male single,guarantor,1,real estate,none,own,4,skilled,1,yes,yes,good
12,701.000000000001,40,>=200,existing paid,retraining,<100,1<=X<4,4,male mar/wid,guarantor,2,real estate,none,own,1,unskilled resident,1,none,no,good
12,3499,29,<0,critical/other existing credit,other,<100,unemployed,3,female div/dep/mar,co applicant,2,real estate,stores,rent,2,unemp/unskilled non res,1,none,no,bad
48,8487,24,no checking,existing paid,new car,100<=X<500,4<=X<7,1,female div/dep/mar,co applicant,1,car,none,rent,4,unemp/unskilled non res,1,yes,no,good
18,1984,47,>=200,all paid,education,<100,>=7,3,male single,guarantor,4,no known property,bank,for free,3,skilled,2,none,yes,bad
15,2728,35,no checking,critical/other existing credit,other,<100,4<=X<7,3,male mar/wid,guarantor,1,real estate,bank,own,3,unemp/unskilled non res,2,yes,no,good
12,1881,44,>=200,existing paid,radio/tv,500<=X<1000,1<=X<4,2,female div/dep/mar,co applicant,2,car,none,rent,1,unskilled resident,1,none,yes,good
6,709.000000000001,27,>=200,existing paid,repairs,>=1000,unemployed,1,male mar/wid,co applicant,1,real estate,none,own,3,unemp/unskilled non res,1,none,no,good
36,4795,30,0<=X<200,all paid,business,no known savings,<1,4,male div/sep,guarantor,1,no known property,bank,for free,3,unemp/unskilled non res,1,yes,yes,good
36,5371,28,<0,critical/other existing credit,other,>=1000,1<=X<4,3,male mar/wid,guarantor,2,life insurance,bank,own,2,skilled,1,none,no,good
12,339.000000000002,45,0<=X<200,all paid,retraining,500<=X<1000,<1,4,male mar/wid,guarantor,3,life insurance,bank,own,3,unskilled resident,2,none,yes,good
6,1898,34,>=200,critical/other existing credit,retraining,no known savings,1<=X<4,1,male single,guarantor,2,real estate,none,own,2,unskilled resident,2,none,no,good
18,1055,30,no checking,critical/other existing credit,furniture/equipment,no known savings,<1,1,female div/dep/mar,none,1,life insurance,stores,own,3,unemp/unskilled non res,1,none,no,good
36,909.000000000002,36,>=200,critical/other existing credit,domestic appliance,500<=X<1000,>=7,4,male div/sep,none,4,life insurance,none,own,4,unskilled resident,2,none,yes,good
6,2978,32,>=200,all paid,domestic appliance,500<=X<1000,1<=X<4,1,male div/sep,none,2,car,none,rent,4,unemp/unskilled non res,1,yes,no,good
15,950.000000000001,33,<0,no credits/all paid,domestic appliance,<100,4<=X<7,2,male single,none,3,car,bank,rent,3,unskilled resident,2,none,yes,bad
12,2577,42,>=200,no credits/all paid,furniture/equipment,<100,<1,2,male div/sep,co applicant,1,life insurance,none,own,1,skilled,1,none,yes,bad
36,9572,28,>=200,no credits/all paid,business,>=1000,<1,1,male div/sep,none,1,car,stores,own,2,unemp/unskilled non res,1,none,yes,bad
24,3777,50,no checking,critical/other existing credit,repairs,>=1000,>=7,3,male div/sep,none,2,life insurance,stores,own,2,skilled,1,none,no,good
16,1175,68,>=200,no credits/all paid,repairs,500<=X<1000,unemployed,2,male mar/wid,co applicant,3,no known property,none,for free,3,unemp/unskilled non res,2,yes,yes,good
12,674.000000000001,20,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,4,male mar/wid,co applicant,1,life insurance,stores,own,4,skilled,1,none,yes,bad
24,4591,54,0<=X<200,no credits/all paid,retraining,>=1000,unemployed,2,male mar/wid,co applicant,3,life insurance,stores,own,3,unemp/unskilled non res,2,yes,no,good
6,1382,28,>=200,critical/other existing credit,radio/tv,no known savings,<1,1,female div/dep/mar,guarantor,1,car,stores,own,2,unemp/unskilled non res,1,none,no,good
12,951.000000000001,27,0<=X<200,all paid,repairs,100<=X<500,>=7,1,female div/dep/mar,guarantor,4,life insurance,bank,rent,4,unemp/unskilled non res,2,yes,yes,bad
24,2760,36,0<=X<200,all paid,used car,no known savings,>=7,3,male single,guarantor,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,good
18,4297,40,0<=X<200,delayed previously,other,>=1000,unemployed,3,male div/sep,none,3,no known property,stores,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
12,1168,27,<0,existing paid,retraining,<100,<1,3,male mar/wid,guarantor,3,real estate,none,own,1,unskilled resident,2,none,no,bad
27,5117,26,no checking,no credits/all paid,business,>=1000,4<=X<7,2,male mar/wid,none,2,car,stores,own,4,skilled,1,yes,no,good
12,1935,43,>=200,critical/other existing credit,repairs,no known savings,unemployed,2,male single,none,1,no known property,none,for free,3,unemp/unskilled non res,2,yes,no,good
12,1424,26,<0,existing paid,domestic appliance,500<=X<1000,4<=X<7,3,male mar/wid,none,3,life insurance,none,own,4,skilled,1,yes,no,bad
24,6568,21,0<=X<200,no credits/all paid,retraining,>=1000,1<=X<4,2,male mar/wid,co applicant,2,real estate,stores,own,1,unskilled resident,1,none,yes,bad
36,3835,45,>=200,existing paid,retraining,no known savings,>=7,2,male div/sep,co applicant,4,real estate,none,rent,4,unskilled resident,1,none,yes,good
27,5293,50,<0,no credits/all paid,business,<100,unemployed,2,male div/sep,none,1,life insurance,stores,for free,3,unemp/unskilled non res,2,yes,yes,bad
30,1908,66,>=200,delayed previously,business,100<=X<500,unemployed,4,male div/sep,none,2,no known property,stores,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
10,1364,64,no checking,no credits/all paid,domestic appliance,500<=X<1000,4<=X<7,2,female div/dep/mar,co applicant,2,car,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
12,625.000000000001,26,0<=X<200,all paid,other,<100,<1,4,male mar/wid,guarantor,1,real estate,bank,own,3,unskilled resident,1,none,no,good
24,2978,32,no checking,delayed previously,business,no known savings,>=7,4,male single,none,2,life insurance,stores,own,4,high qualif/self emp/mgmt,2,yes,no,good
15,4657,30,no checking,existing paid,used car,500<=X<1000,1<=X<4,3,male single,none,2,car,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
36,2613,27,0<=X<200,no credits/all paid,repairs,500<=X<1000,1<=X<4,2,male single,guarantor,2,car,stores,own,4,unemp/unskilled non res,2,none,yes,good
12,2141,35,>=200,existing paid,radio/tv,100<=X<500,4<=X<7,3,male mar/wid,co applicant,1,no known property,stores,for free,3,skilled,2,none,no,good
24,915.000000000001,29,<0,all paid,domestic appliance,no known savings,<1,1,male div/sep,guarantor,1,car,bank,rent,4,high qualif/self emp/mgmt,2,yes,yes,bad
12,1185,27,>=200,no credits/all paid,business,>=1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,stores,own,2,unemp/unskilled non res,1,none,no,good
12,717.000000000001,52,>=200,critical/other existing credit,repairs,<100,unemployed,4,male mar/wid,guarantor,1,no known property,none,for free,3,unemp/unskilled non res,2,none,yes,good
24,1925,26,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,2,male div/sep,co applicant,2,real estate,none,own,1,unskilled resident,1,none,no,good
12,2251,46,>=200,all paid,furniture/equipment,500<=X<1000,1<=X<4,1,male div/sep,co applicant,2,real estate,none,rent,1,unemp/unskilled non res,1,none,no,bad
12,2149,29,>=200,all paid,other,<100,<1,4,male div/sep,none,1,no known property,stores,for free,1,unskilled resident,2,none,yes,bad
24,1603,55,>=200,existing paid,domestic appliance,no known savings,>=7,4,female div/dep/mar,guarantor,4,car,none,rent,4,skilled,1,none,yes,bad
18,5302,36,<0,no credits/all paid,other,<100,unemployed,2,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,good
12,2748,57,>=200,no credits/all paid,education,<100,unemployed,2,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,none,yes,good
10,1231,32,<0,critical/other existing credit,new car,>=1000,>=7,1,male single,guarantor,2,real estate,bank,for free,3,unskilled resident,2,none,no,good
36,6304,36,no checking,critical/other existing credit,business,no known savings,>=7,4,male div/sep,none,4,real estate,none,own,4,unskilled resident,1,yes,yes,good
18,2662,32,no checking,existing paid,domestic appliance,>=1000,4<=X<7,1,male mar/wid,guarantor,3,life insurance,none,own,4,skilled,2,yes,no,good
12,1402,37,no checking,critical/other existing credit,domestic appliance,500<=X<1000,4<=X<7,3,female div/dep/mar,none,3,car,none,rent,1,unemp/unskilled non res,1,yes,no,good
48,12169,36,0<=X<200,all paid,other,100<=X<500,unemployed,1,male single,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,bad
12,1574,50,>=200,existing paid,furniture/equipment,>=1000,1<=X<4,4,male div/sep,guarantor,2,real estate,none,own,1,skilled,1,none,no,good
24,3878,37,0<=X<200,delayed previously,business,100<=X<500,<1,1,male div/sep,none,1,car,bank,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
47,10722,35,>=200,all paid,new car,no known savings,<1,1,male div/sep,guarantor,1,real estate,bank,rent,3,unemp/unskilled non res,2,none,no,bad
48,7582,31,0<=X<200,all paid,other,100<=X<500,unemployed,2,male div/sep,co applicant,3,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
48,9960,26,0<=X<200,all paid,furniture/equipment,>=1000,<1,1,male div/sep,none,1,life insurance,stores,rent,1,unemp/unskilled non res,1,none,no,bad
10,1287,45,no checking,existing paid,other,>=1000,4<=X<7,1,male div/sep,co applicant,2,real estate,none,own,4,unskilled resident,2,none,no,good
21,2745,32,no checking,delayed previously,repairs,>=1000,4<=X<7,3,male mar/wid,co applicant,3,life insurance,stores,own,2,skilled,1,yes,no,good
6,672.000000000001,54,0<=X<200,critical/other existing credit,repairs,500<=X<1000,unemployed,1,female div/dep/mar,co applicant,1,real estate,none,rent,3,unemp/unskilled non res,2,yes,no,good
36,3804,42,0<=X<200,no credits/all paid,business,<100,<1,2,female div/dep/mar,guarantor,1,car,bank,rent,3,unemp/unskilled non res,1,none,yes,bad
10,1038,49,<0,critical/other existing credit,other,<100,4<=X<7,2,male mar/wid,co applicant,3,life insurance,stores,own,3,skilled,2,yes,no,bad
48,10127,44,>=200,all paid,domestic appliance,500<=X<1000,1<=X<4,3,male single,none,4,no known property,bank,for free,3,unskilled resident,2,none,yes,bad
30,4811,24,no checking,all paid,retraining,>=1000,4<=X<7,2,female div/dep/mar,co applicant,3,life insurance,stores,rent,1,unskilled resident,1,none,yes,good
12,727.000000000001,33,0<=X<200,all paid,domestic appliance,100<=X<500,<1,3,male mar/wid,co applicant,3,no known property,stores,for free,1,unskilled resident,1,none,yes,bad
48,5381,40,0<=X<200,all paid,other,500<=X<1000,unemployed,3,male div/sep,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,bad
24,3749,26,>=200,existing paid,furniture/equipment,500<=X<1000,<1,2,male div/sep,co applicant,1,car,none,rent,1,unemp/unskilled non res,1,none,yes,bad
4,1494,29,>=200,all paid,new car,>=1000,4<=X<7,1,male div/sep,guarantor,1,real estate,none,own,3,unskilled resident,2,none,no,good
24,2910,34,<0,no credits/all paid,used car,<100,unemployed,2,male single,co applicant,1,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
18,1028,36,no checking,critical/other existing credit,domestic appliance,<100,4<=X<7,4,male mar/wid,guarantor,3,real estate,stores,own,2,unskilled resident,1,none,no,good
8,3398,39,<0,critical/other existing credit,new car,>=1000,4<=X<7,1,male mar/wid,guarantor,2,real estate,none,rent,3,unskilled resident,2,none,no,good
24,1525,34,no checking,existing paid,domestic appliance,>=1000,4<=X<7,3,male mar/wid,co applicant,3,life insurance,none,own,3,skilled,2,yes,no,good
60,7408,24,0<=X<200,all paid,new car,100<=X<500,<1,1,male div/sep,co applicant,1,life insurance,stores,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
13,2101,23,0<=X<200,all paid,retraining,<100,<1,4,male mar/wid,guarantor,1,real estate,bank,rent,4,unskilled resident,1,none,no,good
24,5743,24,<0,no credits/all paid,education,>=1000,<1,4,female div/dep/mar,none,4,no known property,stores,for free,3,skilled,1,yes,yes,bad
21,3599,26,<0,existing paid,furniture/equipment,500<=X<1000,<1,1,female div/dep/mar,co applicant,4,life insurance,none,rent,1,unskilled resident,1,none,no,bad
10,3949,37,>=200,all paid,new car,no known savings,<1,1,female div/dep/mar,guarantor,1,real estate,bank,own,4,unemp/unskilled non res,2,none,no,good
9,1136,32,<0,delayed previously,education,>=1000,>=7,3,male single,none,3,no known property,stores,for free,3,skilled,2,none,yes,bad
9,959.000000000001,29,<0,all paid,furniture/equipment,>=1000,1<=X<4,1,female div/dep/mar,guarantor,2,real estate,none,rent,1,skilled,1,none,no,bad
18,3229,38,no checking,critical/other existing credit,used car,no known savings,unemployed,2,male single,co applicant,4,no known property,none,for free,3,unemp/unskilled non res,2,yes,yes,good
10,727.000000000001,46,>=200,all paid,domestic appliance,500<=X<1000,>=7,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
24,1246,23,0<=X<200,delayed previously,retraining,100<=X<500,<1,4,male div/sep,co applicant,1,real estate,stores,own,1,unskilled resident,2,none,yes,bad
36,4463,26,0<=X<200,delayed previously,other,<100,unemployed,4,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
12,3399,37,>=200,existing paid,other,500<=X<1000,>=7,2,male div/sep,co applicant,3,car,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
12,2247,36,>=200,delayed previously,business,100<=X<500,1<=X<4,2,male single,co applicant,2,car,stores,own,2,unemp/unskilled non res,1,none,yes,bad
6,1766,21,<0,existing paid,domestic appliance,>=1000,1<=X<4,1,female div/dep/mar,guarantor,2,life insurance,none,rent,1,skilled,1,none,no,good
18,2473,25,<0,existing paid,repairs,500<=X<1000,unemployed,1,female div/dep/mar,co applicant,1,life insurance,stores,rent,3,unemp/unskilled non res,1,none,yes,bad
18,3850,27,no checking,critical/other existing credit,used car,>=1000,4<=X<7,2,male single,co applicant,1,car,none,own,3,skilled,1,yes,no,good
36,3446,42,<0,existing paid,domestic appliance,<100,1<=X<4,2,male div/sep,co applicant,2,life insurance,none,for free,4,skilled,2,none,no,bad
18,3001,40,0<=X<200,no credits/all paid,furniture/equipment,>=1000,<1,2,female div/dep/mar,co applicant,4,real estate,none,rent,1,skilled,1,none,no,bad
10,2146,23,<0,critical/other existing credit,furniture/equipment,>=1000,<1,1,female div/dep/mar,co applicant,3,life insurance,none,rent,2,unemp/unskilled non res,1,none,no,good
48,7685,37,<0,no credits/all paid,other,100<=X<500,1<=X<4,1,female div/dep/mar,guarantor,1,car,bank,rent,1,skilled,2,none,no,bad
20,2212,39,<0,existing paid,domestic appliance,no known savings,4<=X<7,4,male single,co applicant,1,life insurance,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
18,12976,38,0<=X<200,all paid,other,500<=X<1000,unemployed,3,female div/dep/mar,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,1,yes,yes,bad
12,1330,26,>=200,existing paid,radio/tv,<100,<1,1,male div/sep,none,1,real estate,stores,own,3,unemp/unskilled non res,1,none,yes,good
30,4272,26,0<=X<200,no credits/all paid,business,100<=X<500,1<=X<4,2,male single,none,2,car,stores,own,4,unskilled resident,2,none,yes,good
18,2238,25,>=200,no credits/all paid,radio/tv,<100,1<=X<4,2,female div/dep/mar,co applicant,1,car,stores,own,3,unemp/unskilled non res,1,none,yes,good
9,2406,31,no checking,critical/other existing credit,other,500<=X<1000,unemployed,2,male div/sep,co applicant,3,car,stores,own,3,unemp/unskilled non res,1,yes,yes,good
36,2348,46,<0,critical/other existing credit,domestic appliance,>=1000,1<=X<4,3,male div/sep,guarantor,3,life insurance,none,own,2,skilled,1,yes,no,good
24,1516,43,>=200,critical/other existing credit,radio/tv,>=1000,<1,1,male mar/wid,guarantor,1,real estate,stores,own,2,unskilled resident,1,none,no,good
18,1887,28,0<=X<200,no credits/all paid,business,>=1000,<1,4,male mar/wid,guarantor,1,real estate,bank,own,2,unskilled resident,1,yes,no,good
12,939.000000000001,28,>=200,critical/other existing credit,domestic appliance,500<=X<1000,unemployed,3,male mar/wid,none,3,real estate,none,for free,3,unemp/unskilled non res,2,none,no,good
12,2292,42,0<=X<200,delayed previously,other,<100,unemployed,4,male div/sep,none,2,car,stores,own,3,unemp/unskilled non res,1,yes,yes,bad
10,1597,40,>=200,all paid,domestic appliance,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,2,no known property,none,for free,3,unskilled resident,2,none,no,good
24,1381,35,<0,existing paid,domestic appliance,no known savings,1<=X<4,1,male div/sep,none,2,life insurance,stores,rent,4,skilled,1,none,no,bad
18,8471,23,<0,delayed previously,education,no known savings,unemployed,1,female div/dep/mar,none,2,car,stores,rent,2,high qualif/self emp/mgmt,1,yes,no,bad
15,3186,20,no checking,existing paid,domestic appliance,>=1000,4<=X<7,2,male mar/wid,co applicant,3,life insurance,none,rent,1,skilled,1,none,no,good
12,958.000000000001,47,no checking,no credits/all paid,retraining,100<=X<500,4<=X<7,2,male mar/wid,co applicant,3,real estate,bank,own,3,unskilled resident,2,none,no,good
21,1591,34,0<=X<200,delayed previously,other,100<=X<500,4<=X<7,4,male mar/wid,co applicant,3,life insurance,stores,own,2,high qualif/self emp/mgmt,2,yes,yes,good
5,3448,74,>=200,no credits/all paid,retraining,100<=X<500,4<=X<7,1,male div/sep,none,1,real estate,none,own,3,unskilled resident,2,none,no,good
24,2058,33,>=200,delayed previously,repairs,>=1000,>=7,3,male div/sep,none,2,real estate,stores,own,4,unemp/unskilled non res,1,none,no,good
24,1287,37,no checking,critical/other existing credit,repairs,>=1000,>=7,1,male div/sep,none,4,real estate,none,rent,2,skilled,1,none,no,good
48,5096,30,0<=X<200,no credits/all paid,other,500<=X<1000,unemployed,2,male div/sep,co applicant,3,car,bank,rent,2,high qualif/self emp/mgmt,1,yes,yes,bad
9,1244,41,no checking,critical/other existing credit,retraining,no known savings,>=7,4,female div/dep/mar,none,4,life insurance,stores,rent,2,unskilled resident,1,none,yes,good
36,1842,34,<0,existing paid,domestic appliance,<100,<1,4,male div/sep,none,1,life insurance,none,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
12,1424,55,>=200,existing paid,other,500<=X<1000,>=7,1,male div/sep,none,4,no known property,none,for free,4,high qualif/self emp/mgmt,1,yes,yes,good
6,518.000000000001,29,>=200,existing paid,radio/tv,>=1000,<1,3,male mar/wid,guarantor,1,real estate,none,own,1,unemp/unskilled non res,1,none,no,good
24,2679,29,>=200,all paid,used car,no known savings,unemployed,1,female div/dep/mar,none,1,no known property,bank,for free,3,high qualif/self emp/mgmt,1,yes,yes,good
11,3905,36,<0,no credits/all paid,new car,<100,1<=X<4,1,male single,co applicant,2,real estate,none,rent,3,unskilled resident,2,none,no,bad
6,343.000000000001,27,<0,existing paid,domestic appliance,500<=X<1000,<1,4,male mar/wid,guarantor,1,life insurance,none,rent,3,unemp/unskilled non res,1,none,yes,bad
15,1721,36,<0,existing paid,retraining,<100,<1,2,male mar/wid,co applicant,3,real estate,none,own,3,unskilled resident,2,none,no,bad
12,3017,34,0<=X<200,existing paid,furniture/equipment,>=1000,<1,1,male div/sep,guarantor,1,real estate,bank,rent,1,unemp/unskilled non res,1,none,no,bad
24,1659,29,0<=X<200,delayed previously,domestic appliance,<100,1<=X<4,4,female div/dep/mar,none,2,car,stores,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
48,7238,32,no checking,critical/other existing credit,other,100<=X<500,4<=X<7,3,male single,none,3,car,stores,own,4,unskilled resident,2,yes,yes,good
9,654.000000000001,28,<0,existing paid,domestic appliance,500<=X<1000,1<=X<4,4,male div/sep,co applicant,3,real estate,none,rent,1,unskilled resident,2,none,yes,bad
18,1245,33,0<=X<200,delayed previously,domestic appliance,<100,1<=X<4,3,male mar/wid,guarantor,2,real estate,stores,own,2,skilled,1,none,yes,bad
39,2569,24,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,3,female div/dep/mar,none,2,car,none,rent,4,skilled,1,yes,yes,good
12,1037,39,0<=X<200,no credits/all paid,business,100<=X<500,4<=X<7,2,male mar/wid,co applicant,3,real estate,bank,rent,4,unskilled resident,2,none,no,good
12,3573,23,>=200,all paid,radio/tv,100<=X<500,<1,1,female div/dep/mar,guarantor,1,real estate,stores,rent,1,unemp/unskilled non res,1,none,no,good
30,3622,57,<0,critical/other existing credit,furniture/equipment,>=1000,<1,3,male div/sep,none,4,life insurance,none,rent,4,skilled,1,yes,no,bad
6,3518,26,<0,existing paid,retraining,<100,4<=X<7,3,male mar/wid,guarantor,3,real estate,none,rent,4,unskilled resident,1,none,no,good
12,1934,26,>=200,critical/other existing credit,radio/tv,>=1000,>=7,2,male single,co applicant,2,no known property,stores,for free,3,skilled,2,none,yes,good
36,9034,29,0<=X<200,all paid,other,100<=X<500,<1,2,female div/dep/mar,co applicant,1,no known property,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
24,1585,40,no checking,critical/other existing credit,domestic appliance,>=1000,4<=X<7,4,male mar/wid,co applicant,3,life insurance,stores,own,3,skilled,1,none,no,good
6,1323,28,>=200,critical/other existing credit,other,100<=X<500,>=7,2,male div/sep,co applicant,4,car,bank,for free,4,unskilled resident,2,yes,yes,good
