duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
12,2171,29,>=200,existing paid,domestic appliance,500<=X<1000,<1,2,female div/dep/mar,none,1,car,bank,own,1,unemp/unskilled non res,1,none,yes,good
36,1819,37,>=200,all paid,education,>=1000,>=7,4,male div/sep,none,4,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
36,2394,25,>=200,existing paid,domestic appliance,no known savings,1<=X<4,4,female div/dep/mar,none,4,car,none,rent,4,skilled,1,none,yes,good
36,8133,30,>=200,all paid,used car,500<=X<1000,1<=X<4,1,female div/dep/mar,guarantor,2,life insurance,bank,rent,1,unemp/unskilled non res,1,yes,no,good
42,5954,41,0<=X<200,no credits/all paid,business,100<=X<500,<1,1,male div/sep,guarantor,1,real estate,bank,own,3,unskilled resident,1,none,yes,good
54,9436,39,>=200,no credits/all paid,retraining,no known savings,1<=X<4,2,male div/sep,guarantor,2,life insurance,stores,rent,4,unskilled resident,2,none,no,good
10,2315,52,<0,existing paid,repairs,100<=X<500,>=7,3,male mar/wid,guarantor,4,real estate,stores,rent,4,unskilled resident,2,none,no,good
36,12612,47,0<=X<200,all paid,education,100<=X<500,>=7,2,male single,none,4,no known property,bank,for free,3,unskilled resident,2,none,yes,bad
18,2249,30,<0,all paid,retraining,100<=X<500,4<=X<7,3,male single,co applicant,3,car,stores,own,4,high qualif/self emp/mgmt,2,yes,no,bad
12,1108,28,<0,no credits/all paid,repairs,<100,<1,3,male mar/wid,co applicant,3,real estate,stores,for free,4,skilled,2,none,yes,bad
12,1409,54,<0,critical/other existing credit,retraining,no known savings,>=7,4,male mar/wid,co applicant,3,life insurance,none,own,4,skilled,2,yes,no,good
12,797,33,>=200,all paid,retraining,no known savings,>=7,1,male single,co applicant,3,life insurance,bank,own,4,unskilled resident,2,none,no,good
18,2622,34,0<=X<200,no credits/all paid,business,100<=X<500,1<=X<4,2,female div/dep/mar,guarantor,4,car,stores,own,4,skilled,1,none,yes,good
24,1469,41,0<=X<200,all paid,retraining,100<=X<500,4<=X<7,3,male mar/wid,guarantor,4,real estate,none,rent,4,unskilled resident,1,none,no,good
36,2323,24,>=200,no credits/all paid,domestic appliance,100<=X<500,4<=X<7,3,male mar/wid,none,4,car,none,rent,4,skilled,1,none,yes,bad
12,2445,26,0<=X<200,existing paid,domestic appliance,no known savings,<1,1,male mar/wid,none,4,life insurance,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
12,6078,32,>=200,existing paid,new car,100<=X<500,4<=X<7,2,male mar/wid,co applicant,2,car,none,own,1,skilled,1,none,no,good
15,392.000000000001,23,>=200,existing paid,domestic appliance,no known savings,<1,1,female div/dep/mar,none,1,life insurance,none,rent,1,skilled,1,none,yes,bad
21,1835,25,<0,no credits/all paid,domestic appliance,>=1000,1<=X<4,3,male mar/wid,guarantor,2,car,stores,rent,2,skilled,1,none,no,bad
24,3868,41,no checking,critical/other existing credit,domestic appliance,no known savings,unemployed,4,female div/dep/mar,none,2,car,stores,rent,2,unemp/unskilled non res,1,yes,yes,good
12,1768,24,no checking,existing paid,domestic appliance,100<=X<500,1<=X<4,3,female div/dep/mar,guarantor,2,real estate,stores,rent,1,unskilled resident,2,none,no,good
12,638.999999999999,30,<0,existing paid,repairs,<100,unemployed,4,male div/sep,guarantor,1,no known property,stores,for free,4,unemp/unskilled non res,1,none,yes,bad
12,3499,29,<0,critical/other existing credit,other,>=1000,1<=X<4,3,female div/dep/mar,co applicant,3,real estate,none,rent,2,unskilled resident,1,none,no,bad
15,2728,35,>=200,no credits/all paid,business,500<=X<1000,>=7,1,male mar/wid,guarantor,2,real estate,bank,own,3,high qualif/self emp/mgmt,1,yes,no,good
12,1881,44,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,1,female div/dep/mar,guarantor,2,car,stores,rent,1,unemp/unskilled non res,1,none,no,good
5.99999999999999,709,27,>=200,existing paid,repairs,500<=X<1000,unemployed,1,male mar/wid,guarantor,1,real estate,none,own,3,unemp/unskilled non res,1,none,no,good
36,4795,30,0<=X<200,all paid,repairs,<100,<1,4,male mar/wid,none,1,no known property,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
27,3416,27,>=200,existing paid,domestic appliance,<100,4<=X<7,3,male mar/wid,guarantor,2,car,stores,own,1,high qualif/self emp/mgmt,1,yes,no,bad
18,2462,22,>=200,no credits/all paid,furniture/equipment,<100,1<=X<4,2,male div/sep,guarantor,2,car,stores,rent,1,skilled,1,none,yes,bad
48,3566,30,0<=X<200,all paid,retraining,100<=X<500,4<=X<7,3,female div/dep/mar,none,3,car,stores,own,4,unskilled resident,1,none,yes,bad
6,860,39,<0,critical/other existing credit,new car,>=1000,>=7,1,female div/dep/mar,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,1,yes,no,bad
36,5371,28,<0,critical/other existing credit,furniture/equipment,<100,1<=X<4,3,male div/sep,guarantor,2,life insurance,none,own,2,unskilled resident,1,none,no,good
18,1582,46,no checking,critical/other existing credit,radio/tv,>=1000,>=7,4,male single,co applicant,4,car,none,own,4,skilled,1,yes,yes,good
24,7758,29,no checking,critical/other existing credit,domestic appliance,>=1000,>=7,2,female div/dep/mar,co applicant,4,no known property,none,for free,2,skilled,1,yes,yes,good
24,6967,36,0<=X<200,delayed previously,business,100<=X<500,4<=X<7,3,female div/dep/mar,none,4,car,stores,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
9,1288,48,<0,critical/other existing credit,repairs,100<=X<500,>=7,3,male single,guarantor,4,real estate,stores,for free,4,unskilled resident,2,none,no,good
12,338.999999999999,45,<0,all paid,retraining,500<=X<1000,<1,4,male mar/wid,guarantor,3,life insurance,bank,own,4,unskilled resident,2,none,yes,bad
24,2872,36,no checking,delayed previously,repairs,100<=X<500,4<=X<7,3,male single,none,4,no known property,stores,for free,4,unskilled resident,2,yes,no,good
15,1262,36,no checking,existing paid,domestic appliance,>=1000,4<=X<7,3,female div/dep/mar,co applicant,3,car,none,rent,4,skilled,2,yes,yes,good
18,1131,33,<0,all paid,domestic appliance,<100,unemployed,4,female div/dep/mar,co applicant,2,car,stores,rent,1,unemp/unskilled non res,1,none,yes,bad
12,763,26,no checking,existing paid,repairs,>=1000,<1,4,male div/sep,none,1,real estate,none,own,1,skilled,1,yes,yes,good
24,2064,34,0<=X<200,delayed previously,other,100<=X<500,unemployed,3,male div/sep,none,2,life insurance,stores,rent,2,unemp/unskilled non res,1,yes,yes,bad
12,2577,42,>=200,existing paid,furniture/equipment,<100,<1,2,male div/sep,guarantor,1,life insurance,stores,own,1,skilled,1,none,yes,bad
12,1963,31,no checking,delayed previously,used car,no known savings,4<=X<7,3,male single,co applicant,2,car,stores,own,4,high qualif/self emp/mgmt,2,yes,yes,good
21,1647,40,<0,all paid,retraining,500<=X<1000,1<=X<4,4,male div/sep,guarantor,3,life insurance,stores,rent,2,unskilled resident,2,none,no,bad
18,884,36,>=200,all paid,education,<100,>=7,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
15,1360,31,no checking,critical/other existing credit,radio/tv,>=1000,1<=X<4,4,male mar/wid,guarantor,2,car,stores,own,2,unemp/unskilled non res,1,none,yes,good
18,3244,33,0<=X<200,no credits/all paid,business,<100,>=7,1,male div/sep,guarantor,4,car,bank,rent,3,unemp/unskilled non res,1,yes,yes,bad
5.99999999999999,2108,29,0<=X<200,existing paid,retraining,100<=X<500,4<=X<7,3,male mar/wid,guarantor,2,real estate,none,rent,1,skilled,1,none,no,good
45,3031,21,0<=X<200,no credits/all paid,radio/tv,100<=X<500,1<=X<4,3,male mar/wid,guarantor,4,life insurance,bank,rent,1,unskilled resident,1,none,no,bad
12,951,27,<0,no credits/all paid,repairs,100<=X<500,>=7,4,female div/dep/mar,co applicant,4,real estate,stores,rent,4,unskilled resident,1,none,yes,bad
9,935.999999999999,52,>=200,critical/other existing credit,education,>=1000,>=7,4,male single,none,3,car,bank,for free,3,skilled,2,yes,yes,good
30,10623,38,<0,critical/other existing credit,repairs,500<=X<1000,>=7,3,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,no,bad
12,1935,43,no checking,critical/other existing credit,repairs,>=1000,>=7,1,male single,none,4,real estate,bank,own,3,unemp/unskilled non res,1,yes,yes,good
12,1424,26,<0,existing paid,domestic appliance,no known savings,<1,3,male mar/wid,co applicant,3,car,none,rent,4,skilled,1,none,yes,bad
9,3074,33,no checking,critical/other existing credit,domestic appliance,no known savings,1<=X<4,1,male single,guarantor,2,real estate,stores,own,2,unemp/unskilled non res,2,none,no,good
36,3835,45,no checking,existing paid,domestic appliance,no known savings,>=7,1,female div/dep/mar,guarantor,4,real estate,none,rent,4,unskilled resident,1,none,no,good
36,3342,51,>=200,critical/other existing credit,domestic appliance,no known savings,>=7,4,male single,none,2,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
36,3913,23,>=200,existing paid,radio/tv,500<=X<1000,1<=X<4,2,male div/sep,guarantor,2,car,stores,own,1,skilled,1,none,no,good
24,3021,24,<0,no credits/all paid,furniture/equipment,>=1000,1<=X<4,2,male div/sep,guarantor,2,life insurance,stores,rent,1,unskilled resident,1,none,no,bad
12,1200,23,<0,all paid,domestic appliance,no known savings,<1,1,female div/dep/mar,none,4,no known property,bank,rent,1,skilled,2,yes,yes,bad
36,2613,27,no checking,no credits/all paid,repairs,>=1000,1<=X<4,2,male div/sep,guarantor,2,real estate,stores,for free,4,unemp/unskilled non res,1,none,yes,bad
24,3149,22,>=200,all paid,repairs,<100,<1,4,male div/sep,none,1,no known property,bank,for free,1,skilled,1,none,yes,bad
18,866,25,0<=X<200,existing paid,retraining,<100,1<=X<4,4,male mar/wid,guarantor,2,real estate,none,own,1,unskilled resident,1,none,no,good
3.99999999999999,1544,42,>=200,critical/other existing credit,repairs,>=1000,4<=X<7,1,male single,none,1,real estate,stores,own,3,unemp/unskilled non res,2,yes,no,good
6,14555,23,>=200,existing paid,other,500<=X<1000,unemployed,1,female div/dep/mar,none,2,life insurance,none,rent,3,unemp/unskilled non res,1,yes,no,good
21,2767,61,0<=X<200,no credits/all paid,business,100<=X<500,1<=X<4,2,male div/sep,guarantor,4,real estate,bank,rent,2,unskilled resident,1,yes,yes,bad
30,2522,39,>=200,existing paid,retraining,no known savings,>=7,1,male mar/wid,guarantor,3,life insurance,none,own,4,unskilled resident,2,none,no,good
12,1185,27,no checking,delayed previously,business,>=1000,1<=X<4,3,female div/dep/mar,guarantor,2,real estate,stores,rent,2,unskilled resident,1,none,no,good
5.99999999999999,1204,35,0<=X<200,no credits/all paid,other,100<=X<500,4<=X<7,3,male single,guarantor,4,no known property,bank,for free,3,unskilled resident,2,none,no,bad
18,433,22,<0,existing paid,other,100<=X<500,unemployed,3,female div/dep/mar,co applicant,3,no known property,none,rent,4,unemp/unskilled non res,1,none,no,bad
9,2030,24,>=200,existing paid,furniture/equipment,no known savings,4<=X<7,2,male div/sep,none,1,life insurance,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
24,2684,35,no checking,critical/other existing credit,radio/tv,>=1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,4,unskilled resident,1,none,no,good
15,3812,23,no checking,existing paid,domestic appliance,100<=X<500,<1,1,female div/dep/mar,none,1,life insurance,none,rent,1,unemp/unskilled non res,1,yes,yes,good
11,1154,57,no checking,critical/other existing credit,repairs,500<=X<1000,unemployed,1,female div/dep/mar,none,4,real estate,bank,own,3,unemp/unskilled non res,1,yes,no,good
24,1603,55,>=200,existing paid,domestic appliance,<100,>=7,4,female div/dep/mar,none,4,car,none,rent,4,skilled,1,none,yes,bad
18,5302,36,<0,no credits/all paid,other,500<=X<1000,unemployed,1,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,bad
12,2748,57,>=200,all paid,education,500<=X<1000,>=7,1,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,bad
10,1231,32,<0,critical/other existing credit,new car,>=1000,4<=X<7,3,male single,guarantor,3,real estate,stores,for free,4,unskilled resident,2,none,no,good
15,802,37,>=200,no credits/all paid,retraining,<100,4<=X<7,4,male mar/wid,co applicant,3,car,stores,for free,4,skilled,2,none,yes,bad
24,999,25,>=200,critical/other existing credit,domestic appliance,no known savings,>=7,4,male single,none,2,car,stores,own,4,skilled,1,none,yes,good
18,2662,32,>=200,existing paid,retraining,no known savings,4<=X<7,3,male mar/wid,co applicant,3,life insurance,none,own,4,unskilled resident,2,none,no,good
48,3060,28,0<=X<200,no credits/all paid,repairs,100<=X<500,4<=X<7,3,male mar/wid,guarantor,1,real estate,bank,own,4,skilled,1,none,yes,bad
9,2697,32,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,3,unemp/unskilled non res,2,none,no,good
15,3368,23,no checking,critical/other existing credit,used car,>=1000,>=7,3,male single,co applicant,4,no known property,none,for free,2,skilled,2,yes,yes,good
24,3878,37,0<=X<200,delayed previously,other,>=1000,<1,2,male div/sep,co applicant,1,life insurance,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
48,4788,26,<0,existing paid,retraining,500<=X<1000,4<=X<7,3,male single,co applicant,3,life insurance,stores,own,4,high qualif/self emp/mgmt,2,yes,no,good
24,6419,44,<0,delayed previously,used car,no known savings,unemployed,2,male div/sep,none,4,no known property,bank,for free,2,high qualif/self emp/mgmt,2,yes,yes,bad
48,9960,26,>=200,existing paid,domestic appliance,<100,<1,1,male div/sep,none,1,life insurance,bank,rent,3,unemp/unskilled non res,1,yes,yes,bad
21,2745,32,no checking,critical/other existing credit,business,>=1000,4<=X<7,3,male single,co applicant,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
6,671.999999999999,54,no checking,critical/other existing credit,repairs,500<=X<1000,unemployed,1,female div/dep/mar,none,1,real estate,none,rent,3,unemp/unskilled non res,1,yes,no,good
36,3804,42,0<=X<200,no credits/all paid,business,<100,<1,2,male mar/wid,none,1,car,bank,own,3,skilled,1,none,yes,bad
24,1344,37,>=200,all paid,education,no known savings,4<=X<7,1,male single,co applicant,2,real estate,bank,own,3,unskilled resident,2,none,no,bad
12,685,25,0<=X<200,all paid,retraining,100<=X<500,4<=X<7,3,male mar/wid,co applicant,3,car,bank,own,3,unskilled resident,1,none,no,bad
12,701,32,>=200,critical/other existing credit,education,>=1000,1<=X<4,4,male single,none,2,car,stores,own,2,skilled,2,none,yes,good
24,2910,34,0<=X<200,delayed previously,repairs,no known savings,unemployed,3,male div/sep,none,1,no known property,bank,for free,1,high qualif/self emp/mgmt,2,yes,yes,bad
18,1028,36,no checking,critical/other existing credit,retraining,>=1000,1<=X<4,4,male mar/wid,co applicant,3,real estate,none,own,2,unemp/unskilled non res,1,none,no,good
12,5801,49,no checking,critical/other existing credit,furniture/equipment,no known savings,>=7,2,male div/sep,co applicant,4,life insurance,none,rent,4,skilled,1,yes,yes,good
6,1068,28,>=200,no credits/all paid,radio/tv,no known savings,>=7,4,male mar/wid,none,4,car,stores,for free,4,skilled,2,none,yes,good
18,1864,30,no checking,delayed previously,domestic appliance,>=1000,1<=X<4,4,female div/dep/mar,none,2,real estate,stores,rent,2,unskilled resident,2,none,yes,bad
24,4110,23,<0,no credits/all paid,education,<100,>=7,3,male single,co applicant,4,no known property,bank,for free,3,unskilled resident,2,none,yes,bad
5.99999999999999,3384,44,<0,no credits/all paid,domestic appliance,>=1000,<1,1,male div/sep,guarantor,4,life insurance,stores,rent,3,high qualif/self emp/mgmt,1,yes,no,bad
24,5743,24,0<=X<200,delayed previously,education,no known savings,<1,2,male div/sep,none,1,no known property,bank,for free,2,unemp/unskilled non res,2,none,yes,bad
21,3599,26,<0,existing paid,domestic appliance,100<=X<500,<1,1,female div/dep/mar,none,4,life insurance,none,rent,1,unemp/unskilled non res,1,none,no,bad
18,4439,33,0<=X<200,all paid,other,100<=X<500,unemployed,1,male div/sep,co applicant,1,real estate,bank,own,3,high qualif/self emp/mgmt,1,yes,no,good
10,3949,37,>=200,existing paid,new car,<100,<1,1,male div/sep,guarantor,1,life insurance,bank,own,3,unskilled resident,2,none,no,good
15,1459,43,>=200,critical/other existing credit,domestic appliance,>=1000,1<=X<4,4,female div/dep/mar,guarantor,2,real estate,stores,own,4,unemp/unskilled non res,1,none,yes,good
9,959,29,>=200,existing paid,domestic appliance,<100,1<=X<4,1,male div/sep,guarantor,2,real estate,none,rent,1,unemp/unskilled non res,1,none,no,bad
18,3229,38,no checking,delayed previously,other,no known savings,unemployed,2,male div/sep,co applicant,4,no known property,stores,for free,4,unemp/unskilled non res,2,yes,yes,good
24,1246,23,>=200,all paid,repairs,<100,<1,4,male div/sep,guarantor,1,real estate,stores,own,4,unskilled resident,2,none,no,bad
36,4463,26,no checking,delayed previously,used car,<100,unemployed,3,male div/sep,guarantor,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
12,776,28,0<=X<200,existing paid,retraining,500<=X<1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,none,own,1,skilled,1,none,no,good
30,2406,23,<0,all paid,domestic appliance,100<=X<500,<1,3,female div/dep/mar,co applicant,4,life insurance,none,rent,4,skilled,1,none,yes,bad
18,1239,61,>=200,all paid,education,no known savings,>=7,2,male single,none,4,no known property,bank,for free,1,skilled,2,none,yes,bad
12,2247,36,>=200,delayed previously,education,<100,1<=X<4,2,male div/sep,none,2,car,stores,own,2,unemp/unskilled non res,2,none,yes,bad
18,2473,25,>=200,existing paid,repairs,500<=X<1000,unemployed,1,female div/dep/mar,none,1,car,stores,for free,3,unemp/unskilled non res,1,none,yes,bad
18,3001,40,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,2,female div/dep/mar,co applicant,1,life insurance,none,rent,1,skilled,1,none,yes,bad
60,13756,63,>=200,all paid,other,no known savings,>=7,2,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
48,7685,37,<0,all paid,retraining,100<=X<500,1<=X<4,3,female div/dep/mar,guarantor,4,life insurance,bank,rent,1,unskilled resident,1,none,yes,bad
5.99999999999999,362,52,no checking,critical/other existing credit,business,>=1000,1<=X<4,3,female div/dep/mar,co applicant,4,real estate,stores,rent,4,unemp/unskilled non res,1,none,no,good
18,12976,38,0<=X<200,all paid,other,100<=X<500,unemployed,3,male div/sep,none,4,no known property,bank,for free,1,unemp/unskilled non res,1,yes,yes,bad
9,1449,27,no checking,delayed previously,business,100<=X<500,4<=X<7,3,female div/dep/mar,none,2,car,stores,rent,2,skilled,1,yes,yes,good
12,983,19,0<=X<200,all paid,domestic appliance,>=1000,<1,1,female div/dep/mar,none,1,real estate,none,rent,3,unskilled resident,1,none,no,good
36,3249,39,<0,all paid,other,500<=X<1000,>=7,3,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,bad
39,11760,32,0<=X<200,delayed previously,education,100<=X<500,4<=X<7,2,male single,co applicant,3,no known property,bank,for free,2,skilled,2,none,yes,bad
36,2348,46,<0,critical/other existing credit,used car,<100,4<=X<7,3,male mar/wid,guarantor,2,life insurance,none,rent,2,skilled,1,yes,no,bad
12,1223,46,0<=X<200,no credits/all paid,domestic appliance,<100,<1,1,male div/sep,guarantor,1,real estate,bank,rent,3,unskilled resident,1,none,no,bad
14,802,27,no checking,delayed previously,education,>=1000,1<=X<4,3,male single,guarantor,2,car,stores,own,2,unskilled resident,2,none,no,good
24,3235,26,no checking,existing paid,used car,500<=X<1000,unemployed,2,male div/sep,guarantor,2,car,stores,own,1,high qualif/self emp/mgmt,1,yes,yes,good
24,1967,20,>=200,existing paid,domestic appliance,no known savings,>=7,4,male mar/wid,none,4,car,bank,own,4,skilled,1,yes,yes,good
24,1381,35,<0,existing paid,domestic appliance,<100,<1,1,female div/dep/mar,guarantor,2,life insurance,none,rent,1,skilled,1,none,no,bad
18,1042,33,0<=X<200,existing paid,domestic appliance,500<=X<1000,<1,1,male mar/wid,guarantor,2,car,none,rent,1,skilled,1,none,no,bad
12,958,47,0<=X<200,delayed previously,retraining,100<=X<500,4<=X<7,3,male mar/wid,co applicant,3,real estate,stores,own,3,unskilled resident,2,none,no,good
18,2779,21,0<=X<200,no credits/all paid,retraining,500<=X<1000,unemployed,1,male mar/wid,guarantor,3,car,none,rent,3,unemp/unskilled non res,1,yes,no,bad
28,2743,29,>=200,critical/other existing credit,radio/tv,>=1000,>=7,4,male single,guarantor,2,car,stores,own,4,skilled,1,none,yes,good
5.99999999999999,660,23,no checking,existing paid,repairs,100<=X<500,unemployed,3,male mar/wid,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,2,none,no,good
42,3394,65,<0,critical/other existing credit,repairs,<100,unemployed,4,female div/dep/mar,co applicant,3,no known property,stores,for free,4,unemp/unskilled non res,1,none,no,good
12,609,26,>=200,all paid,repairs,500<=X<1000,unemployed,1,female div/dep/mar,none,1,real estate,stores,own,3,unemp/unskilled non res,1,none,yes,bad
12,1884,39,>=200,existing paid,used car,no known savings,>=7,4,male single,co applicant,4,car,bank,for free,4,high qualif/self emp/mgmt,1,yes,yes,good
48,5096,30,0<=X<200,no credits/all paid,other,>=1000,unemployed,2,male div/sep,co applicant,3,car,stores,own,3,high qualif/self emp/mgmt,1,yes,yes,bad
9,1244,41,no checking,critical/other existing credit,domestic appliance,no known savings,>=7,1,female div/dep/mar,none,4,life insurance,none,rent,4,unskilled resident,2,none,yes,good
36,1842,34,<0,existing paid,domestic appliance,<100,<1,4,female div/dep/mar,none,1,car,none,rent,3,skilled,1,yes,yes,bad
12,1424,55,>=200,existing paid,domestic appliance,no known savings,>=7,1,female div/dep/mar,co applicant,4,car,bank,own,4,high qualif/self emp/mgmt,1,yes,yes,good
15,1512,61,0<=X<200,delayed previously,repairs,>=1000,<1,3,male div/sep,none,1,real estate,stores,own,4,unskilled resident,2,none,yes,bad
11,3905,36,<0,no credits/all paid,education,>=1000,1<=X<4,2,male single,co applicant,2,real estate,none,rent,2,unemp/unskilled non res,2,none,no,bad
18,4594,32,>=200,existing paid,domestic appliance,<100,4<=X<7,3,male mar/wid,none,1,car,stores,own,1,high qualif/self emp/mgmt,1,yes,yes,good
12,3017,34,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,1,female div/dep/mar,none,1,life insurance,none,rent,1,unskilled resident,1,none,no,bad
12,754,38,no checking,all paid,retraining,500<=X<1000,>=7,4,male mar/wid,none,3,life insurance,none,rent,4,unskilled resident,2,none,yes,good
33,2764,26,0<=X<200,no credits/all paid,business,>=1000,1<=X<4,2,male div/sep,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
24,4679,35,no checking,delayed previously,used car,100<=X<500,4<=X<7,3,male single,none,3,life insurance,stores,own,2,high qualif/self emp/mgmt,2,yes,no,good
24,3092,22,0<=X<200,delayed previously,domestic appliance,100<=X<500,4<=X<7,3,male mar/wid,guarantor,1,car,none,rent,1,skilled,1,none,yes,bad
5.99999999999999,1209,47,0<=X<200,delayed previously,other,<100,unemployed,3,male div/sep,none,1,no known property,stores,for free,3,unemp/unskilled non res,1,yes,yes,bad
24,3757,62,<0,existing paid,other,>=1000,>=7,4,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,1,yes,no,bad
5.99999999999999,367.999999999998,38,>=200,existing paid,radio/tv,no known savings,>=7,4,male mar/wid,guarantor,4,life insurance,none,for free,4,skilled,1,none,yes,good
24,2996,20,<0,no credits/all paid,retraining,no known savings,1<=X<4,2,male mar/wid,guarantor,3,car,none,rent,1,skilled,1,none,yes,bad
