duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
36,2394,25,no checking,existing paid,retraining,no known savings,>=7,4,female div/dep/mar,none,2,car,none,own,1,skilled,1,none,yes,good
36,8133,30,no checking,all paid,used car,no known savings,<1,1,female div/dep/mar,none,2,life insurance,bank,rent,1,high qualif/self emp/mgmt,1,yes,no,good
7,730,46,no checking,critical/other existing credit,retraining,no known savings,>=7,4,male single,co applicant,4,life insurance,none,rent,4,unskilled resident,2,yes,no,good
42,5954,41,0<=X<200,no credits/all paid,retraining,>=1000,4<=X<7,2,female div/dep/mar,guarantor,1,real estate,bank,rent,3,unskilled resident,2,none,yes,good
36,1977,40,<0,existing paid,education,no known savings,>=7,4,female div/dep/mar,none,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
12,1526,66,<0,critical/other existing credit,used car,no known savings,>=7,4,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
54,9436,39,no checking,no credits/all paid,retraining,no known savings,1<=X<4,2,male single,none,2,life insurance,stores,own,1,unskilled resident,2,yes,no,good
24,1755,58,0<=X<200,all paid,other,no known savings,unemployed,3,male mar/wid,co applicant,3,real estate,bank,rent,4,unemp/unskilled non res,1,yes,no,bad
18,1295,27,no checking,critical/other existing credit,repairs,>=1000,<1,1,male div/sep,co applicant,1,life insurance,none,own,2,skilled,1,none,yes,good
18,2249,30,<0,all paid,domestic appliance,100<=X<500,4<=X<7,2,male div/sep,none,3,car,stores,own,4,high qualif/self emp/mgmt,2,yes,no,bad
12,1108,28,0<=X<200,no credits/all paid,retraining,<100,1<=X<4,2,male mar/wid,co applicant,1,no known property,stores,own,3,unskilled resident,1,none,yes,bad
12,797.000000000001,33,>=200,all paid,retraining,no known savings,4<=X<7,4,female div/dep/mar,guarantor,3,life insurance,bank,own,4,unskilled resident,2,none,no,good
12,2012,61,>=200,all paid,education,>=1000,4<=X<7,4,female div/dep/mar,none,3,car,bank,own,2,skilled,1,none,yes,good
24,1469,41,0<=X<200,all paid,domestic appliance,500<=X<1000,>=7,1,male mar/wid,guarantor,4,real estate,bank,rent,4,unskilled resident,1,none,no,good
9,1919,35,no checking,critical/other existing credit,other,>=1000,4<=X<7,2,male div/sep,co applicant,3,car,bank,rent,3,high qualif/self emp/mgmt,1,yes,yes,good
18,6458,39,<0,all paid,other,100<=X<500,unemployed,4,male single,guarantor,3,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
18,6260,28,>=200,all paid,domestic appliance,500<=X<1000,4<=X<7,3,male mar/wid,guarantor,3,real estate,bank,rent,3,unskilled resident,2,none,no,bad
36,7855,25,no checking,delayed previously,repairs,>=1000,1<=X<4,4,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,2,none,yes,bad
10,2132,27,<0,critical/other existing credit,other,>=1000,<1,1,female div/dep/mar,co applicant,3,life insurance,bank,rent,2,unemp/unskilled non res,2,none,no,good
33,4281,23,<0,critical/other existing credit,furniture/equipment,500<=X<1000,unemployed,2,male div/sep,none,4,life insurance,none,rent,4,unemp/unskilled non res,1,none,yes,bad
18,1924,27,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,1,female div/dep/mar,co applicant,1,life insurance,bank,rent,1,unskilled resident,1,none,no,bad
12,2121,30,<0,delayed previously,new car,>=1000,1<=X<4,4,male single,co applicant,2,life insurance,stores,own,2,unskilled resident,2,none,no,bad
12,701.000000000001,40,<0,existing paid,repairs,500<=X<1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,none,own,4,unskilled resident,1,none,no,bad
18,1984,47,>=200,no credits/all paid,other,>=1000,>=7,4,male single,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,2,none,yes,bad
27,8613,27,no checking,delayed previously,business,>=1000,1<=X<4,3,male single,none,2,car,stores,own,2,skilled,1,yes,no,good
15,2728,35,no checking,all paid,other,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,3,real estate,bank,rent,3,unemp/unskilled non res,2,yes,yes,good
12,1881,44,>=200,no credits/all paid,retraining,500<=X<1000,1<=X<4,2,female div/dep/mar,none,2,car,none,rent,1,unskilled resident,1,none,yes,good
6,709,27,>=200,existing paid,other,500<=X<1000,unemployed,3,male mar/wid,co applicant,3,real estate,none,own,3,unemp/unskilled non res,2,none,no,good
18,2462,22,<0,no credits/all paid,furniture/equipment,<100,1<=X<4,2,male div/sep,co applicant,2,life insurance,stores,rent,1,skilled,1,none,yes,bad
21,2288,23,no checking,critical/other existing credit,furniture/equipment,>=1000,<1,1,female div/dep/mar,co applicant,1,life insurance,none,rent,2,skilled,1,yes,yes,good
6,1346,42,>=200,all paid,other,no known savings,>=7,4,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,good
9,1288,48,0<=X<200,critical/other existing credit,other,>=1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,bank,rent,2,unemp/unskilled non res,2,none,no,good
24,3512,38,0<=X<200,all paid,other,100<=X<500,4<=X<7,2,male mar/wid,co applicant,3,car,bank,own,4,high qualif/self emp/mgmt,1,yes,yes,good
10,7308,70,0<=X<200,all paid,other,no known savings,unemployed,3,male single,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,bad
36,909,36,>=200,delayed previously,domestic appliance,500<=X<1000,>=7,1,male single,none,4,life insurance,none,for free,4,unemp/unskilled non res,1,none,yes,good
6,2978,32,no checking,existing paid,domestic appliance,500<=X<1000,unemployed,3,male div/sep,none,2,car,stores,rent,1,unemp/unskilled non res,1,yes,no,good
24,1935,31,0<=X<200,delayed previously,business,100<=X<500,>=7,1,male div/sep,guarantor,1,no known property,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
15,950,33,<0,no credits/all paid,retraining,<100,1<=X<4,2,male single,co applicant,3,no known property,stores,for free,2,unskilled resident,2,none,no,bad
9,5129,74,<0,all paid,other,no known savings,unemployed,4,male single,guarantor,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
12,674,20,0<=X<200,all paid,domestic appliance,100<=X<500,<1,4,male mar/wid,guarantor,1,life insurance,stores,own,1,skilled,1,none,yes,bad
18,3244,33,0<=X<200,no credits/all paid,retraining,100<=X<500,1<=X<4,2,female div/dep/mar,co applicant,4,car,bank,rent,2,high qualif/self emp/mgmt,1,yes,no,bad
27,3915,36,0<=X<200,no credits/all paid,business,100<=X<500,1<=X<4,3,male div/sep,none,2,car,stores,own,1,high qualif/self emp/mgmt,2,yes,yes,bad
6,2108,29,no checking,existing paid,domestic appliance,500<=X<1000,4<=X<7,3,male mar/wid,guarantor,3,real estate,none,rent,1,skilled,1,none,no,good
6,1382,28,no checking,critical/other existing credit,repairs,>=1000,<1,1,male div/sep,none,1,car,none,own,2,high qualif/self emp/mgmt,1,yes,yes,good
12,951.000000000001,27,0<=X<200,delayed previously,education,100<=X<500,>=7,1,male div/sep,guarantor,4,life insurance,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
18,4297,40,<0,delayed previously,other,<100,unemployed,2,male div/sep,co applicant,3,no known property,none,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
12,1168,27,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,3,male mar/wid,guarantor,3,real estate,none,own,4,unskilled resident,2,none,no,bad
27,5117,26,no checking,delayed previously,business,>=1000,4<=X<7,2,male div/sep,none,2,car,stores,own,2,skilled,2,yes,yes,good
12,902,21,0<=X<200,no credits/all paid,retraining,no known savings,1<=X<4,2,male mar/wid,co applicant,3,life insurance,bank,rent,4,unskilled resident,2,none,yes,bad
12,1495,38,no checking,critical/other existing credit,retraining,no known savings,>=7,1,male single,guarantor,1,real estate,none,own,3,unskilled resident,2,none,no,good
12,1935,43,no checking,critical/other existing credit,used car,500<=X<1000,>=7,2,male single,co applicant,4,no known property,none,for free,3,unemp/unskilled non res,2,yes,yes,good
27,5293,50,0<=X<200,no credits/all paid,retraining,<100,unemployed,2,male div/sep,co applicant,2,car,stores,for free,3,unemp/unskilled non res,2,yes,yes,bad
36,3342,51,no checking,critical/other existing credit,radio/tv,no known savings,>=7,4,male single,none,2,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
18,3104,31,0<=X<200,no credits/all paid,retraining,>=1000,<1,2,male div/sep,co applicant,1,no known property,stores,rent,3,skilled,2,yes,no,bad
12,625,26,0<=X<200,all paid,radio/tv,<100,<1,1,male mar/wid,guarantor,1,real estate,bank,rent,1,unskilled resident,1,none,no,bad
12,1200,23,<0,all paid,education,no known savings,>=7,4,female div/dep/mar,none,4,life insurance,bank,rent,4,high qualif/self emp/mgmt,1,none,yes,bad
48,10961,27,0<=X<200,all paid,other,>=1000,4<=X<7,3,male mar/wid,co applicant,3,no known property,bank,for free,2,unemp/unskilled non res,1,yes,no,good
12,7865,53,<0,existing paid,other,<100,unemployed,4,male single,co applicant,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
9,2507,51,>=200,critical/other existing credit,domestic appliance,500<=X<1000,>=7,2,male single,none,4,no known property,none,for free,3,unemp/unskilled non res,2,none,yes,good
12,2141,35,>=200,all paid,domestic appliance,>=1000,4<=X<7,3,male mar/wid,none,1,no known property,stores,for free,1,skilled,1,none,no,good
21,2767,61,0<=X<200,no credits/all paid,business,100<=X<500,1<=X<4,1,male div/sep,guarantor,4,car,stores,rent,4,unskilled resident,1,yes,yes,bad
12,1291,35,no checking,critical/other existing credit,repairs,>=1000,1<=X<4,4,female div/dep/mar,co applicant,2,car,none,own,2,skilled,1,none,yes,good
30,2522,39,<0,existing paid,radio/tv,no known savings,4<=X<7,1,male mar/wid,guarantor,3,real estate,bank,own,4,unskilled resident,2,none,no,good
24,915,29,<0,all paid,education,no known savings,unemployed,4,female div/dep/mar,guarantor,2,no known property,bank,for free,4,high qualif/self emp/mgmt,1,none,no,bad
12,1185,27,no checking,no credits/all paid,repairs,>=1000,1<=X<4,3,male mar/wid,none,2,real estate,stores,own,2,skilled,1,none,no,good
12,717,52,no checking,critical/other existing credit,repairs,500<=X<1000,>=7,2,male single,guarantor,4,real estate,none,for free,3,unemp/unskilled non res,2,none,yes,good
24,1925,26,>=200,no credits/all paid,domestic appliance,500<=X<1000,1<=X<4,2,male mar/wid,co applicant,2,life insurance,stores,own,1,unskilled resident,2,none,no,good
6,666.000000000001,39,no checking,critical/other existing credit,new car,>=1000,4<=X<7,3,female div/dep/mar,guarantor,3,real estate,bank,rent,3,unskilled resident,2,none,no,good
30,2150,24,0<=X<200,all paid,other,100<=X<500,1<=X<4,3,male mar/wid,guarantor,2,no known property,bank,for free,1,unskilled resident,1,none,no,bad
24,2684,35,no checking,critical/other existing credit,repairs,>=1000,1<=X<4,4,male single,guarantor,2,real estate,stores,own,2,unskilled resident,2,none,no,good
11,1154,57,>=200,critical/other existing credit,repairs,500<=X<1000,unemployed,1,female div/dep/mar,guarantor,4,real estate,bank,rent,3,unemp/unskilled non res,2,none,yes,good
24,1603,55,<0,existing paid,radio/tv,<100,>=7,4,female div/dep/mar,guarantor,4,car,none,rent,4,skilled,1,none,yes,bad
24,999,25,no checking,delayed previously,radio/tv,no known savings,>=7,4,male single,co applicant,2,car,stores,own,4,skilled,1,yes,yes,good
9,2697,32,>=200,existing paid,retraining,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,1,unskilled resident,2,none,no,good
24,1901,29,no checking,all paid,used car,500<=X<1000,>=7,3,female div/dep/mar,guarantor,4,car,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
15,1520,63,no checking,critical/other existing credit,furniture/equipment,no known savings,>=7,4,male single,co applicant,4,life insurance,none,rent,4,skilled,1,none,no,good
48,7582,31,0<=X<200,no credits/all paid,other,100<=X<500,unemployed,3,male mar/wid,co applicant,3,no known property,bank,for free,4,unemp/unskilled non res,1,yes,no,bad
24,1024,48,<0,delayed previously,business,<100,<1,4,male div/sep,guarantor,1,real estate,stores,own,4,skilled,1,none,yes,bad
36,9398,28,0<=X<200,no credits/all paid,used car,<100,<1,1,male div/sep,guarantor,1,no known property,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
48,7629,46,no checking,delayed previously,business,no known savings,>=7,1,male single,none,1,car,stores,own,4,high qualif/self emp/mgmt,2,yes,yes,good
48,9960,26,0<=X<200,existing paid,repairs,<100,<1,1,male div/sep,none,1,life insurance,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,bad
18,2515,43,no checking,no credits/all paid,furniture/equipment,500<=X<1000,1<=X<4,3,male mar/wid,co applicant,2,car,none,rent,1,skilled,1,yes,no,good
6.00000000000001,672.000000000001,54,>=200,critical/other existing credit,other,500<=X<1000,unemployed,1,female div/dep/mar,co applicant,1,no known property,none,for free,3,unemp/unskilled non res,1,yes,yes,good
24,1344,37,>=200,all paid,retraining,no known savings,4<=X<7,4,male single,guarantor,3,real estate,bank,for free,2,unskilled resident,2,none,no,good
6,1543,33,no checking,existing paid,domestic appliance,>=1000,1<=X<4,3,male div/sep,co applicant,2,life insurance,none,rent,2,skilled,1,none,no,good
12,727.000000000001,33,0<=X<200,all paid,domestic appliance,100<=X<500,<1,4,male mar/wid,guarantor,3,no known property,bank,for free,4,skilled,1,none,yes,bad
9,276,22,0<=X<200,no credits/all paid,repairs,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,4,real estate,none,rent,4,unskilled resident,1,none,no,bad
12,685.000000000001,25,0<=X<200,all paid,retraining,100<=X<500,4<=X<7,2,male mar/wid,guarantor,3,real estate,bank,own,4,unskilled resident,2,none,yes,bad
12,701,32,>=200,critical/other existing credit,education,>=1000,1<=X<4,4,female div/dep/mar,none,2,car,none,own,2,skilled,1,none,yes,good
24,2910,34,>=200,no credits/all paid,other,<100,unemployed,3,male div/sep,none,1,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
8,3398,39,<0,critical/other existing credit,new car,>=1000,1<=X<4,1,male single,guarantor,2,real estate,bank,rent,2,unskilled resident,2,none,no,good
24,4110,23,<0,no credits/all paid,other,<100,>=7,3,male single,co applicant,4,no known property,bank,for free,3,unskilled resident,2,none,no,bad
6,3384,44,<0,delayed previously,furniture/equipment,<100,unemployed,1,male div/sep,guarantor,4,life insurance,none,rent,4,high qualif/self emp/mgmt,1,yes,no,bad
13,2101,23,0<=X<200,all paid,retraining,<100,<1,1,male mar/wid,guarantor,1,real estate,bank,rent,4,unskilled resident,1,none,yes,bad
15,1275,24,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,2,male div/sep,none,2,life insurance,none,rent,4,skilled,1,none,yes,bad
10,1521,31,<0,no credits/all paid,domestic appliance,500<=X<1000,1<=X<4,2,male div/sep,none,2,life insurance,stores,rent,4,unskilled resident,1,none,yes,bad
24,5743,24,>=200,no credits/all paid,education,>=1000,>=7,2,female div/dep/mar,none,4,no known property,bank,for free,3,unemp/unskilled non res,1,yes,yes,bad
18,3213,25,0<=X<200,existing paid,domestic appliance,500<=X<1000,<1,1,male mar/wid,guarantor,3,real estate,none,rent,4,unemp/unskilled non res,1,none,no,good
6,1743,34,0<=X<200,delayed previously,business,100<=X<500,1<=X<4,1,male div/sep,guarantor,2,real estate,stores,own,4,unskilled resident,2,none,no,good
12,6199,28,0<=X<200,no credits/all paid,retraining,<100,1<=X<4,2,male div/sep,co applicant,2,car,stores,rent,2,skilled,1,none,no,bad
10,727,46,>=200,critical/other existing credit,domestic appliance,500<=X<1000,>=7,4,male single,none,4,no known property,bank,for free,4,unemp/unskilled non res,1,yes,yes,good
36,4463,26,no checking,delayed previously,business,<100,unemployed,4,male div/sep,none,2,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
18,1239,61,>=200,no credits/all paid,education,no known savings,>=7,4,male single,none,4,no known property,bank,for free,1,unemp/unskilled non res,1,none,yes,bad
18,2473,25,<0,all paid,other,500<=X<1000,unemployed,1,female div/dep/mar,co applicant,1,no known property,stores,for free,3,unemp/unskilled non res,1,none,yes,bad
18,3650,22,<0,existing paid,furniture/equipment,<100,<1,1,male div/sep,co applicant,1,life insurance,none,rent,1,unskilled resident,1,none,no,bad
18,3001,40,<0,all paid,furniture/equipment,500<=X<1000,4<=X<7,2,female div/dep/mar,guarantor,4,life insurance,none,rent,3,unskilled resident,1,none,yes,good
10,2146,23,no checking,critical/other existing credit,furniture/equipment,>=1000,<1,1,male div/sep,co applicant,1,life insurance,none,rent,3,unskilled resident,1,none,no,good
18,2320,34,0<=X<200,delayed previously,other,500<=X<1000,unemployed,2,male mar/wid,co applicant,3,real estate,none,own,4,unemp/unskilled non res,1,yes,yes,good
7,846,36,>=200,delayed previously,used car,no known savings,>=7,4,male single,none,4,no known property,none,for free,4,skilled,2,yes,yes,good
36,14318,57,<0,delayed previously,other,no known savings,unemployed,3,male single,none,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
20,2212,39,no checking,existing paid,furniture/equipment,no known savings,4<=X<7,4,male single,co applicant,4,life insurance,stores,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
30,4272,26,0<=X<200,delayed previously,business,100<=X<500,1<=X<4,2,male div/sep,none,2,life insurance,stores,own,4,unskilled resident,2,none,no,good
18,7374,40,<0,delayed previously,other,no known savings,unemployed,2,male single,co applicant,2,car,stores,own,4,unemp/unskilled non res,1,yes,yes,bad
9,1449,27,no checking,no credits/all paid,business,>=1000,4<=X<7,3,female div/dep/mar,none,2,car,stores,own,2,skilled,1,yes,no,good
12,983,19,0<=X<200,existing paid,furniture/equipment,>=1000,<1,1,female div/dep/mar,guarantor,1,life insurance,none,rent,1,unskilled resident,1,none,no,good
12,2578,55,<0,existing paid,other,<100,unemployed,3,female div/dep/mar,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,1,yes,yes,bad
18,1887,28,0<=X<200,no credits/all paid,other,100<=X<500,>=7,1,male mar/wid,guarantor,1,real estate,bank,own,4,skilled,1,none,no,good
15,1053,27,>=200,existing paid,other,<100,<1,3,male mar/wid,guarantor,1,real estate,none,own,1,unskilled resident,2,none,no,good
33,7253,35,no checking,critical/other existing credit,used car,>=1000,unemployed,3,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,2,yes,no,good
36,5842,35,no checking,critical/other existing credit,retraining,>=1000,>=7,2,male single,none,4,car,stores,own,3,high qualif/self emp/mgmt,2,yes,no,good
21,2782,31,no checking,all paid,domestic appliance,500<=X<1000,unemployed,1,female div/dep/mar,none,3,car,bank,rent,4,unemp/unskilled non res,1,yes,no,good
12,958.000000000001,47,>=200,critical/other existing credit,retraining,>=1000,4<=X<7,2,male single,guarantor,3,real estate,bank,own,4,unskilled resident,2,none,no,good
24,11328,29,0<=X<200,no credits/all paid,other,<100,unemployed,2,male mar/wid,co applicant,3,no known property,bank,for free,2,unemp/unskilled non res,1,yes,no,bad
12,1620,30,<0,existing paid,other,>=1000,4<=X<7,2,male div/sep,co applicant,3,life insurance,none,rent,1,unemp/unskilled non res,1,none,no,bad
20,2629,29,0<=X<200,no credits/all paid,other,100<=X<500,unemployed,2,male mar/wid,co applicant,3,no known property,bank,for free,4,unemp/unskilled non res,1,yes,no,bad
48,5096,30,<0,no credits/all paid,other,<100,unemployed,2,male div/sep,co applicant,3,car,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
36,1842,34,<0,existing paid,education,<100,<1,4,male div/sep,none,1,no known property,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,bad
15,1512,61,0<=X<200,no credits/all paid,repairs,100<=X<500,1<=X<4,3,male div/sep,co applicant,2,car,stores,own,2,unemp/unskilled non res,1,none,yes,bad
6,343,27,>=200,existing paid,domestic appliance,500<=X<1000,<1,1,male div/sep,none,1,life insurance,none,own,1,skilled,1,none,yes,bad
15,1721,36,>=200,existing paid,domestic appliance,<100,<1,2,male div/sep,co applicant,3,real estate,none,own,3,unskilled resident,2,none,no,bad
12,3017,34,0<=X<200,existing paid,repairs,<100,<1,1,male div/sep,guarantor,1,real estate,none,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
24,2924,63,<0,all paid,other,<100,>=7,3,male single,guarantor,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,bad
24,1659,29,<0,all paid,repairs,<100,<1,1,male div/sep,guarantor,2,car,stores,rent,4,high qualif/self emp/mgmt,1,none,yes,bad
48,7238,32,no checking,delayed previously,other,no known savings,>=7,4,male single,co applicant,3,real estate,stores,for free,4,high qualif/self emp/mgmt,2,yes,no,good
33,2764,26,no checking,no credits/all paid,business,>=1000,1<=X<4,2,male div/sep,none,2,car,stores,own,4,skilled,1,yes,yes,good
24,4679,35,no checking,delayed previously,business,>=1000,4<=X<7,3,male div/sep,none,3,car,stores,own,4,high qualif/self emp/mgmt,2,yes,no,good
24,3092,22,0<=X<200,no credits/all paid,domestic appliance,100<=X<500,<1,3,male mar/wid,guarantor,2,car,none,rent,4,skilled,1,yes,no,bad
18,3114,26,<0,no credits/all paid,retraining,<100,<1,1,male div/sep,co applicant,1,life insurance,none,rent,1,unskilled resident,1,none,no,bad
39,2569,24,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,3,male single,none,2,car,stores,rent,3,skilled,1,yes,yes,good
12,1037,39,0<=X<200,no credits/all paid,business,100<=X<500,4<=X<7,1,male mar/wid,guarantor,2,real estate,stores,rent,1,unskilled resident,2,none,no,good
12,3573,23,0<=X<200,critical/other existing credit,repairs,<100,<1,1,male mar/wid,guarantor,1,real estate,none,own,3,unskilled resident,1,none,no,good
12,3077,52,no checking,no credits/all paid,retraining,500<=X<1000,1<=X<4,2,male mar/wid,none,2,car,stores,own,1,high qualif/self emp/mgmt,1,yes,yes,good
6,3518,26,<0,all paid,domestic appliance,500<=X<1000,4<=X<7,2,male mar/wid,guarantor,3,life insurance,bank,rent,4,unskilled resident,2,none,no,good
27,8318,42,0<=X<200,no credits/all paid,retraining,100<=X<500,>=7,2,male div/sep,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,1,yes,yes,bad
24,2996,20,<0,existing paid,domestic appliance,500<=X<1000,1<=X<4,2,male div/sep,co applicant,3,life insurance,none,rent,1,skilled,1,none,yes,bad
36,9034,29,0<=X<200,no credits/all paid,other,no known savings,<1,1,male div/sep,co applicant,1,no known property,bank,rent,1,unemp/unskilled non res,1,yes,yes,bad
24,1585,40,no checking,critical/other existing credit,furniture/equipment,>=1000,4<=X<7,2,male single,co applicant,3,life insurance,none,own,2,skilled,2,none,yes,good
6,1323,28,>=200,delayed previously,domestic appliance,>=1000,>=7,1,male div/sep,none,3,no known property,none,for free,4,skilled,2,yes,yes,good
36,5493,42,<0,no credits/all paid,used car,no known savings,>=7,3,male single,none,4,no known property,bank,for free,3,skilled,2,yes,yes,bad
9,1126,49,>=200,delayed previously,domestic appliance,500<=X<1000,<1,1,male div/sep,none,3,real estate,none,rent,4,skilled,1,none,yes,good
24,1216,38,0<=X<200,all paid,education,100<=X<500,>=7,4,male single,guarantor,1,no known property,bank,for free,4,unskilled resident,2,none,yes,bad
10,1309,27,<0,all paid,retraining,no known savings,>=7,1,male mar/wid,guarantor,2,real estate,bank,rent,4,unskilled resident,2,none,no,bad
