duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
48,14421,25,>=200,no credits/all paid,business,100<=X<500,1<=X<4,2,male div/sep,none,2,car,bank,own,3,high qualif/self emp/mgmt,2,yes,yes,bad
12,2171,29,>=200,all paid,other,>=1000,<1,3,female div/dep/mar,guarantor,2,car,bank,rent,1,skilled,1,none,yes,good
36,2394,25,>=200,existing paid,radio/tv,500<=X<1000,1<=X<4,4,female div/dep/mar,none,2,car,none,rent,4,skilled,1,none,yes,good
36,8133.00000000001,30,no checking,all paid,retraining,>=1000,1<=X<4,1,female div/dep/mar,none,2,car,bank,rent,1,unemp/unskilled non res,1,yes,no,good
8,1164,51,<0,all paid,other,100<=X<500,>=7,3,male single,guarantor,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,bad
42,5954,41,0<=X<200,no credits/all paid,business,>=1000,<1,3,male mar/wid,guarantor,1,real estate,stores,own,3,unskilled resident,2,none,no,good
36,1977,40,<0,all paid,education,no known savings,>=7,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
12,1526,66,<0,critical/other existing credit,used car,<100,>=7,4,male div/sep,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
15,1213,47,no checking,all paid,retraining,500<=X<1000,4<=X<7,4,male single,none,3,life insurance,stores,own,4,unskilled resident,2,yes,yes,good
10,2315,52,<0,all paid,retraining,<100,>=7,3,male mar/wid,guarantor,1,real estate,bank,for free,3,unskilled resident,2,none,no,good
36,12612,47,<0,no credits/all paid,education,100<=X<500,>=7,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,bad
18,2249,30,<0,no credits/all paid,domestic appliance,100<=X<500,4<=X<7,3,male single,co applicant,3,life insurance,none,own,4,high qualif/self emp/mgmt,2,yes,no,bad
12,1108,28,0<=X<200,delayed previously,repairs,100<=X<500,4<=X<7,4,male div/sep,co applicant,3,life insurance,stores,own,4,unskilled resident,2,none,yes,bad
12,796.999999999997,33,<0,all paid,retraining,500<=X<1000,>=7,4,male single,guarantor,3,life insurance,bank,own,4,unskilled resident,2,none,no,good
24,3617,20,>=200,critical/other existing credit,other,no known savings,>=7,2,male single,co applicant,4,no known property,stores,for free,4,skilled,1,yes,no,good
54,15945,58,0<=X<200,no credits/all paid,business,100<=X<500,<1,3,male div/sep,none,1,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
20,7057.00000000001,36,0<=X<200,no credits/all paid,other,>=1000,4<=X<7,3,male single,guarantor,3,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,no,good
24,1469,41,0<=X<200,existing paid,repairs,500<=X<1000,<1,1,male mar/wid,guarantor,4,real estate,bank,rent,4,unskilled resident,2,none,no,bad
9,1919,35,<0,delayed previously,domestic appliance,no known savings,4<=X<7,2,male mar/wid,co applicant,3,life insurance,stores,rent,4,skilled,1,yes,yes,good
24,11938,39,0<=X<200,all paid,other,100<=X<500,unemployed,2,male single,co applicant,3,no known property,bank,for free,4,high qualif/self emp/mgmt,1,yes,no,bad
18,6458,39,<0,all paid,other,100<=X<500,>=7,3,male single,guarantor,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,no,bad
24,7721.00000000001,30,<0,existing paid,furniture/equipment,>=1000,<1,1,female div/dep/mar,co applicant,1,life insurance,none,rent,1,unemp/unskilled non res,2,none,no,good
15,391.999999999997,23,>=200,existing paid,education,100<=X<500,<1,4,female div/dep/mar,none,1,car,none,rent,3,unemp/unskilled non res,1,none,yes,bad
18,6260,28,0<=X<200,existing paid,repairs,>=1000,4<=X<7,3,male mar/wid,guarantor,3,real estate,bank,rent,1,unskilled resident,2,none,no,good
42,7174.00000000001,30,<0,all paid,domestic appliance,no known savings,unemployed,4,male mar/wid,co applicant,3,life insurance,none,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
33,4281,23,<0,no credits/all paid,retraining,500<=X<1000,1<=X<4,1,male div/sep,none,4,car,none,rent,2,unemp/unskilled non res,1,none,yes,bad
12,2366,36,0<=X<200,delayed previously,domestic appliance,500<=X<1000,unemployed,1,male div/sep,guarantor,3,car,none,own,2,high qualif/self emp/mgmt,2,yes,no,good
24,3868,41,no checking,critical/other existing credit,other,no known savings,>=7,1,male div/sep,none,4,car,none,for free,2,high qualif/self emp/mgmt,1,yes,yes,good
12,638.999999999997,30,0<=X<200,delayed previously,repairs,100<=X<500,<1,4,male div/sep,none,1,real estate,stores,own,4,unskilled resident,1,none,yes,bad
12,3499,29,<0,critical/other existing credit,other,100<=X<500,1<=X<4,4,female div/dep/mar,co applicant,2,life insurance,bank,rent,2,unskilled resident,1,none,no,bad
48,8487.00000000001,24,no checking,existing paid,domestic appliance,100<=X<500,<1,1,male div/sep,none,1,car,none,rent,1,unemp/unskilled non res,1,yes,no,good
36,6887.00000000001,29,<0,delayed previously,domestic appliance,<100,4<=X<7,4,male single,co applicant,3,no known property,stores,for free,4,unskilled resident,1,none,yes,bad
18,1984,47,<0,all paid,education,>=1000,>=7,2,male single,co applicant,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
12,1240,38,no checking,critical/other existing credit,radio/tv,no known savings,>=7,4,female div/dep/mar,none,2,car,none,own,2,skilled,1,yes,yes,good
27,8613.00000000001,27,no checking,delayed previously,repairs,>=1000,1<=X<4,2,male div/sep,none,2,real estate,stores,own,2,unskilled resident,1,yes,yes,good
15,2728,35,>=200,critical/other existing credit,other,<100,4<=X<7,3,male mar/wid,guarantor,3,real estate,bank,own,3,unemp/unskilled non res,2,yes,no,good
12,1881,44,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,2,female div/dep/mar,co applicant,2,car,bank,rent,1,unemp/unskilled non res,1,none,yes,good
36,4795,30,0<=X<200,existing paid,repairs,100<=X<500,<1,3,female div/dep/mar,guarantor,1,no known property,stores,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
21,2288,23,no checking,critical/other existing credit,furniture/equipment,>=1000,<1,4,female div/dep/mar,co applicant,4,life insurance,stores,rent,4,skilled,1,yes,yes,good
48,3566,30,0<=X<200,all paid,retraining,100<=X<500,4<=X<7,3,male mar/wid,none,3,car,bank,own,4,high qualif/self emp/mgmt,2,yes,yes,bad
18,1582,46,no checking,critical/other existing credit,repairs,>=1000,>=7,4,female div/dep/mar,none,4,real estate,stores,own,4,skilled,1,none,yes,good
36,5848,24,>=200,existing paid,radio/tv,<100,1<=X<4,4,male mar/wid,guarantor,1,car,stores,own,3,unemp/unskilled non res,1,none,yes,good
24,6967.00000000001,36,0<=X<200,no credits/all paid,business,100<=X<500,4<=X<7,3,male div/sep,none,3,car,bank,for free,4,high qualif/self emp/mgmt,1,yes,yes,bad
9,1288,48,0<=X<200,critical/other existing credit,repairs,>=1000,>=7,3,male single,guarantor,3,real estate,bank,for free,4,unskilled resident,2,none,no,good
24,3512,38,0<=X<200,no credits/all paid,other,100<=X<500,4<=X<7,3,male mar/wid,co applicant,3,life insurance,bank,own,4,skilled,2,yes,no,good
18,1055,30,no checking,critical/other existing credit,education,>=1000,<1,4,female div/dep/mar,none,1,life insurance,stores,own,2,unemp/unskilled non res,1,none,no,good
18,1131,33,>=200,existing paid,domestic appliance,<100,unemployed,4,female div/dep/mar,co applicant,1,car,stores,rent,1,unemp/unskilled non res,1,none,yes,bad
24,2064,34,0<=X<200,delayed previously,other,>=1000,unemployed,1,male div/sep,co applicant,1,no known property,stores,for free,2,high qualif/self emp/mgmt,1,yes,yes,bad
12,2577,42,<0,no credits/all paid,furniture/equipment,<100,1<=X<4,1,male div/sep,none,1,car,stores,rent,1,unskilled resident,1,none,yes,bad
12,1963,31,>=200,critical/other existing credit,used car,no known savings,4<=X<7,3,male single,guarantor,2,car,stores,own,2,high qualif/self emp/mgmt,2,yes,yes,good
21,570.999999999996,65,<0,critical/other existing credit,new car,<100,>=7,4,male div/sep,guarantor,4,real estate,none,own,3,unskilled resident,2,none,no,bad
36,4455,30,0<=X<200,delayed previously,business,>=1000,unemployed,2,male div/sep,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
15,1360,31,no checking,critical/other existing credit,radio/tv,>=1000,1<=X<4,4,male single,co applicant,2,life insurance,stores,own,2,skilled,1,none,no,good
16,1175,68,>=200,critical/other existing credit,domestic appliance,500<=X<1000,unemployed,1,male mar/wid,co applicant,3,no known property,bank,for free,3,unemp/unskilled non res,2,yes,no,good
27,3915,36,>=200,no credits/all paid,business,100<=X<500,1<=X<4,2,male div/sep,none,1,car,stores,own,4,high qualif/self emp/mgmt,2,yes,yes,bad
6,1382,28,>=200,critical/other existing credit,education,>=1000,<1,1,male div/sep,none,1,car,none,own,2,unemp/unskilled non res,1,yes,yes,good
24,2760,36,0<=X<200,all paid,used car,no known savings,>=7,3,male single,none,4,no known property,bank,for free,4,high qualif/self emp/mgmt,2,yes,yes,good
18,4297,40,0<=X<200,delayed previously,other,<100,unemployed,1,male div/sep,co applicant,3,no known property,stores,for free,2,high qualif/self emp/mgmt,1,yes,yes,bad
12,1168,27,<0,existing paid,retraining,500<=X<1000,1<=X<4,4,male mar/wid,guarantor,3,real estate,none,own,1,unskilled resident,2,none,no,bad
12,901.999999999997,21,<0,all paid,retraining,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,3,life insurance,bank,rent,1,unskilled resident,2,none,yes,bad
12,1495,38,>=200,critical/other existing credit,retraining,>=1000,>=7,4,male div/sep,guarantor,1,real estate,stores,own,3,unskilled resident,2,none,no,good
12,1424,26,<0,all paid,domestic appliance,500<=X<1000,4<=X<7,4,male mar/wid,co applicant,3,life insurance,none,own,2,unemp/unskilled non res,1,none,yes,bad
12,1413,55,no checking,critical/other existing credit,used car,>=1000,4<=X<7,3,male single,guarantor,2,life insurance,none,own,2,unskilled resident,2,none,no,good
24,3021,24,<0,existing paid,furniture/equipment,>=1000,1<=X<4,1,male div/sep,co applicant,2,real estate,none,rent,1,unskilled resident,1,none,no,bad
12,706.999999999997,30,>=200,critical/other existing credit,other,>=1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,bank,own,2,unskilled resident,1,none,yes,good
24,2978,32,no checking,delayed previously,business,500<=X<1000,>=7,2,male div/sep,none,2,car,stores,own,4,skilled,2,yes,yes,good
15,4657,30,no checking,existing paid,used car,no known savings,1<=X<4,3,male single,none,2,car,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
36,2613,27,0<=X<200,delayed previously,repairs,>=1000,1<=X<4,4,male div/sep,none,2,car,stores,own,4,unskilled resident,2,none,yes,bad
48,10961,27,0<=X<200,delayed previously,other,>=1000,unemployed,3,female div/dep/mar,co applicant,3,no known property,bank,for free,2,high qualif/self emp/mgmt,1,yes,no,bad
4,1544,42,>=200,critical/other existing credit,education,>=1000,4<=X<7,3,male mar/wid,guarantor,1,real estate,stores,own,3,unemp/unskilled non res,2,none,no,good
24,1823,30,>=200,all paid,retraining,<100,unemployed,4,male single,co applicant,1,no known property,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,bad
12,1185,27,no checking,delayed previously,business,>=1000,1<=X<4,3,female div/dep/mar,none,2,real estate,bank,own,2,unskilled resident,1,none,no,good
24,1258,25,>=200,no credits/all paid,business,<100,4<=X<7,3,male mar/wid,guarantor,1,car,stores,own,3,skilled,2,yes,yes,good
24,1925,26,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,2,male single,co applicant,2,real estate,stores,own,3,unemp/unskilled non res,1,none,no,good
6,665.999999999996,39,no checking,critical/other existing credit,other,>=1000,<1,3,female div/dep/mar,guarantor,1,real estate,stores,own,2,unskilled resident,2,none,no,good
60,7418.00000000001,27,0<=X<200,delayed previously,retraining,500<=X<1000,1<=X<4,1,male div/sep,guarantor,1,real estate,none,own,1,unskilled resident,2,none,no,good
12,2149,29,<0,all paid,retraining,<100,>=7,4,male div/sep,guarantor,1,no known property,stores,for free,1,high qualif/self emp/mgmt,1,none,yes,bad
11,1154,57,>=200,critical/other existing credit,education,>=1000,unemployed,1,male mar/wid,none,4,real estate,bank,for free,3,unemp/unskilled non res,2,none,no,good
24,1603,55,>=200,existing paid,education,no known savings,>=7,4,female div/dep/mar,guarantor,4,car,none,rent,4,skilled,1,none,yes,bad
18,5302,36,>=200,critical/other existing credit,used car,<100,unemployed,2,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,no,bad
15,801.999999999997,37,<0,all paid,retraining,500<=X<1000,>=7,4,male mar/wid,guarantor,3,car,none,own,4,skilled,2,none,yes,bad
36,6304.00000000001,36,no checking,critical/other existing credit,retraining,500<=X<1000,>=7,4,male div/sep,none,4,car,stores,own,4,skilled,2,yes,yes,good
24,1533,38,0<=X<200,all paid,retraining,>=1000,<1,4,male mar/wid,none,1,car,stores,own,4,skilled,1,yes,yes,good
24,998.999999999998,25,>=200,critical/other existing credit,radio/tv,no known savings,>=7,4,male single,none,2,car,none,own,4,skilled,1,yes,yes,good
18,2662,32,<0,critical/other existing credit,domestic appliance,100<=X<500,4<=X<7,3,male single,co applicant,3,life insurance,none,own,2,unemp/unskilled non res,2,none,no,good
12,1402,37,no checking,existing paid,used car,no known savings,4<=X<7,2,female div/dep/mar,none,4,car,none,rent,1,skilled,1,yes,yes,good
48,12169,36,<0,all paid,other,100<=X<500,unemployed,4,male single,co applicant,3,no known property,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
48,3060,28,<0,delayed previously,radio/tv,<100,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,2,skilled,1,none,yes,bad
30,11998,34,0<=X<200,existing paid,repairs,>=1000,<1,1,male div/sep,none,1,no known property,stores,for free,4,unskilled resident,2,none,no,bad
24,1901,29,>=200,existing paid,other,100<=X<500,>=7,3,female div/dep/mar,co applicant,2,car,bank,for free,4,high qualif/self emp/mgmt,1,yes,yes,good
15,3368,23,no checking,critical/other existing credit,used car,>=1000,>=7,3,female div/dep/mar,none,4,no known property,stores,for free,2,high qualif/self emp/mgmt,2,yes,no,good
47,10722,35,0<=X<200,existing paid,retraining,>=1000,<1,1,male div/sep,guarantor,1,real estate,none,rent,1,unemp/unskilled non res,2,none,no,bad
48,4788,26,<0,existing paid,domestic appliance,no known savings,4<=X<7,2,male single,co applicant,3,life insurance,stores,own,1,unskilled resident,2,yes,no,good
12,1092,49,0<=X<200,critical/other existing credit,other,<100,<1,4,male mar/wid,guarantor,3,real estate,bank,rent,2,unskilled resident,1,none,yes,good
24,1024,48,0<=X<200,delayed previously,repairs,>=1000,<1,4,male mar/wid,guarantor,1,real estate,stores,own,4,unskilled resident,1,none,yes,bad
12,1076,26,>=200,no credits/all paid,business,>=1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,none,own,3,unemp/unskilled non res,2,none,no,good
36,9398.00000000001,28,0<=X<200,existing paid,used car,no known savings,unemployed,1,male div/sep,guarantor,1,car,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
24,6419,44,<0,critical/other existing credit,used car,no known savings,>=7,2,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
42,4796,56,>=200,critical/other existing credit,education,no known savings,>=7,4,male single,none,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
48,7629.00000000001,46,no checking,no credits/all paid,retraining,500<=X<1000,>=7,1,male div/sep,none,2,car,stores,own,4,high qualif/self emp/mgmt,2,yes,no,good
48,9960.00000000001,26,0<=X<200,no credits/all paid,furniture/equipment,100<=X<500,<1,1,male div/sep,none,1,car,none,rent,4,unemp/unskilled non res,1,yes,yes,bad
24,1344,37,>=200,all paid,retraining,100<=X<500,>=7,4,male single,guarantor,2,real estate,stores,own,3,unemp/unskilled non res,2,none,no,good
6,1543,33,no checking,delayed previously,repairs,>=1000,1<=X<4,1,male div/sep,none,2,real estate,stores,rent,2,unskilled resident,1,none,no,good
12,726.999999999997,33,0<=X<200,all paid,domestic appliance,100<=X<500,<1,3,male mar/wid,guarantor,3,no known property,bank,for free,4,unskilled resident,1,none,yes,bad
8,1237,24,0<=X<200,no credits/all paid,furniture/equipment,>=1000,<1,1,female div/dep/mar,guarantor,1,real estate,bank,rent,1,unskilled resident,1,none,no,bad
9,275.999999999996,22,0<=X<200,existing paid,repairs,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,3,real estate,bank,rent,1,unskilled resident,1,none,no,bad
4,1494,29,>=200,existing paid,new car,>=1000,1<=X<4,1,male div/sep,guarantor,2,real estate,none,own,3,unemp/unskilled non res,2,none,no,good
12,707.999999999997,38,<0,all paid,retraining,<100,4<=X<7,2,male mar/wid,guarantor,3,life insurance,stores,rent,1,unskilled resident,2,none,no,good
24,1938,32,<0,existing paid,domestic appliance,<100,<1,1,male div/sep,co applicant,3,life insurance,none,rent,1,skilled,1,none,yes,bad
24,1525,34,no checking,critical/other existing credit,domestic appliance,>=1000,4<=X<7,3,male single,none,3,life insurance,stores,own,4,unemp/unskilled non res,2,yes,no,good
6,1068,28,>=200,existing paid,retraining,no known savings,>=7,4,male single,guarantor,1,car,none,own,4,skilled,2,yes,yes,good
48,11590,24,no checking,all paid,other,>=1000,1<=X<4,2,female div/dep/mar,co applicant,4,no known property,bank,rent,4,unskilled resident,1,none,yes,bad
24,4110,23,<0,no credits/all paid,business,100<=X<500,>=7,3,male single,guarantor,4,no known property,bank,for free,3,unskilled resident,2,yes,no,bad
24,4169,28,<0,existing paid,furniture/equipment,<100,4<=X<7,2,male single,co applicant,4,life insurance,stores,rent,1,unskilled resident,1,none,yes,bad
10,3949,37,>=200,existing paid,new car,<100,<1,3,male mar/wid,guarantor,1,real estate,none,own,3,unemp/unskilled non res,2,none,no,good
24,3758,23,>=200,all paid,domestic appliance,500<=X<1000,unemployed,1,male mar/wid,none,4,no known property,bank,rent,3,unemp/unskilled non res,1,none,yes,bad
9,1136,32,<0,delayed previously,repairs,>=1000,>=7,4,male single,none,4,no known property,stores,for free,3,unskilled resident,2,none,yes,bad
9,1236,23,0<=X<200,all paid,domestic appliance,500<=X<1000,unemployed,1,female div/dep/mar,none,3,life insurance,none,rent,1,unemp/unskilled non res,1,none,yes,bad
12,6199,28,<0,no credits/all paid,business,<100,1<=X<4,2,male div/sep,co applicant,2,car,bank,rent,2,skilled,1,none,no,bad
10,726.999999999997,46,no checking,all paid,education,500<=X<1000,>=7,4,male single,none,4,no known property,none,for free,3,skilled,2,yes,yes,bad
24,1246,23,0<=X<200,all paid,repairs,>=1000,<1,4,male div/sep,guarantor,1,real estate,stores,own,4,unskilled resident,2,none,no,bad
36,4463,26,>=200,delayed previously,other,100<=X<500,1<=X<4,4,male div/sep,co applicant,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
18,1239,61,>=200,existing paid,education,500<=X<1000,>=7,4,male single,none,4,no known property,none,for free,3,skilled,2,none,yes,bad
6,1766,21,no checking,existing paid,furniture/equipment,500<=X<1000,1<=X<4,1,male div/sep,co applicant,2,real estate,none,rent,1,skilled,1,none,no,good
18,3850,27,no checking,critical/other existing credit,used car,>=1000,4<=X<7,3,male single,guarantor,1,life insurance,none,own,2,skilled,2,yes,no,good
18,6070,33,no checking,critical/other existing credit,radio/tv,no known savings,>=7,3,male single,guarantor,4,car,bank,own,2,skilled,2,yes,yes,good
10,2146,23,no checking,critical/other existing credit,furniture/equipment,>=1000,<1,1,male div/sep,co applicant,3,real estate,none,rent,2,unemp/unskilled non res,1,none,no,good
7,845.999999999997,36,no checking,delayed previously,used car,500<=X<1000,>=7,3,male single,none,4,no known property,none,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
36,14318,57,0<=X<200,all paid,other,100<=X<500,unemployed,4,male div/sep,co applicant,4,no known property,stores,for free,1,high qualif/self emp/mgmt,2,yes,yes,bad
12,1330,26,>=200,existing paid,education,<100,<1,4,male mar/wid,guarantor,1,real estate,stores,own,3,unemp/unskilled non res,2,none,no,bad
9,1449,27,no checking,no credits/all paid,business,>=1000,4<=X<7,3,male mar/wid,none,1,car,none,own,2,skilled,1,yes,yes,good
36,3249,39,<0,no credits/all paid,other,no known savings,unemployed,3,male single,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,bad
39,11760,32,0<=X<200,delayed previously,domestic appliance,100<=X<500,4<=X<7,3,male mar/wid,co applicant,3,no known property,none,for free,2,skilled,1,yes,yes,bad
12,2578,55,<0,all paid,other,<100,unemployed,3,female div/dep/mar,co applicant,1,no known property,stores,for free,3,high qualif/self emp/mgmt,1,yes,yes,bad
36,2348,46,no checking,critical/other existing credit,furniture/equipment,>=1000,4<=X<7,2,male mar/wid,co applicant,3,life insurance,none,own,2,skilled,1,yes,no,good
18,1473,39,0<=X<200,existing paid,radio/tv,>=1000,<1,3,male mar/wid,guarantor,1,real estate,none,rent,1,skilled,1,none,yes,good
18,1887,28,0<=X<200,delayed previously,retraining,>=1000,>=7,2,male mar/wid,guarantor,3,real estate,bank,own,4,unskilled resident,1,none,yes,good
14,801.999999999997,27,>=200,delayed previously,business,>=1000,1<=X<4,4,male div/sep,none,2,real estate,stores,own,2,unskilled resident,1,none,no,good
24,2039,22,0<=X<200,existing paid,repairs,100<=X<500,<1,1,male mar/wid,guarantor,1,real estate,none,rent,1,unemp/unskilled non res,1,none,yes,bad
15,1053,27,>=200,existing paid,radio/tv,<100,<1,3,male mar/wid,guarantor,1,real estate,none,own,1,unemp/unskilled non res,1,none,no,good
33,7253.00000000001,35,no checking,critical/other existing credit,other,>=1000,4<=X<7,3,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,no,good
12,2292,42,>=200,delayed previously,other,>=1000,unemployed,4,male single,co applicant,2,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,bad
18,8471.00000000001,23,no checking,no credits/all paid,education,500<=X<1000,1<=X<4,1,male div/sep,none,2,car,none,rent,2,skilled,1,yes,yes,bad
15,3186,20,no checking,existing paid,domestic appliance,>=1000,<1,2,male mar/wid,co applicant,3,life insurance,none,rent,4,skilled,1,none,no,good
21,1591,34,0<=X<200,delayed previously,domestic appliance,>=1000,4<=X<7,2,male mar/wid,co applicant,3,life insurance,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
18,1190,55,>=200,critical/other existing credit,repairs,>=1000,unemployed,2,male mar/wid,none,4,no known property,stores,for free,3,unemp/unskilled non res,2,yes,no,bad
24,1287,37,no checking,critical/other existing credit,repairs,>=1000,>=7,1,female div/dep/mar,none,4,real estate,stores,own,4,unskilled resident,1,none,no,good
42,3394,65,>=200,critical/other existing credit,repairs,>=1000,unemployed,4,male mar/wid,co applicant,3,real estate,stores,own,4,unemp/unskilled non res,1,yes,no,bad
12,608.999999999996,26,>=200,all paid,retraining,<100,unemployed,1,female div/dep/mar,none,1,real estate,stores,own,3,unemp/unskilled non res,1,none,yes,bad
12,718.999999999996,41,>=200,all paid,retraining,500<=X<1000,>=7,4,male single,none,4,no known property,stores,for free,4,unskilled resident,2,none,yes,bad
48,5096,30,<0,no credits/all paid,other,<100,unemployed,2,male div/sep,co applicant,3,car,stores,rent,2,high qualif/self emp/mgmt,1,yes,yes,bad
7,2576,35,>=200,existing paid,radio/tv,<100,1<=X<4,3,male mar/wid,guarantor,2,real estate,bank,rent,1,unskilled resident,1,none,no,good
6,517.999999999997,29,>=200,existing paid,radio/tv,>=1000,<1,3,male mar/wid,guarantor,1,real estate,none,own,1,unskilled resident,1,none,no,good
