duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
9,2507,51,>=200,all paid,retraining,500<=X<1000,>=7,3,male div/sep,none,4,no known property,bank,for free,3,unskilled resident,2,none,no,good
12,2141,35,>=200,existing paid,domestic appliance,100<=X<500,4<=X<7,3,male mar/wid,none,1,no known property,none,for free,1,skilled,1,none,no,good
6,14555,23,>=200,all paid,other,no known savings,unemployed,1,female div/dep/mar,none,2,life insurance,none,own,3,unemp/unskilled non res,2,yes,no,bad
21,2767,61,0<=X<200,no credits/all paid,business,>=1000,1<=X<4,1,male div/sep,co applicant,4,car,bank,rent,4,unskilled resident,1,yes,yes,bad
5.99999999999999,1595,51,>=200,delayed previously,retraining,no known savings,4<=X<7,3,male mar/wid,guarantor,2,life insurance,stores,own,1,unskilled resident,2,none,no,good
48,4605,24,<0,no credits/all paid,used car,<100,>=7,3,male single,none,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,no,bad
24,1258,25,>=200,existing paid,domestic appliance,>=1000,<1,2,male div/sep,guarantor,1,real estate,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
12,717,52,no checking,critical/other existing credit,repairs,no known savings,>=7,2,male single,guarantor,4,real estate,none,for free,3,unemp/unskilled non res,2,none,yes,good
24,1925,26,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,2,male div/sep,none,2,real estate,stores,own,1,unskilled resident,2,none,no,good
5.99999999999999,666,39,no checking,delayed previously,retraining,>=1000,4<=X<7,3,male div/sep,co applicant,4,real estate,none,rent,2,unskilled resident,2,yes,no,good
9,2030,24,>=200,existing paid,other,100<=X<500,4<=X<7,2,male div/sep,none,1,car,bank,own,1,high qualif/self emp/mgmt,1,yes,yes,good
60,7418,27,>=200,delayed previously,other,>=1000,<1,1,male div/sep,guarantor,1,real estate,stores,own,3,unskilled resident,2,none,no,good
24,2684,35,no checking,critical/other existing credit,radio/tv,>=1000,1<=X<4,4,male mar/wid,co applicant,2,real estate,stores,own,2,unskilled resident,2,none,no,good
15,3812,23,>=200,existing paid,used car,no known savings,<1,3,female div/dep/mar,none,1,car,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
24,1603,55,<0,existing paid,domestic appliance,500<=X<1000,>=7,4,female div/dep/mar,guarantor,4,car,stores,rent,4,skilled,1,none,yes,good
10,1231,32,>=200,critical/other existing credit,repairs,100<=X<500,>=7,3,male single,guarantor,2,real estate,none,rent,4,unskilled resident,2,none,no,good
36,6304,36,no checking,critical/other existing credit,business,>=1000,>=7,4,male single,none,4,real estate,bank,own,4,skilled,2,yes,no,good
14,8978,45,<0,no credits/all paid,domestic appliance,<100,unemployed,1,male div/sep,guarantor,1,life insurance,none,rent,1,high qualif/self emp/mgmt,2,yes,no,bad
24,999,25,no checking,critical/other existing credit,radio/tv,no known savings,>=7,4,male mar/wid,none,2,car,stores,own,2,skilled,1,yes,yes,good
48,3060,28,0<=X<200,no credits/all paid,repairs,<100,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,4,skilled,1,none,yes,bad
12,1262,49,<0,existing paid,domestic appliance,>=1000,>=7,1,male div/sep,none,4,real estate,none,rent,3,high qualif/self emp/mgmt,2,yes,yes,good
24,1901,29,no checking,existing paid,other,100<=X<500,>=7,3,female div/dep/mar,co applicant,4,car,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
18,1445,49,>=200,all paid,retraining,500<=X<1000,4<=X<7,4,female div/dep/mar,guarantor,1,car,bank,for free,4,unemp/unskilled non res,2,none,yes,good
15,1520,63,no checking,critical/other existing credit,domestic appliance,no known savings,>=7,4,male single,none,4,life insurance,none,own,4,skilled,1,yes,yes,good
24,3878,37,>=200,no credits/all paid,business,>=1000,<1,3,male div/sep,co applicant,1,car,none,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
47,10722,35,>=200,existing paid,domestic appliance,<100,<1,1,male div/sep,guarantor,1,real estate,none,rent,1,unemp/unskilled non res,2,none,no,good
48,4788,26,<0,delayed previously,retraining,<100,4<=X<7,2,male single,guarantor,3,life insurance,stores,for free,3,high qualif/self emp/mgmt,2,yes,no,good
12,1092,49,0<=X<200,existing paid,other,>=1000,>=7,4,male mar/wid,guarantor,2,real estate,none,rent,2,skilled,1,none,yes,good
12,1076,26,no checking,no credits/all paid,other,100<=X<500,1<=X<4,3,male div/sep,guarantor,2,real estate,none,own,1,unskilled resident,2,none,no,good
36,9398,28,0<=X<200,existing paid,used car,<100,unemployed,1,male mar/wid,guarantor,4,life insurance,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
12,4675,20,>=200,existing paid,used car,no known savings,<1,1,female div/dep/mar,none,4,life insurance,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
5.99999999999999,672,54,>=200,all paid,other,500<=X<1000,unemployed,1,female div/dep/mar,co applicant,1,life insurance,none,own,3,unemp/unskilled non res,1,yes,no,good
30,4811,24,no checking,delayed previously,retraining,no known savings,4<=X<7,2,female div/dep/mar,none,4,life insurance,stores,rent,4,unskilled resident,2,yes,yes,good
9,275.999999999999,22,0<=X<200,existing paid,repairs,100<=X<500,1<=X<4,3,male mar/wid,guarantor,4,real estate,bank,rent,4,unskilled resident,1,none,no,bad
12,708,38,<0,delayed previously,other,<100,4<=X<7,2,male mar/wid,guarantor,3,real estate,stores,rent,3,unskilled resident,2,none,no,bad
12,700.999999999999,32,no checking,delayed previously,education,no known savings,1<=X<4,4,female div/dep/mar,none,2,car,stores,own,2,skilled,1,none,yes,good
24,1938,32,<0,existing paid,domestic appliance,<100,<1,1,male div/sep,guarantor,1,life insurance,stores,own,1,skilled,1,none,yes,bad
18,2659,28,no checking,all paid,furniture/equipment,500<=X<1000,1<=X<4,4,male div/sep,none,2,real estate,stores,own,1,skilled,1,none,yes,bad
8,3398,39,<0,critical/other existing credit,new car,<100,4<=X<7,1,male single,guarantor,3,real estate,none,rent,3,unskilled resident,2,none,no,good
12,5801,49,no checking,critical/other existing credit,used car,no known savings,>=7,1,female div/dep/mar,none,4,life insurance,bank,rent,3,high qualif/self emp/mgmt,1,yes,yes,good
24,4110,23,<0,no credits/all paid,business,100<=X<500,>=7,2,male single,co applicant,4,no known property,bank,for free,4,unskilled resident,2,none,no,bad
15,1275,24,<0,no credits/all paid,domestic appliance,500<=X<1000,unemployed,4,female div/dep/mar,none,3,life insurance,none,rent,1,skilled,1,none,yes,bad
24,4169,28,<0,existing paid,domestic appliance,500<=X<1000,1<=X<4,4,male div/sep,none,2,life insurance,stores,rent,1,skilled,1,none,yes,bad
10,1521,31,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,3,male div/sep,none,2,real estate,stores,own,1,unskilled resident,1,none,yes,bad
24,5743,24,>=200,delayed previously,education,>=1000,<1,2,female div/dep/mar,co applicant,4,no known property,bank,for free,3,unemp/unskilled non res,1,yes,yes,bad
15,1459,43,>=200,critical/other existing credit,radio/tv,500<=X<1000,1<=X<4,4,female div/dep/mar,co applicant,2,car,stores,own,2,unemp/unskilled non res,1,none,no,good
24,3758,23,>=200,all paid,repairs,500<=X<1000,unemployed,1,female div/dep/mar,co applicant,4,no known property,none,for free,3,unemp/unskilled non res,1,none,yes,bad
5.99999999999999,1743,34,no checking,delayed previously,other,>=1000,1<=X<4,3,male div/sep,none,2,real estate,stores,own,2,unskilled resident,2,none,no,good
10,727,46,no checking,all paid,education,500<=X<1000,>=7,4,male single,none,4,no known property,bank,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
18,1239,61,0<=X<200,all paid,education,no known savings,>=7,4,male single,none,4,no known property,bank,for free,1,skilled,2,none,yes,bad
12,1542,36,no checking,no credits/all paid,business,100<=X<500,4<=X<7,2,male div/sep,none,3,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
18,3850,27,>=200,critical/other existing credit,used car,<100,4<=X<7,3,male mar/wid,none,1,car,none,own,2,skilled,1,yes,no,good
18,3650,22,<0,existing paid,domestic appliance,500<=X<1000,<1,1,female div/dep/mar,co applicant,1,car,none,rent,4,unskilled resident,1,none,yes,bad
36,3446,42,<0,all paid,furniture/equipment,500<=X<1000,1<=X<4,4,male single,guarantor,2,car,stores,for free,4,skilled,2,none,yes,bad
36,3079,36,no checking,existing paid,domestic appliance,500<=X<1000,1<=X<4,4,male single,none,2,real estate,none,own,1,skilled,2,none,no,good
60,14782,60,0<=X<200,all paid,other,100<=X<500,unemployed,2,male single,co applicant,4,no known property,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
6.99999999999999,846,36,>=200,delayed previously,used car,no known savings,>=7,3,male single,none,4,no known property,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
20,2212,39,<0,existing paid,retraining,500<=X<1000,4<=X<7,4,male single,none,3,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
18,12976,38,0<=X<200,delayed previously,other,100<=X<500,unemployed,3,female div/dep/mar,co applicant,4,no known property,none,for free,1,unemp/unskilled non res,1,yes,yes,bad
22,1283,25,no checking,existing paid,retraining,no known savings,4<=X<7,1,female div/dep/mar,none,4,life insurance,bank,rent,1,skilled,1,none,no,good
18,1126,21,>=200,existing paid,domestic appliance,no known savings,<1,1,female div/dep/mar,co applicant,2,real estate,none,rent,1,skilled,1,none,no,good
15,2326,27,0<=X<200,no credits/all paid,business,500<=X<1000,1<=X<4,2,male div/sep,none,2,car,bank,own,3,skilled,1,none,yes,bad
12,983,19,0<=X<200,existing paid,retraining,>=1000,<1,1,male div/sep,co applicant,1,real estate,bank,rent,4,unskilled resident,1,none,no,bad
36,3249,39,<0,all paid,other,<100,4<=X<7,2,male single,guarantor,4,no known property,bank,for free,3,high qualif/self emp/mgmt,2,yes,yes,bad
18,2899,43,0<=X<200,delayed previously,education,no known savings,>=7,4,male single,none,2,life insurance,stores,for free,4,high qualif/self emp/mgmt,2,yes,no,good
24,3235,26,>=200,existing paid,furniture/equipment,500<=X<1000,>=7,3,male div/sep,none,2,car,stores,own,1,high qualif/self emp/mgmt,1,yes,yes,good
12,939,28,>=200,all paid,retraining,500<=X<1000,4<=X<7,1,male mar/wid,guarantor,1,car,bank,own,3,unemp/unskilled non res,2,none,no,good
24,1967,20,0<=X<200,existing paid,radio/tv,no known savings,>=7,4,male mar/wid,guarantor,4,car,stores,own,4,high qualif/self emp/mgmt,1,yes,yes,good
33,7253,35,>=200,delayed previously,used car,no known savings,4<=X<7,3,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
15,3186,20,no checking,all paid,retraining,500<=X<1000,4<=X<7,3,male mar/wid,none,3,car,bank,rent,1,unskilled resident,1,none,yes,good
12,958,47,no checking,delayed previously,retraining,100<=X<500,4<=X<7,2,male single,guarantor,3,real estate,bank,own,3,unskilled resident,2,none,no,good
18,2779,21,0<=X<200,existing paid,retraining,100<=X<500,4<=X<7,3,male mar/wid,guarantor,3,life insurance,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
24,11328,29,0<=X<200,delayed previously,other,100<=X<500,unemployed,2,male single,co applicant,3,no known property,bank,for free,2,high qualif/self emp/mgmt,1,yes,yes,bad
5.99999999999999,1872,36,<0,critical/other existing credit,other,<100,unemployed,2,male single,co applicant,4,no known property,none,for free,3,unemp/unskilled non res,2,yes,yes,good
12,1484,25,0<=X<200,existing paid,other,<100,1<=X<4,2,male mar/wid,guarantor,1,real estate,bank,own,1,skilled,1,none,yes,good
12,1620,30,<0,existing paid,other,<100,unemployed,2,male div/sep,co applicant,3,life insurance,none,rent,1,unskilled resident,1,none,yes,bad
20,2629,29,0<=X<200,delayed previously,other,100<=X<500,unemployed,2,male mar/wid,co applicant,3,no known property,bank,for free,2,high qualif/self emp/mgmt,2,yes,yes,good
36,1842,34,<0,all paid,domestic appliance,<100,<1,4,female div/dep/mar,co applicant,1,car,stores,rent,4,unemp/unskilled non res,1,none,yes,bad
6.99999999999999,2576,35,0<=X<200,existing paid,other,<100,1<=X<4,2,male mar/wid,guarantor,2,real estate,bank,own,1,unskilled resident,2,none,no,good
36,11054,30,no checking,critical/other existing credit,used car,no known savings,unemployed,3,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,2,yes,yes,good
11,3905,36,<0,no credits/all paid,new car,<100,1<=X<4,2,male single,guarantor,2,real estate,none,rent,3,unskilled resident,2,none,no,bad
12,3017,34,>=200,existing paid,other,100<=X<500,<1,3,male div/sep,co applicant,1,real estate,none,rent,4,unskilled resident,1,none,no,bad
12,754,38,no checking,all paid,retraining,500<=X<1000,4<=X<7,4,male mar/wid,none,3,life insurance,bank,rent,3,skilled,2,none,yes,good
24,2924,63,<0,existing paid,used car,<100,>=7,3,male single,guarantor,4,no known property,bank,for free,1,high qualif/self emp/mgmt,2,yes,no,bad
24,1659,29,<0,delayed previously,education,<100,<1,3,female div/dep/mar,co applicant,2,car,stores,rent,4,unskilled resident,1,none,yes,bad
48,7238,32,no checking,delayed previously,retraining,no known savings,4<=X<7,2,male single,none,3,car,stores,own,2,unskilled resident,2,yes,no,good
33,2764,26,no checking,delayed previously,other,>=1000,1<=X<4,2,male div/sep,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
24,3092,22,0<=X<200,no credits/all paid,repairs,100<=X<500,4<=X<7,3,male mar/wid,guarantor,2,car,none,rent,1,skilled,1,none,yes,bad
5.99999999999999,447.999999999999,23,<0,all paid,education,no known savings,<1,4,female div/dep/mar,none,1,life insurance,stores,rent,1,skilled,1,none,yes,bad
5.99999999999999,1238,36,no checking,all paid,retraining,500<=X<1000,unemployed,1,male single,none,3,life insurance,bank,for free,3,unemp/unskilled non res,2,yes,yes,good
12,1037,39,0<=X<200,no credits/all paid,repairs,100<=X<500,4<=X<7,3,male mar/wid,none,3,real estate,bank,rent,4,unskilled resident,2,none,no,good
15,1478,44,<0,critical/other existing credit,used car,<100,>=7,4,male single,co applicant,4,car,stores,for free,4,high qualif/self emp/mgmt,2,yes,yes,good
30,3622,57,<0,critical/other existing credit,retraining,>=1000,>=7,1,male div/sep,co applicant,4,life insurance,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
15,960,30,no checking,delayed previously,retraining,>=1000,4<=X<7,3,male div/sep,none,2,life insurance,stores,rent,2,unskilled resident,1,yes,yes,good
5.99999999999999,3518,26,<0,existing paid,retraining,<100,4<=X<7,2,male mar/wid,guarantor,3,life insurance,bank,rent,1,unskilled resident,2,none,no,bad
27,8318,42,0<=X<200,no credits/all paid,business,100<=X<500,>=7,2,male div/sep,co applicant,4,no known property,bank,for free,3,high qualif/self emp/mgmt,1,yes,yes,bad
