duration,credit_amount,age,checking_status,credit_history,purpose,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
6,932.000000000001,39,0<=X<200,no credits/all paid,retraining,no known savings,4<=X<7,2,male mar/wid,guarantor,3,life insurance,none,rent,2,unskilled resident,2,none,yes,good
12,625,26,0<=X<200,all paid,repairs,<100,<1,1,male mar/wid,guarantor,1,real estate,bank,own,3,unskilled resident,1,none,no,good
12,707,30,no checking,all paid,radio/tv,500<=X<1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,bank,own,2,skilled,1,none,no,good
15,4657,30,no checking,delayed previously,used car,500<=X<1000,1<=X<4,3,male mar/wid,none,2,car,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
36,2613,27,0<=X<200,no credits/all paid,repairs,100<=X<500,1<=X<4,4,male mar/wid,guarantor,2,life insurance,none,own,2,skilled,1,none,yes,bad
48,10961,27,0<=X<200,all paid,other,>=1000,<1,1,male div/sep,co applicant,3,no known property,bank,rent,4,high qualif/self emp/mgmt,2,yes,no,bad
24,3149,22,>=200,all paid,education,<100,<1,4,male div/sep,none,1,no known property,bank,for free,3,skilled,2,yes,yes,bad
36,4210,26,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,4,male mar/wid,co applicant,2,car,stores,own,1,skilled,1,none,no,bad
9,2507,51,>=200,all paid,retraining,500<=X<1000,>=7,3,male single,none,4,no known property,none,for free,3,unemp/unskilled non res,2,none,no,good
12,2141,35,>=200,existing paid,education,100<=X<500,4<=X<7,3,male mar/wid,guarantor,3,no known property,none,for free,4,skilled,1,yes,no,good
4,1544,42,>=200,critical/other existing credit,repairs,>=1000,4<=X<7,2,male mar/wid,guarantor,1,real estate,bank,own,3,unemp/unskilled non res,2,yes,no,good
21,2767,61,0<=X<200,no credits/all paid,business,100<=X<500,1<=X<4,2,male div/sep,co applicant,2,car,bank,rent,4,skilled,2,none,yes,bad
30,2522,39,<0,all paid,repairs,no known savings,4<=X<7,1,male single,guarantor,3,life insurance,bank,own,3,unskilled resident,2,none,no,good
24,914.999999999999,29,<0,all paid,domestic appliance,no known savings,>=7,1,female div/dep/mar,co applicant,2,car,bank,own,4,skilled,1,none,no,bad
6,1595,51,no checking,existing paid,domestic appliance,500<=X<1000,4<=X<7,3,male mar/wid,guarantor,3,life insurance,none,own,3,unskilled resident,2,yes,no,good
48,4605,24,<0,no credits/all paid,used car,<100,>=7,3,male single,none,4,no known property,bank,for free,2,high qualif/self emp/mgmt,2,yes,yes,bad
12,1185,27,no checking,delayed previously,business,>=1000,1<=X<4,3,male mar/wid,guarantor,2,real estate,stores,own,2,unskilled resident,1,none,no,good
24,1925,26,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,2,male div/sep,co applicant,2,real estate,stores,own,1,skilled,1,none,no,good
12,2251,46,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,1,male div/sep,co applicant,2,real estate,none,rent,1,unemp/unskilled non res,1,none,no,good
30,2150,24,0<=X<200,all paid,repairs,100<=X<500,1<=X<4,1,male mar/wid,guarantor,2,no known property,bank,for free,4,unskilled resident,1,none,no,bad
24,2684,35,no checking,critical/other existing credit,repairs,>=1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,stores,own,2,unskilled resident,1,none,no,good
15,3812,23,no checking,existing paid,used car,>=1000,<1,1,female div/dep/mar,none,4,car,none,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
18,5302,36,>=200,critical/other existing credit,other,<100,unemployed,3,male single,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,bad
12,2748,57,>=200,all paid,education,500<=X<1000,>=7,2,male mar/wid,none,4,no known property,bank,for free,3,unemp/unskilled non res,2,yes,yes,good
36,6304,36,no checking,no credits/all paid,repairs,no known savings,>=7,4,male single,guarantor,4,life insurance,none,own,2,skilled,2,yes,yes,good
14,8978,45,<0,existing paid,other,no known savings,>=7,1,male div/sep,co applicant,1,life insurance,bank,rent,1,unemp/unskilled non res,2,yes,no,bad
24,998.999999999999,25,no checking,critical/other existing credit,domestic appliance,no known savings,>=7,4,male mar/wid,none,2,car,none,own,2,skilled,1,yes,yes,good
9,2697,32,>=200,existing paid,repairs,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,1,unskilled resident,2,none,no,good
12,1262,49,>=200,existing paid,furniture/equipment,no known savings,>=7,2,male div/sep,co applicant,1,life insurance,none,own,1,skilled,2,yes,yes,good
12,1574,50,>=200,existing paid,domestic appliance,500<=X<1000,1<=X<4,4,male div/sep,guarantor,2,real estate,stores,own,1,skilled,1,none,no,good
24,3878,37,>=200,delayed previously,other,100<=X<500,<1,2,male div/sep,co applicant,1,car,stores,own,4,skilled,1,yes,yes,bad
24,1024,48,<0,all paid,domestic appliance,>=1000,<1,3,male mar/wid,none,2,real estate,stores,own,2,unskilled resident,1,none,yes,bad
36,9398,28,0<=X<200,no credits/all paid,used car,no known savings,unemployed,1,female div/dep/mar,co applicant,1,car,none,rent,4,unemp/unskilled non res,1,yes,yes,bad
24,6419,44,<0,critical/other existing credit,used car,<100,unemployed,3,male single,co applicant,4,no known property,stores,for free,3,high qualif/self emp/mgmt,2,yes,yes,good
21,2745,32,no checking,delayed previously,used car,>=1000,4<=X<7,3,male div/sep,none,3,real estate,stores,own,4,skilled,2,yes,yes,good
36,3804,42,0<=X<200,no credits/all paid,retraining,<100,<1,4,male mar/wid,none,1,car,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,bad
24,1344,37,>=200,all paid,new car,>=1000,>=7,4,male single,guarantor,2,real estate,bank,own,3,unskilled resident,2,none,no,bad
10,1038,49,<0,critical/other existing credit,other,>=1000,4<=X<7,2,male single,co applicant,3,life insurance,none,own,2,high qualif/self emp/mgmt,2,none,no,bad
30,4811,24,no checking,all paid,retraining,>=1000,4<=X<7,1,female div/dep/mar,none,4,life insurance,stores,rent,1,unskilled resident,2,yes,yes,good
12,727,33,>=200,all paid,retraining,100<=X<500,<1,3,male mar/wid,co applicant,3,no known property,stores,for free,4,high qualif/self emp/mgmt,1,none,yes,bad
9.00000000000001,275.999999999999,22,>=200,no credits/all paid,retraining,100<=X<500,<1,3,male mar/wid,guarantor,2,real estate,none,rent,1,unemp/unskilled non res,1,none,no,bad
24,3749,26,>=200,existing paid,furniture/equipment,>=1000,<1,2,male div/sep,co applicant,1,life insurance,none,rent,4,skilled,1,none,yes,good
12,708,38,<0,all paid,repairs,<100,4<=X<7,2,male div/sep,guarantor,3,life insurance,bank,own,1,unskilled resident,2,none,no,good
24,1938,32,<0,all paid,domestic appliance,<100,<1,2,male div/sep,co applicant,1,life insurance,stores,own,1,skilled,1,none,yes,bad
24,2910,34,<0,existing paid,used car,no known savings,unemployed,2,male div/sep,none,1,no known property,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
18,2659,28,>=200,all paid,domestic appliance,>=1000,1<=X<4,4,male div/sep,none,2,life insurance,stores,own,4,skilled,1,none,yes,good
18,1028,36,no checking,critical/other existing credit,radio/tv,>=1000,4<=X<7,4,male mar/wid,guarantor,3,real estate,none,own,2,unemp/unskilled non res,1,none,no,good
12,5801,49,no checking,critical/other existing credit,retraining,no known savings,>=7,1,male div/sep,co applicant,4,life insurance,none,rent,4,skilled,1,yes,yes,good
24,6615,75,<0,delayed previously,other,<100,unemployed,3,male div/sep,co applicant,4,no known property,stores,for free,3,unemp/unskilled non res,1,yes,yes,good
48,11590,24,0<=X<200,no credits/all paid,education,100<=X<500,1<=X<4,1,female div/dep/mar,co applicant,4,no known property,bank,rent,4,unskilled resident,1,none,yes,bad
6,3384,44,<0,all paid,other,>=1000,unemployed,1,male div/sep,co applicant,4,life insurance,stores,rent,1,unemp/unskilled non res,1,yes,yes,bad
10,1521,31,>=200,existing paid,repairs,<100,1<=X<4,2,male div/sep,guarantor,1,real estate,stores,own,1,skilled,1,none,yes,bad
18,3213,25,>=200,existing paid,retraining,500<=X<1000,<1,1,male mar/wid,guarantor,3,real estate,bank,rent,4,unemp/unskilled non res,1,none,no,good
6,1743,34,0<=X<200,delayed previously,business,100<=X<500,1<=X<4,1,male mar/wid,guarantor,2,real estate,stores,own,4,unskilled resident,2,none,no,good
9,1136,32,>=200,all paid,education,>=1000,4<=X<7,4,male single,none,3,no known property,stores,for free,4,unskilled resident,2,yes,no,bad
9,1236,23,<0,existing paid,domestic appliance,no known savings,<1,1,female div/dep/mar,none,1,life insurance,none,rent,4,unemp/unskilled non res,1,yes,yes,bad
9,958.999999999999,29,<0,existing paid,domestic appliance,500<=X<1000,1<=X<4,1,male div/sep,co applicant,2,real estate,none,rent,4,unemp/unskilled non res,1,none,no,bad
12,6199,28,<0,no credits/all paid,retraining,500<=X<1000,>=7,4,female div/dep/mar,co applicant,4,life insurance,none,rent,2,unskilled resident,1,none,yes,bad
12,776,28,>=200,existing paid,radio/tv,500<=X<1000,1<=X<4,4,male mar/wid,guarantor,2,real estate,none,own,1,skilled,1,none,no,good
12,3399,37,>=200,existing paid,other,no known savings,>=7,2,male div/sep,co applicant,3,car,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
12,2247,36,>=200,delayed previously,business,>=1000,1<=X<4,2,male div/sep,co applicant,2,car,stores,own,2,high qualif/self emp/mgmt,2,yes,yes,bad
18,2473,25,<0,all paid,domestic appliance,<100,unemployed,1,male div/sep,co applicant,1,life insurance,stores,rent,3,unemp/unskilled non res,1,none,yes,bad
18,3850,27,no checking,critical/other existing credit,used car,>=1000,4<=X<7,3,male mar/wid,none,3,car,none,own,2,skilled,1,yes,no,good
6,362,52,no checking,critical/other existing credit,repairs,>=1000,1<=X<4,4,female div/dep/mar,co applicant,2,real estate,none,rent,4,unskilled resident,1,none,no,good
12,1330,26,>=200,existing paid,new car,<100,<1,4,male div/sep,co applicant,1,real estate,none,own,3,unemp/unskilled non res,2,none,no,bad
30,4272,26,0<=X<200,delayed previously,business,100<=X<500,1<=X<4,2,male div/sep,none,2,life insurance,stores,own,4,unskilled resident,2,none,no,good
18,2238,25,no checking,critical/other existing credit,radio/tv,>=1000,<1,2,male mar/wid,none,1,car,none,own,2,skilled,1,none,yes,good
18,1126,21,no checking,existing paid,domestic appliance,>=1000,<1,1,female div/dep/mar,none,1,real estate,none,rent,4,skilled,1,yes,yes,good
15,2326,27,0<=X<200,no credits/all paid,business,500<=X<1000,1<=X<4,2,male div/sep,none,2,car,bank,own,4,skilled,2,yes,yes,good
9,1449,27,no checking,delayed previously,business,>=1000,4<=X<7,3,male mar/wid,none,3,car,none,rent,2,skilled,1,yes,yes,good
18,1820,30,>=200,delayed previously,domestic appliance,500<=X<1000,unemployed,2,male mar/wid,none,2,car,none,own,1,unemp/unskilled non res,1,yes,no,good
6,1957,31,<0,critical/other existing credit,used car,<100,4<=X<7,1,female div/dep/mar,guarantor,4,car,bank,rent,2,skilled,1,none,yes,good
36,2348,46,<0,delayed previously,domestic appliance,500<=X<1000,1<=X<4,3,male mar/wid,none,2,car,none,own,3,skilled,1,none,yes,good
18,2899,43,0<=X<200,no credits/all paid,business,no known savings,>=7,4,male single,guarantor,2,life insurance,bank,own,4,high qualif/self emp/mgmt,2,yes,no,good
24,2039,22,0<=X<200,no credits/all paid,domestic appliance,<100,<1,1,male mar/wid,none,1,car,bank,own,3,unemp/unskilled non res,1,yes,yes,bad
24,2197,43,no checking,critical/other existing credit,used car,no known savings,4<=X<7,4,male single,none,3,life insurance,none,own,2,high qualif/self emp/mgmt,2,yes,no,good
24,3235,26,>=200,delayed previously,other,500<=X<1000,>=7,3,male div/sep,co applicant,2,car,stores,own,3,high qualif/self emp/mgmt,1,yes,yes,good
24,1967,20,0<=X<200,existing paid,radio/tv,no known savings,>=7,4,male mar/wid,guarantor,4,car,none,rent,4,skilled,1,yes,yes,good
12,2292,42,no checking,delayed previously,other,>=1000,unemployed,4,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,2,yes,yes,bad
18,2779,21,0<=X<200,existing paid,used car,no known savings,unemployed,1,male mar/wid,none,3,car,bank,rent,4,unemp/unskilled non res,1,yes,yes,good
12,1484,25,>=200,no credits/all paid,retraining,no known savings,<1,2,male mar/wid,guarantor,1,car,none,own,1,unemp/unskilled non res,1,none,yes,good
6,660,23,>=200,existing paid,repairs,100<=X<500,unemployed,2,male mar/wid,guarantor,3,real estate,none,rent,3,unemp/unskilled non res,1,none,no,good
42,3394,65,0<=X<200,critical/other existing credit,repairs,<100,unemployed,1,female div/dep/mar,co applicant,4,no known property,none,for free,3,unemp/unskilled non res,1,none,no,bad
12,609,26,>=200,all paid,retraining,>=1000,<1,1,male mar/wid,none,1,real estate,stores,rent,3,unemp/unskilled non res,2,none,yes,bad
12,719,41,<0,all paid,education,500<=X<1000,>=7,4,male single,guarantor,4,no known property,bank,for free,4,unskilled resident,2,none,no,bad
7,2576,35,0<=X<200,existing paid,repairs,100<=X<500,1<=X<4,2,male mar/wid,guarantor,2,real estate,bank,own,1,unskilled resident,1,none,no,good
15,1512,61,0<=X<200,delayed previously,repairs,>=1000,unemployed,2,male div/sep,guarantor,2,real estate,stores,own,4,unskilled resident,2,none,yes,bad
36,11054,30,no checking,delayed previously,used car,no known savings,unemployed,1,male single,none,2,car,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
24,2670,35,no checking,existing paid,used car,no known savings,>=7,3,male single,none,4,no known property,stores,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
11,3905,36,<0,critical/other existing credit,new car,>=1000,1<=X<4,2,male div/sep,co applicant,2,life insurance,none,rent,2,unemp/unskilled non res,2,none,no,bad
18,1950,34,no checking,delayed previously,business,>=1000,<1,4,male div/sep,none,1,car,stores,own,2,high qualif/self emp/mgmt,2,yes,yes,good
24,1659,29,<0,no credits/all paid,domestic appliance,<100,<1,3,female div/dep/mar,co applicant,1,car,stores,rent,4,unskilled resident,1,none,yes,bad
15,1478,44,<0,critical/other existing credit,furniture/equipment,500<=X<1000,>=7,4,male single,co applicant,4,life insurance,stores,own,3,skilled,2,yes,yes,good
12,3573,23,0<=X<200,no credits/all paid,repairs,>=1000,<1,1,male mar/wid,guarantor,1,real estate,none,rent,2,unemp/unskilled non res,1,none,no,good
12,3077,52,>=200,existing paid,radio/tv,500<=X<1000,1<=X<4,2,male mar/wid,none,3,car,none,own,1,skilled,1,yes,yes,good
24,3757,62,>=200,existing paid,other,100<=X<500,>=7,4,male single,co applicant,4,no known property,none,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
10,1418,35,>=200,existing paid,new car,100<=X<500,1<=X<4,3,male mar/wid,guarantor,2,real estate,none,rent,4,unskilled resident,2,none,no,good
6,3518,26,0<=X<200,existing paid,repairs,100<=X<500,4<=X<7,2,male mar/wid,guarantor,3,life insurance,none,rent,1,unskilled resident,2,none,no,good
12,1934,26,>=200,critical/other existing credit,repairs,<100,>=7,2,male mar/wid,none,2,no known property,none,for free,2,skilled,1,none,yes,good
6,1237,27,no checking,critical/other existing credit,repairs,>=1000,<1,1,female div/dep/mar,guarantor,1,real estate,none,rent,4,unemp/unskilled non res,1,none,yes,good
6,367.999999999999,38,no checking,existing paid,retraining,no known savings,>=7,4,male single,guarantor,4,life insurance,none,own,4,skilled,1,yes,yes,good
24,1585,40,no checking,critical/other existing credit,retraining,>=1000,4<=X<7,2,male single,none,3,life insurance,none,own,2,skilled,2,none,yes,good
18,1301,32,0<=X<200,existing paid,repairs,<100,1<=X<4,3,male mar/wid,guarantor,2,real estate,bank,own,1,unskilled resident,1,none,no,good
24,3123,27,<0,no credits/all paid,domestic appliance,<100,<1,4,female div/dep/mar,none,1,life insurance,none,rent,1,unemp/unskilled non res,1,none,yes,bad
24,1207,24,<0,no credits/all paid,domestic appliance,<100,<1,3,female div/dep/mar,co applicant,1,life insurance,none,rent,4,unemp/unskilled non res,1,none,yes,bad
15,6850,34,0<=X<200,all paid,other,100<=X<500,unemployed,1,male single,co applicant,2,no known property,stores,for free,4,unemp/unskilled non res,2,yes,no,bad
39,8588,45,no checking,delayed previously,other,no known savings,unemployed,4,male single,co applicant,2,car,stores,for free,4,high qualif/self emp/mgmt,1,yes,yes,good
12,759,26,<0,existing paid,domestic appliance,<100,4<=X<7,3,male mar/wid,guarantor,2,life insurance,none,own,1,unskilled resident,2,none,no,bad
15,2687,26,>=200,no credits/all paid,business,100<=X<500,4<=X<7,2,male div/sep,none,1,life insurance,none,rent,4,skilled,2,yes,no,good
6,1361,40,>=200,critical/other existing credit,new car,>=1000,4<=X<7,3,male single,co applicant,1,real estate,none,own,3,unskilled resident,2,none,no,good
36,7127,23,<0,no credits/all paid,furniture/equipment,>=1000,<1,2,female div/dep/mar,co applicant,4,life insurance,none,rent,4,unemp/unskilled non res,1,none,yes,bad
