checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,14,no credits/all paid,used car,2335,no known savings,1<=X<4,3,male single,guarantor,1,real estate,72,stores,rent,2,unskilled resident,1,none,no,good
0<=X<200,28,no credits/all paid,furniture/equipment,3416,500<=X<1000,1<=X<4,1,male single,guarantor,1,car,22,none,for free,1,unemp/unskilled non res,1,none,no,good
0<=X<200,18,existing paid,furniture/equipment,396,500<=X<1000,1<=X<4,4,male single,guarantor,4,no known property,29,none,rent,1,skilled,1,none,yes,good
0<=X<200,59,delayed previously,used car,7353,500<=X<1000,<1,1,female div/dep/mar,none,4,life insurance,62,stores,for free,1,skilled,2,yes,yes,good
<0,42,no credits/all paid,retraining,4350,>=1000,1<=X<4,1,male single,none,2,no known property,34,stores,for free,1,unskilled resident,2,none,yes,good
<0,6,all paid,used car,2545,no known savings,1<=X<4,3,male single,co applicant,2,no known property,56,bank,rent,1,unemp/unskilled non res,1,none,no,good
<0,71,all paid,used car,3232,no known savings,4<=X<7,1,female div/dep/mar,guarantor,1,car,33,none,for free,1,unskilled resident,1,none,no,bad
<0,4,delayed previously,furniture/equipment,904,500<=X<1000,4<=X<7,4,male single,none,3,real estate,19,none,rent,2,unemp/unskilled non res,1,yes,yes,good
<0,21,existing paid,business,11254,>=1000,4<=X<7,4,male mar/wid,guarantor,2,no known property,35,bank,rent,1,unskilled resident,2,none,no,bad
0<=X<200,6,no credits/all paid,furniture/equipment,1270,<100,<1,2,male single,none,2,no known property,62,stores,rent,2,unemp/unskilled non res,1,yes,yes,bad
>=200,5,no credits/all paid,business,7311,<100,>=7,1,male single,guarantor,4,car,28,stores,rent,1,skilled,2,none,no,bad
>=200,43,existing paid,furniture/equipment,4483,<100,1<=X<4,2,male mar/wid,none,2,no known property,30,bank,rent,4,high qualif/self emp/mgmt,2,yes,yes,good
0<=X<200,17,delayed previously,domestic appliance,764,100<=X<500,1<=X<4,2,male single,guarantor,1,no known property,24,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
>=200,22,delayed previously,used car,611,<100,4<=X<7,3,male single,guarantor,1,car,33,none,rent,1,skilled,1,yes,no,good
>=200,43,existing paid,education,4196,>=1000,4<=X<7,2,male single,guarantor,2,no known property,34,stores,for free,1,high qualif/self emp/mgmt,2,none,yes,bad
<0,32,all paid,furniture/equipment,913,<100,4<=X<7,4,male single,none,4,real estate,24,stores,rent,4,skilled,1,none,yes,good
0<=X<200,5,all paid,retraining,1748,500<=X<1000,<1,1,male single,guarantor,3,life insurance,71,stores,rent,1,unskilled resident,2,none,no,good
<0,18,existing paid,domestic appliance,461,>=1000,4<=X<7,1,male mar/wid,guarantor,1,car,19,stores,for free,3,unskilled resident,2,none,yes,good
<0,5,no credits/all paid,business,3825,500<=X<1000,4<=X<7,2,male single,none,1,real estate,57,stores,rent,3,unemp/unskilled non res,2,none,no,good
>=200,60,existing paid,used car,13703,no known savings,1<=X<4,1,female div/dep/mar,none,4,life insurance,45,bank,rent,1,unemp/unskilled non res,1,yes,yes,good
<0,22,no credits/all paid,used car,15650,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,1,car,34,none,for free,1,unemp/unskilled non res,1,none,no,good
>=200,4,existing paid,new car,14859,100<=X<500,4<=X<7,4,male div/sep,guarantor,3,real estate,22,stores,for free,2,skilled,1,yes,yes,good
0<=X<200,42,delayed previously,furniture/equipment,708,no known savings,<1,4,male single,guarantor,2,real estate,37,bank,for free,1,skilled,1,yes,no,bad
0<=X<200,9,delayed previously,other,2434,>=1000,<1,1,male single,guarantor,2,real estate,26,bank,rent,1,unskilled resident,1,none,no,good
>=200,43,existing paid,furniture/equipment,4794,<100,1<=X<4,2,male mar/wid,none,2,no known property,31,bank,rent,4,unskilled resident,2,yes,yes,good
>=200,44,existing paid,furniture/equipment,4290,<100,4<=X<7,2,male mar/wid,none,2,no known property,31,bank,rent,4,unskilled resident,2,yes,yes,good
<0,43,no credits/all paid,retraining,761,500<=X<1000,4<=X<7,1,male single,none,1,no known property,20,stores,for free,3,unemp/unskilled non res,1,none,no,good
0<=X<200,42,critical/other existing credit,domestic appliance,3131,no known savings,4<=X<7,2,male mar/wid,guarantor,1,real estate,30,none,rent,1,skilled,1,yes,yes,good
>=200,38,no credits/all paid,other,10655,100<=X<500,1<=X<4,1,male mar/wid,guarantor,4,life insurance,31,stores,rent,2,unemp/unskilled non res,1,none,yes,bad
>=200,43,delayed previously,used car,685,no known savings,1<=X<4,3,male div/sep,co applicant,1,no known property,24,none,for free,4,unskilled resident,2,none,no,good
0<=X<200,19,delayed previously,retraining,589,500<=X<1000,4<=X<7,4,male mar/wid,none,4,no known property,29,bank,rent,4,skilled,1,yes,yes,good
>=200,10,existing paid,business,1262,>=1000,1<=X<4,1,male div/sep,guarantor,2,no known property,44,stores,for free,3,high qualif/self emp/mgmt,1,yes,no,good
<0,11,no credits/all paid,new car,3553,no known savings,4<=X<7,2,male mar/wid,none,4,car,31,none,rent,2,skilled,2,none,no,good
>=200,4,no credits/all paid,other,2893,>=1000,<1,1,male mar/wid,guarantor,2,no known property,72,bank,rent,1,skilled,2,yes,no,bad
0<=X<200,5,delayed previously,education,12756,500<=X<1000,4<=X<7,2,male mar/wid,none,2,no known property,74,stores,for free,1,unemp/unskilled non res,2,none,yes,good
>=200,19,delayed previously,used car,753,no known savings,1<=X<4,3,male mar/wid,none,2,real estate,54,none,rent,1,skilled,1,none,no,good
0<=X<200,22,no credits/all paid,retraining,1408,100<=X<500,1<=X<4,4,male single,guarantor,4,no known property,50,bank,rent,4,unemp/unskilled non res,1,none,yes,bad
0<=X<200,42,delayed previously,other,3071,500<=X<1000,1<=X<4,1,male single,guarantor,1,no known property,47,bank,rent,1,unskilled resident,1,none,no,good
0<=X<200,17,no credits/all paid,business,2472,>=1000,1<=X<4,2,male single,guarantor,2,car,23,bank,rent,1,unemp/unskilled non res,1,none,yes,good
>=200,55,existing paid,used car,334,<100,1<=X<4,4,male mar/wid,guarantor,4,no known property,29,bank,rent,1,high qualif/self emp/mgmt,2,none,yes,bad
0<=X<200,28,all paid,used car,12683,100<=X<500,1<=X<4,1,male mar/wid,guarantor,4,life insurance,66,none,rent,1,skilled,1,none,yes,good
no checking,14,all paid,other,300,<100,>=7,3,male mar/wid,none,4,no known property,30,stores,rent,3,skilled,1,yes,no,good
>=200,9,no credits/all paid,retraining,11923,>=1000,<1,4,male div/sep,guarantor,2,no known property,22,stores,for free,2,unemp/unskilled non res,1,yes,yes,bad
<0,10,all paid,new car,2333,>=1000,4<=X<7,2,male single,co applicant,1,real estate,20,bank,for free,2,unskilled resident,1,none,yes,good
<0,41,no credits/all paid,domestic appliance,4266,>=1000,1<=X<4,1,male single,none,2,no known property,34,bank,for free,4,high qualif/self emp/mgmt,2,none,yes,good
no checking,6,no credits/all paid,retraining,2733,<100,<1,2,male single,guarantor,4,car,55,stores,rent,2,skilled,1,yes,no,good
0<=X<200,4,no credits/all paid,domestic appliance,775,<100,1<=X<4,2,male single,guarantor,2,no known property,64,stores,rent,3,skilled,2,yes,no,good
<0,44,existing paid,other,1259,>=1000,<1,2,male mar/wid,guarantor,3,car,37,bank,rent,2,unemp/unskilled non res,1,none,yes,bad
>=200,35,critical/other existing credit,domestic appliance,6299,100<=X<500,1<=X<4,1,male mar/wid,guarantor,1,no known property,30,none,rent,1,unemp/unskilled non res,1,yes,yes,good
0<=X<200,4,existing paid,furniture/equipment,607,<100,1<=X<4,2,male single,guarantor,1,real estate,39,bank,rent,3,unskilled resident,2,yes,no,good
<0,14,all paid,other,469,<100,4<=X<7,1,male single,guarantor,2,no known property,36,bank,rent,1,high qualif/self emp/mgmt,1,none,no,bad
>=200,18,delayed previously,business,5841,>=1000,1<=X<4,2,female div/dep/mar,guarantor,1,no known property,37,bank,own,4,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,10,no credits/all paid,business,1388,>=1000,>=7,1,male single,co applicant,4,real estate,61,stores,rent,2,unemp/unskilled non res,1,none,yes,good
>=200,41,all paid,furniture/equipment,318,no known savings,<1,1,male mar/wid,none,1,life insurance,32,bank,for free,2,unemp/unskilled non res,1,yes,yes,good
0<=X<200,4,no credits/all paid,new car,3186,>=1000,1<=X<4,4,male single,none,1,no known property,33,stores,rent,2,skilled,1,none,no,good
0<=X<200,4,delayed previously,furniture/equipment,13909,500<=X<1000,1<=X<4,1,male single,none,4,car,49,bank,for free,2,unskilled resident,1,yes,yes,good
0<=X<200,4,critical/other existing credit,furniture/equipment,2653,<100,4<=X<7,4,male single,none,2,car,39,stores,rent,1,skilled,2,none,no,good
no checking,7,critical/other existing credit,new car,1306,100<=X<500,<1,3,male single,guarantor,1,life insurance,40,stores,for free,2,unskilled resident,1,yes,yes,bad
>=200,4,critical/other existing credit,retraining,256,<100,1<=X<4,4,male mar/wid,none,2,no known property,64,stores,rent,3,skilled,1,none,no,good
0<=X<200,8,critical/other existing credit,retraining,1317,100<=X<500,<1,3,male div/sep,guarantor,1,no known property,38,stores,rent,1,skilled,1,yes,no,bad
<0,8,delayed previously,other,446,>=1000,>=7,2,male mar/wid,co applicant,3,real estate,34,stores,for free,2,skilled,1,none,no,good
>=200,14,no credits/all paid,other,354,<100,1<=X<4,4,male mar/wid,guarantor,4,car,21,bank,own,4,unskilled resident,2,none,no,good
<0,34,no credits/all paid,other,7310,500<=X<1000,4<=X<7,4,male mar/wid,none,3,car,38,bank,own,1,skilled,1,none,no,bad
>=200,5,delayed previously,domestic appliance,16066,>=1000,unemployed,2,male mar/wid,guarantor,4,no known property,21,stores,for free,2,skilled,2,none,yes,bad
<0,31,all paid,new car,13542,100<=X<500,1<=X<4,1,female div/dep/mar,none,1,car,28,stores,rent,1,unskilled resident,2,none,yes,good
<0,13,delayed previously,used car,2524,100<=X<500,4<=X<7,4,male single,none,1,car,64,bank,rent,2,unemp/unskilled non res,1,none,yes,good
>=200,9,delayed previously,retraining,1163,<100,1<=X<4,2,male single,none,1,car,28,none,rent,1,skilled,1,none,no,good
<0,11,critical/other existing credit,domestic appliance,1981,<100,1<=X<4,1,male mar/wid,none,3,no known property,32,none,rent,1,skilled,1,none,yes,bad
0<=X<200,51,critical/other existing credit,domestic appliance,820,no known savings,1<=X<4,1,male mar/wid,co applicant,4,life insurance,25,stores,rent,1,high qualif/self emp/mgmt,2,none,no,bad
no checking,20,delayed previously,repairs,13634,no known savings,<1,4,male mar/wid,guarantor,2,no known property,67,none,for free,1,unemp/unskilled non res,1,none,no,good
0<=X<200,4,critical/other existing credit,domestic appliance,3570,500<=X<1000,4<=X<7,4,male single,guarantor,4,real estate,39,none,rent,3,unemp/unskilled non res,1,yes,no,good
>=200,5,no credits/all paid,other,11649,>=1000,4<=X<7,1,male mar/wid,guarantor,4,no known property,26,bank,rent,2,skilled,2,none,yes,good
<0,4,no credits/all paid,new car,1280,no known savings,>=7,2,male mar/wid,none,2,car,26,stores,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
<0,40,no credits/all paid,furniture/equipment,3533,500<=X<1000,unemployed,2,male mar/wid,guarantor,2,no known property,40,bank,rent,2,unskilled resident,2,yes,no,good
<0,14,critical/other existing credit,furniture/equipment,4145,100<=X<500,4<=X<7,1,male single,none,1,no known property,63,none,for free,2,unemp/unskilled non res,2,none,no,good
<0,11,existing paid,furniture/equipment,3663,no known savings,4<=X<7,1,male single,none,4,no known property,37,bank,rent,4,skilled,2,none,no,good
0<=X<200,26,delayed previously,used car,3020,<100,1<=X<4,4,male mar/wid,guarantor,2,no known property,22,bank,rent,1,skilled,1,yes,yes,good
>=200,21,delayed previously,business,1739,100<=X<500,<1,1,male single,none,4,real estate,59,stores,rent,1,unemp/unskilled non res,1,none,yes,good
0<=X<200,19,critical/other existing credit,domestic appliance,863,<100,1<=X<4,1,male mar/wid,guarantor,4,no known property,30,none,rent,1,unemp/unskilled non res,1,none,no,bad
<0,22,delayed previously,domestic appliance,2783,<100,4<=X<7,4,male mar/wid,none,2,no known property,21,stores,rent,1,skilled,1,yes,no,good
0<=X<200,42,delayed previously,repairs,3978,<100,4<=X<7,2,male single,none,1,no known property,35,stores,rent,2,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,6,critical/other existing credit,retraining,3787,no known savings,4<=X<7,1,female div/dep/mar,guarantor,1,no known property,26,stores,rent,2,unemp/unskilled non res,1,yes,no,good
>=200,52,delayed previously,furniture/equipment,285,>=1000,1<=X<4,4,male div/sep,guarantor,1,real estate,23,stores,rent,1,unskilled resident,1,none,yes,good
0<=X<200,4,all paid,used car,1189,500<=X<1000,4<=X<7,4,male single,guarantor,1,car,61,stores,for free,3,unemp/unskilled non res,1,yes,no,bad
>=200,41,existing paid,furniture/equipment,4707,100<=X<500,4<=X<7,2,male mar/wid,none,2,no known property,31,bank,rent,4,unemp/unskilled non res,1,yes,yes,good
no checking,28,no credits/all paid,furniture/equipment,4085,no known savings,1<=X<4,1,male single,guarantor,4,car,48,none,rent,4,skilled,1,none,yes,bad
0<=X<200,19,all paid,new car,4728,no known savings,<1,3,female div/dep/mar,guarantor,4,car,70,stores,rent,1,skilled,2,none,yes,good
>=200,32,no credits/all paid,retraining,11017,100<=X<500,1<=X<4,1,male single,co applicant,2,no known property,23,stores,rent,2,unemp/unskilled non res,1,yes,no,bad
<0,13,critical/other existing credit,used car,2363,no known savings,1<=X<4,2,male single,guarantor,1,no known property,70,stores,rent,4,unskilled resident,1,none,no,good
>=200,8,no credits/all paid,retraining,2661,500<=X<1000,4<=X<7,4,male mar/wid,none,1,no known property,32,bank,rent,2,skilled,1,none,no,good
no checking,21,no credits/all paid,domestic appliance,13553,>=1000,1<=X<4,4,male mar/wid,guarantor,4,no known property,19,bank,for free,2,unemp/unskilled non res,1,yes,no,bad
>=200,65,critical/other existing credit,domestic appliance,7773,100<=X<500,4<=X<7,2,male mar/wid,guarantor,1,no known property,28,bank,own,1,skilled,1,yes,no,bad
>=200,55,existing paid,other,11009,no known savings,<1,4,male mar/wid,guarantor,4,no known property,47,stores,rent,1,unemp/unskilled non res,1,yes,yes,bad
<0,48,critical/other existing credit,new car,915,500<=X<1000,4<=X<7,4,male div/sep,none,4,real estate,31,none,for free,1,skilled,2,yes,yes,good
0<=X<200,34,critical/other existing credit,retraining,4521,<100,4<=X<7,1,male single,none,1,car,67,stores,rent,1,unskilled resident,2,yes,no,good
>=200,27,critical/other existing credit,used car,17667,500<=X<1000,>=7,2,male mar/wid,guarantor,4,life insurance,70,none,rent,1,skilled,1,yes,no,good
0<=X<200,4,delayed previously,education,5995,<100,4<=X<7,1,male single,none,1,no known property,72,stores,for free,4,skilled,2,yes,yes,good
>=200,33,delayed previously,furniture/equipment,289,100<=X<500,1<=X<4,4,male single,none,2,no known property,25,none,own,1,skilled,1,none,no,bad
<0,4,no credits/all paid,used car,13877,<100,<1,4,male mar/wid,guarantor,1,life insurance,31,stores,for free,2,skilled,1,none,no,bad
>=200,14,delayed previously,furniture/equipment,387,>=1000,4<=X<7,2,male single,co applicant,1,no known property,45,bank,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
<0,4,no credits/all paid,new car,4090,>=1000,4<=X<7,2,male single,none,2,no known property,48,stores,for free,1,high qualif/self emp/mgmt,2,none,no,good
<0,27,delayed previously,new car,6654,no known savings,<1,3,male div/sep,co applicant,1,life insurance,38,none,own,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,8,no credits/all paid,retraining,2857,no known savings,1<=X<4,1,female div/dep/mar,guarantor,2,real estate,75,bank,rent,4,skilled,2,yes,no,bad
>=200,9,no credits/all paid,retraining,11159,no known savings,1<=X<4,2,male mar/wid,guarantor,1,real estate,57,none,rent,1,unemp/unskilled non res,1,none,no,good
no checking,22,no credits/all paid,retraining,3792,100<=X<500,<1,2,female div/dep/mar,guarantor,2,car,22,stores,rent,2,unemp/unskilled non res,2,none,yes,good
>=200,33,delayed previously,domestic appliance,7799,100<=X<500,4<=X<7,3,male div/sep,guarantor,2,life insurance,26,bank,rent,4,skilled,1,none,yes,good
<0,49,delayed previously,retraining,607,no known savings,4<=X<7,3,male mar/wid,guarantor,1,car,75,none,rent,1,unskilled resident,2,yes,yes,good
0<=X<200,4,no credits/all paid,retraining,4107,no known savings,4<=X<7,3,male single,guarantor,1,real estate,71,none,rent,3,unemp/unskilled non res,1,none,no,bad
<0,16,critical/other existing credit,used car,440,<100,1<=X<4,4,male mar/wid,guarantor,4,real estate,58,none,rent,3,unskilled resident,1,none,yes,bad
0<=X<200,4,delayed previously,furniture/equipment,2469,no known savings,1<=X<4,1,male mar/wid,guarantor,4,real estate,38,stores,for free,4,skilled,2,none,no,bad
0<=X<200,42,critical/other existing credit,business,9117,100<=X<500,1<=X<4,4,male single,guarantor,1,no known property,34,none,rent,2,unskilled resident,1,none,yes,good
>=200,42,existing paid,furniture/equipment,2470,<100,1<=X<4,2,male single,none,4,no known property,31,bank,for free,1,unskilled resident,2,none,yes,good
<0,17,no credits/all paid,other,7335,500<=X<1000,4<=X<7,2,male div/sep,guarantor,3,life insurance,44,stores,rent,1,skilled,1,yes,no,bad
>=200,51,existing paid,business,3358,>=1000,4<=X<7,4,male div/sep,guarantor,2,no known property,29,stores,for free,1,unskilled resident,1,none,yes,good
>=200,14,delayed previously,education,4366,>=1000,1<=X<4,2,male single,guarantor,2,real estate,24,bank,rent,4,unemp/unskilled non res,2,none,yes,bad
0<=X<200,41,existing paid,domestic appliance,549,no known savings,1<=X<4,1,male mar/wid,guarantor,3,no known property,24,none,rent,3,unskilled resident,1,none,yes,bad
>=200,42,all paid,new car,1265,<100,1<=X<4,2,male div/sep,co applicant,2,no known property,23,stores,for free,1,unskilled resident,1,none,yes,bad
<0,66,critical/other existing credit,domestic appliance,2789,100<=X<500,1<=X<4,2,male mar/wid,none,2,car,26,bank,rent,1,skilled,1,none,yes,good
>=200,4,no credits/all paid,business,1705,100<=X<500,<1,2,male single,none,4,no known property,59,stores,for free,1,unemp/unskilled non res,1,none,yes,good
0<=X<200,41,delayed previously,furniture/equipment,425,no known savings,1<=X<4,4,male single,none,1,no known property,25,none,rent,3,skilled,1,none,no,bad
<0,11,existing paid,other,2290,500<=X<1000,1<=X<4,1,male div/sep,none,2,car,19,stores,rent,1,skilled,2,none,yes,bad
<0,12,no credits/all paid,other,2675,<100,4<=X<7,2,male mar/wid,guarantor,3,car,71,bank,rent,1,skilled,1,none,yes,bad
0<=X<200,64,existing paid,other,2679,500<=X<1000,4<=X<7,1,male mar/wid,none,2,car,20,stores,rent,1,skilled,1,yes,yes,bad
<0,35,no credits/all paid,business,14501,100<=X<500,4<=X<7,1,male single,none,4,car,31,stores,rent,2,skilled,1,none,yes,bad
>=200,4,existing paid,business,2522,no known savings,1<=X<4,2,male mar/wid,guarantor,1,real estate,28,bank,rent,4,high qualif/self emp/mgmt,2,none,yes,bad
>=200,54,existing paid,furniture/equipment,10608,no known savings,4<=X<7,2,male single,guarantor,4,no known property,38,bank,for free,1,unskilled resident,2,yes,yes,good
<0,25,delayed previously,retraining,6082,100<=X<500,4<=X<7,4,male mar/wid,none,3,no known property,30,bank,own,1,skilled,1,none,yes,bad
>=200,11,delayed previously,education,2563,>=1000,<1,2,male mar/wid,co applicant,2,real estate,53,bank,own,1,unskilled resident,1,none,yes,good
>=200,9,no credits/all paid,new car,1222,<100,1<=X<4,1,male div/sep,none,2,real estate,37,none,rent,1,unemp/unskilled non res,1,none,no,good
<0,28,existing paid,furniture/equipment,2796,<100,1<=X<4,2,male mar/wid,guarantor,4,car,22,stores,rent,1,skilled,2,none,yes,bad
>=200,4,no credits/all paid,retraining,1422,<100,<1,3,male single,guarantor,2,no known property,55,stores,rent,2,skilled,2,none,no,bad
<0,6,delayed previously,new car,586,no known savings,<1,1,male single,co applicant,1,real estate,21,stores,rent,1,unskilled resident,2,yes,no,bad
>=200,37,all paid,education,11088,>=1000,4<=X<7,2,male single,guarantor,1,car,50,bank,rent,2,skilled,1,yes,no,good
0<=X<200,14,critical/other existing credit,retraining,1812,>=1000,4<=X<7,2,male div/sep,co applicant,2,life insurance,63,bank,own,4,unemp/unskilled non res,1,none,no,good
0<=X<200,44,no credits/all paid,domestic appliance,4184,>=1000,4<=X<7,2,male mar/wid,none,2,no known property,35,none,for free,2,skilled,1,none,yes,good
0<=X<200,4,no credits/all paid,domestic appliance,3127,100<=X<500,unemployed,2,male mar/wid,none,4,no known property,46,none,rent,1,skilled,1,none,yes,bad
no checking,11,existing paid,business,344,no known savings,<1,1,male mar/wid,guarantor,1,no known property,55,bank,for free,4,unemp/unskilled non res,1,none,yes,good
<0,42,delayed previously,used car,6021,no known savings,<1,2,male single,none,2,no known property,54,stores,for free,2,unskilled resident,2,yes,no,good
<0,4,no credits/all paid,other,1070,<100,1<=X<4,1,male div/sep,guarantor,3,real estate,26,none,rent,3,unskilled resident,2,none,no,good
>=200,54,no credits/all paid,retraining,3072,100<=X<500,>=7,1,female div/dep/mar,guarantor,4,real estate,21,stores,rent,2,unemp/unskilled non res,2,none,no,good
0<=X<200,5,existing paid,furniture/equipment,1504,<100,>=7,1,male div/sep,guarantor,2,real estate,36,bank,rent,3,unskilled resident,1,none,yes,good
>=200,66,critical/other existing credit,domestic appliance,1117,100<=X<500,<1,1,male div/sep,co applicant,1,car,27,stores,rent,1,skilled,1,yes,no,good
>=200,8,existing paid,other,2945,no known savings,>=7,1,male single,co applicant,4,real estate,36,stores,rent,1,skilled,2,none,no,good
>=200,42,delayed previously,furniture/equipment,4067,500<=X<1000,4<=X<7,2,male single,guarantor,1,real estate,36,bank,rent,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,20,all paid,furniture/equipment,1255,>=1000,4<=X<7,1,male mar/wid,none,1,no known property,35,none,own,1,high qualif/self emp/mgmt,1,none,yes,bad
>=200,25,existing paid,other,2462,no known savings,4<=X<7,4,male mar/wid,guarantor,4,no known property,51,stores,rent,1,skilled,1,none,yes,bad
>=200,32,delayed previously,retraining,16135,100<=X<500,1<=X<4,2,male mar/wid,guarantor,4,real estate,20,none,rent,1,unemp/unskilled non res,1,yes,no,bad
<0,30,no credits/all paid,retraining,4333,>=1000,4<=X<7,1,male single,guarantor,1,car,38,bank,for free,2,unskilled resident,1,none,yes,good
0<=X<200,4,existing paid,new car,889,500<=X<1000,1<=X<4,3,male div/sep,co applicant,2,real estate,22,stores,rent,4,unskilled resident,2,yes,yes,bad
<0,23,existing paid,furniture/equipment,6001,100<=X<500,4<=X<7,4,male mar/wid,none,3,no known property,30,bank,own,1,skilled,1,none,yes,good
>=200,11,all paid,used car,907,<100,>=7,4,male single,none,2,life insurance,26,stores,for free,3,skilled,2,none,no,good
>=200,50,critical/other existing credit,furniture/equipment,388,>=1000,1<=X<4,4,male div/sep,guarantor,1,no known property,20,stores,rent,1,unskilled resident,1,none,yes,good
>=200,8,existing paid,furniture/equipment,2347,<100,>=7,1,male single,none,2,real estate,39,stores,rent,4,unskilled resident,1,none,yes,good
no checking,22,all paid,new car,4387,<100,<1,4,male div/sep,guarantor,4,real estate,38,none,own,2,skilled,1,yes,no,bad
no checking,42,existing paid,other,328,100<=X<500,1<=X<4,3,male single,guarantor,2,real estate,50,none,for free,4,skilled,1,yes,no,bad
0<=X<200,42,critical/other existing credit,business,6849,<100,1<=X<4,4,male single,guarantor,1,no known property,37,stores,rent,2,unemp/unskilled non res,1,yes,no,good
no checking,20,critical/other existing credit,furniture/equipment,1280,no known savings,<1,4,male single,guarantor,3,no known property,60,stores,rent,2,skilled,2,none,no,good
>=200,38,critical/other existing credit,domestic appliance,14359,100<=X<500,4<=X<7,1,male mar/wid,guarantor,4,car,31,stores,rent,2,unemp/unskilled non res,1,none,yes,bad
>=200,4,existing paid,furniture/equipment,2234,>=1000,<1,2,male mar/wid,guarantor,4,real estate,25,stores,own,3,unskilled resident,2,none,no,bad
0<=X<200,47,existing paid,used car,2645,500<=X<1000,4<=X<7,2,male mar/wid,co applicant,4,car,43,stores,rent,1,skilled,2,yes,yes,bad
0<=X<200,44,delayed previously,retraining,582,>=1000,1<=X<4,4,male single,none,1,no known property,19,bank,rent,2,unemp/unskilled non res,1,none,no,good
