checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
<0,61,existing paid,radio/tv,3816,500<=X<1000,4<=X<7,1,female div/dep/mar,co applicant,3,no known property,52,stores,for free,1,unskilled resident,2,none,no,bad
<0,68,existing paid,retraining,3683,500<=X<1000,4<=X<7,1,female div/dep/mar,guarantor,4,car,21,stores,own,1,high qualif/self emp/mgmt,2,none,no,good
<0,10,all paid,other,1049,500<=X<1000,<1,3,female div/dep/mar,co applicant,4,real estate,50,none,rent,1,unskilled resident,1,yes,yes,good
no checking,66,existing paid,business,3685,500<=X<1000,1<=X<4,1,female div/dep/mar,co applicant,4,life insurance,20,none,own,1,high qualif/self emp/mgmt,2,none,yes,good
0<=X<200,24,delayed previously,radio/tv,1880,>=1000,unemployed,2,female div/dep/mar,co applicant,3,real estate,58,stores,rent,1,high qualif/self emp/mgmt,1,none,no,good
<0,14,existing paid,radio/tv,372,<100,4<=X<7,4,female div/dep/mar,guarantor,2,real estate,19,none,rent,4,skilled,2,none,no,good
<0,21,existing paid,retraining,1343,no known savings,1<=X<4,4,female div/dep/mar,co applicant,2,real estate,25,none,rent,1,high qualif/self emp/mgmt,1,none,no,bad
0<=X<200,15,critical/other existing credit,repairs,253,no known savings,unemployed,1,female div/dep/mar,none,4,real estate,41,none,for free,2,skilled,1,none,no,good
<0,10,critical/other existing credit,repairs,1769,100<=X<500,4<=X<7,2,female div/dep/mar,none,2,real estate,61,stores,rent,1,skilled,1,none,no,good
0<=X<200,18,all paid,education,3163,100<=X<500,>=7,2,male mar/wid,none,1,real estate,30,stores,own,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,14,existing paid,repairs,1592,500<=X<1000,unemployed,2,male div/sep,guarantor,1,real estate,22,none,for free,4,skilled,1,none,no,good
no checking,14,no credits/all paid,radio/tv,1842,no known savings,4<=X<7,2,female div/dep/mar,co applicant,3,real estate,35,none,rent,4,skilled,2,yes,yes,good
<0,40,no credits/all paid,domestic appliance,434,500<=X<1000,>=7,1,female div/dep/mar,guarantor,1,car,53,bank,rent,3,high qualif/self emp/mgmt,1,yes,no,bad
no checking,69,delayed previously,used car,4067,500<=X<1000,4<=X<7,1,female div/dep/mar,guarantor,4,car,22,stores,rent,1,unskilled resident,2,yes,no,good
0<=X<200,14,critical/other existing credit,domestic appliance,15650,100<=X<500,>=7,4,female div/dep/mar,co applicant,4,real estate,30,stores,rent,2,skilled,2,yes,no,good
<0,10,all paid,other,1622,500<=X<1000,>=7,2,male mar/wid,none,2,car,30,stores,rent,3,high qualif/self emp/mgmt,1,none,yes,good
>=200,22,all paid,domestic appliance,3444,500<=X<1000,<1,3,female div/dep/mar,guarantor,4,real estate,22,stores,rent,2,unskilled resident,2,yes,no,good
no checking,70,all paid,domestic appliance,3688,500<=X<1000,>=7,1,female div/dep/mar,co applicant,4,real estate,19,stores,rent,1,unskilled resident,2,yes,no,good
no checking,20,existing paid,radio/tv,1452,no known savings,<1,4,female div/dep/mar,guarantor,2,real estate,33,none,rent,1,skilled,2,none,yes,good
<0,57,existing paid,business,3689,500<=X<1000,1<=X<4,1,female div/dep/mar,co applicant,3,no known property,50,stores,for free,1,unskilled resident,2,none,yes,good
>=200,64,all paid,used car,2260,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,1,no known property,35,stores,for free,3,high qualif/self emp/mgmt,2,none,yes,bad
>=200,4,all paid,used car,1808,no known savings,>=7,1,female div/dep/mar,none,4,car,68,stores,for free,1,unskilled resident,1,none,no,good
>=200,14,existing paid,business,1744,100<=X<500,4<=X<7,4,male mar/wid,guarantor,4,car,41,none,rent,3,unskilled resident,1,yes,no,good
<0,54,delayed previously,repairs,1576,100<=X<500,4<=X<7,4,female div/dep/mar,guarantor,1,no known property,31,none,rent,2,unskilled resident,1,none,yes,bad
<0,8,critical/other existing credit,used car,7719,500<=X<1000,>=7,4,female div/dep/mar,guarantor,1,no known property,45,none,rent,1,unskilled resident,2,none,yes,good
0<=X<200,14,all paid,repairs,2677,500<=X<1000,>=7,1,female div/dep/mar,guarantor,4,no known property,21,stores,for free,4,unskilled resident,1,yes,no,good
no checking,15,no credits/all paid,repairs,2968,100<=X<500,4<=X<7,1,female div/dep/mar,co applicant,4,real estate,47,none,rent,3,unemp/unskilled non res,1,none,yes,good
<0,12,delayed previously,other,401,no known savings,4<=X<7,4,female div/dep/mar,guarantor,2,car,38,none,own,1,skilled,2,none,no,good
<0,28,no credits/all paid,used car,782,500<=X<1000,1<=X<4,4,male mar/wid,guarantor,2,car,29,stores,rent,2,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,7,critical/other existing credit,domestic appliance,363,500<=X<1000,<1,1,male mar/wid,co applicant,4,real estate,47,none,rent,1,unskilled resident,1,yes,no,bad
0<=X<200,27,all paid,radio/tv,2664,100<=X<500,4<=X<7,2,female div/dep/mar,none,4,no known property,28,none,own,1,high qualif/self emp/mgmt,2,yes,no,good
no checking,72,all paid,repairs,4543,no known savings,<1,4,male mar/wid,none,2,no known property,33,none,rent,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,68,all paid,repairs,3894,no known savings,1<=X<4,4,male mar/wid,co applicant,2,real estate,26,none,rent,1,unemp/unskilled non res,2,yes,no,good
>=200,8,delayed previously,business,4223,no known savings,>=7,2,female div/dep/mar,none,3,life insurance,45,none,own,2,unskilled resident,2,yes,no,good
<0,18,existing paid,business,2280,no known savings,4<=X<7,3,female div/dep/mar,guarantor,1,car,20,stores,own,3,skilled,2,none,no,good
>=200,11,critical/other existing credit,business,415,500<=X<1000,4<=X<7,1,female div/dep/mar,co applicant,4,real estate,40,none,own,3,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,15,delayed previously,repairs,1544,<100,>=7,4,male div/sep,guarantor,1,car,38,stores,for free,2,unskilled resident,1,yes,no,good
0<=X<200,11,all paid,domestic appliance,3081,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,45,stores,rent,1,unskilled resident,1,none,yes,good
<0,62,delayed previously,domestic appliance,9696,>=1000,>=7,2,female div/dep/mar,guarantor,4,no known property,54,stores,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
>=200,25,all paid,domestic appliance,6061,no known savings,<1,1,female div/dep/mar,co applicant,4,no known property,22,stores,own,3,unemp/unskilled non res,2,yes,no,good
0<=X<200,61,delayed previously,other,1932,500<=X<1000,4<=X<7,2,male mar/wid,guarantor,4,no known property,30,none,for free,1,high qualif/self emp/mgmt,1,none,no,good
>=200,7,critical/other existing credit,radio/tv,4122,no known savings,>=7,2,female div/dep/mar,none,2,real estate,46,none,rent,2,unskilled resident,2,none,yes,good
>=200,10,delayed previously,domestic appliance,354,<100,1<=X<4,1,male mar/wid,guarantor,1,real estate,37,bank,rent,4,skilled,1,yes,no,bad
0<=X<200,28,existing paid,domestic appliance,5064,no known savings,>=7,1,male mar/wid,co applicant,4,real estate,70,none,for free,1,unskilled resident,2,none,no,bad
no checking,62,all paid,new car,3704,500<=X<1000,>=7,1,female div/dep/mar,co applicant,4,car,20,stores,rent,1,unskilled resident,2,none,no,good
no checking,15,critical/other existing credit,domestic appliance,11579,no known savings,>=7,4,female div/dep/mar,guarantor,4,life insurance,43,stores,own,2,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,18,existing paid,radio/tv,1501,no known savings,<1,4,male mar/wid,none,1,life insurance,21,none,for free,3,skilled,2,none,yes,good
<0,8,existing paid,radio/tv,404,no known savings,<1,4,female div/dep/mar,guarantor,2,real estate,40,none,for free,4,skilled,2,none,yes,bad
>=200,60,delayed previously,radio/tv,12675,500<=X<1000,4<=X<7,2,female div/dep/mar,co applicant,4,no known property,55,stores,for free,1,skilled,1,yes,no,good
0<=X<200,15,existing paid,radio/tv,1502,no known savings,unemployed,4,male mar/wid,co applicant,1,car,22,none,rent,2,unskilled resident,2,none,yes,good
<0,17,critical/other existing credit,domestic appliance,2047,100<=X<500,>=7,2,male mar/wid,guarantor,4,car,20,stores,own,2,skilled,2,none,no,good
no checking,18,all paid,domestic appliance,2396,no known savings,4<=X<7,4,female div/dep/mar,guarantor,2,real estate,34,none,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,10,existing paid,repairs,1465,no known savings,unemployed,1,female div/dep/mar,none,1,car,19,stores,rent,2,skilled,2,none,no,good
0<=X<200,27,existing paid,domestic appliance,2231,no known savings,>=7,3,female div/dep/mar,guarantor,4,life insurance,22,stores,rent,1,unskilled resident,2,yes,no,good
0<=X<200,64,existing paid,domestic appliance,628,no known savings,4<=X<7,1,female div/dep/mar,none,2,life insurance,37,stores,rent,1,high qualif/self emp/mgmt,2,none,no,good
no checking,21,critical/other existing credit,repairs,6268,no known savings,<1,2,male mar/wid,co applicant,2,no known property,20,stores,rent,1,unemp/unskilled non res,2,none,yes,good
0<=X<200,24,existing paid,domestic appliance,2333,500<=X<1000,4<=X<7,1,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,no,good
no checking,28,critical/other existing credit,retraining,5192,no known savings,>=7,4,female div/dep/mar,none,4,car,70,none,for free,1,high qualif/self emp/mgmt,2,yes,no,bad
no checking,18,critical/other existing credit,domestic appliance,1216,500<=X<1000,<1,2,female div/dep/mar,co applicant,2,life insurance,26,stores,own,2,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,11,existing paid,domestic appliance,1639,no known savings,<1,2,male mar/wid,none,1,real estate,45,none,rent,1,skilled,2,none,yes,bad
<0,11,no credits/all paid,retraining,15445,500<=X<1000,unemployed,2,male mar/wid,none,1,car,38,stores,rent,2,skilled,2,none,no,good
0<=X<200,19,all paid,domestic appliance,3305,no known savings,4<=X<7,2,male mar/wid,none,2,real estate,30,stores,own,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,4,all paid,domestic appliance,1285,500<=X<1000,>=7,4,male mar/wid,guarantor,4,real estate,36,none,for free,4,skilled,1,none,no,good
0<=X<200,28,existing paid,domestic appliance,4707,100<=X<500,unemployed,2,female div/dep/mar,none,4,no known property,30,none,rent,1,high qualif/self emp/mgmt,1,none,no,good
<0,18,critical/other existing credit,domestic appliance,2731,no known savings,4<=X<7,2,female div/dep/mar,guarantor,4,real estate,22,stores,own,2,skilled,2,yes,no,good
no checking,72,all paid,business,2702,no known savings,>=7,2,female div/dep/mar,co applicant,4,real estate,22,stores,rent,1,high qualif/self emp/mgmt,2,none,no,good
>=200,66,critical/other existing credit,business,6135,100<=X<500,>=7,2,male mar/wid,guarantor,1,no known property,66,stores,for free,1,high qualif/self emp/mgmt,2,none,no,bad
<0,59,existing paid,business,2304,no known savings,1<=X<4,4,female div/dep/mar,none,3,life insurance,24,none,rent,1,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,14,critical/other existing credit,repairs,1496,500<=X<1000,1<=X<4,1,female div/dep/mar,co applicant,3,real estate,38,none,rent,1,unemp/unskilled non res,2,none,no,good
0<=X<200,14,critical/other existing credit,repairs,1659,no known savings,unemployed,2,male div/sep,none,1,real estate,45,none,rent,4,skilled,1,none,no,good
>=200,7,existing paid,domestic appliance,1867,100<=X<500,>=7,1,male div/sep,none,1,car,71,stores,for free,4,unskilled resident,1,none,no,good
<0,5,delayed previously,other,8393,500<=X<1000,4<=X<7,3,female div/dep/mar,guarantor,4,real estate,54,stores,for free,1,unskilled resident,2,yes,no,good
<0,5,all paid,business,5047,>=1000,4<=X<7,2,male div/sep,co applicant,2,car,69,none,rent,4,unskilled resident,1,none,no,good
0<=X<200,26,critical/other existing credit,used car,1950,no known savings,>=7,1,female div/dep/mar,co applicant,1,car,70,stores,for free,1,high qualif/self emp/mgmt,2,none,yes,bad
<0,19,delayed previously,business,1841,no known savings,unemployed,1,female div/dep/mar,co applicant,1,real estate,36,bank,rent,4,high qualif/self emp/mgmt,2,none,no,good
<0,14,all paid,used car,4053,no known savings,>=7,1,female div/dep/mar,co applicant,2,real estate,42,stores,for free,1,unskilled resident,1,yes,no,good
>=200,5,existing paid,used car,4069,no known savings,>=7,1,female div/dep/mar,co applicant,2,real estate,74,none,for free,1,unskilled resident,2,none,no,good
0<=X<200,63,delayed previously,repairs,5093,500<=X<1000,4<=X<7,1,male mar/wid,guarantor,2,no known property,29,stores,rent,1,high qualif/self emp/mgmt,2,none,yes,good
>=200,67,critical/other existing credit,domestic appliance,4830,500<=X<1000,>=7,4,female div/dep/mar,guarantor,4,real estate,20,stores,for free,3,unskilled resident,2,yes,no,good
<0,34,existing paid,domestic appliance,5062,no known savings,4<=X<7,4,female div/dep/mar,none,2,real estate,22,stores,for free,1,unemp/unskilled non res,1,none,yes,bad
>=200,58,delayed previously,business,3807,500<=X<1000,1<=X<4,1,female div/dep/mar,co applicant,4,no known property,54,stores,for free,1,unskilled resident,2,yes,no,good
no checking,30,existing paid,business,4135,no known savings,<1,4,male mar/wid,guarantor,4,no known property,55,stores,for free,1,unskilled resident,1,yes,no,good
0<=X<200,16,no credits/all paid,repairs,13364,500<=X<1000,4<=X<7,4,female div/dep/mar,guarantor,4,life insurance,21,stores,own,2,unemp/unskilled non res,1,none,no,good
<0,27,critical/other existing credit,repairs,5035,no known savings,>=7,1,female div/dep/mar,co applicant,4,car,69,stores,for free,1,unskilled resident,1,none,no,bad
no checking,19,all paid,radio/tv,2673,no known savings,>=7,2,female div/dep/mar,none,4,life insurance,20,stores,rent,1,unskilled resident,2,none,yes,good
<0,13,existing paid,domestic appliance,776,no known savings,unemployed,1,male mar/wid,none,2,real estate,74,none,rent,2,skilled,2,yes,no,good
<0,8,delayed previously,radio/tv,733,100<=X<500,>=7,2,female div/dep/mar,none,4,car,72,none,for free,4,unskilled resident,1,none,yes,good
<0,11,all paid,used car,4000,no known savings,>=7,1,male div/sep,none,2,real estate,42,stores,for free,1,unskilled resident,1,yes,yes,good
no checking,60,delayed previously,used car,1430,500<=X<1000,1<=X<4,2,female div/dep/mar,co applicant,2,no known property,21,stores,rent,2,unskilled resident,1,yes,yes,bad
<0,25,all paid,other,3672,500<=X<1000,>=7,1,female div/dep/mar,guarantor,4,car,21,stores,rent,1,high qualif/self emp/mgmt,2,none,no,good
>=200,59,all paid,domestic appliance,10949,100<=X<500,4<=X<7,2,male mar/wid,guarantor,1,car,22,none,for free,2,high qualif/self emp/mgmt,2,yes,no,good
>=200,63,critical/other existing credit,business,5029,500<=X<1000,4<=X<7,1,female div/dep/mar,co applicant,3,no known property,69,stores,for free,1,high qualif/self emp/mgmt,2,none,no,bad
>=200,71,critical/other existing credit,domestic appliance,4314,500<=X<1000,>=7,4,female div/dep/mar,guarantor,4,life insurance,35,stores,rent,4,unskilled resident,1,yes,no,bad
>=200,26,delayed previously,other,5877,100<=X<500,4<=X<7,1,female div/dep/mar,none,1,real estate,34,stores,for free,2,high qualif/self emp/mgmt,1,none,no,bad
<0,22,existing paid,used car,1308,500<=X<1000,4<=X<7,2,female div/dep/mar,co applicant,2,no known property,19,none,for free,3,unskilled resident,2,none,yes,good
0<=X<200,21,critical/other existing credit,domestic appliance,2331,no known savings,1<=X<4,1,female div/dep/mar,none,2,car,21,stores,own,3,unemp/unskilled non res,2,none,no,good
0<=X<200,21,existing paid,used car,3899,500<=X<1000,<1,1,female div/dep/mar,co applicant,4,car,34,none,rent,2,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,61,existing paid,radio/tv,1386,no known savings,4<=X<7,4,female div/dep/mar,co applicant,2,life insurance,23,none,rent,2,skilled,2,none,no,good
<0,26,existing paid,retraining,464,no known savings,<1,4,female div/dep/mar,none,4,no known property,52,none,for free,1,unskilled resident,2,yes,no,good
>=200,6,existing paid,radio/tv,1311,100<=X<500,4<=X<7,2,female div/dep/mar,guarantor,2,car,22,stores,rent,1,unskilled resident,1,yes,no,bad
>=200,11,critical/other existing credit,business,4115,100<=X<500,>=7,2,female div/dep/mar,none,3,real estate,44,none,rent,1,unskilled resident,2,yes,no,good
no checking,26,existing paid,radio/tv,1674,500<=X<1000,>=7,4,female div/dep/mar,none,4,no known property,21,none,rent,2,high qualif/self emp/mgmt,1,none,yes,good
<0,16,existing paid,domestic appliance,11638,no known savings,<1,2,female div/dep/mar,co applicant,4,real estate,55,stores,for free,2,skilled,2,yes,no,good
<0,5,existing paid,domestic appliance,890,500<=X<1000,<1,4,female div/dep/mar,guarantor,2,real estate,52,none,for free,1,unemp/unskilled non res,2,yes,no,good
>=200,7,all paid,used car,1328,100<=X<500,>=7,4,male mar/wid,none,1,no known property,45,stores,rent,3,skilled,2,none,yes,bad
<0,27,critical/other existing credit,repairs,5126,no known savings,>=7,1,female div/dep/mar,co applicant,4,car,73,none,rent,1,unemp/unskilled non res,1,yes,no,bad
<0,62,critical/other existing credit,business,5081,500<=X<1000,4<=X<7,1,female div/dep/mar,co applicant,3,no known property,74,stores,for free,1,high qualif/self emp/mgmt,2,none,no,bad
0<=X<200,8,existing paid,used car,5859,500<=X<1000,4<=X<7,1,male mar/wid,co applicant,4,no known property,28,none,own,4,skilled,2,none,no,good
>=200,4,existing paid,used car,4064,no known savings,>=7,2,female div/dep/mar,none,2,life insurance,41,none,for free,1,unskilled resident,2,none,no,good
0<=X<200,69,delayed previously,radio/tv,424,500<=X<1000,4<=X<7,1,female div/dep/mar,guarantor,3,life insurance,21,none,rent,1,unemp/unskilled non res,2,none,no,good
<0,67,existing paid,domestic appliance,1220,500<=X<1000,1<=X<4,4,male mar/wid,guarantor,2,life insurance,22,none,rent,1,unemp/unskilled non res,2,none,no,bad
<0,62,critical/other existing credit,used car,4017,no known savings,>=7,2,female div/dep/mar,co applicant,2,no known property,43,stores,for free,1,high qualif/self emp/mgmt,2,none,yes,good
0<=X<200,28,critical/other existing credit,used car,2502,100<=X<500,>=7,2,male mar/wid,none,4,car,47,none,for free,1,unemp/unskilled non res,2,yes,yes,bad
<0,22,all paid,retraining,368,100<=X<500,4<=X<7,4,female div/dep/mar,none,4,no known property,21,none,for free,3,unskilled resident,1,none,yes,good
>=200,20,existing paid,domestic appliance,762,100<=X<500,<1,4,male mar/wid,guarantor,2,car,28,none,rent,1,unskilled resident,2,none,no,good
>=200,4,no credits/all paid,used car,4154,no known savings,>=7,2,female div/dep/mar,co applicant,2,no known property,41,stores,for free,2,unskilled resident,2,yes,yes,good
<0,5,existing paid,radio/tv,357,no known savings,<1,4,male mar/wid,guarantor,2,real estate,42,none,for free,3,skilled,2,none,yes,bad
<0,10,all paid,furniture/equipment,5993,<100,>=7,1,male div/sep,guarantor,1,car,38,none,for free,1,skilled,1,yes,no,good
<0,5,all paid,domestic appliance,287,no known savings,4<=X<7,3,female div/dep/mar,guarantor,4,real estate,22,none,for free,1,unskilled resident,1,yes,no,good
no checking,25,all paid,retraining,3674,500<=X<1000,>=7,4,female div/dep/mar,guarantor,4,real estate,22,stores,own,1,unskilled resident,1,yes,no,good
no checking,58,no credits/all paid,used car,12553,no known savings,<1,3,male mar/wid,guarantor,1,no known property,33,stores,rent,2,high qualif/self emp/mgmt,1,yes,yes,bad
<0,9,delayed previously,radio/tv,718,100<=X<500,>=7,2,female div/dep/mar,co applicant,4,real estate,69,none,for free,3,unskilled resident,1,none,no,good
>=200,6,delayed previously,business,4195,no known savings,>=7,2,female div/dep/mar,none,3,life insurance,41,none,own,2,unskilled resident,2,yes,no,good
0<=X<200,63,all paid,radio/tv,3822,no known savings,1<=X<4,4,male mar/wid,none,3,life insurance,33,none,rent,3,high qualif/self emp/mgmt,1,yes,yes,good
no checking,4,critical/other existing credit,radio/tv,4095,no known savings,unemployed,1,female div/dep/mar,co applicant,2,life insurance,32,stores,own,2,high qualif/self emp/mgmt,2,none,yes,good
0<=X<200,14,existing paid,radio/tv,1500,no known savings,<1,4,male mar/wid,co applicant,1,real estate,21,none,for free,4,unskilled resident,2,none,yes,good
<0,7,existing paid,radio/tv,3445,500<=X<1000,>=7,2,female div/dep/mar,none,4,real estate,55,stores,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
0<=X<200,8,existing paid,business,1241,no known savings,1<=X<4,1,male mar/wid,none,1,life insurance,36,none,for free,3,skilled,2,none,no,good
>=200,64,critical/other existing credit,retraining,361,500<=X<1000,>=7,1,male mar/wid,guarantor,2,real estate,54,stores,own,3,high qualif/self emp/mgmt,1,none,no,bad
<0,7,critical/other existing credit,used car,3877,no known savings,4<=X<7,1,male div/sep,co applicant,2,real estate,73,none,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,26,critical/other existing credit,domestic appliance,3985,no known savings,4<=X<7,1,female div/dep/mar,none,1,no known property,47,stores,for free,2,unskilled resident,2,yes,no,good
0<=X<200,14,existing paid,repairs,1820,no known savings,unemployed,1,female div/dep/mar,co applicant,2,real estate,21,none,for free,3,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,66,delayed previously,radio/tv,622,>=1000,4<=X<7,1,female div/dep/mar,none,4,real estate,24,none,rent,4,unemp/unskilled non res,2,none,no,good
0<=X<200,57,all paid,repairs,5077,500<=X<1000,<1,1,female div/dep/mar,co applicant,4,no known property,34,none,own,2,high qualif/self emp/mgmt,2,none,no,bad
0<=X<200,22,delayed previously,repairs,3708,500<=X<1000,>=7,1,female div/dep/mar,co applicant,4,car,40,stores,for free,1,unskilled resident,2,yes,yes,good
no checking,5,critical/other existing credit,new car,5900,500<=X<1000,>=7,2,male mar/wid,guarantor,4,car,22,stores,for free,4,unskilled resident,2,none,no,good
<0,27,all paid,business,328,no known savings,>=7,2,female div/dep/mar,none,1,no known property,70,none,rent,1,unskilled resident,1,yes,no,good
>=200,18,existing paid,new car,1492,no known savings,4<=X<7,3,male mar/wid,guarantor,2,car,25,none,own,1,unemp/unskilled non res,1,none,yes,good
0<=X<200,63,delayed previously,radio/tv,1541,no known savings,4<=X<7,3,female div/dep/mar,guarantor,1,life insurance,22,none,rent,2,skilled,2,none,no,good
<0,19,all paid,retraining,394,<100,4<=X<7,1,male mar/wid,none,3,real estate,29,stores,own,3,unemp/unskilled non res,2,none,yes,good
no checking,27,critical/other existing credit,domestic appliance,5056,no known savings,>=7,2,female div/dep/mar,guarantor,4,real estate,68,none,for free,2,high qualif/self emp/mgmt,1,none,no,bad
<0,12,existing paid,retraining,842,no known savings,1<=X<4,2,male mar/wid,none,1,real estate,48,none,rent,1,skilled,2,none,yes,bad
>=200,68,critical/other existing credit,domestic appliance,11240,100<=X<500,>=7,4,female div/dep/mar,guarantor,4,real estate,67,bank,rent,3,unskilled resident,1,none,no,good
>=200,4,existing paid,business,1552,no known savings,1<=X<4,4,male mar/wid,guarantor,2,car,45,none,rent,1,skilled,2,none,yes,bad
<0,16,critical/other existing credit,radio/tv,262,no known savings,<1,4,female div/dep/mar,guarantor,4,real estate,21,none,for free,3,skilled,1,none,no,good
0<=X<200,29,all paid,domestic appliance,1329,100<=X<500,<1,1,male mar/wid,none,1,car,26,stores,rent,1,skilled,2,yes,no,bad
no checking,58,no credits/all paid,furniture/equipment,3896,500<=X<1000,4<=X<7,2,female div/dep/mar,guarantor,4,real estate,22,stores,for free,1,unskilled resident,1,none,no,good
<0,64,existing paid,repairs,1326,100<=X<500,4<=X<7,2,male mar/wid,guarantor,2,no known property,34,none,rent,4,skilled,1,yes,yes,bad
no checking,23,all paid,used car,6060,500<=X<1000,<1,1,male div/sep,co applicant,4,real estate,36,stores,rent,1,high qualif/self emp/mgmt,2,yes,no,good
>=200,14,existing paid,repairs,788,no known savings,<1,3,female div/dep/mar,guarantor,4,life insurance,20,none,rent,1,skilled,2,none,yes,bad
0<=X<200,14,critical/other existing credit,repairs,363,no known savings,unemployed,1,female div/dep/mar,none,4,real estate,41,none,for free,2,skilled,1,none,no,good
0<=X<200,15,existing paid,repairs,1208,100<=X<500,unemployed,1,female div/dep/mar,none,2,real estate,37,none,rent,3,skilled,1,none,yes,good
<0,27,critical/other existing credit,repairs,5121,no known savings,>=7,1,female div/dep/mar,co applicant,1,car,69,none,for free,1,unskilled resident,1,yes,no,bad
>=200,71,existing paid,business,5346,>=1000,>=7,1,male div/sep,guarantor,1,real estate,55,stores,for free,1,unskilled resident,2,none,no,good
<0,58,existing paid,repairs,1322,100<=X<500,4<=X<7,2,male mar/wid,guarantor,2,no known property,34,none,rent,4,skilled,1,yes,yes,bad
<0,18,all paid,retraining,1897,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,2,car,21,stores,rent,1,unskilled resident,1,none,yes,bad
<0,13,critical/other existing credit,domestic appliance,3455,no known savings,>=7,4,female div/dep/mar,guarantor,4,real estate,30,stores,rent,3,high qualif/self emp/mgmt,2,yes,no,good
<0,19,all paid,repairs,2375,500<=X<1000,4<=X<7,1,male mar/wid,co applicant,1,car,36,none,rent,3,skilled,2,none,no,bad
>=200,11,critical/other existing credit,used car,711,no known savings,>=7,2,male mar/wid,none,1,car,69,none,for free,3,skilled,2,none,no,good
<0,10,critical/other existing credit,radio/tv,315,no known savings,1<=X<4,2,female div/dep/mar,none,2,real estate,41,stores,for free,4,skilled,1,none,yes,bad
0<=X<200,17,existing paid,repairs,453,100<=X<500,>=7,1,female div/dep/mar,co applicant,2,real estate,46,none,rent,3,skilled,2,yes,no,good
<0,7,existing paid,retraining,368,no known savings,unemployed,4,female div/dep/mar,none,3,car,26,stores,for free,1,unskilled resident,1,none,no,good
<0,68,delayed previously,repairs,1334,100<=X<500,unemployed,3,female div/dep/mar,guarantor,2,real estate,26,stores,rent,1,unskilled resident,1,none,no,bad
<0,19,all paid,domestic appliance,5807,500<=X<1000,4<=X<7,2,female div/dep/mar,none,1,car,35,none,own,2,high qualif/self emp/mgmt,2,none,no,bad
