checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,18,critical/other existing credit,radio/tv,741,>=1000,<1,4,female div/dep/mar,guarantor,1,car,27,bank,for free,3,unemp/unskilled non res,1,yes,no,good
<0,4,delayed previously,business,328,500<=X<1000,<1,2,female div/dep/mar,none,2,real estate,71,bank,for free,2,unemp/unskilled non res,2,yes,no,bad
0<=X<200,23,no credits/all paid,business,803,no known savings,>=7,4,male div/sep,co applicant,2,car,48,stores,own,3,unskilled resident,2,yes,yes,good
<0,4,all paid,retraining,385,no known savings,<1,4,male div/sep,none,1,real estate,26,bank,for free,2,unemp/unskilled non res,1,yes,no,good
<0,40,existing paid,education,18248,no known savings,<1,1,female div/dep/mar,none,4,car,25,stores,own,1,high qualif/self emp/mgmt,2,none,no,good
0<=X<200,38,no credits/all paid,education,10032,no known savings,>=7,4,female div/dep/mar,none,2,no known property,29,bank,own,3,unskilled resident,1,none,no,bad
<0,12,existing paid,repairs,1385,<100,1<=X<4,1,male div/sep,guarantor,2,car,24,stores,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
>=200,16,existing paid,repairs,1306,>=1000,unemployed,2,female div/dep/mar,co applicant,1,car,33,bank,for free,4,unskilled resident,1,yes,no,bad
0<=X<200,4,delayed previously,radio/tv,9724,>=1000,<1,4,male div/sep,none,1,real estate,20,stores,own,1,high qualif/self emp/mgmt,1,yes,no,good
<0,56,existing paid,furniture/equipment,1184,no known savings,<1,4,male div/sep,guarantor,2,real estate,48,bank,own,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,9,no credits/all paid,retraining,336,no known savings,unemployed,1,female div/dep/mar,guarantor,1,real estate,24,bank,rent,4,unemp/unskilled non res,1,none,no,bad
0<=X<200,39,existing paid,education,15584,no known savings,<1,1,female div/dep/mar,none,2,life insurance,26,bank,for free,1,unskilled resident,1,none,no,bad
0<=X<200,10,existing paid,business,4490,no known savings,<1,4,male mar/wid,guarantor,1,real estate,20,stores,own,1,unemp/unskilled non res,1,none,no,good
<0,11,existing paid,business,303,500<=X<1000,1<=X<4,1,male div/sep,guarantor,4,car,36,bank,own,2,unskilled resident,2,none,no,bad
<0,26,existing paid,radio/tv,1496,500<=X<1000,unemployed,4,male mar/wid,none,2,real estate,50,stores,own,3,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,24,existing paid,radio/tv,16199,no known savings,unemployed,2,male mar/wid,none,4,no known property,42,none,own,1,unskilled resident,1,yes,no,good
<0,22,all paid,radio/tv,4263,<100,unemployed,2,male mar/wid,guarantor,2,no known property,65,stores,own,1,skilled,1,none,yes,bad
<0,19,existing paid,repairs,1359,<100,4<=X<7,1,male mar/wid,guarantor,1,car,22,stores,for free,1,unskilled resident,1,none,no,bad
<0,4,existing paid,other,405,no known savings,<1,2,female div/dep/mar,none,2,car,27,stores,own,1,skilled,1,none,yes,good
0<=X<200,17,existing paid,radio/tv,1293,no known savings,<1,4,male mar/wid,guarantor,1,real estate,23,bank,for free,3,unemp/unskilled non res,2,yes,no,good
no checking,50,critical/other existing credit,furniture/equipment,3836,500<=X<1000,4<=X<7,2,male div/sep,co applicant,2,life insurance,69,bank,own,1,high qualif/self emp/mgmt,2,yes,yes,bad
no checking,14,no credits/all paid,business,1057,<100,unemployed,4,female div/dep/mar,none,4,car,20,stores,for free,1,high qualif/self emp/mgmt,2,yes,yes,good
0<=X<200,11,all paid,furniture/equipment,379,<100,<1,4,male mar/wid,co applicant,4,car,26,bank,own,1,high qualif/self emp/mgmt,2,yes,yes,bad
>=200,4,delayed previously,radio/tv,9438,no known savings,<1,4,male div/sep,none,1,no known property,20,none,own,1,high qualif/self emp/mgmt,2,yes,no,good
>=200,50,existing paid,radio/tv,3773,no known savings,>=7,3,male div/sep,none,4,car,62,stores,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
>=200,4,no credits/all paid,retraining,2362,500<=X<1000,unemployed,2,female div/dep/mar,none,2,life insurance,68,stores,for free,1,unskilled resident,1,none,no,bad
>=200,4,existing paid,business,272,500<=X<1000,<1,2,male mar/wid,none,4,car,36,bank,for free,2,unskilled resident,2,yes,no,bad
0<=X<200,4,all paid,business,9868,500<=X<1000,<1,4,male div/sep,none,1,real estate,20,bank,for free,1,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,4,existing paid,radio/tv,270,no known savings,<1,4,male div/sep,none,1,life insurance,21,stores,own,1,high qualif/self emp/mgmt,1,yes,no,good
<0,10,critical/other existing credit,radio/tv,2684,>=1000,1<=X<4,3,male mar/wid,none,2,real estate,51,none,for free,2,unemp/unskilled non res,1,yes,yes,good
no checking,12,existing paid,used car,1487,no known savings,unemployed,2,male div/sep,guarantor,2,real estate,24,bank,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
>=200,12,existing paid,business,1286,500<=X<1000,1<=X<4,3,male mar/wid,none,4,real estate,36,stores,for free,2,unskilled resident,2,yes,no,bad
<0,32,no credits/all paid,business,1683,no known savings,<1,4,male mar/wid,guarantor,2,car,25,stores,rent,3,high qualif/self emp/mgmt,1,none,no,good
<0,4,delayed previously,business,17898,500<=X<1000,1<=X<4,3,male mar/wid,none,1,no known property,23,stores,own,2,unskilled resident,2,none,no,bad
>=200,4,all paid,retraining,1253,500<=X<1000,unemployed,4,male single,none,2,real estate,22,stores,own,1,unskilled resident,1,yes,no,bad
<0,26,existing paid,radio/tv,2337,no known savings,unemployed,2,male mar/wid,none,4,real estate,47,none,own,1,high qualif/self emp/mgmt,2,yes,yes,good
<0,10,no credits/all paid,radio/tv,395,no known savings,<1,4,male mar/wid,co applicant,2,real estate,26,stores,for free,4,unemp/unskilled non res,1,yes,no,good
>=200,4,delayed previously,retraining,828,>=1000,1<=X<4,4,male single,none,2,car,36,none,for free,2,unskilled resident,2,yes,yes,bad
<0,14,existing paid,new car,4303,<100,1<=X<4,4,male mar/wid,guarantor,1,car,24,none,rent,1,high qualif/self emp/mgmt,1,none,no,good
>=200,4,all paid,radio/tv,1468,<100,unemployed,1,female div/dep/mar,co applicant,4,real estate,75,stores,for free,1,high qualif/self emp/mgmt,2,none,no,bad
<0,4,all paid,radio/tv,2436,>=1000,<1,3,female div/dep/mar,none,2,no known property,36,bank,for free,1,unskilled resident,1,yes,no,bad
<0,4,no credits/all paid,used car,2650,500<=X<1000,1<=X<4,2,male div/sep,none,2,real estate,48,bank,rent,4,unemp/unskilled non res,1,none,no,good
<0,53,existing paid,furniture/equipment,10024,no known savings,<1,1,female div/dep/mar,none,4,no known property,26,bank,for free,1,high qualif/self emp/mgmt,2,none,yes,bad
<0,4,no credits/all paid,new car,9641,500<=X<1000,unemployed,2,female div/dep/mar,none,2,no known property,36,stores,rent,2,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,61,no credits/all paid,education,10084,no known savings,>=7,4,female div/dep/mar,co applicant,2,no known property,30,bank,for free,3,unskilled resident,1,none,no,bad
0<=X<200,14,existing paid,used car,1330,500<=X<1000,>=7,4,male div/sep,guarantor,2,no known property,75,bank,for free,3,unskilled resident,1,none,no,bad
<0,4,existing paid,used car,396,no known savings,<1,1,female div/dep/mar,none,4,car,65,stores,for free,1,unskilled resident,2,none,no,good
>=200,4,existing paid,other,2268,<100,<1,2,male div/sep,none,2,real estate,41,stores,own,1,unskilled resident,2,none,no,bad
<0,15,all paid,other,921,>=1000,<1,4,female div/dep/mar,none,2,car,34,stores,own,3,high qualif/self emp/mgmt,1,yes,yes,bad
<0,69,delayed previously,retraining,361,no known savings,<1,2,female div/dep/mar,co applicant,4,car,75,bank,for free,1,unskilled resident,1,yes,no,good
<0,11,no credits/all paid,used car,390,>=1000,unemployed,2,female div/dep/mar,none,1,life insurance,36,bank,rent,1,high qualif/self emp/mgmt,1,none,no,good
<0,13,all paid,education,3728,no known savings,<1,2,male div/sep,co applicant,2,no known property,37,stores,for free,1,unskilled resident,2,none,no,good
<0,13,all paid,business,1411,>=1000,>=7,4,male single,none,4,car,48,none,rent,2,high qualif/self emp/mgmt,1,none,no,good
>=200,41,all paid,new car,10129,no known savings,1<=X<4,1,male single,guarantor,1,car,64,bank,rent,3,unskilled resident,2,yes,yes,bad
<0,11,existing paid,new car,397,500<=X<1000,unemployed,1,male div/sep,guarantor,4,real estate,36,stores,rent,2,unskilled resident,2,none,no,bad
<0,43,existing paid,repairs,4462,no known savings,1<=X<4,3,male div/sep,guarantor,4,no known property,40,bank,for free,1,unskilled resident,2,yes,no,good
<0,11,existing paid,new car,352,500<=X<1000,1<=X<4,1,male mar/wid,guarantor,4,car,36,bank,rent,2,unskilled resident,2,none,no,bad
0<=X<200,49,no credits/all paid,repairs,385,no known savings,<1,3,female div/dep/mar,co applicant,2,car,48,bank,for free,2,unskilled resident,2,none,yes,bad
0<=X<200,8,existing paid,business,5657,100<=X<500,<1,4,male mar/wid,guarantor,1,real estate,20,stores,own,1,high qualif/self emp/mgmt,1,none,no,good
>=200,4,delayed previously,repairs,341,>=1000,<1,1,male div/sep,none,2,car,50,stores,for free,2,unskilled resident,2,yes,yes,good
0<=X<200,45,existing paid,furniture/equipment,1184,no known savings,<1,2,male div/sep,guarantor,3,real estate,46,bank,own,4,unemp/unskilled non res,1,none,yes,bad
0<=X<200,4,critical/other existing credit,used car,379,no known savings,<1,4,male mar/wid,none,1,no known property,28,bank,for free,2,unemp/unskilled non res,1,yes,no,good
>=200,49,no credits/all paid,education,797,>=1000,>=7,2,male single,none,2,car,23,stores,own,3,unskilled resident,2,yes,no,bad
<0,42,existing paid,furniture/equipment,9756,no known savings,1<=X<4,1,female div/dep/mar,none,4,life insurance,25,stores,for free,1,unskilled resident,2,yes,no,bad
>=200,15,no credits/all paid,radio/tv,1249,<100,unemployed,4,female div/dep/mar,none,2,real estate,71,bank,own,4,unemp/unskilled non res,2,none,no,bad
0<=X<200,40,existing paid,education,9968,no known savings,<1,1,female div/dep/mar,none,2,life insurance,26,bank,own,1,unskilled resident,1,none,no,bad
0<=X<200,4,all paid,used car,1362,>=1000,1<=X<4,4,male mar/wid,none,4,no known property,69,bank,for free,1,unskilled resident,2,none,no,bad
no checking,30,existing paid,retraining,1385,no known savings,1<=X<4,1,male div/sep,guarantor,2,life insurance,23,none,rent,1,unemp/unskilled non res,1,none,no,bad
0<=X<200,11,no credits/all paid,business,8859,no known savings,<1,2,male mar/wid,none,1,car,27,bank,for free,1,skilled,1,yes,no,good
>=200,4,no credits/all paid,radio/tv,318,<100,<1,4,male div/sep,none,2,car,28,stores,for free,1,high qualif/self emp/mgmt,2,yes,no,good
>=200,4,all paid,retraining,372,no known savings,<1,4,male mar/wid,none,2,car,36,bank,for free,2,unskilled resident,2,yes,no,good
0<=X<200,4,existing paid,furniture/equipment,298,100<=X<500,<1,1,female div/dep/mar,none,4,real estate,21,stores,own,2,skilled,1,none,no,good
>=200,16,all paid,radio/tv,1414,no known savings,unemployed,2,female div/dep/mar,none,2,real estate,74,stores,rent,4,unemp/unskilled non res,2,yes,no,bad
>=200,6,all paid,radio/tv,1246,>=1000,1<=X<4,3,female div/dep/mar,guarantor,4,real estate,36,stores,own,1,high qualif/self emp/mgmt,1,none,no,bad
>=200,4,all paid,other,323,no known savings,1<=X<4,2,male mar/wid,guarantor,1,real estate,23,bank,own,1,high qualif/self emp/mgmt,2,yes,no,bad
<0,4,existing paid,education,2760,>=1000,<1,4,female div/dep/mar,none,2,real estate,36,stores,own,2,high qualif/self emp/mgmt,1,yes,no,bad
<0,38,no credits/all paid,furniture/equipment,2809,no known savings,<1,2,male div/sep,co applicant,2,real estate,75,bank,own,1,high qualif/self emp/mgmt,1,yes,yes,bad
>=200,4,all paid,used car,8389,no known savings,<1,4,male div/sep,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,12,all paid,other,390,no known savings,<1,4,male div/sep,co applicant,1,no known property,26,stores,for free,3,unemp/unskilled non res,1,yes,yes,good
0<=X<200,4,existing paid,retraining,1298,no known savings,1<=X<4,2,male mar/wid,guarantor,2,no known property,71,bank,own,1,unskilled resident,2,none,no,bad
0<=X<200,10,all paid,radio/tv,1025,500<=X<1000,1<=X<4,4,male div/sep,none,2,car,22,stores,rent,3,unemp/unskilled non res,1,none,yes,good
0<=X<200,4,existing paid,radio/tv,8131,no known savings,<1,4,male div/sep,none,1,real estate,20,stores,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,70,no credits/all paid,education,9807,500<=X<1000,<1,1,female div/dep/mar,co applicant,2,car,28,stores,for free,1,high qualif/self emp/mgmt,2,yes,no,bad
0<=X<200,53,existing paid,furniture/equipment,1883,no known savings,<1,2,male div/sep,guarantor,2,real estate,48,bank,own,4,unemp/unskilled non res,1,none,yes,bad
<0,17,all paid,radio/tv,3925,>=1000,>=7,4,male mar/wid,guarantor,4,car,27,stores,rent,1,high qualif/self emp/mgmt,1,none,no,bad
<0,22,existing paid,business,392,no known savings,1<=X<4,1,male mar/wid,guarantor,4,car,36,bank,rent,2,unskilled resident,2,none,no,good
0<=X<200,4,existing paid,retraining,320,no known savings,<1,2,male div/sep,guarantor,4,no known property,50,stores,for free,1,unskilled resident,1,yes,no,good
no checking,4,existing paid,new car,260,<100,1<=X<4,2,male mar/wid,none,4,no known property,21,none,rent,1,skilled,1,none,yes,good
<0,41,existing paid,education,10140,no known savings,>=7,1,female div/dep/mar,none,4,life insurance,26,stores,own,1,high qualif/self emp/mgmt,2,none,no,bad
<0,39,existing paid,education,10054,no known savings,>=7,1,female div/dep/mar,none,4,life insurance,25,stores,own,1,high qualif/self emp/mgmt,2,yes,no,bad
0<=X<200,4,all paid,used car,716,<100,<1,4,male single,none,1,real estate,28,bank,for free,2,unemp/unskilled non res,2,yes,no,good
<0,4,existing paid,radio/tv,1497,500<=X<1000,unemployed,4,female div/dep/mar,none,2,no known property,67,bank,own,2,unskilled resident,1,none,no,bad
no checking,18,all paid,retraining,3652,500<=X<1000,unemployed,4,male div/sep,none,2,real estate,36,stores,for free,3,unemp/unskilled non res,2,none,yes,good
<0,21,existing paid,new car,1658,no known savings,1<=X<4,1,male mar/wid,guarantor,2,car,24,stores,rent,1,high qualif/self emp/mgmt,2,none,no,good
>=200,4,delayed previously,radio/tv,9995,>=1000,<1,2,male div/sep,none,3,car,36,bank,for free,1,unskilled resident,2,yes,no,bad
0<=X<200,26,no credits/all paid,used car,1265,no known savings,>=7,2,male div/sep,none,2,real estate,46,bank,for free,3,high qualif/self emp/mgmt,1,none,no,bad
<0,4,existing paid,business,2053,500<=X<1000,<1,4,male mar/wid,none,2,car,26,bank,for free,2,unskilled resident,2,none,yes,bad
<0,62,all paid,education,1180,no known savings,<1,4,male div/sep,co applicant,2,real estate,48,bank,own,2,high qualif/self emp/mgmt,1,yes,yes,bad
<0,57,existing paid,repairs,15423,no known savings,<1,1,male div/sep,guarantor,4,car,25,stores,for free,1,unskilled resident,1,none,no,good
>=200,65,no credits/all paid,education,17082,no known savings,<1,2,female div/dep/mar,co applicant,2,real estate,26,stores,own,3,unskilled resident,2,none,no,bad
0<=X<200,6,delayed previously,business,4302,no known savings,<1,4,male div/sep,co applicant,1,real estate,24,stores,own,1,skilled,1,none,no,good
<0,11,existing paid,business,1688,no known savings,>=7,3,female div/dep/mar,guarantor,1,car,22,stores,rent,3,unemp/unskilled non res,1,yes,yes,good
0<=X<200,44,all paid,radio/tv,1241,<100,<1,4,male mar/wid,none,1,car,73,bank,for free,2,high qualif/self emp/mgmt,2,yes,no,good
<0,11,delayed previously,retraining,264,500<=X<1000,>=7,2,male div/sep,none,4,no known property,36,stores,own,3,unskilled resident,2,none,no,bad
>=200,22,existing paid,business,3166,no known savings,>=7,3,female div/dep/mar,none,2,real estate,36,stores,for free,2,unskilled resident,2,yes,no,good
>=200,4,all paid,used car,1355,500<=X<1000,unemployed,4,male div/sep,guarantor,2,no known property,70,bank,for free,2,unskilled resident,2,none,no,bad
>=200,4,delayed previously,radio/tv,8651,>=1000,<1,2,male div/sep,none,3,car,36,bank,for free,1,unskilled resident,2,yes,no,bad
0<=X<200,28,all paid,retraining,4698,no known savings,unemployed,2,male single,co applicant,3,no known property,46,bank,for free,1,unskilled resident,2,yes,no,bad
0<=X<200,24,existing paid,business,9716,no known savings,<1,1,male mar/wid,none,1,real estate,24,stores,own,2,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,55,existing paid,education,16630,no known savings,<1,1,female div/dep/mar,none,2,car,26,bank,for free,3,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,4,existing paid,business,793,>=1000,<1,1,male mar/wid,none,2,car,73,stores,for free,2,unskilled resident,1,none,yes,good
>=200,4,all paid,repairs,3038,>=1000,unemployed,1,female div/dep/mar,none,2,car,53,stores,for free,1,high qualif/self emp/mgmt,2,yes,no,bad
>=200,6,all paid,business,1222,>=1000,<1,2,female div/dep/mar,guarantor,4,real estate,36,bank,own,1,high qualif/self emp/mgmt,2,none,no,bad
>=200,10,all paid,radio/tv,1171,500<=X<1000,unemployed,4,male single,none,2,real estate,35,stores,for free,3,unskilled resident,1,none,no,bad
0<=X<200,4,all paid,used car,1416,>=1000,1<=X<4,4,male div/sep,none,4,no known property,64,bank,for free,1,unskilled resident,2,none,no,bad
>=200,4,existing paid,repairs,2819,>=1000,unemployed,1,female div/dep/mar,none,2,car,53,stores,for free,1,unskilled resident,2,yes,yes,good
<0,4,existing paid,retraining,812,no known savings,<1,4,female div/dep/mar,none,4,car,32,stores,own,2,unskilled resident,1,yes,no,bad
<0,11,existing paid,business,392,500<=X<1000,unemployed,1,male mar/wid,guarantor,4,car,36,bank,own,2,unskilled resident,2,none,no,bad
>=200,10,critical/other existing credit,new car,1242,no known savings,unemployed,4,male single,none,2,real estate,24,stores,rent,4,unemp/unskilled non res,1,yes,no,good
