checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,11,critical/other existing credit,repairs,5242,no known savings,>=7,1,female div/dep/mar,none,4,life insurance,54,none,own,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,17,existing paid,radio/tv,1417,no known savings,1<=X<4,4,female div/dep/mar,none,2,life insurance,25,none,own,1,skilled,2,yes,yes,good
<0,55,existing paid,retraining,909,no known savings,1<=X<4,4,female div/dep/mar,none,2,car,26,none,rent,1,skilled,1,none,no,bad
>=200,10,critical/other existing credit,domestic appliance,1105,no known savings,>=7,4,female div/dep/mar,guarantor,4,car,40,none,for free,3,skilled,2,yes,no,good
<0,11,critical/other existing credit,business,318,no known savings,>=7,2,female div/dep/mar,none,4,no known property,47,none,for free,3,skilled,2,none,no,good
0<=X<200,67,delayed previously,used car,5087,no known savings,1<=X<4,2,male div/sep,guarantor,1,life insurance,22,stores,rent,1,skilled,2,yes,no,good
>=200,11,all paid,domestic appliance,383,500<=X<1000,>=7,3,male mar/wid,guarantor,1,car,20,stores,for free,4,unskilled resident,2,none,no,good
<0,21,critical/other existing credit,repairs,1880,no known savings,>=7,1,female div/dep/mar,co applicant,4,real estate,36,bank,rent,2,unskilled resident,2,none,no,bad
0<=X<200,10,critical/other existing credit,repairs,274,no known savings,<1,1,female div/dep/mar,none,2,real estate,21,none,for free,3,skilled,1,none,yes,good
0<=X<200,29,existing paid,business,1832,100<=X<500,4<=X<7,4,female div/dep/mar,none,1,car,25,stores,rent,1,skilled,2,yes,no,good
<0,57,existing paid,retraining,4300,500<=X<1000,>=7,4,female div/dep/mar,guarantor,2,real estate,40,stores,rent,4,unemp/unskilled non res,2,yes,no,good
<0,16,no credits/all paid,domestic appliance,13628,no known savings,4<=X<7,2,female div/dep/mar,none,2,real estate,30,stores,own,2,skilled,1,none,no,good
<0,14,delayed previously,domestic appliance,15296,>=1000,>=7,4,male mar/wid,guarantor,4,real estate,55,none,rent,1,skilled,1,yes,no,good
<0,69,existing paid,used car,1891,no known savings,4<=X<7,4,female div/dep/mar,guarantor,1,car,29,stores,rent,1,skilled,1,yes,no,good
<0,22,no credits/all paid,radio/tv,709,no known savings,4<=X<7,1,female div/dep/mar,guarantor,3,life insurance,20,none,rent,2,unemp/unskilled non res,2,yes,yes,good
no checking,31,existing paid,domestic appliance,1840,>=1000,1<=X<4,1,male mar/wid,none,4,car,54,none,for free,3,unemp/unskilled non res,1,yes,no,bad
no checking,5,all paid,domestic appliance,1356,500<=X<1000,4<=X<7,1,female div/dep/mar,guarantor,3,car,22,stores,rent,1,unskilled resident,2,yes,no,bad
0<=X<200,63,critical/other existing credit,domestic appliance,2288,100<=X<500,4<=X<7,1,male mar/wid,co applicant,4,car,30,stores,own,1,high qualif/self emp/mgmt,2,none,yes,good
<0,68,critical/other existing credit,repairs,3746,500<=X<1000,>=7,4,female div/dep/mar,none,1,life insurance,40,stores,own,1,skilled,2,yes,yes,good
<0,28,critical/other existing credit,used car,1644,500<=X<1000,4<=X<7,4,female div/dep/mar,guarantor,2,no known property,36,stores,rent,2,high qualif/self emp/mgmt,1,none,yes,bad
<0,4,critical/other existing credit,other,1534,100<=X<500,>=7,2,female div/dep/mar,co applicant,2,real estate,48,stores,rent,1,unskilled resident,2,none,no,good
<0,14,critical/other existing credit,retraining,7341,100<=X<500,>=7,4,female div/dep/mar,guarantor,4,life insurance,46,bank,rent,3,skilled,2,yes,no,good
>=200,6,existing paid,education,325,no known savings,4<=X<7,4,female div/dep/mar,none,4,life insurance,48,none,for free,1,unskilled resident,2,none,yes,good
<0,4,existing paid,repairs,264,100<=X<500,>=7,3,female div/dep/mar,none,3,real estate,46,none,rent,3,unemp/unskilled non res,2,none,no,good
<0,62,no credits/all paid,domestic appliance,14652,500<=X<1000,<1,2,male mar/wid,guarantor,1,real estate,70,stores,rent,2,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,6,all paid,domestic appliance,1174,100<=X<500,4<=X<7,2,male mar/wid,co applicant,4,real estate,19,stores,for free,3,unskilled resident,2,none,no,good
no checking,63,all paid,business,2525,no known savings,1<=X<4,2,female div/dep/mar,co applicant,4,car,19,none,rent,3,high qualif/self emp/mgmt,1,yes,no,good
<0,34,delayed previously,domestic appliance,4328,no known savings,1<=X<4,2,female div/dep/mar,none,1,life insurance,19,stores,own,4,skilled,2,none,no,bad
<0,63,critical/other existing credit,radio/tv,5105,no known savings,>=7,4,male mar/wid,guarantor,2,car,37,none,own,2,high qualif/self emp/mgmt,2,none,no,bad
no checking,16,all paid,repairs,3842,<100,1<=X<4,1,male mar/wid,guarantor,2,life insurance,24,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,58,delayed previously,retraining,4092,500<=X<1000,>=7,4,female div/dep/mar,guarantor,2,car,37,stores,rent,2,high qualif/self emp/mgmt,2,yes,no,good
<0,26,critical/other existing credit,other,5472,no known savings,4<=X<7,1,male mar/wid,none,2,car,73,bank,for free,4,skilled,2,none,no,bad
<0,7,critical/other existing credit,radio/tv,1661,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,4,car,51,none,rent,3,unemp/unskilled non res,1,none,yes,good
<0,19,all paid,used car,3313,no known savings,4<=X<7,2,female div/dep/mar,none,4,life insurance,43,stores,own,1,high qualif/self emp/mgmt,1,none,yes,good
<0,17,all paid,radio/tv,888,>=1000,unemployed,4,male mar/wid,none,1,car,21,none,for free,1,skilled,2,none,yes,good
no checking,68,all paid,radio/tv,5097,no known savings,4<=X<7,2,male mar/wid,none,4,no known property,20,stores,rent,3,skilled,2,yes,yes,good
0<=X<200,7,critical/other existing credit,domestic appliance,7691,100<=X<500,4<=X<7,3,female div/dep/mar,guarantor,4,no known property,25,none,for free,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,15,delayed previously,radio/tv,1503,500<=X<1000,4<=X<7,4,male mar/wid,co applicant,1,real estate,34,stores,rent,2,unskilled resident,2,none,yes,good
0<=X<200,60,no credits/all paid,business,386,100<=X<500,<1,2,male mar/wid,none,4,life insurance,28,stores,for free,1,unskilled resident,2,yes,no,good
<0,11,critical/other existing credit,business,1842,100<=X<500,>=7,2,female div/dep/mar,none,4,car,26,none,rent,4,skilled,1,yes,yes,good
<0,14,delayed previously,education,477,100<=X<500,>=7,2,male mar/wid,none,1,real estate,55,none,rent,2,unskilled resident,1,yes,no,good
0<=X<200,14,delayed previously,repairs,15163,no known savings,4<=X<7,4,female div/dep/mar,none,4,life insurance,34,stores,own,2,high qualif/self emp/mgmt,1,yes,yes,good
no checking,19,delayed previously,business,2287,500<=X<1000,<1,4,male mar/wid,none,2,life insurance,26,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,17,existing paid,repairs,614,no known savings,<1,4,female div/dep/mar,none,3,life insurance,20,none,own,2,skilled,2,yes,yes,good
>=200,29,all paid,domestic appliance,3815,no known savings,unemployed,2,female div/dep/mar,guarantor,1,car,50,none,for free,1,high qualif/self emp/mgmt,2,yes,no,bad
<0,12,all paid,retraining,1403,no known savings,1<=X<4,1,female div/dep/mar,none,1,life insurance,21,stores,own,1,high qualif/self emp/mgmt,1,none,no,bad
0<=X<200,28,critical/other existing credit,used car,2364,no known savings,>=7,2,female div/dep/mar,co applicant,2,real estate,20,stores,for free,2,skilled,2,none,yes,good
0<=X<200,61,delayed previously,repairs,5322,100<=X<500,1<=X<4,2,male div/sep,guarantor,1,real estate,25,stores,rent,1,skilled,1,none,no,good
0<=X<200,15,existing paid,repairs,1415,100<=X<500,<1,4,male mar/wid,none,1,car,21,stores,for free,2,skilled,1,yes,yes,good
>=200,8,delayed previously,domestic appliance,3211,no known savings,>=7,1,male mar/wid,none,1,car,30,none,rent,1,skilled,2,none,no,good
0<=X<200,28,existing paid,retraining,1372,100<=X<500,4<=X<7,4,female div/dep/mar,none,2,real estate,26,none,rent,1,high qualif/self emp/mgmt,2,none,no,good
no checking,11,delayed previously,repairs,2533,100<=X<500,4<=X<7,1,male mar/wid,co applicant,3,real estate,40,stores,rent,3,unskilled resident,2,yes,yes,good
<0,26,critical/other existing credit,domestic appliance,5208,100<=X<500,>=7,1,female div/dep/mar,co applicant,4,real estate,30,none,for free,2,unskilled resident,2,yes,yes,good
no checking,30,critical/other existing credit,domestic appliance,5035,no known savings,>=7,1,male mar/wid,co applicant,2,real estate,73,stores,for free,1,unskilled resident,1,none,no,bad
no checking,13,existing paid,retraining,1794,500<=X<1000,4<=X<7,2,female div/dep/mar,none,3,no known property,56,none,own,1,unskilled resident,2,none,no,good
0<=X<200,16,delayed previously,radio/tv,1435,no known savings,<1,3,female div/dep/mar,guarantor,1,life insurance,22,none,rent,1,unskilled resident,2,yes,no,bad
0<=X<200,6,existing paid,domestic appliance,344,no known savings,<1,2,male mar/wid,none,4,car,20,stores,for free,3,skilled,2,yes,yes,bad
0<=X<200,5,existing paid,used car,5950,>=1000,>=7,1,female div/dep/mar,co applicant,1,real estate,35,none,rent,1,high qualif/self emp/mgmt,2,none,no,good
no checking,69,all paid,repairs,5104,500<=X<1000,<1,4,male mar/wid,none,2,real estate,34,none,rent,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,31,existing paid,domestic appliance,4285,>=1000,unemployed,2,female div/dep/mar,none,4,real estate,32,none,rent,3,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,6,critical/other existing credit,domestic appliance,5875,<100,1<=X<4,1,female div/dep/mar,co applicant,4,car,45,none,for free,3,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,51,all paid,business,3948,no known savings,>=7,2,female div/dep/mar,co applicant,2,car,28,stores,rent,2,skilled,2,none,no,good
no checking,11,existing paid,repairs,1840,100<=X<500,>=7,2,female div/dep/mar,co applicant,2,car,26,none,rent,3,unemp/unskilled non res,1,yes,yes,good
0<=X<200,61,all paid,used car,5023,no known savings,1<=X<4,2,female div/dep/mar,co applicant,2,life insurance,25,none,rent,1,skilled,2,yes,no,good
0<=X<200,11,delayed previously,radio/tv,1674,100<=X<500,1<=X<4,1,male div/sep,co applicant,1,real estate,30,none,rent,3,unemp/unskilled non res,1,none,yes,good
no checking,59,existing paid,business,15602,>=1000,4<=X<7,2,male mar/wid,guarantor,4,real estate,46,none,rent,3,skilled,1,yes,no,good
0<=X<200,34,all paid,radio/tv,5064,no known savings,>=7,2,female div/dep/mar,co applicant,1,car,22,none,rent,1,high qualif/self emp/mgmt,2,none,no,good
0<=X<200,4,critical/other existing credit,domestic appliance,372,no known savings,1<=X<4,1,male mar/wid,none,1,car,30,stores,rent,1,high qualif/self emp/mgmt,1,none,no,good
<0,14,no credits/all paid,business,356,no known savings,>=7,4,male mar/wid,guarantor,4,no known property,66,stores,for free,1,high qualif/self emp/mgmt,2,none,no,good
0<=X<200,71,all paid,repairs,2485,no known savings,unemployed,2,male mar/wid,co applicant,4,no known property,36,stores,for free,1,unemp/unskilled non res,2,none,yes,bad
<0,11,delayed previously,repairs,1219,no known savings,4<=X<7,2,female div/dep/mar,none,1,life insurance,28,none,own,2,skilled,2,none,no,bad
>=200,7,existing paid,used car,4121,no known savings,>=7,1,female div/dep/mar,none,2,real estate,71,none,for free,1,unskilled resident,2,none,no,good
<0,55,all paid,repairs,5249,>=1000,>=7,1,male div/sep,guarantor,4,car,42,stores,for free,1,unskilled resident,1,none,no,bad
0<=X<200,28,all paid,used car,2240,no known savings,1<=X<4,2,male mar/wid,co applicant,4,life insurance,34,stores,for free,1,skilled,2,yes,no,good
>=200,27,critical/other existing credit,domestic appliance,4426,no known savings,>=7,4,female div/dep/mar,none,4,real estate,20,stores,for free,1,unskilled resident,2,yes,no,good
0<=X<200,5,all paid,retraining,1301,500<=X<1000,>=7,1,male mar/wid,co applicant,2,no known property,42,stores,rent,4,unskilled resident,2,none,no,bad
<0,28,critical/other existing credit,repairs,5347,no known savings,>=7,4,female div/dep/mar,co applicant,4,real estate,72,none,rent,1,skilled,2,yes,no,good
no checking,10,no credits/all paid,business,1756,no known savings,unemployed,1,female div/dep/mar,co applicant,4,car,55,none,rent,4,unemp/unskilled non res,1,yes,no,good
0<=X<200,16,existing paid,business,13608,no known savings,4<=X<7,2,female div/dep/mar,co applicant,4,life insurance,22,stores,own,1,skilled,1,yes,no,good
no checking,21,critical/other existing credit,domestic appliance,4956,no known savings,>=7,1,female div/dep/mar,co applicant,3,life insurance,74,stores,for free,1,unskilled resident,1,yes,no,good
0<=X<200,16,existing paid,radio/tv,4018,no known savings,4<=X<7,4,female div/dep/mar,guarantor,4,real estate,47,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,domestic appliance,6119,100<=X<500,>=7,1,male div/sep,guarantor,1,car,22,none,for free,2,unskilled resident,2,yes,no,good
<0,6,critical/other existing credit,retraining,7792,100<=X<500,>=7,4,female div/dep/mar,guarantor,3,real estate,55,none,rent,2,unskilled resident,2,yes,no,good
>=200,8,critical/other existing credit,radio/tv,3992,no known savings,>=7,2,female div/dep/mar,none,3,life insurance,46,none,own,1,unskilled resident,2,yes,no,good
0<=X<200,57,all paid,business,1481,500<=X<1000,<1,4,male mar/wid,none,3,real estate,33,none,rent,2,unskilled resident,1,yes,yes,good
0<=X<200,20,existing paid,radio/tv,1585,no known savings,4<=X<7,4,female div/dep/mar,none,2,car,21,stores,rent,3,unskilled resident,2,none,yes,good
>=200,66,all paid,domestic appliance,12259,100<=X<500,>=7,1,male mar/wid,co applicant,1,car,29,stores,rent,3,skilled,1,yes,no,bad
>=200,61,delayed previously,business,12019,500<=X<1000,4<=X<7,4,female div/dep/mar,co applicant,4,no known property,66,none,for free,2,skilled,1,yes,no,good
no checking,64,all paid,repairs,4503,500<=X<1000,<1,4,male mar/wid,none,2,life insurance,33,none,rent,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,65,all paid,business,5056,>=1000,4<=X<7,4,male mar/wid,co applicant,1,real estate,25,stores,rent,1,skilled,2,yes,no,good
>=200,5,critical/other existing credit,new car,1306,100<=X<500,>=7,1,female div/dep/mar,guarantor,1,car,50,none,rent,1,unskilled resident,2,none,no,good
>=200,5,delayed previously,other,1723,<100,4<=X<7,4,female div/dep/mar,guarantor,4,real estate,45,bank,rent,2,unemp/unskilled non res,1,yes,no,good
>=200,12,critical/other existing credit,other,3759,500<=X<1000,unemployed,2,female div/dep/mar,co applicant,4,car,22,none,for free,2,high qualif/self emp/mgmt,1,none,no,bad
>=200,14,critical/other existing credit,radio/tv,422,100<=X<500,4<=X<7,2,male mar/wid,none,4,car,68,none,rent,4,unskilled resident,1,none,no,good
0<=X<200,22,existing paid,business,461,no known savings,<1,4,female div/dep/mar,guarantor,4,no known property,22,none,for free,2,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,22,existing paid,business,373,no known savings,<1,4,male mar/wid,none,4,no known property,22,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,6,no credits/all paid,repairs,2102,no known savings,unemployed,2,male mar/wid,none,2,real estate,71,none,for free,3,unemp/unskilled non res,1,yes,no,good
0<=X<200,27,existing paid,used car,1912,100<=X<500,4<=X<7,4,female div/dep/mar,guarantor,1,car,22,stores,rent,1,skilled,1,yes,no,good
<0,61,existing paid,radio/tv,2223,500<=X<1000,4<=X<7,1,male mar/wid,co applicant,3,no known property,50,stores,for free,1,unskilled resident,2,none,no,bad
<0,38,all paid,retraining,406,500<=X<1000,>=7,2,female div/dep/mar,guarantor,2,real estate,30,none,rent,1,skilled,2,none,yes,good
<0,8,delayed previously,repairs,2395,500<=X<1000,4<=X<7,4,male mar/wid,co applicant,1,car,38,stores,rent,4,high qualif/self emp/mgmt,2,none,no,good
<0,28,delayed previously,domestic appliance,3933,no known savings,4<=X<7,4,female div/dep/mar,none,4,real estate,60,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,4,delayed previously,radio/tv,4515,no known savings,4<=X<7,1,male mar/wid,co applicant,4,no known property,27,stores,own,3,unskilled resident,2,yes,no,good
no checking,59,existing paid,business,12423,100<=X<500,4<=X<7,2,female div/dep/mar,none,4,real estate,22,none,rent,1,skilled,2,yes,yes,bad
>=200,9,existing paid,used car,3936,no known savings,>=7,2,female div/dep/mar,none,2,life insurance,41,none,for free,1,unskilled resident,2,none,no,good
0<=X<200,69,delayed previously,used car,2208,500<=X<1000,4<=X<7,3,female div/dep/mar,guarantor,1,car,22,none,rent,4,skilled,2,none,no,good
no checking,11,all paid,repairs,5954,100<=X<500,4<=X<7,2,male mar/wid,none,1,car,29,none,rent,3,skilled,2,none,no,good
>=200,14,all paid,radio/tv,7216,500<=X<1000,1<=X<4,4,male mar/wid,none,2,no known property,34,none,rent,2,skilled,1,yes,no,good
0<=X<200,66,existing paid,domestic appliance,3785,no known savings,>=7,4,male mar/wid,guarantor,4,real estate,55,none,for free,2,skilled,2,none,yes,bad
>=200,20,delayed previously,repairs,298,no known savings,<1,4,female div/dep/mar,guarantor,4,no known property,22,none,for free,1,unemp/unskilled non res,2,yes,no,good
no checking,11,all paid,domestic appliance,1084,no known savings,<1,1,female div/dep/mar,co applicant,1,real estate,39,none,rent,1,unemp/unskilled non res,1,yes,yes,bad
>=200,10,critical/other existing credit,repairs,6246,100<=X<500,>=7,2,female div/dep/mar,guarantor,1,no known property,41,none,for free,2,unskilled resident,2,none,yes,good
<0,18,existing paid,repairs,2294,no known savings,<1,4,male mar/wid,co applicant,3,life insurance,24,none,rent,1,high qualif/self emp/mgmt,2,none,no,good
<0,70,existing paid,radio/tv,5015,no known savings,>=7,4,male div/sep,guarantor,1,car,38,none,rent,1,high qualif/self emp/mgmt,2,none,no,good
0<=X<200,68,all paid,radio/tv,1395,100<=X<500,1<=X<4,4,male mar/wid,none,2,real estate,33,none,rent,3,skilled,1,yes,yes,good
0<=X<200,11,existing paid,business,1244,no known savings,<1,4,female div/dep/mar,guarantor,2,life insurance,21,none,rent,4,skilled,2,none,yes,good
<0,27,no credits/all paid,other,15237,100<=X<500,1<=X<4,2,female div/dep/mar,none,2,real estate,52,stores,rent,2,high qualif/self emp/mgmt,1,none,yes,bad
<0,10,no credits/all paid,used car,308,500<=X<1000,>=7,4,male mar/wid,guarantor,1,car,44,none,for free,4,unskilled resident,2,yes,no,good
<0,15,delayed previously,used car,925,500<=X<1000,4<=X<7,1,male mar/wid,co applicant,2,real estate,24,none,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,67,all paid,repairs,4608,100<=X<500,<1,4,male mar/wid,none,2,real estate,33,none,rent,2,unskilled resident,1,yes,yes,good
no checking,27,critical/other existing credit,used car,1882,no known savings,4<=X<7,1,female div/dep/mar,none,1,car,23,none,own,2,high qualif/self emp/mgmt,2,none,yes,bad
0<=X<200,18,existing paid,business,2290,no known savings,1<=X<4,2,male mar/wid,co applicant,2,car,31,stores,own,1,skilled,2,none,no,good
no checking,63,all paid,domestic appliance,3698,500<=X<1000,>=7,1,female div/dep/mar,guarantor,4,real estate,21,stores,rent,1,unskilled resident,2,none,no,good
no checking,29,existing paid,radio/tv,1319,500<=X<1000,4<=X<7,4,female div/dep/mar,guarantor,2,car,22,none,rent,4,skilled,2,none,no,bad
0<=X<200,4,existing paid,domestic appliance,860,500<=X<1000,4<=X<7,1,male mar/wid,none,1,life insurance,34,stores,own,1,unemp/unskilled non res,2,none,yes,good
<0,6,critical/other existing credit,radio/tv,5012,100<=X<500,4<=X<7,1,male div/sep,co applicant,1,car,70,none,rent,4,high qualif/self emp/mgmt,1,none,no,good
<0,54,delayed previously,business,3867,500<=X<1000,4<=X<7,2,female div/dep/mar,co applicant,4,no known property,66,stores,rent,1,high qualif/self emp/mgmt,2,none,no,good
>=200,6,delayed previously,radio/tv,349,100<=X<500,>=7,2,female div/dep/mar,none,4,real estate,41,none,rent,4,unskilled resident,1,yes,no,good
0<=X<200,19,delayed previously,business,6404,no known savings,<1,4,female div/dep/mar,none,1,no known property,22,none,own,2,skilled,2,yes,no,bad
0<=X<200,14,all paid,repairs,2723,500<=X<1000,>=7,1,female div/dep/mar,guarantor,4,no known property,20,stores,for free,3,unskilled resident,1,none,no,good
<0,66,existing paid,radio/tv,4106,500<=X<1000,>=7,4,male mar/wid,guarantor,2,car,36,none,rent,2,high qualif/self emp/mgmt,2,none,no,bad
<0,11,delayed previously,used car,2065,no known savings,4<=X<7,4,male mar/wid,none,4,car,22,stores,rent,1,unskilled resident,2,yes,yes,bad
0<=X<200,68,all paid,repairs,5092,no known savings,<1,4,female div/dep/mar,none,2,real estate,35,none,rent,2,high qualif/self emp/mgmt,1,yes,yes,good
0<=X<200,20,all paid,used car,1783,>=1000,<1,1,male mar/wid,guarantor,3,real estate,22,none,rent,1,unskilled resident,1,none,no,bad
<0,6,all paid,other,1329,no known savings,1<=X<4,2,female div/dep/mar,none,1,real estate,68,none,rent,1,skilled,2,yes,yes,bad
no checking,19,all paid,radio/tv,1459,500<=X<1000,>=7,1,male mar/wid,co applicant,4,no known property,22,stores,for free,3,unskilled resident,2,none,no,good
no checking,14,critical/other existing credit,business,7685,100<=X<500,>=7,4,female div/dep/mar,guarantor,3,no known property,57,stores,for free,1,unskilled resident,1,none,no,good
<0,7,all paid,retraining,1350,no known savings,<1,3,female div/dep/mar,none,2,real estate,30,none,rent,1,skilled,2,none,no,bad
<0,66,critical/other existing credit,new car,2597,no known savings,4<=X<7,4,male mar/wid,none,4,car,41,none,rent,1,unemp/unskilled non res,2,yes,no,good
no checking,66,existing paid,repairs,1755,no known savings,4<=X<7,2,male div/sep,none,1,car,23,stores,rent,1,skilled,2,none,yes,good
>=200,27,existing paid,education,698,500<=X<1000,4<=X<7,3,female div/dep/mar,co applicant,4,real estate,58,none,for free,2,unskilled resident,2,none,no,good
no checking,60,no credits/all paid,domestic appliance,3032,no known savings,1<=X<4,1,male mar/wid,guarantor,1,life insurance,22,stores,own,2,high qualif/self emp/mgmt,1,none,no,bad
<0,16,existing paid,repairs,1882,>=1000,>=7,4,female div/dep/mar,guarantor,4,car,55,stores,own,1,skilled,1,yes,no,good
<0,59,all paid,domestic appliance,303,no known savings,unemployed,3,female div/dep/mar,guarantor,2,real estate,27,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,56,delayed previously,business,866,500<=X<1000,>=7,2,female div/dep/mar,co applicant,1,life insurance,21,none,rent,1,skilled,2,none,yes,good
>=200,67,critical/other existing credit,radio/tv,422,500<=X<1000,4<=X<7,4,female div/dep/mar,none,4,car,26,stores,rent,1,high qualif/self emp/mgmt,2,yes,yes,good
<0,66,critical/other existing credit,domestic appliance,1520,100<=X<500,>=7,4,female div/dep/mar,guarantor,4,car,72,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,7,existing paid,business,1438,no known savings,<1,4,male mar/wid,none,1,life insurance,21,none,rent,1,skilled,2,none,yes,bad
<0,5,no credits/all paid,business,1274,no known savings,>=7,4,female div/dep/mar,none,4,life insurance,65,none,rent,2,high qualif/self emp/mgmt,2,none,no,good
>=200,28,critical/other existing credit,business,5123,no known savings,>=7,1,female div/dep/mar,co applicant,4,no known property,70,stores,own,1,unemp/unskilled non res,2,yes,no,good
no checking,13,existing paid,domestic appliance,1772,500<=X<1000,4<=X<7,4,female div/dep/mar,none,3,no known property,52,none,own,1,unskilled resident,2,none,yes,good
no checking,5,all paid,other,762,500<=X<1000,<1,1,female div/dep/mar,none,4,no known property,52,none,own,1,unskilled resident,2,yes,no,good
0<=X<200,16,delayed previously,repairs,4682,100<=X<500,4<=X<7,2,female div/dep/mar,co applicant,4,car,30,none,own,2,high qualif/self emp/mgmt,1,none,no,good
0<=X<200,17,no credits/all paid,radio/tv,2294,no known savings,<1,2,male mar/wid,none,3,real estate,26,none,rent,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,17,all paid,business,2407,<100,1<=X<4,4,female div/dep/mar,guarantor,2,real estate,71,none,own,3,unskilled resident,1,none,no,good
>=200,9,critical/other existing credit,repairs,1116,no known savings,4<=X<7,4,male mar/wid,none,1,car,22,stores,for free,3,skilled,2,none,no,good
0<=X<200,17,no credits/all paid,radio/tv,1458,no known savings,4<=X<7,3,female div/dep/mar,guarantor,3,life insurance,21,none,for free,1,unskilled resident,2,none,no,good
0<=X<200,58,existing paid,radio/tv,5073,no known savings,<1,2,female div/dep/mar,none,3,life insurance,20,stores,own,1,skilled,2,yes,no,good
<0,70,critical/other existing credit,repairs,711,no known savings,<1,3,female div/dep/mar,guarantor,1,car,26,stores,for free,1,unskilled resident,1,yes,no,bad
no checking,5,delayed previously,domestic appliance,1262,no known savings,4<=X<7,2,female div/dep/mar,co applicant,4,car,35,stores,rent,1,skilled,2,yes,yes,bad
0<=X<200,68,critical/other existing credit,domestic appliance,1402,no known savings,1<=X<4,1,male mar/wid,co applicant,2,real estate,27,stores,for free,1,unskilled resident,2,none,no,good
no checking,28,all paid,retraining,1456,no known savings,4<=X<7,1,male mar/wid,none,2,car,26,stores,rent,1,unskilled resident,2,yes,yes,good
