checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,11,critical/other existing credit,other,4601,>=1000,<1,1,male div/sep,guarantor,4,real estate,37,bank,rent,4,high qualif/self emp/mgmt,1,yes,yes,good
no checking,56,all paid,furniture/equipment,956,no known savings,unemployed,4,male single,none,1,real estate,31,bank,rent,1,unemp/unskilled non res,2,none,yes,bad
0<=X<200,22,no credits/all paid,education,9846,>=1000,<1,1,male div/sep,guarantor,1,no known property,24,none,for free,1,unemp/unskilled non res,1,none,no,bad
>=200,7,existing paid,retraining,12694,<100,<1,2,female div/dep/mar,none,1,real estate,22,bank,rent,1,unskilled resident,2,yes,yes,good
>=200,20,delayed previously,furniture/equipment,5325,no known savings,unemployed,2,male mar/wid,none,2,life insurance,43,bank,rent,1,unemp/unskilled non res,1,none,yes,good
>=200,56,delayed previously,radio/tv,13994,no known savings,unemployed,1,female div/dep/mar,none,2,real estate,28,bank,own,1,unemp/unskilled non res,1,none,yes,good
>=200,4,no credits/all paid,repairs,15452,no known savings,unemployed,2,female div/dep/mar,guarantor,4,no known property,29,none,for free,1,unskilled resident,2,none,no,good
0<=X<200,7,existing paid,retraining,1095,<100,unemployed,1,male single,guarantor,3,no known property,21,bank,for free,3,unemp/unskilled non res,2,yes,yes,good
no checking,59,delayed previously,radio/tv,1195,<100,>=7,4,male single,co applicant,2,car,27,bank,rent,1,unemp/unskilled non res,1,yes,yes,bad
>=200,12,no credits/all paid,furniture/equipment,4074,no known savings,unemployed,1,female div/dep/mar,guarantor,3,real estate,30,none,rent,3,high qualif/self emp/mgmt,2,yes,yes,bad
no checking,22,delayed previously,other,5742,100<=X<500,>=7,2,male single,co applicant,4,no known property,51,none,for free,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,57,delayed previously,retraining,7588,no known savings,4<=X<7,4,male mar/wid,co applicant,3,car,22,bank,for free,1,unskilled resident,1,yes,no,bad
>=200,54,existing paid,education,3766,no known savings,>=7,2,male single,guarantor,2,no known property,36,bank,rent,4,high qualif/self emp/mgmt,2,none,yes,good
no checking,38,delayed previously,retraining,1100,<100,unemployed,1,male mar/wid,none,2,car,64,stores,rent,1,unskilled resident,1,none,no,bad
no checking,8,delayed previously,retraining,318,no known savings,>=7,1,male single,none,2,car,33,stores,for free,1,unskilled resident,1,none,yes,bad
0<=X<200,20,all paid,radio/tv,2107,<100,unemployed,1,female div/dep/mar,none,1,car,20,bank,rent,4,high qualif/self emp/mgmt,1,none,yes,bad
>=200,20,critical/other existing credit,radio/tv,1820,<100,unemployed,4,male mar/wid,guarantor,2,car,65,none,rent,2,unemp/unskilled non res,1,none,yes,good
no checking,12,delayed previously,business,1031,<100,>=7,3,male single,guarantor,3,car,24,stores,own,1,unskilled resident,1,yes,yes,good
>=200,25,no credits/all paid,domestic appliance,13747,500<=X<1000,<1,2,male single,guarantor,1,real estate,22,bank,for free,1,high qualif/self emp/mgmt,2,none,yes,bad
>=200,21,delayed previously,retraining,310,no known savings,>=7,2,male mar/wid,none,1,car,67,bank,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,10,existing paid,retraining,13760,<100,4<=X<7,2,male single,co applicant,4,no known property,33,stores,rent,2,high qualif/self emp/mgmt,2,none,yes,good
>=200,53,all paid,retraining,1017,<100,unemployed,3,male single,co applicant,3,car,33,bank,rent,3,unskilled resident,1,yes,yes,bad
0<=X<200,21,no credits/all paid,used car,1802,<100,unemployed,2,male single,none,4,car,65,stores,rent,2,unemp/unskilled non res,2,yes,yes,bad
0<=X<200,7,delayed previously,retraining,1160,no known savings,unemployed,2,male single,guarantor,2,no known property,43,stores,rent,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,5,no credits/all paid,other,4483,no known savings,>=7,4,male mar/wid,guarantor,4,car,29,bank,for free,1,high qualif/self emp/mgmt,1,none,no,bad
no checking,10,critical/other existing credit,used car,1358,no known savings,>=7,4,male div/sep,none,4,real estate,25,stores,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,5,critical/other existing credit,repairs,9374,no known savings,>=7,4,male mar/wid,guarantor,4,real estate,38,stores,rent,1,unskilled resident,1,yes,yes,good
0<=X<200,30,critical/other existing credit,used car,1117,<100,>=7,1,male div/sep,none,4,no known property,29,bank,for free,4,unskilled resident,1,yes,no,bad
>=200,20,delayed previously,radio/tv,1819,<100,unemployed,4,male single,none,3,car,29,none,rent,4,unemp/unskilled non res,2,none,yes,good
no checking,11,delayed previously,retraining,893,500<=X<1000,unemployed,4,male single,co applicant,3,no known property,24,stores,rent,1,skilled,2,yes,yes,bad
0<=X<200,12,all paid,education,1807,no known savings,unemployed,4,male mar/wid,guarantor,2,car,22,none,rent,4,unemp/unskilled non res,1,none,yes,bad
>=200,16,critical/other existing credit,radio/tv,1794,<100,>=7,4,male single,guarantor,1,real estate,26,none,rent,2,unemp/unskilled non res,1,none,yes,good
0<=X<200,4,critical/other existing credit,other,324,no known savings,unemployed,4,male mar/wid,co applicant,1,no known property,21,bank,rent,4,unemp/unskilled non res,2,none,yes,good
0<=X<200,20,delayed previously,retraining,4486,<100,4<=X<7,2,male mar/wid,none,4,car,45,bank,rent,1,unskilled resident,1,none,yes,bad
no checking,15,critical/other existing credit,furniture/equipment,4863,>=1000,4<=X<7,4,female div/dep/mar,none,4,car,41,bank,rent,1,high qualif/self emp/mgmt,2,none,yes,good
>=200,36,delayed previously,retraining,1816,<100,>=7,4,female div/dep/mar,co applicant,3,car,26,bank,rent,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,58,no credits/all paid,retraining,3557,<100,>=7,2,male single,co applicant,4,car,22,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,5,no credits/all paid,new car,1153,no known savings,>=7,4,male div/sep,guarantor,4,car,27,stores,rent,1,unskilled resident,1,yes,no,good
no checking,22,delayed previously,repairs,1089,no known savings,4<=X<7,4,male single,none,2,life insurance,27,stores,rent,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,12,all paid,radio/tv,514,no known savings,unemployed,2,male single,guarantor,3,no known property,70,none,for free,1,skilled,1,yes,yes,bad
<0,16,no credits/all paid,other,1436,no known savings,>=7,1,male single,none,2,real estate,24,stores,rent,1,unskilled resident,2,none,yes,good
<0,6,no credits/all paid,education,518,<100,unemployed,1,male single,guarantor,1,car,21,bank,rent,3,unemp/unskilled non res,1,none,yes,bad
no checking,56,delayed previously,repairs,14370,<100,unemployed,1,male mar/wid,none,3,real estate,65,stores,own,1,unemp/unskilled non res,2,none,yes,bad
no checking,24,critical/other existing credit,education,1117,100<=X<500,>=7,1,male div/sep,co applicant,4,real estate,32,bank,rent,4,high qualif/self emp/mgmt,1,yes,no,good
>=200,8,no credits/all paid,education,4308,>=1000,>=7,2,male single,none,1,real estate,26,bank,for free,1,high qualif/self emp/mgmt,2,none,yes,bad
no checking,60,critical/other existing credit,other,1461,no known savings,>=7,1,male single,co applicant,2,real estate,24,stores,own,1,high qualif/self emp/mgmt,2,none,yes,good
>=200,58,no credits/all paid,education,3854,500<=X<1000,<1,2,male single,co applicant,1,real estate,22,bank,for free,1,unskilled resident,2,none,no,good
>=200,24,no credits/all paid,education,3638,100<=X<500,>=7,1,male single,none,1,real estate,22,bank,rent,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,21,delayed previously,radio/tv,1276,500<=X<1000,<1,4,male single,co applicant,3,life insurance,26,stores,rent,1,unemp/unskilled non res,1,yes,yes,good
0<=X<200,22,critical/other existing credit,radio/tv,1802,500<=X<1000,unemployed,4,male div/sep,none,2,car,68,stores,rent,2,unskilled resident,1,none,no,good
0<=X<200,27,no credits/all paid,radio/tv,4379,<100,>=7,3,female div/dep/mar,co applicant,4,real estate,31,bank,for free,1,unemp/unskilled non res,2,yes,yes,good
0<=X<200,12,all paid,furniture/equipment,1590,<100,unemployed,4,male mar/wid,guarantor,2,real estate,65,bank,rent,1,unemp/unskilled non res,1,none,yes,good
no checking,12,all paid,furniture/equipment,1723,<100,unemployed,4,male mar/wid,guarantor,3,real estate,64,bank,rent,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,24,critical/other existing credit,new car,4414,<100,>=7,2,male div/sep,guarantor,4,no known property,54,none,for free,4,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,5,all paid,education,14496,100<=X<500,unemployed,1,male single,none,2,no known property,21,none,for free,3,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,20,delayed previously,retraining,367,no known savings,unemployed,2,male single,co applicant,4,life insurance,33,stores,rent,2,unemp/unskilled non res,1,none,yes,bad
0<=X<200,23,delayed previously,radio/tv,398,no known savings,>=7,3,male mar/wid,none,2,life insurance,46,stores,rent,2,unskilled resident,1,yes,no,bad
no checking,20,delayed previously,furniture/equipment,1829,<100,unemployed,4,male single,none,3,car,30,none,rent,4,unemp/unskilled non res,2,none,yes,good
0<=X<200,29,no credits/all paid,business,3280,>=1000,4<=X<7,1,male single,co applicant,1,car,22,none,for free,1,unskilled resident,2,yes,no,bad
no checking,59,delayed previously,other,17255,no known savings,>=7,3,male single,guarantor,1,real estate,64,none,rent,1,unskilled resident,2,yes,no,good
>=200,59,delayed previously,other,3797,no known savings,>=7,2,male div/sep,none,2,no known property,36,none,for free,4,unskilled resident,1,none,yes,good
0<=X<200,6,critical/other existing credit,business,17592,100<=X<500,unemployed,2,male single,none,4,no known property,45,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,bad
no checking,5,critical/other existing credit,education,3673,>=1000,4<=X<7,1,female div/dep/mar,guarantor,2,car,32,bank,rent,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,34,no credits/all paid,radio/tv,5611,<100,4<=X<7,2,male single,none,1,car,26,bank,rent,3,unemp/unskilled non res,1,none,yes,good
no checking,20,delayed previously,radio/tv,3821,<100,unemployed,2,male single,co applicant,4,no known property,66,bank,for free,1,unskilled resident,1,yes,yes,good
no checking,8,no credits/all paid,domestic appliance,17281,500<=X<1000,>=7,2,female div/dep/mar,co applicant,1,no known property,26,bank,for free,4,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,delayed previously,new car,488,<100,>=7,2,male single,co applicant,1,real estate,26,none,for free,2,high qualif/self emp/mgmt,1,none,yes,good
>=200,20,critical/other existing credit,furniture/equipment,1608,<100,>=7,4,male mar/wid,none,4,car,39,bank,rent,1,unemp/unskilled non res,2,none,yes,good
no checking,17,delayed previously,radio/tv,1049,>=1000,unemployed,1,male mar/wid,co applicant,3,car,26,stores,rent,1,unskilled resident,2,none,no,bad
>=200,56,no credits/all paid,education,3018,no known savings,<1,2,male div/sep,none,3,no known property,36,bank,rent,4,high qualif/self emp/mgmt,2,none,no,bad
no checking,8,no credits/all paid,retraining,2170,<100,<1,1,male div/sep,guarantor,1,life insurance,26,bank,rent,1,high qualif/self emp/mgmt,1,none,no,good
no checking,20,existing paid,radio/tv,1739,500<=X<1000,4<=X<7,4,male single,guarantor,3,car,36,bank,rent,4,unemp/unskilled non res,2,none,yes,good
>=200,24,no credits/all paid,repairs,10286,no known savings,unemployed,4,male mar/wid,none,4,no known property,39,none,for free,1,high qualif/self emp/mgmt,1,none,yes,good
no checking,28,all paid,radio/tv,335,<100,>=7,4,female div/dep/mar,none,4,car,36,bank,rent,3,unskilled resident,1,none,yes,bad
no checking,12,no credits/all paid,education,861,no known savings,>=7,2,female div/dep/mar,guarantor,2,no known property,36,none,rent,3,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,20,no credits/all paid,other,1758,no known savings,4<=X<7,4,male mar/wid,none,3,no known property,71,bank,rent,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,25,delayed previously,new car,4182,500<=X<1000,4<=X<7,4,male single,guarantor,2,life insurance,26,none,rent,1,unskilled resident,1,yes,no,good
0<=X<200,5,critical/other existing credit,business,14958,100<=X<500,unemployed,2,male single,none,4,no known property,40,bank,for free,2,high qualif/self emp/mgmt,1,none,yes,bad
>=200,5,critical/other existing credit,used car,5705,no known savings,>=7,2,male single,guarantor,4,real estate,34,bank,rent,2,unskilled resident,1,none,yes,bad
no checking,23,no credits/all paid,radio/tv,11444,100<=X<500,>=7,4,male mar/wid,co applicant,4,car,30,none,for free,1,unskilled resident,1,yes,no,good
<0,7,delayed previously,radio/tv,1392,no known savings,>=7,4,male div/sep,none,1,car,22,none,rent,1,unskilled resident,1,none,yes,bad
0<=X<200,22,no credits/all paid,retraining,5171,no known savings,>=7,2,male mar/wid,none,4,real estate,35,none,rent,3,high qualif/self emp/mgmt,1,none,yes,bad
no checking,6,no credits/all paid,new car,5437,no known savings,>=7,1,female div/dep/mar,guarantor,3,real estate,28,none,rent,1,high qualif/self emp/mgmt,1,none,yes,good
no checking,24,critical/other existing credit,retraining,1357,500<=X<1000,unemployed,4,male mar/wid,none,1,car,74,stores,for free,1,unskilled resident,2,none,no,bad
no checking,8,no credits/all paid,radio/tv,1209,100<=X<500,>=7,4,male div/sep,none,1,life insurance,27,none,rent,1,unskilled resident,1,none,yes,good
no checking,21,delayed previously,repairs,10256,<100,unemployed,4,male single,none,4,no known property,39,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,29,no credits/all paid,retraining,1091,no known savings,>=7,1,female div/dep/mar,none,2,real estate,27,none,rent,2,high qualif/self emp/mgmt,1,yes,yes,good
>=200,35,no credits/all paid,other,3523,100<=X<500,>=7,4,male single,none,1,no known property,27,bank,for free,1,unemp/unskilled non res,2,yes,no,good
0<=X<200,10,no credits/all paid,retraining,3575,no known savings,>=7,2,female div/dep/mar,none,3,real estate,32,bank,rent,1,high qualif/self emp/mgmt,1,yes,yes,bad
0<=X<200,14,delayed previously,furniture/equipment,4540,500<=X<1000,unemployed,2,male single,co applicant,4,car,22,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,6,delayed previously,retraining,5489,<100,unemployed,4,male single,guarantor,3,no known property,24,none,rent,1,high qualif/self emp/mgmt,2,yes,yes,good
>=200,21,delayed previously,retraining,4106,no known savings,>=7,1,female div/dep/mar,none,1,real estate,43,bank,rent,2,unemp/unskilled non res,1,none,yes,bad
0<=X<200,4,existing paid,furniture/equipment,2070,no known savings,>=7,2,female div/dep/mar,guarantor,3,car,43,none,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
0<=X<200,54,delayed previously,radio/tv,7422,no known savings,4<=X<7,2,male mar/wid,guarantor,4,car,70,bank,rent,1,unskilled resident,1,yes,yes,good
0<=X<200,25,critical/other existing credit,radio/tv,11533,<100,unemployed,3,female div/dep/mar,none,4,no known property,34,stores,for free,2,unskilled resident,1,yes,yes,good
<0,6,no credits/all paid,repairs,12951,no known savings,>=7,2,male single,guarantor,1,car,38,none,rent,1,unskilled resident,1,none,no,bad
no checking,36,delayed previously,retraining,737,no known savings,unemployed,1,male mar/wid,none,2,car,64,stores,rent,1,unskilled resident,1,none,yes,bad
0<=X<200,4,critical/other existing credit,education,15482,>=1000,unemployed,2,male single,guarantor,4,real estate,40,none,for free,3,unskilled resident,1,yes,yes,bad
<0,12,no credits/all paid,other,1141,<100,>=7,3,male single,guarantor,2,car,27,none,rent,1,high qualif/self emp/mgmt,1,none,yes,good
0<=X<200,55,no credits/all paid,retraining,4918,no known savings,unemployed,2,female div/dep/mar,guarantor,4,real estate,26,bank,for free,1,unemp/unskilled non res,2,yes,no,good
0<=X<200,4,existing paid,education,16408,>=1000,unemployed,2,female div/dep/mar,co applicant,1,life insurance,21,stores,for free,1,unskilled resident,1,yes,yes,good
0<=X<200,55,critical/other existing credit,radio/tv,11520,<100,4<=X<7,2,male mar/wid,guarantor,3,car,70,none,rent,1,unskilled resident,1,yes,no,bad
>=200,4,critical/other existing credit,other,2386,>=1000,unemployed,4,male mar/wid,none,4,no known property,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
>=200,21,critical/other existing credit,radio/tv,5521,<100,4<=X<7,1,male div/sep,guarantor,4,life insurance,46,stores,rent,2,skilled,1,yes,no,good
0<=X<200,7,no credits/all paid,furniture/equipment,262,no known savings,>=7,2,male mar/wid,guarantor,2,car,22,stores,for free,1,unskilled resident,2,none,yes,bad
>=200,38,delayed previously,domestic appliance,4880,500<=X<1000,<1,2,female div/dep/mar,co applicant,2,car,24,none,for free,1,unemp/unskilled non res,1,none,no,bad
0<=X<200,10,no credits/all paid,furniture/equipment,3058,100<=X<500,<1,2,male single,co applicant,4,car,21,none,rent,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,54,delayed previously,other,271,no known savings,unemployed,1,male single,guarantor,3,real estate,27,none,rent,4,high qualif/self emp/mgmt,2,none,yes,good
no checking,38,critical/other existing credit,education,1444,100<=X<500,unemployed,1,male single,co applicant,2,real estate,24,stores,rent,1,unskilled resident,2,yes,yes,good
no checking,6,no credits/all paid,used car,3294,<100,4<=X<7,1,female div/dep/mar,guarantor,3,real estate,30,none,rent,4,high qualif/self emp/mgmt,1,none,yes,bad
>=200,10,no credits/all paid,radio/tv,1351,no known savings,4<=X<7,4,female div/dep/mar,none,1,car,23,stores,rent,1,skilled,1,none,yes,bad
>=200,36,delayed previously,retraining,5247,<100,>=7,4,female div/dep/mar,none,3,car,21,stores,rent,1,high qualif/self emp/mgmt,1,yes,yes,bad
>=200,25,no credits/all paid,education,1751,no known savings,>=7,2,female div/dep/mar,none,4,life insurance,20,none,rent,1,unskilled resident,1,none,yes,good
0<=X<200,12,all paid,domestic appliance,2095,<100,>=7,4,male mar/wid,guarantor,4,car,43,bank,rent,1,unemp/unskilled non res,2,yes,yes,good
>=200,12,no credits/all paid,new car,1823,no known savings,unemployed,4,male single,guarantor,2,car,68,none,rent,2,unemp/unskilled non res,1,none,yes,bad
0<=X<200,20,critical/other existing credit,other,1813,<100,4<=X<7,4,female div/dep/mar,none,3,real estate,65,none,rent,1,high qualif/self emp/mgmt,1,none,yes,good
>=200,30,delayed previously,radio/tv,13435,<100,>=7,4,male single,guarantor,2,car,27,none,for free,1,unemp/unskilled non res,2,yes,yes,bad
0<=X<200,11,no credits/all paid,retraining,897,no known savings,>=7,2,male mar/wid,co applicant,4,car,32,stores,for free,1,unskilled resident,1,none,yes,bad
0<=X<200,31,delayed previously,retraining,14004,no known savings,>=7,4,female div/dep/mar,none,2,real estate,20,none,for free,2,unskilled resident,2,yes,yes,bad
0<=X<200,21,delayed previously,radio/tv,3973,no known savings,unemployed,2,male mar/wid,guarantor,4,real estate,72,bank,rent,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,11,no credits/all paid,retraining,991,<100,unemployed,2,male mar/wid,none,1,car,21,bank,rent,4,skilled,1,none,no,bad
no checking,5,critical/other existing credit,new car,329,no known savings,<1,4,male single,guarantor,1,no known property,70,stores,for free,2,unskilled resident,2,yes,no,good
>=200,36,delayed previously,retraining,4848,<100,unemployed,4,female div/dep/mar,none,3,car,22,none,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
no checking,23,critical/other existing credit,radio/tv,1819,500<=X<1000,<1,4,female div/dep/mar,none,3,no known property,72,stores,rent,2,unemp/unskilled non res,1,none,no,good
no checking,4,critical/other existing credit,domestic appliance,4511,<100,unemployed,4,male mar/wid,guarantor,2,car,22,none,rent,4,unemp/unskilled non res,2,yes,no,good
no checking,5,no credits/all paid,other,16200,>=1000,<1,1,male single,co applicant,2,car,26,none,rent,1,unemp/unskilled non res,1,none,no,good
>=200,36,critical/other existing credit,retraining,5036,<100,unemployed,2,male single,guarantor,4,car,24,bank,rent,4,unskilled resident,2,yes,no,bad
0<=X<200,4,no credits/all paid,radio/tv,3250,<100,>=7,2,female div/dep/mar,co applicant,4,car,32,none,rent,1,unskilled resident,1,yes,yes,good
no checking,12,no credits/all paid,education,647,no known savings,>=7,2,female div/dep/mar,guarantor,4,no known property,36,none,rent,3,high qualif/self emp/mgmt,1,none,yes,bad
no checking,21,critical/other existing credit,radio/tv,6930,<100,>=7,2,male single,none,4,no known property,51,none,for free,2,skilled,1,none,yes,good
no checking,11,no credits/all paid,retraining,1259,no known savings,unemployed,1,male mar/wid,none,2,car,32,stores,rent,1,unskilled resident,1,none,yes,bad
0<=X<200,20,delayed previously,radio/tv,4524,>=1000,>=7,2,male single,co applicant,4,car,27,none,for free,1,unemp/unskilled non res,2,yes,yes,good
0<=X<200,57,existing paid,new car,9650,>=1000,4<=X<7,4,male mar/wid,none,3,life insurance,56,stores,for free,4,high qualif/self emp/mgmt,1,yes,no,good
