checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,34,delayed previously,retraining,6082,100<=X<500,1<=X<4,4,male mar/wid,guarantor,2,no known property,30,bank,own,1,skilled,1,none,yes,good
0<=X<200,33,no credits/all paid,radio/tv,10874,no known savings,<1,1,male single,guarantor,4,car,48,stores,rent,2,unskilled resident,2,yes,yes,good
>=200,44,all paid,new car,358,>=1000,1<=X<4,4,male div/sep,co applicant,1,real estate,22,bank,rent,1,unskilled resident,1,none,yes,good
>=200,42,delayed previously,education,13772,no known savings,<1,4,male single,guarantor,2,no known property,56,stores,for free,2,unskilled resident,1,yes,yes,good
>=200,4,no credits/all paid,retraining,2726,500<=X<1000,>=7,3,male mar/wid,co applicant,1,real estate,43,stores,rent,1,skilled,2,none,yes,bad
0<=X<200,33,delayed previously,new car,2480,500<=X<1000,4<=X<7,1,male mar/wid,guarantor,2,car,69,stores,rent,1,unskilled resident,2,yes,no,good
0<=X<200,14,critical/other existing credit,furniture/equipment,409,<100,4<=X<7,2,male single,guarantor,1,real estate,74,bank,own,4,unemp/unskilled non res,2,none,no,good
<0,4,no credits/all paid,other,312,500<=X<1000,4<=X<7,4,male mar/wid,none,1,no known property,37,none,rent,1,high qualif/self emp/mgmt,1,none,yes,bad
no checking,25,no credits/all paid,retraining,2320,no known savings,<1,1,male single,guarantor,4,no known property,50,stores,rent,3,unskilled resident,2,none,yes,good
>=200,12,all paid,education,4417,500<=X<1000,4<=X<7,1,male single,guarantor,1,real estate,36,bank,for free,1,unskilled resident,1,none,yes,bad
>=200,50,no credits/all paid,used car,6195,no known savings,1<=X<4,1,male div/sep,guarantor,1,car,27,stores,for free,4,unskilled resident,2,yes,no,bad
>=200,49,existing paid,furniture/equipment,281,no known savings,1<=X<4,4,male mar/wid,co applicant,3,real estate,22,none,rent,1,unemp/unskilled non res,1,yes,no,bad
<0,44,critical/other existing credit,domestic appliance,5911,500<=X<1000,4<=X<7,1,male mar/wid,guarantor,1,real estate,71,none,rent,1,unemp/unskilled non res,1,none,yes,bad
>=200,6,no credits/all paid,repairs,13642,500<=X<1000,1<=X<4,1,male mar/wid,none,1,no known property,46,stores,for free,2,unskilled resident,1,yes,no,good
>=200,34,no credits/all paid,business,2898,500<=X<1000,4<=X<7,4,male div/sep,guarantor,2,no known property,72,stores,for free,1,unemp/unskilled non res,2,none,no,good
0<=X<200,38,existing paid,furniture/equipment,13503,100<=X<500,4<=X<7,4,male div/sep,none,4,no known property,20,stores,own,1,unemp/unskilled non res,1,yes,yes,bad
0<=X<200,37,no credits/all paid,radio/tv,3015,no known savings,4<=X<7,1,male single,guarantor,4,no known property,49,stores,rent,3,unskilled resident,2,yes,yes,good
>=200,4,delayed previously,education,14825,no known savings,<1,2,female div/dep/mar,guarantor,2,no known property,36,bank,for free,1,unemp/unskilled non res,2,none,no,bad
0<=X<200,11,no credits/all paid,education,3513,no known savings,1<=X<4,1,male div/sep,none,4,real estate,36,bank,rent,2,skilled,2,none,yes,bad
0<=X<200,4,delayed previously,domestic appliance,13551,no known savings,4<=X<7,4,male mar/wid,none,1,no known property,21,none,rent,1,unemp/unskilled non res,1,none,no,bad
>=200,4,all paid,used car,343,<100,4<=X<7,4,male mar/wid,co applicant,1,no known property,73,stores,rent,2,skilled,1,none,no,good
0<=X<200,20,no credits/all paid,used car,2259,no known savings,<1,1,male single,guarantor,1,no known property,60,none,rent,1,unemp/unskilled non res,2,none,no,good
>=200,12,critical/other existing credit,domestic appliance,3716,>=1000,1<=X<4,4,male mar/wid,guarantor,4,no known property,29,bank,own,1,unemp/unskilled non res,1,yes,yes,good
<0,17,no credits/all paid,other,2283,>=1000,1<=X<4,1,male mar/wid,none,4,car,21,stores,rent,1,unemp/unskilled non res,1,none,yes,bad
0<=X<200,24,all paid,other,2739,100<=X<500,<1,4,male div/sep,co applicant,4,real estate,38,none,rent,2,unemp/unskilled non res,1,yes,yes,bad
>=200,4,no credits/all paid,retraining,13777,>=1000,<1,2,male mar/wid,guarantor,1,no known property,19,stores,for free,2,unemp/unskilled non res,1,yes,no,good
